மற்றும்	at
கண்ணாடி	pampalaki
கண்ணாடி	salamin
கண்ணாடி	gayahin
கண்ணாடி	mirror
கண்ணாடி	baso
கண்ணாடி	salamin
கண்ணாடி	glasses
பட்டியல்கள்	listahan
குறியீடுகள்	codes
குறியீடுகள்	tags
அதுவே	mismo
அதுவே	itself
துறைகள்	departamento
அம்சங்கள்	tampok
அம்சங்கள்	katangian
செயல்திறன்	pagtatanghal
செயல்திறன்	pagganap
மேற்கோள்	quote
மேற்கோள்	sanggunian
மேற்கோள்	reperensiya
ஓரளவு	medyo
தொகுத்து	hosting
பூமியின்	daigdig
பூமியின்	lupa
வாயில்	gate
குறை	sapul
குறை	bawasan
குறை	bumaba
குறை	bawasan
தொடர்ச்சியான	tuloy
மரணம்	kamatayan
விளக்க	explain
விளக்க	ipaliwanag
பெருங்கடல்	karagatan
மொழியியல்	lingguwistika
மாநிலங்களில்	states
மாநிலங்களில்	estado
மாநிலங்களில்	unidos
சம	pantay
செயல்பாடு	tungkulin
செயல்பாடு	punsiyon
செயல்பாடு	operation
செயல்பாடு	operasyong
செயல்பாடு	operasyon
செயல்பாடு	gawain
செயல்பாடு	aktibidad
செயல்பாடுகள்	operations
செயல்பாடுகள்	operasyon
ஆந்திர	andhra
கார்	kotse
கார்	sasakyan
தாய்லாந்து	thailand
தாய்லாந்து	philippines
விளக்கும்	ilaw
விளக்கும்	nagpapaliwanag
பக்தி	bhakti
உலோக	metal
உலோக	metallic
பெறுகிறது	pagtanggap
பெறுகிறது	pagkuha
ஊடாக	through
இப்பொழுது	ngayon
சீ	chi
சீ	cee
கோப்பு	files
கோப்பு	file
கோப்பு	tipunan
கோப்பு	magsampa
கோப்பு	talaksan
கோப்பு	file
கண்டுபிடிக்கப்பட்டது	natuklasan
அண்மைய	pinakabagong
அண்மைய	pinakabago
அண்மைய	pinakahuling
அண்மைய	pinakahuli
அண்மைய	latest
அண்மைய	kamakailan
அண்மைய	recent
ராவ்	rao
சட்டங்கள்	frame
குண்டு	bomba
கோவிலில்	templo
வால்	tail
வால்	buntot
வால்	val
மின்சார	electrical
மின்சார	electric
மலைகள்	bundok
தேர்தல்கள்	eleksyon
நிற்கும்	standing
நிற்கும்	nakatayo
நிற்கும்	tumayo
நிற்கும்	stand
புத்தர்	buddha
நரம்பு	ugat
நரம்பு	nerve
பாதிக்கப்பட்ட	infected
பாதிக்கப்பட்ட	nahawaang
பாதிக்கப்பட்ட	naapektuhan
பாதிக்கப்பட்ட	nadamay
பாதிக்கப்பட்ட	affected
பாதிக்கப்பட்ட	apektado
பாதிக்கப்பட்ட	maaapektuhan
பாதிக்கப்பட்ட	biktima
தென்கிழக்கு	southeast
பை	supot
பை	bag
பை	bye
பை	pie
காட்டி	tumitingin
காட்டி	tagapanood
காட்டி	manonood
அடிகள்	hakbang
அடிகள்	steps
பாறை	bahura
பாறை	bato
பாறை	rock
அடைந்தது	naabot
வேண்டாம்	dont
விவரம்	paglalarawan
விவரம்	detalye
உள்ளடக்கியது	naglalaman
வட்டங்கள்	activities
முதல்வர்	principal
தாமஸ்	thomas
பிட்	bit
பிட்	kinagat
தலைப்பு	titulo
தலைப்பு	pamagat
தலைப்பு	title
தலைப்பு	caption
தலைப்பு	paliwanag
புலி	tiger
புலி	tigre
முதலீடு	mamuhunan
முதலீடு	invest
முதலீடு	puhunan
முதலீடு	pamumuhunan
முதலீடு	investment
வசித்து	nanirahan
வசித்து	tumira
ஏழாம்	ikapitong
சிறை	kulungan
சிறை	bilangguan
கிங்	king
கிங்	hari
கிங்	haring
டாலர்	dolyar
வரிகள்	lines
வரிகள்	buwis
வளம்	mapagkukunan
வளம்	resource
வளம்	yaman
வளம்	flexibility
வளம்	pertilidad
வளம்	mapagkukunan
வளம்	yaman
வளம்	kayamanan
ஒருங்கிணைந்த	integrated
எருசலேம்	herusalem
எருசலேம்	jerusalem
பார்	makita
பார்	see
பார்	makakita
பார்	tingnan
பார்	hadlangan
பார்	bar
பார்	tumingin
பார்	look
பெங்களூர்	bangalore
துறைமுகம்	harbor
துறைமுகம்	daungan
துறைமுகம்	daungan
வணக்கம்	hello
தினம்	araw
தனிநபர்	indibiduwal
இதய	cardiac
இடைவெளி	break
இடைவெளி	space
இடைவெளி	kalawakan
இடைவெளி	puwang
இடைவெளி	espasyo
மருத்துவமனை	hospital
மருத்துவமனை	ospital
மருத்துவமனை	klinika
மருத்துவமனை	clinic
தருகிறது	wada
அடக்கம்	burial
அடக்கம்	libing
பௌத்தம்	budismo
தலைமுறை	henerasyon
தலைமுறை	generation
வசிக்கும்	buhay
வசிக்கும்	tinitirahan
வசிக்கும்	pamumuhay
நிலைகள்	states
நிலைகள்	estado
நிலைகள்	unidos
நிலைகள்	yugto
நிலைகள்	levels
இயங்குகிறது	takbo
இயங்குகிறது	pagtakbo
இயங்குகிறது	tumatakbo
காடுகள்	forestry
காடுகள்	kagubatan
காடுகள்	kagubatan
காடுகள்	gubat
ஸ்டார்	bituin
ஸ்டார்	star
இரயில்வே	railway
இரயில்வே	riles
இராணுவம்	military
இராணுவம்	pangmilitar
இராணுவம்	militar
இராணுவம்	hukbo
இராணுவம்	army
வாழ்நாள்	habambuhay
வாழ்நாள்	lifetime
இரவில்	magdamag
இரவில்	gabi
உருவம்	larawan
உருவம்	imahe
பட்டு	sutla
பட்டு	silk
வங்கிகள்	pampang
வங்கிகள்	bangko
பாணி	istilo
பாணி	style
பாணி	estilo
கொண்டாடப்படுகிறது	bantog
எகிப்து	ehipto
பறக்கும்	lumilipad
நடத்தப்பட்ட	isinasagawa
திருமால்	vishnu
தெளிவான	burahin
தெளிவான	malinaw
திறந்து	nagbukas
திறந்து	binuksan
ஆல்பம்	album
வைணவ	vaishnava
அன்பு	nagmahal
அன்பு	love
அன்பு	nagmamahal
வலையமைப்பு	network
ஆதாரங்கள்	ebidensya
ஆதாரங்கள்	katibayan
ஆதாரங்கள்	mapagkukunan
ஆதாரங்கள்	yaman
ஆதாரங்கள்	kayamanan
முகம்	mukha
மின்சாரம்	elektrisidad
மின்சாரம்	kuryente
திங்கள்	lunes
திங்கள்	monday
பருவத்தில்	panahon
லட்சம்	lakh
குளம்	pond
குளம்	lawa
குளம்	pool
அமெரிக்கன்	amerikano
கனிம	kimikang
பத்திரிகை	pindutin
பத்திரிகை	magazine
பத்திரிகை	magasin
பரிசுகள்	regalo
காப்புரிமை	patent
காப்புரிமை	copyright
கேள்வி	query
கேள்வி	katanungan
கேள்வி	tanong
பாதையில்	sanhi
பாதையில்	cause
கொரிய	korean
கொரிய	koreano
சிந்து	indus
அறக்கட்டளை	pundasyong
அறக்கட்டளை	foundation
அறக்கட்டளை	pundasyon
விளக்கு	liwanag
விளக்கு	magaan
விளக்கு	ilaw
விளக்கு	ilawan
விளக்கு	lampara
விளக்கு	ilaw
ஜோன்	joan
ஜோன்	joon
ஜோன்	jon
விரும்பும்	gustong
விரும்பும்	gusto
விரும்பும்	want
விரும்பும்	nais
கிராம்	gram
காவல்துறை	pulisya
காவல்துறை	pulis
கேட்டு	nakikinig
காஷ்மீர்	kashmir
ரிச்சர்ட்	richard
பனி	haze
பனி	fog
பனி	hamog
பனி	niyebe
பனி	snow
பனி	yelo
பனி	ice
ஆறாவது	ikaanim
ஜப்பானிய	hapon
ஜப்பானிய	japanese
ஜப்பானிய	hapones
தானியங்கி	awtomatiko
தானியங்கி	auto
தானியங்கி	robot
தானியங்கி	sasakyan
தானியங்கி	awtomatiko
தானியங்கி	awtomatikong
ஆட்டத்தில்	game
ஆட்டத்தில்	laro
கோடு	linyang
கோடு	linya
கோடு	line
தன்னாட்சி	autonomous
தன்னாட்சி	awtonomong
தன்னாட்சி	sosyalistikong
இலக்கு	pupuntahan
இலக்கு	destinasyon
இலக்கு	patutunguhan
இலக்கு	layunin
இலக்கு	target
ஆளுநர்	governor
ஆளுநர்	gobernador
