மற்றும்	и
வெட்டு	снято
வெட்டு	урожай
உணவகங்கள்	рестораны
ஒழுங்கற்ற	пила
ஒழுங்கற்ற	случайный
ஒழுங்கற்ற	случайная
ஒழுங்கற்ற	случайных
ஒழுங்கற்ற	случайное
ஒழுங்கற்ற	случайные
சேர்த்தல்	собирать
சேர்த்தல்	собрать
அமைவு	настройка
அமைவு	настроить
மிதிவண்டி	велосипед
யாகம்	астролог
காகிதம்	бумага
காகிதம்	бумаги
தோண்டி	копать
பிரகாசம்	яркость
லதா	lata
மிங்	мин
மிங்	минг
பஸ்	автобус
ஹெக்டேர்	гектар
வரையறைகள்	спецификации
வரையறைகள்	спецификация
நோயெதிர்ப்பு	иммунной
நோயெதிர்ப்பு	иммунитет
ஓடு	плитки
ஓடு	оболочка
ஓடு	shell
சீதா	сита
தர்மம்	дхарма
ஆழமாக	глубоко
ஆழமாக	глубокую
ஆழமாக	глубокое
ஆழமாக	глубокая
ஆழமாக	глубокие
ஆழமாக	глубоко
ஆழமாக	глубокий
கையெழுத்து	почерк
கையெழுத்து	подпись
கையெழுத்து	подписания
கையெழுத்து	подписание
கையெழுத்து	подписи
கார்கள்	автомобили
கார்கள்	машины
ரிக்டர்	рихтер
இயக்குகிறது	играю
