और	そして
बातचीत	会話
बातचीत	スレッド
बातचीत	相互作用
तारीख़	デート
तारीख़	日付
नर	男性
नर	オス
संकट	危機
जानी	ジャニ
बाबा	ババ
बाबा	馬場
फ्रेंच	フレンチ
फ्रेंच	フランス語
वीर	vir
वीर	ブレイブ
वीर	勇者
वीर	勇敢
वीर	ヴィール
उपयोगकर्ता	ユーザー
उपयोगकर्ता	ユーザ
उपयोगकर्ता	ユーザー
उपयोगकर्ता	ユーザ
बिल	ビル
ग्रैंड	グランド
प्रोटीन	タンパク質
प्रोटीन	たんぱく質
महाराजा	マハーラージャ
हास्य	ユーモア
हास्य	喜劇
हास्य	コメディ
हास्य	コメディー
हास्य	コメディアン
ग्राहक	カスタマー
ग्राहक	顧客
ग्राहक	カスタマー
ग्राहक	クライアント
तृतीय	iii
तृतीय	番目
तृतीय	サード
तिथि	デート
तिथि	日付
खाते	アカウント
नवीन	ナヴィーン
नवीन	革新
खाड़ी	ガルフ
तरल	流体
तरल	液体
संबद्ध	所属
संबद्ध	アフィリエイト
दौरे	ツアー
संयोजन	合成
संयोजन	構成
संयोजन	組み合わせ
संयोजन	コンビネーション
संयोजन	統合
संयोजन	インテグレーション
निदेशक	監督
निदेशक	ディレクター
निदेशक	取締役
सामान	荷物
किला	キャッスル
किला	要塞
किला	フォート
किला	要塞
मंगल	tue
मंगल	マーズ
मंगल	火星
अन्तर्राष्ट्रीय	インターナショナル
अन्तर्राष्ट्रीय	国際
थोड़ा	あまり
शुल्क	手数料
शुल्क	料金
शुल्क	手数料
लोगो	ロゴ
लोगो	ロゴ
लोगो	ロゴス
माह	ヶ月
माह	months
माह	月間
काशी	かし
सलाह	助言
सलाह	アドバイス
सलाह	サラート
सलाह	助言
आहार	ダイエット
आहार	献立
आहार	国会
स्वामित्व	所有
गिरजाघर	チャーチ
गिरजाघर	教会堂
गिरजाघर	教会
पीढ़ी	世代
पीढ़ी	ジェネレーション
गृह	自宅
गृह	ホーム
गृह	帰宅
छवि	画像
छवि	イメージ
छवि	画像
छवि	イメージ
पुष्टि	確認
कलाकारों	芸術家
कलाकारों	アーティスト
यूनिवर्सिटी	大学
औपचारिक	フォーマル
वित्त	財務
वित्त	金融
वित्त	財政
वित्त	ファイナンス
तीर्थ	巡礼
मध्यम	ミディアム
मध्यम	メディア
मध्यम	そこそこ
द्रव	流体
द्रव	液体
अनुरोध	リクエスト
अनुरोध	請求
अनुरोध	リクエスト
जोर	強調
संभावित	ポテンシャル
संभावित	可能性
विपणन	マーケティング
मूल्यांकन	評価
मूल्यांकन	評定
मूल्यांकन	査定
मूल्यांकन	評価
मूल्यांकन	測定
वाक्य	宣告
वाक्य	センテンス
वाक्य	文章
डाटा	データ
अनुरूप	子音
अनुरूप	フィット
अनुरूप	fit
ध्वज	バナー
ध्वज	横断幕
ध्वज	フラグ
ध्वज	国旗
ध्वज	フラグ
ध्वज	国旗
ध्वज	バナー
ध्वज	横断幕
ध्वज	ルクセンブルク
पुल	ブリッジ
डाल	出演
डाल	キャスト
डाल	ギプス
फीट	フィート
फीट	両足
पुस्तकें	書物
पुस्तकें	帳簿
पुस्तकें	書籍
बहन	sis
बहन	姉妹
बहन	シスター
हल	船体
हल	ハル
हल	ソリューション
हल	溶液
हल	プラウ
मास	mas
मास	ミサ
मास	質量
पॉल	ポール
पॉल	パウル
तारों	スター
तारों	恒星
तारों	star
तारों	stars
तारों	スターズ
करेगा	ウィル
करेगा	遺言
अधिकारों	権利
साक्षात्कार	面接
साक्षात्कार	インタビュー
साक्षात्कार	インタビュー
सेवाएं	サービス
काउंटी	カウンティ
काउंटी	カウンティ
काउंटी	カウボーイ
बीमा	保険
सुबह	モーニング
मानचित्र	地図
मानचित्र	マップ
मानचित्र	地図
मानचित्र	マップ
संस्थाओं	機関
खर्च	費用
खर्च	経費
जातियाँ	コミュニティ
जातियाँ	コミュニティー
हाई	ハイ
हाई	高い
मालिक	オーナー
मालिक	所有者
फैला	拡散
फैला	スプレッド
जंगल	ジャングル
जंगल	フォレスト
जंगल	森林
पैर	フィート
पैर	両足
पैर	フィート
कोरिया	朝鮮
कोरिया	韓国
बालक	子供
बालक	児童
चुनावों	選挙
बीबीसी	bbc
सैनिकों	兵士
सेवन	摂取
मौलिक	オリジナル
मौलिक	基本
मौलिक	ベーシック
मौलिक	basic
अमरीकी	アメリカン
बेटे	息子
बेटे	息子
कोर्ट	法廷
कोर्ट	コート
कोर्ट	裁判所
निर्देश	方向
निर्देश	道順
निर्देश	指示
निर्देश	命令
निर्देश	手順
निर्देश	指示
ओपन	オープン
ओपन	開館
ओपन	開く
आवाज	音量
आवाज	ボリューム
आवाज	体積
आवाज	ボイス
आवाज	音声
रोम	ローマ
मनोरंजन	レクリエーション
मनोरंजन	エンターテイメント
मनोरंजन	娯楽
मनोरंजन	エンターテインメント
मनोरंजन	アミューズメント
मनोरंजन	娯楽
विलय	合併
विलय	マージ
विलय	統合
विलय	マージ
दीवार	ウォール
उत्कृष्ट	優れた
सकारात्मक	陽性
सकारात्मक	ポジティブ
संभवतः	たぶん
संभवतः	多分
संभवतः	未定
संभवतः	おそらく
संशोधन	改正
संशोधन	改定
कैलिफोर्निया	カリフォルニア
चिकित्सक	医師
चिकित्सक	セラピスト
चिकित्सक	治療
चिकित्सक	セラピー
चिकित्सक	セラピスト
सरस्वती	サラスヴァティー
रॉबर्ट	ロベルト
रॉबर्ट	ロベール
रॉबर्ट	ロバート
वर्ण	色相
वर्ण	フエ
