oli	ws
löödud	dikalahkan
löödud	dipukul
löödud	menumbuk
löödud	ditewaskan
löödud	dikalahkan
löödud	defeated
gaas	gas
natalja	natalia
natalja	natalya
botaanika	botani
tobago	tobago
juunior	junior
sõlme	nod
sõlme	simpulan
sõlme	simpul
loomulikult	semulajadi
esitaja	performer
esitaja	artis
esitaja	artist
jaroslav	jaroslav
jerry	jerry
püsiv	kekal
püsiv	tekun
püsiv	gigih
püsiv	berterusan
burundi	burundi
emased	betina
emased	perempuan
šotimaal	scotland
üliõpilased	pelajar
üliõpilased	murid
kauba	barangan
kauba	komoditi
veendunud	meyakinkan
tugevus	kekuatan
anneli	anneli
lahingud	pertempuran
tugi	sokongan
tugi	support
tugi	sokong
rafael	rafael
piiskopid	bishops
georgia	georgia
konkurss	contest
kuuse	cemara
kiirgus	sinaran
munk	rahib
julie	julie
kraavi	parit
darwin	darwin
kujundatud	direka
jersey	jersey
rom	rom
lõppeb	hujung
uurimistöö	research
uurimistöö	kajian
uurimistöö	penyelidikan
kunstnikud	artis
kunstnikud	seniman
ettepanek	proposal
ettepanek	meminang
ettepanek	dalil
allapoole	kebawah
wang	wang
cornelius	cornelius
tüübid	jenis
meyer	meyer
sisemine	dalaman
sisemine	inner
sisemine	batin
rasmus	rasmus
täiendatud	supplemented
viide	rujukan
viide	reference
eha	senja
paremad	better
nov	nov
nov	julai
lühikesed	pendek
toote	product
toote	produk
ilo	ilo
sultan	sultan
maks	max
maks	cukai
maks	hati
taiwani	taiwan
kaela	leher
leedi	lady
barack	barack
viin	vodka
viin	vienna
mill	mill
kujundus	rekaan
kujundus	design
pealegi	disamping
väljavõte	ekstrak
joel	joel
jagab	bahagikan
jagab	kongsian
jagab	perkongsian
off	off
off	dimatikan
angela	angela
võrdsed	menyamai
võrdsed	sama
võrdsed	setara
mõistus	mind
mõistus	minda
kasutus	penggunaan
kasutus	kegunaan
kasutus	guna
tuhanded	ribuan
tuhanded	beribu
õpetajad	guru
orgaaniliste	organik
vähesed	few
kristina	kristina
pio	pio
ava	open
ghana	ghana
wallace	wallace
rügement	rejimen
faas	fasa
viited	rujukan
vabastada	lepaskan
vabastada	pelepasan
vabastada	dedahkan
vabastada	release
madrid	madrid
helgi	helgi
arvukus	abundance
kaasani	kazan
keraamika	tembikar
keraamika	ceramic
keraamika	seramik
keraamika	seramik
praktika	latihan
praktika	latih
praktika	amalan
veini	anggur
veini	wain
guy	miang
guy	guy
wiki	wiki
lehekülje	page
lehekülje	mukasurat
lehekülje	halaman
hertsoginna	duchess
filmid	filem
filmid	movies
filmid	cereka
filmid	filem
võrk	net
võrk	kelambu
võrk	rangkaian
võrk	network
catherine	catherine
asutus	institusi
asutus	lembaga
asutus	autoriti
asutus	authority
tantsu	dance
tantsu	tarian
tantsu	menari
tantsu	gelek
hawaii	hawaii
hawaii	hawaii
avaldab	menerbitkan
avaldab	terbit
avaldab	publish
avaldab	terbitkan
käru	kart
käru	troli
käru	cart
käru	wheelbarrow
alžeeria	algeria
õigustatud	dilaraskan
sugulane	relatif
räppar	rapper
frankfurt	frankfurt
piima	susu
piima	milk
koch	koch
juhtiv	mengetuai
juhtiv	leading
juhtiv	terkemuka
viljad	buah
viljad	fruits
madalaim	serendah
madalaim	terendah
relvad	senjata
relvad	senapang
relvad	lengan
indiana	indiana
pekka	pekka
karikavõistlused	piala
karikavõistlused	cup
karikavõistlused	cawan
kogunenud	terkumpul
vabatahtlikult	rela
saagi	catch
saagi	tangkap
saagi	harvest
saagi	tuaian
charlie	charlie
holmes	holmes
soe	hangat
soe	suam
soe	soe
ebaõnnestus	gagal
populatsiooni	penduduk
populatsiooni	populasi
kohapeal	tempatan
kaotatud	lost
kaotatud	kehilangan
kaotatud	hilang
bis	bis
laagri	kem
laagri	perkhemahan
laagri	kemah
tegelased	aksara
tegelased	watak
parker	parker
majad	rumah
slovaki	slovakia
slovaki	slovak
morgan	morgan
konkreetne	spesifik
konkreetne	specific
konkreetne	tertentu
arenevad	evolve
juhtub	happening
jälgi	watch
jälgi	tonton
politseinik	polis
politseinik	cop
politseinik	pegawai
politseinik	perwira
politseinik	officer
graham	graham
edwin	edwin
ghz	ghz
enamjaolt	kebanyakannya
poolfinaali	semifinal
jun	jun
carter	carter
kaotused	terkorban
filosoofiline	falsafah
tootjad	pengeluar
tootjad	pengilang
puid	pokok
puid	pohon
puid	trees
lipud	flag
lipud	bendera
sümbolid	simbol
sümptomid	gejala
sümptomid	simptom
sümptomid	simptom
subjekt	subjek
shift	shif
shift	anjakan
klaas	gelas
klaas	kaca
klaas	glass
noorus	pemuda
noorus	belia
veri	blood
veri	darah
tähistatud	ditandakan
tähistatud	ditanda
olemus	pati
olemus	essence
olemus	intipati
adrian	adrian
hüüdnimi	gelaran
ekraan	screen
ekraan	skrin
paapua	papua
maris	maris
areneb	berevolusi
areneb	membangunkan
avada	open
trükitud	ditaip
trükitud	dicetak
trükitud	bercetak
trükitud	printed
heliloojate	penggubah
pensionile	bersara
pensionile	pencen
pensionile	persaraan
pensionile	pencen
alustab	bermula
kasvaja	tumor
kasvaja	barah
kasvaja	ketumbuhan
turg	pasar
turg	market
turg	pasaran
kari	kari
kari	kawanan
anhalt	anhalt
teod	tindakan
kiirem	pantas
kiirem	faster
kaalu	berat
peatükk	bab
iphone	iphone
lothar	lothar
aitasid	dibantu
looduslikud	natural
looduslikud	semulajadi
aeglane	slow
madalad	cetek
madalad	dangkal
madalad	rendah
madalad	low
male	catur
male	chess
thompson	thompson
tihtipeale	sering
tihtipeale	kerap
üksinda	bersendirian
üksinda	sendiri
üksinda	keseorangan
religioon	agama
kalad	pisces
kalad	ikan
järgmiseks	next
järgmiseks	selanjutnya
järgmiseks	seterusnya
sci	sci
orkester	orkestra
boeing	boeing
märgi	tanda
märgi	mark
piirangud	pengehadan
piirangud	sekatan
piirangud	batas
piirangud	hadkan
piirangud	had
piirangud	kekangan
oskab	mampukah
oskab	boleh
saavutati	dicapai
tempel	cop
tempel	cap
tempel	setem
tempel	temple
tempel	kuil
absoluutse	mutlak
ralli	perhimpunan
ralli	rally
ralli	perlumbaan
ralli	race
ralli	ras
ralli	berlumba
ralli	perlumbaan
ralli	racing
birgit	birgit
vigu	kesilapan
televisioon	televisyen
uppus	tenggelamkan
uppus	lemas
käed	lengan
käed	tangan
keskosa	pusat
uraani	uranus
kuum	hot
kuum	panas
kirju	huruf
kirju	emel
kirju	email
kättesaadav	available
kättesaadav	tersedia
kättesaadav	disediakan
kättesaadav	didapati
kättesaadav	diakses
mediaan	median
jorge	jorge
code	code
code	kode
code	kod
jens	jens
essen	essen
kokkulepe	perjanjian
kokkulepe	agreement
kokkulepe	persetujuan
kokkulepe	deal
kokkulepe	perjanjian
kokkulepe	susunan
hilja	terlewat
hilja	mendiang
hilja	late
hilja	lambat
hilja	larut
platon	plato
horisont	ufuk
horisont	horizon
reis	trip
solist	soloist
hümn	bertasbih
trans	trans
gilbert	gilbert
disney	disney
mõtlemine	pemikiran
mõtlemine	berfikir
mõtlemine	fikirkan
takistus	halangan
takistus	halangan
valli	valli
haud	pusara
haud	makam
haud	kubur
bank	bank
valke	protein
ajakirjade	majalah
sevilla	sevilla
sevilla	seville
ilm	cuaca
mõistatus	misteri
mõistatus	riddle
mõistatus	puzzle
digitaalne	digital
uuring	study
uuring	kajian
uuring	selidik
uuring	survey
hot	hot
hot	panas
sandra	sandra
märkis	noted
tšetšeeni	chechen
seina	wall
seina	dinding
merle	merle
campbell	campbell
mõtteid	fikiran
mõtteid	pemikiran
kommunist	komunis
tuneesia	tunisia
tuneesia	tunisia
tuneesia	tunisian
niiluse	nil
berkeley	berkeley
liitunud	disertai
liitunud	joined
liitunud	menyertai
juurdepääsu	kebolehcapaian
juurdepääsu	kebolehlihatan
kriitiline	kritikal
orgaaniline	organik
rica	rika
rica	rica
panama	panamanian
panama	panama
tühi	kosong
tühi	kosong
jõuga	force
jõuga	paksa
korralikult	betulnya
hüpotees	hipotesis
jänes	kelinci
jänes	lepus
jänes	hare
jänes	arnab
igatahes	pula
igatahes	anyway
igatahes	bagaimanapun
ralph	ralph
seletus	penjelasan
territooriumid	wilayah
levib	merebak
levib	menyebarkan
levib	hampar
levib	sebar
vaimne	rohani
vaimne	mental
sooja	hangat
sooja	suam
vabakutseline	freelancer
vabakutseline	freelance
kasvav	berkembang
kasvav	membesar
era	era
era	swasta
era	peribadi
era	persendirian
era	prebet
kinnitada	sahkan
alba	alba
christine	christine
kross	kross
jena	jena
aktiivsus	aktiviti
pekingi	beijing
tiivad	sayap
tiivad	wings
parma	parma
dokument	dokumen
dokument	document
marseille	marseille
marseille	marseille
organism	organisma
reageerib	bertindakbalas
tooni	hue
tooni	rona
tooni	nada
tooni	tone
angelese	angeles
õitseb	bersemi
õitseb	mekar
hõimu	suku
hõimu	suku
ryan	ryan
spetsialiseerunud	dikhususkan
spetsialiseerunud	specialist
spetsialiseerunud	pakar
bush	semak
bush	bush
projekteeritud	direka
tund	jam
aidanud	dibantu
people	people
people	orang
people	rakyat
people	orng
kuskil	somewhere
mäss	rusuhan
mäss	pemberontakan
dokumendi	dokumen
dokumendi	document
ühend	compound
ühend	kompaun
ühend	sebatian
rassist	rasis
rassist	racist
rassist	perkauman
taastamine	pulih
taastamine	pemulihan
taastamine	restoration
taastamine	memulihkan
taastamine	memulih
kogumine	mengumpul
kogumine	koleksi
kogumine	collection
agu	agu
seine	seine
autasu	pahala
autasu	ganjaran
autasu	reward
rahvad	peoples
hansa	hansa
golden	golden
golden	emas
golden	keemasan
toru	paip
toru	tiub
toru	tabung
toru	tube
larry	larry
egiptus	mesir
maastik	permandangan
maastik	landskap
maastik	lanskap
haaras	meraih
markii	margrave
disain	rekaan
disain	design
praktiline	praktikal
praktiline	practical
andre	andre
vastuvõtja	penerima
mecklenburg	mecklenburg
relvarahu	ceasefire
epa	epa
rebase	fox
rebase	rubah
tsükkel	kitar
tsükkel	kitaran
boliivia	bolivian
boliivia	bolivia
kategooriad	kategori
teade	notification
teade	makluman
teade	pemberitahuan
teade	pemakluman
teade	mesej
teade	notis
teade	perasan
baasi	base
baasi	pengkalan
sissejuhatus	pengantar
sissejuhatus	pengenalan
sissejuhatus	perkenalan
organ	organ
eespool	diatas
andy	andy
lennukid	pesawat
lennukid	pesawat
lennukid	aircraft
lennukid	satah
originaal	original
pealik	chief
pealik	ketua
pealik	kepala
propaganda	propaganda
annus	dose
kontakti	contact
playstation	playstation
moll	moll
nepali	nepal
nepali	nepalese
kaunistatud	dihiasi
füüsiliselt	fizikal
kakskümmend	twenty
vajas	diperlukan
vajas	needed
kaunis	cantik
kaunis	indah
jaamas	stesyen
jaamas	stesen
täpsustus	specification
täpsustus	nyahkekaburan
ümbrus	sekitarnya
ümbrus	persekitaran
impeerium	empire
impeerium	kerajaan
impeerium	empayar
pablo	pablo
arved	invois
arved	bil
arved	invois
reaalne	real
jana	yana
tädi	auntie
tädi	makcik
tädi	makcik
rühmad	berkumpulan
rühmad	kumpulan
rühmad	groups
rühmad	pasukan
rühmad	teams
clark	clark
hiire	mouse
hiire	tetikus
special	istimewa
special	special
global	sejagat
global	global
kinnitab	menegaskan
kinnitab	mengesahkan
gorki	gorky
ülemaailmne	worldwide
ülemaailmne	sejagat
ülemaailmne	global
mini	mini
ajalehed	akhbar
piloot	juruterbang
piloot	pilot
martti	martti
reaktsioonid	reaksi
mehhanism	mekanisme
miljon	juta
miljon	million
säilitamine	mengekalkan
säilitamine	storan
säilitamine	pemeliharaan
säilitamine	pemuliharaan
säilitamine	pengekalan
tele	tele
kõrts	warung
gallia	gallic
gallia	gaul
võimas	perkasa
võimas	awesome
võimas	hebat
võimas	mantap
võimas	kuat
mitteametlik	informal
tulu	pendapatan
tulu	pendapatan
tagajärjed	akibatnya
uganda	ugandan
uganda	uganda
vitali	vitaly
ferenc	ferenc
suits	asap
risk	risiko
armastab	loves
boston	boston
server	server
server	pelayan
alexandra	alexandra
null	zero
null	sifar
null	nol
null	null
mtv	mtv
fredrik	fredrik
gaza	gaza
doni	don
euraasia	eurasia
euraasia	eurasian
puudu	hilang
lennuväli	aerodrome
lissaboni	lisbon
kaur	kaur
külg	sisi
külg	sampingan
külg	samping
osseetia	ossetia
imetajate	mamalia
meeldib	like
meeldib	ibarat
meeldib	suka
meeldib	likes
lloyd	lloyd
näidatakse	tunjuk
näidatakse	papar
liber	liber
valmistamine	preparation
valmistamine	persiapan
valmistamine	pengilangan
valmistamine	perkilangan
ville	ville
ühiselt	kolektif
õun	epal
õun	apple
harvardi	harvard
masinad	mesin
masinad	jentera
masinad	mesin
andmine	memberikan
andmine	memberi
verdi	verdi
nakatunud	dijangkiti
nakatunud	berjangkit
läbirääkimised	rundingan
läbirääkimised	perundingan
läbirääkimised	rundingan
isoleeritud	terasing
plahvatus	letupan
nahk	leather
nahk	kulit
nahk	kulit
huvitav	menarik
ruumala	isipadu
ruumala	jilid
ketta	cakera
ketta	cakera
stipendiumi	biasiswa
ühtsuse	unity
ühtsuse	kesatuan
ühtsuse	perpaduan
ühtsuse	keseragaman
jeanne	jeanne
asutused	institusi
asutused	lembaga
asutused	berwajib
paula	paula
prince	putera
võrdleva	perbandingan
vabatahtlik	pilihan
vabatahtlik	sukarela
laiendada	kembang
regina	regina
caroline	caroline
agent	agen
agent	ejen
agent	agent
efektiivne	cekap
efektiivne	berkesan
efektiivne	efektif
alaska	alaska
hoffmann	hoffmann
häired	alarm
häired	gangguan
häired	kekecohan
häired	gangguan
häired	kecelaruan
arendatud	dikembangkan
arendatud	dibangunkan
vahemälu	cache
homme	esok
ralf	ralf
ralf	ralph
kantsler	canselor
kantsler	kanselor
raudteed	railways
hääletas	undi
hääletas	diundi
meditsiin	ubat
meditsiin	perubatan
ametnikud	clerks
ametnikud	kerani
ametnikud	pejabat
osutab	menunjukkan
galaktika	galaxy
galaktika	galaksi
hume	hume
nick	gelaran
lundi	lund
bonaparte	bonaparte
jeremy	jeremy
eelnev	prior
prof	prof
vares	gagak
wii	wii
string	string
string	rentetan
lingid	pautan
lingid	link
tava	latihan
tava	latih
tava	amalan
põhimõtted	prinsip
peegel	cermin
peegel	mirror
vita	vita
väited	mendakwa
väited	tuntutan
väited	hujah
étienne	étienne
mississippi	mississippi
tume	gelap
kaasaegne	moden
kaasaegne	kontemporari
islandil	iceland
nikita	nikita
kõrgõzstani	kyrgyzstan
vasta	reply
püsivad	tekun
püsivad	gigih
püsivad	berterusan
edendada	menggalakkan
edendada	mempromosi
antarktika	antartika
antarktika	antartika
loogiline	logikal
loogiline	logik
fabian	fabian
sugulased	sepupu
sugulased	kerabat
jalg	kaki
jalg	kaki
jalg	leg
sõltuvus	dependence
sõltuvus	kebergantungan
sõltuvus	ketagihan
lanka	lanka
halle	halle
stabiilne	stabil
liikuv	mobile
liikuv	bimbit
sammu	step
sammu	langkah
jazz	jazz
jazz	jaz
abiellusid	berkahwin
odessa	odessa
majja	rumah
vahend	instrumen
võid	butter
võid	mentega
colin	colin
komponent	komponen
kristus	christ
kristus	kristus
express	express
express	luahkan
jordan	jordan
memory	ingatan
memory	memory
kauaaegne	longtime
kivid	batu
kivid	batuan
kivid	rocks
senaator	senator
laiad	lebar
laiad	luas
haava	luka
proua	puan
proua	madam
proua	madame
üheaegselt	serentak
mount	gunung
mount	mount
mount	lekap
tingimus	syarat
tingimus	kondisi
lippe	lippe
pill	instrumen
pill	pil
audio	audio
mehaanika	mekanik
füüsikaline	jasmani
füüsikaline	fizikal
tina	timah
tina	tin
tina	tina
laevu	kapal
laevu	ships
tüüpiliselt	kebiasaannya
tüüpiliselt	biasanya
newton	newton
teadlik	sedar
konventsioon	konvensyen
korraldaja	penganjur
korraldaja	penyusun
korraldaja	fasilitator
madonna	madonna
peters	peters
sügis	autumn
sügis	luruh
omandada	cekup
isased	jantan
early	early
early	dini
early	awal
versioonid	versi
hooaega	musim
amsterdam	amsterdam
bertrand	bertrand
einer	einer
pideva	berterusan
europa	europa
aristoteles	aristotle
amsterdami	amsterdam
jooks	lari
jooks	run
jooks	jalankan
sugu	jantina
sugu	jantina
sugu	seks
sugu	sex
lihtsustatud	dipermudahkan
kaduma	menghilang
uurides	meneroka
uurides	teroka
uurides	terokai
märgid	tanda
märgid	marks
märgid	aksara
märgid	watak
restoran	restoran
restoran	restaurant
pluss	plus
võrdub	setaraf
jason	jason
hinnati	assessed
jimmy	jimmy
värske	fresh
värske	segar
minnesota	minnesota
elektroonika	electronics
elektroonika	elektronik
maksab	pays
renault	renault
elanikkond	penduduk
elanikkond	populasi
rtl	rtl
rahutused	kekecohan
rahutused	rusuhan
rahutused	keresahan
pennsylvania	pennsylvania
kaitsma	protect
kaitsma	melindungi
kaitsma	lindungi
ühtsus	unity
ühtsus	kesatuan
ühtsus	perpaduan
ühtsus	coherence
minimaalne	minima
minimaalne	minimum
minimaalne	minimum
meloodia	melodi
meloodia	melody
tark	bijak
tark	wise
tark	smart
baptiste	baptiste
laenu	loan
kombineeritud	digabungkan
kombineeritud	gabungan
mõtted	fikiran
mõtted	pemikiran
tool	kerusi
nisu	gandum
aktiivsed	active
aktiivsed	aktif
psühhiaater	kecilkan
psühhiaater	mengecilkan
psühhiaater	mengecil
psühhiaater	psikiatri
märkus	note
märkus	nota
valimine	memilih
valimine	pilih
õhuke	nipis
bay	teluk
bay	bay
kromosoomi	kromosom
faili	fail
gregor	gregor
tuues	membawa
kuri	dajjal
kuri	jahat
kuri	maksiat
kuri	evil
müür	wall
müür	dinding
püütud	tertangkap
püütud	ditawan
püütud	ditangkap
reisijate	penumpang
konservatiivne	konservatif
üheskoos	bersama
road	jalan
road	road
lapsepõlv	childhood
wright	wright
põhimõte	prinsip
seiklused	adventures
seiklused	pengembaraan
seiklused	kembara
seiklused	adventure
seiklused	cabaran
seiklused	pengembaraan
palve	request
palve	pinta
palve	permintaan
palve	sembahyang
palve	doa
kergem	ringan
tiigi	kolam
eeva	hawa
eeva	eve
niit	jaluran
niit	bebenang
marino	marino
nicaragua	nicaraguan
nicaragua	nicaragua
monumendi	tugu
monumendi	monumen
panus	bet
vittorio	vittorio
augustus	augustus
leena	leena
aastatuhande	milenium
aastatuhande	alaf
populaarsed	popular
jumalanna	dewi
kohvik	kafeteria
kohvik	cafe
kohvik	cafe
kohvik	kafe
bengt	bengt
vaevalt	nyaris
vera	vera
als	als
romeo	romeo
väline	luaran
haiglasse	hospital
saaga	saga
clapton	clapton
alaline	kekal
programmid	program
jagamine	berkongsi
jagamine	perkongsian
jagamine	membelah
jagamine	memisahkan
teemad	tema
teemad	topik
giacomo	giacomo
dame	dame
rakendatud	gunaan
rakendatud	dilaksana
rakendatud	diterapkan
rakendatud	dilaksana
rakendatud	dilaksanakan
kannatas	menderita
joan	joan
kontseptsiooni	conception
keith	keith
koostada	kompil
tuba	bilik
tuba	room
ohvitserid	pegawai
ohvitserid	perwira
ilmne	obvious
taanlased	danes
leone	leone
maadel	lands
maadel	tanah
usub	berkeyakinan
ühtlaselt	merata
parandatud	dibaiki
parandatud	dibetulkan
parandatud	diperbetulkan
dennis	dennis
lisamine	selit
lisamine	menambahkan
lisamine	menambah
lisamine	add
tütred	daughters
avastamine	pengesanan
avastamine	menerokai
avastamine	terokai
avastamine	teroka
avastamine	penerokaan
avastamine	penemuan
avastamine	discovery
jay	jay
huve	minat
iseloom	aksara
iseloom	watak
senat	senat
budapestis	budapest
muutuja	pembolehubah
nancy	nancy
komöödia	komedi
rahvastik	penduduk
rahvastik	populasi
orav	tupai
häire	alarm
häire	amaran
eemaldati	dibuang
eemaldati	dikeluarkan
pisa	pisa
asetatud	ditampal
asetatud	ditempatkan
asetatud	diletak
angelo	angelo
gps	gps
sternberg	sternberg
academia	academia
õppekava	kurikulum
võrdlus	perbandingan
metall	logam
metall	metal
metall	logam
metall	metallic
moraal	morale
moraal	moral
moraal	moral
moraal	moral
moraal	moral
vaikimisi	piawai
vaikimisi	lalai
toyota	toyota
hanson	hanson
omistatud	ditugaskan
lumi	salji
varajane	early
varajane	dini
varajane	awal
thomson	thomson
tasub	pays
blues	blues
tšetšeenia	chechnya
esmane	primer
esmane	utama
saul	talut
saul	saul
väljend	frasa
väljend	ungkapan
väljend	expression
väljend	ekspresi
inspireeritud	inspired
inspireeritud	diinspirasikan
inspireeritud	diilhamkan
kolledž	kolej
tokyo	tokyo
geomeetria	geometri
geomeetria	geometri
geomeetria	geometrik
tooted	produk
lincolni	lincoln
ust	ust
korraldus	tempahan
korraldus	pesanan
korraldus	susunan
korraldus	tempah
korraldus	order
koort	mengupas
koort	mengelupas
koort	peel
koort	kupas
koort	krim
koort	cream
kohandatud	diselaraskan
kohandatud	dilaraskan
kohandatud	disesuaikan
kohandatud	diadaptasi
kohandatud	suai
genfi	geneva
dream	mimpi
dream	dream
matthew	matthew
gene	gen
rosenberg	rosenberg
transilvaania	transylvania
maalid	lukisan
sophia	sophia
ron	ron
podolski	podolski
seletab	menjelaskan
valencia	valencia
hõivatud	busy
hõivatud	sibuk
hõivatud	menduduki
hõivatud	diduduki
alfa	alpha
alfa	alfa
dalmaatsia	dalmatian
grant	grant
grant	hibah
grant	geran
brigaad	briged
sihi	aim
mar	mar
trinidadi	trinidad
santos	santos
suhtumine	perangai
suhtumine	attitude
suhtumine	sikap
bresti	brest
mercedes	mercedes
subjekti	subjek
moraalne	moral
castro	castro
soovitatav	dicadangkan
soovitatav	saranan
soovitatav	disyorkan
commons	commons
dekaan	dean
nice	nice
kõneleb	menuturkan
abielluda	kahwin
kirikuõpetaja	vicar
xxii	xxii
tõkkejooks	rintangan
elektron	elektron
omandatud	didapat
omandatud	diperoleh
omandatud	diperolehi
regioon	rantau
regioon	wilayah
regioon	kawasan
merevägi	navy
suunata	lencong
tõsine	serious
terry	terry
kaubamärgi	penjenamaan
birma	burma
birma	burma
lapsepõlves	childhood
individuaalselt	individual
heikki	heikki
rakendamine	perlaksanaan
kolmekordne	triple
nietzsche	nietzsche
kasvatamine	membesar
goethe	goethe
