din	od
adusa	donijeli
adusa	doveden
adusa	donijela
adusa	donio
adusa	donijeli
adusa	doveden
adusa	donijela
adusa	donio
guvernare	vlast
rata	stopa
rata	stopa
rata	patak
rata	patka
rata	patak
rata	patka
rata	patak
rata	patka
jupiter	jupiter
raza	poluprečnik
raza	poluprečnik
scaun	stolac
scaun	stolica
regent	namjesnika
poe	poe
filologie	filologija
varsa	izlivanje
varsa	izlivanje
luand	uzimanje
luand	uzimanja
luand	uzima
luand	uzimajući
jacob	jakov
asediul	opsada
hop	hop
portal	portal
pietre	kamenova
pietre	kamenje
pietre	stijene
pietre	stijena
pietre	stijenama
leonard	leonard
definit	definisani
definit	definisano
definit	definisan
definit	definisane
definit	definisana
suedeza	švedski
suedeza	švedski
ramura	ogranak
ramura	grana
aliati	saveznici
aliati	saveznike
aliati	saveznici
aliati	saveznike
beach	plaža
venezuela	venecuela
sot	muž
sot	muž
orient	orient
divizii	podjele
divizii	podjela
consiliu	vijeće
alaska	aljaske
ridicarea	dizanje
magic	sihr
magic	magično
magic	čarobni
revolta	ustanak
revolta	pobunu
revolta	pobuna
revolta	pobuna
revolta	ustanak
revolta	pobunu
revolta	pobuna
revolta	pobuna
ciprian	ciprian
celebru	poznati
celebru	poznata
celebru	poznat
celebru	poznate
celebru	slavni
pozitive	pozitivna
pozitive	pozitivan
pozitive	pozitivne
pozitive	pozitivni
cetatenii	građani
recunoasterea	priznanja
recunoasterea	priznavanje
recunoasterea	priznanje
pastrarea	imajući
reactia	reakcija
barbara	barbara
barbara	barbari
olga	olga
sardinia	sardinija
modificare	amandmanu
turnee	turnire
turnee	turnirima
rasa	trka
rasa	rasa
rasa	trka
rasa	rasa
demisia	ostavke
demisia	ostavku
demisia	ostavka
pictat	slikao
negativ	negativan
negativ	negativne
negativ	negativni
negativ	negativno
row	redom
extinderea	proširenje
extinderea	proširenje
greutatea	težina
temple	hram
inspiratie	inspiracija
inspiratie	inspiracija
atlas	atlas
cal	konj
cal	cal
pregatit	spremno
pregatit	spreman
pregatit	spremni
pregatit	pripremljene
pregatit	pripremljen
pregatit	pripremljena
pregatit	pripremio
pregatit	pripremila
succesiune	naslijeđe
icoane	icons
icoane	ikone
norman	norman
norman	normana
retele	mreže
retele	mreža
retele	mreže
retele	mreža
extras	izručen
extras	ekstrakt
extras	izvući
televiziunea	televizija
lucia	lucije
lucia	lucija
lucia	lucia
navele	brodovi
navele	brodove
navele	brodovima
wild	divljeg
wild	divlji
wild	wild
wild	divlja
zice	kaže
zice	kaze
aliat	savezničke
aliat	savezničkih
aliat	saveznička
aliat	saveznica
aliat	saveznik
colectiv	kolektivno
colectiv	collective
colectiv	kolektivni
colectiv	kolektivna
colectiv	kolektiv
vehicule	vozila
totalul	ukupno
concertul	koncert
clark	clark
fritz	fritz
erich	erich
deux	deux
moara	mlin
moara	mill
moara	mlin
moara	mill
razboaiele	ratovi
geografic	geografski
geografic	geografske
geografic	geografska
geografic	geografski
philippe	philippe
timpuriu	ranim
formare	obuke
formare	trening
formare	obuka
formare	treninga
formare	obuku
democrata	demokratski
democrata	demokratska
democrata	demokrata
slatina	slatina
benevento	benevento
produsele	proizvodi
sfera	sfera
sfera	sfera
cancer	rak
info	info
clasificare	categorisation
clasificare	klasifikacija
benjamin	benjamin
palat	palata
palat	palača
placa	plaketu
placa	plaketu
oxigen	kisik
vice	potpredsednik
vice	potpredsjednik
vice	vice
interventia	intervencija
interventia	intervencije
izvoare	izvorima
logica	logično
logica	logičan
logica	logika
logica	logika
stockholm	stockholm
tenis	tenis
criza	kriza
criza	kriza
directie	smjer
directie	pravac
directie	upravni
directie	smjer
directie	pravac
regi	kraljevi
spatii	prostori
spatii	prostora
spatii	spaces
spatii	prostore
spatii	prostori
spatii	prostora
spatii	spaces
spatii	prostore
specializat	specijalizirane
specializat	specijalizovani
antichitate	antike
raspunde	odgovor
raspunde	odgovor
raspunde	odgovor
nero	neron
posesia	posjedovanje
posesia	posjedovanja
faptele	činjenica
faptele	činjenice
aprobat	odobrena
aprobat	odobrio
aprobat	odobreni
aprobat	odobren
aprobat	approved
materie	materija
evreiesc	jevrejska
evreiesc	jevrejsko
evreiesc	jevrej
evreiesc	jevrejski
transformarea	transformacija
transformarea	transformacije
transformarea	transformaciju
cinema	kino
cinema	kinematografija
cinema	cinema
nazista	nacističke
nazista	nacista
nazista	nacistička
nazista	nacistički
atitudine	stav
atitudine	stava
linux	linux
autoritate	autoritet
congres	kongres
citat	citat
otel	čelik
otel	čelik
caldura	toplota
caldura	toplota
caldura	toplota
apus	sunset
diplomat	diplomata
decret	dekretom
decret	dekret
campo	campo
eliminarea	eliminacijska
baiat	boy
baiat	dječak
baiat	dečak
baiat	boy
baiat	dječak
baiat	dečak
selectie	selekcija
selectie	izbor
studioul	studio
criticii	kritičari
folclor	folklora
folclor	folklor
verona	verona
intrebarea	pitanje
operatii	operacija
operatii	operacijama
sarah	sarah
sarah	sara
baroc	barok
xxi	xxi
newton	njutn
newton	newton
locuinte	stanovanje
locuinte	stambeni
locuinte	stanovanje
locuinte	stambeni
observatii	komentari
observatii	komentarima
observatii	posmatranja
fair	fer
fair	sajam
adaptare	adaptacija
turcii	turci
incendiu	vatra
filosofia	filozofija
inter	inter
sultanul	sultan
canale	kanali
canale	kanala
canale	kanale
occident	zapadu
occident	zapad
ecran	ekran
ecran	ekrana
astronom	astronom
filmat	snimio
deschidere	otvorenost
deschidere	otvorenosti
deschidere	otvaranje
supus	pokorni
dovedeste	dokaže
dovedeste	dokazati
dovedeste	dokazali
dovedeste	dokazuju
clasificata	klasificirane
clasificata	klasifikovan
voluntari	dobrovoljaca
voluntari	volonteri
evolutie	evolucija
culorile	boje
beton	beton
declaratia	izjava
declaratia	deklaracija
declaratia	proglašenje
friuli	furlanija
expresie	izraza
expresie	izraz
angela	angela
emilia	emilia
manastiri	manastire
scoate	uklanjanju
scoate	ukloni
spirituala	duhovne
spirituala	duhovni
spirituala	duhovnih
spirituala	duhovno
spirituala	duhovnog
spirituala	duhovnu
spirituala	duhovne
spirituala	duhovni
spirituala	duhovnih
spirituala	duhovno
spirituala	duhovnog
spirituala	duhovnu
sudic	južni
caracteristicile	specifičnosti
walker	walker
salerno	salerno
auzit	čuo
auzit	čuli
prince	princ
prince	prince
jeff	jeff
strat	sloj
interesat	zainteresovani
interesat	zainteresovan
interesat	zainteresiran
interesat	zainteresovana
interesat	zainteresirani
interesat	zainteresovane
semi	polufinale
interpreteaza	tumače
plastic	plastika
malik	malik
dispus	voljni
dispus	voljne
arnold	arnold
procesele	procesi
probe	uzorci
probe	dokazi
limitat	ograničene
limitat	ograničena
limitat	ograničen
expus	izložena
expus	izloženi
expus	izložen
operatiuni	operacija
operatiuni	operacijama
operatiuni	transakcija
operatiuni	operacija
operatiuni	operacijama
johnny	johnny
traseul	put
traseul	ruta
traseul	rute
mile	mile
mile	miles
mile	milja
mile	km
sotii	muževima
sotii	supružnika
sotii	muževima
kent	kent
continuarea	nastavak
continuarea	nastavak
israelian	izraelski
introduse	uvedeno
introduse	uveo
introduse	uveden
introduse	uvedena
santiago	santiago
kelly	kelly
bei	bei
bei	eib
voievodatul	vojvodstvo
nelson	nelson
pozitiile	pozicija
pozitiile	pozicije
pozitiile	položaje
pozitiile	pozicijama
aviv	aviv
gazda	računar
gazda	računar
timpurile	puta
pan	pan
grupe	grupe
biologie	biologija
sarba	srpski
atmosfera	atmosfera
atmosfera	atmosferu
atmosfera	atmosfera
atmosfera	atmosferu
distincte	specifičan
reflecta	odražavati
reflecta	odražavaju
reflecta	odražava
reflecta	odražavati
reflecta	odražavaju
institut	institut
institut	institutu
institut	zavod
fructe	plod
fructe	voće
fructe	plod
italieni	italijani
rezolvat	riješen
rezolvat	riješiti
rezolvat	riješen
rezolvat	riješile
rezolvat	riješiti
sarthe	sarthe
adunare	skup
adunare	okupljanje
adunare	skupština
piele	koža
piele	koža
temperaturi	temperature
rachete	rakete
rachete	projektila
rachete	projektile
rachete	rakete
distruge	uništi
distruge	uništiti
definitie	definicija
dos	dos
colegii	kolege
lat	lat
chimic	hemijska
chimic	hemikalija
chimic	hemijsko
chimic	hemijski
chimic	hemijski
particule	čestice
particule	čestice
particule	čestica
titlurile	titule
titlurile	titula
expuse	izložena
expuse	izloženi
expuse	izložen
dif	diff
spunand	rekavši
criticat	kritikovao
criticat	kritizirao
criticat	kritiziran
igor	igor
identitatea	identitet
identitatea	identiteta
rauri	rijekama
müller	müller
orhei	orhei
inconjurat	okruženo
inconjurat	okružen
inconjurat	okružena
inconjurat	okruženo
inconjurat	okružen
inconjurat	okružena
kong	kong
sexuala	seksualnu
sexuala	spolno
sexuala	spolni
sexuala	seksualna
sexuala	seksualnu
sexuala	spolno
sexuala	spolni
sexuala	seksualna
dificil	teškom
dificil	teški
dificil	težak
dificil	teško
dificil	teška
contesa	grofica
contesa	grofica
revolutie	revolucija
revolutie	revolucija
leo	lav
leo	leo
pastrate	zadržala
pastrate	proučena
marcus	marcus
dureaza	traje
dureaza	traje
dimensiune	dimenzija
dimensiune	dimenziju
dimensiune	veličina
dimensiune	veličine
vanzari	prodaja
vanzari	prodaju
vanzari	prodaja
vanzari	prodaja
sfatul	savjet
forum	forum
combustibil	gorivo
sin	grijeha
sin	grijeh
copyright	autorska
copyright	copyright
arabia	arabija
arabia	arabiju
rugby	ragbi
rugby	rugby
padurile	šume
firme	firmi
firme	firme
jonathan	jonathan
distins	istaknuti
patriarhul	patrijarh
patriarhul	patrijarha
unelte	alat
ucide	ubiju
ucide	ubistvo
ucide	kill
ucide	ubi
ucide	ubiti
distributia	distribuciji
distributia	distribucija
distributia	distribuciju
distributia	distribuciji
distributia	distribucija
distributia	distribuciju
propunere	prijedlog
propunere	predlog
nucleara	nuklearno
nucleara	nuklearni
nucleara	nuklearna
nucleara	nuklearno
nucleara	nuklearni
nucleara	nuklearna
conservator	conservatory
conservator	konzervativne
numerele	brojevi
dispozitiv	uređaj
dispozitiv	uređaji
zei	bogove
zei	bogovi
zei	božanstava
zei	bogova
zei	bogovima
terra	terra
adoptata	usvojen
adoptata	usvojena
incercand	pokušava
inceputurile	počeci
atitudinea	stav
atitudinea	stava
semnarea	potpisivanje
monografia	monografija
portalul	portal
dimensiunile	dimenzije
limitele	granica
insemnat	značilo
cade	cade
cade	pada
cade	spada
cade	vodopadi
soarta	sudbinu
soarta	sudbina
soarta	sudbinu
soarta	sudbina
moore	moore
moore	mur
cornelis	cornelis
dulce	slatko
istván	števan
istván	istván
conventia	konvenciji
conventia	konvencija
conventia	konvenciju
chinez	kineski
domnie	vladavine
viziunea	vid
familiile	porodice
comunismului	komunizam
bayern	bayern
unu	jedan
unu	jedna
trofeul	trophy
trofeul	trofej
marshall	maršal
dimensiunea	dimenzija
dimensiunea	dimenziju
dimensiunea	veličina
dimensiunea	veličine
luata	odveden
luata	uzeo
luata	donesena
difera	razlikuje
hassan	hassan
hassan	hasan
antiohia	antioch
mini	mini
combinatie	kombinacija
combinatie	kombinacija
irlandei	irska
angel	anđeo
alternativa	alternativna
alternativa	alternativa
alternativa	alternativna
alternativa	alternativa
coburg	coburg
mixt	mješovite
mixt	mješovita
harris	haris
harris	harris
marcheaza	marka
marcheaza	mark
coada	queue
coada	rep
coada	queue
coada	rep
regionala	regionalni
regionala	regionalna
janeiro	janeiro
indoiala	sumnja
indoiala	sumnje
indoiala	sumnju
indoiala	sumnjaju
indoiala	sumnja
indoiala	sumnje
indoiala	sumnju
indoiala	sumnjaju
indoiala	sumnja
indoiala	sumnje
indoiala	sumnju
indoiala	sumnjaju
ross	ros
ross	ross
inregistrata	registrovan
inregistrata	registrovana
inregistrata	snimila
inregistrata	snimljene
inregistrata	snimljen
inregistrata	snimio
clasele	časovi
corporation	korporacija
reprezentare	zastupljenost
reprezentare	predstavništvo
reprezentare	predstavljanja
serios	ozbiljna
serios	ozbiljan
serios	ozbiljne
serios	ozbiljno
dramatic	dramatičnog
dramatic	dramatična
dramatic	dramatičnim
dramatic	dramatičnu
dramatic	dramatičan
dramatic	dramatično
leonardo	leonardo
alla	alla
corespunzator	odgovarajući
corespunzator	odgovarajućeg
mali	mali
contributie	doprinos
contributie	doprinos
contributiile	doprinosi
vina	krivice
vina	krivicu
vina	krive
vina	krivice
vina	krivicu
girls	djevojke
girls	girls
hesse	hesse
veronica	veronika
fernando	fernando
amos	amos
jordan	jordan
african	afrički
african	afričke
african	afričkih
african	afrička
cunostinte	znanje
cunostinte	poznanicima
cunostinte	znanje
cuba	kuba
hai	hai
lászló	lászló
plata	plaćanje
plata	isplata
plata	plaćanje
plata	isplata
kennedy	kenedi
kennedy	kennedy
robin	robin
turnuri	kule
sabie	mač
banda	traka
banda	banda
banda	družina
banda	bande
banda	traka
nick	nik
nick	nick
desert	desert
desert	pustinja
desert	pustinja
afectat	pogođeni
afectat	pogođenih
afectat	pogođena
afectat	uticalo
jucatorii	igrači
efectiv	faktički
actioneaza	ponašaju
actioneaza	čin
actioneaza	akt
harvard	harvard
mariana	marijana
mariana	marijanska
dialectul	dijalekt
dick	dick
morgan	morgan
roci	stijene
roci	stijena
roci	stijenama
ibrahim	ibrahim
albi	bijela
albi	bijeli
charlie	charlie
chemat	pozvalo
filozof	filozof
eugenia	eugenija
defineste	definisati
defineste	definisanje
defineste	definira
defineste	definiše
defineste	definisati
defineste	definisanje
dublat	udvostručila
belarus	bjelorusija
belarus	bjeloruski
uniune	savez
uniune	unija
uniune	union
intens	intenzivne
intens	intenzivan
salonul	salon
salonul	salonu
incercari	suđenjima
incercari	suđenja
incercari	testovi
aplicata	primjenjuju
aplicata	primijenjena
caramida	cigla
caramida	cigla
sexual	seksualnu
sexual	spolno
sexual	spolni
sexual	seksualna
sexual	spolno
fred	fred
april	april
astra	astra
diplomatice	diplomatsko
diplomatice	diplomatski
diplomatice	diplomatske
diplomatice	diplomatska
axa	osi
axa	osi
decizii	odluke
decizii	odlukama
decizii	odluka
definita	definisani
definita	definisano
definita	definisan
definita	definisane
definita	definisana
chimist	hemičar
sky	sky
sky	nebo
pret	cijena
pret	cijena
lisabona	lisabon
islam	islam
hrana	hrana
voci	glasovi
cauzat	izazvalo
cauzat	uzrokovala
cauzat	uzrokovane
cauzat	izazvao
cauzat	izazvala
securitatea	obezbjeđenje
securitatea	sigurnost
shortsummary	shortsummary
solare	solarni
solare	sunčev
solare	solarne
produsul	proizvod
produsul	produkt
aparate	uređajima
aparate	uređaji
aparate	aparata
aparate	aparat
eliminat	eliminisao
eliminat	uklonjena
initiale	početni
initiale	inicijalima
initiale	initials
hertegovina	hercegovina
hertegovina	hercegovina
oferite	ponudio
oferite	ponudila
cuplul	par
cuplul	nekoliko
statistici	statistika
statistici	statistika
statistici	stats
derivat	derivacija
derivat	dobijeni
traduse	prevedene
traduse	preveden
traduse	prevedena
arabi	arapi
andy	andy
saturn	saturn
citate	citati
citate	citata
bulgar	bugarski
stanley	stanley
resursele	resursi
resursele	resurse
elaborat	razrađene
ile	ile
sugerat	kazao
solutia	rješenje
solutia	rješenja
solutia	rešenje
andreas	andreas
nil	nil
extreme	ekstremni
extreme	krajnjem
extreme	ekstremne
extreme	ekstremnim
bunuri	dobara
bunuri	robu
bunuri	roba
comportament	ponašanje
comportament	ponašanje
acumulare	napetosti
laborator	laboratoriji
laborator	laboratorija
laborator	laboratorija
laborator	laboratoriji
laborator	lab
moldovan	moldavski
moldovan	moldavska
htm	htm
egale	jednaki
egale	jednakih
egale	jednake
egale	jednaka
termenii	pojmove
termenii	uslovi
precis	tačna
russell	russell
planta	biljke
planta	biljke
operator	operatora
operator	operater
clara	clara
clara	clara
vremuri	puta
magnitudinea	jačine
motorul	motor
vorbit	govornom
vorbit	pričao
consum	potrošnja
consum	potrošnju
perspectiva	perspektiva
perspectiva	perspektiva
kurt	kurt
perechi	pari
purtand	nosio
obligatoriu	potrebnih
obligatoriu	obavezno
obligatoriu	obavezni
obligatoriu	obavezan
obligatoriu	obaveznog
obligatoriu	obavezno
infrangere	poraz
infrangere	poraza
amintiri	sjećanja
amintiri	uspomene
amintiri	uspomena
hidrogen	vodik
bell	bell
donald	donald
ferestre	windows
campaniei	kampanje
campaniei	kampanji
campaniei	kampanja
campaniei	kampanju
masive	masivne
masive	masivan
masive	masivna
masive	masivni
interpretata	protumačili
tim	tim
made	made
made	napravio
made	napravljena
made	napravljen
made	napravila
uitat	zaboravili
insemna	značilo
motivele	razlozi
motivele	razloga
nuclear	nuklearno
nuclear	nuklearni
nuclear	nuklearna
magnus	magnus
clarke	clarke
iubire	beba
iubire	baby
iubire	mala
iubire	ljubav
economist	ekonomista
feat	feat
aragon	aragón
diego	diego
oliver	oliver
klein	klein
separata	odvojenih
separata	odvojene
separata	odvojiti
inlocuita	zamijenio
inlocuita	zamijenjeni
financiara	finansijski
financiara	finansijski
mtv	mtv
profesionale	profesionalne
profesionale	profesionalna
profesionale	profesionalni
profesionale	professional
blues	blues
ille	ille
pretul	cijena
pretul	cijena
ltd	ltd
colaborarea	saradnja
indreptat	ističući
mamifere	sisari
mamifere	sisari
romancier	romanopisac
linnaeus	linnaeus
galbena	žuta
identitate	identitet
identitate	identiteta
generatii	generacija
generatii	generacije
generatii	generacija
generatii	generacije
expeditie	ekspedicija
expeditie	ekspedicija
adn	dnk
acordarea	davanje
frecvente	zajednički
frecvente	zajedničkim
frecvente	zajedničku
senatului	senat
secreta	tajna
secreta	tajna
ocupate	zaposlen
ocupate	zauzeta
ocupate	zauzet
ocupate	okupirale
ocupate	okupirana
ocupate	okupirali
ocupate	okupirala
comandat	naručio
comandat	komandovao
comandat	naredio
cooperare	saradnja
tunisia	tunis
trimise	poslata
trimise	poslali
trimise	poslao
trimise	poslan
mountain	planina
zilnic	svakodnevne
zilnic	dnevnik
zilnic	svakodnevni
zilnic	dnevni
altarul	altar
altarul	oltar
aux	aux
constitutie	ustav
constitutie	ustav
gotha	gotha
efort	napor
efort	trud
criteriile	kriteriji
catherine	catherine
catherine	katarina
juniori	juniors
juniori	juniorsko
juniori	juniorska
juniori	junior
juniori	mlađi
turcilor	turci
churchill	churchill
dand	davanju
dand	davanje
dand	dajući
dand	daje
uciderea	ubistvo
uciderea	ubijanje
acordata	dalo
acordata	dat
exploatarea	eksploatacija
exploatarea	eksploatacije
antoine	antoine
