від	จาก
цікаво	สงสัย
цікаво	สนใจ
цікаво	สงสัย
цікаво	wonder
користування	ใช้
мінерали	แร่
хід	เลี้ยว
хід	หัน
хід	พลิก
хід	เปิด
хід	เลื่อน
хід	ขยับ
хід	ย้าย
заміж	แต่งงาน
плани	แผน
прибуток	กำไร
прибуток	ยอม
прибуток	รายรับ
сержант	จ่า
кут	กุด
кут	มุม
вибрані	เลือก
лютий	กุมภาพันธ์
явище	ปรากฏการณ์
спеціальний	พิเศษ
подорож	ทริป
оцінка	คะแนน
оцінка	สกอร์
оцінка	แต้ม
оцінка	คะแนน
оцінка	ประเมิน
долини	หุบเขา
долини	เวลล์
погляди	ทิวทัศน์
учні	นักเรียน
учні	นักศึกษา
учні	สาวก
учні	ม่านตา
повне	เต็ม
повне	ฟู
пік	พีค
необхідні	จำเป็น
літературний	วรรณกรรม
літературний	วรรณคดี
юлія	julia
ріо	rio
зброю	อาวุธ
зброю	ปืน
ядра	เคอร์เนล
співвідношення	สัดส่วน
співвідношення	อัตราส่วน
співвідношення	สัดส่วน
відень	เวียนนา
суддя	ตัดสิน
суддя	กรรมการ
швейцарія	สวิสเซอร์แลนด์
платформа	แพลตฟอร์ม
ударні	กลอง
журі	ลูกขุน
сер	เซอร์
навчального	วิชาการ
хосе	jose
концепції	แนวคิด
концепції	concepts
романи	นิยาย
романи	นวนิยาย
філософія	ปรัชญา
порівняння	เทียบ
порівняння	เทียบ
диплом	ประกาศนียบัตร
почався	เริ่ม
висока	high
висока	สูง
висока	ไฮ
релігійні	ศาสนา
літературні	วรรณกรรม
літературні	วรรณคดี
акторка	actress
атаки	โจมตี
баварія	bayern
бізнесу	ธุรกิจ
дорослому	โต
шампань	แชมเปญ
тимчасово	ชั่วคราว
тимчасово	ชั่วคราว
обмін	แชร์
обмін	แลก
платформи	แพลตฟอร์ม
платформи	แพลตฟอร์ม
проектування	ดีไซน์
проектування	ออกแบบ
довгі	ยาว
довгі	นาน
чорні	ดำ
пристроїв	อุปกรณ์
фізичні	กายภาพ
медіа	สื่อ
повернутися	กลับ
природні	natural
природні	ธรรมชาติ
горі	gori
підхід	เข้าหา
хвіст	หาง
гілки	กิ่ง
гілки	สาขา
економічні	เศรษฐกิจ
журналісти	วารสารศาสตร์
берлін	berlin
берлін	เบอร์ลิน
папи	โป๊ป
приморська	littoral
японський	ญี่ปุ่น
вільний	ฟรี
вільний	อิสระ
вільний	ว่าง
вільний	เสรี
вільний	free
німецькою	เยอรมัน
живопис	จิตรกรรม
виділяють	หลั่ง
заліза	เหล็ก
заліза	เตารีด
вільно	ฟรี
вільно	อิสระ
вільно	ว่าง
вільно	เสรี
вільно	free
справді	จริงๆ
справді	จริง
європа	ยุโรป
дорослих	ผู้ใหญ่
