din	от
oficiale	официален
oficiale	официално
oficiale	официална
adam	адам
curând	скоро
dâmbovița	дъмбовица
stația	станция
stația	station
stația	гара
închis	затворен
închis	затворена
închis	затворено
închis	затворени
element	точка
element	елемент
element	артикул
element	елемент
roșii	домат
roșii	домати
roșii	домати
munca	работа
munca	труд
munca	работи
funcționează	работи
funcționează	произведения
persoana	човек
persoana	личност
str	ул
localizare	местоположение
localizare	място
localizare	местонахождение
localizare	локация
contact	контакт
contact	контакти
ordin	ред
ordin	поръчка
renania	рейнланд
capacitate	капацитет
capacitate	способност
capacitate	вместимост
capacitate	способност
arme	оръжие
arme	оръжия
arme	оръжията
arme	пистолети
arme	оръжия
arme	пушки
stele	звездички
stele	звездите
stele	звезди
napoleon	наполеон
poiana	пояна
aparținând	принадлежащи
aparținând	принадлежност
instituții	институциите
instituții	институции
cântece	песните
cântece	песни
adoptat	приета
adoptat	приет
adoptat	осиновен
adoptat	осиновена
federația	федерация
federația	федерацията
istat	istat
windows	windows
windows	прозорци
windows	прозорците
comercial	търговско
comercial	търговска
comercial	реклама
comercial	търговски
crește	увеличаване
crește	увеличение
crește	повишаване
crește	увеличи
crește	расте
crește	растат
rss	rss
calitatea	качество
calitatea	качеството
antonio	антонио
jucători	играчи
trecerea	преминаване
varianta	вариант
nova	nova
nova	нова
statuia	статуята
statuia	статуя
profesorul	професор
tipul	вид
tipul	тип
liberal	либерална
liberal	либерални
liberal	либерален
liberal	либерал
pădurea	форест
pădurea	гора
pădurea	горски
contract	договор
croația	хърватска
croația	хърватия
compusă	съставен
compusă	съставени
compusă	съставена
compusă	съставено
repede	бързо
repede	бързо
repede	бърз
mary	мери
condamnat	осъди
condamnat	осъдена
condamnat	осъден
