que	że
corriente	bieżący
corriente	aktualny
quinto	piątej
quinto	piąte
quinto	piąta
quinto	piąty
quinto	kwintus
legislatura	legislatura
puertas	gates
puertas	bramy
puertas	bram
puertas	drzwi
puertas	drzwi
ruiz	ruiz
disponible	dostępny
disponible	dostępna
disponible	dostępne
ocasión	okazja
mantiene	utrzymuje
mantiene	podtrzymuje
mantiene	trzyma
dulce	słodki
dulce	słodko
dulce	sweet
dulce	słodka
dulce	słodkie
dulce	dulce
dulce	cukierki
dulce	candy
dulce	cukierek
dulce	słodycze
óscar	oscar
óscar	oskara
óscar	oskar
óscar	óscar
tribunal	trybunał
tribunal	dwór
tribunal	sądu
tribunal	sąd
tribunal	court
tribunal	trybunał
profesores	profesorów
profesores	nauczycielom
profesores	nauczyciele
profesores	nauczycielki
profesores	nauczycieli
profesores	wydział
profesores	kadra
posiciones	stanowiska
posiciones	pozycje
últimas	najnowsze
últimas	ostatnie
últimas	najnowszy
honduras	honduras
conferencia	konferencje
conferencia	konferencję
conferencia	konferencja
conferencia	konferencji
conferencia	wykłady
conferencia	wykład
tom	tomek
tom	tom
dvd	dvd
dvd	dvd
comentarios	opinia
comentarios	opinię
comentarios	opinie
comentarios	uwagi
comentarios	komentarzy
comentarios	komentarze
reinado	rządy
reinado	panowania
reinado	panowanie
royal	królewska
royal	królewski
royal	królewskie
royal	royal
naval	marynarki
científico	naukowca
científico	naukowiec
científico	uczony
científico	naukowcem
científico	naukowy
científico	naukowa
científico	naukowe
plano	mapa
plano	mapy
plano	mapę
plano	mapie
plano	mieszkanie
plano	samolotem
plano	samolot
plano	płaszczyzna
plano	plan
oportunidad	szansę
oportunidad	szanse
oportunidad	chance
oportunidad	szansa
oportunidad	możliwość
oportunidad	okazje
oportunidad	okazja
documentos	dokumenty
documentos	dokumentów
viene	przychodzi
viene	przybywa
viene	przyjdzie
anual	rocznie
anual	roczne
anual	roczna
anual	coroczne
anual	roczny
anual	roczne
anual	rocznie
anual	roczna
elemento	przedmiot
elemento	pozycja
elemento	element
elemento	pierwiastek
elemento	element
destacado	zaznaczone
destacado	podkreślono
destacado	podkreślił
destacado	wyświetlane
destacado	prezentowane
destacado	polecane
destacado	rekomendowane
destacado	wyróżnienie
destacado	podkreślić
destacado	podkreślenie
destacado	wyróżnić
universitario	uniwersytety
universitario	uniwersytetu
universitario	university
universitario	uczelnia
universitario	uniwersytet
time	czasu
time	czas
actos	aktów
actos	akty
west	zachodnia
west	west
west	zachodni
west	zachód
agustín	agustín
agustín	augustin
agustín	agustin
agustín	augustine
vega	vega
infantil	dziecinny
infantil	dziecinny
infantil	dziecinne
escenario	scenariusz
escenario	etap
escenario	scena
escenario	faza
escenario	etapie
comienzos	początków
comienzos	początki
brown	brązowa
brown	brown
brown	brązowe
brown	brąz
brown	brązowy
flota	flota
flota	floty
flota	pływa
aun	nawet
clave	hasła
clave	hasło
clave	klucz
clave	kluczowe
clave	klucze
clave	klawisz
clave	key
css	css
atlántico	atlantyku
atlántico	atlantic
atlántico	atlantyk
atlántico	atlantycki
condición	warunek
condición	stan
jones	jones
jones	jonesa
construida	zbudowany
construida	wybudowany
construida	zbudowane
construida	zbudowano
construida	zbudowana
construida	zbudowany
construida	skonstruowane
construida	zbudowane
moscú	moskwy
moscú	moskwie
moscú	moskwa
hernández	hernandez
hernández	hernández
hernández	thomson
profesionales	specjalistów
profesionales	specjaliści
profesionales	profesjonalistów
profesionales	zawodowcy
profesionales	profesjonaliści
profesionales	zawodowcy
profesionales	plusy
profesionales	profesjonaliści
profesionales	zawodowe
profesionales	zawodowych
profesionales	profesjonalne
profesionales	profesjonalna
profesionales	profesjonalny
profesionales	profesjonalnie
quién	kto
quién	kogo
quién	who
cuestión	wydanie
cuestión	zagadnienie
cuestión	pytania
cuestión	pytanie
aumento	zwiększenie
aumento	wzrost
aumento	zwiększenie
aumento	zwiększanie
aumento	podnieść
aumento	zwiększone
aumento	zwiększona
aumento	zwiększony
aumento	zwiększenie
encontrado	znaleziona
encontrado	znaleziony
encontrado	znaleziono
encontrado	znalazł
encontrado	znalezione
mejorar	poprawa
mejorar	poprawę
mejorar	poprawy
mejorar	poprawy
mejorar	poprawa
comunes	wspólnej
comunes	wspólny
comunes	częste
comunes	często
comunes	wspólne
comunes	commons
víctor	wiktor
víctor	victor
youtube	youtube
públicos	publiczne
públicos	public
públicos	publiczna
públicos	społeczeństwo
públicos	publiczny
rojas	rojas
rojas	czerwień
rojas	czerwony
rojas	czerwona
rojas	czerwone
caja	box
caja	pole
caja	pudełko
caja	skrzynia
caja	ramka
caja	caja
caja	kasjer
caja	kasie
guerras	wojen
guerras	wojny
formada	utworzony
formada	utworzona
formada	utworzone
cabecera	nagłówka
cabecera	nagłówek
territorial	terytorialnej
territorial	terytorialna
territorial	terytorialne
var	var
recién	świeżo
recién	nowo
responsable	odpowiedzialny
responsable	odpowiedzialna
responsable	odpowiedzialne
responsable	opiekun
cortes	sądy
cortes	cortes
cortes	cięcia
cortes	nacięcia
guadalajara	guadalajara
dedicado	oddany
dedicado	oddanych
dedicado	poświęcony
dedicado	oddani
dedicado	oddana
dedicado	poświęcone
dedicado	oddany
dedicado	poświęcona
dedicado	poświęcony
dedicado	oddani
org	org
instrumentos	instrumenty
instrumentos	przyrządy
instrumentos	narzędzia
ciclo	cykl
ciclo	cyklu
incluido	włączone
incluido	uwzględnione
señal	sygnał
señal	podpisz
señal	znak
logra	osiąga
amplia	szeroki
amplia	szeroka
amplia	szeroko
amplia	szerokie
amplia	szeroka
amplia	szerokie
amplia	szeroki
amplia	szerokiej
williams	williamsa
williams	williams
vehículos	pojazdy
und	und
franceses	francuski
franceses	francuska
franceses	french
franceses	francuskie
hungría	węgier
hungría	węgry
hungría	węgierskiej
hungría	węgierskie
hungría	węgierski
hungría	węgier
hungría	węgierska
civiles	cywilne
civiles	cywile
civiles	cywilny
civiles	cywil
civiles	cywilnej
civiles	cywilów
civiles	cywile
liberal	liberalne
catalán	kataloński
intención	intencją
intención	intencje
intención	zamiar
intención	zamiarów
intención	zamiar
intención	zamiary
intención	intencje
tropical	tropikalnych
tropical	tropikalne
ejemplos	przykładów
ejemplos	przykłady
secundaria	wtórne
secundaria	drugorzędne
secundaria	wtórnego
masculino	męski
masculino	samiec
masculino	męskie
masculino	męska
masculino	męski
masculino	mężczyzna
altos	altos
altos	wzloty
xiv	xiv
realmente	prawdziwie
realmente	naprawdę
doce	twelve
doce	dwanaście
doce	doce
americano	americano
americano	amerykańska
americano	american
americano	amerykański
americano	amerykańskie
americano	amerykanin
burgos	burgos
recientemente	niedawno
recientemente	ostatnio
instrumento	instrument
instrumento	przyrząd
instrumento	instrumenty
instrumento	narzędzia
instrumento	narzędzie
salamanca	salamanca
ayudar	pomaganie
ayudar	pomagam
ayudar	pomoc
ayudar	pomocy
portada	okładki
portada	okładka
portada	pokrycie
identidad	tożsamości
identidad	tożsamości
identidad	tożsamość
pasajeros	pasażerowie
pasajeros	pasażerom
pasajeros	pasażerów
pasajeros	pasażerów
pasajeros	pasażerski
pasajeros	pasażer
pasajeros	pasażera
suficiente	wystarczające
suficiente	wystarczająca
suficiente	wystarczający
mezcla	mieszania
mezcla	mieszanie
mezcla	mix
mezcla	mieszać
mezcla	mieszanka
mezcla	wymieszać
mezcla	mieszaniny
mezcla	mieszanka
mezcla	mieszanina
mezcla	mieszanka
mezcla	mieszania
mezcla	mieszanie
buscar	szukaj
buscar	wyszukiwanie
buscar	wyszukiwarka
infantería	piechoty
infantería	piechotę
infantería	piechota
culto	kult
culto	sekty
culto	kultu
culto	sekta
culto	kult
historias	opowieści
historias	zdarzenia
historias	opowiadania
historias	historie
historias	opowieści
historias	opowiadanie
duda	wątpliwość
duda	wątpliwości
duda	wątpliwość
duda	wątpliwości
big	duża
big	duże
big	big
big	wielka
big	duży
big	wielki
pies	stóp
pies	stopy
pies	palce
ida	ida
metropolitana	metropolitan
url	url
recorrido	zwiedzanie
recorrido	tour
recorrido	wycieczka
comunista	komunistów
comunista	komuniści
comunista	komunistycznej
comunista	komunistą
comunista	komunistyczna
comunista	komuniści
leyenda	legendę
leyenda	legendy
leyenda	legend
leyenda	legenda
leyenda	legend
leyenda	legendy
comedia	komedia
comedia	komedii
barco	statek
barco	statkiem
barco	okręt
barco	łodzi
barco	łódka
barco	łódź
mañana	jutro
mañana	rano
mañana	poranek
tomás	tomás
tomás	tomasz
tomás	tomaszu
tomás	thomas
tomás	tomek
tomás	tomek
tomás	tom
fotografía	fotografia
fotografía	zdjęcie
fotografía	fotografie
fotografía	fotografii
fotografía	photography
fotografía	fotografia
fotografía	zdjęcia
fotografía	zdjęcia
fotografía	foto
fotografía	fotografia
fotografía	zdjęcie
romanos	rzymianie
romanos	rzymian
romanos	rzymski
romanos	roman
romanos	rzymskie
etiqueta	etykieta
etiqueta	etykiety
etiqueta	znacznik
etiqueta	tag
etiqueta	oznacz
etiqueta	etykieta
etiqueta	etykiety
etiqueta	etykiecie
etiqueta	oznakowanie
ohio	ohio
cable	kabel
cable	kable
propias	własne
propias	własny
propias	własna
mensaje	komunikat
mensaje	wiadomość
mensaje	wiadomości
hugo	hugo
hugo	hugh
décadas	dekady
décadas	dziesięciolecia
décadas	dekad
poderes	uprawnienia
poderes	moce
poderes	uprawnień
poderes	powers
poderes	kompetencje
permanente	stałe
permanente	stała
permanente	trwałe
permanente	stały
permanente	trwałą
permanente	perm
permanente	trwała
anime	anime
antiguas	antyk
antiguas	antyki
antiguas	starożytny
antiguas	starożytnych
antiguas	starożytni
antiguas	starożytna
antiguas	starożytne
química	chemikalia
química	chemiczne
química	chemia
química	chemii
plataforma	peron
plataforma	platformie
plataforma	platforma
plataforma	platformy
plataforma	platform
razones	powody
razones	przyczyny
poblaciones	populacji
poblaciones	ludność
poblaciones	populacje
poblaciones	akcje
poblaciones	zapasy
poblaciones	zapasów
potencia	moc
potencia	władza
potencia	siła
potencia	zasilanie
potencia	power
espíritu	duchu
espíritu	ducha
espíritu	duch
espíritu	spirit
pro	zawodowiec
pro	pro
artístico	artystyczna
artístico	artystyczne
artístico	artystyczny
house	house
house	domu
house	dom
vivió	mieszkał
vivió	żyła
vivió	żył
vivió	żyłem
rol	rola
rol	rolę
rol	roli
rol	role
tren	pociągiem
tren	pociągu
tren	pociąg
tren	pociągi
juvenil	nieletnich
juvenil	nieletni
misiones	misiones
misiones	misje
misiones	misje
princesa	księżniczki
princesa	królewna
princesa	księżniczka
college	studia
college	uczelnia
college	college
college	kolegium
audiencia	odbiorcy
audiencia	publiczność
audiencia	odbiorców
entrega	dostawa
entrega	przesyłka
entrega	dostarczanie
entrega	dostawy
valign	valign
invasión	inwazja
invasión	inwazji
límites	granice
límites	granic
límites	granice
límites	limity
límites	ograniczenia
enseñanza	nauczanie
enseñanza	uczenie
enseñanza	nauczania
enseñanza	kształcenie
enseñanza	edukacji
enseñanza	wykształcenie
enseñanza	edukacja
asteroides	asteroid
asteroides	asteroidy
correspondiente	odpowiadający
correspondiente	odpowiadające
correspondiente	odpowiadających
correspondiente	odpowiadająca
reconocido	uznane
reconocido	uznawane
reconocido	uznany
reconocido	uznana
reconocido	rozpoznał
reconocido	uznany
reconocido	uznawane
reconocido	uznane
reconocido	uznana
corta	cięcie
corta	krótki
corta	krótkie
corta	short
corta	krótko
corta	krótka
reunión	zbieranie
reunión	zgromadzenie
reunión	zebranie
reunión	gromadzenie
reunión	spotkania
reunión	posiedzenie
reunión	zebranie
reunión	spotkanie
reunión	zlot
reunión	zjednoczenie
reunión	zjazd
estándar	standardowy
estándar	standardowa
estándar	norma
estándar	standardowe
estándar	standard
representantes	powtórzeń
representantes	przedstawicieli
representantes	reprezentantów
representantes	przedstawiciele
frank	frank
frank	franka
programación	grafik
programación	rozkład
programación	harmonogram
programación	programowania
programación	programowanie
programación	planowanie
entidad	jednostka
entidad	podmiot
entidad	istota
compañeros	partnerzy
compañeros	partnerami
compañeros	partnerów
compañeros	wspólnicy
compañeros	towarzyszy
compañeros	towarzysze
compañeros	towarzysze
animal	zwierząt
animal	zwierzak
animal	zwierzęta
animal	zwierzę
recibido	otrzymała
recibido	otrzymana
recibido	otrzymano
recibido	otrzymany
recibido	otrzymane
grand	wielka
grand	grand
escultura	rzeźby
escultura	rzeźba
escultura	rzeźbę
escultura	rzeźby
saga	saga
destacar	wyróżnienie
destacar	podkreślić
destacar	podkreślenie
destacar	wyróżnić
motivos	powody
motivos	przyczyny
motivos	zarzuty
motivos	motywów
motivos	motywy
espacios	przestrzenie
introducción	wprowadzanie
introducción	wstęp
introducción	wprowadzenie
introducción	intro
introducción	wstęp
fuertes	silna
fuertes	silny
fuertes	mocne
fuertes	silne
fuertes	mocna
fuertes	forty
bases	bazy
bases	podstawy
bretaña	brittany
chino	chino
chino	chińczyk
chino	chiny
chino	chińskich
chino	chińska
chino	chiński
chino	chińskie
chino	chińczyk
viii	viii
entorno	środowiska
entorno	środowisko
entorno	otoczenie
entorno	okolice
entorno	otoczenie
entorno	otoczenia
entorno	okolica
récord	rekord
récord	zapis
récord	płyta
fauna	fauny
fauna	przyroda
fauna	przyrody
raíz	korzenie
raíz	korzeń
raíz	root
raíz	pierwiastek
profundidad	głębokość
profundidad	głębokości
sirve	służy
sirve	serwuje
japonesa	japońska
japonesa	japoński
japonesa	japońskie
japonesa	japończycy
crea	tworzy
crea	stwarza
crea	tworzy
crea	stwórz
crea	tworzyć
crea	utwórz
científicos	naukowy
científicos	naukowa
científicos	naukowe
científicos	naukowcy
científicos	naukowców
cabe	pasuje
universidades	uniwersytety
universidades	uniwersytetów
universidades	uczelnie
universidades	uniwersytety
universidades	uniwersytetu
universidades	university
universidades	uczelnia
universidades	uniwersytet
universidades	uczelnie
termina	kończy
termina	końce
ciudadanos	obywatele
ciudadanos	obywateli
ciudadanos	obywatelami
ciudadanos	obywatele
ciudadanos	obywatela
ciudadanos	obywatel
símbolo	symbol
símbolo	symbolu
copias	kopie
copias	egzemplarze
virginia	virginia
virginia	wirginia
virginia	wirginii
descrita	opisano
descrita	opisane
descrita	opisał
descrita	opisana
primaria	podstawowy
primaria	podstawowej
primaria	podstawowy
primaria	pierwotne
primaria	podstawowej
primaria	podstawowe
primaria	podstawowa
distritos	dzielnice
distritos	okręgi
distritos	okręgów
rápido	szybkie
rápido	szybki
rápido	szybko
rápido	szybkie
rápido	szybki
rápido	szybka
rápido	szybko
rápido	szybko
moderno	nowoczesne
moderno	nowocześnie
moderno	nowoczesny
moderno	współczesna
moderno	nowoczesna
eléctrica	elektryczny
eléctrica	elektryczne
eléctrica	elektryczny
eléctrica	elektryczne
eléctrica	electric
zelanda	zeeland
moreno	brązowa
moreno	brown
moreno	brązowe
moreno	brąz
moreno	brązowy
moreno	moreno
destacados	zaznaczone
destacados	podkreślono
destacados	podkreślił
destacados	podkreśla
destacados	wyświetlane
destacados	prezentowane
destacados	polecane
destacados	rekomendowane
utilizando	używanie
utilizando	użycie
utilizando	używając
pocas	nieliczni
pocas	kilka
pocas	niewielu
paulo	paulo
pobreza	bieda
pobreza	biedy
pobreza	ubóstwa
pobreza	ubóstwo
film	filmy
film	folia
film	film
fachada	fasadą
fachada	front
fachada	przodu
fachada	przód
fachada	fasadą
error	błąd
error	pomyłka
error	błąd
ministros	ministrowie
ministros	ministrów
ventas	sprzedaż
ventas	sprzedaży
conservación	konserwacja
cambió	zmieniono
cambió	zmienione
cambió	zmienił
cambió	zmieniony
scott	scotta
scott	scott
contexto	kontekst
contexto	kontekście
contexto	kontekstu
propiedades	własności
propiedades	nieruchomości
propiedades	właściwość
propiedades	własność
propiedades	nieruchomość
propiedades	właściwości
historiador	historyk
enfermedades	choroba
enfermedades	choroby
enfermedades	choroby
enfermedades	chorób
prácticamente	praktycznie
prácticamente	praktycznie
cola	kolejki
cola	kolejka
cola	ogon
cola	tail
cola	ogonie
cola	klej
cola	kleju
cola	cola
exteriores	odkrytym
exteriores	odkryty
constante	stałe
constante	stały
constante	stałej
constante	stała
asesinato	zabójstwa
asesinato	zamachu
asesinato	zabójstwo
asesinato	zamach
asesinato	morderstwa
asesinato	zabójstwo
asesinato	morderstwo
natal	natal
celebra	świętuje
celebra	świętowanie
celebra	uczcić
celebra	świętować
recibir	otrzymywać
recibir	odbierać
recibir	otrzymać
recibir	otrzymujących
recibir	odbiór
recibir	otrzymywanie
recibir	odbieranie
lograr	osiąganie
lograr	osiągać
lograr	osiągnięcia
lograr	osiągnąć
juntos	razem
juntos	wspólnie
individuales	singles
individuales	single
individuales	jedynki
individuales	indywidualny
individuales	indywidualne
individuales	poszczególnych
individuales	indywidualnie
fábrica	fabrykę
fábrica	fabryce
fábrica	fabryki
fábrica	fabryka
machos	samców
machos	mężczyzn
machos	samce
machos	mężczyźni
machos	samiec
machos	męskie
machos	męska
machos	męski
machos	mężczyzna
hacienda	irs
hacienda	skarbiec
hacienda	skarbu
paris	paryżu
paris	paryż
chan	chana
chan	chan
sufrió	poniesionej
sufrió	cierpiał
sufrió	cierpiała
restauración	wyżywienie
restauración	przywrócenie
