और	og
बराबर	likestilt
बराबर	like
बराबर	likeverdig
मिनट	minutter
मिनट	minuttene
मिनट	minutt
मिनट	min
फिल्मों	kino
फिल्मों	filmer
व्यवसाय	bedrifter
व्यवसाय	virksomheter
व्यवसाय	yrke
व्यवसाय	profesjon
व्यवसाय	bedriften
व्यवसाय	business
व्यवसाय	virksomhet
व्यवसाय	bedrift
बनाई	gjenskapt
संरक्षण	bevaring
संरक्षण	beskyttelse
शो	vis
शो	vise
शो	show
प्रस्ताव	frieri
प्रस्ताव	tilbudet
प्रस्ताव	tilby
प्रस्ताव	tilbud
रिपोर्ट	rapportere
रिपोर्ट	rapporterer
रिपोर्ट	rapporter
रिपोर्ट	rapport
रिपोर्ट	rapportene
रिपोर्ट	rapporter
रिपोर्ट	rapporterer
अंग	orgel
अंग	organ
हिस्से	del
हिस्से	brøkdel
मुस्लिम	muslimske
मुस्लिम	muslim
मुस्लिम	muslimsk
रिकॉर्ड	rekord
रिकॉर्ड	record
रिकॉर्ड	plater
रिकॉर्ड	records
रिकॉर्ड	rekorder
सरल	enkelt
सरल	enkle
सरल	enkel
धातु	metall
धातु	metal
धातु	metaller
परिषद	kommunestyret
परिषद	council
परिषद	confederation
शारीरिक	fysikalsk
शारीरिक	fysisk
शारीरिक	somatisk
संघर्ष	strid
संघर्ष	kamp
संघर्ष	konflikt
तकनीक	tech
तकनीक	teknikk
तकनीक	technology
तकनीक	teknologi
तकनीक	teknikker
फल	frukt
फल	frukter
फल	frukt
कैसे	hvordan
कैसे	korleis
कैसे	how
प्रकट	avsløre
कार्बनिक	organisk
कार्बनिक	økologisk
शाह	shah
विवरण	skildring
विवरण	beskrivelse
विवरण	beskrivelsen
विवरण	detaljer
विवरण	opplysninger
विवरण	details
विवरण	detalj
शादी	ekteskap
शादी	bryllup
उप	sub
पात्र	beholder
पात्र	container
वेब	web
वेब	nett
संसद	parlamentet
संसद	parlament
संसद	folketinget
संसद	stortinget
सन्दर्भ	referanser
सन्दर्भ	refererer
सन्दर्भ	referanse
सन्दर्भ	kontekst
सन्दर्भ	sammenheng
सन्दर्भ	konteksten
चेन्नई	chennai
परमाणु	kjernefysisk
परमाणु	molekyl
परमाणु	atomic
परमाणु	atom
आक्रमण	invasjon
आक्रमण	attack
आक्रमण	angrip
आक्रमण	angriper
आक्रमण	angrepet
आक्रमण	angrep
कार	bil
कार	cars
कार	biler
केरल	kerala
जांच	sonde
जांच	sonden
जांच	undersøke
जांच	undersøk
जांच	utredning
जांच	etterforskning
जांच	test
पत्थर	stone
आठ	atte
आठ	eight
आठ	åtte
विषयों	temaer
विषयों	emner
टेनिस	tennis
पारंपरिक	tradisjonelt
पारंपरिक	tradisjonelle
पारंपरिक	tradisjonell
अकादमी	akademi
अकादमी	academy
सतह	overflate
सतह	overflaten
देव	dev
देव	deo
युक्त	ukraina
अभियान	kampanjer
अभियान	kampanjene
अभियान	kampanje
अभियान	kampanjen
घोषित	erklærte
घोषित	erklært
घोषित	erklæres
घोषित	erklære
घोषित	erklærer
घोषित	annonsert
घोषित	kunngjorde
घोषित	kunngjort
लिखी	skriftlige
लिखी	skrevet
सिस्टम	systemet
सिस्टम	system
सिस्टम	systemene
सिस्टम	systems
सिस्टम	systemer
सिस्टम	system
किनारे	hjørner
किनारे	hjørnene
किनारे	kanter
किनारे	kant
किनारे	edge
किनारे	kanten
कार्बन	karbon
कार्बन	carbon
प्रतिक्रिया	reaksjon
प्रतिक्रिया	tilbakemeldinger
प्रतिक्रिया	tilbakemelding
प्रतिक्रिया	feedback
प्रतिक्रिया	tilbakekobling
प्रतिक्रिया	reagere
प्रतिक्रिया	reaktiv
प्रतिक्रिया	respons
गणित	matematikk
गणित	matematiker
गणित	aritmetikk
गणित	matte
गणित	matematikk
मौत	døden
मौत	død
मौत	death
मौत	dødsstraff
विवाद	kontroverser
विवाद	tvister
विवाद	stridigheter
विवाद	konflikter
विवाद	strides
विवाद	tvist
विवाद	tvisten
अली	ali
ग्रहण	eclipse
तकनीकी	teknisk
तकनीकी	tekniske
माँ	mødre
माँ	maa
माँ	mor
माँ	mamma
माँ	mor
माँ	moder
माँ	mother
विष्णु	vishnu
मैदान	plains
मैदान	sletten
मैदान	terrenget
मैदान	terreng
मैदान	maidan
मैदान	lende
मैदान	bakken
मैदान	marka
मैदान	ground
विमान	aviation
विमान	luftfart
विमान	fly
विमान	fly
औरंगाबाद	aurangabad
सक्षम	aktivert
सक्षम	kapabel
सक्षम	kapable
वातावरण	miljø
वातावरण	atmosfære
वातावरण	stemning
वातावरण	atmosfæren
लागत	kostnader
लागत	kostnad
लागत	koster
लागत	kosta
लागत	kostnader
लागत	koster
अलीगढ़	aligarh
सीधे	straight
सीधे	beint
सीधे	direkte
प्रेस	trykk
प्रेस	press
रोमन	roman
रोमन	romersk
मील	mile
मील	miles
मील	mil
लोकसभा	parlamentet
लोकसभा	parlament
लोकसभा	folketinget
लोकसभा	stortinget
अज्ञात	ukjent
अज्ञात	ukjente
अज्ञात	uvisst
अज्ञात	anonym
अज्ञात	anonyme
अज्ञात	anonymt
रेखा	strek
रेखा	linje
रेखा	line
पार	kryss
पार	cross
पार	krysse
पार	kors
लेखन	skrifter
लेखन	skriver
लेखन	skriving
सेंट	cent
बोली	budrunde
बोली	bid
बोली	bud
बोली	budet
बोली	budene
बोली	bud
नष्ट	ødelagt
नष्ट	ødelegges
नष्ट	tilintetgjort
नष्ट	utsletter
नष्ट	ødelegge
परंपरा	tradisjon
परंपरा	tradisjonen
राशि	mengde
राशि	beløp
दृष्टिकोण	tilnærming
भाव	følelser
भाव	følelsene
भाव	gest
भाव	forstand
भाव	vett
भाव	fornuft
हवा	bris
हवा	vind
हवा	wind
पाठ	tekst
पाठ	teksten
वैदिक	vedisk
गठन	rammer
गठन	ramme
गठन	formasjon
नागरिक	civic
नागरिक	statsborger
नागरिक	borger
अस्तित्व	tilværelse
अस्तित्व	eksistens
अस्तित्व	overlevelse
अस्तित्व	eksistensiell
गंभीर	alvorlig
गंभीर	alvorlige
गंभीर	alvor
गंभीर	seriøs
गंभीर	kritisk
गंभीर	kritiske
समझ	forstår
समझ	forstå
समझ	skjønner
समझ	forståelse
समझ	forståelsesfull
समझ	forstå
किस	kiss
किस	kyss
प्रशासन	administrasjonen
प्रशासन	administrasjon
आदेश	mandat
आदेश	pålegget
आदेश	bestille
आदेश	orden
आदेश	bestilling
आदेश	order
आदेश	rekkefølge
आदेश	ordre
आदेश	bestillinger
आदेश	ordrer
सैन्य	militæret
सैन्य	militær
सैन्य	militære
अंदर	innenfor
अंदर	innafor
अंदर	inside
अंदर	innsiden
अंदर	innvendig
अंदर	inne
अंदर	innendørs
छह	sekser
छह	seks
छह	six
ग्रन्थ	tekstmeldinger
ग्रन्थ	tekster
ग्रन्थ	sms
भाषाएँ	språk
भुगतान	utbetaling
भुगतान	betaling
भुगतान	betalingen
भुगतान	betalinger
भुगतान	betaling
उनसे	them
उनसे	dem
ध्वनि	lyd
ध्वनि	sound
ध्वनि	lyden
ध्वनि	lyder
ध्वनि	høres
निवास	bosted
निवास	bopel
निवास	bolig
निवास	residens
निवास	boliger
अरबी	arabisk
हत्या	attentat
हत्या	myrde
हत्या	drap
हत्या	mord
हत्या	dreper
हत्या	killing
हत्या	drepe
हत्या	slay
दिखाया	vist
दिखाया	viste
दिखाया	dukka
पवित्र	fy
पवित्र	hellig
पवित्र	hellige
पवित्र	hellig
पवित्र	hellige
विभाजित	delt
विभाजित	splittet
विभाजित	split
विभाजित	delt
इकाई	enheter
इकाई	unit
इकाई	enhet
इकाई	automat
अम्ल	syre
प्रबंधक	manager
प्रबंधक	bestyrer
प्रबंधक	ledere
प्रबंधक	administratorer
वही	same
वही	samme
संग्रहालय	museer
संग्रहालय	museum
जीता	vinner
जीता	seiere
जीता	vinnes
जीता	vunnet
जीता	won
जीता	vant
मुद्रा	valuta
मुद्रा	valutaen
मुद्रा	positur
मुद्रा	posere
मुद्रा	money
