dhe	in
mbijetuar	preživela
mbijetuar	preživel
mbijetuar	preživeli
mbijetuar	preživi
mbijetuar	preživeti
kërkesë	zahteva
kërkesë	prošnja
kërkesë	zahtevek
noli	noli
skenën	scena
skenën	prizor
skenën	prizorišče
skenën	sceno
khalifa	khalifa
europa	europe
europa	evropa
europa	evropo
europa	evropi
goditje	udarec
goditje	hod
goditje	kap
formon	oblike
formon	obrazci
formon	obrazca
mjeshtër	mojster
mjeshtër	učitelj
flaka	plamen
prejardhjen	rodovnik
bujar	razkošno
bujar	velikodušno
bujar	velikodušen
bujar	radodaren
varr	grobnica
varr	grobnico
varr	grob
varr	groba
jush	si
jush	ti
anhalt	anhalt
gustav	gustav
gustav	gustaf
gustav	gustave
pozicioni	položaj
pozicioni	lega
pozicioni	stališče
pozicioni	pozicija
pozicioni	lokacija
pozicioni	lokacijo
pozicioni	pot
mjedis	okolje
legjenda	legend
legjenda	legenda
legjenda	legende
legjenda	legend
kryengritja	vstaja
kryengritja	upor
krah	rame
krah	ramo
krah	rama
krah	rami
krah	roka
efektet	učinki
efektet	vplivi
cilësi	kakovost
cilësi	kvaliteta
cilësi	kakovostno
cilësi	kakovosti
llogaritet	izračunana
llogaritet	izračunano
llogaritet	izračunan
llogaritet	izračunani
llogaritet	šteje
leon	leon
kontribuar	prispevati
kontribuar	prispevanje
kontribuar	prispeval
miqtë	prijateljev
miqtë	prijatelji
miqtë	friends
miqtë	prijatelje
njerëzimit	človečnost
njerëzimit	človeštvo
teuta	tevta
kuptimi	pomeni
kuptimi	pomen
gjermanët	nemce
gjermanët	nemci
interpretuar	opravljen
interpretuar	opravljeni
interpretuar	opravljene
universitet	uni
universitet	univerza
thote	pove
thote	pravi
regjimi	ureditev
regjimi	režim
frikë	strah
francis	franc
francis	francis
kontinentale	celinske
kontinentale	celinski
gjuhe	jezikovno
gjuhe	jezikovna
gjuhe	jezik
public	javnosti
public	javna
public	javnost
public	javno
teknologjia	tehnologije
teknologjia	tehnologijo
teknologjia	tehnologija
pushtuesve	okupatorji
tempuj	templjev
ortodoks	pravoslavne
yll	zvezdica
yll	zvezdo
yll	zvezda
sisteme	sistemi
muze	muzeje
muze	muzej
operativ	operativec
operativ	operativno
operativ	operativnih
operativ	operativna
guinea	gvineji
guinea	gvineja
guinea	gvinejo
lumë	reka
lumë	reki
lumë	river
lumë	reke
përfundimin	prenehanje
artisti	umetnik
artisti	izvajalec
artisti	umetnica
rob	rob
oborrin	dvorišče
atlantik	atlantic
atlantik	atlantik
rumanisë	romunija
përshtatshëm	ustrezno
përshtatshëm	primerno
përshtatshëm	ustrezna
përshtatshëm	primerna
përshtatshëm	ustrezen
përshtatshëm	primerna
përshtatshëm	primerno
përshtatshëm	primerni
përshtatshëm	ustrezna
përshtatshëm	primeren
studiuesit	raziskovalcem
studiuesit	raziskovalci
studiuesit	raziskovalca
studiuesit	raziskovalce
blues	blues
lënda	predmet
lënda	osebek
lënda	subjekt
dhomë	sobo
dhomë	soba
dhomë	sobi
ndërtuara	zgrajeno
ndërtuara	zgrajen
ndërtuara	zgrajeni
ndërtuara	zgradil
ndërtuara	zgrajena
polonisë	poljsko
polonisë	poljski
polonisë	poljska
copë	kos
copë	delček
copë	košček
copë	kosa
bija	hčerka
bija	hči
gjërat	stvari
prova	dokazila
prova	dokazi
prova	dokaz
prova	vaje
prova	vajo
prova	vaja
prova	dokaz
prova	dokazilo
mitrovicë	mitrovica
meshkujt	samci
meshkujt	moške
meshkujt	možje
meshkujt	men
meshkujt	moški
meshkujt	moška
praktikë	vaje
praktikë	trening
praktikë	vaja
praktikë	praksi
praktikë	prakse
praktikë	praksa
lojtarë	igralci
lojtarë	igralca
lojtarë	igralce
lojtarë	akterji
walter	walterja
walter	walter
dimër	zimska
dimër	zimsko
dimër	zimo
dimër	zima
dimër	winter
pret	čakanje
pret	čakam
përafërsisht	približno
drejtpërdrejt	živi
drejtpërdrejt	živeti
drejtpërdrejt	živel
drejtpërdrejt	live
drejtpërdrejt	živeli
drejtpërdrejt	živela
drejtpërdrejt	neposredni
drejtpërdrejt	neposreden
drejtpërdrejt	neposredna
drejtpërdrejt	neposredne
drejtpërdrejt	neposredno
drejtpërdrejt	direktno
drejtpërdrejt	neposredno
mbledhje	nabiranje
mbledhje	zbiranje
mbledhje	seji
mbledhje	srečanje
mbledhje	sestanek
skalitur	vgravirano
kap	ulov
kap	ujeti
kap	ujemi
kap	zajetje
kap	zajeti
kap	zajemanje
juventus	juventus
williams	williamsa
williams	williams
pjesëmarrja	prisotnost
pjesëmarrja	udeležba
pjesëmarrja	navzočnost
pjesëmarrja	udeležba
pjesëmarrja	udeležba
pjesëmarrja	udeležbo
pjesëmarrja	udeležbe
pjesëmarrja	sodelovanje
mësimi	sparing
mësimi	učenje
mësimi	poučevanje
mësimi	lekcija
mësimi	poduk
bir	sinko
bir	sine
bir	sin
bir	son
poloni	poljsko
poloni	poljski
poloni	poljska
seksuale	spolno
seksuale	spolna
dhjetëra	ducate
dhjetëra	desetine
hidhet	preskok
hidhet	skok
hidhet	skoči
hidhet	skoki
hidhet	skokov
hidhet	skoči
transmetuar	oddajanje
transmetuar	oddaja
transmetuar	posredovana
transmetuar	posredovane
transmetuar	posredovani
cari	car
cari	carl
hartuar	izdelano
unike	edinstveno
unike	edinstven
unike	edinstvena
unike	enkratna
demokratik	demokratične
demokratik	demokratični
demokratik	demokratično
demokratik	demokratična
ekip	ekipno
ekip	ekipa
ekip	team
favor	prid
pavarësi	samostojnost
pavarësi	neodvisnost
poetik	poetično
filipi	phillip
filipi	philip
filipi	filip
shkaku	vzrok
div	div
paraqitja	videz
paraqitja	ogled
paraqitja	razgled
paraqitja	pogled
halil	halil
përgatitjen	pripravljenost
përgatitjen	pripravljanje
përgatitjen	priprava
gabim	narobe
gabim	napačno
gabim	napačen
gabim	napaka
romanin	roman
romanin	romana
aquitaine	aquitaine
elseif	elseif
pcupdate	pcupdate
urë	most
urë	bridge
ujërat	vode
ujërat	waters
adolf	adolf
udhëtim	popotovanje
udhëtim	potovanje
udhëtim	izlet
udhëtim	potovanje
udhëtim	trip
konflikt	navzkrižje
konflikt	spor
konflikt	konflikt
konflikt	spopad
dhimbje	bolečine
dhimbje	bolečino
dhimbje	bolečina
luftoi	boril
përmirësuar	izboljšano
përmirësuar	izboljšani
përmirësuar	izboljšana
përmirësuar	izboljšan
gjenerali	splošno
gjenerali	splošni
gjenerali	splošna
frymë	dih
frymë	vdih
frymë	sapa
frymë	dihanje
verilindje	severovzhodno
castile	castile
artistët	umetniki
ndryshoi	spremenjen
ndryshoi	spremenjeno
bob	bob
bob	boba
fut	vstavi
fut	vstop
fut	vstopi
lexuesit	bralci
klubet	klubi
klubet	klubov
klubet	klube
klubet	palice
mësuesi	učiteljica
mësuesi	učitelj
qytetar	državljan
qytetar	meščan
ekzistuese	obstoječa
ekzistuese	obstoječo
ekzistuese	obstoječe
ekzistuese	obstoječi
pikturë	sliko
pikturë	slikanje
pikturë	barvanje
pikturë	slika
skulptura	kip
skulptura	kipi
skulptura	skulpture
skulptura	kipi
fjalori	slovar
formimi	oblikovanje
formimi	nastanek
formimi	formacijo
pullë	žig
pullë	žiga
kapur	ujeta
kapur	ujel
kapur	ujeli
kapur	ujet
kapur	ujeli
kapur	ujeta
kapur	zajeti
kapur	ujet
metodë	metoda
metodë	metodo
dorën	roki
dorën	roka
miliardë	milijard
miliardë	milijarde
miliardë	milijarda
commons	commons
frymëzuar	navdih
arsim	izobrazba
arsim	izobraževanja
arsim	izobraževanje
çeke	češka
çeke	češki
templates	predloge
bërthamore	jedrska
bërthamore	jedrski
këshilltar	svetovalec
këshilltar	svetovalca
këshilltar	svetovalec
këshilltar	svetnik
këshilltar	svetnik
këshilltar	svetovalec
duar	roke
gradë	stopinje
gradë	stopinj
gradë	stopnja
pavarura	neodvisen
pavarura	samostojna
pavarura	samostojno
pavarura	neodvisni
pavarura	neodvisno
pavarura	neodvisna
beogradit	beograd
akademike	akademske
akademike	akademsko
akademike	akademski
paraardhës	predhodna
paraardhës	prejšnja
paraardhës	predhodni
paraardhës	prejšnji
paraardhës	predhodno
otto	otto
modele	modeli
modele	modelov
modele	model
modele	vzorec
modele	maneken
fati	usoda
fati	usodo
fati	usoda
fati	usodo
kontrolli	kontrola
kontrolli	krmiljenje
kontrolli	nadzor
kontrolli	obvladovanje
kontrolli	preveri
kontrolli	preveriti
kontrolli	preverjanje
kontrolli	preverite
dru	les
dru	wood
dru	lesena
dru	lesa
dru	lesni
dru	leseno
projektet	projekte
projektet	projektov
projektet	projekti
veziri	vezir
pulla	znamke
rinjtë	novinci
europe	europe
europe	evropa
europe	evropo
europe	evropi
personazhet	liki
personazhet	znaki
personazhet	like
personazhet	znakov
muaji	mesec
muaji	meseca
nënshkruar	podpisana
nënshkruar	podpisano
nënshkruar	podpisan
nënshkruar	podpisani
hall	hall
hall	dvorana
hall	hodnik
anijet	čolni
anijet	ladje
informacioni	obveščanje
informacioni	podatki
informacioni	informacija
informacioni	informacije
informacioni	podatek
domosdoshme	nepogrešljiv
kolumbia	kolumbijo
kolumbia	kolumbiji
globale	svetovna
globale	globalni
globale	globalno
globale	svetovno
pamja	ogled
pamja	razgled
pamja	pogled
qeveri	vladna
qeveri	vlado
qeveri	vladno
qeveri	vlada
qeveri	vladni
qeveri	vlade
statistikat	statistika
statistikat	statistike
statistikat	statistiko
statistikat	statistika
statistikat	statistiko
statistikat	vpogled
thuajse	skoraj
katror	quad
katror	kvadratnih
katror	kvadrat
katror	kvadrat
peshkop	tekač
peshkop	bishop
peshkop	škof
status	status
status	stanje
shmangur	izognili
shmangur	izogibati
shmangur	izognil
young	mladi
young	mlad
young	mlada
young	young
young	mlado
përmasat	mere
përmasat	dimenzije
përmasat	velikosti
përhershme	trajni
përhershme	trajen
përhershme	trajna
përhershme	trajno
përhershme	stalna
banda	band
banda	bend
banda	ansambel
banda	banda
banda	tolpa
modelet	modeli
modelet	modelov
modelet	vzorci
shëndetësore	zdravje
shëndetësore	zdravja
takim	zmenek
takim	datum
takim	termin
takim	imenovanje
takim	seji
takim	srečanje
takim	sestanek
zbulimin	zaznavanje
zbulimin	zaznava
zbulimin	odkrivanje
zbulimin	odkritje
zbulimin	discovery
bimore	rastline
bimore	rastlina
bimore	obrat
prag	praga
prag	prag
prag	eva
prag	eve
dokumenti	dokumenta
dokumenti	dokument
kaliforni	california
kaliforni	kalifornija
ekzistuar	obstajal
ekzistuar	obstajala
ekzistuar	obstajali
bullgare	bolgarski
udhëtimi	potovanja
udhëtimi	potovanje
udhëtimi	potovanja
udhëtimi	potovanje
udhëtimi	potujoči
udhëtimi	potuje
udhëtimi	potovanje
fortesa	stronghold
fortesa	utrdba
fortesa	trdnjavo
fortesa	trdnjava
fortesa	utrdba
fortesa	trdnjava
fortesa	utrdbo
fortesa	fort
firmosi	podpisana
firmosi	podpisano
firmosi	podpisan
firmosi	podpisani
saône	saône
arm	roka
gjith	vsi
gjith	vsem
gjith	vse
gjith	vseh
strategjike	strateško
strategjike	strateški
strategjike	strateška
mario	mario
famë	slava
famë	slavo
monumenti	spomenik
mbledhja	pobiranje
mbledhja	zbirka
mbledhja	kolekcija
mbledhja	zbirko
mbledhja	zbiranje
general	splošno
general	splošni
general	splošna
add	dodajanje
add	dodaj
klube	klubi
klube	klubov
klube	klube
klube	palice
fabrika	rastline
fabrika	rastlina
fabrika	obrat
fabrika	tovarna
fabrika	tovarno
europë	europe
europë	evropa
europë	evropo
europë	evropi
fletë	lista
fletë	list
fletë	folija
fletë	folije
fletë	folijo
fletë	list
ligjor	oglednik
ligjor	zakonito
ligjor	pravna
ligjor	pravno
ligjor	pravne
personalitete	osebnosti
zgjidhjen	rešitev
zgjidhjen	raztopina
rugova	rugova
shqiperi	albanije
shqiperi	albaniji
shqiperi	albanijo
shqiperi	albanija
flamur	označitev
flamur	zastava
flamur	zastavo
flamur	zastave
flamur	banner
giuseppe	giuseppe
giuseppe	jožef
guide	vodič
guide	vodnik
guide	vodilo
organizatat	organizacije
organizatat	organizacijami
organizatat	organizacij
krahët	roke
krahët	orožje
krahët	roki
krahët	krila
krahët	kril
krahët	krilca
krahët	krili
gazi	bencin
gazi	gas
gazi	plin
trashëguar	podedoval
trashëguar	podedovala
trashëguar	nasledil
trashëguar	podedovali
dell	dell
dell	della
dymbëdhjetë	twelve
dymbëdhjetë	dvanajst
dymbëdhjetë	dvanajsta
dymbëdhjetë	twelfth
virginia	virginija
virginia	virginia
mia	mia
mia	mio
note	opomba
alba	alba
përkthyes	prevajalec
përkthyes	tolmač
përkthyes	translators
prodhimet	produkti
prodhimet	proizvodi
prodhimet	izdelki
keta	teh
keta	te
keta	tele
ball	žogo
ball	žoga
ball	žogica
afganistan	afganistan
afganistan	afganistanu
diellor	sončna
diellor	sončni
diellor	sončne
diellor	sončno
varrezat	pokopališča
mesdhetare	sredozemski
mesdhetare	sredozemlju
mesdhetare	sredozemsko
mesdhetare	sredozemlje
tashme	ze
tashme	že
kënaqur	zadovoljno
kënaqur	zadovoljna
kënaqur	zadovoljni
kënaqur	zadovoljen
spain	španija
pyjet	gozdovi
pyjet	gozda
pyjet	woods
pyjet	gozd
pyjet	gozdov
pyjet	gozdovi
moskë	moskvi
moskë	moskva
tekstet	besedili
tekstet	besedila
info	info
info	informacije
apple	jabolka
apple	jabolčni
apple	apple
apple	jabolko
prozë	proza
pronë	last
pronë	lastnost
pronë	premoženje
pronë	nepremičnine
pronë	lastnina
moisiu	moses
moisiu	mojzes
karbonit	ogljik
karbonit	ogljika
fashiste	fašistični
botues	založnik
botues	izdajatelj
botues	založniki
trashë	debel
trashë	maščob
trashë	maščobe
trashë	debela
trashë	maščoba
trashë	debeli
oficer	častnik
oficer	policist
papritur	nenadoma
papritur	naenkrat
papritur	nepričakovan
papritur	nepričakovana
papritur	nepričakovano
papritur	nepričakovane
papritur	nenadna
papritur	nenaden
papritur	nenadno
jezusi	jezus
trim	pogumna
trim	pogumni
trim	pogumen
trim	hrabro
trim	pogumno
venezuela	venezueli
zonja	gospodični
zonja	gospodične
zonja	dame
zonja	gospa
zonja	dama
zonja	lady
bot	bota
bot	bot
naziste	nacist
naziste	nacistični
naziste	nacisti
ngrihet	vzhaja
poezinë	poezija
poezinë	poezijo
poezinë	poezije
drejtësi	pravosodje
drejtësi	pravičnost
drejtësi	pravica
arthur	arthur
arthur	arthurja
arthur	artur
bbc	bbc
kuvend	samostan
kuvend	konvencija
kuvend	konvencijo
kuvend	konvencije
leonardo	leonardo
matematike	matematično
matematike	matematični
matematike	matematika
matematike	matematiko
matematike	matematiki
matematike	matematika
fitorja	zmaga
fitorja	zmagovalna
subjekt	predmet
subjekt	osebek
subjekt	subjekt
titujt	naslovnice
titujt	naslovi
titujt	naslovov
diskutim	debata
diskutim	razpravo
diskutim	razprava
diskutim	razprave
diskutim	pogovor
vendosja	postavitev
vendosja	napotitev
vendosja	uvajanje
green	zeleno
green	zelene
green	green
green	zeleni
green	zelena
përcaktohet	odločna
përcaktohet	odločena
përcaktohet	odločni
përcaktohet	odločen
institucione	institucije
institucione	nosilci
institucione	ustanove
profesioni	poklic
profesioni	poklic
territor	ozemlje
gjermanë	nemce
gjermanë	nemci
ferrari	ferrari
lum	reka
lum	reki
lum	river
lum	reke
koncepti	pojem
koncepti	koncept
aus	aus
tejet	izjemno
tejet	izredno
hyrjen	vstop
hyrjen	vnos
humbja	izgublja
humbja	izguba
golden	zlat
golden	zlato
golden	zlata
golden	zlate
golden	zlati
marin	marin
themeluesi	ustanovitelj
gëzim	veselje
gëzim	radost
gëzim	radosti
gëzim	joy
academy	akademija
academy	akademije
academy	akademijo
etnik	etničnih
etnik	etnične
etnik	etnično
amor	amor
blerë	kupljen
blerë	kupljene
blerë	kupljeno
blerë	kupljena
blerë	kupljen
blerë	kupljene
blerë	kupljeno
blerë	kupljena
blerë	kupil
eric	eric
eric	erik
henri	henri
henri	gašper
henri	henry
over	konec
përkatës	ustrezni
përkatës	ustrezna
varur	odvisni
varur	obešen
varur	obešanje
varur	visi
varur	obesili
varur	obešen
mendojnë	odražajo
mendojnë	odraža
datës	hodila
mail	mail
mail	pošta
fadil	fadil
vizituar	obiskal
vizituar	obiskala
futet	uvedeno
futet	uveden
futet	uvedeni
futet	uvedene
futet	uvedena
djegur	zažgan
djegur	zažgal
djegur	pogorela
djegur	pogorel
djegur	zgorel
djegur	zažgan
djegur	zgorela
djegur	zgorel
mobile	mobilna
mobile	mobilni
mobile	mobilnih
mobile	mobilno
hodhi	vrgel
përvojë	doživetje
përvojë	izkušnja
përvojë	izkušenj
përvojë	izkušnje
fis	pleme
operative	operativec
operative	operativno
operative	operativnih
operative	operativna
feudale	fevdalne
prifti	svečenik
prifti	župnik
prifti	duhovnik
peru	peruja
peru	peru
peru	peruju
teorike	teoretično
teorike	teoretična
teorike	teoretični
portugalia	portugalska
portugalia	portugalsko
portugalia	portugalski
portugalia	portugalske
prizreni	prizren
ani	ani
ani	annie
vlerësim	evalvacija
vlerësim	ovrednotenje
vlerësim	vrednotenje
vlerësim	ocena
vlerësim	ocenjevanje
vlerësim	ocena
vlerësim	ocenjevanje
vlerësim	presoja
faktorët	faktorji
faktorët	dejavniki
ministrinë	ministrstvo
detaje	detajli
detaje	podrobnosti
detaje	podrobnost
detaje	podrobnosti
#ffffff	#ffffff
golashënuesi	gabe
krahu	rame
krahu	ramo
krahu	rama
krahu	rami
krahu	roka
krahu	wing
krahu	krilo
gadishullit	polotok
manga	manga
historiani	zgodovinar
cantabria	kantabrija
përfshi	vključeni
përfshi	vključena
përfshi	vključene
përfshi	vključen
përfshi	vključeno
përfshi	vključi
kryeredaktor	urednik
kryeredaktor	urejevalnik
jones	jones
jones	jonesa
çmuar	dragoceno
çmuar	dragocena
çmuar	dragocen
çmuar	dragoceni
delhi	delhiju
suedeze	švedska
suedeze	švedsko
suedeze	švedski
zemrat	src
zemrat	srca
kosovo	kosova
kosovo	kosovo
ismet	ismet
krahë	krila
krahë	kril
krahë	krilca
krahë	krili
ftuar	vabljeni
ftuar	vabljen
ftuar	povabljeni
ftuar	vabljena
spiro	spiro
elementi	postavka
elementi	element
njohja	prepoznava
njohja	priznavanje
njohja	priznanje
njohja	prepoznavanje
varret	grobnice
varret	grobov
varret	graves
varret	grobove
palët	strani
palët	pogodbenice
palët	zabave
palët	stranke
specializuar	specializirane
specializuar	specializiran
mungon	pogrešana
mungon	manjkajoče
mungon	pogrešan
mungon	manjka
mungon	manjkajo
qen	dog
qen	pasja
qen	kuža
qen	pasji
qen	pes
heinrich	heinrich
efekt	učinka
efekt	učinek
efekt	efekt
luftimet	pretep
luftimet	pretepanje
luftimet	bojevanje
vret	ubija
roberto	roberto
rrjetin	povezovanje
rrjetin	mreženje
realitet	resničnost
realitet	realnost
realitet	stvarnost
dënuar	obsojeni
dënuar	obsojen
dënuar	obsojena
dënuar	obsojeni
dënuar	obsodil
dënuar	obsojen
dënuar	obsojena
dënuar	obsojeni
dënuar	obsojen
dënuar	kaznovana
dënuar	kaznovani
dënuar	kaznovan
egjipti	egipt
linjë	črta
linjë	vrstica
siguron	zagotavlja
siguron	zagotavlja
lexo	branje
lexo	preberite
lexo	preberi
shtresat	plasti
vlefshme	veljavna
vlefshme	veljaven
vlefshme	veljavni
vlefshme	veljavno
formuan	oblikovane
formuan	oblikovani
salla	ward
salla	dvorane
salla	hodnikih
televizioni	televizijo
televizioni	televizija
shahu	šahovnica
shahu	šah
shahu	šaha
dukej	pogledal
dukej	zdele
tag	označi
tag	oznaka
bosnje	bosna
osmani	osmani
artet	umetnost
artet	umetnosti
përvjetore	obletnice
pranverë	spomladanska
pranverë	pomladno
pranverë	pomlad
pranverë	izvir
pranverë	pomladi
ramadan	ramadan
ernest	ernest
central	osrednje
central	centralne
central	centralno
central	osrednji
central	centralni
amerikanë	američani
luftëtarët	vojščaki
luftëtarët	bojevniki
luftëtarët	bojevnike
luftëtarët	borca
luftëtarët	borci
pohon	trditve
pohon	terjatve
pohon	potrjuje
fshatare	kmečka
fshatare	kmet
fshatare	kmetica
tregu	tržišče
tregu	tržnico
tregu	tržnice
tregu	tržnica
tregu	trg
tregu	tržišče
sich	sich
shefi	poglavar
shefi	načelnik
kroate	hrvat
kroate	hrvaška
kroate	hrvaško
kroate	hrvaške
kroate	hrvaški
inxhinier	inženir
planifikuar	predvideno
planifikuar	načrtovana
planifikuar	načrtovano
planifikuar	načrtovan
planifikuar	načrtovani
planifikuar	načrtovana
planifikuar	načrtovano
planifikuar	načrtovane
ekuacioni	enačba
veriperëndim	severozahodni
veriperëndim	sz
veriperëndim	severozahodno
salvador	salvador
historikisht	zgodovinsko
moselle	moselle
nivelet	plasti
nivelet	ravni
nivelet	stopnje
nivelet	nivoji
dobishme	uporaben
dobishme	koristno
dobishme	uporabna
dobishme	uporabno
dobishme	koristna
dobishme	koristno
dhuroi	podarja
dhuroi	podaril
vargu	verz
muzikant	glasbenik
statuja	kipe
statuja	kipi
statuja	kipec
statuja	kip
statuja	kipa
kapaciteti	zmogljivosti
kapaciteti	zmogljivost
kapaciteti	kapaciteta
diellore	sončna
diellore	sončni
diellore	sončne
diellore	sončno
temat	teme
temat	teme
holla	denar
holla	gotovino
holla	gotovina
peshë	težo
peshë	utež
peshë	teža
street	ulico
street	street
street	ulica
refuzoi	zavrnjena
refuzoi	zavrnjeno
gjerësia	širino
gjerësia	širina
antik	starina
antik	starinski
padyshim	definitivno
padyshim	vsekakor
padyshim	zagotovo
