категория	kategooria
дупка	auk
дупка	auku
прототип	prototüüp
метални	metallist
метални	metall
гроб	haud
гроб	haua
гроб	haud
гроб	hauda
гроб	haua
треска	palavik
треска	tursa
треска	tursk
техническа	tehnilised
техническа	tehniline
плътност	tihedus
врагове	vaenlane
врагове	vaenlased
кале	kalle
кале	calais
дрезден	dresdeni
обяви	kuulutada
обяви	teatas
обяви	teatab
примирие	vaherahu
примирие	vaherahu
ани	ani
ани	annie
обхват	rakendusala
обхват	ulatus
обхват	vahemik
обхват	vahemikus
бомби	pommid
гробницата	haud
гробницата	haua
сини	sinised
сини	sinine
съмнение	kahtlus
лети	fly
лети	lenda
лети	lennata
лети	lendama
лети	kärbes
лети	kärbsed
лети	kärbseid
лети	lendab
лети	lendamine
лети	lendavad
мечове	mõõgad
андрю	andrew
изложение	expo
изложение	näitus
полска	poola
петна	plekid
петна	plekk
петна	täpid
бита	löödud
бита	peksti
бита	vahustatud
опозиция	vastulause
опозиция	opositsiooni
опозиция	vastuseis
опозиция	opositsioon
резерва	varu
резерва	reserv
резерва	reservi
конкретни	konkreetne
конкретни	spetsiifilised
конкретни	konkreetsete
конкретни	spetsiifiline
конкретни	betoonist
конкретни	konkreetseid
конкретни	betooni
лагери	laagrid
лагери	laagrid
напитки	joogid
напитки	joob
напитки	joogid
лаборатория	laboratoorsed
лаборатория	laboratooriumi
лаборатория	labor
лаборатория	laboratoorium
лаборатория	lab
лаборатория	labor
дийн	dean
дийн	dekaan
таджикистан	tadžikistani
отговорен	vastutustundlik
отговорен	vastutav
соу	sou
соу	sol
декларация	deklaratsioon
рено	renault
редактира	muudetud
редактира	toimetatud
редактира	redigeerinud
конвенция	konventsiooni
конвенция	konventsioon
океани	ookeanide
океани	ookeanid
бостън	boston
бостън	bostonis
египетски	egiptuse
коледа	jõulud
аляска	alaska
хубаво	mõnus
хубаво	kena
хубаво	nice
ограничена	piiratud
ограничена	limited
ограничена	piiratud
антарктида	antarktika
антарктида	antarktika
каменна	kivi
офис	kontor
офис	büroo
офис	kabinet
газове	gaas
газове	gaasi
газове	bensiin
газове	gaasid
участвали	osalenud
участвали	osales
участвали	osalesid
координати	koordinaadid
резултата	tulemus
достъпни	ligipääsetav
достъпни	juurdepääsetav
достъпни	kättesaadav
достъпни	taskukohane
финансиране	finantseerimine
финансиране	rahastamine
финансиране	rahastamine
финансиране	rahastada
финансиране	rahandus
покрита	hõlmatud
покрита	kattis
покрита	kaetud
открие	avastavad
открие	avastada
открие	avasta
открие	avastama
установяване	asutamine
установяване	kehtestamine
плаване	purjetama
раздели	lõigud
раздели	jaga
паул	paul
китайска	hiina
китайска	hiinlased
белиз	belize
ваймар	weimar
отличен	suurepärane
седми	seitsmes
нефт	õli
нефт	nafta
нефт	nafta
фасо	faso
хърватска	horvaatia
хърватска	horvaatia
причинява	põhjused
причинява	põhjustab
обслужване	teenindus
обслужване	teenindus
обслужване	teenus
издигната	püstitatud
продажби	müük
оценки	hinnangud
оценки	hinded
оценки	hinnangud
оценки	hinnangud
съзнанието	teadvuse
съзнанието	teadvus
паралелно	paralleelsed
паралелно	paralleelne
паралелно	paralleelselt
възстановен	taastus
изкачване	roni
изкачване	ronida
часове	tundides
часове	tunde
часове	tunnid
часове	tundi
участъци	osakonnad
участъци	rajoonid
участъци	vaheseinad
участъци	lõigud
тъмно	tume
прокурор	prokurör
прокурор	süüdistaja
ограничени	piiratud
ограничени	limited
ограничени	piiratud
финансов	rahaline
финансов	finants
финансов	rahalised
дойде	tuli
стаи	toad
стаи	ruumid
настояще	olevik
настояще	kingitus
същност	olemus
континент	mandri
терапия	teraapia
терапия	ravi
терапия	ravile
мантуа	mantova
хаус	house
хаус	majja
хаус	maja
уважение	lugupidamine
уважение	austus
селскостопански	põllumajanduslik
иън	lan
иън	ian
иън	lan
иън	ian
претенции	nõuded
претенции	väited
изход	väljund
изход	tulemus
изход	välju
изход	väljumine
изход	väljapääs
изход	väljaränne
поръчка	tellimus
поръчка	kord
поръчка	järjekord
поръчка	korraldus
поръчка	ordu
ема	emma
греъм	graeme
греъм	graham
далечни	kauge
традиционни	traditsioonilised
традиционни	traditsiooniline
спектър	spektri
спектър	spectre
дефиниция	mõiste
дефиниция	definitsioon
дефиниция	määratlus
наклон	kalle
наклон	üleminek
наклон	kalle
шлем	kiiver
пещери	koopad
плюс	plus
плюс	pluss
франсиско	francisco
състезатели	võistlejad
състезатели	sõitjad
състезатели	autojuhid
състезатели	juhid
състезатели	võistlejad
префект	prefekt
оман	omaan
звучи	helid
звучи	kõlab
зелено	roheline
осло	oslo
намали	vähenda
намали	vähendada
приятелство	sõprus
приятелство	sõpruse
приятелство	sõprust
рико	rico
екран	ekraan
екран	ekraani
зеленчуци	taimsed
зеленчуци	köögivili
зеленчуци	köögiviljad
зеленчуци	juurviljad
истина	tõene
истина	tõsi
истина	tõde
обектите	objektid
ансамбъл	ansambel
забранено	keelatud
забранено	keelatud
забранено	keelustatud
забранено	keelatud
крас	crassus
петък	reede
петък	reedel
архипелаг	saarestik
сребро	hõbeda
сребро	silver
сребро	hõbe
изменение	muudatus
изменение	muutmine
хасан	hassan
хасан	hasan
посочени	täpsustatud
жилищни	elamu
мур	moore
тенеси	tennessee
хитове	tabab
хитове	lööb
привърженик	toetaja
дебелина	paksus
едгар	edgar
монте	monte
разговор	vestlus
норми	normid
дисциплина	distsipliini
