年	tahun
成熟	matang
成熟	matang
容量	kapasiti
證據	kalis
證據	bukti
證據	buktinya
證據	bukti
廢除	repealed
廢除	abolition
馬克	tanda
馬克	mark
基本上	dasarnya
發明	rekaan
公社	commune
公社	komun
公社	komun
旭	asahi
傳奇	lagenda
傳奇	legend
傳奇	lagenda
苦	getir
苦	pahit
苦	kepahitan
市政	perbandaran
岩石	batuan
岩石	rocks
岩石	batu
岩石	rock
觀察	observe
觀察	pemerhatian
碟	cakera
碟	cakera
更好	better
原文	original
好友	rakan
好友	rakan
好友	sahabat
殖民	dijajah
殖民	penjajahan
序列	turutan
序列	jujukan
支付	bayar
支付	bayaran
支付	pembayaran
支付	pembayaran
支付	payment
被捕	penangkapan
被捕	tangkap
被捕	ditahan
被捕	ditangkap
道德	moral
道德	moral
道德	moral
分割	cerai
分割	split
分割	bahagikan
史密斯	smith
福利	faedah
福利	manfaat
指導	bimbingan
指導	mentoring
豹	pao
豹	leopard
豹	panther
翻	terbalikkan
大同	pax
查理	charlie
慈善	bersedekah
慈善	bersedekah
慈善	sedekah
星期日	ahad
星期日	ahad
星期日	sunday
網球	tenis
建築物	bangunan
建築物	membina
建築物	bangunan
河口	muara
古巴	cuba
姊妹	sisters
姊妹	saudari
姊妹	beradik
姊妹	saudari
姊妹	adik
哲學	falsafah
方程	persamaan
方程	persamaan
味	flavour
合法	legit
合法	halal
完善	refinement
完善	kesempurnaan
地形	topografi
裴	bae
裴	pei
藍色	blue
藍色	biru
維修	membaiki
維修	baikpulih
維修	maintenance
維修	penyelenggaraan
維修	pembaikian
維修	pembaikan
詳細	terperinci
詳細	detail
兔	kelinci
兔	lepus
兔	hare
兔	arnab
經由	via
經由	melalui
經由	menerusi
書店	bookstore
書店	bookstores
接觸	contact
很好	nice
懷疑	syak
懷疑	kemusykilan
懷疑	ragu
量子	kuantum
掌握	penguasaan
掌握	menguasai
流量	flow
流量	aliran
推薦	dicadangkan
推薦	cadangkan
推薦	mengesyorkan
推薦	dicadangkan
推薦	cadangkan
推薦	disyorkan
推薦	dicadangkan
推薦	saranan
推薦	disyorkan
吉他	guitar
吉他	gitar
吉他	gitar
淺	cetek
淺	dangkal
矛盾	paradox
矛盾	kontradiksi
激烈	fierce
激烈	garang
激烈	sengit
激烈	tegang
激烈	sengit
激烈	intense
方程式	formula
方程式	persamaan
方程式	persamaan
課	pengajaran
課	pelajaran
膜	membran
膜	selaput
演化	evolve
演化	evolusi
演化	evolution
演化	berevolusi
雙打	beregu
鏈	rantai
鏈	rantaian
鏈	jirah
鏈	rantai
神社	kuil
神社	jinja
磁	magnet
磁	magnetik
磁	magnetic
磁	kemagnetan
迷你	mini
迷你	miniature
殷	yin
美麗	cantik
美麗	indah
鄰近	bersebelahan
鄰近	berhampiran
鄰近	berdekatan
構造	bina
十一月	november
十一月	nov
十一月	julai
射擊	penembakan
射擊	penggambaran
射擊	shooting
滑	slaid
滑	licin
滑	gelincir
滑	slip
融合	penyepaduan
融合	fusion
姓名	nama
姓名	nama
姓名	names
跑道	landasan
原理	prinsip
原理	doktrin
條例	peraturan
條例	ordinan
條例	peraturan
主管	penyelia
補充	pelengkap
補充	supplement
責任	liabiliti
責任	tanggungjawab
責任	tanggungjawab
得分	skor
大眾	volkswagen
逸	yat
彗星	komet
彗星	komet
山坡	cerun
敵人	musuh
敵人	musuhnya
箭	panah
箭	arrow
箭	panah
受歡迎	popular
櫻	sakura
警報	amaran
胺	amina
胺	amine
餐廳	restoran
餐廳	restoran
餐廳	restaurant
簽署	penandatangan
簽署	menandatangan
簽署	ditandatangan
簽署	ditandatangani
簽署	tandatangan
上游	hulu
紅外線	inframerah
紅外線	infrared
酶	enzim
酶	enzim
外部	luar
外部	diluar
外部	luaran
可用	available
可用	tersedia
可用	disediakan
可用	didapati
日本人	jepun
黑人	black
黑人	hitam
鹽	garam
浮	floating
浮	terapung
向量	vektor
向量	vektor
數碼	digital
態度	perangai
態度	attitude
態度	sikap
態度	sikap
穆罕默德	muhammad
穆罕默德	mohammed
成分	bahan
成分	ramuan
模特兒	model
模特兒	model
逐步	progresif
保羅	paulus
保羅	paul
防禦	pertahanan
先前	terdahulu
先前	sebelumnya
先前	previous
嚴	yan
簽名	tanda
簽名	petanda
簽名	sign
簽名	tandatangan
簽名	ditandatangan
簽名	ditandatangani
簽名	tandatangan
回歸	regression
定理	teorem
損失	kerugian
損失	kerugian
注入	injection
注入	suntikan
獅	lion
獅	singa
推廣	promosi
推廣	promosi
推廣	menggalakkan
推廣	mempromosi
僧	rahib
升級	naiktaraf
升級	tatar
升級	upgrade
升級	tatar
嘗試	try
嘗試	cuba
嘗試	mencuba
嘗試	cubaan
嘗試	percubaan
財政	fiskal
氣象	meteorologi
氣象	meteorologi
氣象	cuaca
隋	sui
人文	kemanusiaan
魚類	ikan
造型	modeling
造型	styling
書籍	books
書籍	buku
書籍	kitab
書籍	tempah
書籍	book
各國	negara
施工	construction
施工	pembinaan
施工	binaan
效率	kecekapan
六十	sixty
地域	geografi
函數	function
函數	fungsi
函數	fungsi
勳章	pingat
勳章	medal
勳章	pingat
勳章	medal
為何	mengapa
為何	sebabnya
大橋	jambatan
佐藤	sato
征服	penaklukan
征服	conquer
征服	menakluki
整體	holistik
聚集	gathering
聚集	perhimpunan
定位	locate
定位	kedudukan
弓	busur
弓	berjemaah
弓	busur
弓	bow
專用	berdedikasi
芬蘭	finland
女演員	actresses
女演員	pelakon
防守	pertahanan
宣告	pengumuman
宣告	isytihar
宣告	declare
宣告	perisytiharan
宣告	pengisytiharan
評價	penilaian
校友	alumni
校友	alumni
蛋	telor
蛋	telur
蛋	telor
蛋	egg
蛋	telur
鱷	buaya
關閉	dekat
關閉	tutup
關閉	off
關閉	dimatikan
瓊	joan
口徑	kaliber
口徑	caliber
口徑	calibre
裁判	refs
裁判	pengadil
裁判	ruj
裁判	ref
科學家	saintis
科學家	saintis
臺中	taichung
小小	kecil
小小	tiny
下方	dibawah
下方	bawah
下方	bawahnya
架構	arkitek
架構	rekabentuk
架構	senibina
葬	pengebumiannya
葬	pengebumian
共享	perkongsian
共享	terkongsi
共享	dikongsi
共享	berkongsi
共享	dikongsikan
共享	berkongsi
共享	perkongsian
共享	share
共享	kongsian
共享	perkongsian
累	letih
累	penat
星期	minggu
星期	minggu
竣工	penyempurnaan
竣工	pelengkapan
指引	guide
指引	panduan
加工	pemprosesan
斯洛伐克	slovakia
奏	kana
等待	menunggu
等待	penantian
等待	tunggu
恆	heng
山地	gunung
山地	mountain
山地	pergunungan
改良	dipertingkatkan
改良	pembaikan
改良	peningkatan
改良	pembaikian
改良	penambahbaikan
劇本	screenplay
劇本	skrip
發動機	engine
發動機	enjin
發動機	enjin
發動機	motor
完美	perfect
完美	sempurna
完美	kesempurnaan
夏天	summer
氧	oksigen
借	meminjam
借	pinjam
借	meminjamkan
借	pinjamkan
立陶宛	lithuania
聰	satoshi
縮寫	singkatan
玫瑰	roses
玫瑰	mawar
玫瑰	rose
記憶	kenangan
記憶	ingatan
記憶	memory
座位	kerusi
座位	kerusi
座位	seat
宣言	manifesto
宣言	perisytiharan
宣言	pengisytiharan
宣言	pengistiharan
田中	tanaka
期刊	jurnal
期刊	jurnal
期刊	periodicals
期刊	periodical
大規模	besaran
合同	mengecut
合同	kontrak
合同	kontrak
合同	contract
遊行	perarakan
遊行	parade
遊行	perarakan
喜劇	komedi
楠	nan
植	sik
人氣	popular
人氣	populariti
順利	licin
美術	seni
美術	kesenian
光明	ringan
光明	cahaya
光明	light
平安	aman
平安	ketenangan
平安	peace
哈利	harry
事務所	firma
事務所	tegas
垂直	menegak
垂直	serenjang
垂直	menegak
同學	classmate
網上	online
主辦	hos
主辦	dihoskan
主辦	dianjurkan
技能	kemahiran
技能	kemahiran
技能	skill
帆	berlayar
帆	belayar
雅典	athens
立場	posisi
立場	kedudukan
立場	jawatan
豐富	kaya
砂	pasir
上方	diatas
男孩	boy
男孩	boys
梨	pear
加速	pecutan
加速	pecut
感情	emosi
感情	perhubungan
感情	hubungan
感情	relationship
感情	emosi
感情	perasaan
狐	fox
狐	rubah
重複	pendua
利物浦	liverpool
比利時	belgium
智慧	intelligence
智慧	kecerdasan
智慧	perisikan
智慧	hikmat
智慧	kebijaksanaan
智慧	hikmah
尺寸	saiz
尺寸	dimensi
尺寸	saiz
尺寸	ukuran
尺寸	size
嫁	kahwin
樂隊	band
樂隊	kugiran
樂隊	bands
信徒	mukmin
同志	komrad
騎	riding
騎	berkuda
騎	menunggang
騎	ride
騎	tunggangan
體育館	arena
體育館	gelanggang
體育館	gym
體育館	gim
體育館	gimnasium
體育館	stadium
逆	songsang
鐘	zhong
鐘	jam
鐘	jong
鐘	chung
鐘	loceng
鐘	bell
分享	perkongsian
分享	terkongsi
分享	dikongsi
分享	berkongsi
分享	dikongsikan
分享	berkongsi
分享	perkongsian
分享	share
分享	kongsian
分享	perkongsian
班機	flight
班機	penerbangan
入圍	finalist
入圍	finalis
時報	times
擴大	mengembang
擴大	mengembangkan
擴大	kembang
擴大	perluasan
擴大	pengembangan
擴大	pembesaran
擴大	enlarged
擴大	kembang
讀者	readership
讀者	pembaca
讀者	pembaca
有名	famous
指數	indeks
猴	monkey
猴	monyet
裂	sumbing
帝王	imperial
撰寫	tulis
撰寫	bertulis
撰寫	ditulis
撰寫	tulisan
撰寫	menulis
撰寫	penulisan
就像	like
就像	ibarat
絕對	mutlak
重點	fokus
感覺	feel
感覺	merasa
感覺	rasai
感覺	terasa
感覺	feeling
感覺	perasaan
左翼	kiri
九州	kyushu
扁	bian
種族	ras
種族	perlumbaan
種族	race
種族	ras
種族	etnik
限	limited
限	terhad
限	hadkan
限	had
限	limit
總裁	ceo
休息	break
休息	hentian
休息	rehat
休息	berehat
休息	berehat
休息	rest
休息	rehat
曲目	trek
曲目	runut
曲目	runut
曲目	trek
曆	kalendar
曆	takwim
東區	timur
定期	biasa
定期	regular
定期	teratur
定期	periodical
定期	berkala
反抗	pemberontakan
殺害	membunuh
殺害	killing
席位	kerusi
穿越	menyeberang
穿越	melintas
株	alunan
管制	kawalan
轄區	bailiwick
咖啡	coffee
咖啡	kopi
胸	dada
胸	payudara
眼睛	mata
眼睛	eye
眼睛	mata
亂	bersepah
星座	buruj
否則	sebaliknya
貴族	mulia
貴族	noble
貴族	bangsawan
殺死	membunuh
訊息	mesej
訊息	mesej
浪漫	romance
浪漫	asmara
浪漫	romantik
浪漫	romantic
窗	tetingkap
窗	tetingkap
窗	tingkap
主權	kedaulatan
主權	berdaulat
主權	kedaulatan
探索	meneroka
探索	teroka
探索	terokai
探索	terokai
探索	teroka
探索	penjelajahan
探索	penerokaan
探索	teroka
探索	terokai
探索	menerokai
探索	terokai
探索	teroka
探索	penerokaan
探索	penemuan
探索	discovery
簽約	penandatangan
簽約	menandatangan
參賽者	contestants
晚間	petang
望遠鏡	teropong
望遠鏡	teleskop
望遠鏡	moor
手槍	pistol
手槍	pistol
月份	bulan
月份	bulan
軸	shaft
軸	paksi
軸	gandar
軸	paksi
內地	interior
內地	dalaman
內地	pedalaman
內地	mainland
電車	tram
電車	trolley
電車	troli
電車	trams
電車	tram
觀光	bersiar
觀光	persiaran
觀光	bersiaran
唇	bibir
唇	bibir
唇	lip
理工	politeknik
特區	sar
緊急	urgent
適合	muatkan
適合	fit
弟子	murid
價格	harga
價格	harga
價格	price
精選	diperincikan
銅	copper
銅	tembaga
銅	kuprum
銅	gangsa
單一	mono
單一	single
單一	bujang
單一	singel
象徵	simbol
象徵	simbolik
精靈	genie
精靈	elf
精靈	bunian
百年	centennial
事實	fakta
事實	kebenaran
閣	gak
巨人	gergasi
巨人	giant
梓	azusa
無限	infinite
無限	infiniti
無限	infinity
無限	unlimited
王后	ratu
王后	queen
王后	permaisuri
永遠	always
永遠	sentiasa
永遠	selalu
永遠	forever
永遠	selamanya
充分	fully
福岡	fukuoka
難	susah
難	hard
難	keras
難	sukar
污染	pencemaran
污染	pencemaran
更高	tinggi
更高	higher
戰術	taktik
戰術	taktik
戰術	tactical
戰術	taktikal
宿舍	asrama
宿舍	dorm
宿舍	asrama
宿舍	asrama
宿舍	hostel
追求	quest
追求	mengejar
衛生	sanitary
衛生	kebersihan
衛生	sanitasi
南斯拉夫	yugoslavia
南斯拉夫	yugoslavia
符號	simbol
符號	simbol
誕生	lahir
誕生	dilahirkan
誕生	born
郝	hao
議題	topik
緬甸	burma
緬甸	myanmar
爵	jenn
昆明	kunming
規範	norma
規範	norma
環球	universal
環球	glob
環球	globe
彬	bin
燈	lampu
燈	lampu
燈	pelita
交換	swap
交換	pertukaran
交換	exchange
交易所	pertukaran
交易所	exchange
印象	impression
印象	kesan
印象	tanggapan
乳	susu
乳	milk
提前	early
提前	dini
提前	awal
神奇	amazing
神奇	mengkagumkan
神奇	ajaibnya
神奇	magic
神奇	sihir
神奇	magik
神奇	ajaibnya
週刊	mingguan
週刊	weekly
示威	demonstrasi
示威	demonstrasi
吐	ludah
撞擊	impak
撞擊	hentaman
撞擊	perlanggaran
傑出	tertunggak
傑出	outstanding
外圍	persisian
日子	hari
種子	biji
種子	benih
種子	biji
種子	benih
種子	semai
種子	seed
慕容	murong
樂園	firdaus
樂園	syurga
標本	spesimen
標本	spesimen
瀑布	waterfall
瀑布	terjun
瀑布	falls
呈現	presenting
維護	maintenance
維護	penyelenggaraan
萍	ping
搜尋	carian
搜尋	gelintar
米蘭	milan
德州	texas
威尼斯	venice
答	jawapan
折	melipat
折	lipat
鼓勵	menggalakkan
鼓勵	galakkan
鼓勵	memberangsangkan
鼓勵	galakan
鼓勵	dorongan
氪	kripton
考試	peperiksaan
考試	peperiksaan
考試	pemeriksaan
考試	exam
考試	peperiksaan
考試	ujian
展覽	pameran
展覽	pameran
展覽	pameran
展覽	exhibitions
柬埔寨	kemboja
希特勒	hitler
競選	berkempen
輸入	input
輸入	masukkan
處理器	pemproses
無效	nol
無效	null
贊助	ditaja
贊助	tajaan
贊助	taja
贊助	penaja
贊助	penajaan
保守	konservatif
真人	masato
幫忙	pertolongan
幫忙	bantu
幫忙	bantuan
幫忙	help
幫忙	membantu
金剛	vajra
競賽	kejohanan
競賽	perlumbaan
競賽	race
競賽	ras
競賽	saingan
競賽	persaingan
競賽	pertandingan
競賽	contest
首歌	lagu
首歌	song
神話	mitos
神話	mitos
神話	mitologi
神話	mitos
超人	superman
股票	stocks
股票	saham
股票	stok
股票	stock
實現	mencapai
實現	achieve
出局	keluar
出局	out
瑪麗	mary
瑪麗	maryam
戰場	battleground
平等	persamaan
平等	menyamai
平等	sama
平等	setara
價	harga
價	price
聽	listen
聽	dengarlah
聽	dengar
困難	kesukaran
困難	kesukaran
困難	sukar
機車	skuter
機車	scooter
機車	motosikal
機車	motor
機車	motorsikal
機車	lokomotif
危險	merbahaya
危險	berbahaya
危險	bahaya
強大	strong
強大	kukuh
強大	kuat
強大	kuat
技巧	helah
技巧	muslihat
技巧	kemahiran
技巧	skill
技巧	teknik
外國	asing
外國	foreign
瓦爾	val
帽	cap
帽	tudung
帽	hat
帽	topi
帽	tudung
公寓	flat
公寓	kondo
公寓	kondominium
公寓	condo
公寓	apartment
公寓	pangsapuri
公寓	pangsapuri
接管	mengambilalih
一面	sisi
一面	sampingan
一面	samping
奧運會	olimpik
聯絡	contact
漢語	china
漢語	cina
下載	download
獅子	lion
獅子	singa
獅子	singa
獅子	lions
裡面	inside
裡面	didalam
梯	tangga
修道院	biara
修道院	convent
修道院	biara
修道院	abbey
租借	automobil
租借	pajakan
總監	pengawas
地中海	mediterranean
釋放	lepaskan
釋放	pelepasan
釋放	dedahkan
釋放	release
釋放	melepaskan
戰艦	battleship
戰艦	warships
登記	register
登記	pendaftar
登記	pendaftaran
黃色	kuning
提案	proposal
提案	meminang
學士	bachelor
批判	kritikan
批判	pengkritik
批判	kritik
批判	kritikal
傀儡	boneka
傀儡	boneka
傀儡	wayang
馬力	horsepower
馬力	malik
熟悉	familiar
熟悉	akrab
直徑	diameter
直徑	diameters
聖經	bible
聖經	alkitab
村民	villager
威爾斯	wales
招生	kemasukkan
招生	kemasukkan
招生	kemasukan
拱	lengkuk
拱	arch
銀河	galaxy
銀河	galaksi
寶貝	baby
寶貝	sayang
創辦人	pengasas
公會	guild
地質	geologi
政委	pesuruhjaya
實力	kekuatan
多倫多	toronto
桓	huan
桓	hwan
獎金	bonus
獎金	bonus
營業	open
閱讀	baca
閱讀	bacaan
閱讀	reading
閱讀	pembacaan
閱讀	membaca
檢查	memeriksa
檢查	penyemakan
檢查	menyemak
檢查	check
檢查	semak
檢查	chek
增強	penambahbaikan
增強	peningkatan
增強	dipertingkatkan
法拉	fara
法拉	farah
法拉	farra
聲稱	mendakwa
聲稱	tuntutan
聲稱	dituntut
聲稱	mengaku
恐	terror
恐	teror
神父	ayah
神父	bapa
神父	father
神父	ayahanda
沙漠	gurun
腿	kaki
腿	kaki
腿	leg
橫濱	yokohama
障礙	rintangan
障礙	halangan
炸彈	bomb
炸彈	bom
炸彈	bom
棠	tong
空氣	udaranya
空氣	udara
空氣	air
小孩	kids
小孩	kid
法令	dekri
法令	dekrit
法令	dekri
法令	ketetapan
法令	dekrit
多種	berbilang
多種	pelbagai
鰻	belut
保險	insurans
保險	insurance
保險	insuran
遺址	runtuhan
沖繩	okinawa
一旦	sekali
慢	slow
姐姐	sis
姐姐	kak
姐姐	saudari
姐姐	adik
單打	single
子彈	peluru
子彈	bullet
週期	kitar
週期	kitaran
週期	kitar
週期	kitaran
彩虹	rainbow
彩虹	pelangi
千瓦	kilowatt
賽車	berlumba
賽車	perlumbaan
賽車	racing
模仿	meniru
模仿	tiru
模仿	tiruan
模仿	parodi
模仿	parody
一代	janaan
一代	generasi
論壇	forum
論壇	forum
祖先	leluhur
祖先	ancestor
廣島	hiroshima
庚	geng
複雜	kerumitan
複雜	complex
複雜	kompleks
複雜	merumitkan
複雜	complicated
複雜	rumit
戰略	strategi
三星	samsung
復興	renaissance
復興	kebangkitan
個性	personaliti
包圍	pengepungan
包圍	kepung
教室	kelasnya
教室	classrooms
平行	selari
自主	alash
自主	autonomi
自主	autonomi
預定	booking
金星	venus
寄生	parasit
寄生	parasit
歌詞	lyric
歌詞	lirik
拯救	keselamatan
拯救	menyelamat
型態	jenis
型態	taipkan
型態	type
型態	taip
病人	pesakit
病人	pesakitnya
病人	patient
病人	sabar
病人	pesakit
消防	api
優惠	keutamaan
優惠	menawarkan
優惠	tawaran
優惠	discount
優惠	diskaun
優惠	offer
優惠	menawarkan
優惠	tawaran
公頃	hektar
公頃	hektar
搖滾	goyang
搖滾	batu
搖滾	rock
圭	kyu
修訂	semakan
勞工	buruh
勞工	labour
勞工	buruh
勞工	persalinan
前面	front
前面	depan
前面	hadapan
囊	kapsul
寺院	biara
寺院	biara
對外	luaran
織田	oda
專題	topic
專題	topik
專題	tema
刊登	terbit
刊登	publish
刊登	terbitkan
氣候	iklim
頻率	frekuensi
頻率	frekuensi
頻率	kekerapan
徑	keng
偵探	detektif
里昂	lyon
里昂	lyons
提醒	reminder
提醒	peringatan
提醒	amaran
提醒	ingatkan
提醒	peringatan
友好	mesra
友好	friendly
友好	ramah
友好	bersahabat
片段	cebisan
片段	snippet
片段	kerat
片段	klip
片段	clip
割	dipotong
割	cut
割	memotong
割	potong
劇團	rombongan
泡	bubble
泡	buih
泡	gelembung
政治局	politburo
諮詢	konsultasi
諮詢	consultation
諮詢	consult
諮詢	berunding
岑	cen
分離	pemisahan
分離	perpisahan
分離	berasingan
品質	kualiti
品質	quality
品質	berkualiti
可見	kelihatan
可見	tampak
可見	kebolehlihatan
液	cecair
液	bendalir
液	cecair
詩人	penyair
詩人	pujangga
辦法	kaedah
騰	teng
資產	aset
資產	aset
紀錄片	dokumentari
紀錄片	seller
停車場	parking
羅伯特	robert
孟加拉	benggala
夢想	mimpi
夢想	dream
夢想	mimpi
夢想	impian
夢想	dreams
覆蓋	penutup
覆蓋	cover
覆蓋	tindih
寫作	tulis
寫作	tulisan
寫作	menulis
寫作	penulisan
弦	perentas
弦	string
弦	rentetan
青海	qinghai
溝通	komunikasi
溝通	berkomunikasi
溝通	berkomunikasi
日記	jurnal
日記	diary
日記	diari
大地	bumi
醇	alkohol
苯	benzena
珠海	zhuhai
即時	instant
世代	janaan
