les	az
dollars	dollár
dollars	dollár
professionnelle	szakmai
professionnelle	profi
professionnelle	professzionális
masculin	férfi
masculin	hím
masculin	férfias
branche	branch
branche	ág
batterie	akkumulátor
batterie	elem
batterie	elemmel
batterie	telepek
batterie	elem
batterie	akkumulátorok
batterie	elemek
batterie	dob
batterie	dob
batterie	dobok
pointe	tipp
pointe	füles
pointe	pointe
thèse	szakdolgozat
démocratique	demokratikus
démocratique	demokrata
géographie	földrajz
nancy	nancy
amateur	amatőrök
amateur	amatőr
ascendant	emelkedő
ascendant	emelkedő
caroline	caroline
caroline	carolina
caroline	karolina
participer	részvétel
autorités	hatóságok
clair	világos
clair	tiszta
clair	clair
test	vizsgálati
test	vizsgálat
test	próba
test	teszt
test	tesztelés
test	vizsgálati
test	vizsgálat
test	próba
test	teszt
west	nyugat
west	nyugati
relativement	viszonylag
exemplaires	példás
exemplaires	példamutató
exemplaires	másolatot
exemplaires	másolatok
exemplaires	példányok
versions	változatok
venir	gyere
venir	jövök
venir	jön
gilles	giles
gilles	gilles
plateau	tálca
plateau	fennsík
bataillon	zászlóalj
vin	vin
vin	bor
vin	borok
devenue	lettem
devenue	lett
devenue	vált
spécialiste	szakember
spécialiste	specialista
vivant	élni
vivant	élő
vivant	live
vivant	élni
vivant	élőben
vivant	élő
vivant	élve
vivant	életben
vivant	él
ressources	erőforrások
ressources	erőforrás
ressources	források
ajouter	hozzáadás
ajouter	hozzáadása
féminine	nőies
rencontres	találkozások
rencontres	találkozók
rencontres	ülésein
rencontres	ülései
rencontres	ülések
rencontres	megbeszélések
rencontres	randi
rencontres	randizni
rencontres	társkereső
demander	megkeresés
demander	kérésére
demander	kérésre
demander	kérés
demander	kérelem
israël	izraeli
israël	izrael
tué	meggyilkolták
tué	megölte
tué	meggyilkolt
tué	megölt
tué	megölte
généraux	tábornokok
généraux	általános
généraux	tábornok
siècles	évszázadok
siècles	évszázadokkal
présenté	benyújtott
présenté	bemutatott
territoires	területek
png	png
mike	mike
revanche	visszavágó
revanche	bosszú
recueil	válogatás
recueil	összeállítás
recueil	adatgyűjtés
recueil	gyűjtés
recueil	gyűjtemény
recueil	kollekció
napoléon	napóleon
napoléon	napoleon
net	háló
net	nettó
net	net
planète	planet
planète	bolygónak
planète	bolygónk
planète	bolygó
endroit	hely
intervention	beavatkozás
intervention	intervenciós
intervention	intervenció
auparavant	korábban
auparavant	előtte
auparavant	előtt
auparavant	mielőtt
législature	jogalkotó
bob	bob
océan	óceán
océan	ocean
idées	eszmék
idées	ötletek
combats	harcok
combats	harcol
combats	harcok
combats	harc
combats	harcol
combats	küzdelem
combats	verekedés
combats	harcolni
corée	korea
corée	koreai
corée	koreából
tokyo	tokió
tokyo	tokiói
tokyo	tokyo
totale	teljes
totale	összesen
finales	döntő
finales	vizsgák
bus	busz
bus	autóbusz
bus	busszal
bus	autóbusz
bus	buszok
certaine	bizonyos
comprendre	értem
comprendre	megértés
comprendre	egyetértés
comprendre	megértő
comprendre	megértést
vivre	élni
vivre	élő
vivre	live
vivre	élni
vivre	élőben
vivre	élő
edward	edward
ordres	parancsok
ordres	megrendelések
ordres	parancs
ordres	parancsot
arme	fegyver
arme	fegyvert
arme	fegyver
arme	pisztoly
dynastie	dinasztia
erreur	tévedés
erreur	hiba
erreur	tévedés
erreur	hiba
publications	bejegyzések
publications	hozzászólások
publications	kiadványok
coll	coll
organisme	test
organisme	testem
organisme	holttest
organisme	élőlény
organisme	organizmus
williams	williams
génération	nemzedék
génération	generáció
expédition	expedíció
expédition	diszpécser
expédition	hajózás
expédition	szállítás
expédition	hajózási
expédition	szállítmány
expédition	szállítás
tchèque	csehország
tchèque	cseh
google	google
européens	európaiak
européens	európai
arbre	fán
arbre	fa
arbre	fája
arbre	fák
tribunal	törvényszék
tribunal	bíróság
tribunal	udvar
tribunal	court
tribunal	számvevőszék
règle	uralkodó
règle	szabály
walter	walter
possibilité	lehetőség
euros	euró
euros	euróban
euros	euro
euros	euró
eugène	eugène
eugène	eugene
avions	repülőgépek
avions	repülőgép
avions	repülők
avions	repülőket
avions	légijármű
avions	repülőgépek
avions	repülőgép
avions	repülők
avions	repülőgépek
archevêque	érsek
participants	résztvevőknek
participants	résztvevők
participants	résztvevő
participants	résztvevők
dvd	dvd
artillerie	tüzérség
mesures	intézkedések
mesures	intézkedésekre
mesures	mérések
mesures	mérés
mesures	mérés
occupation	kihasználtság
occupation	foglalkozása
occupation	megszállás
occupation	foglalkozás
vent	szél
vent	szelet
logiciel	szoftverek
logiciel	szoftver
définition	meghatározás
définition	meghatározása
définition	meghatározó
danemark	dániában
danemark	dánia
administrateur	admin
administrateur	adminisztrátor
administrateur	adminisztrátor
administrateur	ügyvezető
administrateur	ügyintéző
administrateur	tisztviselő
bruno	bruno
travailler	munkahelyi
travailler	munka
travailler	dolgozó
travailler	dolgozik
travailler	dolgozom
travailler	dolgozok
églises	templomok
mouvements	mozgását
mouvements	mozgás
princesse	királylány
princesse	hercegnő
volonté	will
volonté	fog
volonté	akarat
germain	germain
oiseaux	madarak
oiseaux	madár
race	fajta
race	faj
race	futam
race	verseny
sûr	biztonságos
sûr	biztonságban
sûr	széf
sûr	biztonság
disponible	elérhető
disponible	rendelhető
totalement	teljesen
totalement	teljesen
totalement	teljesen
continentale	kontinentális
continentale	kontinens
continentale	szárazföld
ski	síelés
ski	sí
ski	síelés
ski	síelni
ouvre	nyit
ouvre	nyitható
échelle	létra
échelle	mérleg
échelle	skálán
échelle	skála
machine	gépezet
machine	gép
sujets	témák
sujets	alanyok
sujets	témák
législatives	jogalkotási
luxembourg	luxemburgi
luxembourg	luxemburgban
luxembourg	luxemburg
luxembourg	luxembourg
antique	antik
manche	ujját
monte	monte
canadienne	kanadai
buteur	striker
dimanche	vasárnap
dimanche	vasárnaponként
dimanche	vasárnap
dimanche	vasárnapi
électronique	elektronika
électronique	elektronikai
électronique	elektronikusan
électronique	elektronikus
fil	takarmány
fil	etesd
fil	takarmányok
fil	drót
fil	vezeték
fil	fonalat
fil	fonal
fil	szál
suivre	követni
suivre	kövesd
sixième	hatodik
accident	baleset
accident	ütközés
accident	baleset
accident	crash
cérémonie	szertartás
cérémonie	ceremónia
cérémonie	ünnepség
discours	beszédek
discours	beszéde
discours	beszéd
bill	bill
bill	számla
finaliste	döntős
humaine	ember
humaine	emberi
échange	kereskedés
échange	csere
échange	kereskedelem
échange	kereskedelmi
échange	csere
échange	csere
étrangères	külföldi
étrangères	kül
étrangères	külföldiek
nationales	nemzeti
nationales	országos
nationales	national
usa	usa
riche	gazdag
riche	gazdagok
riche	rich
riche	gazdagok
complète	full
complète	teljes
complète	komplett
complète	teljes
complète	teljessé
néo	neo
langage	nyelv
feuilles	levél
feuilles	levelek
feuilles	ágynemű
feuilles	lepedő
maréchal	marsall
maréchal	maréchal
répondre	válasz
répondre	válasz
spectacle	mutasd
spectacle	show
plans	tervek
moulin	moulin
moulin	szélmalom
moulin	mill
moulin	malom
débat	viták
débat	vitákat
débat	vita
débat	megbeszélés
débat	beszélgetés
débat	vita
numérique	numerikus
numérique	numerikus
numérique	digitális
mayotte	mayotte
musicien	zenész
champagne	pezsgőt
champagne	pezsgő
league	league
league	liga
disparu	eltűnt
disparu	eltűnt
disparu	eltünt
disparu	hiányzik
disparu	eltűnt
disparu	hiányzó
biens	ingatlan
biens	tulajdon
biens	ingatlanok
biens	tulajdonság
biens	árucikkek
biens	áruk
biens	javak
biens	áru
rouges	vörösek
rouges	vörösök
rouges	piros
rouges	piroska
rouges	vörös
poésie	vers
poésie	költészet
ouverte	nyitva
choisi	választott
choisi	választotta
choisi	választott
choisi	kiválasztottak
choisi	kiválasztott
valeurs	érték
valeurs	értékek
accueil	otthon
accueil	itthon
accueil	haza
tar	kátrány
productions	productions
productions	produkció
fédéral	szövetségi
big	nagyok
big	nagy
montagnes	hegység
montagnes	hegyek
montagnes	hegyen
montagnes	hegyi
montagnes	hegy
montagnes	hegyek
louise	louise
supprimer	eltávolítás
supprimer	eltávolítása
supprimer	törlése
supprimer	töröld
supprimer	törlés
aventure	kaland
aventure	kalandok
harry	harry
consacré	megszentelt
claire	clare
claire	claire
religieuse	vallásos
religieuse	vallás
religieuse	vallási
dirigé	rendezte
dirigé	rendezett
dirigé	irányított
carlos	carlos
guide	kalauz
guide	útmutató
anna	anna
anna	annának
jésus	jézus
adjoint	helyettes
adjoint	megbízott
adjoint	asszisztens
adjoint	segéd
steve	steve
initialement	kezdetben
initialement	eleinte
initialement	eredetileg
actif	aktív
actif	aktívak
actif	eszközök
actif	vagyon
événement	esemény
événement	rendezvény
installe	telepítések
installe	telepítés
installe	telepíteni
installe	telepítése
fonctionnement	operáció
fonctionnement	művelet
fonctionnement	működés
fonctionnement	üzemeltetés
fonctionnement	működése
fonctionnement	működés
fonctionnement	működőképes
rennes	rennes
rennes	rénszarvas
exception	kivételek
exception	kivétel
exception	kivételek
exception	kivétel
extrême	szélsőséges
extrême	extrém
populations	populáció
populations	népesség
populations	lakosság
contributions	hozzájárulások
contributions	járulékok
contributions	hozzájárulás
contributions	járulék
venise	velencei
venise	velence
associé	társ
associé	partner
associé	társa
associé	társam
associé	munkatárs
associé	társult
civil	civil
civil	polgári
civil	civil
civil	polgári
tunisie	tunézia
élus	megválasztott
lancer	lancer
lancer	szurok
lancer	dobás
lancer	kilövés
lancer	indítás
tiers	harmadik
tiers	harmadszor
commande	parancsnokság
commande	parancs
commande	megrendelés
commande	rendelés
commande	rend
commande	parancs
porté	viselt
porté	kopott
interprète	tolmács
interprète	előadó
interprète	fellépő
interprète	értelmezése
tony	tony
standard	normál
standard	szabványos
standard	szabvány
standard	standard
médias	media
médias	média
introduction	bevezetés
introduction	bevezetése
introduction	bevezető
introduction	bevezetés
introduction	bevezető
porter	porter
approche	megközelítése
approche	megközelítés
reconnaissance	felderítés
reconnaissance	felderítő
reconnaissance	felderítés
reconnaissance	felderítő
reconnaissance	megjelenítés
reconnaissance	elismerés
reconnaissance	felismerés
reconnaissance	elismerés
metal	metál
metal	metal
metal	fémek
metal	fém
boston	boston
boston	bostoni
boston	bostonban
liés	összefüggő
liés	kapcsolódó
liés	rokonok
liés	rokon
liés	kapcsolatban
liés	kapcsolt
liés	kapcsolódott
liés	kapcsolódó
liés	összekapcsolt
effectue	teljesít
eric	eric
eric	erik
provinces	tartományok
pose	póz
pose	pózt
pose	pózol
orange	orange
orange	narancssárga
orange	narancs
adam	ádám
adam	adam
fleurs	virágok
fleurs	virág
fleurs	virágot
fleurs	virág
fleurs	virágos
matin	reggel
matin	reggelt
missions	missziók
flotte	flotta
dessins	terveket
dessins	tervek
dessins	rajzok
dessins	rajzokat
monsieur	miszter
côtes	bordák
côtes	oldalas
côtes	borda
côtes	partok
côtes	borda
chefs	chiefs
chefs	főnökök
amateurs	amatőrök
amateurs	amatőrök
amateurs	amatőr
turquie	pulyka
turquie	törökország
localisation	helyszín
localisation	hely
localisation	elhelyezkedés
localisation	honosítás
gagne	győz
gagne	nyert
officiers	tisztek
origines	eredetű
origines	eredet
origines	eredete
origines	származás
origines	eredet
indépendant	független
indépendant	önálló
indépendant	függetlenek
indépendant	szabadúszó
nef	nef
émile	emile
émile	emil
écrits	írások
écrits	megírva
écrits	írásbeli
écrits	írta
écrits	írott
marquis	márki
pouvoirs	powers
pouvoirs	hatáskörök
pouvoirs	hatáskör
commercial	reklám
commercial	kereskedelmi
bat	bat
bat	ütő
bat	denevér
bat	veri
césar	cézár
césar	caesar
césar	cesar
césar	césar
césar	césar
suédois	svéd
suédois	svédország
suédois	svéd
victimes	áldozatok
victimes	áldozatok
victimes	áldozatai
mille	ezer
mille	mille
direct	közvetlen
direct	direct
direct	közvetlenül
direct	egyenes
dames	hölgyek
dames	hölgyeim
dames	dáma
couronne	koronát
couronne	crown
couronne	korona
attaquant	támadó
attaquant	támad
attaquant	striker
mini	mini
privé	magán
privé	privát
appareil	berendezés
appareil	szerkezet
appareil	eszköz
appareil	készülék
appareil	kamera
appareil	fényképezőgép
appareil	készülék
appareil	berendezés
appareil	készülék
appareil	készülékek
appareil	műszer
commons	commons
outils	eszközök
outils	szerszám
outils	szerszámok
complet	full
complet	teljes
complet	komplett
complet	teljes
complet	teljessé
florence	florence
florence	firenze
trophée	trófea
finlande	finnország
paroles	szöveget
paroles	szöveg
paroles	szövegek
aspect	megjelenés
aspect	megjelenése
aspect	szempont
sinon	máskülönben
sinon	egyébként
sinon	másképpen
sinon	másképp
envoyé	elküldött
envoyé	elküldve
envoyé	küldött
tôt	korán
tôt	korai
rares	ritka
comportement	magatartás
comportement	viselkedés
comportement	viselkedése
comportement	magatartás
comportement	viselkedés
contributeur	hozzájáruló
contributeur	közreműködő
humain	ember
humain	emberi
info	info
info	infó
info	információ
info	infók
info	információk
signé	aláírva
signé	aláírás
signé	aláírt
texas	texasi
texas	texas
texas	texasban
russes	orosz
russes	oroszul
russes	oroszország
russes	oroszok
septième	hetedik
sélections	kiválasztási
sélections	válogatás
sélections	kiválasztás
sélections	kijelölés
pascal	pascal
étend	kiterjed
étend	kiterjeszti
étend	kitágul
étend	kiterjeszti
maillot	jersey
dispute	érvelés
dispute	érv
dispute	vitás
dispute	vita
dispute	jogvita
lune	hold
lune	holdon
lune	holdat
lune	moon
vois	lásd
orbite	pályára
championne	bajnok
championne	bajnok
développer	fejlődő
développer	fejlesztése
interieur	belül
interieur	belső
interieur	belseje
extension	terjeszkedés
extension	bővítés
extension	meghosszabbítás
extension	kiterjesztés
extension	kiterjesztése
extension	bővítés
amiral	admirális
murs	falak
murs	falakat
francs	franc
francs	franks
modifications	módosítások
modifications	módosítások
modifications	változtatások
modifications	változás
modifications	változások
modifications	változtatás
modifications	módosítások
modifications	módosításai
modifications	módosításokkal
norvège	norvégia
corse	korzikai
corse	corsica
mario	mario
prises	foglalt
prises	fogások
initiative	kezdeményező
initiative	kezdeményezés
déroulant	legördülő
autonome	autonóm
autonome	önálló
cup	kupa
cup	csésze
cup	cup
cup	pohár
cup	bögre
marguerite	margaret
marguerite	margit
marguerite	margarita
marguerite	marguerite
marguerite	daisy
mathématiques	matematika
mathématiques	matematikai
mathématiques	matematikai
mathématiques	matematika
mathématiques	matek
mathématiques	matematika
mathématiques	matek
mathématiques	matematikai
mathématiques	matematika
brown	brown
brown	barna
améliorer	javítása
améliorer	javul
améliorer	frissítés
améliorer	javítása
sénateur	szenátor
solo	szóló
solo	solo
solo	önálló
montpellier	montpellier
morte	morte
morte	meghalt
morte	halott
morte	halottak
serge	sergei
serge	szergej
serge	serge
rouen	rouen
profondeur	mélység
partage	részesedése
partage	megosztás
partage	részesedés
partage	részvények
partage	részvény
partage	részesedés
partage	megosztás
changer	változik
changer	változás
changer	változtatás
changer	megváltozott
changer	változások
croissance	növekedés
interne	gyakornok
interne	belső
portugais	portugália
portugais	portugál
stations	állomások
peux	tud
peux	can
peux	lehet
profil	adatlap
