категория	kategooria
установки	paigaldamine
установки	rajatis
установки	rajatised
учёные	teadlased
учёные	teadlaste
динамо	dünamo
администратора	admin
администратора	administraatori
администратора	administraator
администратора	haldur
администратора	administraator
районах	piirkonnad
установлена	paigaldatud
иоанн	john
сибири	siberi
сопротивление	vastupidavus
сопротивление	resistentsus
сопротивление	vastupanuliikumine
сопротивление	vastupanu
пространства	ruumid
народ	inimesed
народ	rahvas
народ	people
берега	kallaste
берега	rannikute
хосе	jose
хосе	josé
продукт	toode
продукт	toote
блокировки	lukustamine
илья	ilja
гимназии	gümnaasium
торговли	kauplemine
торговли	kaubandus
живёт	elud
живёт	elab
тираж	ringlusse
проспект	väljavaade
проспект	prospekt
проспект	avenue
проспект	avenüü
проспект	prospekt
проспект	prospekti
вернуться	tagasitulek
газа	gaas
газа	gaasi
газа	bensiin
газа	gaza
создавать	loo
создавать	luua
варианты	variandid
варианты	valikud
муниципалитеты	omavalitsused
наследия	kultuuripärandi
наследия	pärand
королевство	kuningriik
контроля	kontroll
контроля	tõrje
вооружение	relvastuse
вооружение	relvastuse
опубликовал	kursis
опубликовал	lähetatud
бизнес	äri
бизнес	äritegevus
автомобиль	auto
автомобиль	car
автомобиль	sõiduk
автомобиль	sõiduki
внутренний	sise
внутренний	sisemised
внутренний	sisemine
внутренний	sisemine
возраст	age
возраст	vanust
возраст	vanus
возраст	vanused
сербии	serbia
сербии	serbia
мощность	power
мощность	võimu
мощность	võim
мощность	võimsus
мощность	jõud
дорог	teed
руси	russ
десять	kümme
десять	ten
дель	del
базы	alused
завоевал	vallutanud
завоевал	vallutatud
экипаж	meeskond
прибыл	saabusid
прибыл	saabunud
прибыл	saabus
дивизион	diviis
дивизион	rajoon
дивизион	osakond
основы	sihtasutuste
основы	põhitõed
выставки	näituste
выставки	näitus
дополнительные	ekstra
дополнительные	extra
дополнительные	täiendavad
дополнительные	täiendav
анализа	analüüsi
анализа	analüüs
офицер	politseinik
офицер	ohvitser
необходимость	vajalikkus
необходимость	vajadus
эстонии	eesti
эстонии	eesti
эстонии	estonia
банк	pank
банк	bank
посмертно	postuumne
администратором	admin
администратором	administraatori
администратором	administraator
летний	suvel
летний	suvi
летний	suve
буквы	kirju
буквы	kirjad
буквы	tähed
бен	ben
технические	tehnilised
технические	tehniline
девушка	sõbranna
девушка	tüdruksõber
девушка	tüdruk
ближайшие	lähim
ближайшие	lähima
ближайшие	tulevaste
концерт	concerto
концерт	kontsert
концерт	kontserdil
применяется	kohaldatud
применяется	rakendatud
применяется	rakendub
чили	tšiili
чили	chili
чили	tšiili
конституции	põhiseaduste
творчество	loovuse
показано	näidatud
единица	ühik
единица	üksus
консерватории	konservatoorium
поход	matk
поход	matka
независимость	iseseisvus
независимость	sõltumatus
цикл	silmus
цикл	loop
цикл	tsükkel
специальный	erilised
специальный	special
специальный	eriline
зрителей	vaatajad
социально	sotsiaalselt
американских	ameeriklane
американских	ameerika
американских	american
долго	pikad
долго	pikka
долго	pikk
школ	koole
школ	koolid
стоимость	kulu
стоимость	maksumus
стоимость	kulud
стоимость	väärtus
структуры	struktuurid
восточный	idas
восточный	itta
восточный	ida
оборудования	seadmed
оборудования	varustus
колледж	kolleegium
колледж	kolledž
экономика	majandus
экономика	majandus
недавно	hiljuti
недавно	hiljutine
недавно	hiljutised
двигателя	mootor
антон	anton
разрешение	resolutsioon
разрешение	eraldusvõime
разрешение	resolutsiooni
разрешение	lahendamine
разрешение	lahutus
разрешение	autentimine
разрешение	luba
зона	tsoon
зона	vöönd
адмирал	admiral
рассказ	jutt
рассказ	jutustav
креста	rist
креста	cross
креста	risti
дон	dawn
дон	koidik
дон	koidu
дон	doni
дон	don
пытался	üritasin
пытался	proovis
пытался	proovisid
пытался	proovisin
пытался	proovitud
однажды	kord
однажды	korra
бои	võitlused
бои	võitleb
бои	võitlemine
бои	võitlus
убийство	mõrv
убийство	mõrv
убийство	mõrvamine
убийство	tapmine
кратер	kraater
продолжает	jätkub
продолжает	jätkab
вода	vett
вода	vesi
галерея	galeriis
галерея	galerii
плюс	plus
плюс	pluss
атаки	rünnakud
евро	euro
администрация	administratsioon
