est	rytų
carol	kerol
promenade	pasivaikščiojimas
rita	rita
massive	masiškai
massive	didžiulis
visites	vizitai
visites	apsilankymai
visites	keliones
albanais	albanų
albanais	albanijos
albanais	albanai
head	galvos
julius	julius
mitterrand	mitterrand
sacrifice	aukomis
socialisme	socializmas
impasse	aklavietės
impasse	aklavietės
adrian	adrian
dialecte	dialektas
dialecte	dialektai
juventus	juventus
genèse	genesis
guerriers	kariai
réservée	rezervuota
recteur	rektorius
sabre	sabre
sabre	kardas
sabre	kardo
sabre	kardą
loups	vilkai
loups	vilkas
restaurée	atkurtas
restaurée	atkuriama
restaurée	atkurta
damien	damien
damien	damian
itinéraire	maršrutas
itinéraire	maršrutas
pertinence	aktualumas
pertinence	reikalingumas
pertinence	tinkamumas
complexité	sudėtingumą
complexité	sudėtingumas
zhang	zhang
disposer	disponuoti
béatrice	beatrice
jonas	jonas
antoinette	antuanetė
prestigieux	prestižinio
hector	hektoras
exacte	tikslios
exacte	tikslūs
accompagner	lydėti
pêcheurs	žvejys
vecteur	vektorius
grange	grange
grange	tvartą
malcolm	malcolm
fonda	fonda
dommage	gaila
dommage	gėda
dommage	žala
dommage	žalos
slovaque	slovakijos
moldavie	kreditoriai
moldavie	moldovos
nationalistes	nacionalistines
nationalistes	nacionalistinių
nationalistes	nacionalistai
armés	ginkluotas
armés	ginkluoti
détention	sulaikymo
détention	sulaikymas
chaux	chaux
chaux	kalkių
chaux	kalkės
crête	ridge
crête	didžiausia
crête	crest
textile	tekstilės
textile	tekstilės
pionnier	pioneer
assise	sėdi
assise	einančiam
assise	asyžietis
perche	ešerys
wehrmacht	vermachto
sables	smėlio
sables	smėlis
sables	smėlis
zoo	zoo
proposés	siūlomas
lotus	lotus
fischer	fischer
innocent	nekaltas
innocent	nekalti
parking	stovėjimo
trek	trek
leclerc	leclerc
boule	balius
boule	kamuolys
fabriqué	gaminami
emprisonné	pasodino
leçons	pamokos
cardinaux	kardinolai
locomotives	lokomotyvai
locomotives	lokomotyvų
rodríguez	rodriguez
rodríguez	rodríguez
ruth	rūta
expressions	išraiškos
tactique	taktinis
balzac	balzac
originaux	originalai
vera	vera
boeing	boeing
newton	niutonas
sauvé	išgelbėti
sauvé	išgelbėjo
alonso	alonso
phrases	sakiniai
jambes	kojos
jambes	kojas
jambes	kojos
cracovie	krokuva
cracovie	krokuvos
dissoute	išformuota
sensibilité	jautrumas
sensibilité	jautris
épidémie	epidemija
soulèvement	sukilimas
soulèvement	pakilimas
atomique	atominė
atomique	atominės
oreille	ausies
défenseurs	gynėjų
ambiance	nuotaikos
ambiance	nuotaika
ambiance	aplinka
ambiance	aplinkos
céréales	grūdų
céréales	javai
céréales	grūdai
céréales	grūdų
céréales	javai
céréales	grūdai
coréenne	korėjos
coréenne	korėja
intermédiaires	tarpininkas
intermédiaires	tarpininkai
obstacles	kliūtis
délégués	delegatai
rabat	rabato
habsbourg	habsburg
sociologue	sociologė
voltaire	voltaire
santo	santo
renouvellement	atnaujinimas
renouvellement	atnaujinimo
renouvellement	pratęsimas
plumes	plunksna
plumes	plunksnos
entrepreneur	verslininkas
entrepreneur	rangovas
martín	martín
municipaux	buitinių
généalogie	genealogija
oricon	oricon
jung	jung
psychanalyse	psichoanalizė
dénonce	pasmerkti
manœuvre	manevrą
vagues	bangos
vagues	bangas
assassin	žudikas
conversation	pokalbis
conversation	pokalbio
bactéries	bakterijų
bactéries	bakterijas
bactéries	bakterija
bactéries	bakterijos
véronique	veronika
biographies	bios
chuck	chuck
discographie	diskografija
faillite	bankrotas
invisible	nematomas
cambodge	kambodžos
cambodge	kambodža
panthéon	panteono
légumes	augalinis
légumes	daržovės
légumes	daržovių
niger	nigeris
niger	niger
vain	beprasmiška
caserne	kareivines
anthropologie	antropologija
anthropologie	anthropologie
weber	weber
intervalle	intervalas
quarantaine	karantinas
concurrents	konkurentų
concurrents	konkurentai
concurrents	konkurentai
concurrents	konkurentas
symptômes	simptomai
jackie	jackie
dissous	išformuota
réplique	atsakymas
réplique	atsakyti
réplique	atsakymai
réplique	atsakymą
réplique	kopija
mètre	metras
staline	stalinas
ban	ban
ban	uždrausti
ban	uždraudimas
arcs	arkų
arcs	lankai
tgv	tgv
walsh	walsh
directeurs	direktoriai
directeurs	valdytojai
directeurs	vadovai
canard	and
canard	antis
protégés	saugomų
gazon	veja
gazon	žole
gazon	žolė
gazon	žolės
monstres	monstrai
bits	bitų
bits	bitų
chirac	chirac
osaka	osaka
oreilles	ausies
oreilles	ausis
oreilles	ausys
patrouille	patruliavimo
zagreb	zagrebas
creek	upelio
dauphiné	dauphiné
fusée	raketos
fusée	raketa
fusée	raketų
grès	smiltainis
notation	balų
notation	reitingų
notation	reitingas
notation	įvertinimas
notation	įvertis
prairies	pieva
prairies	prerijų
prairies	pievų
prairies	pievos
prairies	prerijos
rendement	išeiga
rendement	veiksmingumas
requêtes	užklausas
reynolds	reinoldsas
canvas	drobė
annexion	aneksija
brad	bredas
jolie	gan
jolie	gana
jolie	gražiai
jolie	gražus
jolie	gražūs
jolie	gražu
bénéfice	pelnas
bénéfice	pelno
bénéfice	naudos
notions	sąvokos
notions	sąvokų
levée	kėlimo
colmar	colmar
bassins	baseinai
bassins	tvenkiniai
téléspectateurs	žiūrovų
amélie	amalia
amélie	amelija
amélie	amélie
évangile	evangelija
tapis	danga
solides	kietu
solides	tvirtas
coach	treneris
coach	trenerio
pratiquer	praktikuoti
rédiger	rašyti
hélicoptère	sraigtasparnio
hélicoptère	sraigtasparnis
hélicoptère	sraigtasparnių
hélicoptère	sraigtasparniai
déplacé	perkeltųjų
attribuer	atributas
attribuer	požymis
saxophone	altas
saxophone	saksofonas
willy	willy
marron	maroon
bombes	bombos
bombes	bomba
bombes	bombos
bombes	bombų
crédits	paskola
crédits	paskolos
battue	mušami
heavy	sunkus
heavy	galinga
avocats	teisininkai
avocats	advokatai
cia	cžv
cia	cžv
exécuter	vykdyti
exécuter	vykdyti
porta	porta
bandeaux	vėliavas
glacier	ledynas
prolongation	pratęsimas
champignons	grybai
champignons	grybas
champignons	grybai
champignons	grybai
eduardo	eduardo
coton	medvilnės
coton	medvilniniai
coton	medvilnė
insertion	įterpti
extinction	išnykimas
extinction	išnykimo
trous	skylių
implication	dalyvavimas
tyler	taileris
tyler	smėlis
façades	fasadas
façades	fasadai
portion	porcija
grains	grūdų
grains	grūdai
grains	grūdai
résistants	atsparus
résistants	atsparių
résistants	atsparumo
résistants	atsparumą
résistants	atsparumas
sensibles	jautrus
sensibles	jautri
sensibles	jautrios
birmingham	birmingham
primes	priemokos
primes	įmokos
primes	priemoka
primes	priemokos
beatles	beatles
lame	blade
kenneth	kenneth
photographique	photography
photographique	fotografijos
photographique	fotografija
photographique	fotografijos
ellen	elena
ellen	elen
herbe	žolių
herbe	herbas
herbe	žolė
herbe	žolės
herbe	žole
herbe	žolė
herbe	žolės
maximilien	maximilian
maximilien	maksimiljanas
fabien	owen
dépendance	priklausomybė
dépendance	priklausomybės
dépendance	priklausomybė
prés	pievų
prés	pievos
communiquer	bendravimas
communiquer	bendrauti
détachement	komandiruotės
curtis	kurtas
curtis	kurtis
curtis	kurti
contestation	iššūkis
contestation	protestas
contestation	protestuoti
contestation	ginčas
contestation	ginčai
sibérie	sibiro
sibérie	sibirą
investissements	investicijos
investissements	investicijos
investissements	investicija
interaction	sąveikauti
interaction	sąveika
wisconsin	viskonsino
trophées	trofėjus
trophées	trofėjai
terrasse	terasa
herman	herman
maturité	terminas
maturité	subrendęs
damas	damaskas
lima	lima
infini	begalybės
infini	begalinė
infini	begalines
vivante	gyventi
vivante	gyvenimo
vivante	gyvos
vivante	gyva
vivante	gyvi
vivante	gyvas
unicode	unikodo
lin	linai
lin	linų
calcio	calcio
guitares	gitara
guitares	gitaros
régent	regentas
assis	einančiam
assis	sėdi
guerrier	karys
visiter	aplankyti
détenus	kaliniai
venger	keršto
venger	kerštas
dresde	dresden
ajaccio	ajaccio
découverts	atrado
découverts	aptikta
cycles	ciklų
cycles	ciklai
quantités	kiekis
missionnaires	misionieriai
missionnaires	misionieriaus
séparée	atskirtas
séparée	atskirta
détection	aptikimas
détection	aptikimo
owen	owen
renouveau	atnaujinimas
renouveau	atnaujinimo
renouveau	pratęsimas
effondrement	išrūgos
effondrement	sutraukti
jesse	džesis
htm	htm
porteur	vežėjas
porteur	turėtojas
porteur	porter
génocide	genocidas
aperçu	apžvalga
proposées	siūlomas
réalisateurs	direktoriai
octave	oktavianas
octave	oktava
éditorial	redakcinė
définitif	galutinis
définitif	galutiniai
définitif	galutiniai
définitif	galutinis
définitif	galutinė
définitif	finalas
orthodoxes	ortodoksų
edwin	edvinas
exceptionnel	išskirtinės
exceptionnel	išimtiniais
exceptionnel	išimtinės
administratifs	administracinis
administratifs	administracinės
edouard	edouard
edouard	eduard
crimée	krymo
crimée	kryme
crimée	krymo
wade	veidai
wade	veidas
spirituelle	dvasinis
ferait	būtų
rat	žiurkės
rat	žiurkė
hello	hello
hello	sveiki
registres	registrus
registres	registrai
registres	registras
registres	registrai
croiseur	kreiseris
signaux	signalus
signaux	signalai
signaux	signalo
signaux	signalas
bretons	breton
mann	mann
passionné	aistringas
grottes	olas
épouser	vesti
regroupement	konsolidacija
réflexions	atspindžiai
réflexions	mintimis
réflexions	mintys
tristan	tristan
millénaire	millenium
décorée	papuošti
romance	romantika
supporters	rėmėjų
filtre	filtras
filtre	filtruoti
filtre	filtrai
trahison	klasta
trahison	išdavystę
laboratoires	labs
laboratoires	laboratorijos
laboratoires	laboratorinis
laboratoires	laboratorijoje
laboratoires	laboratorija
laboratoires	laboratorijos
laboratoires	laboratorijų
alignbars	alignbars
parfaite	tobulos
parfaite	tobulas
parfaite	tobula
théâtres	teatre
théâtres	teatras
théâtres	teatro
théâtres	teatre
joël	joël
monnaies	valiuta
monnaies	monetos
bio	ekologinio
sri	šri
étiquette	etiketo
acquise	įsigijo
fontaines	fontanas
fontaines	fontanų
villiers	villiers
médiation	tarpininkavimo
byzantine	bizantijos
mystérieux	marijos
mystérieux	paslaptis
berg	berg
aristote	aristotelis
billet	bilietas
billet	bilietų
billet	bilieto
dateformat	dateformat
journalisme	žurnalistikos
maïs	kukurūzai
maïs	kukurūzų
citée	kotiruojamos
étudiante	studentų
étudiante	studentė
étudiante	studentas
chen	čen
aides	aids
aides	pagalbos
aides	pagalba
accompagnement	patiekalais
accompagnement	coaching
rétablir	atstatyti
céline	céline
céline	celine
indices	indeksai
indices	pėdsakus
adaptations	adaptacijos
juives	žydų
rage	pasiutligės
rage	pykčio
répétition	repeticija
répétition	pasikartojimo
répétition	dažnumas
répétition	dažnis
comédienne	aktorė
curie	curia
sanction	sankcija
sanction	bausmę
sanction	bauda
sanction	bausmė
sanction	nuobauda
sanction	sankcija
sanction	bausmė
élévation	aukštis
quantique	quantum
jonction	sandūra
réparation	remonto
réparation	remontas
réparation	remontas
jenny	dženi
klaus	klaus
bart	bartai
nid	lizdas
motivation	motyvacija
réglementation	reglamentai
spa	spa
croisière	kruizinis
hassan	hasanas
hassan	hasan
diplomatiques	diplomatinio
diplomatiques	diplomatinis
diplomatiques	diplomatinių
clarke	clarke
régence	regencija
narbonne	narbonas
leon	leonas
leon	leono
batteries	baterijų
batteries	akumuliatoriai
batteries	baterijos
orlando	orlando
dinamo	dinamo
pâques	velykų
qualifiées	kvalifikuota
croisés	kryžiuočiai
baptisée	pakrikštytas
baptisée	pakrikštyta
africaines	afrikos
africaines	afrika
chelsea	chelsea
affrontement	clash
ruine	griuvėsiai
senior	vyr
senior	vyresnysis
hypothèses	prielaidos
hypothèses	hipotezė
metro	metro
duncan	duncan
pentes	šlaitų
participations	ūkiai
participations	ūkiuose
participations	ūkių
participations	valdos
plateaux	padėklai
japonaises	japonijos
japonaises	japonų
sorcière	raganos
sorcière	ragana
porche	veranda
sagesse	išmintis
sagesse	išminties
décorations	dekoravimas
décorations	dekoracijos
wells	wells
rendue	lydyti
vaincu	užkariavo
vaincu	mušami
défensif	gynybą
duke	kunigaikštis
descriptions	aprašymai
camarades	draugai
tower	bokštas
tower	bokšte
valois	valua
rachat	išpirkimo
rachat	perėmimo
rachat	perėmimas
bœuf	jautiena
bœuf	jautienos
deportivo	deportivo
chats	kačių
chats	katės
chats	katės
chats	katinas
chats	cat
chats	katė
géants	milžinai
géants	giant
nazie	nacių
nazie	naciai
exploitations	ūkiai
exploitations	ūkiuose
exploitations	ūkių
exploitations	valdos
exploitations	ūkiai
sharon	šeron
delle	delle
lapin	triušiai
lapin	triušio
lapin	triušis
lapin	rabbit
gene	genų
gene	genas
reportage	ataskaita
logistique	logistika
logistique	logistikos
laure	laura
laure	laure
cri	rėkti
silésie	silezijos
portable	mobilusis
portable	saugojimo
portable	mobilus
true	tiesa
true	tikra
insigne	insignia
god	dievas
croisement	sankirtos
croisement	kryžminiai
horaires	tvarkaraščius
horaires	tvarkaraščiai
horaires	globos
pirate	hakeris
pirate	piratas
mélodie	melodija
cohérence	suderinamumas
cohérence	nuoseklumą
cohérence	suderinamumas
cohérence	pastovumas
cohérence	nuoseklumą
cohérence	nuoseklumas
nageur	gelbėtojas
nageur	plaukikas
lane	eile
judo	dziudo
ghana	gana
catch	imtynių
tardive	vėlai
tardive	pavėluotai
citroën	citroën
citroën	citroen
voûtes	arkų
aérodrome	aerodromas
aérodrome	aerodromo
aérodrome	aerodrome
collier	vėrinys
collier	collier
navette	shuttle
fall	krenta
casque	šalmą
casque	ausinės
poznań	poznanėje
pluies	kritulių
pluies	lietus
camion	sunkvežimis
camion	sunkvežimis
diminue	sumažėja
beethoven	bethoveno
tribunaux	teismai
tribunaux	teismus
pairs	dalyvis
prêts	paskola
prêts	paskolos
rebonds	rebounds
pratiqué	praktikuojama
reed	nendrių
évacuation	evakuacijos
évacuation	evakuacija
séparées	atskirtas
séparées	atskirta
télescope	teleskopo
cole	cole
exposés	pristatymai
roma	roma
roma	romai
roma	romų
falaise	uolos
rectangulaire	stačiakampio
rectangulaire	stačiakampis
prophète	pranašas
brillant	nuostabusis
brillant	blizgesys
brillant	šviesus
brillant	šviesi
brillant	blizgus
deep	gilus
deep	gili
deep	giliai
approvisionnement	atsargų
approvisionnement	tiekimas
souterrain	požeminis
souterrain	pavasarį
autochtones	aborigenų
rapprochement	susitaikymo
rapprochement	susitaikymas
rapprochement	suderinimas
rapprochement	derinimas
larousse	larousse
vinci	vinci
prec	prec
pleinement	visiškai
pleinement	pilnai
voulez	nori
voulez	norit
serveurs	serveriai
recensements	surašymų
significative	prasmingas
ira	ira
respecte	gerbia
respecte	pagarba
infrastructure	infrastruktūra
infrastructure	infrastruktūrą
infrastructure	infrastruktūros
modernisation	modernizavimas
modernisation	modernizavimo
violente	smurtinių
âmes	sielas
âmes	sielos
âmes	siela
âmes	sielos
dictature	diktatūra
dictature	diktatūros
cloches	varpai
accession	stojimo
hunt	medžioti
inédits	unreleased
fbi	ftb
marocaine	maroko
morin	morin
séances	užsiėmimai
séances	sesijas
séances	posėdžiai
séances	sesijos
fiscalité	apmokestinimo
fiscalité	apmokestinimas
fiscalité	mokestis
fiscalité	mokesčiai
garantie	garantijos
garantie	garantija
garantie	garantijų
garantie	faktais
garantie	garantijos
garantie	garantija
bouclier	skydo
bouclier	skydas
bouclier	skydus
jambe	kojos
amical	draugiška
amical	draugiškai
amical	draugiškas
amical	draugišką
amical	draugiški
emile	emilis
mobilité	mobilumo
mobilité	mobilumas
bouteille	cilindro
bouteille	cilindras
bouteille	butelis
bouteille	buteliukai
absolu	absoliutas
absolu	absoliutus
vache	karvės
vache	karvė
vache	ku
artisanat	rankdarbiai
exclusion	išimtys
amener	įtraukti
appels	skundai
appels	apeliacijos
appels	skambučius
birmanie	birmos
birmanie	birma
birmanie	birmoje
birmanie	birmos
mariages	vestuvės
mariages	vestuves
mariages	santuokų
mariages	vestuvės
mariages	vestuves
ajoutée	pridėtinės
psychologique	universiteto
folklore	folkloro
nuages	debesys
nuages	debesų
nuages	debesis
nuages	debesys
nuages	debesų
meurtres	žudynių
meurtres	žmogžudysčių
obligations	įsipareigojimai
obligations	obligacijų
obligations	obligacijos
pharmacie	vaistinėse
pharmacie	vaistinės
pharmacie	vaistinės
pharmacie	vaistinė
strauss	strauss
hydraulique	hidrauliniai
burton	burton
adresses	adresus
adresses	adresai
rda	vdr
dakota	dakotos
fréquentation	dalyvavimą
fréquentation	dalyvavimas
guides	vadovus
collègue	kolega
pistolet	pistoletas
pistolet	pistoletas
pistolet	ginklą
pistolet	ginklas
frégate	fregata
poules	viščiukai
poules	vištos
poules	viščiukų
préhistoire	priešistorė
préhistoire	priešistorinis
mœurs	vice
fisher	fišeris
boîtes	dėžės
boîtes	dėžių
boîtes	dėžėse
boîtes	dėžutės
géologique	geologinio
prestation	naudos
glenn	glenas
envoi	laivybos
envoi	laivyba
envoi	shipping
envoi	siunta
envoi	krovinys
envoi	siuntimas
interdire	ban
interdire	uždrausti
interdire	uždraudimas
interdire	uždraudžia
interdire	uždrausti
interdire	drausti
attiré	traukia
conservées	konservuota
conservées	konservuoti
monastères	vienuolyno
monastères	vienuolynas
monastères	vienuolynai
diana	diana
facebook	facebook
javier	javier
secrétariat	sekretoriatas
secrétariat	sekretoriato
boire	gėrimas
boire	gerti
boire	geria
boire	gert
complété	atliktas
complété	baigtos
gènes	genai
gènes	genų
gènes	genas
clube	clube
reptiles	roplių
reptiles	ropliai
martyrs	kankinių
scaleminor	scaleminor
mtv	mtv
poitrine	krūtinės
poitrine	krūtų
poitrine	krūties
assemblées	surinktas
assemblées	surinkti
assemblées	surenkamos
assemblées	surinktos
sessions	užsiėmimai
sessions	sesijas
sessions	posėdžiai
sessions	sesijos
italia	italia
pot	jar
posséder	pasisavinti
berkeley	berkeley
grecques	graikų
séquences	seka
séquences	sekas
imprimé	spausdinti
communisme	komunistų
communisme	komunistai
communisme	komunizmas
fausses	klaidingai
brie	brie
barthélemy	bartholomew
autobus	autobusas
autobus	autobuso
autobus	autobusų
jin	jin
jin	dzin
qatar	kataras
autrichiens	austrai
survivre	išgyventi
survivre	išgyvenamumo
survivre	išgyvenamumas
survivre	išgyvenimo
survivre	išgyventi
déportation	deportacijos
chantal	chantal
couper	taupymo
couper	pjovimo
vives	vives
bourgeoisie	buržuazija
bourgeoisie	buržuazinių
humidité	drėgnumas
humidité	drėgmės
humidité	drėgnis
humidité	drėgmė
humidité	drėgnumas
humidité	drėgnis
humidité	drėgmė
mongolie	mongolija
fréquent	bendras
fréquent	dažni
cao	cao
giacomo	giacomo
tsar	caras
supporter	šalininkas
carthage	kartagina
confrérie	brolija
confrérie	brolijos
confrérie	brolija
taches	dėmes
taches	erdvę
gouverneurs	valdytojų
gouverneurs	valdytojai
vint	atėjau
vint	atėjo
protégées	saugomų
imposé	apmokestinama
imposé	apmokestinamos
démons	demonai
rodolphe	rodolphe
rodolphe	rudolf
rodolphe	rudolph
ein	ein
fluide	skysčio
orale	žodžiu
hanovre	hanoverio
flamande	flamandų
insérer	įterpti
virgin	mergelių
parlée	kalbėjo
chutes	krenta
électrons	elektronų
métalliques	metalo
métalliques	metalas
éruption	išsiveržimas
éruption	išbėrimas
éruption	bėrimas
boss	bose
boss	bosas
janet	sudomino
intersection	sankirtos
croyances	įsitikinimus
pardon	gaila
fidélité	lojalumo
voyager	voyager
voyager	kelionės
voyager	keliaujant
voyager	keliaujantys
voyager	keliaujantiems
voyager	keliauja
voyager	keliavo
protéine	baltymų
protéine	baltymas
protéine	baltymai
façons	būdais
latéral	šoninis
montbéliard	montbéliard
enseignements	pamokos
terrorisme	teroro
terrorisme	terorizmu
terrorisme	terorizmas
énergies	energija
énergies	energetika
uranium	uranas
uranium	urano
isolé	izoliuoti
isolé	izoliacija
isolé	izoliuota
isolé	izoliuotas
isolé	izoliuota
adolescents	paaugliai
adolescents	paaugliai
dégradation	skilimo
dégradation	skilimas
dégradation	skaidymas
sullivan	sullivan
pile	baterija
pile	akumuliatorius
pile	baterijos
pile	uodegos
pile	krauti
œuf	kiaušinis
œuf	kiaušinių
œuf	kiaušiniai
œuf	kiaušinio
ruban	juostos
ruban	ribbon
rallyes	ralio
rallyes	mitingus
chanté	dainavo
chanté	sung
lunaire	mėnulio
lunaire	palydovas
néolithique	neolitas
rex	rex
enseigner	išmokyti
animale	gyvūnai
animale	gyvuliai
animale	gyvūnas
animale	gyvūno
animale	gyvūnų
platon	plato
exceptions	išimtys
chi	chi
yvonne	yvonne
productrice	gamintojas
cambrai	kambrė
rightarm	rightarm
odeur	kvapas
odeur	kvapo
odeur	aromatu
odeur	kvapas
odeur	kvapas
odeur	kvapą
esclave	vergas
esclave	vergai
bristol	bristolio
pionniers	pionieriai
pionniers	pioneer
signalisation	signalizacijos
latérales	šoninis
compatible	suderinama
majuscule	kapitalas
majuscule	kapitalo
viktor	viktoras
hell	velnių
hell	pragaras
fréquences	dažnumas
fréquences	dažnis
rom	rom
rom	roma
rom	romai
rom	romų
novi	novi
excellente	puikiai
excellente	puiki
excellente	puikų
excellente	puikaus
excellente	puikus
nationalisme	nacionalizmas
entrepris	įsipareigojo
sûreté	saugos
sûreté	sauga
freud	freud
amours	dievina
amours	mėgsta
amours	myli
amende	baudas
amende	baudos
manteau	paltą
manteau	švarkas
décisive	lemiamas
torres	torres
véritablement	tikrai
dense	tankus
thématiques	teminių
thématiques	teminė
coulé	nuskendo
prolongée	užsitęsusios
privilèges	privilegija
privilèges	privilegijos
danseur	šokėja
vampires	vampyrai
barres	barų
politicien	politikas
philosophes	filosofai
philosophes	filosofas
contrôlée	kontroliuojamų
contrôlée	kontroliuojami
contrôlée	kontroliuojama
spécialisées	specializuotų
spécialisées	specializuotos
spécialisées	specializuota
spécialisées	specializuotas
vogue	vogue
blonde	blondinė
blonde	blonde
blonde	blondinė
edmonton	edmonton
améliorations	gerinimo
améliorations	pagerėjimas
kiss	bučinys
douzième	dvylikta
détermination	išspręsti
détermination	ryžtas
vic	vika
xix	xix
lucky	pasisekė
nièce	dukterėčia
consultant	konsultantas
auberge	bendrabutis
dérivée	išvestinė
dérivée	išvestinių
dérivée	gautą
rythmique	ritmo
rythmique	ritmu
storm	audros
storm	audra
autorisés	įgaliotasis
autorisés	leidžiama
autorisés	absoliutus
échantillon	mėginys
échantillon	bandinys
échantillon	mėginio
échantillon	ėminys
dorothy	doroti
gaspard	gaspard
commerçants	prekybininkai
commerçants	prekiautojai
commerçants	pardavėjai
federico	federico
pousser	stumti
pousser	stumia
pousser	auga
pousser	augti
cote	reitingų
cote	reitingas
cote	įvertinimas
cote	įvertis
améliore	pagerina
améliore	pagerėja
améliore	gerina
composante	komponento
short	šortai
stades	stadionuose
expéditions	vežimas
expéditions	ekspedicijas
russo	russo
padoue	padua
algèbre	algebra
arrivant	atvykstantys
canadiennes	kanadiečiai
protecteur	apsauginis
infirmière	slaugytoja
eddy	edi
eddy	edi
visiblement	matomai
fièvre	karščiavimas
déficit	deficito
déficit	deficitas
habité	apgyvendintas
habité	pilotuojami
danses	šoka
danses	šoka
danses	šokiai
danses	šokis
danses	šokti
maya	maja
protège	apsaugoti
résident	rezidentas
hawks	vanagai
berceau	lopšys
proie	grobis
pons	pons
hughes	hughes
bars	barų
alternance	kintamoji
alternance	saulėtos
thèses	disertaciją
départs	išvykimas
départs	išvykimo
rumeurs	gandas
rumeurs	gandai
rumeurs	gandai
violences	smurto
locomotive	lokomotyvų
tournai	tournai
expérimental	eksperimentinių
pompe	siurblys
pompe	pompa
pompe	siurbliai
trompette	trimitas
trompette	ragas
civilisations	civilizacijos
civilisations	civilizaciją
civilisations	civilizacija
sue	siu
dia	tiu
dia	dia
surpris	staigmena
surpris	nustebęs
adélaïde	adelaide
westphalie	vestfalijos
critiqué	kritikavo
offensif	puolimas
interpréter	aiškinant
opposés	priešingybės
sweet	sweet
sweet	saldus
sweet	miela
fournier	fournier
rappelé	priminė
confier	patikėti
tchad	tchad
stop	sustabdyti
gorges	tarpeklis
angels	angelai
croissante	auga
utrecht	utrechte
hab	hab
collèges	kolegijose
montauban	montobanas
rossi	rossi
interactions	sąveika
interactions	sąveika
racheté	išpirkta
composantes	komponentai
autobiographie	autobiografija
vaincre	nugalėti
morning	ryto
morning	rytas
morning	ryte
calculs	apskaičiavimas
calculs	skaičiavimas
calculs	skaičiavimus
calculs	skaičiavimai
présentateur	vedėja
jill	džil
ombres	šešėliai
ombres	šešėlis
fleury	fleury
masses	masė
masses	masės
aimer	myliu
aimer	meile
aimer	meilės
aimer	meilė
aimer	mylėti
facultés	fakultetų
peloton	būrys
fantômes	vaiduoklis
fantômes	vaiduokliai
joindre	prisijungti
contreforts	papėdėse
normands	normanai
normands	mielės
écrans	temperatūrai
écrans	integravimo
rebelle	sukilėlių
assemblage	susirinkimas
assemblage	mazgas
assemblage	surinkimo
commémorative	atminimo
abou	abu
ambition	ambicijų
arrivés	atvyko
infection	infekcijos
gabon	gabonas
tester	bandymo
tester	bandomoji
tester	bandymas
tester	bandymai
she	ji
she	jai
rhétorique	retorika
coran	koranas
coran	korane
kane	kane
écossaise	škotijos
comités	komitetai
taxi	kabina
centimètres	centimetrų
centimètres	cm
carcassonne	carcassonne
fortifiée	spirituotas
humoriste	komikas
powell	powell
violet	violetinė
violet	violeta
climatiques	klimato
backgroundcolors	backgroundcolors
incertaine	neaiški
churchill	čerčilis
pension	pensija
pension	pensijos
milwaukee	milvokio
cellulaire	ląstelių
argile	molis
argile	molio
joão	joão
coq	gaidys
coq	gaidys
criminelle	žmogžudystė
violents	smurtinių
commissions	komitetai
recette	receptai
recette	receptas
grenier	palėpėje
vérone	verona
grain	grūdų
grain	grūdai
biologiques	biologinė
biologiques	ekologinio
nourrit	maitina
charme	žavesį
charme	žavesio
sabine	sabine
lgbt	lgbt
prospérité	klestėjimas
prospérité	gerovės
prospérité	gerovė
développeur	programuotojas
multiplication	daugyba
multiplication	daugintis
compression	spaudimą
fibres	pluoštai
fibres	pluoštų
fibres	fiber
fibres	pluošto
fibres	pluoštas
titulaires	savininkai
titulaires	turėtojai
maghreb	magrebo
collecteur	kolektoriaus
ratio	santykis
jamaïque	jamaika
guido	guido
conseille	pataria
basketball	krepšinio
émetteur	siųstuvas
trajectoire	trajektorijos
trajectoire	trajektorija
enlèvement	grobimo
enlèvement	pagrobimas
enlèvement	pagrobti
tourelle	bokštelis
vita	vita
grégorien	grigaliaus
dante	dantė
festivités	šventės
fautes	nusižengimo
rochers	uolos
rochers	akmenų
rochers	akmenys
traduits	išversti
boyer	boyer
nécropole	nekropolio
rejet	atmetimas
rejet	atmetimo
michele	michele
reproduire	atgaminti
morphologie	morfologija
bmw	bmw
domenico	domenico
égide	aegis
favorise	palanki
rituel	ritualas
minéraux	mineralai
minéraux	mineralų
minéraux	mineralinių
minéraux	mineralinis
apollo	apollo
représentées	sudarė
survécu	išgyveno
bang	bang
réalisme	realizmo
robots	robotai
robots	robotas
contraste	kontrastais
contraste	svyravimų
mouton	mouton
levant	levant
ténèbres	tamsa
horaire	globos
migration	migracijos
migration	migracija
memphis	memfio
tranches	griežinėliai
grise	pilka
potentiellement	potencialiai
prairie	prerijų
prairie	pieva
vanessa	vanesa
dumont	dumont
calculer	apskaičiuoti
appartements	butų
évite	išvengiama
évite	išvengti
cousine	pusbrolis
mystères	marijos
mystères	paslaptis
airs	melodijų
coefficient	koeficientas
vertus	gabumus
extrémités	galūnių
extrémités	galūnės
extrémités	baigiama
extrémités	baigiasi
hygiène	sanitarijos
rites	apeigomis
divin	dieviška
ghost	vaiduoklis
abattu	kadras
slovène	slovėnijos
slovène	slovėnų
slovène	slovėnijos
slovène	slovėnų
nikolaï	nicolai
obus	kriauklės
colette	colette
consommateurs	vartotojas
consommateurs	vartotojų
consommateurs	vartotojai
consommateurs	vartotojams
