par	za
american	američka
ciemats	selu
ciemats	selo
mēnesi	mesec
mēnesi	mjesec
kontinentālās	continental
izpētes	izviđanje
nozīmīga	značajne
nozīmīga	značajno
nozīmīga	značajna
nozīmīga	značajan
sastāvdaļa	konstitutivnih
sastāvdaļa	komponente
sastāvdaļa	komponenta
sastāvdaļa	sastojak
noslēgts	zaključio
noslēgts	zapečaćena
norvēģu	norveški
krasts	obale
krasts	obali
krasts	shore
krasts	obala
krasts	obalu
krasts	obale
krasts	obali
krasts	obala
melns	crna
melns	crni
melns	crnac
melns	crne
melns	crno
departaments	odjel
ciparu	digitalni
ciparu	digitalno
ciparu	digitalna
cilmes	klice
cilmes	klica
cilmes	matične
iemesls	razum
iemesls	razlog
nodaļā	poglavlje
pārejas	prijelaz
pārejas	prijelazi
kādam	neko
kādam	netko
kādam	nekoga
del	dela
irānas	iranski
franciju	francuska
franciju	france
esošās	postojeći
esošās	postojeće
oļegs	oleg
dns	dna
dns	dnk
francis	franz
francis	francis
francis	franjo
publiski	javni
publiski	javnost
publiski	javna
publiski	javno
publiski	javno
plūst	teče
stiepjas	proteže
sīrijas	sirijski
komiteja	odbor
komiteja	komitet
sadalījums	slom
sadalījums	distribucija
uzbūve	radovi
uzbūve	izgradnja
uzbūve	konstrukcija
uzbūve	gradnja
uzbūve	izgradnju
uzbūve	struktura
sabiedroto	savezničke
naudu	novac
naudu	lova
naudu	pare
naudu	love
balodis	goluba
balodis	golub
minskas	minsk
leo	lea
leo	leo
labās	desno
labās	pravo
kāpuri	gusjenice
kāpuri	larve
ceturtā	četvrti
ceturtā	četvrta
ceturtā	četvrto
iekšējā	unutarnje
iekšējā	interna
iekšējā	unutrašnja
iekšējā	unutarnja
iekšējā	unutarnji
iekšējā	unutrašnji
iekšējā	unutarnji
ūdeņraža	vodik
nozares	industries
nozares	industrije
nozares	sektorima
nozares	sektora
tanku	tenkovi
tanku	tenkove
neko	ništa
neko	nista
ukraiņu	ukrajinci
ukraiņu	ukrajinski
bizantijas	bizantskog
spēju	sposobnosti
spēju	sposobnost
junioru	juniore
junioru	junior
junioru	mlađi
metro	podzemna
metro	metro
laukā	polje
vēlreiz	ponovo
vēlreiz	opet
josla	band
josla	sastav
josla	bend
novietojums	pozicioniranje
novietojums	lokacija
novietojums	lokaciju
novietojums	položaj
novietojums	pozicija
komandām	timovi
komandām	ekipe
komandām	momčadi
platformas	platforme
nopirka	kupljen
nopirka	kupljeno
nopirka	kupljena
nopirka	kupio
nopirka	kupila
uzstājās	progovorio
uzstājās	govorio
ārējā	vanjski
ārējā	vanjska
ārējā	vanjski
ārējā	vanjska
spēlējot	igramo
spēlējot	igranje
administratīvā	administrativne
varšavas	varšavi
vitebskas	vitebska
usa	usa
rezultātus	rezultati
ķīmijas	kemija
trimdā	egzilu
karavīrs	vojnik
vienošanās	sporazume
vienošanās	sporazum
vienošanās	dogovor
vienošanās	aranžman
darbinieki	zaposleni
darbinieki	zaposlenima
darbinieki	zaposlenici
darbinieki	zaposlenika
darbinieki	osoblje
musulmaņu	muslimanski
musulmaņu	muslimani
musulmaņu	muslimana
musulmaņu	musliman
den	jazbina
den	den
slānis	sloj
nodeva	levy
nodeva	naknada
nodeva	honorar
nodeva	naknadu
skatītāju	publike
skatītāju	publika
nozīmīgs	značajne
nozīmīgs	značajno
nozīmīgs	značajna
nozīmīgs	značajan
nozīmīgs	važno
nozīmīgs	bitno
roma	rim
reformu	reforme
reformu	reforma
reformu	reformu
sieviete	zena
sieviete	ženo
sieviete	žena
sieviete	zeno
sieviete	ženska
sieviete	ženka
sieviete	žensko
politika	polica
politika	politika
politika	politika
politika	politike
politika	police
slimība	bolesti
slimība	bolest
slimība	bolesti
slimība	bolest
slimība	bolest
gruzijas	gruzijski
mainīt	promjena
mainīt	promijeni
barons	barone
barons	barun
barons	baron
barons	baruna
veidošanās	formacija
veidošanās	formiranje
elektronu	elektrona
viii	viii
saukt	poziv
astronoms	astronom
zonas	zone
pilsonība	nacionalnosti
pilsonība	državljanstvo
zona	zona
zona	zone
mēnešiem	meseci
mēnešiem	mjeseci
mēnešiem	mjesecima
noteikti	definitivno
lielmeistars	velemajstor
lidosta	aerodrom
medaļa	medalju
medaļa	medalja
medaļa	orden
kristiešu	christian
kristiešu	kršćanin
kristiešu	kristijan
pēdas	noge
pēdas	stopala
pēdas	tragove
pēdas	tragovi
pēdas	tragovi
pievienots	dodao
pievienots	dodali
pievienots	prilogu
grieķijā	grčka
tirgū	tržište
tirgū	tržištu
tirgū	plac
tirgū	tržnica
vēlas	zeli
vēlas	želi
vēlas	želeći
vēlas	želje
vēlas	željama
vēlas	zelje
rgb	rgb
attālums	daljina
attālums	udaljenost
toms	rastrgan
toms	toms
toms	toma
toms	tome
toms	tom
kolonijas	kolonije
kolonijas	kolonija
kolonijas	kolonije
kolonijas	kolonija
kolonijas	koloniju
koks	drvena
koks	drva
koks	wood
koks	drvo
koks	stablo
koks	drvo
resursu	resurs
operācija	operacija
operācija	kirurgija
operācija	operacija
septiņas	sedam
septiņas	sedmica
partizānu	gerilaca
partizānu	partizan
apraksta	opisuje
apraksta	opisati
apraksta	opisi
slāvu	slavenski
pavada	provodi
pavada	troši
laba	dobro
laba	dobar
plaša	široka
plaša	opsežna
plaša	široka
plaša	širom
plaša	širok
plaša	široki
plaša	široko
pieejami	dostupno
pieejami	dostupan
pieejami	dostupne
pieejami	dostupna
pieejami	dostupni
asins	krvi
asins	krv
okeānu	oceani
okeānu	oceane
veidoti	formirana
notikumiem	događaji
notikumiem	događaja
notikumiem	događaje
izcelsme	porijeklo
izcelsme	podrijetlo
izcelsme	porijeklo
miljardi	milijarde
miljardi	milijardu
miljardi	milijardi
miljardi	milijarda
miljardi	milijarde
miljardi	milijardi
url	url
apstākļi	uvjete
apstākļi	uvjeti
apstākļi	uslovi
apstākļi	okolnosti
programmatūras	softver
programmatūras	software
princips	princip
princips	načelo
princips	načela
princips	principi
saturs	sadržaj
saturs	sadržaj
mazāka	manje
mazāka	manjim
mazāka	manja
mazāka	manji
sniedz	pruža
sniedz	osigurava
apvienoto	united
apvienoto	ujedinjeni
riteņbraucējs	biciklist
nekas	ništa
nekas	nista
izdala	oslobađa
kontroles	nadzor
kontroles	kontrola
kontroles	kontrole
kontroles	kontrolira
maskava	moskvu
maskava	moskvi
maskava	moskva
vārtiem	kapija
zirgs	konj
zirgs	konju
zirgs	konja
balsojums	glasanje
balsojums	glasovanje
balsojums	glasanja
balsojums	glasovanja
balsojums	glasanje
jura	jura
raksturīgi	tipični
raksturīgi	tipičan
raksturīgi	tipično
turcijā	purica
turcijā	turska
šodien	danas
ierīces	uređaje
ierīces	uređaji
ierīces	aparati
tiešām	stvarno
zilā	plavo
zilā	plavi
zilā	plava
programmā	program
akcijas	dijeli
akcijas	dijeljenja
akcijas	dionice
nosūtīja	poslana
nosūtīja	poslano
iestāde	institucije
iestāde	ustanova
iestāde	institucija
iestāde	autoritet
iestāde	ovlasti
apkalpes	posada
apkalpes	ekipa
apkalpes	posadi
esošā	postojeći
esošā	postojeće
martins	martins
martins	martine
martins	martina
martins	martin
virsnieku	policajci
virsnieku	časnici
virsnieku	službenici
funkcija	funkcija
funkcija	funkcije
funkcija	funkciju
gaiss	zrak
gaiss	zraka
gaiss	air
saturu	sadržaj
irākas	irački
stundu	sat
turpinās	tekuće
atvērta	otvori
daba	priroda
daba	prirode
koncentrācijas	koncentracije
koncentrācijas	koncentracija
liek	vodi
liek	pozdravlja
summa	količina
summa	iznos
summa	zbroj
summa	sum
summa	suma
transports	prevoz
transports	prijevoz
transports	transport
transports	transporter
transports	prevoz
transports	prijevoz
transports	transport
vācieši	nijemci
star	zvjezdica
star	star
star	zvijezda
star	zvezda
svēto	sveci
svēto	sveta
svēto	sveti
svēto	sveto
uzturas	ostanak
uzturas	ostajem
mutes	mouth
mutes	usta
ceļi	putevima
ceļi	putevi
ceļi	cestama
ceļi	ceste
ceļi	staze
ceļi	putevi
ceļi	putanje
ceļi	ruta
ceļi	rute
liverpool	liverpool
pārsniedz	premašuje
pārsniedz	premašuje
diametrs	promjer
diametrs	promjeru
sānu	bočni
lēmums	odluci
lēmums	odluka
boriss	boris
alu	piva
alu	pivo
alu	pivu
alu	pive
alu	alu
rindas	redaka
rindas	redovi
rindas	redovi
rindas	crte
rindas	linije
grāfs	earl
kongresa	kongres
kongresa	kongresu
kongresa	sabor
krieviski	ruska
krieviski	rus
krieviski	ruski
krieviski	rusko
hronikas	kronike
shēma	shema
shēma	sheme
rudens	jesen
rudens	jeseni
hokejā	prvenstvu
hokejā	prvenstva
strauts	brook
augstāk	iznad
augstāk	viši
pasažieri	putnici
pasažieri	putnika
pasažieri	putnicima
pasažieri	putnik
pasažieri	putnika
īsais	ukratko
īsais	kratki
īsais	kratko
īsais	kratka
īsais	meek
meitu	kći
meitu	kćeri
meitu	kćer
pārvietojas	kreće
pārvietojas	kretanje
pārvietojas	premještanje
slimnīcas	bolnice
slimnīcas	bolnicama
like	kao
brīvprātīgo	dobrovoljac
brīvprātīgo	volonter
štats	stanje
štats	država
štats	stanja
štats	stanju
izdevējs	izdavača
izdevējs	izdavač
izdevējs	izdavatelja
korpusa	trup
korpusa	trupa
ķieģeļu	cigle
ķieģeļu	brick
ķieģeļu	ciglu
ķieģeļu	cigla
arturs	arthur
arturs	artur
adrese	adresu
adrese	adresa
simbolizē	simbolizira
saglabāt	spremi
polija	poljska
dziļums	dubina
sekundes	sekunde
sekundes	sekunda
sekundes	sekundi
alt	alt
karalienes	queen
karalienes	matica
karalienes	kraljice
karalienes	kraljica
karalienes	queensu
karalienes	kraljice
karalienes	queens
spēcīgs	snažno
spēcīgs	jaki
spēcīgs	jak
spēcīgs	jaka
spēcīgs	moćno
spēcīgs	moćna
spēcīgs	moćan
vīrieši	mužjaci
vīrieši	ljudi
vīrieši	muškarci
vīrieši	muško
vīrieši	mužjak
vīrieši	muškarac
vīrieši	muški
rūpnīcas	bilje
rūpnīcas	biljke
rūpnīcas	fabrike
rūpnīcas	tvornice
veikals	radnja
veikals	shop
veikals	prodavaonica
veikals	trgovina
veikals	radnja
veikals	trgovina
veikals	prodavaonica
blīvums	gustoća
augstskolas	sveučilišta
fonds	zaklada
fonds	osnova
fonds	fondacija
fonds	temelji
fonds	temelj
fonds	fond
draugs	mate
draugs	prijatelj
draugs	prijateljica
draugs	prijatelju
kakla	vrat
māsas	sestre
māsas	sestrama
sarakstu	lista
sarakstu	popis
jūs	ti
pašreizējā	trenutni
pašreizējā	trenutna
pašreizējā	struja
jaunāko	najnoviji
jaunāko	najnovija
jaunāko	najnovije
arnolds	arnold
sociālā	društveni
sociālā	društveno
sociālā	društvena
sociālā	socijalne
sociālā	socijalna
pop	pop
bars	gomila
bars	hrpa
vecākiem	roditelji
vecākiem	roditelje
aizsardzība	zaštita
aizsardzība	zaštitu
aizsardzība	obrana
aizsardzība	odbrana
aizsardzība	obrana
aizsardzība	odbrana
likumi	zakone
likumi	zakoni
beigas	završetak
beigas	kraj
pastāvēt	postojati
rihards	richard
pieciem	pet
vārdnīca	rječnik
vārdnīca	rječnik
atlas	atlas
vdr	ddr
augsnes	tlo
augsnes	tla
precīzi	precizni
precīzi	precizan
precīzi	precizno
precīzi	precizan
precīzi	točan
lietuvu	litve
satura	sadržaj
balti	bijeli
balti	bijela
balti	bijelo
grants	šljunak
diskusijas	diskusije
diskusijas	rasprave
diskusijas	rasprava
diskusijas	rasprave
diskusijas	raspravu
diskusijas	diskusija
zaudējumi	gubitak
zaudējumi	gubitka
zaudējumi	ozljede
zaudējumi	povrede
zaudējumi	ozljeda
zaudējumi	povreda
zaudējumi	gubitke
zaudējumi	gubitaka
zaudējumi	gubici
cenu	cijena
cenu	cena
cenu	price
formāts	oblik
formāts	format
paula	paula
ekonomika	ekonomije
ekonomika	ekonomija
ekonomika	gospodarstvo
ekonomika	gospodarstva
ekonomika	ekonomija
ekonomika	gospodarstvo
vētra	oluje
vētra	oluja
vētra	storm
dāvids	david
vairošanās	razmnožavanje
vairošanās	reprodukcija
acs	oka
acs	oko
jēdziens	koncept
jēdziens	pojam
atklāt	otkrij
atklāt	otkrij
īpaša	specijalno
īpaša	posebno
īpaša	posebni
īpaša	poseban
īpaša	posebna
saknes	korijen
saknes	korijene
saknes	korijeni
saknes	korijenje
saknes	korijena
savienota	povezano
savienota	povezani
savienota	spojeni
baseins	basin
milzu	div
milzu	divovski
kuģiem	brodove
kuģiem	brodovi
bruno	bruno
saldūdens	slatkovodni
mvp	mvp
ferrari	ferrari
dēli	sinove
dēli	sinovima
dēli	sinovi
kolumbijas	columbia
kolumbijas	kolumbijski
kolumbijas	kolumbiju
kolumbijas	kolumbija
kolumbijas	kolumbiji
pazīmes	značajke
pazīmes	karakteristike
pazīmes	znakove
pazīmes	znakovi
plāns	plan
plāns	plana
vējš	vetar
vējš	vjetar
vējš	vjetra
atkarīga	ovisni
reliģijas	religije
pārdots	prodan
pārdots	prodao
pārdots	prodano
aktivitātes	aktivnosti
aktivitātes	aktivnosti
aktivitātes	aktivnost
don	don
gov	gov
skotu	škoti
skotu	viski
ievērojams	značajne
ievērojams	značajno
ievērojams	značajna
ievērojams	značajan
ievērojams	znatan
europe	europe
europe	evropa
europe	europa
nogalināts	ubijen
škoda	škoda
audio	zvuk
bērns	beba
bērns	dušo
bērns	mala
bērns	klinac
bērns	djete
bērns	dete
bērns	dijete
karību	karibima
karību	kariba
padomi	dojave
padomi	savjete
padomi	savjeti
padomi	vijeće
padomi	vijeća
auga	herb
aģentūras	agencije
aģentūras	agencijama
atjaunot	obnovi
atjaunot	vraćanje
atjaunot	obnavljanje
atjaunot	obnovi
atjaunot	ažuriranje
cilšu	plemenski
alfabēta	abecednim
boeing	boeing
medību	lovi
medību	lova
medību	lov
ventspilī	maratona
ventspilī	maraton
metāls	metala
metāls	metal
metāls	metalni
čīles	čileanski
viļņu	vala
viļņu	val
cars	automobili
cars	auti
monētas	kovanice
monētas	novčići
monētas	kovanica
monētas	novčić
monētas	kovanica
jaunavas	djevice
dmitrijs	dmitry
dmitrijs	dmitri
alberta	alberta
htm	htm
studenti	studenti
studenti	učenici
studenti	studentima
apple	apple
apple	jabuka
latvju	latvijski
izdošanas	izručenju
izdošanas	izručenje
atl	atl
vašingtonas	washington
politikā	polica
politikā	politika
politikā	politika
politikā	politike
rota	rota
rota	roth
rota	pastuh
laikraksts	novine
ražotājs	producent
ražotājs	proizvođač
numurs	broj
aktivitāte	aktivnosti
aktivitāte	aktivnost
atjaunots	ažurirano
atjaunots	obnovljena
atjaunots	obnovljen
atjaunots	vraćena
atjaunots	obnovljen
atjaunots	obnovljena
atjaunots	vraćeno
sultāns	sultana
sultāns	sultan
jebkuru	bilo
dzeja	poezija
dzeja	poeziju
dzeja	poezije
padara	čini
pieņem	prihvaća
pieņem	prihvata
pieņem	prihvati
ielejas	doline
viļņa	vilniusu
viļņa	vala
viļņa	val
svara	težina
svara	težinu
aptver	pokriva
izmaksas	košta
izmaksas	troškove
izmaksas	troškovi
izmaksas	cijena
izmaksas	trošak
izmaksas	troškovi
gaisma	svjetlo
gaisma	svijetlo
gaisma	svjetlost
ziemassvētku	božić
spējas	sposobnosti
zirgi	konje
zirgi	konjima
zirgi	konji
pievienota	dodao
pievienota	dodali
pievienota	prilogu
turcija	purica
turcija	turska
austrijā	austrija
austrijā	austriju
austrijā	austrije
krustu	sakralni
krustu	križ
krustu	cross
krustu	krst
krustu	kros
vāka	cover
vāka	zaklon
vienāds	jednaki
vienāds	jednako
vienāds	jednaki
vienāds	jednako
labais	dobro
labais	dobar
ebreji	židove
ebreji	židovi
bungas	bubanj
bungas	bubnjevi
bungas	bubnjeve
lielums	veličina
lielums	veličine
autobuss	bus
autobuss	autobus
autobuss	autobusom
modeļi	modeli
modeļi	modele
modeļi	uzorci
modeļi	uzorke
animācijas	animacije
animācijas	animacije
intereses	interesi
intereses	interese
serbijas	srbija
serbijas	serbia
serbijas	srbiju
serbijas	srpsko
serbijas	srbin
serbijas	srpska
serbijas	srpski
serbijas	srbije
mērs	gradonačelnik
asi	osi
asi	osovine
asi	os
les	les
nometnē	logor
nometnē	kamp
nometnē	camp
prāta	um
krūšu	grudi
krūšu	prsa
krūšu	prsima
krūšu	škrinja
krūšu	grudi
reakcijas	reakcije
reakcijas	reakcije
reakcijas	reakcija
apdzīvo	nastani
apdzīvo	naseljen
iihf	iihf
nozare	sektor
nozare	sektora
nozare	industrija
maltas	maltese
maltas	malta
redzama	vidljiv
redzama	vidljiva
redzama	vidljive
redzama	vidljivo
redzama	vidljivi
aktīvs	aktivna
aktīvs	aktivne
aktīvs	aktivni
aktīvs	aktivan
aktīvs	aktivno
aktīvs	imovina
mergedrow	mergedrow
stokholmā	stockholmu
stokholmā	stockholm
mac	mac
mac	mek
mac	maca
rock	kamena
rock	kamen
rock	stijena
rock	rock
gunārs	gunnar
attēlus	slike
ustring	ustring
ērgļu	orlovi
eksistē	postojati
sasniegums	proboj
sasniegums	prodor
sasniegums	ostvarenje
sasniegums	postignuće
sasniegums	dostignuće
gaismu	svjetlo
gaismu	svijetlo
gaismu	svjetlost
veikts	izvedena
māsa	sestro
māsa	sestra
māsa	sister
situācija	situacija
situācija	situacije
ieraksts	unos
ieraksts	ulazak
ieraksts	ulaz
ieraksts	ploča
prasībām	specifikacije
koncerts	svirka
koncerts	koncert
koncerts	koncerta
set	seth
telpa	soba
telpa	prostorija
telpa	prostora
telpa	prostor
telpa	svemir
telpa	space
hans	hans
virsma	površine
virsma	površina
ivars	ivar
pussalā	poluotoka
pussalā	poluotoku
problēma	problem
samazinājās	smanjena
samazinājās	odbio
samazinājās	odbijena
burts	pismo
peru	peruanski
peru	peruu
peru	peru
sākta	počelo
maksimums	maksimum
maksimums	maksimalno
mazuļiem	bebe
sega	deka
sega	pokrivač
garām	gospođice
garām	miss
garām	gospođica
celtics	celticsa
ernsts	ernst
london	london
nīderlandē	nizozemska
precējies	oženjen
gaļas	mesa
gaļas	meso
interesanti	interesantno
interesanti	zanimljivo
prūšu	pruski
vilnis	vala
vilnis	val
kori	zborovi
izveido	kreira
izveido	stvara
cietumā	zatvor
ferdinands	ferdinand
sejas	lica
sejas	face
grāvis	jarak
grāvis	jarku
grāvis	jarka
lang	lang
ministrija	ministarstva
ministrija	ministarstvo
bel	bel
xii	xii
kaspars	caspar
slimnīcā	bolnica
baltais	bijeli
baltais	bijela
baltais	bijelo
bišu	pčela
bišu	bee
atmosfērā	atmosfera
atmosfērā	atmosferu
xvi	xvi
pieminekļa	spomenik
diplomāts	diplomat
diplomāts	diplomata
senā	drevni
senā	drevno
senā	drevna
liesma	plamen
liesma	plamena
sportists	sportaš
pēta	istraživanje
pēta	istražuje
pēta	istražuje
pēta	učim
pēta	studiranje
pēta	uči
pēta	učenje
pēta	učiti
fakti	činjenice
tuvāk	bliže
tuvāk	blize
nātrija	natrij
dvd	dvd
virkne	string
skolotāja	učiteljica
skolotāja	nastavnik
skolotāja	učitelj
izvēlas	odabir
vislielākais	najveći
vislielākais	najveci
tiešā	izravno
tiešā	direktno
tiešā	izravna
tiešā	direct
tauta	nacija
tauta	nacije
tauta	ljudi
izveidi	uspostavljanje
izveidi	osnivanje
izveidi	uspostavu
izveidi	uspostava
krustojuma	junction
populācija	stanovništvo
populācija	populacija
pārbaudes	testovi
pārbaudes	testova
pārbaudes	provjera
pārbaudes	inspekcije
pārbaudes	inspekcija
filadelfijas	philadelphiji
filadelfijas	philadelphia
sākt	pocetak
sākt	početak
serbu	srbin
serbu	srbe
serbu	srba
serbu	srbi
serbu	srbima
serbu	srpsko
serbu	srbin
serbu	srpska
serbu	srpski
serbu	srbije
enciklopēdija	enciklopediju
hit	udri
hit	hit
korpuss	trup
korpuss	trupa
korpuss	korpus
korpuss	korpusa
korpuss	corps
solo	solo
leģiona	legija
grēda	ridge
komandiera	zapovjednik
acīm	oci
acīm	oči
vilks	vuce
vilks	wolf
vilks	vuk
vilks	vuka
plūsmas	potoci
plūsmas	teče
spiediens	pritisak
spiediens	tlak
david	david
melna	crna
melna	crni
melna	crnac
melna	crne
melna	crno
abc	abc
ekonomists	ekonomist
parīze	paris
parīze	pariz
parīze	pariza
draugiem	prijateljice
draugiem	prijatelji
draugiem	prijatelje
atrod	pronalazi
atrod	pronađe
atrod	nađe
īss	ukratko
īss	kratki
īss	kratko
īss	kratka
sēklas	sjemenke
sēklas	sjeme
sēklas	seme
sēklas	sjeme
navigācijas	navigacija
izlaists	izostavljeno
izlaists	preskočila
izlaists	preskočio
lauks	polje
daniels	daniels
daniels	danielsa
daniels	danijel
daniels	daniela
daniels	daniel
daniels	danijela
wikitext	wikitext
barība	hraniti
barība	hrani
barība	nahrani
barība	hrani
pieaug	raste
pieaug	ustanak
acu	oka
acu	oko
attīstīta	razvio
attīstīta	razvijena
attīstīta	razvijen
kukaiņu	insekti
kukaiņu	kukci
kukaiņu	kukac
kukaiņu	insekata
orgānu	organe
orgānu	organa
orgānu	organi
orgānu	organa
orgānu	orgulje
orgānu	organ
via	via
via	putem
fantastikas	fantastika
fantastikas	fikcija
autobusi	autobuse
autobusi	autobusa
autobusi	autobusi
minerālu	minerala
pazīstami	poznato
cska	cska
reakcija	reakcije
reakcija	reakcija
vīrs	mužu
vīrs	muž
vīrs	suprug
laiki	vremena
laiki	puta
pareizi	desno
pareizi	pravo
pareizi	ispravi
ligzda	gnijezdo
ligzda	gnijezda
centrālais	središnje
centrālais	centralno
centrālais	central
centrālais	središnja
centrālais	središnji
neviena	nijedan
neviena	nijedna
pieņemt	prihvati
iespējama	moguć
iespējama	mogući
iespējama	moguce
iespējama	moguće
gif	gif
net	neto
net	net
net	mreža
slēgta	zatvoreno
slēgta	zatvorena
slēgta	zatvoren
misija	zadatak
