din	no
căsătoria	laulībā
căsătoria	laulību
căsătoria	laulības
jones	džounss
jones	džouns
jones	džonss
gol	kaila
gol	kails
gol	neapbruņotu
gol	mērķis
gol	tukši
gol	tukšs
gol	tukšas
gol	tukša
rar	reti
rar	reti
rar	retas
reprezentând	pārstāvot
teodor	teodors
teodor	teodor
young	jauni
moare	mirst
argentina	argentīna
argentina	argentīna
argentina	argentīnas
decizia	lēmums
lansarea	nolaišanas
lansarea	palaist
eroilor	varoņi
eroilor	varoņiem
#aaa	#aaa
călătorie	braucieni
călătorie	ceļošana
călătorie	ceļot
călătorie	ceļojumi
călătorie	braucienā
călătorie	brauciens
călătorie	ceļojums
călătorie	brauciens
călătorie	ceļojums
johannes	johannes
ajutat	atbalstītā
ajutat	palīdzēja
ajutat	palīdzējusi
ajutat	palīdzējis
management	pārvaldība
management	apsaimniekošana
management	vadība
management	pārvaldības
superioare	pārāka
formație	josla
formație	joslas
formație	veidošanos
formație	dibināšana
formație	veidošanās
formație	dibināšanas
formație	veidošana
comitetul	komiteju
comitetul	komiteja
cont	konts
structură	struktūra
structură	uzbūve
banca	banka
dragoste	mīlestība
dragoste	mīli
dragoste	love
dragoste	mīla
dragoste	mīlu
politici	politika
politici	politikas
charente	piejūras
out	ārā
out	out
specială	īpaša
specială	īpašais
specială	īpašs
specială	īpašā
specială	īpaši
con	konusa
con	con
întoarce	kārta
întoarce	atgriežas
întoarce	atgriež
par	apmatojums
par	matus
par	matiem
par	mati
simbol	simbols
bruno	bruno
clasamentul	rangs
finala	galīgais
finala	galīgo
finala	gala
finala	galīgā
arestat	arestēts
arestat	arestēti
arestat	apcietināts
sportiv	sportists
vin	nāk
vin	vin
vin	vīns
evoluează	attīstīties
rezistență	pretošanās
rezistență	rezistence
rezistență	izturība
rezistență	pretestība
comisiei	komisijas
comisiei	komisija
oxford	oksfordas
sri	šrī
albastru	zilais
albastru	zils
albastru	zila
albastru	zilā
regulă	noteikums
contribuții	iemaksas
influență	ietekme
disney	disney
fata	meitiņa
fata	meitene
fata	meitenei
fata	seju
fata	seja
protejate	aizsargāta
protejate	aizsargāti
protejate	aizsargāts
protejate	aizsargātas
regimul	režīms
editare	labot
editare	rediģēt
editare	rediģēšanas
zbor	lido
zbor	lidot
zbor	peld
zbor	lido
zbor	lidojuma
zbor	lidojums
managerclubs	managerclubs
discută	pārrunāt
discută	apspriestu
discută	apspriest
avion	lidmašīna
avion	plakne
avion	plaknes
avion	lidmašīna
vas	kuģis
vas	vas
nava	kuģis
întreg	vesels
întreg	veseli
întreg	veselas
întreg	vesela
anti	anti
agricole	lauksaimniecības
evident	acīmredzama
evident	acīmredzams
evident	acīmredzami
evident	acīmredzami
evident	acīmredzot
căutare	meklēt
căutare	meklēšana
luhansk	luhanskas
revistă	žurnāls
revistă	magazine
autoritatea	iestāde
lider	vadītājs
lider	vadonis
lider	līderi
lider	leader
lider	līderis
cruce	krustu
cruce	krusta
cruce	krusts
vot	balso
vot	balsošana
vot	balsojums
vot	balsot
vot	balsojam
vocal	vocals
vocal	vokālā
pilot	pilotam
pilot	pilota
pilot	pilots
pilot	izmēģinājuma
carlos	carlos
realitate	realitāte
realitate	īstenība
atins	sasniegti
atins	sasniegta
atins	sasniegts
atins	pieskārās
atins	sasniegts
atins	sasniedza
atins	sasniegta
atins	sasniegtas
spaniol	spāņu
spaniol	spānijas
similare	līdzīgs
similare	līdzīgi
similare	līdzīgas
similare	līdzīga
decedat	mirusi
decedat	mirušais
decedat	miris
decedat	mirušā
bucuresti	bukarestē
bucuresti	bukarestes
chris	kriss
luptat	cīnījās
includ	iekļaut
includ	ietvert
includ	ietver
dorit	vēlamā
dorit	gribēju
dorit	gribēja
dorit	vēlējās
dorit	vēlējās
directorul	direktorija
directorul	direktoriju
directorul	mape
ohio	ohaio
metode	metodes
crucea	krustu
crucea	krusta
crucea	krusts
participarea	piedalīšanās
participarea	līdzdalība
participarea	dalība
ortodox	pareizticīgo
dublu	dubulta
dublu	dubultā
dublu	dubults
magazin	veikals
magazin	veikalā
magazin	veikala
magazin	veikals
magazin	glabāt
magazin	uzglabāt
ștergere	dzēšanu
ștergere	dzēšana
ștergere	izdzēst
ștergere	dzēst
căzut	samazinājies
iisus	jēzus
germanii	vācieši
urbană	urban
urbană	pilsētu
urbană	pilsētas
promovarea	veicināšana
promovarea	popularizēšana
promovarea	veicināšanas
promovarea	veicinot
lansată	uzsāka
fundația	foundation
fundația	pamats
fundația	fonds
patrimoniului	mantojums
patrimoniului	mantojuma
bazin	baseins
bazin	baseina
turneu	ekskursija
turneu	tūre
turneu	tour
turneu	turnīrs
sex	dzimumu
sex	dzimums
sex	sekss
sex	dzimums
exclusiv	ekskluzīvā
exclusiv	ekskluzīva
exclusiv	ekskluzīvas
exclusiv	ekskluzīvi
exclusiv	ekskluzīvi
hall	zālē
statistică	statistika
statistică	statistikas
statistică	statistiskais
statistică	statistika
texte	teksti
texte	tekstus
teme	tēmas
japoneză	japānas
japoneză	japāņu
sânge	asins
sânge	asinīm
sânge	asinis
fete	meitenes
fete	meitenēm
separat	atsevišķi
separat	nodala
separat	atdalīta
separat	atdalītas
separat	atdalīts
separat	atsevišķu
separat	atsevišķs
separat	atsevišķie
separat	atsevišķa
separat	atsevišķi
artilerie	artilērijas
păsări	putni
păsări	putniem
prieten	draugs
ierusalim	jeruzalemē
ierusalim	jeruzalemi
ierusalim	jeruzalemes
ludwig	ludvigs
marina	marina
imperial	imperial
inclusă	iekļāva
inclusă	iekļauta
inclusă	iekļauti
inclusă	iekļautas
inclusă	iekļauts
paralel	paralēla
paralel	paralēli
paralel	paralēlas
paralel	paralēlā
organizații	organizācijas
organizații	organizācijas
profile	profili
înțeles	sapratis
înțeles	saprata
spate	muguru
spate	atpakaļ
spate	mugura
spate	aizmugure
spate	aizmugures
spate	aizmugurē
spate	aizmugurējā
schimbarea	maina
schimbarea	mainās
schimbarea	mainīt
schimbarea	maiņa
schimbarea	izmaiņas
schimbarea	pārmaiņas
universal	universālās
universal	universāla
universal	universālā
universal	universāls
high	augstā
high	augstu
high	augsts
high	augsta
indiferent	vienaldzīgi
indiferent	vienaldzīgs
financiare	finansiālā
financiare	finansiālais
financiare	finansiāls
financiare	finanšu
villa	villa
song	dziesma
următorul	next
următorul	nākamais
următorul	nākamā
următorul	nākamo
următorul	nākošais
torino	torino
torino	turīna
bazele	bāzes
cursuri	kursos
cursuri	kursiem
cursuri	kursus
cursuri	kursi
cursuri	nodarbības
cursuri	klases
teritorii	teritorijas
păduri	mežā
păduri	meži
păduri	meži
turn	tornis
turn	torņa
turn	tornī
turn	torni
proprie	paša
proprie	pašu
conținut	saturu
conținut	saturs
prefectura	prefektūra
pod	bēniņos
pod	tilts
pod	tilta
bătrân	vecā
bătrân	veca
bătrân	veci
bătrân	vecs
dinastie	dinastija
fiică	meitu
fiică	meita
presa	media
presa	mediji
presa	mediju
museum	muzeju
museum	muzeja
museum	muzejā
museum	muzejs
cântăreață	dziedātāja
cântăreață	dziedātājs
preotul	mācītājs
usa	durvju
usa	durvis
usa	asv
usa	usa
conformitate	atbilstība
conformitate	atbilstība
scurte	īsa
scurte	īsais
scurte	īsā
scurte	īsi
scurte	īss
perioade	periodi
creștin	kristians
creștin	kristiešu
creștin	kristiāns
caracteristici	īpašības
caracteristici	raksturojums
caracteristici	raksturlielumi
caracteristici	pazīmes
caracteristici	iezīmes
ansamblu	ansamblis
semn	parakstīt
semn	zīme
cerkasî	čerkasu
completă	aizpildīt
completă	pabeigt
completă	pabeigts
completă	pabeigta
completă	pilnīga
mulțumesc	pateicība
mulțumesc	paldies
kilometri	jūdzes
kilometri	nobraukums
kilometri	kilometri
dvd	dvd
dunăre	donava
dunăre	donavas
indică	norāda
indică	norādīt
brown	brauns
brown	brūnais
brown	brūna
brown	brūns
vorbește	runā
vorbește	izrunāt
vorbește	runāt
purtat	lietoti
idei	idejas
îndeplinit	izpildīta
îndeplinit	izpildīti
îndeplinit	izpildījis
îndeplinit	izpildīts
tron	troni
tron	tron
palatinat	pfalca
anterioare	iepriekš
anterioare	agrāk
anterioare	iepriekšējā
anterioare	iepriekšējais
anterioare	iepriekšējās
anterioare	iepriekšējie
complex	komplekss
complex	sarežģīts
complex	kompleksā
complex	sarežģīti
complex	sarežģīta
dorința	vēlme
dorința	vēlmi
simple	vienkārši
simple	vienkāršs
simple	vienkārša
simple	vienkāršas
simple	vienkāršā
umană	cilvēks
umană	cilvēka
umană	cilvēku
tema	tēma
conțin	saturēt
organizate	organizēti
organizate	organizēta
organizate	organizēts
organizate	organizētas
organizate	organizētā
organizate	organizēti
organizate	organizēto
organizate	organizēta
organizate	organizēts
militari	militāra
militari	militārie
militari	militārā
militari	militāri
militari	militāro
manageryears	manageryears
transferat	nodots
transferat	nodoto
transferat	nodoti
transferat	nodota
greutate	svars
greutate	svara
organizația	organizācija
organizația	organizācija
electrice	elektriskas
electrice	elektriskie
electrice	elektrisko
electrice	elektriskās
electrice	elektriskais
electrice	elektriskās
electrice	elektriskie
electrice	elektriskā
electrice	elektrisko
primăvara	pavasaris
programe	programmas
programe	programmas
turneul	turnīrs
puteri	pilnvaras
câmpia	plain
câmpia	vienkārša
câmpia	vienkāršs
electrică	elektriskas
electrică	elektriskie
electrică	elektrisko
electrică	elektriskās
electrică	elektriskais
electrică	elektriskās
electrică	elektriskie
electrică	elektriskā
electrică	elektrisko
iran	irāna
proprietatea	īpašums
proprietatea	īpašība
proprietatea	īpašumtiesības
scară	kāpnes
scară	kāpnēm
scară	trepes
scară	mērogs
scară	skala
grele	smags
grele	smagas
grele	smaga
grele	smagais
grele	smagi
grele	smago
permanent	pastāvīgu
permanent	pastāvīgs
permanent	pastāvīgās
permanent	pastāvīgā
permanent	pastāvīga
permanent	neatgriezeniski
permanent	pastāvīgi
gara	stacija
gara	stacijā
gara	stacijas
kim	kim
latin	latīņu
rudolf	rūdolfa
rudolf	rūdolfs
ligii	līgas
ligii	līga
georgia	gruzija
mănăstire	klostera
mănăstire	klosterī
economia	ekonomika
aspecte	aspektiem
aspecte	aspekti
aspecte	jautājumi
observat	pamanīju
observat	novērotais
observat	novērotā
observat	novērota
observat	novērotas
observat	novērotās
observat	novērots
principala	galvenais
principala	galvenās
principala	galvenā
introducerea	ievešana
introducerea	ieviešanu
introducerea	ievads
introducerea	ieviest
efect	efekts
efect	ietekme
mărime	izmers
mărime	lielums
mărime	izmērs
melodia	melodija
rapidă	ātra
rapidă	ātrs
rapidă	straujš
rapidă	ātri
rapidă	ātra
rapidă	ātrs
rapidă	strauji
rapidă	fast
relație	attiecības
relație	saistība
della	della
nepal	nepālas
nepal	nepālā
interpretare	interpretācijas
interpretare	interpretāciju
interpretare	interpretācijā
interpretare	interpretēt
interpretare	interpretācija
anne	anne
anne	anna
boli	slimības
boli	slimībām
boli	slimības
boli	slimība
simplă	vienkārši
simplă	vienkāršs
simplă	vienkārša
simplă	vienkāršas
simplă	vienkāršā
opus	opus
opus	pretējā
opus	pretēja
opus	pretim
matematician	matemātiķis
independență	neatkarība
flandra	flandrijas
font	fonts
font	fontu
tradiția	tradīcijas
tradiția	tradīcija
tradiția	tradīciju
atena	atēnās
atena	atēnu
biografie	bio
biografie	biogrāfijā
adolf	ādolfs
împărțit	dalīts
împărțit	dala
împărțit	dalījums
împărțit	sadalīt
forțe	spēkus
forțe	spēki
adunarea	montāža
adunarea	asamblejas
adunarea	asambleja
reprezentată	pārstāvēts
reprezentată	pārstāvētas
reprezentată	pārstāvēta
reprezentată	pārstāvēti
căsătorită	precējusies
căsătorită	precējies
organizată	organizētas
organizată	organizētā
organizată	organizēti
organizată	organizēto
organizată	organizēta
organizată	organizēts
organizată	organizēti
organizată	organizēta
organizată	organizēts
adâncime	dziļums
mână	roku
mână	roka
săptămână	nedēļa
săptămână	nedēļā
săptămână	nedēļu
conducere	braukšanas
conducere	braukšana
conducere	vadīšana
conducere	vadība
culoarea	krāsu
culoarea	krāsa
culoarea	krāsu
culoarea	krāsa
filosofie	filozofijas
filosofie	filozofija
handbal	handball
traducerea	tulkošana
traducerea	tulkojums
times	laiki
contele	skaitīt
contele	saskaitīt
contele	skaits
alegerea	izvēle
libertatea	brīvība
libertatea	brīvības
energia	enerģētika
energia	enerģija
capitolul	nodaļā
capitolul	nodaļa
inferior	sliktāki
reviste	žurnālus
reviste	žurnāli
solo	solo
specific	specifiskas
specific	īpašie
comunitate	kopienu
comunitate	kopienas
comunitate	kopiena
majoritate	vairākums
majoritate	vairākumu
nominalizat	izvirza
nominalizat	izvirzīts
industriale	rūpnieciskais
industriale	rūpniecības
industriale	rūpnieciskie
industriale	rūpnieciska
soare	saule
soare	sun
soare	saulē
soare	saules
soare	saule
soare	saulīte
soare	saulainas
soare	saulains
soare	saulainā
soare	saulaina
bătălie	kaujā
bătălie	kauja
bătălie	cīņa
bătălie	kaujas
poveste	stāsts
fotografii	fotoattēli
fotografii	attēli
fotografii	fotogrāfijas
fotografii	bildes
bbc	bbc
fabrica	rūpnīca
fabrica	fabrika
măsuri	pasākumi
holstein	holstein
premiile	apbalvošana
premiile	balva
premiile	balvas
premiile	godalgas
premiile	balvas
financiar	finansiāli
financiar	finansiālā
financiar	finansiālais
financiar	finansiāls
financiar	finanšu
heinrich	heinrihs
brandenburg	brandenburgas
vie	dzīvs
vie	dzīva
vie	vie
cântăreț	dziedātāja
cântăreț	dziedātājs
romanian	angļu
paulo	paulo
paulo	paulu
metoda	metode
araneus	araneus
comuniste	komunistu
comuniste	komunistiskā
chile	čīle
audio	audio
digital	ciparu
digital	digitālā
digital	digitālais
marcel	marsels
conținutul	saturu
conținutul	saturs
württemberg	virtemberga
virginia	virdžīnija
pierde	zaudē
pierde	pazaudēt
pierde	zaudē
pierde	zaudēt
fizician	fiziķe
eliberat	atbrīvoto
eliberat	izdota
eliberat	izsniegta
eliberat	izdots
eliberat	izsniegts
eliberat	atbrīvota
eliberat	atbrīvots
eliberat	atbrīvoti
eliberat	atbrīvoja
eliberat	atbrīvoti
listele	sarakstus
listele	saraksti
listele	sarakstiem
treptat	pakāpeniskās
treptat	pakāpeniska
treptat	pakāpeniski
treptat	pakāpeniski
comercială	komerciāls
comercială	komerciālais
comercială	komerciālie
comercială	komerciālā
comercială	komerciāli
originale	oriģināls
originale	sākotnējais
originale	oriģinālā
originale	sākotnējā
originale	oriģināli
originale	oriģināla
originale	oriģināli
record	rekords
record	ieraksts
medalii	medaļas
organizație	organizācija
organizație	organizācija
masculin	vīrietis
masculin	vīriešu
masculin	tēviņi
masculin	vīrieši
hristos	kristus
hristos	kristu
redus	samazinātas
redus	samazināta
redus	samazināts
redus	samazināti
sursele	avoti
chicago	čikāgas
sfânt	svētais
sfânt	saint
sfânt	svēto
sfânt	svētais
galben	dzeltens
galben	dzeltena
galben	dzeltenas
galben	dzeltenais
activat	aktivizēta
activat	ieslēgts
activat	ieslēgti
activat	aktivizēts
activat	ieslēgta
activat	ļāva
activat	aktivizēta
activat	aktivizēts
activat	aktivizējas
indian	indiešu
indian	indijas
referință	atsauces
referință	atsauce
lac	ezera
lac	ezers
lac	lac
instrument	instruments
instrument	instrumenta
instrument	instrumentu
instrument	instruments
instrument	rīks
valentin	valentīns
valentin	valentīna
uscat	sausa
uscat	sausā
uscat	sauss
uscat	sausi
uscat	sausais
uscat	kaltēti
uscat	žāvēti
uscat	kaltētas
uscat	žāvētas
posibilă	iespējamie
posibilă	iespējams
posibilă	iespējamā
posibilă	iespējama
francezi	francijas
francezi	franču
realizări	sasniegtais
realizări	sasniegumi
realizări	sasniegumiem
scos	izņemti
scos	izņemts
scos	noņemts
prezentate	uzrādīts
jazz	jazz
jazz	džeza
journal	dienasgrāmata
cameră	istaba
cameră	istabā
cameră	istabas
cameră	telpa
cameră	istabu
uman	cilvēks
uman	cilvēka
uman	cilvēku
sun	saule
sun	sun
sun	saulē
sun	saules
ernst	ernsts
ernst	ernst
siguranță	drošums
siguranță	drošība
siguranță	drošības
iucn	iucn
super	lieliski
super	brīnišķīgs
super	super
debutul	pirmizrādi
liderul	vadītājs
liderul	vadonis
liderul	līderi
liderul	leader
liderul	līderis
bad	slikts
bad	slikta
bad	slikti
ușoară	viegla
ușoară	viegls
ușoară	maiga
ușoară	vieglas
ușoară	nelieli
ușoară	neliels
ușoară	neliela
ușoară	nelielas
legi	likumus
legi	likumi
unesco	unesco
internă	iekšēji
internă	iekšējā
internă	iekšējais
internă	iekšēja
internă	iekšējs
internă	iekšējie
lotul	sērija
lotul	partija
declarată	deklarēts
grade	grādus
grade	grādi
tehnic	tehniskais
tehnic	tehniskā
tehnic	tehniski
theodor	teodors
theodor	teodors
colecție	savākšanas
colecție	kolekcijas
colecție	vākšana
colecție	savākšana
colecție	kolekcija
câmpul	lauks
câmpul	lauka
câmpul	laukā
barbu	barbu
prezentare	noformējumu
prezentare	prezentācija
prezentare	prezentācijas
prezentare	noformējums
inspirat	iedvesmoja
sul	sul
tur	ekskursija
tur	tūre
tur	tour
joe	džo
dinastiei	dinastija
portul	ostas
portul	portu
portul	ostā
portul	osta
patra	patru
vocea	balsi
vocea	balss
deal	kalnā
oricum	vienalga
set	komplekts
set	kopa
set	uzstādīt
accesul	piekļūt
accesul	pieeja
accesul	piekļuve
bălți	belci
ochii	acīm
ochii	actiņas
ochii	acis
poezia	dzeja
poezia	dzejas
manchester	manchester
chimice	ķīmiskais
chimice	ķīmiskā
muzeu	muzeju
muzeu	muzeja
muzeu	muzejā
muzeu	muzejs
cererea	pieprasījums
cererea	lūgums
cererea	pieprasīt
cererea	pieprasījums
bob	bobs
instituție	iestāde
instituție	institūcija
spitalul	slimnīcā
spitalul	slimnīca
stemma	stemma
extins	paplašināta
extins	paplašinātas
extins	pagarināts
extins	paplašināts
extins	paplašinātā
extins	vilktas
extins	paplašināta
extins	paplašinātas
extins	paplašināts
utilizare	lietošana
utilizare	izmantošana
utilizare	lietojums
utilizare	lietošana
utilizare	lietojums
utilizare	lietot
utilizare	izlietot
utilizare	izmantošana
atinge	pieskarties
atinge	krāna
cifra	cipars
sănătate	veselības
