और	och
कृष्ण	krishna
चलता	promenader
डॉलर	dollar
डॉलर	dollar
डॉलर	dollarn
बच्चे	ungar
बच्चे	kids
बच्चे	barn
बच्चे	child
बच्चे	barn
मन्दिर	templet
मन्दिर	tempel
मन्दिर	temple
पर्याप्त	nog
पर्याप्त	tillräckligt
पर्याप्त	adekvata
पर्याप्त	tillräcklig
पर्याप्त	adekvat
मसीह	kristus
पूजा	puja
पूजा	dyrka
पूजा	gudstjänst
पूजा	tillbedjan
पूजा	tillbe
पूजा	dyrkan
भारी	heavy
भारी	tungt
भारी	tung
भारी	tunga
पत्नी	fru
पत्नी	hustru
पत्नी	maka
पत्नी	frun
मान्यता	tron
मान्यता	tro
मान्यता	övertygelse
मान्यता	giltighet
मान्यता	erkännande
मान्यता	erkännanden
इंडिया	indiska
इंडिया	india
इंडिया	indiskt
इंडिया	indien
कप	kopp
कप	bägare
कप	cup
कपूर	kapur
कपूर	kapoor
अत्यंत	enorm
अत्यंत	enorma
अत्यंत	enormt
अत्यंत	extremt
तरीके	sätt
उचित	mässa
उचित	rättvist
उचित	rättvis
उचित	lämpliga
उचित	passande
उचित	lämplig
उचित	lämpligt
उचित	rimligt
उचित	skälig
उचित	rimliga
उचित	rimlig
सड़क	gatan
सड़क	street
सड़क	gata
सड़क	landsväg
सड़क	road
सड़क	väg
सड़क	vägen
रात	natten
रात	night
रात	kväll
रात	natt
विदेशी	utomlands
विदेशी	utomeuropeiska
विदेशी	utrikes
विदेशी	utländska
विदेशी	utländsk
विदेशी	utländskt
विदेशी	främmande
कोशिश	testa
कोशिश	försök
कोशिश	prova
कोशिश	pröva
सूत्र	formula
सूत्र	formel
सूत्र	sutra
जीव	varelser
जीव	organismer
जीव	organism
जीव	organismen
डिग्री	grader
डिग्री	examina
डिग्री	examen
डिग्री	grad
डिग्री	deg
जिनके	vilkas
जिनके	vars
जिनके	vems
बाल	hair
बाल	hår
बाल	håret
बाल	bal
झील	sjöar
झील	sjö
झील	lake
झील	sjön
मामलों	rättsfall
मामलों	fall
मामलों	ärenden
स्वामी	ägaren
स्वामी	ägare
स्वामी	swami
स्वामी	ägare
स्वामी	ägarna
सिर्फ	bara
सिर्फ	enbart
सिर्फ	endast
सिर्फ	bara
कश्मीर	kashmir
सुविधा	anläggning
सुविधा	funktionen
सुविधा	användbarhet
पिछले	föregående
पिछले	tidigare
आयु	ayu
आयु	livslängd
आयु	ålder
आयु	åldern
आयु	åldrar
प्रचार	kampanjer
प्रचार	erbjudanden
प्रचार	främjande
प्रचार	befordran
प्रचार	marknadsföring
प्रचार	kampanj
प्रचार	marknadsför
प्रचार	främja
प्रचार	marknadsföra
प्रचार	propaganda
प्रशिक्षण	utbildning
प्रशिक्षण	träning
फ़रवरी	februari
फ़रवरी	feb
उल्लेखनीय	anmärkningsvärda
उल्लेखनीय	anmärkningsvärd
उल्लेखनीय	anmärkningsvärt
रेडियो	radion
रेडियो	radio
डिजाइन	mönster
डिजाइन	konstruktioner
डिजाइन	designar
डिजाइन	designa
डिजाइन	utformning
डिजाइन	konstruktion
डिजाइन	design
डिजाइन	utforma
कंप्यूटर	datorn
कंप्यूटर	dator
कंप्यूटर	datorer
मंत्री	ministern
मंत्री	minister
मंत्री	ministrarna
मंत्री	ministrar
सम्बन्ध	relation
सम्बन्ध	förhållande
सम्बन्ध	förbindelserna
सम्बन्ध	förbindelser
सम्बन्ध	relationer
सम्बन्ध	relationerna
आबादी	befolkade
आबादी	populationen
आबादी	befolkning
आबादी	befolkningen
आबादी	folkmängd
आबादी	population
तत्व	grundämnen
तत्व	inslag
तत्व	element
तत्व	elementet
तत्व	element
दस	tio
दस	ten
आगरा	agra
भौतिक	fysiskt
भौतिक	fysikalisk
भौतिक	fysiska
भौतिक	fysisk
जिन	jin
जिन	gin
आपको	ni
आपको	dig
आपको	du
सहयोग	samarbeten
सहयोग	samarbete
सहयोग	samarbete
गैस	gasa
गैस	gas
गैस	gaser
वी	wii
राय	yttrande
राय	yttrandet
राय	opinion
राय	rai
राय	åsikter
राय	yttranden
राय	roy
कनाडा	kanada
कनाडा	canada
व्यक्तियों	personer
विश्लेषण	uppdelning
विश्लेषण	fördelning
विश्लेषण	nedbrytning
विश्लेषण	översikter
विश्लेषण	uppdelning
विश्लेषण	uppdelningar
विश्लेषण	analyser
विश्लेषण	analys
विश्लेषण	analytics
विश्लेषण	analytiker
लक्ष्य	måltavlor
लक्ष्य	mål
लक्ष्य	målet
लक्ष्य	target
लक्ष्य	måltavla
लक्ष्य	mål
लक्ष्य	goals
लक्ष्य	målsättningar
शासक	härskare
न्यायालय	domstolen
न्यायालय	revisionsrätten
न्यायालय	court
न्यायालय	domstol
तमिल	tamilska
अधिकतर	oftast
अधिकतर	mest
अधिकतर	mestadels
मीडिया	media
मीडिया	medier
मीडिया	massmedia
मीडिया	medierna
जूलियन	julian
पार्क	parkera
पार्क	parken
पार्क	park
पार्क	stadsparken
पार्क	parker
पार्क	parks
तट	hamn
तट	harbor
तट	hamnen
अधिकारी	tjänsteman
अधिकारी	officiell
अधिकारी	officiellt
अधिकारी	officiella
अधिकारी	polisman
अधिकारी	officer
अधिकारी	officerare
मिट्टी	lera
मिट्टी	clay
मिट्टी	gyttja
मिट्टी	lera
तंत्र	systemet
तंत्र	system
सितम्बर	september
सितम्बर	sep
सप्ताह	veckan
सप्ताह	vecka
सप्ताह	veckor
सप्ताह	veckorna
निकट	förestående
निकट	överhängande
निकट	nära
क्रम	ordningsföljd
क्रम	beställning
क्रम	ordning
क्रम	beställa
क्रम	ordningsföljd
क्रम	sekvens
क्रम	sekvensen
भवन	building
भवन	byggnad
भवन	bygga
भवन	fastigheter
भवन	byggnaderna
भवन	byggnader
मिली	funnen
मिली	hittad
मिली	hittades
मिली	hittas
मिली	hittat
मिली	hittade
मिली	fick
मिली	got
ग्राम	gram
ग्राम	gram
शायद	kanske
शायद	kanske
शायद	troligtvis
शायद	förmodligen
शायद	troligen
शायद	antagligen
देख	see
देख	se
लिंक	länk
लिंक	länken
लिंक	länka
लिंक	anknyter
लिंक	länkar
पाँच	fem
पाँच	five
निर्देशक	regissör
निर्देशक	direktören
निर्देशक	direktör
लक्षण	symtom
लक्षण	symptom
लक्षण	symptom
लक्षण	skyltar
लक्षण	tecken
संपर्क	kontakt
संपर्क	kontakta
संपर्क	kontakter
संपर्क	kontakterna
वित्तीय	ekonomiskt
वित्तीय	finansiellt
वित्तीय	finansiell
वित्तीय	finansiella
गंगा	ganga
गंगा	ganges
महीने	månaderna
महीने	månader
महीने	månaders
महीने	månaden
महीने	månad
महीने	manad
शर्मा	sharma
सुरक्षित	skyddas
सुरक्षित	skyddad
सुरक्षित	skyddade
सुरक्षित	skyddat
सुरक्षित	säkert
सुरक्षित	kassaskåp
सुरक्षित	säker
सुरक्षित	säkra
सुरक्षित	reserverad
सुरक्षित	reserverat
सुरक्षित	reserverade
सुरक्षित	trygga
सुरक्षित	säkrat
सुरक्षित	säker
सुरक्षित	säkra
पर्यावरण	omgivning
पर्यावरण	miljön
पर्यावरण	miljö
लगातार	kontinuerlig
लगातार	kontinuerliga
लगातार	fortlöpande
लगातार	kontinuerligt
