година	jaar
остри	skerp
остри	kras
сексуални	seksuele
аргументи	argumente
полинезиски	polinesiese
понеделник	maandag
партнерство	vennootskap
американците	americans
дефиниран	gedefinieer
дефиниран	omskryf
дефиниран	gedefinieër
дефиниран	aps
воведени	ingestel
лесен	maklik
лесен	maklike
низи	stringe
глобално	wêreldwyd
глобално	global
глобално	globale
глобално	globaal
гер	guerre
екологија	ekologie
достигнување	behaal
даглас	douglas
тото	toto
даг	doug
лок	locke
започнување	lansering
сиетл	seattle
опаѓа	drop
пиво	bier
метју	mathew
метју	matthew
метју	matteus
метју	mater
аеродроми	lughawens
одбивање	weiering
одбивање	verwerping
стомакот	abdomen
хормони	hormone
микеланџело	michelangelo
шок	shock
шок	skok
тенис	tennis
емил	emile
емил	emil
герман	duits
траење	duur
траење	tydperk
траење	tydsduur
гај	gaius
гај	guy
идентификација	identifikasie
тули	sover
тули	baksteen
тули	tully
алтернатива	alternatief
алтернатива	alternatiewe
оженет	getroude
оженет	getrou
оженет	getroud
презентација	voorlegging
презентација	presentation
мекларен	mclaren
сатурн	saturnus
перспектива	prospekt
перспектива	perspektief
малтретирање	boelie
малтретирање	teistering
изразена	getoon
винсент	vincent
реализација	verwesenliking
чисти	skoon
полско	pools
полско	polish
полско	poolse
глад	hongersnood
рене	rené
рене	rene
дозволуваат	toelaatbaar
крунисан	gekroonde
директни	direk
директни	rig
директни	direkte
шанси	kanse
шанси	kans
шанси	shaanxi
гете	goethe
илиноис	illinois
заробеништво	gevangenskap
бура	donderstorm
бура	storm
валверде	valverde
театри	teaters
четврто	vierde
бренд	handelsmerk
верувале	believed
подолги	langer
признаен	herken
признаен	erkende
сервер	gasheer
сервер	bediener
сервер	bediener
пирамида	piramide
бремен	bremen
велигден	paasfees
опкружен	omring
графика	grafika
махмуд	mahmoed
махмуд	mahmoud
платон	plato
платите	salarisse
оружја	wapens
оружја	bewapen
администратори	administrateurs
администратори	admins
стандардни	standaard
решено	opgelos
прсти	toes
прсти	tone
прсти	fingers
рангиран	gerangskik
означи	merk
означи	merker
марсел	marcel
клод	claude
бордо	bordeaux
фока	seal
фока	seël
парма	parma
стабилна	stabiel
стабилна	stable
стабилна	stabiele
лекари	dokters
натриум	sodium
албрехт	albrecht
поинаку	verskillende
поинаку	anders
наставник	onderwyser
далас	dallas
картичка	kaarte
моторот	masjien
моторот	engine
моторот	enjin
моторот	motor
мото	motto
мото	leuse
мото	moto
дрвена	wooden
колорадо	colorado
зимбабве	zimbabwe
тереза	teresa
тереза	theresa
студијата	studeer
студијата	bestudeer
студијата	studie
кејп	kaap
службеник	klerk
службеник	clerk
роди	gebore
роди	roddy
војводина	vojvodina
црево	tuinslang
темите	onderwerpe
јута	utah
типична	tipiese
типична	typical
кристали	kristalle
магазин	tydskrif
сезонски	seisoenale
аргумент	betoog
аргумент	argument
колонизација	kolonies
сали	sully
сали	sally
секција	seksie
секција	afdeling
максимум	maksimum
фил	phil
предниот	anterior
охајо	ohio
војување	warfare
јакоб	jakob
јакоб	jacob
нејзе	haar
ломбардија	lombardy
бакар	copper
бакар	koper
мерења	maatreëls
усвоено	aangeneem
известување	kennisgewing
индивидуи	individue
жица	gidse
педесет	vyftig
нормални	normale
нормални	normal
нормални	normaal
адријан	hadrian
адријан	adrian
дрим	drin
бангладеш	bangladesj
измислен	imaginary
измислен	denkbeeldige
бронза	brons
хепберн	hepburn
цигари	sigaret
заклучи	slot
синоним	sinonieme
синоним	sinoniem
велосипед	bike
велосипед	fiets
судијата	judge
судијата	regter
судијата	skeidsregter
сандерленд	sunderland
опозиција	opposisie
дизајнер	ontwerper
екран	skerm
роза	roos
роза	rosa
ејми	amy
ејми	ame
водопади	watervalle
потпис	handtekening
пронајдена	gekry
пронајдена	gevind
волт	walt
дискриминација	diskriminasie
наслови	headlines
наслови	titels
ага	aga
куско	cusco
произведе	vervaardig
произведе	produce
одделно	afsonderlik
одделно	apart
одделно	afsonderlike
одделно	aparte
судска	geregtelike
убијци	killers
магдалена	magdalene
магдалена	magdalena
магдалена	río
данскиот	deens
данскиот	deense
осудени	gevonnis
просториите	perseel
кирибати	kiribati
монро	monroe
патувал	gekom
изгубени	verlore
изгубени	verloor
етички	etiese
стрес	stres
стрес	stress
лукас	lucas
фотографијата	foto
секаде	oral
секаде	orals
заработи	verwerf
автономни	outonome
паралелни	parallel
паралелни	parallelle
линкови	skakels
мара	mara
нилски	seekoei
новела	roman
новела	novelle
прослава	viering
сок	sap
родно	inheemse
родно	plaaslik
кану	canoe
номинирана	nominated
