மற்றும்	och
இறந்து	dör
இறந்து	dog
இறந்து	dött
இறந்து	död
இறந்து	döda
இறந்து	dött
இறந்து	dead
வலை	webb
வலை	web
வலை	webben
வலை	maskor
நுரையீரல்	lungorna
நுரையீரல்	lungor
நுரையீரல்	lungan
நுரையீரல்	lunga
நுரையீரல்	lung
நுரையீரல்	lungorna
நுரையீரல்	lungor
பிறந்து	född
பிறந்து	born
பிறந்து	födda
கொரியா	sydkorea
கொரியா	korea
காடு	skog
காடு	skogs
காடு	skogen
காடு	forest
காடு	djungeln
காடு	djungel
மண்டல	regionala
மண்டல	regional
மண்டல	regionalt
ஆகையால்	alltså
ஆகையால்	därför
கங்கை	ganges
லீ	lee
கணிதம்	matte
கணிதம்	matematik
கணிதம்	matematik
கணிதம்	matte
கணிதம்	matematik
பூமி	jorden
பூமி	earth
பூமி	jord
கணக்கு	konto
கணக்கு	kontot
ஒழுங்கு	justera
ஏர்	plöja
ஏர்	plog
ஏர்	air
ஏர்	luft
அறிகுறிகள்	symtom
அறிகுறிகள்	symptom
அறிகுறிகள்	skyltar
அறிகுறிகள்	tecken
அனுப்பி	skickas
அனுப்பி	skickade
அனுப்பி	skickat
அனுப்பி	skickad
அதிகரிக்கும்	öka
அதிகரிக்கும்	ökning
அதிகரிக்கும்	höjning
நீதிபதி	judge
நீதிபதி	domare
உணர்வு	feeling
உணர்வு	känner
உணர்வு	känsla
உணர்வு	känna
உணர்வு	känslan
சூப்பர்	super
பொன்	golden
பொன்	gyllene
பல்கலைக்கழகங்கள்	universitet
பல்கலைக்கழகங்கள்	universiteten
ஆக்சைடு	oxid
அறிவியலாளர்கள்	intellektuella
எழுதும்	brinnande
எழுதும்	brinner
எழுதும்	bränning
எழுதும்	bränna
எழுதும்	brännande
பாப்	pap
பாப்	bob
பாப்	farsan
பாப்	pop
ஆயர்	ayer
மாநிலங்கள்	staterna
மாநிலங்கள்	stater
மாநிலங்கள்	delstater
உருவாகிறது	bildar
உருவாகிறது	bildas
மனிதர்	mänskliga
மனிதர்	mänsklig
மனிதர்	mänskligt
மனிதர்	människa
தளபதி	befälhavare
தளபதி	kommendör
தளபதி	befälhavaren
தளபதி	kommendörkapten
தளபதி	commander
எடுத்த	tog
ராணி	queen
ராணி	drottningen
ராணி	drottning
ராணி	rani
நெதர்லாந்து	nederländerna
உரையாடல்	dialogen
உரையாடல்	dialog
உரையாடல்	samspel
உரையாடல்	interaktion
உரையாடல்	växelverkan
உரையாடல்	samverkan
உரையாடல்	konversation
உரையாடல்	samtal
உரையாடல்	konversationer
உரையாடல்	konversationen
திரும்ப	retur
திரும்ப	återkomst
திரும்ப	avkastning
திரும்ப	återvända
திரும்ப	returnera
வீடுகள்	hemmen
வீடுகள்	husen
வீடுகள்	hus
வீடுகள்	villor
திரை	bildskärm
திரை	skärmen
திரை	skärm
சுற்றியுள்ள	omgivande
நடனம்	dance
நடனம்	dansa
நடனம்	dans
நடனம்	dansar
கிளை	träd
கிளை	trädet
கிளை	gren
கிளை	filial
கிளை	branch
கிளை	grenen
அகராதி	lexikon
அகராதி	ordbok
அகராதி	ordlista
அகராதி	lexikon
முன்னால்	front
முன்னால்	främre
முன்னால்	framsidan
முன்னால்	fram
முன்னால்	framsida
கண்ணாடி	glas
கண்ணாடி	spegel
கண்ணாடி	spegla
கண்ணாடி	glasögon
பட்டியல்கள்	listor
பட்டியல்கள்	förteckningar
குறியீடுகள்	koder
குறியீடுகள்	koderna
குறியீடுகள்	taggar
குறியீடுகள்	etiketter
துறைகள்	departement
துறைகள்	avdelningar
அம்சங்கள்	funktioner
செயல்திறன்	föreställning
செயல்திறன்	performance
செயல்திறன்	resultat
செயல்திறன்	prestanda
மேற்கோள்	offert
மேற்கோள்	citerar
மேற்கோள்	citera
மேற்கோள்	citat
மேற்கோள்	hänvisning
மேற்கோள்	referens
ஓரளவு	någorlunda
ஓரளவு	något
பூக்கும்	blommar
பூக்கும்	blommande
தொகுத்து	värd
பூமியின்	jorden
பூமியின்	earth
பூமியின்	jord
வாயில்	gate
வாயில்	grind
குறை	medfött
குறை	medfödda
குறை	medfödd
குறை	förminska
குறை	minska
குறை	reducera
குறை	sänkning
குறை	minska
குறை	minskning
தொடர்ச்சியான	kontinuerlig
தொடர்ச்சியான	kontinuerliga
தொடர்ச்சியான	fortlöpande
தொடர்ச்சியான	kontinuerligt
மரணம்	död
மரணம்	döden
மரணம்	death
மரணம்	dödsfall
விளக்க	förklarar
விளக்க	förklara
பெருங்கடல்	oceanen
பெருங்கடல்	havet
பெருங்கடல்	hav
பெருங்கடல்	ocean
மொழியியல்	lingvistik
மாநிலங்களில்	staterna
மாநிலங்களில்	stater
மாநிலங்களில்	delstater
சம	lika
சம	jämställda
சம	equal
செயல்பாடு	funktion
செயல்பாடு	funktionen
செயல்பாடு	befattning
செயல்பாடு	insats
செயல்பாடு	operation
செயல்பாடு	drift
செயல்பாடு	verksamhet
செயல்பாடு	aktiviteten
செயல்பாடு	aktivitet
செயல்பாடுகள்	transaktioner
செயல்பாடுகள்	verksamhet
செயல்பாடுகள்	operationer
ஆந்திர	andhra
கார்	bil
தாய்லாந்து	thailand
விளக்கும்	ljus
விளக்கும்	lampor
விளக்கும்	förklarar
விளக்கும்	förklara
பக்தி	bhakti
பக்தி	hängivenhet
பக்தி	tillgivenhet
உலோக	metall
உலோக	metal
உலோக	metalliska
உலோக	metalliskt
பெறுகிறது	mottagande
ஊடாக	igenom
ஊடாக	genom
இப்பொழுது	nu
சீ	chi
சீ	cee
கோப்பு	filer
கோப்பு	akter
கோப்பு	mappar
கோப்பு	arkiv
கோப்பு	file
கோப்பு	fil
கண்டுபிடிக்கப்பட்டது	upptäckts
கண்டுபிடிக்கப்பட்டது	upptäckt
கண்டுபிடிக்கப்பட்டது	upptäcktes
கண்டுபிடிக்கப்பட்டது	upptäckta
கண்டுபிடிக்கப்பட்டது	upptäckte
அண்மைய	senaste
அண்மைய	senast
அண்மைய	senaste
அண்மைய	nyligen
சட்டங்கள்	motiv
சட்டங்கள்	ramar
சட்டங்கள்	lagar
குண்டு	bomba
குண்டு	bomb
கோவிலில்	templet
கோவிலில்	tempel
கோவிலில்	temple
வால்	svans
வால்	stjärt
வால்	svansen
வால்	val
மின்சார	elektriskt
மின்சார	elektrisk
மின்சார	elektriska
மின்சார	electric
மின்சார	elektriskt
மின்சார	elektrisk
மின்சார	elektriska
மலைகள்	berg
மலைகள்	fjällen
தேர்தல்கள்	val
நிற்கும்	står
நிற்கும்	stående
நிற்கும்	stå
நிற்கும்	stand
புத்தர்	buddha
காரணங்கள்	anledningar
காரணங்கள்	orsaker
காரணங்கள்	skäl
காரணங்கள்	orsakar
காரணங்கள்	orsaker
நரம்பு	nervös
நரம்பு	nervöst
நரம்பு	nervösa
நரம்பு	ven
நரம்பு	nerv
பாதிக்கப்பட்ட	smittat
பாதிக்கப்பட்ட	infekterad
பாதிக்கப்பட்ட	infekterade
பாதிக்கப்பட்ட	smittade
பாதிக்கப்பட்ட	smittad
பாதிக்கப்பட்ட	infekterat
பாதிக்கப்பட்ட	påverkad
பாதிக்கப்பட்ட	påverkade
பாதிக்கப்பட்ட	berörd
