категорија	kategorya
партнер	partner
партнер	kasosyo
партнер	kapareha
услов	kinakailangan
услов	requirement
услов	kalagayan
услов	kondisyon
услов	kundisyon
велејќи	sabing
велејќи	sinasabi
чести	madalas
редовите	ranks
електронска	elektron
лавињ	lavigne
случајно	sinasadyang
случајно	random
случајно	sapalaran
случајно	sinasadyang
случајно	sinasadya
ограничувања	paghihigpit
ограничувања	limitasyon
ограничувања	limitasyon
ханс	hans
одлучил	nagpasya
одлучил	naisipang
одлучил	nagdesisyon
одлучил	napagdesisyunan
сигнал	senyas
сигнал	signal
сигнал	hudyat
хоп	hoop
постари	matatanda
постари	older
водечки	nangunguna
водечки	giya
водечки	lead
водечки	humantong
водечки	tingga
водечки	pamunuan
дрога	drugs
дрога	droga
дрога	gamot
дрога	droga
дрога	drug
џонсон	johnson
барањето	hilingin
барањето	kahilingan
барањето	hiling
барањето	request
барањето	humiling
драми	dramas
двојно	dobleng
двојно	double
двојно	doble
двојно	dalawahan
двојно	dual
предводени	humantong
предводени	led
паднал	nahulog
приход	kita
приход	kita
приход	income
чај	tsaa
чај	tsa
дале	nagbigay
сестри	sis
сестри	sisters
културна	pangkultura
културна	cultural
цивилизација	sibilisasyon
цивилизација	kabihasnan
плата	sahod
плата	suweldo
плата	plata
изложба	exhibit
изложба	eksibisyon
изложба	exhibition
кралска	royal
млеко	gatas
млеко	milk
орел	agila
орел	aquila
самогласки	vowels
ислам	islam
класичен	classic
класичен	klasikong
класичен	klasiko
шема	pattern
шема	scheme
единство	unity
единство	pagkakaisa
анализи	pagsusuri
анализи	pagtatasa
домови	homes
домови	tahanan
развивање	bumuo
развивање	pagbuo
ширење	nagkakalat
ширење	pagpapalaganap
ширење	pagsasabog
превоз	sumakay
превоз	sakay
превоз	transportasyon
превоз	sasakyan
превоз	pagdadala
превоз	pagpapadala
сталин	stalin
динамо	dinamo
верување	mananampalataya
верување	paniniwala
домени	domain
рома	roma
ангел	anghel
ангел	angel
брус	bruce
подобар	better
дизни	disney
донел	donnell
адолф	adolf
постоечките	umiiral
џамии	moske
потврди	kumpirmado
потврди	nakumpirma
потврди	patunayan
потврди	kumpirmado
потврди	kumpirmahin
убие	pumatay
убие	patayin
постар	elder
постар	senior
постар	older
развиен	binuo
развиен	evolved
борец	palaban
борец	fighter
основачите	founder
органски	organic
затворена	nakasara
затворена	sarado
затворена	saradong
масовно	mass
масовно	misa
масовно	masa
елизабет	elizabeth
елизабет	elisabeth
остави	umalis
остави	iwan
остави	iwanan
вкус	lasa
вкус	lasa
биологија	biology
биологија	biyolohiya
прстен	ring
прстен	singsing
прстен	tawagan
богати	mayaman
богати	rich
богати	mayayaman
богати	yaman
богати	mayayamang
изведени	nagmula
гувернер	governor
гувернер	gobernador
мек	mack
мек	mac
заштитени	pinoprotektahan
заштитени	protektado
андромеда	andromeda
кругови	activities
кругови	laps
повик	tumawag
повик	tawagan
повик	tawag
треска	lagnat
треска	fever
рис	reese
рис	musang
рис	lynx
прошири	palawakin
романски	romanian
стандарден	default
стандарден	pamantayan
стандарден	karaniwang
стандарден	standard
поставување	setup
поставување	setting
поставување	paglalagay
поставување	paglalagyan
одлучи	nagpasya
одлучи	naisipang
одлучи	nagdesisyon
одлучи	napagdesisyunan
одлучи	magdesisyon
одлучи	magpasya
светло	liwanag
светло	magaan
светло	ilaw
светло	bright
светло	maliwanag
централно	central
централно	gitnang
трудот	paggawa
трудот	pinaghirapan
трудот	labor
сателитска	satellite
побарувачка	pangangailangan
побарувачка	demand
литературен	pampanitikan
именувана	pinangalanang
именувана	pinangalanan
именувана	nagngangalang
паоло	paolo
мотори	motors
мотори	bisikleta
автономија	autonomy
достигнувања	achievements
достигнувања	nagawa
советник	consultant
советник	tagapayo
советник	tagapayo
советник	adviser
советник	tagapayo
модерна	makabagong
модерна	modern
модерна	modernong
модерна	makabago
говорот	speech
говорот	pananalita
говорот	talumpati
говорот	pagsasalita
кандидати	contenders
кандидати	candidates
викимедија	wikimedia
намена	layunin
алфред	alfred
признанија	confessions
придонеси	kontribusyon
придонеси	ambag
постигнати	nakamit
постигнати	nakakamit
постигнати	achieved
надеж	umaasa
надеж	umasa
надеж	sana
проценка	pagsusuri
проценка	assessment
проценка	pagtantiya
проценка	tantiya
проценка	pagtatantya
проценка	pagsusuri
собираат	kolektahin
богот	god
богот	diyos
натпис	label
иванов	ivanov
приватен	pribado
приватен	pribadong
автомобил	kotse
автомобил	sasakyan
автомобил	sasakyan
организиран	maayos
квалификациите	qualifying
квалификациите	qualifier
квалификациите	qualifier
пливање	lumalangoy
