से	от
एल्सवर्थ	елсуърт
स्टिकी	лепкава
स्टिकी	лепкави
स्नोबोर्डिंग	сноуборд
फ्रिट्ज़	фриц
रंडी	курва
रंडी	мръсница
अकमोला	акмолинска
उर्ध्वपातन	сублимация
कासिडी	касиди
सालामानका	саламанка
ग्रीर	гриър
पंखहीन	безкрили
पोसिक्स	posix
खरबूजे	пъпеши
खरबूजे	дини
पेन्सिल	молив
रामोन	рамон
साए	сенки
साए	сенките
यूनिफार्म	униформи
यूनिफार्म	униформа
ऊष्मायन	инкубация
बेस्वाद	бланд
सातोशी	сатоши
डायलिंग	набиране
कुरितिबा	куритиба
अक्खड़	абразивни
टर्नबल	търнбул
कॉन्स्टेंस	konstanz
ट्रिस्टन	тристан
छूटों	освобождаване
छूटों	изключения
मियाद	просрочени
लोडर	пълнач
एनोटेशन	информация
एनोटेशन	информиране
एनोटेशन	анотация
एनोटेशन	анотации
भगन्दर	фистула
मैकार्थी	маккарти
मैकार्थी	макарти
जीम	зим
मॉडम	модем
थियो	тео
थियो	тио
मोरान	моран
देवू	daewoo
क्रेस्पो	креспо
ऑन्कोलॉजी	онкологията
वर्डप्रेस	wordpress
सदात	садат
बस्टर्ड	дропла
ग्वेन	гуен
नवप्रवर्तनों	нововъведения
नवप्रवर्तनों	иновации
दुःस्वप्न	кошмар
दुःस्वप्न	кошмари
दुःस्वप्न	кошмарно
ज़ाग्रोस	загрос
फ़्यूरी	ярост
फ़्यूरी	фюри
बस्ट	бюст
एक्सपोज़र	излагане
एक्सपोज़र	облъчване
एक्सपोज़र	експозиция
कैफेटेरिया	кафенето
कैफेटेरिया	кафене
नेटबॉल	нетбол
लेक्सस	лексус
ग्रौज़ाँ	грожан
कोटेशन	цитати
ब्रोशर	брошура
