категорія	kategória
вища	magasabb
вища	nagyobb
лікар	orvos
лікар	orvos
найбільша	legnagyobb
найбільша	legnagyobb
пар	párok
пар	párban
пар	pari
лев	oroszlán
лев	lev
лев	leo
валерій	valerij
валерій	valeri
довгий	hosszú
драми	dráma
драми	drama
польоту	repül
польоту	repülés
польоту	repülő
польоту	repülőút
польоту	repülés
польоту	járat
польоту	repülési
змі	media
змі	média
богородиці	virgin
богородиці	szűz
споруд	áthelyezés
слави	hírnév
перетворення	átalakulások
перетворення	konverziós
перетворення	átalakítás
перетворення	átalakítás
перетворення	konvertáló
перетворення	átalakulás
перетворення	átalakítás
реалізації	végrehajtás
реалізації	végrehajtására
реалізації	megvalósítás
реалізації	végrehajtási
реалізації	felismerés
реалізації	megvalósítás
боротьбі	harcok
боротьбі	harc
боротьбі	harcol
боротьбі	küzdelem
боротьбі	verekedés
боротьбі	harcolni
газ	benzin
газ	gáz
газ	gaz
аеропорт	reptér
аеропорт	repülőtér
здатність	képesség
здатність	képességek
костел	templom
костел	egyház
героїв	hősök
жили	élt
жили	lakott
жили	éltem
залізнична	vasútvonal
залізнична	vasút
залізнична	vasúti
альпи	alpok
альпи	alpes
жінка	nő
жінка	asszony
жінка	nö
жінка	nőnemű
жінка	nő
жінка	női
жінка	nőstény
дійсно	tényleg
дійсно	igazán
португалії	portugália
дочка	lányom
дочка	lánya
назад	visszafelé
назад	hátrafelé
назад	visszafelé
назад	hátrafelé
назад	vissza
органи	szervei
органи	szervek
хвороби	betegségek
хвороби	betegség
хвороби	betegségek
хвороби	betegség
хвороби	megbetegedés
процеси	folyamatok
процеси	eljárások
наступних	közelgő
угоди	alku
принцип	elv
принцип	alapelv
анна	anne
анна	anna
анна	annának
сценарист	forgatókönyvíró
англійська	angolul
англійська	angol
увійшов	bevitt
увійшов	belépett
увійшов	beléptem
увійшов	lépett
намагався	próbálta
намагався	próbáltam
надзвичайно	szokatlanul
надзвичайно	rendkívül
надзвичайно	figyelemreméltó
течії	áramlatok
мужність	bátorság
молдови	moldovai
молдови	moldovai
молдови	moldova
спроби	kísérletek
спроби	próbálom
солдат	katona
відкрита	nyitva
повний	full
повний	teljes
повний	komplett
повний	teljes
повний	teljessé
кошти	felhalmozott
кошти	halmozott
кошти	költség
кошти	költségek
написання	írással
написання	írás
написання	írása
ситуації	szituáció
ситуації	helyzet
основою	alap
основою	bázis
загін	brigád
загін	osztag
особисто	személyesen
пройшов	elhunyt
родин	háztartás
родин	háztartások
родин	családok
надалі	még
факт	tény
народ	népek
народ	emberek
рідко	ritkán
рідко	ritkán
герої	hősök
збірка	adatgyűjtés
збірка	gyűjtés
збірка	gyűjtemény
збірка	kollekció
прі	prix
долина	dolina
долина	völgyet
долина	völgy
долина	völgyben
долина	valley
леонід	leonidász
леонід	leonyid
спостереження	monitoring
спостереження	megfigyelés
спостереження	ellenőrzés
спостереження	monitoron
спостереження	monitor
спостереження	megfigyelések
спостереження	észrevétel
спостереження	észrevételek
спостереження	megfigyelési
спостереження	megfigyelés
спостереження	megfigyelni
спостереження	észrevétel
спостереження	megfigyelés
введення	belép
введення	belépni
введення	gépelni
сторінок	lapok
сторінок	oldalakon
сторінок	oldalak
санта	mikulás
санта	santa
санта	télapó
остання	utoljára
