les	เดอะ
envoyer	ส่ง
définir	กำหนด
définir	ตั้ง
définir	กำหนด
définir	นิยาม
micro	micro
micro	ไมโคร
micro	ไมโครโฟน
maría	maria
géant	ยักษ์
consul	กงสุล
logiciels	ซอฟต์แวร์
logiciels	ซอฟแวร์
logiciels	ซอฟท์แวร์
paradis	สวรรค์
paradis	พาราไดซ์
paradis	สวรรค์
paradis	พาราไดส์
ian	เอียน
édifices	ตึก
édifices	อาคาร
entendre	ได้ยิน
entendre	ยิน
tempête	พายุ
constantin	constantin
embouchure	ปาก
moine	บวช
arm	แขน
arm	arm
conclusion	สรุป
franck	franck
stockholm	สตอกโฮล์ม
accent	สำเนียง
efficacité	ประสิทธิภาพ
efficacité	ประสิทธิ์
cuivre	ทองแดง
cuivre	copper
cuivre	เหลือง
per	ต่อ
concile	synod
considérés	พิจารณา
grosse	บิ๊ก
grosse	ใหญ่
grosse	big
viande	เนื้อ
communications	สื่อสาร
ken	ken
ken	เคน
escalier	บันได
argentin	อาร์เจนตินา
argentin	อาร์เจนตินา
récupérer	กู้
berne	เบิร์น
berne	berne
chante	สิงห์
chante	ร้อง
talent	พรสวรรค์
invités	แขก
invités	แขก
natation	ว่าย
sols	ดิน
détruire	ทำลาย
ardenne	ardenne
client	ลูกค้า
client	ลูกค้า
restes	ซาก
alcool	เหล้า
alcool	แอลกอฮอล์
elena	yelena
sombre	เข้ม
sombre	มืด
lourds	หนักๆ
lourds	หนัก
coordonnées	พิกัด
dead	ตาย
racine	ราก
racine	รูท
racine	รากฐาน
racine	ราก
fidèle	ศรัทธา
fidèle	ซื่อสัตย์
fidèle	ภักดี
roux	แดง
roux	เรด
roux	ขิง
intégrer	ฝัง
écologie	นิเวศวิทยา
ajouté	เพิ่ม
ultime	ultimate
pseudo	ฉายา
variations	แปรผัน
variations	แปรผัน
remplacée	แทนที่
magasin	ร้าน
landes	landes
sucre	น้ำตาล
manifestation	ประท้วง
manifestation	สาธิต
gold	ทอง
gold	โกลด์
gold	ทองคำ
cite	อ้างอิง
cite	คำคม
vêtements	เสื้อผ้า
vêtements	เสื้อผ้า
adulte	ผู้ใหญ่
adulte	ผู้ใหญ่
vendus	ขาย
trad	trad
considérer	พิจารณา
variante	แปรผัน
variante	แปรผัน
tomber	ล้ม
tomber	หล่น
tomber	ตก
tomber	ร่วง
roches	หิน
stone	stone
stone	หิน
stone	ศิลา
aérien	แอร์
aérien	อากาศ
aérien	air
couvert	ครอบคลุม
couvert	ปกคลุม
délégué	ตัวแทน
cahiers	cahiers
logement	ที่พัก
phases	phases
tribus	เผ่า
vraie	real
vraie	จริง
vraie	ทรู
vraie	true
vraie	จริง
vraie	แท้
astronome	ดาราศาสตร์
régionaux	ภูมิภาค
battant	ฟลาย
battant	บิน
attentat	โจมตี
colorado	โคโลราโด
feuille	ใบไม้
difficiles	แรง
difficiles	โหม
difficiles	ลำบาก
difficiles	หนัก
difficiles	ฮาร์ด
difficiles	ยาก
difficiles	ยาก
coupes	ตัด
coupes	cups
coupes	ถ้วย
douce	หวานๆ
douce	หวาน
douce	นิ่ม
douce	อ่อน
douce	นุ่ม
remarquables	ค้าง
contraint	บังคับ
dep	dep
khan	ข่าน
quasiment	เกือบ
finlandais	ฟินแลนด์
enfer	นรก
districts	เขต
déchets	เปลือง
comique	comique
comique	การ์ตูน
comique	ตลก
bell	ระฆัง
bell	กระดิ่ง
bell	เบลล์
matières	วัตถุดิบ
matières	วัสดุ
essence	น้ำมัน
essence	เบนซิน
essence	น้ำมัน
séminaire	สัมมนา
administratives	ธุรการ
orthographe	สะกด
orthographe	สะกด
orthographe	คาถา
lucas	ลูคัส
biologie	ชีววิทยา
essayer	ลอง
essayer	พยายาม
marchés	ตลาด
cellule	เซลล์
fou	วิกลจริต
fou	บ้า
fou	เพี้ยน
fou	โมโห
fou	mad
fou	โกรธ
accepter	ยอมรับ
coréen	เกาหลี
courage	กล้า
humour	ขัน
banques	ธนาคาร
banques	แบงค์
banques	ธนาคาร
banques	ธนาคาร
banques	แบงค์
banques	แบงก์
battre	จังหวะ
battre	ตี
battre	เอาชนะ
battre	ชนะ
norvégien	นอร์เวย์
positif	บวก
plume	ขน
plume	plume
plume	ปากกา
alimentaire	อาหาร
démarche	เข้าหา
kansas	แคนซัส
grève	strike
marchandises	สินค้า
marchandises	สินค้า
fichiers	แฟ้ม
pratiquement	เกือบ
xviie	seventeenth
dites	กล่าว
dites	พูด
fernand	fernand
promouvoir	โปรโมท
promouvoir	โปรโมต
observations	หมายเหตุ
observations	คอมเมนท์
rural	ชนบท
codes	รหัส
récente	ล่าสุด
malade	ป่วย
malade	ป่วย
arena	สังเวียน
évaluer	ประเมิน
évaluer	ประเมิน
voulu	ต้องการ
réduite	ลด
perspective	ฝึกงาน
perspective	outlook
garçons	หนุ่มๆ
doctrine	ลัทธิ
tourner	เลี้ยว
tourner	หัน
tourner	พลิก
tourner	เปิด
tourner	หมุน
tourner	หมุน
tourner	ปั่น
sultan	สุลต่าน
abandonne	สละ
abandonne	ละทิ้ง
liban	liban
liban	เลบานอน
routier	ถนน
routier	road
sociologie	สังคมวิทยา
messages	ข้อความ
accusé	จำเลย
jette	พ่น
index	ดัชนี
veulent	ต้องการ
veulent	อยาก
téléphone	โทรศัพท์
téléphone	โทรศัพท์
documentation	เอกสาร
enregistre	บันทึก
enregistre	สถิติ
bouche	ปาก
bouche	ปาก
bouche	ปาก
queen	ควีน
queen	ราชินี
blessure	แผล
blessure	บาดแผล
équateur	เส้นศูนย์สูตร
équateur	ศูนย์สูตร
fine	สบาย
anneau	แหวน
anneau	วงแหวน
anneau	ring
anneau	ริง
chambres	ห้อง
chambres	ห้อง
youtube	youtube
xii	xii
profite	เพลิดเพลิน
profite	สนุก
profite	เพลิน
onde	คลื่น
onde	เวฟ
onde	โบกมือ
onde	โบก
retourner	กลับ
abc	abc
masque	หน้ากาก
combattre	ต่อสู้
combattre	สู้
gloire	เกียรติยศ
gloire	รุ่งโรจน์
basses	โลว์
basses	ต่ำ
monter	ภูเขา
apparait	ปรากฏ
fidèles	ซื่อสัตย์
fidèles	ภักดี
fidèles	ศรัทธา
causes	สาเหตุ
papillon	ผีเสื้อ
papillon	เม่า
papillon	papillon
comparaison	เทียบ
comparaison	เทียบ
préparer	เตรียม
vendée	vendée
pousse	เบ่ง
pousse	ผลัก
pousse	ดัน
pousse	เข็น
pousse	เติบโต
mondiaux	โกลบอล
mondiaux	global
globe	globe
globe	ลูกโลก
procureur	โจทก์
procureur	อัยการ
atlas	atlas
caisse	ลัง
génétique	พันธุกรรม
génétique	พันธุกรรม
génétique	กรรมพันธุ์
ballon	บอลลูน
ballon	ลูกโป่ง
ballon	ลูกบอล
ballon	บอล
choc	ช็อค
choc	ช๊อค
choc	ช็อก
choc	ช็อต
ondes	คลื่น
gérer	จัดการ
frappe	strike
frappe	ฮิต
philippines	ฟิลิปปินส์
philippines	ฟิลิปปินส์
islamique	อิสลาม
entouré	ล้อม
assurance	ประกัน
phil	ฟิลล์
phil	ฟิล
espère	โฮป
espère	หวัง
littoral	littoral
littoral	ชายฝั่ง
module	โมดูล
enterré	ฝัง
bonus	โบนัส
bonus	โบนัส
théories	ทฤษฎี
théories	ทฤษฎี
hot	ร้อนๆ
hot	ร้อน
hot	hot
résoudre	แก้
résoudre	ไข
résistant	ดื้อยา
sculptures	ประติมากรรม
sculptures	ประติมากรรม
investissement	ลงทุน
investissement	ลงทุน
incident	เหตุการณ์
chêne	โอ๊ค
compagnon	สหาย
chroniques	chronicle
chroniques	เรื้อรัง
chroniques	chroniques
tue	สังหาร
tue	ฆ่า
paolo	เปาโล
cache	แคช
cache	ซ่อน
égale	เท่ากับ
égale	เท่ากับ
œufs	ไข่
œufs	ไข่
emma	emma
emma	เอ็มม่า
blanches	ขาว
blanches	ไวท์
miles	ไมลส์
miles	ไมล์
demandes	คำขอ
boxe	boxing
boxe	มวย
boxe	ชกมวย
pair	คู่
industriels	อุตสาหกรรม
challenge	ท้าทาย
challenge	ท้า
adolphe	adolph
serpent	งู
chimiques	เคมีภัณฑ์
chimiques	เคมี
jeudi	พฤหัส
jeudi	พฤหัสฯ
jeudi	พฤหัสบดี
livret	libretto
média	สื่อ
noires	ดำ
métropolitaine	มหานคร
métropolitaine	นครหลวง
foyer	ผิง
foyer	เตาผิง
comtes	จำนวนนับ
comtes	earls
invite	ชวน
invite	เชิญ
anges	เทวดา
anges	เทวดา
anges	นางฟ้า
rencontrer	พบ
étang	สระ
étang	บ่อ
attente	รอ
virginia	เวอร์จิเนีย
restant	เหลือ
symboles	สัญลักษณ์
symboles	สัญลักษณ์
voûte	อาร์ช
méridionale	ใต้
racines	ราก
racines	รูท
racines	รากฐาน
racines	ราก
fréquente	บ่อย
roumain	โรมาเนีย
affluents	tributaries
mali	มาลี
repos	พัก
gardes	ยาม
gardes	รักษ์
gardes	องครักษ์
évolué	วิวัฒนาการ
évolué	พัฒนา
romane	romane
vents	ลม
vents	สายลม
vents	ลม
rap	แร็พ
circulaire	วงกลม
décennies	ทศวรรษ
assistance	สนับสนุน
assistance	รองรับ
adams	อดัมส์
adams	adams
permanente	ถาวร
wayne	เวย์น
spider	แมงมุม
spéciaux	พิเศษ
spéciaux	พิเศษ
citation	อ้างอิง
citation	คำคม
loiret	loiret
indiens	อินเดีย
appliquer	สมัคร
âges	อายุ
âges	ยุค
âges	อายุ
âges	ยุค
âges	วัย
offrir	เสนอ
offrir	เสนอ
gridcolor	gridcolor
tests	ทดสอบ
tests	ทดสอบ
neutralité	ฉนวน
bière	เบียร์
arr	arr
faibles	อ่อนแอ
faibles	อ่อน
faibles	โลว์
faibles	ต่ำ
julia	julia
industries	อุตสาหกรรม
destin	ชะตา
destin	destin
angel	เทวดา
angel	นางฟ้า
archéologiques	โบราณคดี
podium	แท่น
professeurs	ครู
professeurs	คณาจารย์
professeurs	คณะ
emplois	งาน
occupée	ยุ่งๆ
occupée	ยุ่ง
confusion	สับสน
confusion	สับสน
mosquée	มัสยิด
étrange	แปลกๆ
étrange	แปลก
étrange	แปลกๆ
étrange	แปลก
étrange	แปลก
crimes	อาชญากรรม
autrichienne	ออสเตรีย
exprimer	express
vendre	ขาย
vendre	ขาย
vicomte	vicomte
session	เซสชั่น
session	เซสชัน
marshall	มาร์แชล
sorbonne	sorbonne
lang	แลง
vallées	หุบเขา
indienne	อินเดีย
just	แค่
contrôler	ควบคุม
contrôler	คอนโทรล
colons	colons
ferrand	ferrand
brésilienne	บิ
brésilienne	บิท
brésilienne	บราซิล
brésilienne	บิว
arsenal	อาร์เซนอล
arsenal	arsenal
