है	האי
उपदेश	הדרשה
उपदेश	דרשה
उपदेश	מטיף
उपदेश	להטיף
एकीकरण	אינטגרציה
फोटो	תמונה
फोटो	תמונות
चोरी	נגנבה
चोरी	נגנבו
चोरी	גנובה
चोरी	גנוב
चोरी	נגנב
चोरी	גניבה
चोरी	גניבת
चोरी	גניבה
चोरी	לגנוב
सिंहासन	כס
आचरण	התנהגות
क्लोराइड	כלור
हरी	ירוקה
हरी	גרין
हरी	ירוק
शरण	מקלט
शरण	מפלט
बयान	הצהרה
बयान	ההצהרה
मुंह	מאות
विनाश	חורבן
विनाश	הרס
एजेंट	סוכן
एजेंट	הסוכן
एजेंट	סוכנת
बेल्जियम	בלגיה
वितरित	נמסרה
वितरित	נמסר
वितरित	להפיץ
वितरित	לחלק
वितरित	הופץ
वितरित	מופץ
श्रेणियाँ	גילדה
श्रेणियाँ	קטגוריות
शाब्दिक	מילולי
खूब	ובכן
आतंकवादी	טרוריסט
आतंकवादी	מחבל
आतंकवादी	טרור
आतंकवादी	טרוריסטים
आतंकवादी	מחבלים
प्रतिबंधित	מוגבלות
प्रतिबंधित	מוגבלת
प्रतिबंधित	מוגבל
प्रतिबंधित	אסר
प्रतिबंधित	נאסר
साथियों	עמיתים
न्यूटन	ניוטון
पारस्परिक	הדדית
पारस्परिक	הדדי
अद्यतन	עדכני
अद्यतन	עדכון
अद्यतन	העדכון
अद्यतन	עדכן
अद्यतन	עדכונים
अद्यतन	עדכוני
अद्यतन	העדכונים
बैठे	יושבים
बैठे	יושב
बैठे	יושבת
पारम्परिक	מסורתית
पारम्परिक	מסורתי
पारम्परिक	מסורתיים
विलुप्त	נכחדו
विलुप्त	נכחד
प्रशिक्षित	מאומנת
प्रशिक्षित	הכשרה
प्रशिक्षित	מאומן
पारिस्थितिकी	אקולוגיה
सैद्धांतिक	תיאורטי
सैद्धांतिक	תאורטית
सैद्धांतिक	תיאורטית
स्पेनी	ספרדי
स्पेनी	ספרדית
पौधा	צמח
पौधा	שתול
माई	מאי
संलग्न	לצרף
संलग्न	צרף
संलग्न	מחובר
संलग्न	מצורף
होम	הביתה
होम	הום
होम	בבית
होम	הבית
होम	בית
होम	home
होम	בתים
सिक्के	מטבעות
काउंसिल	מועצה
काउंसिल	המועצה
ट्यूब	צינור
अवलोकन	סקירה
अवलोकन	תצפית
अवलोकन	התבוננות
अवलोकन	השגחה
नमूने	דגימות
नमूने	דגימות
नमूने	דוגמיות
बन्द	כבוי
बन्द	off
बन्द	מכובה
बन्द	סגורות
बन्द	סגורים
बन्द	סגור
बन्द	סגורה
बन्द	קרוב
बन्द	סגור
बन्द	קרובים
कब	מתי
कब	כאשר
तारीख	תאריך
तारीख	התאריך
तारीख	דייט
एकदम	לגמרי
एकदम	לחלוטין
एकदम	בהחלט
समावेश	הכללה
खुदाई	לחפור
खुदाई	קידוח
फलों	פירות
वस्तुएँ	הפריטים
वस्तुएँ	פריטים
वस्तुएँ	עצמים
वस्तुएँ	אובייקט
वस्तुएँ	חפצים
वस्तुएँ	אובייקטים
हमलों	תקיפות
हमलों	התקפות
हमलों	פיגועים
बीस	twenty
बीस	עשרים
शिकायत	תלונה
शिकायत	תלונות
शिकायत	תלונה
शिकायत	להתלונן
सफाई	ניקיון
सफाई	מנקה
सफाई	נקיון
सफाई	ניקיון
सफाई	ניקוי
टेलीविज़न	טלוויזיות
टेलीविज़न	טלוויזיה
टेलीविज़न	טלויזיה
अन्ना	אנה
विन्यास	תצורה
विन्यास	הגדרות
विन्यास	ההגדרות
ध्रुवीय	קוטב
तिहाई	שלישים
पार्श्व	סייד
पार्श्व	צד
पार्श्व	לצד
पार्श्व	הצד
घड़ी	שעון
रोशनी	לייטס
रोशनी	אורות
रोशनी	אור
आलोचक	מבקר
रखरखाव	תחזוקה
रखरखाव	אחזקה
डीएनए	dna
नाना	נענע
नाना	ננה
स्पर्श	מגע
स्पर्श	נגיעה
स्पर्श	לגעת
गणितज्ञ	מתמטיקאי
वनों	יער
वनों	היער
वनों	יערות
कृतियाँ	כתבים
जीते	זכיתי
जीते	זכה
जीते	ניצח
जीते	ניצחו
कबीर	כביר
हानिकारक	מזיקים
हानिकारक	מזיקה
हानिकारक	מזיקות
हानिकारक	מזיק
आमंत्रित	מוזמנים
आमंत्रित	מוזמנת
आमंत्रित	הוזמן
आमंत्रित	הוזמנה
आमंत्रित	מוזמן
पीला	צהוב
पीला	צהובה
सीधी	סטרייט
सीधी	ישר
श्लोक	חרוז
श्लोक	פסוק
किलो	קילו
बादल	העננים
बादल	עננים
बादल	הענן
बादल	ענן
चंद्रमा	מון
चंद्रमा	ירח
चंद्रमा	הירח
कोयला	פחם
कोयला	פחם
पादप	צמח
पादप	שתול
चौड़ाई	רוחב
उपयोगिता	התועלת
संवेदनशील	רגיש
संवेदनशील	רגישים
संवेदनशील	רגישה
संवेदनशील	רגישות
मान्य	תקף
मान्य	בתוקף
मान्य	תקפה
अनुसूचित	מתוכנן
अनुसूचित	מתוזמן
सम्पन्न	סיימה
सम्पन्न	הסתיים
सम्पन्न	הסתיימה
सम्पन्न	סיימתי
सम्पन्न	סיים
सम्पन्न	בוצע
सम्पन्न	סיים
सम्पन्न	סיימתי
सम्पन्न	סגור
हॉलीवुड	הוליווד
शहीद	הקריב
शहीद	מעונה
शहीद	שאהיד
तेज़	מהיר
पीछा	מרדף
अर्ध	חצי
विकासशील	פיתוח
अल्प	אלפ
फंड	קרן
नाक	אף
नाक	אפו
नाक	אפה
नाक	האף
राणा	ראנה
निवेदन	בקשות
निवेदन	בקשי
निवेदन	הבקשה
निवेदन	בקשה
निवेदन	בקשת
निवेदन	בקש
ब्रायन	בריאן
ब्रायन	בראיין
ब्रायन	בראין
ब्रायन	בריאן
ब्रायन	בראיין
अनुभाग	מקטע
अनुभाग	סעיף
अनुभाग	מחלקה
अनुभाग	מחלקות
अनुभाग	חלקים
बीसवीं	twentieth
रंगीन	צבעוני
रंगीन	צבעוניות
रंगीन	צבעוניים
रंगीन	צבעוני
रंगीन	צבעוניות
रंगीन	צבעוניים
अपेक्षित	צפוי
अपेक्षित	ציפיתי
अपेक्षित	צפויה
अपेक्षित	ציפה
मूलभूत	מחדל
मूलभूत	בסיסי
मूलभूत	בסיסיים
मूलभूत	בסיסית
मूलभूत	בסיסיות
विभागों	מחלקות
अदा	שלם
अदा	שלמי
जिम	התעמלות
जिम	כושר
एटा	eta
नरेन्द्र	נרנדרה
पूछा	נשאל
पूछा	ביקש
पूछा	שאל
कहानियां	סיפורים
उत्पादित	הפיק
उत्पादित	מיוצר
पहुँचा	גישה
दोषी	אשמים
दोषी	אשם
दोषी	אשמה
ज्वर	קדחת
ज्वर	חום
क्रिसमस	המולד
राहत	הקלה
रखें	שמור
रखें	לשמור
भंडार	אחסון
भंडार	איחסון
भंडार	מחסן
गार्डन	הגינה
गार्डन	גן
गार्डन	הגן
गार्डन	גינה
कार्टून	מצויר
फ़्रांस	צרפת
व्यंग्य	סאטירה
व्यंग्य	פרודיה
छंद	חרוז
छंद	ריים
ठंडा	קולד
ठंडा	קרים
ठंडा	קור
ठंडा	קר
नाडु	נאדו
पत्थरों	אבנים
अक्ष	גרזנים
अक्ष	ציר
इमारतें	בניינים
इमारतें	מבנים
पन्ने	דפים
पन्ने	עמודים
मोदी	מודי
एपिसोड	פרקים
एपिसोड	פרק
एपिसोड	הפרק
डोमेन	דומיינים
डोमेन	תחום
डोमेन	מתחם
डोमेन	התחום
मैक	מאק
