در	uks
دوستی	sõprust
دوستی	sõber
دوستی	sõbranna
تقلید	imiteerida
تقلید	imitatsioon
نهضت	ristisõda
نهضت	liikumine
کهنه	vana
کهنه	vanaks
کهنه	vanad
اجباری	sundis
اجباری	sunnitud
اجباری	force
اجباری	jõud
اجباری	jõuga
اجباری	kohustuslikud
اجباری	kohustuslik
اجباری	kohustuslikud
اجباری	kohustuslik
ضریب	koefitsient
نان	karri
نان	leib
نان	leiba
خورده	sõime
خورده	sõin
خورده	sõi
خورده	sõid
خورده	söönud
خورده	söödud
امریکا	ameerika
یوروویژن	eurovisiooni
گرافیک	gpu
گرافیک	graafika
معمار	arhitekti
معمار	arhitekt
نیل	niiluse
بخصوص	eriti
مرکب	komposiit
مرکب	ühendid
مرکب	ühend
مرکب	tint
ماندن	jäämine
ماندن	püsi
نفس	hingeõhk
نفس	hingetõmme
نفس	self
نفس	ego
نفس	hinge
نفس	hing
براون	brown
براون	pruuniks
براون	pruunid
براون	pruun
براون	braun
واسطه	vahepealne
واسطه	vahendaja
فشرده	kondenseeritud
فشرده	zip
فشرده	kokkusurutud
مری	mary
مری	maarja
مری	häid
آذربایجانی	aserbaidžaani
شطرنج	male
لیورپول	liverpooli
وسیع	laiad
وسیع	lai
وسیع	laia
وسیع	ulatuslikud
وسیع	ulatuslik
وسیع	avar
تار	veebi
تار	warp
تار	tõrva
سودان	sudaani
سودان	sudaan
سودان	sudaani
اسلواکی	slovaki
اسلواکی	slovakkia
اسلواکی	slovakkia
شکلی	arvud
سازهای	struktuurne
سازهای	struktuuriline
حرم	varjupaik
راهنما	käsitsi
راهنما	käsiraamat
راهنما	manuaal
راهنما	juhend
راهنما	giid
دوستدار	südamlik
دوستدار	armastav
سیدنی	sidney
سیدنی	sydney
جونز	jones
استانداردهای	standardid
اپرا	ooper
اپرا	ooperi
اسلحه	püss
اسلحه	relv
آلفرد	alfred
نمادهای	tähised
نمادهای	sümbolid
بادی	buddy
بادی	tuul
بادی	tuule
فرانسیس	francis
امتداد	venib
سهم	panus
سهم	sissemakse
سهم	jagab
سهم	aktsiad
متمرکز	koondunud
متمرکز	kontsentreeritud
متمرکز	keskendunud
دلیلی	põhjus
ماجرای	seiklus
ماجرای	seiklused
کارگر	töötaja
کارگر	tööline
دایره	ringid
دایره	ring
دایره	circle
دایره	ringi
دایره	ringkirja
مغزی	ajju
مغزی	aju
پروفسور	professor
مانی	mani
سرپرستی	eestkoste
سرپرستی	järelevalve
خوراکی	söödav
دان	doni
دان	don
سرچشمه	purskkaev
عقاید	arvamused
عقاید	uskumused
انفجار	plahvatus
خزندگان	roomaja
خزندگان	roomajad
تحمل	hälve
تحمل	sallivust
تحمل	talutav
بنیانگذار	asutaja
مقبره	haud
مقبره	haua
متخصص	spetsialist
متخصص	spetsialiseerunud
متخصص	eksperdi
متخصص	asjatundja
متخصص	ekspert
عاشق	armastan
عاشق	love
عاشق	armastus
عاشق	armastust
لحظه	moment
لحظه	hetk
شباهت	sarnasusi
شباهت	sarnasus
شباهت	sarnasust
شباهت	sarnasus
داوران	kohtunikud
تسلیم	alistu
تسلیم	loobumine
تسلیم	esitamine
آستانه	künnis
آستانه	lävi
آستانه	künnist
آستانه	astana
آستانه	brink
اثرات	mõjud
اثرات	mõju
اثرات	toime
تعادل	saldo
تعادل	tasakaalu
تعادل	tasakaal
تعادل	bilanss
تعادل	tasakaal
کاغذ	paber
کاغذ	paberid
زوج	paar
زوج	paari
زوج	paar
فضانوردان	astronaudid
گرگ	hunt
گرگ	wolf
گرگ	gregg
تعقیب	jälitamine
تعقیب	tagaajamine
یهودیت	judaismi
اسلوونی	sloveenia
اسلوونی	sloveenia
آماری	statistika
آماری	statistika
آماری	statistilised
آماری	statistiline
سراسری	ülemaailmne
سراسری	global
سراسری	globaalsed
سراسری	globaalne
سراسری	ülemaailmse
هوش	luure
لینوکس	linux
سنگاپور	singapuri
سنگاپور	singapuris
مالیات	maksustamine
مالیات	maks
مالیات	maksud
کشتن	tapa
کشتن	tappa
کشتن	tapmine
عبری	heebrea
اثری	muljed
آغازین	algne
آغازین	esialgne
سواحل	kallaste
سواحل	rannad
یادگیری	õppimine
یادگیری	õppima
یادگیری	õpime
یادگیری	õppida
یادگیری	õpi
مجازات	karistus
مجازات	karistus
مجازات	karistuse
سازمانی	organisatsiooniline
سازمانی	enterprise
سازمانی	ettevõte
سازمانی	ettevõtlus
دوک	vürst
دوک	duke
دوک	hertsog
رز	rose
رز	roos
رز	roosi
رز	rosa
سکه	mündid
سکه	münt
سکه	mündi
نمودار	joonis
نمودار	diagramm
نمودار	skeem
نمودار	joonis
نمودار	diagramm
هالیوود	hollywood
هالیوود	hollywoodi
بمب	pomm
محلول	lahendus
محلول	lahus
تیمور	timori
تیمور	timur
بچه	kallis
بچه	beebi
بچه	laps
بچه	lapse
کمبریج	cambridge
دختری	tüdruk
نمک	soola
نمک	sool
کنیا	kenya
استون	kivi
استون	atsetoon
پوشیده	kulunud
پوشیده	kantud
معماران	arhitektid
موجودات	olendid
موجودات	olevused
موجودات	elukad
هلندی	hollandi
روزه	paas
روزه	kiire
روزه	kiiresti
موش	rat
موش	rott
موش	hiir
موش	hiire
آگاه	informeeritud
آگاه	teadlikud
آگاه	teadlik
تفکیک	dissotsiatsioon
تفکیک	eraldamine
تفکیک	lahutamine
جامد	tahke
جامد	tahked
اخراج	väljasaatmise
اخراج	vallandatud
اخراج	vallandas
اخراج	vallandati
دژ	kindlus
دژ	kindlus
دژ	fort
جمعیتی	demograafiline
جمعیتی	demograafilised
جمعیتی	populatsioon
جمعیتی	populatsiooni
جمعیتی	rahvastik
جمعیتی	elanikkond
جمعیتی	rahvaarv
کمترین	minimaalselt
کمترین	miinimum
کمترین	minimaalne
کمترین	vähim
کمترین	minimaalne
میشل	michelle
دموکراسی	demokraatia
خزر	kaspia
شکسته	katkised
شکسته	katki
شکسته	murtud
شکسته	murdunud
شکسته	murdis
لوکزامبورگ	luksemburg
لوکزامبورگ	luxembourg
لوکزامبورگ	luksemburgi
ماداگاسکار	madagaskari
کوانتومی	quantum
برتری	tipptaseme
برتری	eelis
بارگذاری	koormus
بارگذاری	laadi
بارگذاری	laadimine
بارگذاری	laaditud
بارگذاری	laetud
بارگذاری	laadimine
بارگذاری	üleslaadimine
بارگذاری	üleslaadimise
بارگذاری	üleslaadimine
تورنتو	toronto
جانی	johnny
هیل	hale
هیل	hill
بنگلادش	bangladesh
مار	mar
مار	madu
مار	snake
مار	mao
شواهد	tõendid
شواهد	tõendusmaterjal
شواهد	tõendeid
شواهد	asitõend
دهان	suu
دهان	suud
مهاجمان	sissetungijad
وست	west
وست	lääs
وست	lääne
شک	kahtlus
شک	kahtlane
شک	kaheldav
شیطان	saatan
جفت	paar
جفت	paari
جفت	platsenta
جفت	paari
جفت	paaris
جفت	paaride
جفت	paarid
ابر	pilvede
ابر	pilvi
ابر	pilved
ابر	pilve
ابر	pilved
ابر	cloud
ابر	pilv
عمیق	sügav
عمیق	deep
عمیق	sügavale
ابراز	väljendades
ویلیامز	williamsi
ویلیامز	williams
دستگیری	arreteerida
دستگیری	vahistamine
دستگیری	püüdmine
دستگیری	vahistamised
تست	test
تست	katse
تست	katsed
تست	testimine
تست	katsetamine
اساتید	isandad
اساتید	meistrid
اساتید	õpetajad
تنوع	mitmekesisust
تنوع	mitmekesisuse
تنوع	mitmekesisus
تنوع	sort
تنوع	sordi
نشانی	aadress
حساس	tundlik
حساس	tundlikud
اشخاص	isikuid
اشخاص	isikud
پرتو	kiir
پرتو	ray
اورشلیم	jeruusalemma
فرمانروایی	kuningriik
ارنست	ernst
ارنست	ernest
گپ	vestlus
پاس	tunnustust
پاس	kuru
اجزای	komponendid
معنا	tähendus
هیدروژن	vesinik
جاز	jazzi
جاز	jazz
راز	saladusi
راز	saladused
راز	saladus
راز	salajane
راز	secret
نوجوان	teismeliste
نوجوان	teismeline
نوجوان	teismeline
نوجوان	teismelised
عامه	populaarne
عامه	populaarsed
تمرین	proov
تمرین	koolitus
تمرین	koolitused
تمرین	väljaõpe
تمرین	treeningud
تمرین	harjutamine
تمرین	tava
تمرین	praktika
تمرین	harjutus
اواسط	mid
شلیک	tulista
شلیک	tulistada
شلیک	lask
شلیک	tulistatud
شلیک	tulistas
کوشش	jõupingutusi
کوشش	jõupingutused
کوشش	pingutus
کوشش	jõupingutused
کوشش	pingutused
پلاک	plaat
پلاک	taldrik
پلاک	tahvel
بیاید	tule
هماهنگی	koordineerimine
هماهنگی	kooskõlastamine
هماهنگی	harmoonia
خام	töötlemata
خام	toores
خام	toor
خام	toorelt
قدس	jeruusalemma
هوشمند	intelligentne
هوشمند	intelligentsed
هوشمند	tark
هوشمند	nutikad
هوشمند	nutikas
هوشمند	smart
انتقام	kättemaks
انتقام	kättemaks
منافع	huve
منافع	huvid
منافع	kasu
بام	katus
دستیار	abiline
دستیار	assistent
نشریات	ajakirjad
نشریات	trükised
نشریات	väljaanded
نشریات	väljaannete
رویدادها	üritused
رویدادها	sündmused
بالاخره	lõpuks
کتیبه	keri
ویکیپدیا	wikipedia
لغو	loobu
چرخه	ring
چرخه	circle
چرخه	ringi
چرخه	tsüklit
چرخه	tsükkel
تیلور	taylor
هاوایی	hawaii
هاوایی	havai
هاوایی	hawaii
هاوایی	havai
استخدام	palgata
استخدام	palka
استخدام	palkas
استخدام	palgatud
استخدام	tööhõive
استخدام	värvata
تندیس	skulptuur
تندیس	kuju
پاییز	sügis
پاییز	kukkumine
پاییز	kuku
دیویس	davis
خوزه	jose
خوزه	josé
مخابرات	kommunikatsioon
مخابرات	side
مخابرات	telekommunikatsioon
مخابرات	telekommunikatsiooni
مخابرات	telekommunikatsioon
مخابرات	telekommunikatsiooni
تفریحی	ohjeldamatu
تفریحی	meelelahutuslikud
معامله	kokkulepe
معامله	tehing
برایان	brian
برایان	bryan
حدیث	väljakuulutamine
حدیث	teadaanne
تسلط	domineerimine
تسلط	domineerimine
تسلط	asutus
تسلط	ametiasutus
حاکمان	kohtunikud
تجربی	empiiriline
تجربی	eksperimentaalne
مقدمه	sissejuhatus
فصلی	hooajalise
ویدئو	video
دراز	venitada
دراز	venib
دراز	pikad
دراز	pikka
دراز	pikk
معنوی	vaimne
معنوی	hingeline
والدین	kasvatus
والدین	vanem
والدین	lapsevanem
مکه	meka
مقصد	sihtkoht
مغول	mongolid
مغول	mongol
محاسبات	arvutused
محاسبات	arvutamine
محاسبات	informaatika
مدارک	tõendid
مدارک	tõendusmaterjal
مدارک	tõendeid
مدارک	asitõend
بلافاصله	koheselt
بلافاصله	otsekohe
بلافاصله	koheselt
شن	shen
شن	liiv
شن	liiva
بوئینگ	boeing
حرکات	liigub
حرکات	käigud
حرکات	liigutab
حرکات	liikumised
اکوادور	ecuadori
رسول	sõnumitooja
خلبان	piloot
پائولو	paulo
پائولو	paolo
تفکر	mõtlesin
تفکر	arvas
تفکر	arvasin
تفکر	mõtlemine
تفکر	mõeldes
تفکر	mõtled
تفکر	mõtleb
حجت	garantii
حجت	argument
حجت	argumendi
ویکتور	victor
بارسلونا	barcelona
عجیب	veider
عجیب	imelik
عجیب	kummaline
عجیب	imelik
عجیب	veider
عجیب	veider
عجیب	imelik
فرماندهان	komandörid
فراز	eespool
فراز	ülalpool
فراز	ülal
اعتراضات	protest
اعتراضات	protesti
اعتراضات	protestid
فراموش	unusta
مخدر	narkootikum
طنز	satiir
طنز	iroonia
طنز	huumor
طنز	huumor
کریستین	christian
کریستین	kristlane
نخل	palmi
نخل	peopesa
نخل	palm
نامزدی	kihlus
ضعف	nõrkus
سکته	insult
آلودگی	saastumise
آلودگی	saastumine
آلودگی	infektsioon
آلودگی	nakkus
آلودگی	reostuse
آلودگی	reostus
آلودگی	saaste
عفونت	infektsioonid
عفونت	infektsioon
عفونت	nakkus
بست	ühendaja
بست	niine
بستن	lähedal
بستن	sulge
بستن	sulgemine
سدیم	naatrium
سدیم	naatriumi
پورنوگرافی	pornograafia
حکمت	tarkust
حکمت	tarkus
ماد	pori
ماد	muda
ماد	maud
لاله	tumm
درختی	puu
درختی	puud
مو	karvad
مو	soeng
مو	juuksed
احتمالی	tõenäoline
سوئدی	rootsi
پیشنهادی	pakutud
پیشنهادی	soovitused
پیشنهادی	ettepanekud
هرزگوین	hertsegoviina
پروتئین	valk
پروتئین	proteiin
پروتئین	valgud
دشتی	tasandikud
مورخ	kuupäevaga
کالا	kaubad
کالا	kaup
کالا	kauba
کالا	kaup
کالا	kauba
کیم	kim
کشیدن	joonis
کشیدن	joonistamine
عقاب	eagle
عقاب	kotkas
تسخیر	valduses
تسخیر	omamine
تسخیر	vallutama
تسخیر	vallutada
آوری	avery
آزار	haiget
بلوک	plokid
بلوک	plokkide
بلوک	kvartalit
بلوک	plokk
بلوک	bloki
بلوک	blokk
بلوک	block
هیتلر	hitler
مبلغ	summa
مبلغ	kogus
مبلغ	summa
قبیله	klanni
قبیله	klann
قبیله	hõim
قبیله	hõimu
قبیله	hõimu
قبیله	hõimud
تزریق	süstimine
تزریق	süst
تزریق	süsti
تزریق	süstimine
تزریق	süstida
تزریق	süsti
همایش	konverents
همایش	konventsioonid
همایش	konventsiooni
همایش	konventsioon
تاکید	rõhk
تاکید	rõhuasetus
صدها	sajad
صدها	sadu
جانسون	johnson
مجاهدین	miilits
لوح	tahvel
لوح	tablett
لوح	tahvel
آتن	ateena
چی	mis
چی	mida
کابینه	kapp
موازی	paralleelsed
موازی	paralleelne
موازی	paralleelselt
کامین	côte
منظم	distsiplineeritud
منظم	korrapärane
منظم	regulaarsed
منظم	tavaline
منظم	korrapärased
منظم	regulaarne
غلط	väär
انیمیشن	animatsiooni
انیمیشن	animeeritud
خواهان	iha
خواهان	soov
خواهان	soovi
فیفا	fifa
کانی	connie
مرحوم	surnud
کرم	karam
کرم	ussi
کرم	uss
کرم	koor
کرم	kreem
کرم	koort
کلاه	kiiver
کلاه	müts
کلاه	mütsi
کلاه	kaabu
کلاه	kübar
اقلیم	kliima
خیالی	kujuteldav
بوی	lõhna
بوی	lõhn
بوی	lõhnab
بوی	lõhnad
محدودیت	piirangud
محدودیت	piirang
محدودیت	piirang
محدودیت	piiramine
محدودیت	piirmäärad
محدودیت	piirid
محدودیت	piirangud
محدودیت	piir
محدودیت	piirang
محدودیت	limiit
محدودیت	piirangud
مختلط	segatud
مختلط	sega
مختلط	segunenud
اهدا	annetus
اهدا	annetuse
اهدا	annetused
اهدا	annetusi
اهدا	pühendumus
اهدا	doonor
اهدا	doonori
شفاف	läbipaistvad
شفاف	läbipaistev
شفاف	läbipaistvus
امضای	allkirjastamise
امضای	allkirjastamine
قبایل	hõimud
قبایل	klannid
دام	lõksu
دام	lõks
دام	dom
داگلاس	douglas
نابودی	hävitamine
پسران	poisid
پسران	pojad
سرنوشت	saatuse
سرنوشت	saatus
سرنوشت	saatuse
سرنوشت	saatus
حیاط	õu
حیاط	hoovis
حیاط	tagahoovis
حیاط	õu
حیاط	õue
آنگولا	angola
اشتغال	tööhõive
رایگان	vabad
رایگان	vaba
رایگان	free
رایگان	tasuta
گیرنده	meeldejääv
گیرنده	saaja
گیرنده	vastuvõtja
گیرنده	saaja
افکار	mõtteid
افکار	mõtted
ونیز	veneetsia
ونیز	venezia
قد	kõrgus
لئون	leon
حبس	vangistus
برف	lumesadu
برف	lumi
داور	kohtunik
نپال	nepali
ارباب	meister
ارباب	õpetaja
ارباب	peremees
ارباب	isand
پردیس	linnaku
بازنشسته	pensionile
بازنشسته	pensionil
بازنشسته	erus
چارچوب	raamistik
چارچوب	kaader
چارچوب	raam
چارچوب	raami
بدنه	keha
بدنه	kere
دیر	hilja
دیر	hiline
دیر	hilinenud
دیر	hirv
دیر	hirve
سروده	koosneb
اضافی	preemia
اضافی	premium
اضافی	lisatasu
اضافی	täiendavad
اضافی	täiendav
اضافی	ekstra
اضافی	extra
دما	temperatuur
دما	temperatuuri
دما	temperatuurid
غنی	ghani
غنی	rikkaks
غنی	rikkad
غنی	rikkalik
غنی	rich
غنی	rikas
خودداری	keeldumine
مخلوط	segatud
مخلوط	sega
مخلوط	segunenud
مخلوط	mix
نی	ney
پاپوآ	paapua
آسان	lihtne
آسان	kerge
شارل	charles
بلک	mustad
بلک	black
بلک	musta
بلک	must
شوشتر	schuster
نگرانی	muret
نگرانی	mure
فرایندهای	protsessid
سانتیمتر	sentimeetrit
سانتیمتر	sentimeeter
تکنیک	tehnika
فرش	vaip
فرش	vaipa
فرش	vaip
صالح	salih
ایسلند	islandil
ایسلند	island
ایسلند	islandi
گندم	nisu
حیوان	elukas
حیوان	koletis
حیوان	looma
حیوان	loom
دیدنی	imetlusväärne
اپل	õun
اپل	apple
اپل	õuna
ساموئل	samuel
منتقد	ülevaataja
منتقد	kriitik
مکانیکی	mehaanilised
مکانیکی	mehaaniline
سرگرمی	hobi
سرگرمی	hobid
سرگرمی	meelelahutus
ائتلاف	liit
ائتلاف	koalitsiooni
ازای	kajastades
ناقص	ebatäiuslik
ناقص	puudulik
ناقص	mittetäielik
خرس	karud
خرس	mõmmi
خرس	karu
خاکی	khaki
خاکی	pori
خاکی	muld
کاپیتان	kapten
مراجع	viited
بلاروس	valgevene
سازه	struktuur
سازه	ülesehitus
ایمان	faith
ایمان	usk
ایمان	usku
ایمان	uskuma
ایمان	usu
ایمان	usud
دیو	dave
بیلی	billy
یانگ	jang
یانگ	yang
یانگ	noored
