और	och
परिवर्तित	konverterat
परिवर्तित	omvandlade
पेश	presenterar
स्वर	vokaler
स्वर	högljudd
स्वर	vokal
लघु	logaritmen
लघु	minderårig
लघु	mindre
लघु	minor
लाइन	line
लाइन	linje
लाइन	rad
प्रश्न	förfrågan
प्रश्न	sökning
प्रश्न	fråga
प्रश्न	frågan
प्रश्न	fråga
प्रश्न	ifrågasätta
प्रश्न	frågor
आलोचना	kritik
पहाड़ी	kullen
पहाड़ी	backen
पहाड़ी	backe
पहाड़ी	kulle
पहाड़ी	hill
जालस्थल	webbplatsen
जालस्थल	webbsida
जालस्थल	hemsidan
जालस्थल	hemsida
जालस्थल	webbplats
पुरानी	gamla
पुरानी	gammal
पुरानी	gammalt
पुरानी	äldre
पसंद	val
पसंद	choice
पसंद	gillar
पसंद	likes
पसंद	bokmärken
सुझाव	förslag
सुझाव	sammanläggning
सुझाव	förslag
सुझाव	rekommendationer
सुझाव	tips
सुझाव	spetsar
सुझाव	dricks
खेती	odling
खेती	jordbruk
खेती	lantbruk
खेती	skördar
खेती	skörda
खेती	skörden
खेती	skörd
लिखने	skrivande
लिखने	skrift
लिखने	skrivning
लिखने	skriva
लिखने	skriver
वर्णित	beskrev
वर्णित	beskrivet
वर्णित	beskrivna
वर्णित	beskrivs
विभाजन	division
विभाजन	delning
विभाजन	divisioner
विभाजन	sektioner
विभाजन	delning
विभाजन	partition
प्रशासनिक	administrativa
प्रशासनिक	administrativ
प्रशासनिक	administrativt
विशेषता	egenskap
विशेषता	tillskriva
विशेषता	attributet
विशेषता	attribut
विशेषता	kvalité
विशेषता	kvalitet
विशेषता	kvaliteten
विशेषता	funktionen
कठिन	jobbigt
कठिन	hård
कठिन	svårt
कठिन	hårda
कठिन	hårt
कठिन	tufft
कठिन	tuff
कठिन	tuffa
कठिन	svår
कठिन	svårt
कड़ी	länk
कड़ी	länken
कड़ी	länka
कड़ी	anknyter
कड़ी	länkar
कड़ी	kedja
कड़ी	kedjan
एकमात्र	enda
ईरान	iran
क्षेत्रीय	regionala
क्षेत्रीय	regional
क्षेत्रीय	regionalt
जान	vet
जान	know
जान	veta
लड़ाई	battle
लड़ाई	slaget
लड़ाई	kamp
लड़ाई	strid
लड़ाई	slåss
लड़ाई	kamp
लड़ाई	strida
लड़ाई	kämpa
परिभाषित	definierad
परिभाषित	definierat
परिभाषित	definieras
परिभाषित	definierade
अंश	bråkdel
अंश	fraktionen
अंश	fraktion
ग्रामीण	landsbygd
ग्रामीण	landsbygdens
रोड	landsväg
रोड	road
रोड	väg
रोड	vägen
प्रस्तावित	föreslaget
प्रस्तावित	föreslagna
प्रस्तावित	föreslagen
प्रस्तावित	friade
प्रस्तावित	friat
गायक	singer
गायक	sångare
गायक	sångerska
इस्लाम	islamism
इस्लाम	islams
इस्लाम	islam
समुद्री	marina
समुद्री	marin
समुद्री	marine
समुद्री	marint
समुद्री	marinsoldat
समझा	förstått
समझा	uppfattat
समझा	förstod
उनको	dem
उनको	dom
उपयोगी	användbar
उपयोगी	användbara
उपयोगी	användbart
उपयोगी	nyttig
उपयोगी	hjälpsam
उपयोगी	användbarhet
कोशिका	cell
कोशिका	cellen
केंद्रीय	centrala
केंद्रीय	centralen
केंद्रीय	central
केंद्रीय	centralt
केंद्रीय	mellersta
सत्र	session
सत्र	sessionen
सत्र	sessioner
नारायण	narayana
नारायण	narayan
मिश्र	egypten
मिश्र	mishra
मिश्र	egyptiska
मिश्र	egyptisk
मिश्र	egyptier
पहुँच	åtkomst
पहुँच	tillgång
पहुँच	tillträde
पहुँच	räckvidden
पहुँच	reach
पहुँच	nå
पहुँच	räckvidd
पहुँच	tillgänglighet
पहुँच	tillgängligheten
पहुँच	når
मेरा	mina
मेरा	mitt
मेरा	mine
मेरा	gruva
मेरा	min
मिस्र	egypten
मिस्र	egyptiska
मिस्र	egyptisk
मिस्र	egyptier
गणराज्य	republik
गणराज्य	republiken
छात्रों	studenter
छात्रों	studerande
छात्रों	elever
पुराना	gamla
पुराना	gammal
पुराना	gammalt
पुराना	äldre
जम्मू	jammu
तेज	snabbt
तेज	snabb
तेज	snabba
सम्राट	kejsaren
सम्राट	kejsare
वैसे	iallafall
वैसे	hursomhelst
नवंबर	november
नवंबर	nov
कारणों	anledningar
कारणों	orsaker
कारणों	skäl
सर	sir
सर	herrn
प्रवाह	flöde
प्रवाह	flödet
अपराध	förseelse
अपराध	bikt
अपराध	bekännelse
अपराध	kriminalitet
अपराध	brottslighet
अपराध	brott
अपराध	crime
अमेरिकन	american
अमेरिकन	amerikan
अमेरिकन	amerikanskt
अमेरिकन	amerikansk
अमेरिकन	amerikanska
व्यक्तित्व	personlighet
व्यक्तित्व	personligheten
जन	jan
यूनाइटेड	förenade
यूनाइटेड	united
यूनाइटेड	enad
यूनाइटेड	enade
जापानी	japan
जापानी	japansk
जापानी	japanska
जापानी	japaner
जापानी	japanskt
रॉक	klippan
रॉक	klippa
रॉक	sten
रॉक	rocka
रॉक	rock
लंबी	tall
लंबी	lång
लंबी	långa
लंबी	långt
लंबी	lång
लंबी	long
लंबी	länge
गेम	gaming
गेम	spelande
गेम	spel
गेम	spelet
गेम	game
गेम	match
गेम	vilt
गेम	games
गेम	spel
गेम	lekar
गेम	matcher
अन्दर	inom
अन्दर	inside
अन्दर	inomhus
अन्दर	inne
अन्दर	insidan
अन्दर	inuti
संपत्ति	fastighet
संपत्ति	egenskap
संपत्ति	fastigheter
संपत्ति	egendom
संपत्ति	tillgångar
संक्षिप्त	förkortningar
संक्षिप्त	förkortning
संक्षिप्त	kort
संक्षिप्त	korthet
संक्षिप्त	kortfattad
संक्षिप्त	kortfattat
संक्षिप्त	korta
संक्षिप्त	koncis
संक्षिप्त	kortfattad
संक्षिप्त	kortfattade
क्यों	varför
गलत	felaktigt
गलत	inkorrekt
गलत	oriktig
गलत	felaktig
गलत	fel
गलत	falsk
गलत	false
गलत	falska
गलत	falskt
गलत	missförstår
गलत	missförstå
वर्मा	verma
सर्वोच्च	högste
सर्वोच्च	högsta
सर्वोच्च	högst
सर्वोच्च	högsta
लेना	lena
भौतिकी	fysik
वाहन	fordon
वाहन	fordon
वाहन	fordonets
वाहन	fordonet
फ़िल्में	filmer
सैनिक	soldaten
सैनिक	soldat
सैनिक	militära
सैनिक	militären
सैनिक	militär
सैनिक	militärt
सैनिक	militärer
डेटा	data
डेटा	uppgifter
स्थिर	statisk
स्थिर	statiskt
स्थिर	brus
स्थिर	statiska
स्थिर	stadig
स्थिर	stadigt
दूध	mjölk
विद्वानों	lärda
मानना	tror
मानना	tro
रखना	behåll
रखना	keep
बाह्य	extern
बाह्य	externt
बाह्य	yttre
बाह्य	externa
उपस्थिति	närvaro
उपस्थिति	deltagande
उपस्थिति	närvaro
उपस्थिति	förekomst
समूहों	grupper
समूहों	grupperna
आये	kom
चूंकि	sedan
होटल	hotell
होटल	hotellet
होटल	hotel
होटल	hotell
उच्चारण	uttal
उच्चारण	uttalas
साहित्यिक	litterär
साहित्यिक	litterära
पुरुषों	karlar
पुरुषों	män
पुरुषों	manskap
पुरुषों	mens
वृक्ष	träd
वृक्ष	trädet
वृक्ष	träd
निवेश	investering
निवेश	investera
निवेश	investerar
निवेश	investerare
निवेश	investment
निवेश	investering
निवेश	investeringar
निवेश	placeringar
निवेश	investeringar
तत्वों	grundämnen
तत्वों	inslag
तत्वों	element
सत्य	sanning
सत्य	sanningen
सत्य	sanningens
सत्य	materiell
दार्शनिक	filosof
दार्शनिक	filosofen
