par	pour
celtnes	immeubles
celtnes	édifices
kongo	congolais
kongo	congo
kongo	congolais
kongo	congolaises
kongo	congolaise
wikimedia	wikimedia
rokas	bras
rokas	armes
rokas	mains
parastā	habituel
parastā	habituelle
ass	tranchant
ass	pointu
ass	sharp
ass	essieu
ass	essieux
ass	axes
ass	axe
ciltis	tribus
dzīvot	live
dzīvot	vivant
dzīvot	vivre
meksikas	mexicaines
meksikas	mexicaine
meksikas	mexicains
meksikas	mexicain
meksikas	mexique
avoti	sources
zināšanas	connaissances
zināšanas	savoirs
zināšanas	savoir
zināšanas	connaissance
profesionālā	professionnels
profesionālā	professionnelle
profesionālā	professionnel
profesionālā	professionnelles
nākamā	prochain
nākamā	suivante
nākamā	suivant
nākamā	prochaine
nākamā	next
ziņu	message
tropu	tropiques
tropu	tropicale
tropu	tropical
tropu	tropicaux
tropu	tropicales
vislabāk	meilleure
vislabāk	meilleures
vislabāk	meilleur
vislabāk	best
vislabāk	meilleurs
dārzs	jardins
dārzs	jardin
lakers	lakers
spēkus	forces
vēlējās	recherchés
vēlējās	recherché
vēlējās	recherchée
vēlējās	voulu
vēlējās	voulait
vēlējās	souhaité
vēlējās	souhaitait
tālu	far
tālu	loin
saglabājusies	conservées
saglabājusies	conservée
portālā	portal
portālā	portail
automātiski	automatiques
automātiski	automatisé
automātiski	automatique
automātiski	automatiquement
izglītība	enseignement
izglītība	éducation
vajag	nécessité
vajag	besoins
vajag	besoin
vajag	besoins
str	str
elementi	cellules
elementi	éléments
elementi	eléments
degvielas	combustible
degvielas	carburant
degvielas	combustibles
degvielas	carburants
jelgava	jelgava
kalpo	servant
kalpo	portion
kalpo	servir
kalpo	servir
kalpo	sers
kalpo	servez
kalpo	sert
maza	petit
maza	petits
maza	petites
maza	petite
maza	petit
maza	peu
maza	petite
čārlzs	charles
čehoslovākijas	tchécoslovaquie
čehoslovākijas	tchécoslovaque
stadionā	stade
stadionā	stadium
materiāli	matériel
materiāli	matériaux
materiāli	matériau
materiāli	matières
materiāli	matériaux
materiāli	materiaux
riteņbraukšanas	vélo
riteņbraukšanas	cyclisme
sacīkšu	course
sacīkšu	racing
sacīkšu	courses
kalni	montagnes
kalni	monts
kalni	montagne
apvienotā	unie
apvienotā	unis
apvienotā	unies
jurijs	yuri
jurijs	youri
jurijs	yury
nāk	vient
nāk	venir
labs	bons
labs	bien
labs	bonne
labs	bon
labs	bonnes
mēra	mesurés
mēra	mesuré
mēra	mesurée
mēra	mesurées
balts	blanche
balts	blancs
balts	blanches
balts	blanc
mainās	changeant
mainās	changer
nedēļu	semaine
nedēļu	semaines
ideja	idée
kosmiskā	cosmique
kosmiskā	cosmiques
komplekss	complexe
komplekss	complexes
mazās	petit
mazās	petits
mazās	petites
mazās	petite
atkāpās	démissionné
atkāpās	démission
kalpoja	servi
kalpoja	servis
kalpoja	servie
kalpoja	servies
kalpoja	desservis
stils	style
atšķirības	différence
atšķirības	diff
atšķirības	différences
komisija	commission
kontrolē	contrôlées
kontrolē	contrôlés
kontrolē	contrôlée
kontrolē	contrôlé
krusts	croisée
krusts	croix
krusts	traverser
krusts	croisé
atmiņas	mémoires
atmiņas	souvenirs
atmiņas	souvenir
atmiņas	souvenirs
atmiņas	mémoire
vakarā	soirée
vakarā	soir
vef	vef
indekss	index
indekss	indice
stikla	vitre
stikla	verre
stikla	verres
trolejbusi	trolleybus
antons	anton
baterijas	batterie
baterijas	pile
baterijas	accumulateur
baterijas	batterie
baterijas	batteries
baterijas	piles
baterijas	accumulateurs
bumbas	boules
bumbas	couilles
bumbas	ballons
bumbas	balles
bumbas	billes
bumbas	bombes
vēdera	abdominale
vēdera	abdomen
biedri	camarade
biedri	camarades
biedri	membres
biedri	adhérents
pasaule	monde
pasaule	mondial
pasaule	mondiale
tīkls	reseau
tīkls	réseaux
tīkls	réseau
publicēts	publiée
publicēts	publiées
publicēts	publiés
publicēts	publié
rumānijas	roumains
rumānijas	roumaine
rumānijas	roumain
absolūtais	absolue
absolūtais	absolu
struktūras	structures
struktūras	organes
struktūras	carrosseries
novērots	observés
novērots	observée
novērots	observées
novērots	observé
nato	otan
jautājums	question
konkurss	tendres
konkurss	tendre
konkurss	concours
ārzemju	étranger
ārzemju	etranger
ārzemju	étrangère
ārzemju	étrangères
zviedrija	suède
lietuva	lituanie
kopīgi	conjointement
tradīcijas	traditions
tradīcijas	tradition
tradīcijas	traditions
smagi	heavy
smagi	lourde
smagi	lourd
smagi	lourds
smagi	gravement
smagi	sévèrement
smagi	sévères
smagi	graves
smagi	grave
smagi	sévère
smagi	difficiles
smagi	dur
smagi	hard
smagi	difficile
smagi	dure
jauni	nouveau
jauni	nouvelle
jauni	nouvelles
jauni	nouveaux
jauni	nouveautés
jauni	jeunes
jauni	jeune
apstiprināts	confirmé
apstiprināts	confirmées
apstiprināts	confirmés
apstiprināts	confirmée
apstiprināts	approuvé
apstiprināts	approuvée
apstiprināts	approuvés
apstiprināts	agréée
apstiprināts	approuvées
apstiprināts	agréé
šaurums	détroit
paaudzes	génération
paaudzes	générations
paaudzes	générations
ludvigs	ludwig
neatkarīgi	indépendant
neatkarīgi	indépendante
neatkarīgi	indépendantes
neatkarīgi	indépendants
neatkarīgi	indépendamment
korporācijas	sociétés
spiediena	pression
spiediena	pressions
paaugstināts	augmentées
paaugstināts	augmenté
paaugstināts	augmentation
paaugstināts	augmentée
paaugstināts	élevées
paaugstināts	élevée
paaugstināts	élevés
paaugstināts	élevé
ceturtais	quatrième
ceturtais	fourth
ceturtais	quatrièmement
smadzeņu	cérébral
smadzeņu	cérébraux
smadzeņu	cérébrale
smadzeņu	cerveaux
smadzeņu	cérébrale
smadzeņu	cerveau
smadzeņu	cervelle
sadarbības	coopération
sadarbības	coopérations
kvalitātes	qualite
kvalitātes	qualité
pavadoņi	lunes
dzīvības	vies
garais	longues
garais	longs
garais	longue
garais	longtemps
garais	long
princis	prince
lietotājs	utilisateur
lietotājs	usager
toronto	toronto
toronto	montréal
šķira	classe
atkarīgs	dépendant
atkarīgs	dépendantes
atkarīgs	dépendante
atkarīgs	dépendants
spēcīgi	forte
spēcīgi	forts
spēcīgi	strong
spēcīgi	fort
spēcīgi	puissant
spēcīgi	puissants
spēcīgi	puissante
spēcīgi	puissantes
spārni	wings
spārni	ailes
apkārt	autour
apkārt	alentour
izplatīts	distribué
izplatīts	distribués
izplatīts	distribuée
izplatīts	distribuées
ligzdas	socket
ligzdas	nids
ligzdas	douilles
bāka	phare
bāka	balise
neizdevās	échec
neizdevās	raté
neizdevās	échoué
labākie	meilleure
labākie	meilleures
labākie	meilleur
labākie	best
labākie	meilleurs
papīra	papier
papīra	papiers
četrus	quatre
nopelniem	mérites
nopelniem	mérites
nopelniem	mérite
jautājumu	question
american	américaine
american	américain
american	américaines
american	américains
ciemats	village
mēnesi	mois
muižā	manoir
kontinentālās	continentale
kontinentālās	continental
kontinentālās	continentaux
izpētes	scoutisme
izpētes	repérage
nozīmīga	significative
nozīmīga	significatif
nozīmīga	significatifs
napoleona	napoléoniennes
sastāvdaļa	constitutif
sastāvdaļa	constituante
sastāvdaļa	constituant
sastāvdaļa	composante
sastāvdaļa	composant
sastāvdaļa	ingrédient
cīnījās	combattu
noslēgts	conclu
noslēgts	conclue
noslēgts	conclus
noslēgts	scellées
noslēgts	scellée
noslēgts	scellés
noslēgts	scellé
norvēģu	norvégiens
norvēģu	norvégien
norvēģu	norvégienne
krasts	rive
krasts	rivages
krasts	shore
krasts	rivage
krasts	rivages
krasts	rivage
krasts	côte
melns	noire
melns	black
melns	noires
melns	noir
melns	noirs
departaments	département
ciparu	numérique
ciparu	numériques
ciparu	digital
cilmes	germe
cilmes	germes
cilmes	tige
cilmes	souches
cilmes	potence
iemesls	raisons
iemesls	raison
nodaļā	chapitre
pārejas	transition
pārejas	transitions
pārejas	transition
pārejas	transitoire
pārejas	transitoires
kādam	quiconque
kādam	someone
del	del
irānas	iraniennes
irānas	iranienne
irānas	iranien
franciju	france
esošās	existantes
esošās	existant
esošās	existants
oļegs	oleg
dns	adn
francis	franz
francis	francis
francis	françois
publiski	publics
publiski	publiques
publiski	public
publiski	publique
publiski	publiquement
valda	règne
plūst	coulant
stiepjas	étire
stiepjas	tronçons
sīrijas	syrien
sīrijas	syrienne
sīrijas	syriens
komiteja	comité
sadalījums	répartition
sadalījums	décomposition
sadalījums	ventilation
sadalījums	allocation
sadalījums	affectation
sadalījums	dotation
sadalījums	attribution
sadalījums	répartition
sadalījums	distribution
uzbūve	construction
uzbūve	structure
sabiedroto	alliés
sabiedroto	allié
sabiedroto	allied
sabiedroto	alliées
sabiedroto	alliée
naudu	monnaie
naudu	argent
balodis	pigeons
balodis	pigeon
minskas	minsk
leo	léon
leo	léo
leo	leo
uci	uci
labās	droite
labās	droit
kāpuri	chenilles
kāpuri	larve
kāpuri	larves
ceturtā	quatrième
ceturtā	fourth
ceturtā	quatrièmement
iekšējā	internes
iekšējā	interne
ūdeņraža	hydrogène
nozares	industries
nozares	secteurs
tanku	réservoirs
tanku	chars
tanku	citernes
tanku	cuves
neko	rien
ukraiņu	ukrainiens
ukraiņu	ukrainiennes
ukraiņu	ukrainien
ukraiņu	ukrainienne
ukraiņu	ukrainiens
bizantijas	byzantin
bizantijas	byzantine
spēju	capacité
spēju	aptitude
pakāpe	grade
junioru	juniors
junioru	junior
metro	métro
metro	métro
metro	metro
laukā	champ
laukā	domaine
pārdēvēta	rebaptisée
pārdēvēta	rebaptisé
pārdēvēta	renommé
pārdēvēta	renommés
pārdēvēta	renommée
vēlreiz	again
vēlreiz	encore
josla	groupe
josla	orchestre
josla	bande
josla	rayé
josla	rayures
novietojums	positionnement
novietojums	positionner
novietojums	localisation
novietojums	emplacement
novietojums	localité
novietojums	lieu
novietojums	position
komandām	équipes
komandām	equipes
platformas	plateformes
nopirka	achetées
nopirka	achetée
nopirka	achetés
nopirka	acheté
ārējā	externe
ārējā	extérieurs
ārējā	extérieur
ārējā	extérieure
ārējā	externes
ārējā	extérieurs
ārējā	extérieur
ārējā	extérieures
ārējā	exterieur
ārējā	extérieure
spēlējot	jouer
spēlējot	jouant
administratīvā	administratif
administratīvā	administratives
administratīvā	administratifs
varšavas	varsovie
vitebskas	vitebsk
ozols	quercus
attēlots	dépeint
usa	usa
rezultātus	résultats
ķīmijas	chimie
trimdā	exilé
trimdā	exil
trimdā	exilés
karavīrs	soldat
vienošanās	accords
vienošanās	accord
vienošanās	arrangement
darbinieki	employés
darbinieki	collaborateurs
darbinieki	salariés
darbinieki	personnel
musulmaņu	musulmans
musulmaņu	musulmane
musulmaņu	musulman
den	tanière
den	den
slānis	couche
slānis	calque
nodeva	levy
nodeva	cotisation
nodeva	prélèvement
nodeva	honoraires
nodeva	redevance
skatītāju	audience
skatītāju	auditoires
skatītāju	auditoire
lielie	grands
lielie	grande
lielie	grandes
lielie	grand
nozīmīgs	significative
nozīmīgs	significatif
nozīmīgs	significatifs
nozīmīgs	importante
nozīmīgs	important
nozīmīgs	importantes
nozīmīgs	importants
roma	rome
reformu	reforme
reformu	réformer
reformu	réforme
reformu	réformes
sieviete	femme
sieviete	femelle
sieviete	femelles
sieviete	féminin
sieviete	femmes
sieviete	femme
politika	politiques
politika	politique
politika	politiques
politika	politique
politika	politiques
slimība	maladie
slimība	maladie
slimība	maladies
slimība	maladie
gruzijas	géorgien
gruzijas	géorgie
gruzijas	géorgiens
gruzijas	géorgienne
mainīt	modifiez
mainīt	modifier
mainīt	modifier
mainīt	changements
mainīt	changer
mainīt	changement
barons	baron
barons	barons
elektronu	électrons
elektronu	électron
viii	viii
saukt	appeler
saukt	appelez
saukt	appel
saukt	appelle
astronoms	astronome
zonas	zones
pilsonība	nationalité
pilsonība	nationalités
pilsonība	nationalité
pilsonība	citoyenneté
zona	zone
mēnešiem	mois
noteikti	assurément
noteikti	certainement
noteikti	définitivement
lielmeistars	grandmaster
lidosta	aéroports
lidosta	aéroport
medaļa	médaille
medaļa	médailles
kristiešu	chrétiens
kristiešu	christianisme
kristiešu	chrétienne
kristiešu	christian
kristiešu	chrétien
pēdas	pieds
pēdas	morceaux
pēdas	chenilles
pēdas	pistes
pēdas	traces
pievienots	ajoutés
pievienots	ajouté
pievienots	ajout
pievienots	ajoutée
pievienots	attachée
pievienots	attaché
pievienots	attachées
pievienots	attachés
grieķijā	grece
grieķijā	grèce
tirgū	marché
laukos	campagne
vēlas	veut
vēlas	désirant
vēlas	souhaitant
vēlas	souhaiter
vēlas	voeux
vēlas	désirs
vēlas	souhaits
vēlas	souhaite
vēlas	vœux
rgb	rvb
attālums	distance
attālums	éloignement
attālums	distances
toms	déchiré
toms	déchirés
toms	déchirée
toms	toms
toms	tom
kolonijas	colonies
kolonijas	colonie
koks	bois
koks	sapin
koks	arbre
koks	arborescence
koks	arbres
resursu	ressource
operācija	fonctionnement
operācija	opération
operācija	chirurgie
septiņas	seven
septiņas	sept
partizānu	guérilla
partizānu	partisanes
partizānu	partisan
partizānu	partisane
apraksta	décrit
apraksta	décrivez
apraksta	décrire
slāvu	slave
slāvu	slaves
pavada	accompagner
pavada	accompagne
laba	bons
laba	bien
laba	bonne
laba	bon
laba	bonnes
plaša	large
plaša	extensive
plaša	large
plaša	vaste
nozīmīgu	significative
nozīmīgu	significatif
pieejami	dispo
pieejami	disponible
pieejami	disponibles
latgalē	latgale
asins	sang
asins	sanguin
asins	blood
guberņa	gouvernorat
okeānu	océans
veidoti	formés
veidoti	formé
veidoti	formées
veidoti	formée
notikumiem	évènements
notikumiem	evénements
notikumiem	evenements
notikumiem	événements
izcelsme	origine
izcelsme	origines
izcelsme	origine
izcelsme	origines
miljardi	billion
miljardi	milliard
miljardi	milliards
miljardi	billion
miljardi	milliards
miljardi	billions
url	url
url	url
apstākļi	conditions
apstākļi	circonstances
programmatūras	logiciel
programmatūras	logiciels
princips	principe
šķiet	semble
saturs	contenu
saturs	contenus
saturs	sommaire
saturs	contenus
saturs	contenu
sniedz	fournit
apvienoto	unie
apvienoto	unis
apvienoto	unies
riteņbraucējs	cycliste
nekas	rien
izdala	communiqués
izdala	rejets
kontroles	contrôler
kontroles	contrôle
kontroles	contrôles
kontroles	commandes
maskava	moscou
vārtiem	gate
vārtiem	porte
pedagogs	éducateur
pedagogs	éducateurs
zirgs	chevaux
zirgs	cheval
zirgs	jument
balsojums	vote
balsojums	votez
balsojums	voter
balsojums	vote
balsojums	voter
balsojums	votants
jura	jura
raksturīgi	typiques
raksturīgi	typique
turcijā	turquie
turcijā	dinde
šodien	hui
šodien	aujourdhui
ierīces	dispositifs
ierīces	appareils
ierīces	périphériques
ierīces	électroménagers
ierīces	appareils
tiešām	vraiment
tiešām	réellement
zilā	bleu
zilā	bleus
zilā	bleue
zilā	bleues
programmā	programme
programmā	programme
akcijas	partage
akcijas	parts
akcijas	actions
akcijas	partages
nosūtīja	envoyés
nosūtīja	envoyées
nosūtīja	envoyée
nosūtīja	envoyé
iestāde	institution
iestāde	autorité
apkalpes	équipage
apkalpes	équipages
esošā	existantes
esošā	existant
esošā	existants
pretēji	contrairement
martins	martins
martins	martín
martins	martine
martins	martin
virsnieku	officiers
funkcija	fonctions
funkcija	fonction
gaiss	aérien
gaiss	air
saturu	contenu
saturu	contenus
irākas	irakiens
irākas	irakien
irākas	irakienne
stundu	heure
turpinās	poursuit
turpinās	continue
atvērta	ouverte
atvērta	ouvrez
atvērta	ouvert
atvērta	ouverture
atvērta	ouvrir
atvērta	ouvert
nama	nama
daba	nature
koncentrācijas	concentrations
koncentrācijas	concentration
liek	prospects
summa	montant
summa	somme
summa	sum
transports	transports
transports	transport
transports	transports
transports	transport
vācieši	allemands
star	étoile
star	vedette
star	etoiles
star	star
star	étoiles
svēto	saintes
svēto	saints
svēto	saintes
svēto	sainte
svēto	sacré
svēto	saint
uzturas	rester
mutes	bouche
mutes	embouchure
ceļi	routes
ceļi	chemins
ceļi	chemins
ceļi	sentiers
ceļi	routes
ceļi	itinéraires
liverpool	liverpool
pārsniedz	dépasse
pārsniedz	excède
pārsniedz	excédant
virziena	dirigées
virziena	directionnel
diametrs	diamètre
diametrs	diamètres
sānu	latéraux
sānu	latérales
sānu	latérale
sānu	latéral
lēmums	décision
boriss	boris
alu	bières
alu	biere
alu	bière
alu	alu
rindas	lignes
rindas	rangées
rindas	rangs
rindas	lignes
grāfs	earl
grāfs	comte
kongresa	congrès
krieviski	russes
krieviski	russe
hronikas	chroniques
shēma	schéma
rudens	automne
hokejā	championnats
strauts	brook
strauts	ruisseau
augstāk	supérieur
dagdas	dagda
pasažieri	voyageurs
pasažieri	passagers
pasažieri	passager
pasažieri	passagère
pasažieri	passagers
pasažieri	voyageur
īsais	courte
īsais	court
īsais	courts
īsais	courtes
īsais	meek
meitu	fille
pārvietojas	déménagement
pārvietojas	bouger
pārvietojas	déménager
slimnīcas	hôpital
slimnīcas	hôpitaux
like	comme
like	aime
like	aiment
like	genre
like	aimez
brīvprātīgo	volontaires
brīvprātīgo	volontaire
brīvprātīgo	bénévole
brīvprātīgo	bénévolat
brīvprātīgo	bénévoles
saeima	saeima
štats	etat
štats	état
izdevējs	éditeur
izdevējs	editeur
izdevējs	émetteur
izdevējs	émetteurs
korpusa	hull
korpusa	coque
korpusa	coques
ķieģeļu	brick
ķieģeļu	briques
ķieģeļu	brique
ulmanis	ulmanis
arturs	arthur
arturs	artur
adrese	allocution
adrese	adresse
simbolizē	symbolise
saglabāt	économiser
saglabāt	enregistrer
saglabāt	sauvegarder
saglabāt	sauver
polija	pologne
dziļums	profondeur
dziļums	profondeurs
sekundes	secondes
sekundes	seconds
alt	alt
alt	alat
suņu	canin
suņu	canine
karalienes	reine
karalienes	queen
