категорија	categoria
состојка	ingredient
легија	legió
штефан	stefan
огледала	miralls
пронаоѓачи	inventors
дуи	dui
линч	lynch
трајна	permanent
трајна	permanents
трајна	perm
спомените	rememorant
нахија	nahiya
застанува	parades
договорено	acordats
договорено	acordat
договорено	pactat
договорено	reparteix
договорено	tracte
победите	victòries
оперира	operar
акустична	acústic
геноцид	genocidi
милја	kilòmetre
милја	milla
обвинува	acusa
љубовници	lovers
љубовници	amants
фотографски	fotogràfics
фотографски	fotogràfica
колапс	plega
колапс	esfondrament
еминем	eminem
кампови	campaments
свежи	fresc
свежи	fresques
свежи	fresca
свежи	frescos
идеали	ideals
доброволец	voluntària
доброволец	voluntari
физиолошки	fisiològiques
азар	perillositat
истражувал	investigat
празно	buit
празно	buida
вале	valle
вале	vale
артритис	artritis
измир	izmir
нишка	fil
грам	gram
обвинетиот	demandat
забрзано	accelerat
застапува	representar
застапува	representen
јени	iens
очигледна	aparents
очигледна	aparent
очигледна	obvi
очигледна	evident
билети	bitllets
билети	entrades
документарни	documentals
примиле	rebut
примиле	rebé
примиле	rebuda
насилни	violent
дизниленд	disneyland
штраус	strauss
подигнување	elevació
подигнување	veina
залихи	subministraments
залихи	estoc
залихи	stock
евтини	barat
игла	agulla
манипулација	manipulació
бунтови	motí
масите	quadres
масите	taules
ладно	fred
преставник	representant
благородник	noble
избрале	triat
јелена	jelena
жестоки	ferotge
жестоки	amarg
жестоки	amarga
нај	nye
осака	osaka
нациите	nacions
просечни	mediocres
глукоза	glucosa
поетите	poetes
локомотив	lokomotiv
дисперзија	dispersió
силвија	silvia
силвија	sílvia
пациент	pacient
стапчиња	varetes
стапчиња	bastonets
стапчиња	pals
џули	julie
сото	soto
небесен	celestial
унгарска	hongarès
советува	aconsellar
советува	assessorar
историографија	historiografia
резервни	sobra
резервни	recanvi
мечеви	espases
извести	notificar
извести	notifica
болна	malalts
болна	malalt
болна	dolorós
галилео	galileu
трипати	triplicat
трипати	triple
пристигнување	arribada
сопот	sopot
пацифик	pacífic
пацифик	pacific
преведувачи	intèrprets
преведувачи	traductors
преведувачи	translators
топол	warm
топол	càlid
дејствувал	actuat
радомир	radomir
аврам	avram
аврам	abraham
грабеж	robatori
врзан	empatat
врзан	encadenar
врзан	encadenat
ивица	ivica
митровица	mitrovica
слонови	elefants
субјектот	assignatura
субјектот	subjecte
субјектот	subjectes
поминато	transcorregut
мистерија	misteri
стап	canya
ангела	àngela
ангела	angela
астероидот	asteroide
агиос	hàgios
лорена	lorena
агитација	agitació
продолжена	prorrogat
продолжена	ampliat
егзистенција	existència
егзистенција	subsistència
ричардсон	richardson
пик	pic
редица	fila
редица	filera
валжан	valjean
едуардо	eduardo
указ	ordenança
акумулација	acumulació
заповед	manament
аудиција	audició
еремија	jeremiah
благородниците	nobles
капитализам	capitalisme
исклучени	exclosos
исклучени	exclòs
жалба	denúncia
жалба	queixa
жалба	recurs
нордхаузен	nordhausen
абортус	avortament
абортус	avortaments
хроника	crònica
џуџиња	nans
оптичка	òptic
јирген	jürgen
комонс	commons
слатина	slatina
барт	burt
барт	bart
џоан	joanne
џоан	joan
вкусови	sabors
секвенца	seqüència
тезеј	teseu
репродукција	procrear
репродукција	reproducció
чудата	meravelles
водици	epiphany
кавала	kavala
антрополог	antropòleg
тимберлејк	timberlake
сузана	susanna
потпишана	signat
потпишана	firmat
инвестирање	inversió
видени	vistos
видени	vist
