que	to
pescadors	ribari
pescadors	ribara
submarins	podmornice
romero	romero
pelatge	krzna
pelatge	krzno
paixà	paša
angelo	angelo
liverpool	liverpool
ritual	ritual
bernardo	bernardo
varien	varirati
inventor	izumitelj
demetri	demetrije
esborrat	izbrisan
esborrat	izbrisano
esborrat	izbrisani
esborrat	izbrisana
nominada	nominiran
centrecampista	veznjak
màgia	magic
màgia	čarolija
màgia	magija
autorització	ovlaštenje
autorització	odobrenje
autorització	ovlaštenje
autorització	odobrenje
gold	zlatna
gold	zlato
gold	zlatni
gold	gold
gold	zlata
políticament	politički
cape	rt
cape	cape
cape	plašt
cape	ogrtač
prohibit	zabranjena
prohibit	zabranjeno
prohibit	zabranjeni
prohibit	zabranjen
prohibit	zabranjena
prohibit	zabranjeno
pateix	pati
alternatives	alternative
excepcional	izuzetno
excepcional	izuzetna
cims	vrhove
cims	vrhova
cims	vrhovi
comes	zareza
agustín	agustín
bielorússia	bjelorusiji
freqüències	frekvencije
coronació	krunidbu
maquinària	strojeve
roine	rhône
causat	uzrokovao
causat	uzrokovalo
rahman	rahman
stuart	stuart
gary	gari
gary	gary
jimmy	jimmy
compositae	compositae
donacions	donacija
donacions	donacije
nana	nana
nana	nane
sebastian	sebastian
sebastian	sebastiana
emblema	amblem
emblema	grb
diable	vrag
diable	đavo
papua	papua
public	javni
public	javnost
public	javna
public	javno
min	min
pessetes	pezeta
herbes	bilje
herbes	bilja
habitat	naseljen
conveni	konvencija
conveni	sabor
conveni	konvencije
conveni	konvenciji
cicles	ciklusa
llana	vunu
llana	vune
llana	vuna
madison	madison
presidencial	predsjednički
luxe	luksuz
luxe	luksuzni
interessat	zainteresovani
interessat	zainteresirani
interessat	zainteresiran
interessat	zainteresirana
potter	potteru
potter	potter
oxidació	oksidacije
filtre	filter
filtre	filtar
wild	divlja
wild	divlji
wild	divlje
nominat	nominiran
presidencials	predsjednički
introdueix	unesite
alvèrnia	auvergne
assumpció	pretpostavka
intervencions	intervencije
crèdit	kreditna
crèdit	kredit
lluitant	borbe
diario	diario
maons	cigle
assoleix	dosegne
urani	uran
urani	urana
derivades	derivata
barry	barry
barry	beri
vinyes	vinograda
àguila	eagle
àguila	orao
nassau	nassau
llums	svijetla
llums	svjetla
disposat	voljan
disposat	voljna
massacre	masakr
massacre	pokolj
lliurament	isporuka
lliurament	dostavu
lliurament	dostava
stewart	stewart
llotja	aukcije
llotja	aukcija
llotja	aukciju
llotja	aukciji
place	mjesto
place	mesto
vázquez	vasquez
vázquez	vázquez
existien	postojala
existien	postojao
automàtica	automatski
automàtica	automatski
automàtica	automatsko
moçambic	mozambiku
descobriments	otkrića
jurídic	pravni
jurídic	pravna
jurídic	pravno
jurídic	legalno
ampliat	produženi
ampliat	proširio
absorció	apsorpcije
embassament	rezervoar
château	chateau
núvol	oblak
núvol	cloud
pèls	dlake
pèls	vlasi
sacrifici	žrtvovati
sacrifici	žrtva
sacrifici	žrtvovanje
hèrcules	herkul
hèrcules	hercules
hèrcules	herkula
atleta	sportaš
sanitat	zdravlje
sanitat	zdravlja
sanitat	zdravstveni
capturats	uhvaćena
capturats	uhvaćeni
capturats	zarobljen
capturats	zarobljeni
lloret	lloret
leone	leone
official	službeno
official	službeni
official	zvanično
marcus	marcus
marcus	marko
beca	stipendije
beca	stipendiju
beca	stipendija
alimenta	hrani
avantpassats	preci
avantpassats	precima
avantpassats	pretke
bonaparte	bonaparte
dimissió	ostavku
dimissió	ostavka
cames	noge
superat	prošao
superat	položio
jon	jona
jon	jon
euro	eura
euro	euro
armenis	armenaca
vins	vina
prince	prince
prince	kraljević
prince	princ
holstein	holstein
catolicisme	katoličanstvo
afecten	utjecati
iniciatives	inicijative
fila	redak
fila	veslaj
fila	red
connexions	veze
dignitat	dostojanstvo
flores	flores
cartell	poster
cartell	postera
cartell	plakat
fetge	jetra
fetge	jetre
marx	marx
jerarquia	hijerarhiji
leonard	leonarda
leonard	leonard
collins	collins
oratori	oratorij
urbanisme	urbanizam
escrivint	pišem
escrivint	pisanje
escrivint	pisem
danubi	dunav
danubi	dunava
amadeu	amadeo
paquets	pakete
paquets	paketi
caixes	kutije
lentament	lagano
lentament	polako
thys	thys
accessible	dostupna
salons	dvorane
filadèlfia	philadelphiji
filadèlfia	philadelphia
especialistes	specijalisti
hardy	hardy
hudson	hudson
combinar	kombinirati
amir	amira
amir	amir
infraestructura	infrastrukturu
infraestructura	infrastrukture
infraestructura	infrastruktura
olor	miris
olor	miris
watson	watson
prix	prix
banys	kupaonice
banys	kupatila
banys	kupke
holandès	dutch
holandès	nizozemski
estrenat	pušten
estrenat	puštena
ibèric	pirenejski
harris	haris
harris	harris
mortal	smrtonosni
mortal	smrtonosno
mortal	smrtnik
mortal	smrtni
mortal	smrtno
mortal	smrtna
servit	služio
elionor	eleanor
anàlisis	analitika
gal	gal
chen	chen
trans	trans
anunci	objava
anunci	najava
exposat	izloženi
exposat	izložena
exposat	izloženo
exposat	otkrivena
exposat	izložen
compressió	kompresije
dilluns	ponedjeljak
editada	uredio
examen	ispit
rudolf	rudolf
mèdici	medici
nicolás	nicolás
cama	nogu
cama	nozi
cama	noga
paquet	pakovanje
paquet	paket
sergi	sergi
transforma	transformacija
transforma	transformirati
transforma	transformira
morfologia	morfologija
bru	bru
èmfasi	naglasak
tierra	tierra
dispersió	disperzije
autopista	autoceste
autopista	autoputu
autopista	autoput
autopista	autocesta
rebuda	primljena
rebuda	primio
rebuda	primljen
rebuda	primljeno
huracà	uragan
huracà	uragana
margaret	margaret
desastre	katastrofe
desastre	katastrofa
protector	zaštitnik
estructural	strukturnih
defensiva	obrambene
defensiva	obrambeni
entrat	ušlo
entrat	ušao
entrat	unijeli
entrat	ušli
conscient	svjestan
conscient	svjesno
sensible	osjetljivo
sensible	osjetljiva
sensible	osjetljiv
sensible	osjetljive
sensible	osjetljivi
criminal	kriminalac
criminal	kazneno
warner	warner
humits	vlažno
humits	vlažna
bank	banka
bank	banke
essència	srž
essència	suština
vectors	vektora
gustav	gustav
decorats	uređena
decorats	odlikovan
fans	ljubitelji
fans	navijači
fans	obožavatelji
fans	fanovi
domina	dominira
julien	julien
josef	josef
bas	bas
esclau	robinja
esclau	rob
esclau	roba
hms	hms
ajudat	pomogla
ajudat	pomogli
ajudat	pomogao
ajudat	pomoglo
setena	sedmi
setena	sedmo
setena	sedma
maduresa	zrelosti
maduresa	zrelost
schmidt	schmidt
condemna	osuda
condemna	osuđuje
reuneix	okuplja
adjacents	susjedne
construeix	konstrukcija
anatòlia	anatoliji
estimació	procjena
barba	bradu
barba	brada
barba	bradom
exportació	izvoz
suports	rekvizite
notre	notre
atribuït	pripisao
anatomia	anatomije
anatomia	anatomiju
codificació	kodiranje
codificació	kodiranje
francesca	francesca
jurament	zakletvu
jurament	zakletvom
jurament	zakletva
venjança	osveta
venjança	osvete
venjança	osveta
venjança	osvete
mercenaris	plaćenici
alep	alepa
habitacions	sobe
habitacions	prostorije
tija	matične
exclusiva	ekskluzivni
exclusiva	ekskluzivno
contractat	unajmljeni
contractat	zaposlili
contractat	unajmio
contractat	unajmljen
subclassis	subclassis
sumatra	sumatra
scala	scali
passatge	prolaz
veïnat	susjedstvo
veïnat	kvart
registrat	registrirani
registrat	registriran
registrat	registrirano
relatiu	rođak
relatiu	relativno
next	sljedeća
proporcional	proporcionalan
pisa	pisi
dependent	ovisni
presbiteri	prezbiterija
esperant	čekanje
esperant	čekajući
esperant	čekam
gonzalo	gonzalo
característics	karakteristika
incendis	požari
incendis	vatre
sony	sony
kurt	kurt
ibm	ibm
suggerir	predložiti
suggerir	predloži
sou	placa
sou	plaće
sou	plaća
sou	plata
focs	vatromet
dividits	podijeljeni
dividits	podijeljena
dividits	podijeljeno
preservació	očuvanje
preservació	očuvanju
thompson	thompson
thompson	thompsona
oportunitats	prilike
cook	kuhar
cook	cook
cook	kuhati
eugeni	eugene
assistents	sudionici
assistents	sudionika
assistents	asistenti
targetes	kartice
targetes	karte
latitud	širina
motocròs	motocross
caçadors	lovce
caçadors	lovci
catherine	catherine
catherine	katarina
uganda	ugandi
reglament	propis
reglament	propisi
beguda	piće
bicicleta	bicikla
bicicleta	biciklu
bicicleta	bicikl
bicicleta	biciklom
duració	trajanje
consolidació	konsolidaciju
neolític	neolita
determinació	odlučnost
determinació	utvrđivanje
determinació	određivanje
elevades	povišen
pep	pep
combinat	kombinaciji
silvestre	silvestre
facció	frakcija
école	école
carlota	charlotte
estels	zvijezde
estels	zvezde
estels	zvjezdice
negatius	negativa
esclavitud	ropstvo
esclavitud	roblje
paleolític	paleolitika
àtom	atoma
àtom	atom
segòvia	segovia
pastoral	pastoralna
ortega	ortega
ramírez	ramirez
dinosaures	dinosauri
dinosaures	dinosaure
envolten	okružuju
esquadra	odred
esquadra	desetina
esquadra	momčad
levi	levi
dead	mrtav
homònim	istoimeni
guipúscoa	gipuskoa
brut	brut
lang	lang
clans	klanova
porció	porcija
tubs	cijevi
amat	amat
penes	tuge
celebracions	proslave
accidents	nesreće
accidents	nezgode
entrant	starter
lloyd	lloyd
fix	popravio
fix	fiksna
fix	fiksne
fix	fiksni
fix	popravljen
privilegi	privilegije
privilegi	privilegija
privilegi	povlastica
apòstols	apostola
càlculs	proračunima
càlculs	proračuni
montenegro	montenegro
descàrrega	preuzimanje
realista	realni
realista	realno
realista	realna
realista	realan
ras	ras
angel	anđela
angel	angel
angel	anđeo
handbol	rukomet
mercedes	mercedes
bizanci	byzantium
hondures	hondurasu
malawi	malawi
primari	primarno
primari	primarna
primari	primarni
mobilitat	mobilnost
racó	ugao
racó	kut
racó	kutak
racó	uglu
troia	troy
troia	troja
erupció	erupcije
erupció	erupcija
gats	macke
gats	mačke
homer	homer
costaneres	obalna
poderosa	moćno
poderosa	moćna
poderosa	moćan
sàhara	sahara
promotor	promotor
tabac	duhan
metropolitan	metropolitan
pics	meci
pics	vrhove
pics	vrhova
pics	vrhovi
fiable	pouzdani
fiable	pouzdana
fiable	pouzdan
fiable	pouzdano
montpeller	montpellier
assassí	ubojica
assassí	ubica
eficiència	učinkovitosti
eficiència	učinkovitost
eficiència	efikasnost
sencera	cijeli
sencera	cijela
sencera	cijele
entesa	shvaćanje
entesa	razumijevanje
stanford	stanford
info	info
info	podaci
info	informacije
virgili	virgil
classic	klasična
classic	klasično
classic	klasični
cràter	kratera
cràter	krater
esquadró	eskadrila
suprema	vrhovni
antologia	antologija
franquícia	franšize
declaracions	izjave
mecànic	mehaničar
mecànic	mehaničara
mecànic	mehanički
explorar	istraživanje
explorar	istraži
hereva	nasljednica
wei	wei
diferencial	diferencijalna
martell	martell
baker	pekar
baker	baker
turistes	turista
turistes	turiste
turistes	turistima
turistes	turisti
calcària	vapnenac
revela	otkriva
leiden	leiden
limitacions	ograničenja
annals	anale
consola	konzole
consola	konzoli
consola	konzola
partició	podjelu
partició	podjeli
partició	podjela
postura	držanje
tribunals	sudove
tribunals	sudova
tribunals	sudovima
tribunals	sudovi
cortés	cortés
sagristia	sakristiji
descomposició	raspadanje
descomposició	raspadanja
significativament	značajno
conreus	usjeve
conreus	usjevi
respostes	odgovore
respostes	odgovori
conservadors	konzervativci
candidatures	nominacija
gòbids	glavoč
mariners	mornare
mariners	mornari
suportar	izdržati
horari	raspored
kurdistan	kurdistan
devoció	predanost
kent	kenta
kent	kent
portals	portali
melodies	melodije
mixta	pomiješana
mosaic	mozaik
proa	luk
proa	pramac
auxiliars	pomoćno
auxiliars	pomoćni
desenes	desetke
desenes	desetine
atacant	napadaju
atacant	napada
agnès	agnes
evans	evans
utrecht	utrechtu
infeccions	infekcije
explotar	eksplodirati
olivier	olivier
genèric	generički
gendarmeria	redarstva
successives	uzastopnim
complement	priključak
complement	dodatak
complement	umetak
estesa	polaganje
slam	slam
graham	graham
prosperitat	prosperitet
prosperitat	blagostanje
tràcia	thrace
savi	mudri
savi	mudro
andes	ande
cantàbria	cantabria
gutiérrez	gutiérrez
gutiérrez	gutierrez
belgrad	beograd
ingredients	sastojci
advocats	odvjetnici
acadèmics	akademici
mills	mills
elegits	izabran
fuga	fuga
fuga	bijeg
rom	rome
rom	rom
rom	ruma
rom	rum
louise	luiz
louise	louise
hospitals	bolnice
hospitals	bolnicama
obligació	obveze
obligació	obaveze
obligació	obveza
obligació	obvezu
obligació	obaveza
esteban	esteban
trastorn	poremećaj
sara	sara
sara	saro
sara	saru
villanueva	villanueva
panzer	panzer
oslo	oslu
prevenció	prevenciju
mussolini	mussolini
bombarders	bombarderi
comparar	usporedi
comparar	usporedite
comparar	usporediti
vespre	večer
vespre	veče
morales	morales
jeff	jeff
descans	break
descans	slomi
descans	slomiti
descans	prekid
descans	odmor
actuant	gluma
actuant	glume
bryan	bryan
tallada	urezao
radar	radar
radar	radaru
sopar	večera
contingent	kontingent
residencial	stambeni
residencial	stambene
johan	johan
lisa	lisa
plasma	plazma
plasma	plazme
plasma	plazmu
ratolí	miš
ratolí	mišu
ratolí	miša
folk	folk
basilea	basel
correcció	korekcija
correcció	ispravak
correcció	korektnost
àvia	baka
cooper	cooper
internacionalment	međunarodno
guillermo	guillermo
mostrat	pokazao
mostrat	prikazani
mostrat	prikazano
mostrat	prikazana
mostrat	prikazan
mostrat	prikazani
mostrat	prikazano
mostrat	prikazana
mostrat	prikazane
mostrat	prikazan
néta	unuku
néta	unuka
folklore	folklor
gant	gentu
seine	seine
raïm	grožđe
solo	solo
hot	vruće
hot	vrelo
hot	zgodna
conqueridor	osvajač
enciclopèdic	enciklopedijski
herman	herman
werner	werner
rituals	rituali
rituals	rituale
discursos	govore
bust	poprsje
amfibis	vodozemci
sts	sts
desenvolupats	razvio
desenvolupats	razvijena
desenvolupats	razvijen
mikhaïl	mikhail
detenció	uhićenje
detenció	uhititi
detenció	pritvora
detenció	pritvor
entrevistes	intervjue
entrevistes	intervjua
subespècie	podvrsta
sofre	sumpora
sofre	sumpor
aïllada	izolirani
aïllada	izolirana
aïllada	izoliran
aïllada	izolirano
manhattan	manhattan
hopkins	hopkins
haia	haagu
haia	haag
melbourne	melbourne
sociologia	sociologije
estratègic	strateške
estratègic	strateški
teva	tvoje
teva	tvoj
teva	tvoja
jerry	jerry
namíbia	namibiji
ramos	ramos
teòrica	teoretski
timbre	zvono
timbre	zvonce
timbre	bell
acumulació	akumulacije
confraria	bratovština
magatzems	skladišta
mali	mali
weimar	weimar
pous	wales
pous	wellsa
pous	wells
pous	bunara
husayn	husayn
true	istinito
true	istina
connecticut	connecticut
connecticut	connecticutu
impost	poreza
impost	porez
aurora	aurora
deux	deux
terrat	krov
darwin	darwin
institucional	institucionalne
lugo	lugo
coets	rakete
romàntic	romantično
precipitació	padalina
executiva	izvršni
executiva	rukovoditelj
matthew	matthew
matthew	matej
acb	acb
preservar	očuvanje
preservar	sačuvati
beatriu	beatrice
corregir	ispravi
traspàs	prebacivanje
traspàs	transfer
traspàs	premještaj
traspàs	prijenos
traspàs	prebaci
traspàs	izručenje
compartit	dijeli
compartit	zajednička
compartit	podijelili
compartit	zajedničko
compartit	dijelili
pero	pero
desapareguda	nedostaje
desapareguda	nestala
desapareguda	fali
desapareguda	nestao
butlletí	newsletter
butlletí	bilten
hercegovina	hercegovine
hercegovina	hercegovinu
hercegovina	hercegovini
hercegovina	hercegovina
groenlàndia	grenland
inca	inka
maquinari	hardver
oceania	oceanija
studio	studija
studio	studio
nadiu	materinji
shadow	sjenka
shadow	sjena
shadow	senka
shadow	sjene
obtinguts	dobivena
indo	indo
faccions	frakcije
faccions	frakcija
zoologia	zoologiju
efectius	vojnici
efectius	trupe
toro	toro
campanes	zvona
extraordinària	izvanredno
basar	pazar
vuitè	osmi
vuitè	osma
ron	ron
migració	migracije
antropologia	antropologiju
princeton	princeton
baptiste	baptiste
carro	kolica
estatuts	statuti
assignat	dodijeljen
assignat	dodijeljena
solana	solana
solana	sunce
precisa	precizan
precisa	točan
turner	turner
palaus	palače
consistori	konzistoriju
mesopotàmia	mezopotamije
pradesh	pradeshu
tiges	proizlazi
vestuari	garderobe
vestuari	ormar
vestuari	garderoba
vestuari	kostime
vestuari	kostimi
renúncia	ostavku
renúncia	ostavka
disset	sedamnaest
controlada	kontrolirano
circumferència	krug
circumferència	opseg
circumferència	obim
epidèmia	epidemija
epidèmia	epidemiju
prehistòria	prapovijesti
transversal	poprečni
salvatges	divljaci
naturalista	prirodoslovac
moderat	umjerene
moderat	umjereno
moros	mauri
abolició	ukidanje
guillaume	guillaume
meca	meku
meca	meka
meca	meki
meca	meke
tve	tve
visitant	posjetitelja
visitant	posjetitelj
visitant	posjeti
visitant	posjeta
dolç	slatki
dolç	slatko
dolç	slatka
dolç	milina
géry	géry
larry	larry
patent	patent
twitter	twitter
twitter	twitteru
wayne	wayne
cerimònies	ceremonije
fictici	izmišljeni
escates	ljuske
escates	vage
vocabulari	rječnik
pila	hrpu
pila	hrpa
pila	stog
pila	stack
dick	dick
dick	kurac
prior	nadstojnik
edimburg	edinburghu
motocicletes	motore
arsenal	arsenal
arsenal	arsenala
transformacions	transformacije
desapareix	nestaje
delictes	zločini
delictes	zločine
afirmació	afirmacija
ortiz	ortiz
avenç	proboj
avenç	prodor
cia	cia
cia	cia
cia	cla
pink	pink
pink	ružičasta
pink	roze
pink	roza
iglesias	iglesias
dave	dave
ventre	maternica
ventre	utrobe
ventre	utroba
hannover	hanover
submarí	podmornice
submarí	podmornica
servidors	servera
excepcions	iznimke
zwick	zwick
jamaica	jamajke
letó	latvijski
evolucionar	evoluirati
generat	generirane
ken	ken
observador	promatrač
tiberi	tiberije
fotogràfica	fotografski
controlat	kontrolirano
almeria	almeriji
quintana	quintana
dany	dany
interaccions	interakcija
interaccions	interakcije
pesant	teška
pesant	težak
pesant	teški
atlanta	atlanta
atlanta	atlantu
atlanta	atlante
substitueix	zamjeni
substitueix	zamijeni
recomana	preporučam
recomana	preporučujemo
recomana	preporučujem
recomana	preporučiti
recomana	preporučuje
houston	houston
singapur	singapuru
deure	dužnost
assíria	asircima
rubí	rubin
rubí	ruby
northern	sjeverni
northern	sjevernom
northern	sjeverna
sul	sul
fritz	fritz
cantatas	kantate
marxista	marksističko
edgar	edgare
edgar	edgar
fallida	bankrot
fallida	bankrota
pietat	mercy
pietat	milosrđe
pietat	milost
phil	phila
phil	phil
phil	fil
andreas	andreas
somme	sommi
joies	dragulji
joies	dragulje
antecedents	pozadina
ryan	ryan
versalles	versailles
murals	murala
pica	pike
