から	fra
推薦	anbefaling
スカ	ska
統治	styrende
地理	geografi
ダブルス	fordobler
ダブルス	double
百万	millioner
表面	overflade
表面	overfladen
訪問	besøger
訪問	besøg
訪問	visit
訪問	besøge
訪問	besøg
合格	forbipasserende
合格	passerer
合格	passeret
合格	bestået
フランス語	fransk
フランス語	franskmænd
フランス語	franskmand
フランス語	french
フランス語	franske
パイロット	piloterne
パイロット	piloter
パイロット	styrmand
パイロット	pilot
トルコ	kalkun
トルコ	tyrkiet
マス	ørred
マス	ørreder
ウクライナ	ukraine
ディスク	disk
ディスク	diskette
ディスク	skive
ディスク	disk
続き	videreførelse
続き	fortsættes
続き	fortsættelse
続き	fortsatte
続き	fortsættes
続き	fortsat
国勢調査	optælling
国勢調査	folketælling
次元	dimension
次元	dimensionen
シカゴ	chicago
パーソナリティ	personlighed
国籍	nationalitet
国籍	statsborgerskab
国籍	nationaliteter
称号	titler
称号	betegnelse
称号	overskrift
称号	titel
称号	afsnit
敗北	nederlag
敗北	nederlaget
敗北	besejre
セン	sen
規則	regler
規則	bestemmelser
クラシック	klassisk
クラシック	klassisk
クラシック	klassiker
クラシック	klassiske
クラシック	classic
車線	bane
車線	lane
車線	baner
機会	mulighed
機会	muligheder
大隊	bataljon
キャスター	caster
キャスター	castor
新幹線	shinkansen
スカイ	skye
スカイ	himmel
スカイ	sky
スカイ	himlen
ドリーム	drømme
ドリーム	dream
ドリーム	drømmer
ドリーム	drøm
ソニー	sony
ソニー	sonny
ロゴ	logo
ロゴ	logoet
ロゴ	logoer
コア	core
コア	kernen
コア	kerne
学期	halvår
学期	semester
古典	klassikere
古典	klassisk
古典	klassisk
古典	klassiker
古典	klassiske
古典	classic
大人	voksen
大人	voksent
大人	voksne
大人	voksne
海岸	kyst
海岸	kyster
海岸	coast
ボックス	box
ボックス	æske
ボックス	rubrik
ボックス	kasse
ボックス	boks
ボックス	æsker
ボックス	bokse
ボックス	kasser
神話	myter
神話	mytologi
神話	myter
神話	myte
神話	myten
フィギュア	tal
フィギュア	tallene
フィギュア	figurer
フィギュア	figur
区画	inddeling
区画	underafsnit
移住	emigration
移住	udvandring
移住	udvandringen
柔道	judo
支部	gren
支部	filial
支部	grenen
どこ	hvor
貿易	samhandel
貿易	bytte
貿易	handel
貿易	trade
山下	yamashita
挿入	indsæt
挿入	indsætte
挿入	indsættelse
挿入	indføring
敷地	præmisser
敷地	lokalerne
敷地	lokaler
敷地	site
マッチ	matches
マッチ	matcher
マッチ	tændstikker
マッチ	kampe
マッチ	match
マッチ	matcher
マッチ	matche
マッチ	match
空気	air
空気	luften
空気	luft
快速	hurtig
快速	rapid
快速	hurtige
譲渡	transfer
譲渡	overdragelse
譲渡	overførsel
譲渡	forflyttelse
譲渡	overdragelse
譲渡	opgave
ピン	nåle
ピン	stifter
ピン	nål
ピン	pinkode
ピン	pin
上田	ueda
両親	forældrene
両親	forældre
セイ	sig
投資	investerer
投資	investere
投資	investering
投資	investeringer
投資	investeringerne
投資	investering
投資	investeringen
投資	investeringer
投資	investeringerne
投資	investering
芸人	entertainere
ミステリー	mysterie
ミステリー	mystik
ミステリー	mysterium
ミステリー	mystisk
小川	ogawa
小川	bæk
小川	brook
大宮	omiya
経過	fremskridt
経過	progress
経過	fremgang
経過	forløbet
後藤	goto
疑問	spørgsmål
キャンパス	campus
キャンパス	campusser
ゲート	gate
ゲート	porten
ゲート	låge
ゲート	port
恋人	kærester
恋人	skat
恋人	elskende
恋人	kærester
恋人	elskere
ノース	nordpå
ノース	nordlige
ノース	north
ノース	nord
ロング	lang
ロング	lange
ロング	længe
ナショナル	nationale
ナショナル	nationalt
ナショナル	national
ナショナル	landsdækkende
別名	alias
別名	dæknavn
別名	kaldenavn
日立	hitachi
石井	ishii
話題	emne
話題	emnet
水曜	onsdag
水曜	onsdagen
本体	body
本体	lig
本体	kroppen
本体	krop
怪獣	uhyre
怪獣	monster
テキサス	texas
反乱	oprør
反乱	opstand
反乱	opstand
反乱	oprør
反乱	oprøret
消費	konsum
消費	forbrug
消費	forbruget
不可能	umulig
不可能	umuligt
ジャズ	jazz
利益	fortjeneste
利益	profit
利益	overskud
利益	gevinst
利益	fordel
利益	ydelse
爆弾	bombe
爆弾	bomben
抵抗	bestandighed
抵抗	modstandsdygtighed
抵抗	resistens
抵抗	modstand
文芸	litteratur
文芸	litteraturen
文芸	bungei
側面	flanke
側面	aspekter
側面	aspektet
側面	aspekt
リチャード	richard
日産	datsun
日産	nissan
患者	patienterne
患者	patienter
患者	tålmodig
患者	patienten
患者	patient
カット	cut
カット	skære
カット	klippet
カット	snit
カット	klip
カット	skåret
離脱	inddragelse
離脱	tilbagetrækning
離脱	udtræden
メタル	metaller
メタル	metal
プラス	plus
学年	grade
学年	klassetrin
学年	klasse
岡崎	okazaki
相互	gensidig
相互	gensidigt
相互	gensidige
業界	industri
業界	erhverv
業界	industrien
白い	hvid
白い	white
白い	hvidt
白い	hvide
株主	aktionærerne
株主	aktionærer
株主	aktionær
場面	scener
場面	scenen
場面	scene
リック	rick
書く	skrive
書く	skriv
書く	skriver
警視	politikommissær
ジム	gym
ジム	gymnastik
ジム	jim
メッセージ	meddelelse
メッセージ	budskab
メッセージ	besked
メッセージ	beskeden
メッセージ	breve
メッセージ	beskeder
メッセージ	meddelelser
詩人	poet
詩人	digter
詩人	digtere
顧問	konsulent
顧問	rådgiver
ランク	rang
ランク	rank
オンライン	online
脱退	inddragelse
脱退	tilbagetrækning
脱退	udtræden
記号	symboler
記号	symbol
記号	symbolet
記号	tegn
アク	aku
変換	omdannelse
変換	forvandling
変換	transformation
変換	konverterer
変換	konvertere
変換	konverter
変換	transformere
変換	forvandle
変換	omlægning
変換	omstilling
変換	omdannelse
変換	ombygning
変換	konvertering
変換	omregning
過程	process
過程	proces
オーバー	over
オーバー	derover
オーバー	slut
襲撃	angrebet
襲撃	overfaldet
ヘッド	head
ヘッド	hovede
ヘッド	hovedet
ヘッド	hoved
ヘッド	hoveder
ヘッド	plat
ヘッド	krone
ヘッド	hovederne
資産	aktiv
資産	asset
資産	aktiver
マリ	malis
マリ	mari
マリ	mali
手紙	bogstaver
手紙	breve
手紙	brev
手紙	skrivelse
手紙	bogstav
アイテム	element
アイテム	punkt
アイテム	punkterne
アイテム	poster
アイテム	genstande
アイテム	punkter
爆撃	bombe
爆撃	bombning
爆撃	bombeangreb
爆撃	bombningen
単に	simpelthen
ジン	jin
ジン	gin
小田	oda
ダブル	double
ダブル	dobbelt
交響曲	symfoni
交響曲	symfonier
入力	input
入力	input
入力	produktionsmidler
入力	tilførsler
公表	meddelelse
公表	bekendtgørelse
公表	udmelding
公表	annoncering
公表	offentliggørelse
公表	udgivelse
公表	publikation
大島	oshima
任意	frivillighed
任意	frivilligt
任意	frivillige
任意	frivillig
任意	vilkårlig
任意	vilkårlige
任意	vilkårligt
黄金	gylden
黄金	gyldent
黄金	gyldne
黄金	golden
平安	heian
短い	kort
短い	short
短い	korte
ハム	hamm
ハム	skinke
ハム	skinke
発達	udviklingen
発達	udvikling
神経	nerver
神経	nerve
神経	frækhed
ボード	bestyrelse
ボード	bord
ボード	bræt
ボード	bestyrelser
ボード	tavler
ボード	brædder
姿勢	indstilling
姿勢	holdning
姿勢	attitude
姿勢	holdning
議長	højtaler
議長	højttaler
議長	taler
議長	formand
議長	bestyrelsesformand
スポンサー	sponsorerede
スポンサー	sponsoreret
スポンサー	sponsor
スポンサー	sponsorere
スポンサー	sponsorer
ドイツ語	tysk
ドイツ語	tysker
ドイツ語	tyske
気象	vejret
気象	vejr
メトロ	metro
ボディ	body
ボディ	lig
ボディ	kroppen
ボディ	krop
ポケット	lommen
ポケット	lomme
ポケット	lommer
ポケット	lommerne
ピーター	peter
福山	fukuyama
ナレーション	indtalt
ヒーロー	helt
ヒーロー	hero
ヒーロー	helten
フロント	front
フロント	foran
フロント	forside
再建	genopbygger
再建	genopbygge
再建	genopbygning
再建	rekonstruktion
再建	rekonstruere
再建	genopbygget
再建	ombygget
再建	genopbygges
ドーム	kuppel
ドーム	kuplen
ブラウン	brun
ブラウン	brune
ブラウン	brunt
ブラウン	brown
ブラウン	braun
ブラウン	browne
オス	hannerne
オス	hanner
オス	mænd
オス	hankøn
オス	mænd
オス	mand
オス	mandlige
オス	mandlig
ニア	nia
国境	grænse
国境	kant
国境	grænsen
長谷川	hasegawa
リニューアル	fornyelse
リニューアル	forlængelse
織田	oda
ドライブ	kør
ドライブ	køre
ドライブ	drive
ドライブ	kører
ドライブ	drev
イスラエル	israel
イスラエル	israelsk
クリス	kris
暗殺	snigmorder
暗殺	lejemorder
暗殺	attentatet
暗殺	mord
暗殺	attentat
暗殺	attentater
チャン	chang
チャン	chan
武将	krigsherrer
近藤	kondo
斎藤	saito
火曜	tirsdage
火曜	tirsdagen
小倉	ogura
立候補	kandidatur
漢字	kanji
武蔵	musashi
手段	betyder
特典	frynsegoder
措置	forholdsregler
措置	foranstaltninger
クール	seje
クール	sejt
クール	fedt
クール	sej
クール	cool
約束	love
約束	lover
三井	mitsui
多様	forskelligartet
リオ	rio
ラウンド	budrunde
ラウンド	rundt
ラウンド	runde
ラウンド	rund
ラウンド	omgang
リス	egern
リス	rhys
リス	egern
ベルギー	belgien
ベルギー	belgiske
ベルギー	belgisk
循環	omløb
循環	oplag
循環	cirkulation
上陸	lander
上陸	landing
西村	nishimura
感染	infektioner
感染	infektion
地獄	helvede
現実	virkelighed
現実	realiteter
現実	virkeligheden
現実	realitet
現実	realiteter
現実	reality
現実	virkelighed
幼稚園	børnehave
幼稚園	børnehaven
幼稚園	børnehave
幼稚園	børnehaven
若い	yngre
若い	unge
若い	ung
ブルース	blues
最強	stærkest
最強	kraftigste
最強	stærkeste
承認	accept
承認	acceptere
承認	accepterer
承認	godkendelse
承認	godkender
承認	godkende
フライ	flyver
フライ	flyv
フライ	flue
フライ	flyve
フライ	fry
フライ	stege
フライ	yngel
極めて	ekstremt
学ぶ	lære
学ぶ	lær
藤田	fujita
スピード	fart
スピード	hastighed
スピード	speed
スピード	hastigheden
スピード	hastigheder
プレス	press
プレス	presse
プレス	tryk
水戸	mito
阿部	abe
アシスタント	assisterende
アシスタント	medhjælper
アシスタント	assistent
半分	halvt
半分	halvleg
半分	halvdelen
半分	halv
指示	instruktion
指示	instruktioner
指示	instruktion
指示	brugsanvisning
指示	instrukser
指示	vejledning
予想	formodninger
予想	gisninger
答え	svar
答え	svaret
イカ	blæksprutter
イカ	blæksprutte
定員	kapacitet
定員	kapaciteten
財政	finansiere
財政	finans
財政	finanser
財政	finansiering
研究者	forsker
研究者	forskeren
研究者	forskere
研究者	forskerne
浜松	hamamatsu
カス	cass
意図	intentionerne
意図	hensigter
意図	intentioner
ケーブル	kablerne
ケーブル	kabler
ケーブル	ledninger
ケーブル	kabel
ケーブル	kablet
ケーブル	kabler
ケーブル	cable
トランス	trance
トランス	trans
十字	kryds
十字	kors
十字	cross
十字	krydse
十字	krydser
ハード	hårde
ハード	svært
ハード	hard
ハード	hård
ハード	hårdt
ハード	svær
さいたま	saitama
教皇	pope
教皇	pave
教皇	paven
任命	ansættelse
任命	udpegelse
任命	udnævnelse
任命	aftale
ドラム	dram
ドラム	trommer
ドラム	tromme
ドラム	tromme
ドラム	tromle
ドラム	trommerne
ドラム	trommer
ドラム	tromler
ドラム	tønder
ガラス	glas
ガラス	glass
悪い	slemt
悪い	skidt
悪い	bad
悪い	dårligt
悪い	dårlig
ヤード	værftet
ヤード	yard
ヤード	værft
ヤード	værfter
ヤード	skibsværfter
教員	læreren
教員	lærer
教員	lærere
教員	undervisere
教員	lærerne
キャリア	karriere
キャリア	karrieren
キャリア	luftfartsselskab
キャリア	hangarskib
キャリア	udbyder
キャリア	transportør
キャリア	karrierer
キャリア	karriere
キャリア	karriereforløb
足利	ashikaga
月曜日	mandagen
月曜日	mandage
月曜日	mandags
月曜日	mandag
マラソン	marathon
マラソン	maraton
恐れ	angst
恐れ	frygter
恐れ	frygt
自宅	hjem
自宅	hjemme
自宅	startside
自宅	hjemad
自宅	home
出発	afvige
出発	afrejse
出発	udrejse
出発	afgang
出発	afrejse
出発	afgående
単純	simple
単純	simpel
単純	enkelt
単純	enkel
単純	simpelt
インターナショナル	international
インターナショナル	internationalt
インターナショナル	internationale
コンテ	conte
合唱	kor
進む	fremadrettet
進む	frem
進む	fremad
進む	fremad
タル	tal
パック	pakker
パック	pakninger
パック	pucken
パック	puck
パック	pakke
パック	pak
パック	pakning
パック	pack
脱出	flygte
脱出	flugtforsøg
脱出	flygt
脱出	undslippe
脱出	flugt
ターミナル	terminal
ターミナル	terminalen
サウス	sydpå
サウス	sydlige
サウス	syd
ウェスト	west
ウェスト	vest
ウェスト	vestpå
輸入	import
輸入	indførsel
輸入	importerer
輸入	import
輸入	indførsel
輸入	import
輸入	importen
輸入	indførsel
体育館	gym
体育館	gymnastik
体育館	gymnasium
ガイド	vejledningen
ガイド	guide
ガイド	vejledning
ガイド	guider
ガイド	vejledninger
混乱	rod
混乱	forvirring
混乱	forveksling
混乱	forvirret
混乱	forvirrede
ファースト	første
ファースト	først
タワー	tårn
タワー	tower
タワー	tårnet
聖書	bibel
聖書	biblen
聖書	bibelen
絵画	maleri
絵画	male
絵画	maling
絵画	maler
絵画	malerierne
絵画	malerier
予算	budgettering
予算	budgettet
予算	budget
予算	budgetter
予算	budgetterne
予算	budgetter
ジョー	joe
福田	fukuda
大塚	otsuka
函館	hakodate
ボクシング	boksning
スコットランド	scotland
スコットランド	skotland
フィリピン	filippinerne
フィリピン	filippinske
コート	frakke
コート	jakke
コート	frakken
コート	domstolen
コート	retten
コート	domstol
両方	både
両方	begge
災害	katastrofe
災害	katastrofen
災害	katastrofer
災害	katastrofer
イヤー	aars
イヤー	året
イヤー	år
マリー	marie
経歴	karriere
経歴	karrieren
北条	hojo
プール	puljer
プール	pulje
プール	bassin
プール	swimmingpool
プール	pool
プール	billard
社団	forening
社団	foreningen
社団	association
社団	sammenslutning
社団	associering
ショップ	shop
ショップ	butik
ショップ	forretning
ショップ	shoppe
ショップ	forretninger
ショップ	butikker
仮面	maske
仮面	masken
仮面	kamen
タクシー	taxi
タクシー	taxa
相談	samråd
相談	konsultation
相談	konsultationer
相談	høringer
相談	høring
相談	konsultationer
相談	konsultation
相談	samråd
相談	høringer
ウルトラ	ultra
シナリオ	scenarier
シナリオ	scenariet
シナリオ	scenarie
シナリオ	scenario
楽章	bevægelighed
楽章	flytning
楽章	bevægelse
楽章	bevægelser
ヒロイン	heltinde
モンゴル	mongolske
モンゴル	mongoliet
辞任	fratræden
辞任	opsigelse
辞任	fratrædelse
