les	เดอะ
souhaite	ปรารถนา
end	จบ
end	end
end	ยุติ
étage	พื้น
coups	หมัด
coups	นัด
coups	พัด
johnson	johnson
hongrois	ฮังการี
rois	กษัตริย์
rois	ราชา
pieds	ฟุต
pieds	เท้า
pieds	ฟิต
pieds	เท้า
pieds	ตีน
pensée	คิด
pensée	คิด
phénomène	ปรากฏการณ์
utilisées	ใช้
vaste	wide
vaste	กว้าง
relais	ถ่ายทอด
relais	ผลัด
déposé	ยื่น
roy	รอย
exemples	ตัวอย่าง
établir	ดำรง
marins	นาวิก
poèmes	poèmes
poèmes	กลอน
tendance	trend
tendance	เด่น
libéral	เสรีนิยม
orientation	ปฐมนิเทศ
xxx	xxx
congo	คองโก
street	ถนน
street	street
ennemi	ข้าศึก
ennemi	ศัตรู
multiples	หลายๆ
multiples	หลาย
indien	อินเดีย
comptes	บัญชี
calendrier	ปฏิทิน
calendrier	ตาราง
calendrier	กำหนดการ
avenir	ต่อๆ
avenir	future
avenir	อนาคต
mécanique	กลศาสตร์
mécanique	กลไก
mécanique	เชิงกล
jérusalem	เยรูซาเล็ม
réel	real
réel	จริง
concerts	คอนเสิร์ต
jim	jim
jim	จิม
industriel	อุตสาหกรรม
rester	อยู่
consommation	บริโภค
mauvais	แย่
mauvais	ร้าย
mauvais	bad
mauvais	เลว
brian	brian
condition	เงื่อนไข
condition	สภาพ
plaine	ธรรมดา
plaine	ราบ
impact	impact
victoria	วิกตอเรีย
victoria	วิคตอเรีย
classes	ห้องเรียน
classes	คลาส
portée	ขอบเขต
portée	ช่วง
portée	ระยะ
portée	กระบะ
quitter	ทิ้ง
quitter	เลิก
quitter	ทางออก
performance	ประสิทธิภาพ
oscar	oscar
définitivement	ถาวร
romains	โรมัน
romains	roman
romains	โรมัน
compétitions	แข่งขัน
quantité	ปริมาณ
conservateur	อนุรักษนิยม
communautés	ชุมชน
internationaux	international
internationaux	นานาชาติ
internationaux	สากล
effectivement	แท้จริง
couverture	ผ้าห่ม
couverture	ปก
couverture	cover
couverture	ปกปิด
cuisine	อาหาร
cuisine	ทำครัว
cuisine	ครัว
arbres	ต้น
arbres	ต้นไม้
arbres	ต้นไม้
disposition	ชีพ
disposition	แผนผัง
disposition	layout
racing	แข่ง
parallèle	ขนาน
sénat	วุฒิสภา
humains	มนุษย์
ray	เรย์
ray	ray
blues	บลู
blues	บลูส์
xxie	xxi
entrer	ป้อน
alliés	สัมพันธมิตร
alliés	พันธมิตร
dragon	มังกร
dragon	dragon
canons	ปืน
religieuses	ศาสนา
penser	คิด
penser	คิด
tableaux	ตาราง
tableaux	โต๊ะ
présenter	ปัจจุบัน
vaisseau	ภาชนะ
vaisseau	เรือ
vaisseau	ยาน
café	กาแฟ
café	คาเฟ่
cher	ถึง
cher	ที่รัก
luis	luis
confiance	มั่นใจ
confiance	ใจ
confiance	ไว้ใจ
confiance	ไว้ใจ
propriétés	คุณสมบัติ
propriétés	ทรัพย์สิน
polonaise	โปแลนด์
polonaise	polonaise
aix	aix
départements	แผนก
finances	ไฟแนนซ์
onze	onze
moteurs	มอเตอร์
moteurs	เครื่องยนต์
pratiques	ฝึก
pratiques	ซ้อม
pratiques	ฝึกฝน
prévu	วางแผน
procédure	กระบวนการ
pleine	เต็ม
pleine	ฟู
noirs	ดำ
célèbres	ดัง
dimensions	มิติ
dimensions	ขนาด
quart	ไตรมาส
ajoute	เพิ่ม
document	เอกสาร
augmentation	เพิ่ม
limites	ขอบเขต
limites	จำกัด
limites	วงเงิน
oncle	ลุง
génie	อัจฉริยะ
génie	วิศวกรรมศาสตร์
génie	วิศวกรรม
voitures	รถยนต์
voitures	รถ
voitures	รถยนต์
voitures	รถ
jackson	แจ็กสัน
blancs	ขาว
blancs	ขาว
blancs	ไวท์
best	best
démocrate	ประชาธิปไตย
démocrate	ประชาธิปไตย
plage	ชายหาด
plage	หาด
plage	ชายหาด
drame	ดราม่า
drame	ละคร
drame	โศกนาฏกรรม
entretien	interview
entretien	สัมภาษณ์
vide	โมฆะ
vide	ว่าง
vide	ว่างๆ
vide	ว่าง
accepte	ยอมรับ
saints	นักบุญ
revenir	กลับ
revenir	กลับ
handball	แฮนด์บอล
chiffre	หลัก
chiffre	คิด
canon	อวย
canon	ถัง
canon	canon
canon	ฮอต
ali	อาลิ
sculpture	ประติมากรรม
chance	กาศ
chance	โอกาส
chance	โชค
attendre	รอ
attendre	รอ
amsterdam	อัมสเตอร์ดัม
sophie	sophie
leader	ผู้นำ
trafic	จราจร
trafic	ค้า
auto	อัตโนมัติ
auto	auto
spécifique	เจาะจง
peau	ผิวหนัง
peau	ผิว
peau	skin
duo	duo
ukraine	ยูเครน
maine	เมน
maine	เมนส์
vieille	เก่าๆ
vieille	แก่
vieille	เก่า
incendie	ไฟ
incendie	เพลิง
acide	กรด
gilbert	กิลเบิร์ต
poule	เจี๊ยบ
poule	ไก่
kevin	kevin
technologie	วิทยาการ
technologie	เทคโนโลยี
kim	คิม
kim	kim
saut	โดด
saut	กระโดด
saut	ข้าม
saut	กระโดด
pré	pre
enceinte	ท้อง
conservation	อนุรักษ์
pouvez	สามารถ
pouvez	สา
sacré	ศีล
sacré	ศักดิ์สิทธิ์
sacré	ศักดิ์สิทธิ์
régulière	ปรกติ
régulière	ปกติ
sortir	ทางออก
sortir	ออก
centres	ศูนย์
sociaux	สังคม
clairement	ชัด
xiii	xiii
essentiel	สำคัญ
stéphane	stéphane
stéphane	stephan
laboratoire	แล็ป
laboratoire	แล็ป
laboratoire	แล็บ
laboratoire	แลป
primaire	ประถม
primaire	มูลฐาน
primaire	หลัก
wiki	wiki
tuer	สังหาร
tuer	ฆ่า
tuer	ฆ่า
tuer	สังหาร
tuer	ฆ่า
logique	ตรรก
logique	ตรรก
logique	ตรรกศาสตร์
logique	เหตุผล
orgue	อวัยวะ
orgue	ออร์แกน
impression	พิมพ์
quasi	เกือบ
souris	เมาส์
autoroute	มอเตอร์เวย์
autoroute	autoroute
autoroute	ทางด่วน
autoroute	ทางหลวง
autoroute	ไฮเวย์
ponts	สะพาน
quinze	fifteen
mérite	สมควร
marié	แต่งงาน
satellite	ดาวเทียม
samedi	เสาร์
alan	alan
chili	พริก
chili	ชิลี
exécution	ประหาร
carlo	คาโล
carlo	คาร์โล
boîte	box
boîte	กล่อง
boîte	ช่อง
rôles	บทบาท
las	las
saxe	sachsen
intermédiaire	กลาง
intermédiaire	ตัวกลาง
distinctions	รางวัล
remarque	หมายเหตุ
remarque	บันทึก
remarque	โน้ต
remarque	หมายเหตุ
remarque	สังเกต
remarque	สังเกตุ
thèmes	หัวข้อ
gares	สถานี
rapports	รายงาน
circulation	จราจร
australien	ออสซี่
australien	ออสเตรเลีย
chinoise	จีน
relief	บรรเทา
pierres	stone
pierres	หิน
pierres	ศิลา
pierres	หิน
paraît	ปรากฏ
patronyme	สกุล
patronyme	นามสกุล
universitaires	วิชาการ
faites	ทำให้
pdd	dps
phrase	วลี
phrase	ประโยค
récompense	รางวัล
récompense	รางวัล
récompense	รางวัล
patron	boss
conçu	ออกแบบ
structures	โครงสร้าง
culturelle	วัฒนธรรม
chrétiens	คริสเตียน
chrétiens	คริสเตียน
syndicat	สหพันธ์
syndicat	สหภาพแรงงาน
syndicat	สหภาพ
menace	ข่มขู่
menace	ขู่
crois	เชื่อ
crois	ศรัทธา
poursuite	โจทก์
débit	ไหล
débit	กระแส
débit	เดบิต
employé	ลูกจ้าง
employé	พนักงาน
arabes	อาหรับ
arabes	อาหรับ
arabes	อาหรับ
conserver	เก็บ
reprendre	ต่อ
conseils	ทิป
bases	ฐาน
industrielle	อุตสาหกรรม
peintures	จิตรกรรม
adversaire	ปรปักษ์
conduite	ขับ
conduite	ขับขี่
iran	อิหร่าน
conscience	สำนึก
conscience	จิตสำนึก
conscience	มโนธรรม
conscience	จิตสำนึก
conscience	สติ
maîtres	มาสเตอร์
expositions	exposures
expositions	transformers
expositions	นิทรรศการ
expositions	นิทรรศการ
lion	สิงโต
lion	ราชสีห์
peur	กลัว
peur	กลัว
peur	กลัว
peur	fear
prague	ปราก
prague	ปราง
administratif	ธุรการ
peuples	ชนชาติ
nomination	นัด
crime	อาชญากรรม
chrétienne	คริสเตียน
américaines	อเมริกัน
respect	เคารพ
respect	นับถือ
mobile	mobile
chiffres	ตัวเลข
chiffres	ตัวเลข
chiffres	หมายเลข
sœurs	สองพี่น้อง
vendredi	ศุกร์
spéciale	พิเศษ
commentaire	หมายเหตุ
véhicule	พาหนะ
catholiques	คาทอลิก
apparaissent	ปรากฏ
transfert	โอน
blessé	ทำร้าย
blessé	เจ็บ
annoncé	ประกาศ
aile	ปีก
aile	วิง
aile	aile
carré	carré
carré	ตาราง
dimension	มิติ
dimension	ขนาด
dimension	มิติ
juive	ยิว
lit	นอน
lit	ที่นอน
lit	เตียง
floride	ฟลอริดา
fera	พิน
fera	จะ
fera	วิล
servi	เสิร์ฟ
seuil	เกณฑ์
milliers	พัน
milliers	พัน
dirigeant	ไม้บรรทัด
loup	loup
loup	หมาป่า
détroit	ช่องแคบ
classiques	คลาสสิค
classiques	คลาสสิค
classiques	classic
minimum	minimal
minimum	น้อย
révolutionnaire	ปฏิวัติ
nécessaires	ต้องการ
nécessaires	จำเป็น
grave	จริงจัง
grave	รุนแรง
grave	สาหัส
tourne	เลี้ยว
tourne	หัน
tourne	พลิก
tourne	เปิด
tourne	หมุน
tourne	ปั่น
faute	ฟาวล์
million	ล้าน
poème	กลอน
poème	กวี
extrait	คลาย
hill	เนิน
rivières	ลำน้ำ
rivières	แม่น้ำ
directe	ตรง
directe	โดยตรง
directe	direct
inférieure	ลด
inférieure	ต่ำ
inférieure	ล่าง
inférieure	ด้อย
gris	เทา
gris	เทา
clément	clément
euro	ยูโร
euro	ยูโร
léger	สว่าง
léger	เบา
léger	ไลท์
léger	แสง
léger	เบา
danger	อันตราย
plate	แพลตฟอร์ม
similaire	คล้าย
municipalités	เทศบาล
cordes	เชือก
golden	golden
golden	โกลเด้น
golden	ทองคำ
détail	ปลีก
dan	dan
dan	แดน
hypothèse	สันนิษฐาน
hypothèse	สมมติฐาน
hypothèse	สมมุติฐาน
hypothèse	สมมติฐาน
hypothèse	สมมุติฐาน
matériaux	วัสดุ
matériaux	วัตถุดิบ
matériaux	วัสดุ
risques	เสี่ยง
charlotte	ชาร์ล็อตต์
