से	from
सिगरेट	cigarrets
सिगरेट	cigarretes
मुद्रण	impressió
शास्त्रों	escriptures
सूट	vestit
सूट	pal
हिंद	hind
सैयद	syed
शान	shan
प्रविष्ट	interrupció
प्रविष्ट	insereix
प्रविष्ट	inserció
वुड्स	woods
वुड्स	bosc
बर्फ़	neu
बर्फ़	snow
बर्फ़	gel
मरुस्थल	desert
विवादित	disputada
विवादित	controvertit
विवादित	polèmic
बिल्डिंग	edifici
बिल्डिंग	edificació
क्रमिक	gradual
अल्पसंख्यक	minoria
अल्पसंख्यक	minories
अपर्याप्त	insuficient
अपर्याप्त	insuficients
ट्रक	camió
ट्रक	camions
डीन	degà
डीन	dean
डीन	vicedegà
डीन	degana
कब्र	sepultura
फर्श	pis
ग्राउंड	terreny
पैकेज	paquets
पैकेज	paquet
प्रतियोगी	concursant
प्रतियोगी	concursants
मोती	moti
मोती	perl
मोती	pearl
मोती	perla
मोती	perles
पादरी	pastor
पादरी	clergues
पादरी	clergat
यूरो	euro
तम्बाकू	tabac
परिपक्व	madur
उष्ण	tropical
हरित	green
हरित	verd
लेडी	senyora
लेडी	dama
कॉर्पोरेशन	corporació
दया	pietat
दया	misericòrdia
दया	bondat
दया	amabilitat
टेक्स्ट	text
इंद्र	indra
कांगो	congo
इरादा	intenció
आशीर्वाद	benedicció
आशीर्वाद	benediccions
आशीर्वाद	encarar
मनोहर	manohar
अहिंसा	ahimsa
अवतरण	desembarcaments
ओजोन	ozó
ग्रिड	graella
ग्रिड	quadrícules
सुप्रीम	suprem
सुप्रीम	suprema
अनन्त	infinit
अनन्त	infinites
अनन्त	infinits
अनन्त	infinita
अनन्त	etern
मॉल	mall
यूनेस्को	unesco
सामरिक	estratègiques
सामरिक	estratègic
सामरिक	estratègica
सामरिक	estratègics
लास	las
त्रिपुरा	tripura
आस्ट्रिया	austríac
आस्ट्रिया	àustria
निर्वाण	nirvana
रिपब्लिकन	republicà
बगैर	sense
सपना	somia
सपना	somiar
सपना	somni
वेन	wayne
उत्तराधिकार	successió
उत्तराधिकार	herència
कारावास	confinament
कारावास	empresonament
आयुक्त	comissionat
आयुक्त	comissari
उत्तरदायित्व	responsabilitat
विचित्र	bizarre
विद्रोही	rebel
नायर	nair
बैठा	assegut
बैठा	sat
चन्द्रगुप्त	chandragupta
परमेश्वर	déu
स्टर्लिंग	sterling
स्टर्लिंग	stirling
निपटने	placar
फीफा	fifa
इंजेक्शन	injecció
दूतावास	ambaixada
चुनी	triats
चुनी	elegit
चुनी	escollida
चुनी	elegits
चुनी	electes
प्राइवेट	pvt
प्राइवेट	privat
प्राइवेट	privats
चित्रकारी	pintura
बेसबॉल	beisbol
उदर	abdomen
झीलों	llacs
लय	ritmes
लय	ritme
लय	laya
फायर	incendi
फायर	foc
हैमिल्टन	hamilton
ऑर्डर	orde
ऑर्डर	ordre
ऑर्डर	encàrrecs
ऑर्डर	comandes
ऑर्डर	ordres
किलोग्राम	quilograms
किलोग्राम	quilogram
स्त्रोत	font
स्त्रोत	fonts
टेप	cinta
भूविज्ञान	geologia
वाइरस	virus
रबर	cautxú
रबर	esborrany
सिग्नल	senyals
सिग्नल	senyal
हज़रत	hazrat
गाथा	saga
सूक्ष्मदर्शी	microscopi
सूक्ष्मदर्शी	confocal
सुंदरता	bellesa
यहूदियों	jueus
फाइल	arxiu
फाइल	fitxer
निकोलस	nicolas
निकोलस	nicholas
निकोलस	nicolau
आठवीं	vuitè
आठवीं	vuitena
मूर्तियाँ	estàtues
मिसाइल	míssils
मिसाइल	míssil
अर्थशास्त्री	economista
उद्यमी	emprenedores
उद्यमी	empresaris
उद्यमी	emprenedors
उद्यमी	empresari
उद्यमी	emprenedor
जोड़ों	parelles
परिपूर्ण	perfecte
परिपूर्ण	perfecta
परिपूर्ण	exhaustiva
कवरेज	cobertura
नम	humits
नम	humitats
परमात्मा	divina
वाक्यांश	frases
वाक्यांश	cadena
मकबरा	tomba
मकबरा	monument
मकबरा	mausoleu
विशेषण	adjectiu
सराहना	reconeixement
सराहना	apreciada
सराहना	apreciats
सराहना	apreciat
मार्केट	mercat
मंगलवार	dimarts
जाहिर	aparentment
किताबें	llibres
हिटलर	hitler
सीख	aprenentatge
सीख	aprèn
सीख	aprendre
सीख	apreneu
कैबिनेट	gabinet
वैन	furgonetes
वैन	furgons
वैन	van
वैन	furgoneta
सीईओ	ceo
विस्फोटक	explosió
विस्फोटक	explosiva
विस्फोटक	explosius
जीवविज्ञान	biologia
वृत्तचित्र	documental
आपातकालीन	emergència
सनातन	etern
तुर्क	turquia
संकर	híbrid
प्रो	prof
प्रो	pro
बोस्टन	boston
स्तन	pits
स्तन	mamella
आदिम	primitives
आदिम	primitiu
लिखकर	escrivint
लिखकर	escriptura
पेपर	paper
सल्तनत	sultanat
वाटर	aigua
सूरी	suri
प्रथाओं	convencions
प्रथाओं	convenis
नाईट	cavaller
रॉ	cru
रॉ	raw
औरत	dona
यश	yash
चाँद	lluna
निकासी	evacuació
भूटान	bhutan
जॉनसन	johnson
त्रिकोण	triangle
त्रिकोण	triangles
साइबेरिया	sibèria
विकृति	deformació
हिंदुओं	hindús
सारांश	sinopsis
सारांश	resum
नियामक	regulador
संवेदनशीलता	sensibilitat
सुगंधित	oloroses
एहसास	adonar
दूरस्थ	remot
दूरस्थ	remota
दूरस्थ	remots
करेगी	will
करेगी	voluntat
अपराधों	crims
अपराधों	delictes
अपराधों	crim
शिक्षकों	mestres
शिक्षकों	professors
शिक्षकों	docents
शिक्षकों	professorat
चिड़ियाघर	zoològic
चिड़ियाघर	zoo
मेजबान	màquina
संतुष्ट	satisfet
संतुष्ट	satisfets
दूरबीन	prismàtics
बालू	sorra
बालू	balu
चार्ज	càrrec
चार्ज	imputada
इक्विटी	equitat
लोड	càrrega
लोड	carrega
सूरत	surat
मणि	mani
उद्धरण	cotitzacions
मार्क्सवादी	marxista
नकली	falsificació
नकली	falsificacions
नकली	fals
नकली	fake
पूर्वानुमान	prediccions
पूर्वानुमान	predicció
पूर्वानुमान	previsió
सुदृढ़	robust
समझे	entendre
वक्ता	altaveu
स्वयंसेवक	voluntaris
स्वयंसेवक	voluntària
स्वयंसेवक	voluntari
ईंट	maó
ईंट	diamants
दस्तावेज़	docs
दस्तावेज़	document
दस्तावेज़	documents
दस्तावेज़	doc
पासवर्ड	contrasenya
पासवर्ड	contrasenyes
परिश्रम	diligència
परिश्रम	assiduïtat
ड्रैगन	drac
रोजर	roger
स्कैन	exploració
स्कैन	escaneig
जिक्र	menció
हान	han
पेट्रोल	gasolina
पेट्रोल	benzina
पेट्रोल	benzina
पेट्रोल	gasolina
इंटरफेस	interfície
इंटरफेस	intèrpret
इंटरफेस	interceptar
इंटरफेस	interferència
नायिका	heroi
फॉक्स	fox
फॉक्स	guineu
हड़ताल	vaga
यमन	iemen
आश्रित	dependent
स्टैनफोर्ड	stanford
चार्ली	charlie
रावल	rawal
पेशी	múscul
स्टोरी	història
सिपाही	soldat
कमांडर	comandant
फ्लैश	flotant
फ्लैश	boia
फ्लैश	flash
फ्लैश	flaix
निरन्तर	continu
दीन	deen
दीन	din
जिमी	jimmy
मुलायम	suaus
मुलायम	soft
मुलायम	suau
दही	iogurt
दही	recuit
चटर्जी	chatterjee
अमीरात	emirat
अमीरात	emirats
अमीरात	emirates
एंटी	anti
महिमा	glòria
महिमा	glory
शेक्सपियर	shakespeare
