категорія	categoria
дослідників	investigador
шосе	autopista
відображення	mapatge
відображення	mapping
відображення	renderització
відображення	renderitzat
відображення	representació
губернія	governació
циклу	repeteix
циклу	bucle
вежа	torre
вежа	tower
деталі	detalls
частинок	partícules
єпископа	bisbe
єпископа	alfil
асоціація	associació
асоціація	association
приймає	accepta
характерні	distintiu
розробив	dissenyada
розробив	dissenyat
сена	sena
сюжет	història
майстерні	studio
майстерні	estudi
драма	drama
католицька	catòlic
католицька	catòlica
зауваження	nota
зауваження	preavís
погляд	ullada
погляд	mira
погляд	look
мас	mas
віра	vera
віра	fe
віра	vira
віра	creença
повернути	torn
повернути	girar
повернути	gira
повернути	reverteix
стрічки	alimenta
стрічки	cinta
стрічки	franja
стрічки	striptease
визволення	alliberament
цікаво	curiós
цікаво	curiosa
цікаво	interesant
цікаво	interessant
цікаво	interessat
цікаво	interessats
цікаво	pregunto
цікаво	meravella
користування	ús
користування	utilitzant
користування	usant
користування	usa
користування	utilització
користування	ús
татар	tàtar
мінерали	minerals
хід	torn
хід	mou
семінарії	seminari
інтереси	interessos
заміж	casats
заміж	casat
плани	plans
прибуток	lucre
прибуток	ingrés
прибуток	ingressos
прибуток	rendibilitat
прибуток	rendiment
сержант	sergent
акцій	equitat
розвивається	evoluciona
кут	angle
вибрані	seleccionat
вибрані	seleccionats
вибрані	preferits
митрополит	arquebisbe
надано	aportada
надано	donades
надано	donada
надано	subministrats
надано	subministrat
лютий	febrer
явище	fenòmens
явище	fenomen
спеціальний	especial
спеціальний	especials
азербайджану	azerbaidjan
медичні	mèdica
подорож	voyage
подорож	viatges
подорож	trajecte
подорож	viatge
філіп	phillip
філіп	philippe
філіп	felip
філіп	filip
оцінка	qualificació
оцінка	puntuació
оцінка	habilitació
оцінка	estimació
оцінка	puntuació
оцінка	estimació
поверхню	spline
долини	vale
погляди	creences
погляди	visualitzacions
учні	estudiants
учні	alumnat
учні	alumnes
учні	deixebles
повне	plens
повне	ple
повне	plena
пік	piz
необхідні	requerit
необхідні	requerida
необхідні	requerits
необхідні	necessàries
літературний	literari
літературний	literària
літературний	literàries
комах	insectes
юлія	yulia
юлія	julia
юлія	júlia
ріо	rio
ріо	río
полтава	poltava
текстів	textos
зброю	armes
зброю	armes
зброю	guns
вінниця	vínnitsia
загони	assaltar
посольство	ambaixada
ідею	idea
франц	franz
ядра	nucli
активний	actiu
раду	radu
співвідношення	proporció
співвідношення	proporció
співвідношення	ràtio
співвідношення	aspecte
зберігаються	emmagatzemada
зберігаються	emmagatzemat
відень	viena
суддя	jutge
суддя	jutjar
суддя	ref
спроба	intent
