dhe	och
përfundimin	upphörande
përfundimin	uppsägning
artisti	konstnär
artisti	artist
rob	råna
rob	rob
oborrin	bakgården
oborrin	bakgård
atlantik	atlantic
atlantik	atlanten
atlantik	atlantiska
rumanisë	rumänien
përshtatshëm	lämpliga
përshtatshëm	passande
përshtatshëm	lämplig
përshtatshëm	lämpligt
përshtatshëm	lämpliga
përshtatshëm	lämpligt
përshtatshëm	lämplig
përshtatshëm	passande
studiuesit	forskare
blues	blues
lënda	föremål
lënda	ämne
dhomë	rummet
dhomë	rum
ndërtuara	byggt
ndërtuara	byggda
ndërtuara	byggd
ndërtuara	byggde
polonisë	polen
copë	bit
copë	stycke
bija	dotter
bija	dottern
gjërat	saker
prova	bevis
prova	belägg
prova	bevisning
prova	bevismaterial
prova	repetition
prova	bevis
mitrovicë	mitrovica
meshkujt	hanarna
meshkujt	män
meshkujt	hanar
meshkujt	karlar
meshkujt	män
meshkujt	manskap
praktikë	övning
praktikë	praktik
praktikë	öva
praktikë	praxis
lojtarë	spelare
walter	walter
dimër	vintern
dimër	winter
dimër	vinter
pret	väntande
pret	väntan
pret	väntar
pret	waits
përafërsisht	cirka
përafërsisht	ungefär
drejtpërdrejt	leva
drejtpërdrejt	live
drejtpërdrejt	levande
drejtpërdrejt	direkta
drejtpërdrejt	regissera
drejtpërdrejt	direkt
drejtpërdrejt	direct
drejtpërdrejt	direkt
tarragona	tarragona
mbledhje	sammankomst
mbledhje	samlar
mbledhje	samlas
mbledhje	insamling
mbledhje	sammanträde
mbledhje	möte
mbledhje	mötet
skalitur	ingraverat
kap	catch
kap	fångst
kap	fånga
kap	fånga
juventus	juventus
williams	williams
pjesëmarrja	närvaro
pjesëmarrja	deltagande
pjesëmarrja	valdeltagande
pjesëmarrja	uppslutning
pjesëmarrja	valdeltagandet
pjesëmarrja	medverkan
pjesëmarrja	delaktighet
pjesëmarrja	deltagande
pjesëmarrja	medbestämmande
mësimi	sparring
mësimi	lära
mësimi	lärande
mësimi	inlärning
mësimi	undervisa
mësimi	undervisning
mësimi	lärdom
mësimi	lektion
mësimi	lektionen
mësimi	läxa
bir	sonen
bir	son
poloni	polen
seksuale	sexuell
seksuale	sexuella
seksuale	sexuellt
dhjetëra	tiotal
dhjetëra	ten
dhjetëra	dussin
dhjetëra	dussintal
dhjetëra	dussintals
hidhet	jump
hidhet	hoppa
hidhet	hopp
hidhet	hoppar
hidhet	hoppar
transmetuar	sända
transmetuar	sändningen
transmetuar	utsändning
transmetuar	sändning
transmetuar	sänd
transmetuar	överförs
transmetuar	överförda
transmetuar	överfört
cari	tsar
cari	carl
hartuar	utarbetat
hartuar	inkallad
hartuar	sammanställde
hartuar	sammanställda
hartuar	sammanställt
hartuar	sammanställd
unike	unik
unike	unika
unike	unikt
demokratik	demokratiskt
demokratik	demokratisk
demokratik	demokratiska
ekip	laget
ekip	lag
ekip	team
favor	ynnest
favor	gynna
pavarësi	självständighet
pavarësi	oberoende
pavarësi	självständigt
pavarësi	oavhängighet
pavarësi	independence
poetik	poetiskt
filipi	phillip
filipi	philip
filipi	filip
shkaku	orsaka
shkaku	orsak
div	div
paraqitja	framträdande
paraqitja	utseende
paraqitja	utseendet
paraqitja	utsikt
paraqitja	vy
paraqitja	visa
halil	halil
përgatitjen	beredskap
përgatitjen	förbereder
përgatitjen	förberedelser
përgatitjen	förberedelse
përgatitjen	förbereda
gabim	fel
gabim	fel
romanin	novell
romanin	romanen
romanin	roman
aquitaine	aquitaine
elseif	elseif
urë	bridge
urë	bro
urë	bron
urë	brygga
urë	bryggan
ujërat	farvatten
ujërat	vatten
ujërat	waters
ujërat	vattnen
adolf	adolf
udhëtim	färd
udhëtim	resa
udhëtim	resan
udhëtim	resa
konflikt	konflikten
konflikt	konflikter
konflikt	konflikt
dhimbje	smärta
dhimbje	pain
dhimbje	smärtor
dhimbje	värk
luftoi	slogs
luftoi	kämpat
luftoi	kämpade
luftoi	slagits
përmirësuar	förbättrade
përmirësuar	förbättrat
përmirësuar	förbättrad
gjenerali	allmän
gjenerali	allmänna
gjenerali	allmänt
frymë	andedräkt
frymë	andetag
frymë	andas
frymë	andning
frymë	andningen
verilindje	nordost
verilindje	nordöst
verilindje	nordöstra
castile	kastilien
artistët	artister
artistët	konstnärer
ndryshoi	förändrad
ndryshoi	ändrat
ndryshoi	bytt
ndryshoi	byttes
ndryshoi	förändrats
ndryshoi	ändrats
bob	bob
fut	infoga
fut	ange
fut	enter
lexuesit	läsare
klubet	klöver
klubet	klubbar
klubet	klubbor
klubet	klubbarna
mësuesi	lärare
qytetar	medborgaren
qytetar	medborgare
ekzistuese	befintligt
ekzistuese	befintlig
ekzistuese	befintliga
ekzistuese	existerande
pikturë	tavla
pikturë	målar
pikturë	målning
skulptura	skulptur
skulptura	staty
skulptura	skulpturer
skulptura	skulpturer
fjalori	ordbok
fjalori	ordlista
fjalori	lexikon
formimi	bildar
formimi	bildas
formimi	bildande
formimi	formation
formimi	bildning
pullë	stämpel
kapur	fångad
kapur	fångat
kapur	fångade
kapur	tillfångatagna
kapur	fångad
kapur	fångat
kapur	fångade
kapur	tillfångatagen
metodë	metoden
metodë	metod
dorën	handen
dorën	hand
miliardë	miljard
miliardë	miljarder
commons	underhuset
commons	commons
frymëzuar	inspirerad
frymëzuar	inspirerade
frymëzuar	inspirerat
përpiqet	försöker
arsim	utbildning
çeke	tjeckiska
çeke	tjeckien
templates	mallar
bërthamore	nukleära
bërthamore	kärnkraft
bërthamore	kärnvapen
bërthamore	nukleär
bërthamore	kärnenergi
këshilltar	enhetschef
këshilltar	rådgivare
këshilltar	konsulten
këshilltar	konsult
këshilltar	kommunalråd
këshilltar	fullmäktige
këshilltar	rådman
këshilltar	rådgivare
duar	händer
duar	hands
gradë	grader
gradë	examina
gradë	examen
gradë	grad
pavarura	självständig
pavarura	självständiga
pavarura	oberoende
pavarura	självständigt
pavarura	fristående
beogradit	belgrad
akademike	akademisk
akademike	akademiker
akademike	akademiska
akademike	akademiskt
petro	petro
krahasuar	jämförde
krahasuar	jämfört
paraardhës	föregående
paraardhës	tidigare
otto	otto
modele	modeller
modele	modellerna
modele	förlagor
modele	modellen
modele	förebild
modele	model
modele	förlaga
modele	modell
fati	öde
fati	ödet
fati	destiny
fati	öde
fati	ödet
kontrolli	control
kontrolli	kontroll
kontrolli	kontrollera
kontrolli	bestämmande
kontrolli	kontrollera
kontrolli	check
kontrolli	kolla
dru	ved
dru	trä
dru	virke
projektet	projekt
pulla	stämplar
pulla	frimärken
rinjtë	nybörjare
europe	eu
europe	europe
europe	europa
personazhet	tecken
personazhet	figurer
personazhet	karaktärer
muaji	månaden
muaji	månad
muaji	manad
nënshkruar	undertecknad
nënshkruar	undertecknade
nënshkruar	signerad
nënshkruar	undertecknat
nënshkruar	signerat
hall	salen
hall	hallen
hall	hall
anijet	båtar
anijet	fartyg
anijet	skepp
informacioni	upplysningar
informacioni	information
informacioni	uppgifter
domosdoshme	oumbärliga
domosdoshme	oumbärlig
kolumbia	colombia
shpeshta	frekvent
shpeshta	täta
globale	globala
globale	global
globale	globalt
pamja	utsikt
pamja	vy
pamja	visa
qeveri	regering
qeveri	regeringen
statistikat	statistiken
statistikat	statistik
statistikat	statistik
statistikat	insikter
statistikat	statistik
thuajse	nästan
katror	torg
katror	square
katror	fyrkantig
katror	kvadrat
katror	fyrkant
katror	torget
katror	kvadrat
peshkop	löpare
peshkop	biskop
peshkop	bishop
status	status
status	ställning
shmangur	undvik
shmangur	undvika
shmangur	undviks
shmangur	undvikas
shmangur	undvikit
shmangur	undvek
young	unga
young	young
young	yngre
young	ung
përmasat	måtten
përmasat	dimensioner
përmasat	mått
përmasat	storlekar
përhershme	bestående
përhershme	permanent
përhershme	permanenta
banda	band
banda	musikgrupp
banda	gäng
banda	gänget
banda	gang
modelet	modeller
modelet	modellerna
modelet	förlagor
modelet	mönster
shëndetësore	hälsa
takim	date
takim	dejt
takim	datum
takim	träff
takim	förordnande
takim	möte
takim	utnämning
takim	tillsättning
takim	sammanträde
takim	möte
takim	mötet
zbulimin	upptäckt
zbulimin	avtäckningen
zbulimin	upptäckt
zbulimin	upptäckter
zbulimin	upptäckten
zbulimin	discovery
bimore	planta
bimore	plantera
bimore	växter
bimore	växt
bimore	anläggning
prag	tröskeln
prag	tröskel
prag	brink
prag	eva
prag	eve
dokumenti	dokumentera
dokumenti	dokumentet
dokumenti	dokument
dokumenti	handling
kaliforni	kalifornien
kaliforni	california
ekzistuar	förelåg
ekzistuar	existerade
ekzistuar	funnits
ekzistuar	existerat
ekzistuar	fanns
bullgare	bulgariska
udhëtimi	travel
udhëtimi	resa
udhëtimi	resor
udhëtimi	resande
udhëtimi	resa
udhëtimi	resande
udhëtimi	reser
udhëtimi	resa
udhëtimi	resande
udhëtimi	reser
fortesa	stronghold
fortesa	fäste
fortesa	fästningen
fortesa	fästning
fortesa	fort
firmosi	undertecknad
firmosi	undertecknade
firmosi	signerad
firmosi	undertecknat
firmosi	signerat
saône	saône
arm	arm
arm	armen
gjith	allt
gjith	alla
strategjike	strategiska
strategjike	strategisk
strategjike	strategiskt
mario	mario
famë	berömmelse
famë	fame
monumenti	monument
mbledhja	samling
mbledhja	samlingen
mbledhja	collection
mbledhja	insamling
general	allmän
general	allmänna
general	allmänt
add	add
add	addera
klube	klöver
klube	klubbar
klube	klubbor
klube	klubbarna
fabrika	planta
fabrika	plantera
fabrika	växter
fabrika	växt
fabrika	anläggning
fabrika	fabriken
fabrika	fabrik
fabrika	factory
europë	eu
europë	europe
europë	europa
fletë	plåt
fletë	blad
fletë	folie
fletë	löv
ligjor	rättsläkare
ligjor	rättsläkaren
ligjor	rättsligt
ligjor	rättslig
ligjor	lagligt
ligjor	juridiska
ligjor	rättsliga
personalitete	personligheter
zgjidhjen	lösning
goku	goku
rugova	rugova
shqiperi	albanien
flamur	flagga
flamur	flagg
flamur	flaggan
flamur	fana
flamur	banderoll
flamur	banner
giuseppe	giuseppe
guide	vägledning
guide	guiden
guide	vägvisare
guide	guide
organizatat	organisationer
krahët	vapen
krahët	armarna
krahët	famn
krahët	armar
krahët	vingar
krahët	wings
gazi	gasa
gazi	gas
gazi	gaser
gazi	gazi
trashëguar	ärvde
trashëguar	ärvt
dell	dell
dymbëdhjetë	twelve
dymbëdhjetë	tolv
dymbëdhjetë	tolfte
virginia	virginia
mia	mia
note	not
note	observera
note	obs
note	anteckning
note	anmärkning
alba	alba
përkthyes	översättare
përkthyes	tolk
përkthyes	översättare
kurti	kurti
prodhimet	produkterna
prodhimet	produkter
keta	dessa
ball	bal
ball	ball
ball	boll
afganistan	afghanistan
diellor	sol
diellor	solar
diellor	solenergi
përkundër	trots
varrezat	kyrkogårdar
mesdhetare	medelhavsområdet
mesdhetare	medelhavet
tashme	redan
kënaqur	tillfreds
kënaqur	nöjd
kënaqur	nöjda
spain	spanien
pyjet	skog
pyjet	woods
pyjet	skogen
pyjet	skogar
pyjet	skog
pyjet	skogarna
pyjet	skogar
moskë	moskva
tekstet	texter
tekstet	sms
pushtuan	invaderade
pushtuan	invaderat
info	info
apple	äpple
apple	apple
prozë	prosa
pronë	fastighet
pronë	egenskap
pronë	fastigheter
pronë	egendom
moisiu	mose
moisiu	moses
karbonit	kol
fashiste	fascistiska
fashiste	fascist
botues	förlag
botues	förläggare
botues	utgivare
botues	förlag
botues	förläggare
botues	utgivare
trashë	fet
trashë	fett
trashë	tjock
oficer	polisman
oficer	officer
papritur	plötsligt
papritur	oväntad
papritur	oväntade
papritur	oväntat
papritur	plötsligt
papritur	plötsliga
papritur	plötslig
jezusi	jesus
trim	tappra
trim	modigt
trim	modig
trim	modiga
venezuela	venezuela
zonja	ladies
zonja	damerna
zonja	damer
zonja	dam
zonja	damen
zonja	lady
bot	bot
naziste	nazistiska
naziste	nazist
naziste	nazister
ngrihet	stiger
poezinë	poesi
drejtësi	justice
drejtësi	rättvisa
drejtësi	rättskipning
arthur	arthur
arthur	artur
bbc	bbc
kuvend	klostret
kuvend	kloster
kuvend	konventet
kuvend	konventionen
kuvend	konvent
kuvend	konvention
leonardo	leonardo
matematike	matematiska
matematike	matematisk
matematike	matematiskt
matematike	matte
matematike	matematik
matematike	matte
matematike	matematik
fitorja	vinna
fitorja	vinnande
subjekt	föremål
subjekt	ämne
titujt	rubriker
titujt	rubrikerna
titujt	rubriker
titujt	titlar
diskutim	diskussioner
diskutim	diskussion
vendosja	placering
vendosja	placeringen
green	gröna
green	grön
green	grönt
green	green
përcaktohet	beslutsam
përcaktohet	fastställd
përcaktohet	bestämd
institucione	institutioner
institucione	institut
institucione	institutionerna
profesioni	yrke
profesioni	yrket
profesioni	yrke
profesioni	ockupationen
profesioni	ockupation
territor	territorier
territor	territoriet
territor	territorium
gjermanë	tyskar
ferrari	ferrari
lum	river
lum	floden
lum	flod
koncepti	begreppet
koncepti	begrepp
koncepti	koncept
koncepti	konceptet
aus	aus
tejet	extremt
hyrjen	inresa
hyrjen	post
hyrjen	inträde
hyrjen	ingång
humbja	förlorar
humbja	förlora
humbja	förlust
golden	golden
golden	gyllene
marin	marin
themeluesi	grundaren
themeluesi	grundare
gëzim	glädje
gëzim	joy
academy	akademin
academy	academy
academy	akademi
etnik	etnisk
etnik	etniskt
etnik	etniska
amor	amor
blerë	inköpt
blerë	inköpta
blerë	köpta
blerë	köpt
blerë	köptes
blerë	köpte
blerë	köpta
blerë	köpt
eric	eric
eric	erik
henri	henri
henri	henrik
henri	henry
over	over
over	över
përkatës	relevanta
përkatës	relevant
ushtruar	utövat
ushtruar	utövas
varur	beroende
varur	avhängiga
varur	hängande
varur	hängning
varur	hänger
varur	hänga
varur	hung
varur	hängt
varur	hängd
varur	hängde
mendojnë	återspeglar
mendojnë	återspegla
mendojnë	reflektera
mendojnë	spegla
mendojnë	begrunda
datës	dejtade
datës	daterat
datës	daterad
datës	daterade
mail	mail
mail	post
mail	posta
mail	brev
vizituar	besökta
vizituar	besökt
vizituar	besökte
futet	introducerade
futet	introducerades
futet	presenterade
futet	infört
futet	infördes
djegur	bränt
djegur	brann
djegur	bränd
djegur	brända
djegur	brände
djegur	bränt
djegur	brände
djegur	bränd
djegur	brända
mobile	rörlig
mobile	mobil
mobile	mobila
hodhi	kastade
hodhi	slängde
përvojë	upplevelse
përvojë	erfarenheter
përvojë	erfarenhet
fis	stam
fis	stammen
ulet	sitter
operative	operativ
operative	operationella
operative	operativa
operative	operativ
operative	operativt
feudale	feodala
prifti	präst
peru	peru
teorike	teoretiskt
teorike	teoretisk
teorike	teoretiska
portugalia	portugal
prizreni	prizren
saktësisht	precis
saktësisht	exakt
ani	ani
ani	annie
vlerësim	utvärdering
vlerësim	bedömning
vlerësim	uppskattning
vlerësim	bedömning
vlerësim	utvärdering
faktorët	faktorer
ministrinë	departement
ministrinë	ministeriet
ministrinë	ministerium
detaje	detaljer
detaje	detalj
#ffffff	#ffffff
golashënuesi	gabe
krahu	axeln
krahu	skuldra
krahu	axel
krahu	bog
krahu	arm
krahu	armen
krahu	vingen
krahu	flygeln
krahu	wing
krahu	vinge
krahu	flygel
gadishullit	halvön
manga	manga
historiani	historiker
cantabria	kantabrien
përfshi	ingår
përfshi	inkluderade
përfshi	inkluderat
përfshi	inkluderad
përfshi	inkluderar
përfshi	inkludera
kryeredaktor	redigerare
kryeredaktor	redaktör
kryeredaktor	editor
jones	jones
çmuar	värdefullt
çmuar	älskade
çmuar	precious
çmuar	dyrbart
çmuar	dyrbar
delhi	delhi
suedeze	svenskt
suedeze	svensk
suedeze	svenska
zemrat	hjärtan
zemrat	hjärter
kosovo	kosovo
ismet	ismet
krahë	vingar
krahë	wings
ftuar	bjuden
ftuar	inbjudna
ftuar	bjöd
ftuar	inbjuden
spiro	spiro
elementi	varan
elementi	objekt
elementi	föremål
elementi	elementet
elementi	element
njohja	erkännande
njohja	erkännanden
trajtuar	behandla
trajtuar	tackla
varret	gravar
varret	gravar
varret	graves
palët	fester
palët	parter
palët	partier
palët	parterna
specializuar	specialiserade
specializuar	specialiserat
specializuar	specialiserad
mungon	saknar
mungon	saknas
mungon	saknade
mungon	saknad
mungon	försvunnen
qen	hund
heinrich	heinrich
efekt	verkan
efekt	effekten
efekt	effekt
luftimet	slåss
luftimet	kämpa
luftimet	fighting
luftimet	slagsmål
luftimet	kämpar
luftimet	kämpande
vret	dödar
roberto	roberto
rrjetin	nätverk
realitet	realitet
realitet	reality
realitet	verkligheten
realitet	verklighet
dënuar	dömt
dënuar	dömd
dënuar	dömda
dënuar	dömde
dënuar	fördömt
dënuar	dömd
dënuar	dömda
dënuar	dömde
dënuar	dömd
dënuar	fälld
dënuar	dömda
dënuar	straffad
dënuar	bestraffas
dënuar	straffas
dënuar	straffade
egjipti	egypten
linjë	line
linjë	linje
linjë	rad
volume	volymer
siguron	säkerställer
siguron	tillhandahåller
lexo	läs
lexo	läst
lexo	läser
lexo	läsa
lexo	läste
shtresat	lager
shtresat	skikt
vlefshme	giltigt
vlefshme	giltiga
vlefshme	giltig
formuan	bildas
formuan	bildade
formuan	bildats
formuan	bildat
formuan	bildades
salla	ward
salla	salar
televizioni	tv
televizioni	television
televizioni	televisionen
without	sans
shahu	schackbräde
shahu	schack
shahu	shah
dukej	tittade
dukej	letade
dukej	verkade
dukej	tycktes
kaluan	passerat
kaluan	passerade
kaluan	gått
tag	taggen
tag	tagga
tag	tagg
bosnje	bosnien
osmani	osmani
artet	arts
artet	konst
përvjetore	årsdagar
pranverë	våren
pranverë	vårens
ramadan	ramadan
ernest	ernest
central	centrala
central	centralen
central	central
central	centralt
central	mellersta
amerikanë	amerikanerna
amerikanë	amerikaner
luftëtarët	krigare
luftëtarët	fighters
luftëtarët	jaktplan
luftëtarët	boxare
pohon	hävdar
pohon	anspråk
pohon	fordringar
pohon	påståenden
pohon	bekräftar
fshatare	bonde
tregu	marknadsplatsen
tregu	marknadsplats
tregu	marknad
tregu	marknaden
tregu	market
tregu	marknad
shefi	chef
shefi	chief
shefi	chefen
shefi	hövding
kroate	kroatiska
inxhinier	ingenjör
planifikuar	planerad
planifikuar	planeras
planifikuar	planerade
planifikuar	planerad
planifikuar	planerat
ekuacioni	ekvation
veriperëndim	nordvästra
veriperëndim	nordväst
salvador	salvador
historikisht	historiskt
moselle	moselle
nivelet	lager
nivelet	skikt
nivelet	nivåerna
nivelet	nivåer
dobishme	användbar
dobishme	användbara
dobishme	användbart
dobishme	nyttig
dobishme	hjälpsam
dhuroi	skänkt
dhuroi	donerade
dhuroi	donerat
vargu	vers
vargu	versen
muzikant	musiker
statuja	statyer
statuja	staty
kapaciteti	kapacitet
diellore	sol
diellore	solar
diellore	solenergi
temat	teman
temat	ämnen
holla	money
holla	pengar
holla	kontanta
holla	kassa
holla	kontant
holla	cash
holla	kontanter
peshë	tyngd
peshë	vikt
street	gatan
street	street
street	gata
refuzoi	vägrade
refuzoi	vägrat
gjerësia	bredd
antik	antikt
antik	antik
padyshim	definitivt
padyshim	otvivelaktigt
padyshim	tveklöst
natyrisht	naturligt
shokë	kamrater
shokë	kompisar
shokë	vänner
qëllimet	mål
qëllimet	syften
qëllimet	målsättningar
qëllimet	mål
qëllimet	goals
qëllimet	målsättningar
profile	profiler
asnje	ingen
asnje	inga
serioze	seriös
serioze	seriöst
serioze	allvarliga
serioze	allvarlig
serioze	allvarligt
zhvillimet	utveckling
zhvillimet	utvecklingen
reforma	reformer
reforma	reformerna
reforma	reformer
reforma	reformera
reforma	reformering
reforma	reformen
reforma	reform
shoku	polaren
shoku	buddy
shoku	kompis
shoku	dude
pakta	slim
pakta	smal
oliver	oliver
enë	container
enë	behållare
enë	fartyg
enë	blodkärl
enë	kärl
dhunë	våld
kryesisë	ordförandeskap
italianë	italienare
italianë	italienarna
faktor	faktorn
faktor	faktor
css	css
hat	hut
hat	hydda
gropë	grop
gropë	gropen
politikat	politik
politikat	politiker
