les	на
répertoire	директория
répertoire	директорията
répertoire	указател
suffisamment	достатъчно
suffisamment	достатъчен
suffisamment	достатъчни
suffisamment	достатъчна
écrivains	писатели
écrivains	писателите
écrivains	сценаристи
admissibilité	допустимост
admissibilité	допустимостта
admissibilité	допустимост
poser	поза
poser	позира
traditionnel	традиционно
traditionnel	традиционен
traditionnel	традиционна
traditionnel	традиционни
lacs	езера
lacs	езерата
suprême	върховен
suprême	върховния
suprême	върховна
suprême	върховно
musulmans	мюсюлманин
musulmans	мюсюлмански
musulmans	мюсюлмани
musulmans	мюсюлманска
musulmans	мюсюлманите
musulmans	мюсюлмани
autorisation	разрешително
autorisation	разрешаване
autorisation	разрешение
autorisation	разрешение
autorisation	позволение
autorisation	разрешение
échanges	обмен
échanges	търговия
échanges	търговско
procédé	процес
sexe	пол
sexe	пола
sexe	секс
sexe	секса
sexe	сексът
séjour	остани
installations	съоръжения
installations	съоръженията
installations	инсталации
andy	анди
travailleurs	работниците
travailleurs	работници
norme	норма
norme	стандартна
norme	стандарт
norme	стандартни
norme	стандартно
norme	стандартен
appareils	камери
appareils	фотоапарати
appareils	апарати
appareils	уреди
appareils	устройствата
appareils	устройства
gordon	гордън
ordinateur	компютър
ordinateur	компютъра
graphique	графика
graphique	графиката
graphique	графични
graphique	графичен
graphique	диаграма
graphique	картона
