در	porta
پاس	reconeixement
پاس	passen
پاس	passi
پاس	pass
اجزای	components
معنا	significat
هیدروژن	hidrogen
جاز	jazz
راز	secrets
راز	secret
نوجوان	teen
نوجوان	adolescent
نوجوان	adolescents
اصغر	asghar
عامه	popular
عامه	populars
تمرین	entrenament
تمرین	formació
تمرین	pràctica
تمرین	exercici
بابک	babak
شلیک	disparar
شلیک	disparat
کوشش	endeavour
کوشش	esforç
کوشش	gestions
کوشش	esforços
کوشش	esforçant
پلاک	placa
بیاید	vine
خاتمی	khatami
هماهنگی	coordinació
هماهنگی	harmony
هماهنگی	harmonia
خام	cru
خام	raw
قدس	jerusalem
هوشمند	smart
انتقام	venjança
انتقام	venjança
منافع	interessos
منافع	prestacions
منافع	beneficis
بام	teulada
بام	sostre
دستیار	assistent
دستیار	ajudant
نشریات	diaris
رویدادها	esdeveniments
بالاخره	finalment
ویکیپدیا	viquipèdia
خلافت	sokoto
چرخه	circumferència
چرخه	cercle
چرخه	cicles
چرخه	cicle
تیلور	taylor
هاوایی	hawaii
هاوایی	hawaià
استخدام	contractacions
استخدام	contractat
استخدام	contractats
تندیس	escultura
تندیس	estàtua
پاییز	tardor
پاییز	caiguda
دیویس	davis
خوزه	jose
خوزه	josé
مخابرات	comunicacions
مخابرات	telecomunicació
مخابرات	telecomunicacions
تفریحی	recreatius
تفریحی	recreatiu
معامله	tractes
معامله	pacten
معامله	ganga
معامله	reparteix
معامله	tracte
برایان	brian
برایان	bryan
شاهی	shahi
حدیث	anunci
حدیث	hadit
تسلط	dominació
تسلط	autoritat
حاکمان	regles
حاکمان	governants
حاکمان	magistrats
حاکمان	jutges
تجربی	experimental
مقدمه	introducció
مقدمه	introducció
ویدئو	vídeo
ویدئو	video
قضایی	judicial
دراز	tram
دراز	llarga
دراز	llarg
دراز	long
معنوی	espiritual
والدین	educar
والدین	pare
والدین	progenitora
والدین	progenitor
فقیه	faqih
مکه	meca
مقصد	destinació
مغول	mongols
مغول	mogul
محاسبات	càlculs
محاسبات	computació
مدارک	evidència
بلافاصله	immediatament
شن	shen
شن	sorra
بوئینگ	boeing
حرکات	moviments
حرکات	moviments
اکوادور	equador
اکوادور	ecuador
رسول	missatger
رسول	messenger
رسول	rasul
خوی	khoy
خلبان	pilot
پائولو	paulo
پائولو	paolo
تفکر	pensament
تفکر	pensant
تفکر	ponderar
حجت	garantia
حجت	argument
حجت	raonament
ویکتور	víctor
ویکتور	victor
بارسلونا	barcelona
عجیب	estranya
عجیب	strange
عجیب	estrany
عجیب	senars
عجیب	senar
فرماندهان	comandants
اعتراضات	protesta
اعتراضات	protestes
فراموش	oblida
مخدر	narcòtic
طنز	sàtira
طنز	ironia
طنز	humor
کریستین	christian
کریستین	cristià
شهریار	shahriyar
نخل	palm
نامزدی	compromís
ضعف	debilitat
ضعف	feblesa
سکته	traç
سکته	ictus
فرعی	sub
آلودگی	infecció
آلودگی	contaminació
عفونت	infeccions
عفونت	infecció
بست	connector
بست	bast
بستن	tanca
سدیم	sodi
پورنوگرافی	pornografia
پورنوگرافی	pornogràfiques
حکمت	saviesa
ماد	maud
لاله	tulipes
لاله	tulipa
درختی	arbre
مو	pèl
مو	cabells
سوئدی	suec
پیشنهادی	proposat
پیشنهادی	proposats
پیشنهادی	suggerències
پیشنهادی	suggeriments
هرزگوین	hercegovina
پروتئین	proteïna
پروتئین	proteïnes
مورخ	datat
کالا	kala
کالا	mercaderies
کالا	béns
کالا	mercaderia
کیم	kim
کشیدن	arrossegament
کشیدن	arrossega
کشیدن	dibuix
عقاب	àguila
عقاب	àliga
عقاب	aquilae
عقاب	eagles
عقاب	àguiles
تسخیر	possessió
تسخیر	conquerir
آوری	avery
آزار	ferit
بلوک	blocs
بلوک	bloqueja
بلوک	bloc
هیتلر	hitler
مبلغ	sumatori
مبلغ	suma
مبلغ	quantitat
مبلغ	import
مبلغ	quantia
قبیله	clan
قبیله	tribu
قبیله	tribus
تزریق	injeccions
تزریق	injecció
تزریق	injecten
افتخاری	honorari
همایش	conferència
همایش	convencions
همایش	convenis
همایش	conveni
همایش	convenció
تاکید	èmfasi
صدها	centenars
صدها	moltíssims
جانسون	johnson
مجاهدین	mujahideen
مجاهدین	milícia
لوح	tauleta
لوح	comprimit
آتن	atenes
چی	quins
چی	quina
چی	quin
چی	què
زرتشت	zaratustra
کابینه	gabinet
کامین	côte
منظم	disciplinat
منظم	ordenada
منظم	regulars
منظم	regular
غلط	fals
غلط	false
غلط	falses
انیمیشن	animació
انیمیشن	animades
انیمیشن	animat
خواهان	desig
خواهان	desitjos
فیفا	fifa
کانی	connie
کانی	kani
مرحوم	causant
مرحوم	difunts
کرم	eruga
کرم	karam
کرم	cuc
کرم	crema
کرم	nata
کلاه	casc
کلاه	barret
انیمه	anime
اقلیم	clima
اقلیم	versio
خیالی	imaginari
خیالی	fictici
بوی	olor
بوی	olors
محدودیت	limitacions
محدودیت	restricció
محدودیت	limitació
محدودیت	límits
محدودیت	límit
محدودیت	condicionants
محدودیت	restriccions
شوش	susa
مختلط	mixta
مختلط	mixt
مختلط	mesclat
شمس	shams
روشی	roshi
اهدا	donació
اهدا	donatius
اهدا	donacions
اهدا	dedicatòria
اهدا	dedicació
اهدا	donant
شفاف	transparent
شفاف	transparents
شفاف	transparència
لیگا	liga
قبایل	tribus
قبایل	clans
دام	damm
دام	trampa
دام	trap
دام	dom
داگلاس	douglas
نابودی	annihilation
نابودی	extermini
نابودی	destrucció
پسران	nois
پسران	boys
سرنوشت	destinació
سرنوشت	destí
حیاط	pati
حیاط	pati
آنگولا	angola
رایگان	lliure
رایگان	gratuït
رایگان	lliures
گیرنده	destinatari
گیرنده	receptor
افکار	pensaments
مراغه	maragha
ونیز	venècia
ونیز	venezia
قد	alçada
قد	alçària
قد	altura
لئون	leon
حبس	empresonament
برف	neu
برف	snow
داور	àrbitre
نپال	nepal
ارباب	mestre
پردیس	campus
بازنشسته	jubilar
بازنشسته	retirat
بازنشسته	jubilats
بازنشسته	jubilat
چارچوب	fotograma
چارچوب	marc
بدنه	cos
دیر	tard
دیر	cérvol
سفیران	ambaixadors
اضافی	premium
اضافی	addicional
اضافی	addicionals
اضافی	extra
دما	temperatura
دما	temperatures
غنی	ghani
غنی	ric
غنی	rich
غنی	rics
خودداری	abstenir
خودداری	negativa
مخلوط	mixta
مخلوط	mixt
مخلوط	mesclat
مخلوط	barreja
گرگان	gorgan
تقی	taqi
نی	nae
نی	ney
پاپوآ	papua
آسان	fàcil
شارل	charles
شارل	carles
بلک	black
بلک	negre
شوشتر	schuster
نگرانی	preocupació
فرایندهای	processos
جعفری	julivert
سانتیمتر	centímetres
سانتیمتر	centímetre
تکنیک	tècnica
فرش	catifa
صالح	saleh
ایسلند	islàndia
گندم	gra
گندم	blat
حیوان	bèstia
حیوان	animal
اپل	poma
اپل	apple
ساموئل	samuel
منتقد	revisor
منتقد	crític
مکانیکی	mecànica
مکانیکی	mecànics
مکانیکی	mecànic
سرگرمی	hobby
سرگرمی	passatemps
سرگرمی	aficions
سرگرمی	diversió
سرگرمی	entreteniment
سرگرمی	entertainment
ائتلاف	aliança
ائتلاف	coalició
ازای	reflectint
ناقص	imperfecte
ناقص	imperfectes
ناقص	incomplet
ناقص	incompletes
ناقص	incompleta
خرس	óssos
خرس	ós
کاپیتان	capità
مراجع	referències
بلاروس	bielorússia
سازه	estructura
ایمان	fe
ایمان	iman
ایمان	creure
دیو	dave
بیلی	billy
یانگ	jang
یانگ	yang
یانگ	joves
یانگ	young
یانگ	jove
ابداع	invent
زخمی	ferits
زخمی	ferits
زخمی	ferit
ایرلاینز	airlines
ایرلاینز	aerolínies
زیارت	pelegrinatge
زیارت	romeria
زیارت	arba
برنج	arròs
اوضاع	coses
عروس	núvia
عروس	brides
عروس	núvies
الکترون	electró
الکترون	electrons
گرما	calor
دندان	dents
دندان	dent
عکاس	fotògraf
عکاس	fotògrafa
عکاس	fotògrafs
تومان	tuman
مصدق	confirmant
کاترین	caterina
کاترین	catherine
حبیب	habib
اعصاب	nervis
محترم	respectat
پنجره	finestra
مال	mal
مال	riquesa
لویی	lluís
لویی	louis
کتابهای	llibres
محققان	investigadors
تقاضای	exigent
خطا	error
ماهیان	peixos
ماهیان	peix
داوود	david
هواداران	fans
هواداران	admiradors
هواداران	ventiladors
شام	sopar
شام	vespre
شام	sopar
شنبه	dissabte
موزیک	música
کیش	kish
ویلهلم	wilhelm
مجهز	armat
مجهز	armats
مجهز	equipada
مجهز	equipats
مجهز	equipat
تذکر	recordatori
بروس	bruce
خطرناک	perillós
خطرناک	perillosos
فضاهای	espais
گرجی	georgià
پرسش	pregunta
پرسش	interrogat
چگالی	densitat
پاراگوئه	paraguai
طب	medicament
طب	medicina
پارامتر	paràmetre
پارامتر	paràmetres
کریمی	karimi
عراقی	iraquiana
کلیدی	tecla
کلیدی	clau
ایروان	erevan
تاریک	fosc
تاریک	tarik
کینگ	king
کینگ	rei
ولسوالی	dawlat
لری	larry
شرایطی	circumstàncies
وبلاگ	blog
وبلاگ	bloc
عرفان	misticisme
عرفان	irfan
اشتراک	compartint
اشتراک	participacions
اشتراک	subscriu
اشتراک	subscripció
مجسمه	estàtues
مجسمه	escultura
مجسمه	estàtua
رایت	wright
رنج	agonia
رنج	patiment
رنج	sofriment
رنج	patint
رنج	patir
رنج	adversitat
قهوه	cafè
عارف	aref
عارف	arif
جماعت	congregació
سرپرست	admin
سرپرست	administrador
سرپرست	administrador
واضح	obvi
واضح	evident
واضح	clarament
کلام	paraula
پیشگیری	prevenció
سالها	anys
کهکشان	galàxia
تقدیر	destinació
تقدیر	destí
سادات	sadat
اصرار	insistir
اصرار	insistint
گر	gar
مولکولی	molecular
ترکمنستان	turkmenistan
بنیادی	tija
استقرار	desplegament
برداشته	aixecades
برداشته	aixecat
کلرید	clorur
درب	darb
حکیم	hakim
حکیم	savis
حکیم	savi
حکیم	sàvia
شکنجه	tortura
شکنجه	torturat
مشتق	derivació
مشتق	diferenciació
مشتق	derivat
مشتق	derivada
دائمی	permanent
دائمی	permanents
کارایی	actuació
کارایی	rendiment
کارایی	eficiència
جوی	alegria
پژوهشگر	investigador
باکو	baku
باله	ballet
قبرستان	cementiri
قضاوت	fallada
قضاوت	sentència
محبوبیت	popularitat
کیهان	univers
کیهان	cosmos
هندسه	geometria
شناختی	cognitiu
شناختی	cognitiva
توقف	atura
توقف	stop
پناه	aixopluc
پناه	refugi
پناه	protecció
پناه	refugi
هال	hal
هال	hall
تجمع	acumulació
قواعد	regles
قواعد	normes
خیریه	benèfiques
خیریه	caritat
غزه	gaza
پذیرفت	acceptada
پذیرفت	acceptats
پذیرفت	acceptat
چرخش	girada
چرخش	girat
چرخش	rotació
چرخش	girar
چرخش	gira
چرخش	espín
چرخش	spin
لتونی	letònia
لتونی	letó
هانس	hans
مهرداد	mitridates
زاید	zayed
تحلیلی	analítiques
تحلیلی	analítica
سائو	cao
سائو	são
فردریک	frederick
عقل	sentit
عقل	enteniment
عقل	comprensió
عقل	entesa
عقل	entenent
بستر	llit
راگبی	rugby
راگبی	rugbi
مقیم	resident
دن	dan
دن	donen
بدل	rèplica
طراحان	urbanistes
بیزانس	bizantí
پوند	lliura
نیمی	meitat
نیمی	half
راجر	roger
قومیت	etnicitat
مقررات	reglaments
پوستر	pòster
پوستر	cartell
بلوز	brusa
بلوز	blues
بلوز	blaus
ذهنی	subjectiu
ذهنی	mental
ژن	gene
ژن	gen
ذیل	seguint
ذیل	següents
ذیل	addenda
کلیک	clic
کلیک	clics
باری	bari
منتخب	electe
غذای	àpat
عید	eid
بهینه	òptim
بهینه	òptima
بهینه	optimitzat
سالی	sully
سالی	sally
بازتاب	reflex
بازتاب	reflexió
بازتاب	reflexions
بازتاب	reflexes
قاعده	regla
پیراهن	brusa
پیراهن	camisa
ژاک	jacques
فرق	diferència
ویران	ruïnes
نوکیا	nokia
لوازم	accessoris
کوک	cook
کوک	cuiner
کوک	kok
پایداری	estabilitat
پایداری	sostenibilitat
فلان	bla
مناسبت	ocasió
وایت	wyatt
وایت	white
وایت	blanc
نحوی	sintaxi
دوازدهم	xii
دوازدهم	dotzè
دوازدهم	dotzena
رمضان	ramadà
رمضان	ramazan
کارلوس	carlos
داراب	darab
حاکمیت	fallada
حاکمیت	sobirania
حاکمیت	governança
معکوس	reverteix
گفتار	discurs
چلسی	chelsea
زبانهای	llengües
زبانهای	idiomes
جهاد	lluitat
جهاد	croada
جهاد	gihad
حساسیت	sensibilitat
مجاور	adjacents
مجاور	adjacent
نیازهای	requeriments
نیازهای	requisits
کوین	kevin
فرکانس	freqüències
فرکانس	freqüència
ویل	will
ویل	voluntat
ویل	wil
واپسین	darrer
واپسین	últim
واپسین	última
واپسین	darrera
پولی	diners
پولی	diner
گرند	grand
ثروت	fortuna
ثروت	riquesa
بازارهای	mercats
اتم	àtom
گور	gore
جم	jam
جم	melmelada
جم	gem
لنز	lens
لنز	lent
لنز	lenz
بازرسی	inspeccionar
بازرسی	inspecció
واقعا	realment
یازده	onze
یازده	eleven
عمودی	verticalment
عمودی	vertical
خشم	colera
خشم	ràbia
فساد	corrupció
بوستون	boston
مسافر	passatger
مسافر	viatger
مسافر	passatgers
فرشته	angel
فرشته	àngel
فلز	metall
فلز	metal
فلز	zinc
متأسفانه	desgraciadament
متأسفانه	malauradament
رویکرد	plantejament
رویکرد	enfocament
مخزن	tanc
مخزن	repositori
شایسته	justos
شایسته	dignes
بدنی	cos
بدنی	físic
مدینه	medina
آشور	assíria
انزلی	anzali
درسی	lliçó
کارشناسان	experts
کارشناسان	perits
کارشناسان	enginyers
عشایر	nòmada
طلاق	divorci
طلاق	divorciat
خودروسازی	automoció
تاریکی	foscor
تاریکی	tenebres
لهجه	accents
لهجه	accent
دشوار	hard
دشوار	dura
دشوار	dur
دشوار	difícil
غذاهای	aliments
غذاهای	plats
قاهره	cairo
قاهره	caire
سکوت	silenci
نوک	punta
نوک	propina
برگردان	desfer
برگردان	desfés
ویلسون	wilson
اسکی	esquí
برطرف	alleujat
جغرافیا	geografia
فرقه	secta
مکعب	cube
مکعب	cub
مکعب	cúbiques
مکعب	cúbic
مفصل	detallat
مفصل	detallats
مفصل	conjunta
عددی	numèric
عددی	numèrica
قطبی	polar
قطبی	àrtic
محاکمه	judici
اخترشناسی	astronòmic
اخترشناسی	astronomia
کنگو	congo
کوپا	copa
یوهان	johann
یوهان	johan
قالی	catifa
قالی	tapissos
مهارت	aptituds
مهارت	habilitats
