ngc	புபொப
dobre	நல்ல
dobre	நன்மை
definicija	வரையறை
izgubila	தொலைத்த
izgubila	தொலைந்து
izgubila	இழந்ததை
izgubila	தொலைந்த
izgubila	இழந்த
liječenje	சிகிச்சை
liječenje	குணப்படுத்தும்
građanskog	சிவிக்
ciklusa	சுழல்கள்
hram	கோவில்
hram	கோவிலில்
hram	கோயில்
nudi	சலுகைகள்
perzijski	பாரசீக
scena	காட்சி
mehanizam	mechanism
peti	ஐந்தாம்
peti	ஐந்தாவது
peti	புட்டு
lokacije	இருப்பிடங்கள்
lokacije	இடங்கள்
glasa	வாக்குகள்
koreja	கொரியா
mlađi	இளைய
mlađi	ஜூனியர்
brian	பிரியன்
brian	பிரயன்
brian	பிரையன்
poezija	கவிதை
amerika	அமெரிக்கா
amerika	அமெரிக்கா
amerika	அமெரிக்காவின்
vjera	நம்பிக்கை
iona	ions
osnivača	நிறுவனர்
kćerke	மகள்கள்
alija	அலியா
naredio	ஆர்டர்
radnja	ஷாப்
radnja	கடையை
radnja	கடை
radnja	ஸ்டோர்
radnja	கடை
radnja	சேமிக்க
les	லெஸ்
poslanik	தீர்க்கதரிசி
poslanik	நபி
poslanik	நபியின்
softver	மென்பொருள்
loše	ஏழை
loše	பாவம்
loše	மோசம்
loše	கெட்ட
loše	மோசமான
loše	மோசம்
loše	மோசமாக
karaktera	எழுத்து
tron	சிம்மாசனம்
ugao	மூலை
ugao	மூலையில்
ugao	கார்னர்
ugao	கோணம்
ugao	கோணத்தில்
procjena	கணக்கிடு
gsub	gsub
rumunija	ருமேனியா
vrijedi	சிந்தும்
popularnost	புகழுக்கு
popularnost	பிரபலமானது
računar	சேவையகம்
računar	ஹோஸ்ட்
računar	புரவலன்
računar	புரவன்
računar	வழங்குநர்
računar	கணினி
računar	கணி
računar	கணக்கிடுகிறது
računar	கணிப்பான்
harwood	ஹார்வுட்
out	அவுட்
out	வெளியில்
out	வெளியே
poljski	பாலிஷ்
odjeljenje	துறை
širine	அகலம்
studio	ஸ்டுடியோ
studio	ஸ்டூடியோ
stopa	பாதங்கள்
stopa	அடி
stopa	பாதம்
stopa	பாதங்களை
stopa	கால்களும்
stopa	மதிப்பிடு
stopa	மதிப்பிடவும்
stopa	விகிதம்
stopa	வீதம்
serie	சீரீ
mandat	உறுப்பு
mandat	குறிச்சொல்
komisija	கமிசன்
komisija	கமிஷன்
prima	அனுமதிகள்
prima	பெறுகிறார்
prima	பெறுதல்
prima	பெறுகிறது
kolonija	காலனி
održavaju	பராமரிக்க
vozilo	வண்டி
vozilo	வாகனம்
stranih	அன்னிய
stranih	வெளிநாட்டு
filozofija	மெய்யியல்
filozofija	தத்துவம்
tag	டேக்
tag	தத்தல்
tag	குறியிடு
tag	அடையாளம்
nedavno	சமீபத்தில்
nedavno	அண்மையில்
alt	alt
yorka	யார்க்
počevši	ஆரம்பம்
počevši	தொடக்கம்
počevši	ஆரம்ப
počevši	தொடக்கம்
počevši	துவங்குகிறது
počevši	தொடங்குகிறது
default	முன்னிருப்பு
default	இயல்பிருப்பு
default	முன்னிருந்த
default	இயல்புநிலை
morala	அறநெறி
putnika	பயணிகள்
jesen	இலையுதிர்
jesen	வீழ்ச்சி
jesen	விழும்
jesen	விழுதல்
jesen	விழுந்து
jesen	ஃபால்
dokazi	ஆதாரங்கள்
japanski	ஜப்பானிய
pukovnik	கர்னல்
odbor	வாரியம்
odbor	போர்டு
odbor	பலகை
odbor	கமிட்டி
uticaja	தூண்டுதல்
gospodar	இறைவனின்
gospodar	இறைவனை
gospodar	இறைவன்
gospodar	இறைவா
gospodar	இறைவனிடம்
gospodar	மாஸ்டர்
aktivni	இயங்கும்
aktivni	செயல்பாட்டில்
aktivni	செயலில்
aktivni	செயல்படும்
konačni	தீர்ந்த
konačni	இறுதியான
konačni	இறுதி
domen	தளம்
domen	டொமைன்
domen	களம்
anti	anti
boji	வண்ணம்
boji	நிறம்
vrhunac	சிகரம்
zadnja	கடைசி
zadnja	கடைசியாக
zadnja	கடந்த
smije	சிரித்து
banke	வங்கிகள்
mozak	மூளை
mozak	மூளை
dvorac	கோட்டை
historijska	வரலாற்று
historijska	சரித்திர
historijska	வரலாற்றுச்
edouard	edouard
sekretar	பொருளாளர்
sekretar	செயலர்
sekretar	செயலாளர்
afrika	ஆப்பிரிக்கா
potreban	தேவை
pol	pol
pol	கம்பம்
povezane	இணைக்கப்பட்டது
see	பார்
see	பார்க்க
see	காண்கிறேன்
dvadeset	இருபது
teške	கனமான
teške	கனரக
teške	கனமாக
teške	கடும்
dioksid	ஈராக்சைடு
mašina	இயந்திரத்தில்
mašina	இயந்திரம்
mašina	பொறி
mašina	எந்திரம்
lako	எளிதில்
lako	எளிதானது
lako	சுலபம்
lako	எளிது
lako	எளிதான
lako	எளிதில்
lako	எளிதாக
korak	step
korak	அடியெடுத்து
korak	வழிமுறை
korak	படி
naveden	பட்டியலிடப்பட்டுள்ள
off	முடக்கு
off	ஆஃப்
off	அணை
rukama	கைகள்
rukama	கரங்கள்
zelena	கிரீன்
zelena	பசுமை
zelena	பச்சை
blago	புதையல்
blago	பொக்கிஷம்
oliver	ஆலிவர்
činjenice	உண்மைகள்
organizam	உயிரினம்
proteini	புரதங்கள்
utc	utc
kim	கிம்
voli	விருப்பங்கள்
upozorenja	எச்சரிக்கை
upozorenja	அச்சில்
manuel	மானுவல்
dolina	பள்ளத்தாக்கு
boju	வண்ணம்
boju	நிறம்
maryland	மேரிலேண்ட்
brown	பழுப்பு
brown	பிரவுன்
pluća	நுரையீரல்
pluća	நுரையீரல்
obzir	கணக்கு
gradonačelnik	மேயர்
režirao	இயக்கிய
operativni	இயங்கியல்
eura	யூரோக்கள்
građanski	சிவிக்
fox	நரி
fox	ஃபாக்ஸ்
dajući	தருகிறேன்
dajući	கொடுப்பது
dajući	கொடுத்தல்
značenja	அர்த்தத்தை
značenja	அர்த்தம்
kalij	பொட்டாசியம்
lično	சொந்தமான
lično	சொந்த
lično	தனிப்பட்ட
lično	தனிப்பட்டது
lično	தன்னை
lično	தன்னைத்தானே
vijesti	செய்திகள்
vijesti	செய்தி
teleskop	தொலைநோக்கி
postupak	செயல்முறை
postupak	நடைமுறை
postupak	முறை
vlasništvu	சொந்தமானது
vlakana	நார்
vlakana	மீன்
lakše	எளிதானது
lanac	சங்கிலி
bayern	பேயர்ன்
jordan	ஜோர்டான்
osnivanje	இன்செப்சன்
osnivanje	நிர்ணய
sebastian	செபாஸ்டியன்
temelji	அடித்தளங்கள்
računa	கணக்கு
računa	கணக்குகள்
lokalnom	உள்ளார்ந்த
lokalnom	வட்டார
lokalnom	உள்ளூர்
lokalnom	உள்
bitno	முக்கியமான
bitno	முக்கியமானது
bitno	முக்கியம்
bitno	முக்கிய
jugoslavenski	yugoslav
steve	ஸ்டீவ்
spomen	நினைவகம்
spomen	நினைவிடம்
spomen	குறிப்பிடுங்கள்
spomen	குறிப்பிடவும்
tony	டோனி
gen	மரபணு
gen	ஜென்
prezime	பெயரிடப்படாத
stefan	ஸ்டீபன்
jednaka	சமமான
jednaka	சம
jednaka	சமமாக
tour	சுற்றுப்பயணம்
tour	சுற்றுலா
tour	டூர்
tour	உலா
carica	பேரழகி
prodaje	விற்க
prodaje	விற்கவும்
prodaje	விற்பனை
prodaje	விற்பனையில்
prodaje	விற்பனை
hotel	விடுதி
hotel	ஓட்டல்
hotel	ஹோட்டல்
privremeno	தற்காலிகமாக
