категория	category
предстоящо	imminent
предстоящо	upcoming
ахтисаари	ahtisaari
контраразузнаването	counterintelligence
стълбища	staircases
замразяване	freezing
замразяване	freeze
каръл	carol
тюрго	turgot
панков	pankow
колтрейн	coltrane
гмурец	grebe
светкавици	lightning
тартар	tartar
уърдсуърт	wordsworth
кастанеда	castaneda
махабхарата	mahabharata
призна	admitted
конгресмен	congressman
конгресмен	congresswoman
вегетарианци	vegetarians
вегетарианци	vegetarian
лупу	lupu
кръсти	krusty
ограбва	robbing
вергил	vergil
мифуне	mifune
хигиената	hygiene
тусон	tucson
мускат	muscat
тейтъм	tatum
оборудва	equip
илейн	elaine
либретист	librettist
върколака	wolverine
изчерпани	exhausted
автограф	autograph
автограф	autographed
витман	wittmann
разливи	spills
крауч	crouch
кордова	cordova
григ	grigg
печена	baked
печена	roasted
зоуи	zoe
шаман	shaman
обезлесени	deforested
гейзерик	genseric
палео	paleo
изненади	surprises
уолтърс	walters
интерлагос	interlagos
чакаме	waiting
мъди	muddy
дланите	palms
клъстер	cluster
серенгети	serengeti
депардийо	depardieu
лотария	lottery
камина	fireplace
лодърдейл	lauderdale
скорбут	scurvy
контрерас	contreras
фойерверки	firecrackers
фойерверки	fireworks
токо	toko
бауър	bauer
бауър	bower
зайцев	zaitsev
бутилиране	bottling
тъгата	sadness
канута	canoes
боси	barefoot
мачадо	machado
жизненост	vitality
кини	kinney
барман	barman
барман	bartender
магистралите	highways
магистралите	freeways
копра	copra
разорен	broke
брейди	brady
шпеер	speer
ромина	romina
измерено	measured
диагностиката	diagnostic
икт	ict
донкастър	doncaster
безработен	unemployed
статистик	statistician
киргизката	kyrgyz
шошони	shoshone
акротири	akrotiri
пелопс	pelops
вендерс	wenders
фалкао	falcao
теч	leak
теч	leaking
назъбен	serrated
каубой	cowboy
сианук	sihanouk
якима	yakima
подсистеми	subsystems
куна	kuna
инструменталист	instrumentalist
дилинджър	dillinger
скаутите	scouts
увеличения	increases
гон	gon
айтел	eitel
гуардиола	guardiola
сабиха	sabiha
сени	segni
сухожилие	tendon
сухожилие	ligament
върколаци	wolverines
анджи	angie
умно	clever
умно	smart
мотокрос	motocross
чистене	cleaning
инвърнес	inverness
джили	gilly
формализъм	formalism
трибюн	tribune
спасителят	saviour
спасителят	savior
онасис	onassis
веса	vesa
кристализация	crystallization
аха	aha
южняците	southerners
заличаване	deletion
йоко	yoko
електролити	electrolytes
мормон	mormon
повтаряне	recurrence
повтаряне	repetition
повтаряне	replay
повтаряне	repeats
карвър	carver
кръвопролития	bloodshed
цианид	cyanide
венците	gums
уикилийкс	wikileaks
решевски	reshevsky
борнмът	bournemouth
леджър	ledger
дабровски	dabrowski
тъпи	dumb
полиетилен	polyethylene
затихване	damping
амвона	pulpit
кайсии	apricots
тоти	totti
респираторни	respiratory
мангрови	mangrove
мюзикъли	musicals
бану	banu
сателитен	satellite
рибарство	fisheries
микаела	michaela
микаела	mikaela
пчеларството	beekeeping
лавочкин	lavochkin
еякулация	ejaculation
манталитет	mentality
толе	tolle
бауи	bowie
сертифицирани	certified
протей	proteus
мобилно	mobile
обогати	enrich
диагностицира	diagnose
зверски	beastly
зверски	savagely
атрактивна	attractive
синдикатите	unions
лаптев	laptev
непокътната	intact
крез	croesus
ските	skis
ските	skiing
заркауи	zarqawi
телеман	telemann
въображаем	imaginary
питони	pythons
диня	melon
диня	watermelon
кацнал	perched
кацнал	landed
хоукс	hawks
хоукс	hawkes
търгове	auctions
търгове	tenders
непростимо	unforgivable
непростимо	inexcusable
грандиозни	grandiose
саркофази	sarcophagi
отстъпка	discount
лигнитни	lignite
нунес	nunez
икономиките	economies
моузли	mosley
моузли	moseley
къмбрия	cumbria
адекватен	adequate
припадъци	seizures
припадъци	fits
лоби	lobby
кутаиси	kutaisi
ханкок	hancock
прилаган	administered
довършване	completion
довършване	finishing
бронхит	bronchitis
механици	mechanics
тарквиния	tarquinia
птиче	bird
птиче	birdie
визи	visas
визи	visa
мизорам	mizoram
супергерой	superhero
разбито	broken
разбито	shattered
съзнателен	conscious
спонтанни	spontaneous
кастиел	castiel
дукер	duiker
проверими	verifiable
уплашен	scared
уплашен	frightened
мазовецки	mazowiecki
шал	shawl
шал	scarf
неспособна	unable
неспособна	incapable
анафилаксия	anaphylaxis
крик	crick
уин	wynn
уин	winn
голдфингър	goldfinger
бовоар	beauvoir
зор	zor
арнщат	arnstadt
дебне	stalks
дебне	stalking
мазда	mazda
зонара	zonaras
базен	bazin
матийо	mathieu
профсъюз	union
коутс	coates
додо	dodo
ваал	vaal
превозвач	carrier
жижка	žižka
подигравки	ridicule
подигравки	mockery
ратцебург	ratzeburg
акварели	watercolors
бодо	bodo
масена	massena
монументален	monumental
уязвимост	vulnerabilities
уязвимост	vulnerability
уредено	arranged
хоукинс	hawkins
реалистична	realistic
викторианска	victorian
урагана	hurricane
рекопа	recopa
паразитология	parasitology
предсказание	prophecy
