から	від
素材	матеріали
ライナー	лайнер
ライナー	райнер
登山	скелелазіння
登山	лазити
登山	сходження
登山	альпінізм
ログ	ведення
ログ	вхід
ログ	журнал
ログ	лог
ログ	log
ログ	журнали
ログ	журналів
怒り	злість
怒り	гнів
怒り	злий
怒り	агресивний
怒り	злість
ブー	бу
女の子	дівчинка
女の子	дівча
女の子	дівчина
女の子	дівчину
トレード	торгівлі
トレード	торгівля
神田	канда
外観	вигляд
外観	погляд
外観	вигляд
外観	подивитися
外観	дивіться
外観	дивися
外観	дивись
マネージャー	керівник
マネージャー	менеджер
マネージャー	менеджерів
近衛	коное
エイト	вісім
向き	орієнтація
向き	орієнтацію
通勤	мешканці
通勤	приміський
セラ	сера
パンチ	удару
パンチ	кидок
パンチ	удар
コメディ	комедія
コメディ	комедії
シャルル	шарль
シャルル	чарльз
シルバー	срібла
シルバー	срібло
シルバー	silver
シルバー	срібний
救助	врятувати
救助	рятівник
救助	порятунок
やす	легкості
やす	простотою
やす	легкість
ジョージア	грузія
ジョージア	грузії
ジョージア	грузію
水曜日	середа
水曜日	ср
グレイ	сірий
グレイ	сірі
グレイ	сіра
グレイ	сірий
グレイ	грей
チェンジ	зміна
チェンジ	change
チェンジ	змінити
デル	дель
デル	del
デル	dell
デル	делл
働く	робота
働く	робочий
アドベンチャー	пригодницький
アドベンチャー	adventure
アドベンチャー	пригоди
アドベンチャー	пригода
火曜日	вівторок
アドレス	адреси
アドレス	адрес
アドレス	адреса
アドレス	звертайтеся
アドレス	адресу
アルバ	альба
アルバ	аруби
論争	спір
売り上げ	продажів
売り上げ	продаж
売り上げ	продажі
ニーズ	need
ニーズ	треба
ニーズ	потрібно
ニーズ	потреби
ニーズ	потреба
ニーズ	вимагає
ニーズ	потребує
ニーズ	потреб
ニーズ	потреби
ゲイ	геї
ゲイ	голубий
ゲイ	гей
同級生	однокласників
同級生	однокласники
同級生	однокласник
コント	конт
森林	лісова
森林	ліс
森林	ліси
森林	лісах
森林	лісами
症状	симптоми
マンション	маєток
グレート	великий
グレート	чудово
本土	материка
混合	змішана
混合	змішаний
混合	змішані
告白	сповідь
告白	зізнання
その間	тимчасом
出店	стайні
所持	зберігання
所持	одержимість
所持	володіння
山陽	sanyo
ノット	вузлів
セカンド	другий
セカンド	друге
セカンド	друга
セカンド	секунда
ブーム	boom
ブーム	бум
マドリード	madrid
マドリード	мадрид
和泉	ідзумі
後ろ	позаду
後ろ	back
後ろ	назад
後ろ	ззаду
後ろ	повернулася
後ろ	спина
パーティー	вечірка
パーティー	партії
パーティー	вечірки
パーティー	партія
パーティー	party
パーティー	вечірок
パーティー	вечірки
パーティー	партій
修行	тренування
修行	тренінг
修行	тренінги
マップ	карти
マップ	мапи
マップ	картах
マップ	карта
マップ	мапа
ミュンヘン	мюнхен
ニック	нік
