年	год
疾病	заболевания
疾病	болезни
疾病	заболевания
疾病	болезни
疾病	заболеваний
疾病	болезнь
疾病	болезни
含有	содержит
逮捕	арестовать
逮捕	арест
逮捕	аресты
英里	майлс
英里	мили
英里	миль
英里	майлз
心理	психологической
心理	психологическое
心理	психологический
心理	психологические
心理	психологическая
心理	психология
心理	психологии
心理	психического
氣旋	циклона
氣旋	циклоны
生成	генерировать
生成	генерировать
生成	порождает
每個	каждая
每個	каждую
每個	каждый
每個	каждое
每個	каждая
每個	каждому
每個	каждый
每個	каждое
失敗	провал
失敗	неудачи
失敗	неудача
失敗	провал
嘴	рот
捷克	чешская
捷克	чешской
捷克	чешский
數位	цифровая
數位	цифровой
數位	цифровые
數位	digital
馬來西亞	малайзия
馬來西亞	малайзии
協議	соглашение
支流	притоков
投降	сдаться
投降	сдаваться
蕾	лей
蕾	ри
郎	лэнг
四月	эйприл
四月	апрель
四月	апреля
蛋白	белок
蛋白	белка
蛋白	белки
蛋白	белков
蛋白	белки
條件	условный
條件	условные
條件	условное
條件	условия
條件	условие
條件	состояние
蘇格蘭	шотландия
蘇格蘭	шотландии
印尼	индонезии
下降	отклонить
下降	упадок
下降	капля
名單	перечень
名單	список
名單	перечни
名單	списки
隊長	капитан
戲劇	драма
戲劇	драмы
戲劇	кинотеатр
戲劇	театр
戲劇	театр
創建	создать
創建	создайте
創建	создание
創建	создавать
創建	создание
創建	создания
創建	сотворение
創建	создание
牙	зубов
牙	зубы
牙	зуб
牙	зуба
吃	ем
吃	ешь
首席	шеф
首席	начальник
首席	вождь
可靠	надежные
可靠	надежный
可靠	надежных
可靠	надежно
可靠	надежная
強烈	сильный
強烈	сильная
強烈	сильные
強烈	сильна
強烈	сильное
芝加哥	чикаго
運作	функционирования
運作	функционирование
運作	функционирующие
女人	женщину
女人	женщина
滕	тенг
華人	китайская
華人	китайское
華人	китайцы
華人	китайский
華人	китая
繼承	наследование
繼承	преемственность
繼承	наследовать
繼承	наследование
繼承	наследования
繼承	наследство
淡水	пресноводных
資源	ресурс
資源	ресурсы
平面	квартиру
平面	квартира
平面	плоскость
平面	самолет
平面	плоскости
平面	самолёт
重量	веса
重量	весов
重量	вес
化學	химического
化學	химический
化學	химическая
化學	химия
化學	химии
乾	сухая
乾	сухие
乾	сухой
房屋	house
房屋	дом
房屋	хауз
房屋	хаус
