और	en
मेजबान	gasheer
मेजबान	bediener
संतुष्ट	tevrede
बालू	sand
चार्ज	hef
चार्ज	lading
चार्ज	heffing
चार्ज	charge
चार्ज	gehef
चार्ज	volgelaai
इक्विटी	equity
लोड	laai
लोड	las
सूरत	surat
मणि	mani
उद्धरण	aanhalings
नकली	vervals
नकली	valse
नकली	fake
पूर्वानुमान	voorspellings
पूर्वानुमान	voorspelling
पूर्वानुमान	voorspel
पूर्वानुमान	voorspelling
समझे	verstaan
वक्ता	speaker
वक्ता	luidspreker
वक्ता	spreker
स्वयंसेवक	volunteers
स्वयंसेवक	volunteer
स्वयंसेवक	vrywilliger
ईंट	baksteen
ईंट	ruite
ईंट	diamonds
दस्तावेज़	dokumente
दस्तावेज़	dokument
दस्तावेज़	dok
दस्तावेज़	doc
पासवर्ड	wagwoorde
ड्रैगन	draak
ड्रैगन	dragon
रोजर	roger
स्कैन	skandeer
जिक्र	melding
जिक्र	noem
हान	han
पेट्रोल	petrol
इंटरफेस	koppelvlak
इंटरफेस	interpreteerder
इंटरफेस	koppelvlak
इंटरफेस	onderskep
इंटरफेस	steuring
इंटरफेस	inmenging
नायिका	held
नायिका	hero
फॉक्स	jakkals
फॉक्स	fox
हड़ताल	staking
हड़ताल	strike
यमन	jemen
आश्रित	afhanklik
स्टैनफोर्ड	stanford
चार्ली	charlie
पेशी	spier
स्टोरी	berig
सिपाही	soldier
सिपाही	soldate
कमांडर	commander
फ्लैश	float
फ्लैश	dryf
फ्लैश	flits
फ्लैश	flash
निरन्तर	aaneenlopende
दीन	deen
दीन	din
जिमी	jimmy
मुलायम	sagte
मुलायम	sag
दही	jogurt
टर्मिनस	terminus
अमीरात	emirates
सहयोगियों	kollegas
महिमा	glorie
महिमा	glory
शेक्सपियर	shakespeare
दर्शाती	bewysstukke
मिथुन	tweeling
रूट	roetes
रूट	roete
रूट	stam
रूट	root
तुलसीदास	toelsidas
आकस्मिक	toevallige
फिलिप्स	philips
समझाने	verduidelik
सार्वभौमिक	bekyk
डाक्टर	dokter
डाक्टर	doctor
व्यर्थ	useless
महाद्वीपीय	kontinentale
महाद्वीपीय	continental
गिरा	herfs
गिरा	val
ध्येय	doelwit
ध्येय	oorsaak
ध्येय	saak
ध्येय	veroorsaak
ध्येय	sake
ध्येय	oorsake
ताइवान	taipei
पल	oomblikke
पल	oomblik
पहुँचे	bereik
डाले	daley
उच्चतर	hoër
अभिनेताओं	akteurs
बहाव	drift
दाँत	tand
एबरडीन	aberdeen
इंकार	weier
गोपनीयता	privaatheid
वार्ड	ward
क्लार्क	clarke
क्लार्क	clark
मास्को	moskou
आपत्ति	beswaar
आपत्ति	objections
विपक्ष	opposisie
डब	dub
मतदाता	stemmers
मतदाता	kiesers
सूखी	droë
सूखी	dry
सूखी	droog
बॉट	bots
बॉट	botte
बॉट	robotte
चेहरा	gesiggie
चेहरा	gesig
भूकम्प	aardbewing
प्रधानता	prioriteit
पिशाच	vampire
जला	skryf
पूर्वजों	voorvaders
वाल्व	valve
भाषाई	linguistiese
धोखा	kul
दाता	skenker
किंग्स	konings
किंग्स	kings
मुख्यधारा	hoofstroom
मुख्यधारा	mainstream
हटाना	verwydering
अर्जेंटीना	argentinië
परिप्रेक्ष्य	perspektief
इंसान	menslik
इंसान	mens
सूडान	soedan
अलगाव	isolation
अलगाव	isolasie
स्पर्धा	meeding
वादा	belowe
चालीस	veertig
अप्रत्यक्ष	indirekte
मंत्रियों	ministers
एयरलाइन्स	airbus
दंत	tandheelkunde
सुनवाई	verhoor
सुनवाई	hoor
सुनवाई	gehoor
सुनवाई	aanhoor
सुनवाई	hearing
विजेताओं	wenners
देसाई	desai
बुधवार	wo
बुधवार	woensdag
बुधवार	woensdae
पीस	stuk
पीस	stukkie
प्रतियां	afskrifte
प्रतियां	kopieë
कार्यकर्ताओं	werkers
कार्यकर्ताओं	workers
सीमाएँ	reekse
सीमाएँ	limiet
सीमाएँ	limiete
सीमाएँ	beperkings
समाजों	bybelgenootskappe
इथियोपिया	ethiopia
इथियोपिया	ethiopië
मालिकों	eienaars
स्थानिक	ruimtelike
अधिकांशतः	meestal
हीरा	diamond
हीरा	diamant
किनारों	rande
डॉट	punt
डॉट	dot
संध्या	eva
संध्या	eve
संध्या	aand
संध्या	naand
बेकार	waardeloos
बेकार	useless
मिशेल	michelle
मिशेल	michele
मिशेल	mitchell
अनिश्चित	onseker
मोटा	dik
मोटा	vet
मोटा	fat
वरदान	blessing
वरदान	boon
सलमान	salman
दुख	misery
आर्यों	ariese
फ्रेडरिक	friedrich
फ्रेडरिक	frederik
फ्रेडरिक	frederick
मानद	honorary
सिद्धि	siddhi
संग्रहण	versamelings
संग्रहण	berging
संग्रहण	versameling
अंतर्निहित	inherent
राष्ट्रवाद	nationalism
समर्पण	toewyding
आर्कटिक	arktiese
काबुल	kaboel
फिलहाल	tans
आलोचनात्मक	kritieke
आलोचनात्मक	krities
आलोचनात्मक	kritiese
आलोचनात्मक	kritiek
प्रतिस्पर्धी	mededingers
प्रतिस्पर्धी	mededinger
प्रतिस्पर्धी	mededingende
आयरन	yster
कार्यालयों	kantore
स्टाफ	personeel
स्टाफ	staff
फिल्टर	filter
फिल्टर	filtreer
डाई	dye
आंदोलनों	movements
जटिलता	complexity
देखिये	waarneem
देखिये	horlosie
देखिये	kyk
देखिये	dophou
स्विस	swiss
स्विस	switserse
स्विस	sweedse
कटाई	oes
रूढ़िवादी	konserwatief
रूढ़िवादी	konserwatiewe
रूढ़िवादी	versigtig
फोर्ट	fort
चमड़े	leer
अनुपालन	nakoming
हफ्ते	week
हफ्ते	vakansie
हफ्ते	weke
प्रतिज्ञा	erns
मैथिली	mai
चैंपियंस	champions
मुद्रित	printed
वास्तुकार	argitek
वास्तुकार	architect
अभिनव	innoverend
अभिनव	innoverende
कनेक्शन	verbindings
कनेक्शन	konneksie
अरस्तू	aristoteles
बिली	billy
अर्द्ध	semi
बार्सिलोना	kaapstad
बार्सिलोना	barcelona
क्रिकेटर	krieketspelers
अग्रिम	vorder
अग्रिम	frontline
अस्त्र	astra
विकिमीडिया	wikimedia
माइक्रोफोन	mikrofoon
अब्राहम	abraham
जुड़वां	tweeling
प्रिक्स	prix
गोल्फ	gholf
विडियो	video
गोले	skote
हज़ारों	duisende
हिप	hip
क्षीण	ligte
मंजिल	vloer
मंजिल	floor
मूर्तियां	idols
कीमतों	pryse
ट्रॉफी	trofee
दुरुपयोग	misbruik
पुनर्जागरण	renaissance
लेक	lek
मिल्वौकी	milwaukee
कंधे	skouer
मज़बूत	sterk
कंट्रोल	kontrole
कंट्रोल	beheer
कंट्रोल	ctrl
थीम	temas
थीम	tema
पाउडर	powder
समाजवाद	sosialisme
समाजवाद	sosiologie
संगमरमर	marmer
संगमरमर	marble
संगमरमर	mylpaal
सेक्स	seks
सेक्स	geslag
सेक्स	sex
वीरता	dapperheid
वीरता	valor
कीर्ति	bekendheid
कीर्ति	fame
मिलाने	milaan
मिलाने	milan
जेन	jane
अरबों	miljarde
गतिशीलता	mobility
कहां	waar
कहां	waarheen
आतंरिक	intern
आतंरिक	interne
कैथरीन	katherine
कैथरीन	katharina
कैथरीन	catharina
कैथरीन	catherine
पत्ती	blaar
पत्ती	patti
हिम	sneeu
कब्ज़ा	besit
हस्तांतरण	ratkas
हस्तांतरण	vervoer
हस्तांतरण	transport
लॉजिक	logika
टकराव	botsing
टकराव	clash
लिनक्स	linux
धुरी	axis
घोड़ा	horse
घोड़ा	perd
ख़राब	sleg
प्रतिबिंबित	herhaal
प्रतिबिंबित	reflekteer
वीर्य	semen
विशिष्टता	spesifikasie
विशिष्टता	spec
दर्रा	verbygaan
गैलेक्सी	galaxy
गैलेक्सी	sterrestelsel
वरीयता	voorkeur
पहलवान	stoeiers
रैंक	rang
रैंक	rank
अपूर्ण	onvolledige
अपूर्ण	onvoltooid
अपूर्ण	onvolledig
डेल	dale
डेल	dell
दूरदर्शी	teleskoop
शुक्राणु	sperm
लीवर	hefboom
वज़न	gewig
तटस्थ	onpartydige
तटस्थ	neutraal
अनुकूलित	eie
अनुकूलित	pasmaak
अनुकूलित	verpersoonlik
अनुकूलित	geoptimiseer
अनुकूलित	aangepas
भेड़	skaap
रैखिक	liniêre
रैखिक	lineêre
इकाइयाँ	eenhede
सत्याग्रह	satyagraha
फांसी	hang
सस्ते	goedkoop
सक्रियता	aktivisme
सक्रियता	aktiwiteit
प्रयोगात्मक	eksperimentele
प्रयोगात्मक	eksperimenteel
विनियमन	regulering
विनियमन	regulasie
कब्जे	besit
ऐनी	anne
बेला	bella
रॉकेट	vuurpyl
