les	the
échelle	stepenica
échelle	ljestvici
échelle	skala
machine	mašina
sujets	teme
sujets	subjekti
législatives	zakonodavnom
législatives	zakonodavne
législatives	zakonodavnim
luxembourg	luksemburg
monte	monte
canadienne	kanadski
buteur	napadač
dimanche	nedjeljom
dimanche	nedjelja
électronique	elektronika
électronique	elektronska
électronique	elektronski
fil	žica
fil	nit
suivre	povode
suivre	slijede
suivre	slijedi
sixième	šesti
sixième	šestom
accident	nesreća
accident	sudar
accident	pad
cérémonie	ceremoniji
cérémonie	ceremonija
cérémonie	svečanosti
cérémonie	svečano
discours	govor
bill	bil
bill	bill
humaine	čovjek
échange	trgovina
échange	razmjenu
échange	razmjena
étrangères	stranih
étrangères	strani
étrangères	stranim
nationales	nacionalni
nationales	nacionalna
usa	usa
riche	bogata
riche	bogato
riche	bogati
riche	bogatim
riche	bogat
riche	bogati
complète	pun
complète	full
complète	puna
complète	punom
complète	puni
complète	punu
complète	završeno
complète	potpuna
complète	kompletna
complète	kompletan
néo	neo
langage	jezik
feuilles	list
feuilles	polazi
feuilles	ostavlja
feuilles	lišće
maréchal	maršal
répondre	odgovor
répondre	odgovor
spectacle	show
spectacle	emisiju
spectacle	nastup
spectacle	šou
spectacle	sou
plans	planova
plans	planove
plans	planovi
plans	planira
moulin	moulin
moulin	vjetrenjača
moulin	mlin
moulin	mill
déclare	proglasi
déclare	proglasi
déclare	proglasiti
débat	debatama
débat	diskusija
débat	debatu
débat	raspravu
débat	debati
débat	debata
débat	debate
numérique	numerička
numérique	numeric
numérique	digitalnu
numérique	digitalna
numérique	digitalne
numérique	digitalni
numérique	digitalnoj
mayotte	mayotte
musicien	muzičar
champagne	champagne
league	liga
disparu	nestao
disparu	nestala
disparu	nestale
disparu	missing
disparu	nestao
disparu	nestali
disparu	nedostaje
biens	imovine
biens	vlasništvo
biens	imovina
biens	imovinu
biens	imovinska
biens	dobara
biens	robu
biens	roba
rouges	rouges
rouges	crvena
poésie	poezija
poésie	poésie
ouverte	otvorene
ouverte	otvorena
ouverte	otvoren
ouverte	otvoreno
ouverte	open
choisi	biralo
choisi	odabrao
choisi	izabrao
choisi	izabrala
choisi	odabrane
choisi	izabrao
choisi	izabranim
valeurs	vrijednosti
accueil	dom
accueil	home
tar	tar
productions	produkcije
productions	produkcija
fédéral	federalni
fédéral	federalno
big	velikih
big	veliki
montagnes	planine
montagnes	planina
montagnes	planina
louise	louise
supprimer	uklanjanju
supprimer	ukloni
supprimer	izbrisati
aventure	avanturu
aventure	avantura
harry	hari
harry	harry
consacré	klanjao
claire	clare
claire	claire
religieuse	vjerski
religieuse	vjersko
religieuse	vjerskim
religieuse	vjerska
religieuse	vjerskih
religieuse	vjerske
dirigé	usmjeren
dirigé	režija
dirigé	režirao
carlos	karlos
carlos	carlos
guide	vodič
anna	ana
anna	anna
jésus	isus
adjoint	zamjenik
adjoint	pomoćnik
adjoint	asistenta
adjoint	asistent
steve	steve
initialement	prvobitno
initialement	isprva
initialement	prvobitno
actif	aktivna
actif	aktivni
actif	aktivan
actif	imovina
actif	sredstva
événement	manifestacija
événement	događaj
installe	instalira
installe	instalacija
fonctionnement	operacija
fonctionnement	funkcionisanje
rennes	rennes
rennes	irvasi
exception	iznimke
exception	izuzetaka
exception	izuzeci
exception	izuzetak
extrême	ekstremni
extrême	krajnjem
extrême	ekstremne
extrême	ekstremnim
populations	populacijama
populations	populacija
contributions	doprinosi
venise	venecija
associé	partnera
associé	partner
associé	saradnik
civil	civilno
civil	civilna
civil	civilno
civil	civilna
civil	civilni
connaître	zna
connaître	znaju
connaître	know
tunisie	tunis
tunisie	tunisie
élus	izabran
lancer	pokretanje
lancer	pokrenuti
tiers	treći
tiers	treća
tiers	treće
commande	naredba
commande	komandu
commande	komanda
commande	naređenje
commande	naredbu
commande	reda
commande	red
porté	nosio
quelle	što
interprète	prevodilac
interprète	izvođač
tony	tony
standard	centrali
standard	standardni
médias	media
médias	mediji
introduction	uvođenje
introduction	upoznavanje
introduction	intro
porter	porter
approche	pristup
approche	pristupom
approche	pristupu
approche	prilaz
reconnaissance	izviđačka
reconnaissance	priznanja
reconnaissance	priznavanje
reconnaissance	priznanje
metal	metal
boston	boston
liés	vezani
liés	vezane
liés	povezano
liés	povezani
liés	povezane
liés	povezana
effectue	nastupa
eric	eric
provinces	pokrajina
provinces	provincija
provinces	provincije
pose	predstavlja
orange	orange
orange	narandžasta
fleurs	cvijeća
fleurs	flowers
fleurs	cvijeće
fleurs	cvijet
matin	jutro
flotte	flota
dessins	crtežima
dessins	crteži
monsieur	sir
monsieur	ser
monsieur	mister
côtes	rebro
amateurs	amateri
amateurs	amatere
amateurs	amaterski
turquie	turska
localisation	localisation
localisation	lokacija
localisation	localization
gagne	pobjeđuje
gagne	pobijedila
officiers	oficiri
officiers	službenici
officiers	oficire
origines	porijekla
origines	porijeklo
origines	porijeklu
origines	poreklo
indépendant	independent
indépendant	nezavisno
indépendant	nezavisni
indépendant	nezavisna
blason	blason
émile	emile
émile	emil
émile	émile
écrits	pisani
écrits	napisano
écrits	zapisano
écrits	napisao
écrits	pisan
écrits	pisao
marquis	marquis
pouvoirs	ovlasti
pouvoirs	sile
commercial	komercijalne
commercial	komercijalni
commercial	reklama
bat	bat
césar	cezar
césar	césar
suédois	švedski
victimes	žrtava
victimes	žrtve
victimes	žrtava
victimes	žrtve
mille	hiljade
mille	hiljadu
mille	hiljada
direct	direktni
direct	direktna
direct	direktan
dames	ladies
dames	dame
couronne	vijenac
couronne	vijenca
couronne	kruna
couronne	krunu
attaquant	napadaju
attaquant	napadnu
attaquant	napadač
mini	mini
privé	privatno
privé	privatne
privé	privatni
privé	privatna
réaliser	postići
appareil	uređaj
appareil	uređaji
appareil	kamera
appareil	aparata
appareil	aparat
considère	smatraju
commons	commons
outils	alat
complet	pun
complet	full
complet	puna
complet	punom
complet	puni
complet	punu
complet	završeno
complet	potpuna
complet	kompletna
complet	kompletan
florence	florence
trophée	trophy
trophée	trofej
finlande	finska
paroles	teksta
paroles	tekstova
paroles	tekstove
paroles	lirika
paroles	stihovima
aspect	izgled
aspect	aspektu
aspect	aspekt
sinon	inače
envoyé	poslata
envoyé	poslali
envoyé	poslao
envoyé	poslan
tôt	ranim
rares	rijetki
rares	rijetko
comportement	ponašanje
comportement	ponašanje
humain	čovjek
info	info
signé	potpisan
texas	texas
russes	ruski
russes	rusi
septième	sedma
septième	sedmi
sélections	selekcija
sélections	izbor
pascal	pascal
étend	proširuje
maillot	jersey
dispute	svađa
dispute	argument
dispute	spor
lune	mjesec
lune	moon
vois	vidi
vois	jie
vois	vide
vois	vidjeti
vois	see
vois	vidimo
orbite	orbitu
orbite	orbiti
championne	šampion
championne	šampion
développer	razvijao
développer	razvija
interieur	unutrašnjost
interieur	unutar
interieur	enterijera
extension	proširenje
extension	produženje
scènes	scene
amiral	admiral
murs	zidova
murs	zidine
murs	zidovi
murs	zidinama
murs	zidovima
francs	franaka
francs	franak
francs	franks
modifications	modifikacije
modifications	promjene
modifications	edits
norvège	norveška
corse	korzika
mario	mario
prises	odveden
prises	uzeo
prises	donesena
initiative	inicijativa
autonome	autonomni
autonome	autonomne
autonome	autonomna
cup	kup
marguerite	margaret
marguerite	margarita
marguerite	daisy
mathématiques	matematički
mathématiques	matematička
mathématiques	matematika
mathématiques	matematike
mathématiques	matematička
mathématiques	matematici
mathématiques	matematika
brown	brown
améliorer	modernizaciju
améliorer	unaprijediti
améliorer	poboljšaju
améliorer	improve
sénateur	senator
solo	solo
montpellier	montpellier
morte	poginuo
morte	umro
morte	umrlo
morte	umrla
morte	mrtva
morte	mrtvi
morte	mrtvo
morte	mrtav
serge	sergei
serge	sergej
serge	serge
rouen	rouen
profondeur	dubina
profondeur	dubinu
profondeur	dubine
profondeur	dubini
partage	podijeli
partage	dionica
partage	dijeli
partage	dijeljenje
changer	mijenja
changer	promjena
changer	izmjena
changer	promjene
changer	promjeni
changer	promene
changer	promena
croissance	rast
interne	interno
interne	unutrašnje
interne	unutrašnja
interne	unutrašnji
portugais	portugalski
peux	može
profil	profil
refuse	odbija
refuse	odbije
hans	hans
maximum	max
maximum	maksimalna
maximum	maksimalni
maximum	maksimalne
maximum	maksimum
maximum	maksimalno
cabinet	kabinet
toi	vi
toi	ti
toi	you
toi	te
thierry	robert
thierry	thierry
avais	imao
saône	saône
ère	uzrast
ère	godište
ère	doba
ère	age
ère	starost
présidence	stolac
présidence	stolica
présidence	predsjedništvo
voyageurs	putnici
voyageurs	putnika
voyageurs	putnike
voyageurs	putnici
voyageurs	putnike
voyageurs	putnici
demeure	ostaci
demeure	ostaje
sculpteur	vajar
alexander	aleksandar
alexander	alexander
vision	vid
miss	mis
miss	miss
metz	metz
forêts	šume
forêts	šumarstva
forêts	šuma
étapes	etapa
étapes	stadijuma
étapes	koraka
étapes	koraci
céleste	nebeski
céleste	celeste
céleste	nebeski
associations	udruženja
grade	razreda
impériale	carsku
impériale	carska
impériale	carske
sam	sam
sam	samom
sam	same
contenant	nalazili
modifier	uredi
modifier	uređivanje
modifier	promjena
modifier	izmjena
modifier	promjene
modifier	promjeni
modifier	promene
modifier	promena
poursuit	nastavlja
dehors	izvan
dehors	iz
dehors	out
servir	služi
servir	služe
servir	služiti
protéger	zaštititi
protéger	štiti
baisse	pad
baisse	smanjenja
baisse	smanjenje
pacifique	pacifik
pacifique	pacifika
pacifique	pacifički
pacifique	pacifiku
pacifique	miran
pacifique	mirne
pacifique	mirni
madame	madam
madame	ledi
madame	dami
madame	dama
madame	lady
madame	madam
grecque	grčki
fédérale	federalni
fédérale	federalno
agricole	poljoprivredni
sébastien	sebastian
sébastien	sébastien
défenseur	defender
défenseur	branilac
œil	oka
œil	oko
œil	œil
diplôme	stepenu
diplôme	stepen
diplôme	stepena
lié	vezan
lié	vezani
lié	vezane
lié	povezano
lié	povezani
lié	povezane
lié	povezana
récit	tale
récit	priča
réaction	reakcija
réaction	odgovor
nucléaire	nuklearno
nucléaire	nuklearni
nucléaire	nuklearna
karl	karl
chevaux	konjima
chevaux	konji
chevaux	konj
partis	nestao
partis	nestali
partis	otišli
partis	otišla
climat	klima
climat	vremenska
instrument	instrument
respectivement	odnosno
représentants	predstavnici
automne	jesen
automne	jesen
automne	pad
caractères	likovi
secondaire	sekundarna
secondaire	sekundarni
secondaire	srednjih
secondaire	srednje
trains	vozove
trains	vozovi
trains	vozova
grenoble	grenoblu
animal	pet
animal	životinje
roumanie	rumunija
appelés	nazvana
appelés	zvao
appelés	nazvan
appelés	pozvala
victime	žrtva
semi	polufinale
reconnu	priznala
reconnu	priznata
reconnu	priznao
reconnu	priznat
rues	ulice
rues	ulica
rues	ulicama
rues	street
rues	ulice
rues	ulica
véhicules	vozila
garonne	garonne
interprétation	tumačenje
considérée	smatran
proposé	kazao
proposé	predložio
proposé	predloženo
proposé	predloženi
papier	papir
gray	gray
gray	siva
emmanuel	emmanuel
plante	biljke
boulevard	boulevard
boulevard	bulevar
interdit	zabranjeno
interdit	zabranjeno
interdit	zabranila
interdit	zabranio
interdit	zabranjena
interdit	zabranjeno
entier	cijelobrojni
entier	cijela
entier	čitava
angle	ugao
contemporain	savremena
preuve	dokazi
preuve	dokaz
barrage	brana
immédiatement	odmah
giovanni	giovanni
courses	trkama
courses	rasa
courses	utrka
courses	utrke
courses	racing
sable	pesak
sable	pijeska
sable	sandy
présents	prisutan
toronto	toronto
courte	kratko
domicile	dom
domicile	home
aime	ljubav
aime	kao
aime	like
aime	voli
aime	voli
routes	putevi
routes	ceste
routes	pravci
routes	pravaca
routes	autoputevi
routes	autoputeva
orientale	istok
orientale	orijentalna
orientale	istočnim
orientale	istočni
orientale	istočnoj
orientale	istočna
orientale	istočne
programmes	programima
programmes	programi
flore	flora
budget	budžet
noblesse	plemeniti
noblesse	gentry
noblesse	plemstvo
policier	policajca
policier	policajac
policier	policija
policier	policajac
précise	tačna
toile	platna
toile	platno
secondaires	sekundarna
secondaires	sekundarni
secondaires	srednjih
secondaires	srednje
inspiré	inspirisan
inspiré	inspirisala
chercher	pretrage
chercher	potraga
chercher	pretraga
évaluation	procjenu
évaluation	procjene
évaluation	ocjena
évaluation	evaluacije
classification	klasifikacija
détruit	uništene
détruit	uništen
détruit	uništena
détruit	uništeni
détruit	uništava
quartiers	naseljima
quartiers	okruzi
quartiers	okruga
quartiers	naseljima
chacune	svaki
chacune	svaka
principes	principi
bistro	bistro
échec	neuspjeh
échec	propao
échec	propali
rédaction	pisanje
rédaction	izradom
rédaction	izradu
rédaction	izrada
serveur	servere
serveur	server
liée	povezano
liée	povezani
liée	povezane
liée	povezana
hausse	rastuće
oise	oise
signature	potpisivanje
signature	potpis
trône	prijesto
trône	arš
trône	tronu
trône	tron
trône	trona
carl	carl
produire	proizvoditi
profit	profit
profit	dobit
chien	psa
chien	pas
chien	dog
chien	ker
chien	psi
chien	pasa
chien	pse
tenu	održano
tenu	držala
tenu	održana
tenu	održan
urss	sssr
correspondant	dopisnik
correspondant	odgovarajući
correspondant	odgovarajućeg
zélande	zeland
zélande	zeeland
nul	null
nul	nul
nationaux	nacionalni
nationaux	nacionalna
nationaux	državljane
nationaux	državljani
nationaux	državljanima
nationaux	državljana
marqué	postigao
marqué	označeni
marqué	obilježene
marqué	obilježena
marqué	obilježio
marqué	obilježen
secondes	sekundi
requête	query
requête	zahtjev
ruisseau	creek
ruisseau	potok
ruisseau	brook
roche	roche
publiques	javni
publiques	javnost
publiques	javna
publiques	javno
connus	poznat
connus	poznato
connus	poznata
connus	poznate
largeur	širine
largeur	širina
remplacer	zamijenivši
remplacer	zamijeniti
remplacer	zamijenit
remplacer	zamjenu
org	org
françoise	joanne
françoise	frances
spécial	posebna
spécial	specijalno
spécial	specijalni
foi	vjera
professionnels	profesionalci
professionnels	profesionalaca
professionnels	profesionalne
professionnels	profesionalna
professionnels	profesionalni
professionnels	professional
récemment	nedavno
munich	münchen
institutions	institucije
institutions	institucija
voici	tu
voici	ovde
voici	ovdje
vii	vii
établissements	ustanovama
pêche	breskva
pêche	ribolovu
pêche	ribolov
complètement	potpuno
complètement	potpuno
complètement	sasvim
complètement	potpuno
volumes	tomova
nation	nacija
développe	razvija
accueille	pozdravlja
notion	pojam
symbole	simbol
alger	alger
catalogue	katalog
catalogue	katalog
prisonniers	zarobljenike
prisonniers	zatvorenici
tir	streljaštvu
tir	tir
puits	pa
puits	vels
puits	wells
salles	sobe
emplacement	lokacija
unies	ujedinjene
unies	united
unies	ujedinjena
unies	ujedinjeni
philosophe	filozof
européennes	evropljanin
européennes	evropski
facilement	lako
benoît	benedikt
benoît	benedikta
benoît	benoît
décidé	odlučili
décidé	odlučilo
décidé	odlučila
décidé	odlučio
souhaite	želje
souhaite	želi
end	kraj
étage	kata
étage	spratu
étage	poda
étage	sprat
coups	strijelaca
johnson	johnson
hongrois	mađari
hongrois	mađarski
rois	kraljevi
modification	amandmanu
mineures	maloljetnika
mineures	manja
pieds	stopala
pieds	stopa
pieds	foot
pensée	misao
pensée	misleći
phénomène	fenomen
phénomène	fenomene
phénomène	fenomen
bel	bel
utilisées	korištene
utilisées	koristi
utilisées	korišteno
utilisées	korišten
planètes	planete
planètes	planeta
vaste	wide
vaste	široki
vaste	široko
vaste	široka
relais	štafeta
déposé	uložili
roy	roy
roy	roj
exemples	primjeri
établir	ustanovljavanje
établir	uspostavljanje
nomme	imenuje
marins	mornari
marins	mornara
marins	morskih
marins	morski
marins	marine
tendance	trend
tendance	tendencija
libéral	liberalne
libéral	liberalni
libéral	liberalna
libéral	liberala
libéral	liberali
orientation	orijentacija
xxx	xxx
congo	kongo
street	street
street	ulice
street	ulica
ennemi	neprijatelj
ennemi	neprijatelj
indien	indijska
indien	indijanac
indien	indijski
comptes	računa
calendrier	kalendar
calendrier	raspored
aérienne	vazdušna
avenir	budućnost
mécanique	mehanika
mécanique	mehanički
mécanique	mašinski
mécanique	mašinsko
jérusalem	jerusalem
