les	на
cimetière	цвинтар
composée	складено
somme	сомм
somme	сума
somme	суму
somme	сум
formé	сформована
formé	оформлено
formé	сформовано
formé	навчали
éviter	ховався
éviter	уникнути
éviter	уникайте
éviter	уникати
éviter	запобігання
réserve	бронювання
réserve	резервна
réserve	резерв
réserve	резервний
réserve	заповідник
défaite	перемогли
défaite	поразки
défaite	поразка
défaite	поразки
sports	спорт
sports	спортивні
sports	спорту
ceci	цей
ceci	ця
maritime	морський
épreuve	випробування
épreuve	перевірка
épreuve	перевірити
épreuve	test
épreuve	тест
voies	смуг
cardinal	кількісний
exploitation	експлуатація
sert	подають
sert	служить
sert	обслуговує
encyclopédie	encyclopédie
encyclopédie	енциклопедія
encyclopédie	encyclopaedia
résumé	абстрактний
résumé	резюме
résumé	зведення
résumé	підсумок
lorraine	лорейн
lutte	боротьба
lutte	бій
lutte	бійка
lutte	fight
lutte	боротьба
lutte	боротьби
parents	батьки
parents	батьківські
parents	батьки
parents	батьківського
parents	батьківський
tournée	гастролі
tournée	tour
tournée	тур
tournée	турне
rose	рожева
rose	рожевий
rose	роуз
rose	роза
rose	розі
rose	троянда
disque	диск
disque	диску
disque	диск
recensement	перепис
philosophie	філософія
hôpital	лікарня
hôpital	шпиталь
hôpital	лікарнях
hôpital	лікарень
propriété	властивості
propriété	властивість
propriété	майна
propriété	власність
propriété	майно
propriété	власники
propriété	належність
propriété	власник
propriété	власність
cycliste	велогонщик
collaboration	співпраця
ouvert	відкрити
ouvert	відкрита
ouvert	відкрито
ouvert	відкриті
ouvert	відкритий
ouvert	відкрили
ouvert	відкриті
ouvert	відкрито
parler	говоримо
parler	говорили
parler	поговоримо
parler	розмова
parler	talk
parler	говорити
parler	розмовляють
parler	говоріть
parler	вимовляти
parler	говорити
parler	speak
expression	вираз
astéroïdes	астероїд
astéroïdes	астероїди
astéroïdes	астероїди
nécessaire	потрібним
nécessaire	потреби
nécessaire	потрібен
nécessaire	потрібною
nécessaire	необхідний
nécessaire	потрібен
nécessaire	необхідні
nécessaire	необхідне
nécessaire	необхідний
nécessaire	необхідно
nécessaire	необхідні
nécessaire	необхідним
règne	править
règne	править
suède	швеція
suède	швеції
difficile	hard
difficile	тяжко
difficile	важкий
difficile	складна
difficile	важка
difficile	жорсткий
difficile	важко
