پُف	puff
پُھوٹنا	podział
پُھوٹنا	podziel
پُھوٹنا	split
پھوڑا	guz
پھوڑا	guza
پھوڑا	nowotwór
پھوڑا	ropień
پھوڑا	wrzody
پھوڑا	wrzód
پھوڑنا	podział
پھوڑنا	podziel
پھوڑنا	split
پھوڑنا	ujawnić
پھوڑنا	break
پھوڑنا	przerwa
پھوڑنا	złamać
پُھوس	palne
پُھوس	miot
پُھوس	śmieci
پُھوس	bzdury
پُھوسڑا	śmieci
پُھوسڑا	bzdury
پُھوسڑا	potomstwa
پُھوسڑا	potomek
پُھوسڑا	potomstwo
پُھوسی	śmieci
پُھوسی	bzdury
پھوک	hollow
پھوک	puste
پھوک	pusta
پھوک	pusto
پھوک	pusty
پھوک	lees
پھوک	suszone
پھوک	śmieci
پھوک	bzdury
پھوک	hollow
پھوک	odmówić
پھوک	puste
پھوک	pusta
پھوک	pusto
پھوک	pusty
پھوک	lees
پھوک	suszone
پھوک	śmieci
پھوک	bzdury
پھوکا	hollow
پھوکا	light
پھوکا	światło
پھوکا	światła
پھوکا	lekka
پھوکا	lekki
پھوکا	puste
پھوکا	pusta
پھوکا	pusto
پھوکا	pusty
پھوکا	miękka
پھوکا	miękkie
پھوکا	miękki
پھوکل	wklęsłe
پھوکل	puste
پھوکل	pusta
پھوکل	pusto
پھوکل	pusty
پھوکل	hollow
پھوکلا	puste
پھوکلا	pusta
پھوکلا	pusto
پھوکلا	pusty
پھوکلا	hollow
پُھوکنا	cios
پُھوکنا	płonie
پُھوکنا	spalić
پُھوکنا	spal
پُھول	szczęście
پُھول	szczęścia
پُھول	entuzjazm
پُھول	kwiat
پُھول	kwiat
پُھول	kwiaty
پُھول	kwiecie
پُھول	kwiatek
پُھول	błysk
پُھول	flash
پُھول	iskra
پُھول	iskry
پُھولا	rozkwitła
پھولا	pęcherz
پُھولائو	obrzęk
پُھولنا	kwiat
پُھوں	wciąganie
پھونپھی	rura
پھونپھی	fajkę
پھونپھی	rurki
پھونپھی	rurka
پُھونٹ	pęknięcie
پُھونٹ	crack
پُھونک	oddech
پُھونک	puff
پُھونک	cios
پُھونکنا	porwać
پُھونکنا	porwanie
پُھونکنا	drażnić
پُھونکنا	męki
پُھوہار	spray
پُھوہڑ	niezręcznie
پُھوہڑ	niezręczne
پُھوہڑ	bałagan
پُھوہڑ	niezdarny
پھیٹنا	mix
پھیٹنا	mieszać
پھیٹنا	mieszanka
پھیٹنا	wymieszać
پھیر	wróć
پھیر	zwrot
پھیر	zamian
پھیر	powrót
پھیر	kręgu
پھیر	okrąg
پھیر	koło
پھیر	krąg
پھیر	circle
پھیر	różnica
پھیر	różnice
پھیر	nieszczęście
پھیر	nieszczęścia
پھیر	bend
پھیر	zmiana
پھیر	zmiany
پھیر	zmienić
پھیر	zmień
پھیر	odległość
پھیر	dystans
پھیر	odległości
پھیر	obieg
پھیر	krążenie
پھیر	nakład
پھیر	dylemat
پھیر	okrągła
پھیر	okrągły
پھیر	okrągłe
پھیر	runda
پھیر	krzywizny
پھیر	twist
پھیر	obwód
پھیر	niejasności
پھیر	zmienność
پھیرا	obwody
پھیرا	obwód
پھیرا	okrągła
پھیرا	okrągły
پھیرا	okrągłe
پھیرا	runda
پھیرا	odwiedziny
پھیرا	wizyta
پھیرا	wizyty
پھیرنا	wróć
پھیرنا	zwrot
پھیرنا	zamian
پھیرنا	powrót
پھیرنا	giełda
پھیرنا	wymiany
پھیرنا	wymiana
پھیرنا	zwrot
پھیرنا	odrzucić
پھیرنا	odrzucam
پھیرنا	twist
پھیری	hawking
پھیری	obwody
پھیری	obwód
پھیری	błagać
پھیری	trick
پھیری	sztuczka
پھیری	trik
پھیری	sztuczki
پِھیکا	nudny
پِھیکا	nudne
پِھیکا	dim
پِھیکا	słabo
پِھیکا	smutno
پِھیکا	smutne
پِھیکا	smutny
پِھیکا	smutna
پِھیکا	blada
پِھیکا	pale
پِھیکا	blady
پِھیکا	ponure
پِھیکا	ponura
پِھیکا	ponury
پِھیکا	niegrzeczny
پِھیکا	rude
پِھیکا	niegrzeczne
پھَیلا	zwiększenie
پھَیلا	zwiększanie
پھَیلا	rozszerzone
پھَیلا	rozszerzony
پھَیلا	rozszerzona
پھَیلانا	rozszerzyć
پھَیلانا	rozwinąć
پھَیلانا	powiększyć
پھَیلانا	powiększenie
پھَیلانا	przedłużyć
پھَیلانا	stretch
پھَیلانا	opublikować
پھَیلانا	publikowanie
پھَیلانا	publikować
پھَیلانا	rozproszonym
پھَیلاوٹ	podział
پھَیلاوٹ	wydział
پھَیلاوٹ	dywizji
پھَیلاوٹ	dystrybucji
پھَیلاوٹ	dystrybucja
پھَیلاوٹ	rozkład
پھَیلاوٹ	rozszerzenia
پھَیلاوٹ	rozbudowa
پھَیلاوٹ	wydłużenie
پھَیلاوٹ	przedłużenie
پھَیلاوٹ	rozszerzenie
پھَیلائو	zasięg
پھَیلائو	zakres
پھَیلائو	zasięgu
پھَیلائو	przedział
پھَیلائو	odległość
پھَیلائو	wydłużenie
پھَیلائو	dyfuzji
پھَیلائو	rozwój
پھَیلائو	wzrostu
پھَیلائو	wzrost
پھَیلائو	długość
پھَیلائو	długości
پھَیلائو	rozszerzenie
پھَیلائو	rozbudowa
پھَیلائو	ekspansji
پھَیلائو	publikacja
پھَیلائو	publikacji
پھَیلائو	publikowanie
پھَیلائو	publikacje
پھَیلنا	rozszerzyć
پھَیلنا	rozwinąć
پھَیلواں	szeroki
پھَیلواں	szeroka
پھَیلواں	szeroko
پھَیلواں	szerokie
پھینانا	piany
پھینانا	pianki
پھینٹ	pasek
پھینٹ	pas
پِھینچنا	płukanie
پِھینچنا	mycie
پِھینچنا	umyć
پھینکنا	pak
پھینکنا	rzut
پھینکنا	boisko
پھینکنا	obsady
پھینکنا	gips
پھینکنا	pak
پھینکنا	rzut
پھینکنا	boisko
پھینکنا	obsady
پھینکنا	gips
پھینکنا	rzuć
پھینکنا	rzut
تِ	trzy
تِگنا	potrójny
تِگنا	potrójne
تِگنا	trzykrotnie
تا	podczas
تاابد	zawsze
تاابد	forever
تاابد	wiecznie
تاحال	acz
تاحال	jeszcze
تازیست	zawsze
تازیست	kiedykolwiek
تازیست	ever
تاہم	aczkolwiek
تاہم	acz
تاہم	jeszcze
تاہم	nadal
تاہم	wciąż
تاہم	jeszcze
تاہنوز	acz
تاہنوز	jeszcze
تاہنوز	nadal
تاہنوز	wciąż
تاہنوز	jeszcze
تاب	upał
تاب	heat
تاب	ciepło
تاب	gorąco
تاب	ciepła
تاب	drgawki
تاب	moc
تاب	władza
تاب	siła
تاب	zasilanie
تاب	power
تاب	jasności
تاب	jasność
تاب	spalanie
تاب	pali
تاب	płonie
تاب	palenie
تاب	spalenie
تاب	pieczenie
تاب	twist
تاب	wytrzymałości
تاب	wytrzymałość
تاب	ciepła
تاب	ciepło
تاب	shine
تاب	składany
تاب	składanie
تاب	składane
تاباں	świecące
تاباں	jasny
تاباں	jasno
تابانی	jasności
تابانی	jasność
تابانی	jasności
تابانی	jasność
تابانی	shine
تابدان	okna
تابدان	window
تابدان	okienko
تابدان	okno
تابدان	świetlik
تابڑتوڑ	kolejno
تابڑتوڑ	powtarza
تابڑتوڑ	powtórzyć
تابِستان	summer
تابِستان	letnie
تابِستان	letni
تابِستان	lato
تابِش	light
تابِش	światło
تابِش	światła
تابِش	lekka
تابِش	lekki
تابِش	ciepła
تابِش	ciepło
تابِش	shine
تابِش	upał
تابِش	heat
تابِش	ciepło
تابِش	gorąco
تابِش	ciepła
تابع	uległy
تابع	uległa
تابع	podwładnego
تابع	podporządkowane
تابع	lojalny
تابع	wierny
تابع	lojalni
تابع	lojalna
تابع	posłuszna
تابع	posłuszny
تابع	uległy
تابع	uległa
تابع	podwładnego
تابع	podporządkowane
تابع	lojalny
تابع	wierny
تابع	lojalni
تابع	lojalna
تابعی	obserwujących
تابعی	wyznawcą
تابکار	radioaktywne
تابکار	radioaktywny
تابکار	gorąco
تابکار	hot
تابکار	gorące
تابکار	gorąca
تابکار	gorący
تابِندگی	jasności
تابِندگی	jasność
تابِندگی	splendor
تابِندہ	świetliste
تابِندہ	jasny
تابِندہ	jasno
تابِندہ	musujące
تابُوت	bier
تابُوت	trumna
تابُوت	trumny
تابہ	zakręcony
تابہ	plecione
تابی	ciepła
تابی	ciepło
تابی	upał
تابی	heat
تابی	ciepło
تابی	gorąco
تابی	ciepła
تابیدہ	zakręcony
تابیدہ	jasny
تابیدہ	jasno
تابیدہ	skomplikowany
تابیدہ	skomplikowana
تابیدہ	skomplikowane
تابیہ	ostrożność
تابیہ	ostrzeżenia
تابیہ	ostrzeżenie
تاپ	spalanie
تاپ	pali
تاپ	płonie
تاپ	palenie
تاپ	spalenie
تاپ	pieczenie
تاپ	ciepła
تاپ	ciepło
تاپ	upał
تاپ	heat
تاپ	ciepło
تاپ	gorąco
تاپ	ciepła
تاپ	gorączka
تاپاک	entuzjazm
تاپاک	niepokój
تاپاک	zwinność
تاپس	asceta
تاپس	pustelnik
تات	ojcze
تات	ojciec
تات	drogi
تات	kochany
تات	droga
تات	kochana
تات	kochani
تات	szanownych
تاتا	ciepła
تاتا	ciepło
تاتا	ciepły
تاتا	podgrzewane
تاتا	gorąco
تاتا	hot
تاتا	gorące
تاتا	gorąca
تاتا	gorący
تاتار	tatarski
تاَثّر	uczucie
تاَثّر	czucie
تاَثّر	efekt
تاَثّر	skutek
تاَثّر	wrażenie
تاَثّر	wrażenia
تاَثّر	wyświetlenie
تاثیر	skuteczność
تاثیر	efektywność
تاثیر	skuteczności
تاثیر	atrybut
تاثیر	skuteczność
تاثیر	efektywność
تاثیر	skuteczności
تاثیر	własności
تاثیر	nieruchomości
تاثیر	właściwość
تاثیر	własność
تاثیر	nieruchomość
تاج	crest
تاج	taj
تاج	pióropusz
تاج	balkonem
تاج	balkon
تاج	autorytet
تاج	władza
تاج	organ
تاج	suwerenności
تاج	suwerenność
تاج	crest
تاج	taj
تاج	pióropusz
تاج	balkonem
تاج	balkon
تاج	koronę
تاج	crown
تاج	korony
تاج	korona
تاج	autorytet
تاج	władza
تاج	organ
تاج	suwerenności
تاج	suwerenność
تاجِر	biznesmen
تاجِر	przedsiębiorca
تاجِر	biznesmenem
تاجِر	przedsiębiorca
تاجِر	merchant
تاجِر	kupiec
تاجِر	handlarz
تاجِری	obrotu
تاجِری	handel
تاجِری	biznes
تاجِری	interesy
تاجِری	business
تاجِری	interes
تاجو	okrutna
تاجو	okrutny
تاجو	okrucieństwo
تاجو	okrutne
تاجو	złośliwe
تاجو	złośliwa
تاجو	złośliwy
تاجوَر	państwowego
تاجوَر	king
تاجوَر	króla
تاجوَر	kinga
تاجوَر	król
تاجوَر	książę
تاجوَر	prince
تاجیل	span
تاجیل	termin
تاجیل	kadencja
تاجیل	określenie
تاخت	atak
تاخت	łupów
تاخت	inwazja
تاخت	inwazji
تاخت	napaści
تاخت	atak
تاخت	napaść
تاخت	napad
تاَخُّر	opóźnienia
تاَخُّر	opóźnienie
تاخیر	opóźnienia
تاخیر	opóźnienie
تاَدُّب	maniery
تاَدُّب	udoskonalenie
تاَدُّب	doskonalenie
تاَدُّب	udoskonalenia
تادیب	dyscypliny
تادیب	dyscyplinę
تادیب	dyscyplina
تادیب	dyscypliny
تادیب	dyscyplinę
تادیب	dyscyplina
تادیبی	dyscyplinarne
تاَذّی	smutku
تاَذّی	smutek
تاَذّی	smutkiem
تاَذّی	smutku
تاَذّی	smutek
تاذِین	sankcji
تاذِین	sankcje
تاذِین	zezwolenie
تاذِین	pozwolenie
تار	strzępy
تار	sznurek
تار	kręgowy
تار	sznur
تار	dark
تار	ciemno
تار	ciemne
تار	ciemna
تار	ciemny
تار	wiersz
تار	linia
تار	line
تار	linii
تار	mroku
تار	mrok
تار	nić
تار	nici
تار	wątek
تار	wątku
تار	kontynuacja
تار	kontynuacji
تار	telegram
تار	drutu
تار	drut
تار	druty
تار	mroku
تار	ciemności
تار	ciemność
تار	mrok
تار	telegraph
تارِنفس	oddychanie
تارِنفس	oddycha
تارِنفس	oddychać
تارِنفس	oddech
تاروپود	struktura
تاروپود	tekstury
تاروپود	faktura
تاروپود	struktura
تاروپود	konstrukcja
تاروپود	struktury
تاراج	łupów
تاراج	ruin
تاراج	ruiny
تاراجی	plądrowanie
تاراجی	zniszczenia
تاراجی	spustoszenie
تاراجی	zniszczenie
تارپین	terpentyny
تارتل	ring
تارتل	obrączka
تارتل	pierścień
تارتل	pierścionek
تارک	top
تارک	szczyt
تارک	góra
تارک	wzgórza
تارک	wzgórze
تارک	hill
تاری	dark
تاری	ciemno
تاری	ciemne
تاری	ciemna
تاری	ciemny
تاری	czarna
تاری	czarne
تاری	black
تاری	czerń
تاری	czarny
تاریخ	chronicle
تاریخ	termin
تاریخ	randka
تاریخ	data
تاریخ	historia
تاریخ	historii
تاریخ	historię
تاریخی	historyczne
تاریخی	historyczny
تاریخی	historyczna
تاریدہ	złożone
تاریدہ	złożona
تاریدہ	złożony
تاریدہ	kompleks
تاریدہ	skomplikowane
تاریدہ	wplątany
تاریک	dark
تاریک	ciemno
تاریک	ciemne
تاریک	ciemna
تاریک	ciemny
تاریک	niejasne
تاڑ	ogle
تاڑ	zrozumienie
تاڑ	rozumienie
تاڑ	spekulacje
تاڑ	spekulacji
تاڑ	zrozumienie
تاڑ	rozumienie
تاڑ	zrozumienia
تاڑن	karne
تاڑن	kara
تاڑن	karny
تاڑن	kara
تاڑن	kary
تاڑنا	stare
تاڑنا	zrozumieć
تاڑنا	zrozum
تاڑنا	ogle
تاڑنی	bat
تاز	wyścig
تاز	rasy
تاز	race
تاز	rasa
تاز	uruchomiony
تاز	bieganie
تاز	napaści
تاز	atak
تاز	napaść
تاز	napad
تاز	inwazja
تاز	inwazji
تازگی	innowacyjność
تازگی	innowacja
تازگی	innowacje
تازگی	innowacji
تازگی	odnowienia
تازگی	przedłużenie
تازگی	odnowienie
تازگی	innowacyjność
تازگی	innowacja
تازگی	innowacje
تازگی	innowacji
تازگی	świeżości
تازگی	odnowienia
تازگی	przedłużenie
تازگی	odnowienie
تازہ	nowości
تازہ	nowe
تازہ	nowość
تازہ	nowy
تازہ	nowa
تازہ	świeżo
تازہ	świeże
تازہ	świeża
تازہ	świeży
تازہ	zadowolona
تازہ	szczęśliwi
تازہ	wszystkiego
تازہ	szczęśliwa
تازہ	szczęśliwy
تازہ	zadowolony
تازہ	nowości
تازہ	nowe
تازہ	nowość
تازہ	nowy
تازہ	nowa
تازہ	zieleń
تازہ	zielony
تازہ	zielono
تازہ	zielona
تازہ	zielone
تازہ	świeżo
تازہ	świeże
تازہ	świeża
تازہ	świeży
تازہ	zadowolona
تازہ	szczęśliwi
تازہ	wszystkiego
تازہ	szczęśliwa
تازہ	szczęśliwy
تازہ	zadowolony
تازی	arabskie
تازی	arabski
تازی	arabskie
تازی	arabski
تازیانہ	bat
تازیانہ	ostrogi
تازیانہ	laskę
تازیانہ	trzciny
تازیانہ	laska
تاس	basin
تاس	koryta
تاسع	dziewiąty
تاسع	ninth
تاسع	dziewiąta
تاَسّف	żal
تاَسّف	żałować
تاَسّف	żal
تاَسّف	szkoda
تاَسّف	litości
تاَسّف	smutku
تاَسّف	smutek
تاَسّف	skruchy
تاَسّف	żal
تاَسّف	smutek
تاَسّف	skruchy
تاَسّف	skruchę
تاَسّف	skruchy
تاَسّف	skruchę
تاَسّی	przestrzeganie
تاَسّی	przestrzegania
تاَسّی	przedłożenia
تاَسّی	posłuszeństwo
تاَسّی	posłuszeństwa
تاسیس	ustanawianie
تاسیس	ustanawiające
تاش	miski
تاش	bowl
تاش	miska
تاش	przyjaciółka
تاش	koleżanka
تاش	znajomy
تاش	przyjaciel
تاش	wspólnik
تاش	współpracownik
تاش	mentorem
تاش	mentor
تاش	mentora
تاش	tkanki
تاش	tkanka
تاصیل	etymologia
تاغ	górski
تاغ	mountain
تاغ	góra
تاغ	góry
تاغ	granatu
تاک	winorośli
تاک	spojrzenie
تاک	docelowe
تاک	cel
تاک	target
تاک	winogron
تاک	winogrona
تاک	opieki
تاک	opieka
تاک	zegarek
تاک	obserwuj
تاکنا	wybierz
تاکنا	peep
تاکنا	życzymy
تاکنا	życzy
تاکنا	życzenie
تاکنا	życzę
تاکنا	wybierz
تاکنا	peep
تاکنا	stare
تاکنا	życzymy
تاکنا	życzy
تاکنا	życzenie
تاکنا	życzę
تاکید	podkreślenie
تاکید	nacisk
تاکید	akcent
تاکید	presja
تاکید	ciśnienie
تاکید	nacisk
تاکید	stres
تاکید	stresu
تاکیداً	ściśle
تاکیدی	pilne
تاکیدی	stanowcze
تاکیدی	naciśnięcie
تاگا	nić
تاگا	nici
تاگا	wątek
تاگا	wątku
تال	beat
تال	pokonać
تال	zbiornik
تال	czołg
تال	tank
تال	środek
تال	środka
تال	miara
تال	miary
تال	basenu
تال	pula
تال	bilard
تال	basen
تال	staw
تال	stawu
تال	stawie
تالا	ban
تالا	zablokuj
تالا	zakazu
تالا	zakaz
تالا	ograniczenie
تالا	ban
تالا	zablokuj
تالا	zakazu
تالا	zakaz
تالا	zamknij
تالا	zablokuj
تالا	zamek
تالا	ograniczenie
تالاب	zbiornik
تالاب	czołg
تالاب	tank
تالاب	staw
تالاب	stawu
تالاب	stawie
تالاب	basenu
تالاب	pula
تالاب	bilard
تالاب	basen
تالابیلی	poruszenie
تالابیلی	pobudzenie
تالاش	szukaj
تالاش	wyszukiwanie
تالاش	wyszukiwarka
تاَلُّف	miłość
تاَلُّف	love
تاَلُّف	miłości
تاَلُّف	kocham
تالک	zatrzask
تالک	piorun
تاَلُّم	melancholia
تاَلُّم	smutku
تاَلُّم	smutek
تاَلُّم	ból
تاَلُّم	bólu
تاَلُّم	bóle
تاَلُّم	cierpienie
تاَلُّم	żal
تاَلُّم	smutek
تالمُود	talmud
تالُو	podniebienia
تالی	klaskanie
تالی	obserwujących
تالی	wyznawcą
تالی	klucz
تالی	kluczowe
تالی	klucze
تالی	klawisz
تالی	key
تالی	jeziora
تالی	jezioro
تالی	lake
تالیف	pocieszenia
تالیف	pocieszenie
تالیف	skład
تالیف	kompilacji
تالیف	pocieszenia
تالیف	pocieszenie
تالیف	skład
تالیکا	trill
تالیل	brodawek
تام	całość
تام	cały
تام	cała
تام	całe
تام	pełna
تام	full
تام	pełen
تام	pełne
تام	pełny
تام	wieczór
تام	wieczorem
تام	wieczorny
تام	mroku
تام	ciemności
تام	ciemność
تام	mrok
تام	kompletny
تام	kompletna
تام	kompletne
تام	poruszenie
تام	pobudzenie
تام	alarm
تام	budzik
تامرس	złota
تامرس	złoto
تامرس	gold
تامرس	złoty
تامرس	miedzi
تامرس	miedź
تامڑا	garnet
تامس	złość
تامس	gniew
تامس	fury
تامس	furii
تامس	wygłupy
تامس	głupota
تامس	niewiedza
تامس	ignorancja
تامس	niewiedzy
تامسی	zła
تامسی	złość
تامسی	wściekły
تامسی	zły
تامسی	wściekłe
تامسی	wściekły
تامسی	wściekła
تامسی	wściekli
تاَمُّل	wahania
تاَمُّل	wątpliwość
تاَمُّل	wątpliwości
تاَمُّل	troski
تاَمُّل	dotyczą
تاَمُّل	troska
تاَمُّل	odbicie
تاَمُّل	odbicia
تاَمُّل	refleksji
تاَمُّل	rozważenie
تامّہ	pełna
تامّہ	full
تامّہ	pełen
تامّہ	pełne
تامّہ	pełny
تامّہ	kompletny
تامّہ	kompletna
تامّہ	kompletne
تامّہ	całość
تامّہ	cały
تامّہ	cała
تامّہ	całe
تامین	ochrona
تامین	ochrony
تان	melodię
تان	melodia
تان	stretch
تان	uwaga
تان	notatka
تان	napięcia
تان	napięcie
تانا	upał
تانا	heat
تانا	ciepło
تانا	gorąco
تانا	ciepła
تانا	test
تانا	badanie
تانا	testy
تانا	próba
تانا	temperament
تانا	udowodnić
تانا	udowodnij
تانا	warp
تانتا	dziedziczenia
تانتا	szeregi
تانتا	serie
تانتا	series
تانتا	seria
تانتا	serii
تانتڑی	słaby
تانتڑی	słabo
تانتڑی	słaba
تانتڑی	słabe
تانتوا	przepuklina
تانتی	dzieci
تانتی	rodzina
تانتی	rodziny
تانتی	rodzinne
تانتی	rodzinka
تانتی	rodzinnie
تانتی	pokolenie
تانتی	wytwarzanie
تانتی	generacja
تانتی	generowanie
تانتی	weaver
تانتی	klan
تانتی	ród
تانتی	klanu
تانس	ostrzeżenia
تانس	ostrzeżenie
تانس	zagrożenia
تانس	zagrożenie
تانس	groźba
تانس	groźby
تاَنُّس	miłość
تاَنُّس	love
تاَنُّس	miłości
تاَنُّس	kocham
تاَنُّس	szczerość
