மற்றும்	en
கர்நாடக	karnataka
விளையாட்டுகள்	games
விளையாட்டுகள்	spelletjes
விளையாட்டுகள்	spellen
விளையாட்டுகள்	sporten
கட்டப்பட்டது	gebouwde
கட்டப்பட்டது	gebouwd
உள்	intern
உள்	inwendig
உள்	lokale
உள்	plaatselijk
உள்	lokaal
உள்	binnenste
உள்	innerlijke
உள்	innerlijk
மொழிபெயர்ப்பு	vertalingen
மொழிபெயர்ப்பு	vertalen
மொழிபெயர்ப்பு	vertaling
மொழிபெயர்ப்பு	vertaal
மொழிபெயர்ப்பு	vertalen
வின்	vin
வின்	winn
விளையாட்டுக்கள்	games
விளையாட்டுக்கள்	spelletjes
விளையாட்டுக்கள்	spellen
விளையாட்டுக்கள்	sporten
நிமிடங்கள்	minuten
நிமிடங்கள்	notulen
கருப்பு	zwarte
கருப்பு	black
கருப்பு	zwart
குறுகிய	kort
குறுகிய	short
குறுகிய	korte
தொடங்கப்பட்டது	begonnen
தொடங்கப்பட்டது	gestart
தொடங்கப்பட்டது	begon
தொடங்கப்பட்டது	opgestart
நம்	onze
நம்	ons
அரசர்கள்	koningen
பொருளியல்	economie
பொருளியல்	zuinig
நிறைய	loet
நிறைய	kavel
நிறைய	lot
கொடி	vlag
எப்போதும்	altijd
எப்போதும்	forever
எப்போதும்	ever
எப்போதும்	ooit
எழுத்துக்கள்	alfabet
எழுத்துக்கள்	letteren
எழுத்துக்கள்	letters
எழுத்துக்கள்	brieven
எழுத்துக்கள்	personages
எழுத்துக்கள்	tekens
எழுத்துக்கள்	karakters
சுருக்கம்	samenvatting
அரசாங்கம்	regering
அரசாங்கம்	overheid
மாறி	variabel
மாறி	variabele
பாதை	pad
வென்று	gewonnen
வென்று	won
சரியாக	exact
சரியாக	precies
மாகாண	provinciaal
மாகாண	provinciale
நாடகம்	drama
ஓவியம்	schilderen
ஓவியம்	verven
ஓவியம்	schilderkunst
ஓவியம்	schilderij
இறந்த	dood
இறந்த	doods
இறந்த	dead
உள்ளே	binnen
உள்ளே	binnenkant
கூட்டணி	alliance
கூட்டணி	verbond
கூட்டணி	bondgenootschap
கூட்டணி	alliantie
அதிகாரப்பூர்வ	ambtenaar
அதிகாரப்பூர்வ	officiële
அதிகாரப்பூர்வ	officieel
அப்துல்	abdul
செலவு	besteden
செலவு	uitgeven
செலவு	besteed
செலவு	bestede
செலவு	uitgegeven
சுழற்சி	rotatie
சுழற்சி	spiraal
சுழற்சி	lus
சுழற்சி	loop
சுழற்சி	cyclus
சுழற்சி	kringloop
மனம்	mind
மனம்	geest
மனம்	zielen
நோய்கள்	ziektes
நோய்கள்	ziekten
அண்மையில்	kortgeleden
அண்மையில்	recentelijk
அண்மையில்	onlangs
அண்மையில்	recent
எளிதில்	eenvoudig
எளிதில்	makkelijk
எளிதில்	gemakkelijk
எளிதில்	rustig
எளிதில்	eenvoudig
எளிதில்	makkelijk
எளிதில்	easy
எளிதில்	gemakkelijk
அதிகாரம்	machtigen
அதிகாரம்	macht
அதிகாரம்	kracht
அதிகாரம்	power
அதிகாரம்	vermogen
தானே	thane
நகைச்சுவை	comedy
நகைச்சுவை	komedie
கணித	wiskunde
விநாயகர்	ganesh
விநாயகர்	ganesha
சரி	oké
சரி	oke
சரி	nou
சரி	wel
பக்கங்கள்	bladzijden
நீதிமன்றம்	hof
செயல்படும்	active
செயல்படும்	actieve
செயல்படும்	actief
அதிபர்	president
அதிபர்	voorzitter
அதிபர்	pres
அலுவலர்	officier
அலுவலர்	agent
அமைவிடம்	lokatie
அமைவிடம்	locatie
அமைவிடம்	ligging
லீக்	league
லீக்	liga
லீக்	prei
நிர்வாகம்	beheer
நிர்வாகம்	management
நிர்வாகம்	administratie
நிர்வாகம்	toediening
நிர்வாகம்	administratief
நிர்வாகம்	administratieve
முறையை	methode
ஆசியா	azië
ஓய்வு	ontspanning
ஓய்வு	recreatie
ஓய்வு	pensionering
ஓய்வு	uitrusten
ஓய்வு	rusten
ஓய்வு	rest
ஓய்வு	rust
ஓய்வு	ontspannen
ஓய்வு	ontspannend
தாக்கம்	impact
தாக்கம்	inslag
தாக்கம்	effect
தாக்கம்	botsing
புரட்சி	revolutie
வலைத்தளம்	website
போராட்டம்	protesten
போராட்டம்	protest
போராட்டம்	protesteren
போராட்டம்	worsteling
போராட்டம்	worstel
போராட்டம்	strijd
போராட்டம்	agitatie
ஏதேனும்	elke
நிறைவு	voltooiing
நிறைவு	voltooid
நிறைவு	voltooide
நிறைவு	afgerond
நிறைவு	ingevuld
நிறைவு	voltooid
நிறைவு	invullen
நிறைவு	complete
நிறைவு	compleet
நடவடிக்கைகள்	activiteiten
நடவடிக்கைகள்	activiteit
கூகுள்	google
மரியா	mary
மரியா	maria
மரியா	marja
மரியா	maria
மலர்	bloem
மலர்	bloempje
மலர்	bloemetje
தலங்கள்	kedar
இடைப்பட்ட	tussen
விரைவில்	snel
விரைவில்	spoedig
விரைவில்	binnenkort
விரைவில்	soon
விரைவில்	weldra
பாடகர்	zanger
பாடகர்	singer
பாடகர்	zangeres
ஏற்பாடு	georganiseerd
ஏற்பாடு	georganiseerde
ஏற்பாடு	regeling
ஏற்பாடு	arrangement
நிறைந்த	vol
நிறைந்த	volledig
நிறைந்த	full
நிறைந்த	volledige
நிறைந்த	volle
கட்டிடக்கலை	architectuur
ஆட்டம்	wedstrijd
ஆட்டம்	spel
ஆட்டம்	spelletje
ஆட்டம்	match
மண்	bodem
மண்	grond
மண்	zand
குழுக்கள்	groepen
சூரியன்	zon
இந்திரா	indira
இந்திரா	indra
தீ	brand
தீ	vuren
தீ	vuur
உருவாக்கிய	gecomponeerd
உருவாக்கிய	samengesteld
முற்றிலும்	absoluut
வீட்டில்	zelfgemaakte
வீட்டில்	zelfgemaakt
இயக்கிய	geregisseerd
இயக்கிய	gerichte
இயக்கிய	regisseerde
எடை	gewicht
யின்	yin
உருவான	gevormde
உருவான	gevormd
ஜனதா	janata
தொடர்ச்சியாக	voortdurend
தொடர்ச்சியாக	doorlopend
தொடர்ச்சியாக	continu
பெற்றோர்	opvoeding
பெற்றோர்	ouderschap
பெற்றோர்	opvoeden
பெற்றோர்	ouders
பெற்றோர்	ouder
பெற்றோர்	moedermaatschappij
ஒற்றை	alleenstaande
ஒற்றை	single
ஒற்றை	alleenstaand
ஒற்றை	vrijgezel
அச்சு	as
ஆஸ்திரேலியா	australië
கட்டப்பட்ட	gebouwde
கட்டப்பட்ட	gebouwd
கட்டப்பட்ட	gebouwd
கட்டப்பட்ட	geconstrueerd
பார்த்து	kijken
வழங்கிய	verstrekt
வழங்கிய	verstrekte
கடவுளின்	goden
வீதம்	tarief
வேளாண்மை	landbouw
முடியவில்லை	gezakt
முடியவில்லை	mislukt
முடியவில்லை	mislukte
முடியவில்லை	gefaald
எழுத	schrijven
எழுத	schrijf
அறிஞர்கள்	geleerden
புலவர்கள்	dichters
பிரான்ஸ்	frankrijk
ஜெர்மனி	duitsland
கொண்டே	houd
கொண்டே	houden
பயன்படுத்தப்பட்டது	gebruikt
பயன்படுத்தப்பட்டது	gebruikte
விரிவான	gedetailleerd
விரிவான	gedetailleerde
தலைநகரம்	kapitaal
தலைநகரம்	hoofdstad
தலைநகரம்	hoofdletter
வட்டார	lokale
வட்டார	plaatselijk
வட்டார	lokaal
பிரபல	beroemde
பிரபல	beroemd
பார்வை	bereik
பார்வை	reach
பார்வை	weergave
பார்வை	uitzicht
பார்வை	bekijk
பார்வை	bekijken
தகுதி	verdient
தகுதி	verdienen
தகுதி	kwalificatie
தகுதி	kwalificaties
பாகம்	deel
பாகம்	gedeelte
பாகம்	module
மரபணு	gene
மரபணு	gen
எல்லை	grens
எல்லை	grens
எல்லை	begrenzing
எல்லை	beperken
எல்லை	limiet
எல்லை	limieten
எல்லை	bereik
நடு	middelste
நடு	middle
நடு	midden
வேறுபாடு	verschil
வேறுபாடு	tegenstelling
வேறுபாடு	contrast
உறுப்பு	term
உறுப்பு	element
