در	deur
نوازندگان	orchestra
حقیقت	truth
حقیقت	waarheid
مسلمان	moslim
مسلمان	moslims
مسلمان	moslims
صفر	zero
صفر	nul
تجهیزات	materiaal
تجهیزات	uitrusting
تجهیزات	apparatuur
تجهیزات	materieel
تجهیزات	benodigdheden
تجهیزات	bevoorrading
تجهیزات	voorraden
تجهیزات	voorraad
تجهیزات	leveringen
یزد	yazd
خطر	risico
خطر	gevaar
خطر	gevaren
فرض	veronderstelde
فرض	aanname
فرض	veronderstelling
هواپیما	vliegtuig
معاون	plaatsvervanger
معاون	hulpsheriff
معاون	plaatsvervangend
معاون	ondeugd
معاون	zeden
معاون	vice
فرمان	commando
فرمان	opdracht
فرمان	orde
فرمان	bestellen
فرمان	order
فرمان	bestelling
فرمان	bieden
فرمان	biedingen
فرمان	bevelen
فرمان	bestellingen
فرمان	orders
فدراسیون	federatie
تجربه	ervaren
تجربه	ervaring
تجربه	ervaringen
تجربه	ervaar
تجربه	ervaren
تجربه	ervaring
تجربه	ervaringen
آزمایش	test
آزمایش	testen
آزمایش	experiment
آزمایش	experimenteren
آزمایش	tests
آزمایش	testen
مسیحی	christelijke
مسیحی	christen
مسیحی	christelijk
مسیحی	christian
مسیحی	christenen
مسیحی	christenen
متصل	verbonden
متصل	aangesloten
متصل	verbind
متصل	verbinden
غذایی	levensmiddelen
غذایی	voedsel
غذایی	eten
غذایی	schotel
غذایی	maaltijd
امید	omid
امید	verwachting
امید	verwachtingen
امید	hoop
امید	hopen
امید	hope
امید	hoopt
امید	hopen
امید	hopend
کالج	college
کالج	hogeschool
کالج	universiteit
ساحل	oever
ساحل	wal
خبری	nieuwsberichten
خبری	nieuws
کنگره	congres
اندونزی	indonesië
عزیز	lieve
عزیز	dear
عزیز	liefste
عزیز	aziz
بلغارستان	bulgarije
مطلب	isis
مطلب	artikel
زرد	gele
زرد	geel
تجارت	handel
تجارت	trading
تجارت	bedrijf
تجارت	zakelijk
تجارت	handelsverkeer
تجارت	handel
ذخیره	opslag
ذخیره	sparen
ذخیره	bewaar
ذخیره	bewaren
ذخیره	opslaan
ذخیره	save
ذخیره	besparingen
ذخیره	besparing
ذخیره	opslaan
ذخیره	sparen
ذخیره	redden
ذخیره	winkel
ذخیره	bewaren
ذخیره	reserve
دودمان	dynastie
دودمان	dynasty
پوست	huiden
پوست	huid
پوست	skin
برچسب	taggen
برچسب	tag
برچسب	etiket
برچسب	label
کلرادو	colorado
رقص	dans
رقص	dansje
رقص	dansen
رقص	dansen
فی	faye
فی	phi
فی	fay
فی	fei
قادر	capabel
قادر	bekwaam
دانشگاهی	academisch
دانشگاهی	academische
دانشگاهی	college
دانشگاهی	hogeschool
دانشگاهی	universiteit
روسی	russisch
روسی	rus
روسی	russische
روسی	rossi
جرج	joris
جرج	george
علاقه	geïnteresseerd
علاقه	interesse
علاقه	belangstelling
علاقه	rente
علاقه	belang
علاقه	interesse
آشنا	vertrouwd
آشنا	bekend
آشنا	contact
آشنا	contactpersoon
فنلاند	finland
فنلاند	fins
فنلاند	finse
جلو	front
جلو	voorkant
جلو	voorzijde
جلو	forward
جلو	voorwaarts
جلو	vooruit
جلو	doorsturen
عضویت	lidmaatschap
جبهه	front
جبهه	voorkant
جبهه	voorzijde
تابستان	zomer
معدنی	anorganisch
معدنی	anorganische
معدنی	mineraal
معدنی	minerale
سد	dam
سد	stuwdam
مدرک	bewijzen
مدرک	bewijs
مدرک	bewijzen
مدرک	bewijs
مدرک	bewijsmateriaal
اختصاص	singles
اختصاص	vrijgezellen
نفوذ	beïnvloeden
نفوذ	invloed
نفوذ	beïnvloeding
نفوذ	hacken
نفوذ	penetratie
نفوذ	infiltratie
ایل	île
عقب	terug
عقب	rug
عقب	back
عقب	achterste
عقب	achterkant
عقب	achteraan
عقب	achterhoede
عقب	achterzijde
سرباز	soldaat
سرباز	prive
سرباز	privé
سرباز	particulier
خشک	droge
خشک	droog
خشک	drogen
خشک	gedroogd
خشک	opgedroogd
خشک	gedroogde
فراوان	overvloed
فراوان	overvloedige
فراوان	overvloedig
فراوان	veel
فراوان	much
تاثیر	beïnvloeden
تاثیر	invloed
تاثیر	beïnvloeding
رفتن	gone
اگرچه	hoewel
اگرچه	alhoewel
اگرچه	hoewel
احساس	feel
احساس	voelen
احساس	voel
احساس	voelen
احساس	gevoel
احساس	voelden
احساس	gevoeld
احساس	voelde
احساس	vilt
احساس	gevoelens
ادوارد	edward
ادوارد	eduard
برنز	brandwonden
برنز	burns
برنز	bronzen
برنز	brons
برنز	bronze
خرید	winkel
خرید	aanschaf
خرید	aankoop
خرید	inkoop
خرید	kopen
خرید	koop
خرید	winkelen
خرید	kopen
قاره	continent
قاره	werelddelen
قاره	continenten
هشتم	viii
هشتم	achtste
شاخه	bijkantoren
شاخه	takken
شاخه	branches
شاخه	filialen
شاخه	bijkantoor
شاخه	filiaal
شاخه	branch
شاخه	tak
قطعه	segmenten
قطعه	stuk
قطعه	stukje
قطعه	segment
قطعه	stuks
قطعه	stukken
قطعه	stukjes
دیوار	prikbord
دیوار	wand
دیوار	muur
دیوار	muren
دیوار	wanden
مترجم	tolk
مترجم	vertaler
مترجم	tolk
مترجم	vertaler
اکبر	akbar
مجبور	forceren
مجبور	dwingen
اعدام	uitgevoerd
اعدام	uitgevoerde
اعدام	geëxecuteerd
اعدام	uitvoering
اعدام	terechtstelling
اعدام	executie
اعدام	executies
اعدام	terechtstellingen
روح	ghost
روح	geest
روح	spook
روح	geest
روح	spirit
درگاه	bakboord
درگاه	haven
درگاه	poort
رساند	perfectioneren
امتیاز	scoren
امتیاز	score
امتیاز	punten
پیشرفت	progress
پیشرفت	vorderingen
پیشرفت	vooruitgang
پیشرفت	voortgang
روحانی	geestelijke
روحانی	spirituele
روحانی	spiritueel
روحانی	geestelijk
گذاری	bomaanslag
گذاری	bombardementen
گذاری	bomaanslagen
مخصوص	speciaal
مخصوص	bijzonder
مخصوص	speciale
مخصوص	special
منفی	negatieve
منفی	negatief
تام	tom
نکته	noot
نکته	briefje
نکته	notitie
نکته	opmerking
نکته	tip
نکته	fooi
نکته	punt
نکته	point
گیاهی	kruiden
گیاهی	plant
سهام	voorraden
سهام	voorraad
سهام	aandelen
سهام	voorraad
سهام	stock
پرنده	vogeltje
پرنده	vogels
پرنده	vogel
برلین	berlijn
تفسیر	toelichting
تفسیر	commentaar
تفسیر	interpretatie
تفسیر	uitlegging
تفسیر	vertolking
تفسیر	interpreteren
تفسیر	tafsir
درود	zegeningen
درود	zegen
درود	groet
درود	begroeting
درود	groetjes
درود	groeten
جزئی	gedeeltelijk
جزئی	gedeeltelijke
جزئی	partiële
ولز	welsh
ولز	wales
ولز	wells
ولز	putten
کانال	kanaal
کانال	kanaal
هرچند	echter
هرچند	hoewel
هرچند	alhoewel
هرچند	hoewel
اسناد	papieren
اسناد	documenten
داریوش	darius
توضیحات	opmerkingen
توضیحات	commentaren
توضیحات	reacties
توضیحات	commentaar
حیات	hayat
دقت	resolutie
دقت	nauwkeurigheid
دقت	precisie
دقت	nauwkeurigheid
دقت	juistheid
آنجلس	angeles
روزهای	dagen
روزهای	days
چارلز	karel
چارلز	charles
دامنه	draagwijdte
دامنه	toepassingsgebied
دامنه	reikwijdte
دامنه	domein
دامنه	amplitude
نجات	besparingen
نجات	besparing
نجات	opslaan
نجات	sparen
نجات	redden
نجات	redding
نجات	reddingsteam
نجات	redden
نجات	rescue
مفید	voordelig
مفید	bruikbaar
مفید	nuttig
مفید	behulpzaam
زدن	aankloppen
زدن	kloppen
مارتین	maarten
مارتین	martin
میسیسیپی	mississippi
مهاجم	indringers
مهاجم	spits
مهاجم	striker
رباتیک	robotica
رکوردز	records
نماد	symboliek
نماد	symbool
نماد	notatie
نماد	icoon
نماد	pictogram
تصویری	projectieve
تصویری	visueel
تصویری	visuele
تکمیل	voltooiing
تکمیل	voltooid
تکمیل	invullen
تکمیل	complete
تکمیل	compleet
قهرمانان	heroes
قهرمانان	helden
قهرمانان	kampioenen
قهرمانان	champions
نبراسکا	nebraska
وظیفه	duty
وظیفه	plicht
آهنگسازان	componisten
اداری	administratief
اداری	administratieve
زادروز	verjaardag
زادروز	jarig
آکادمی	academy
آکادمی	academie
ارسال	versturen
ارسال	verzenden
ارسال	sturen
ارسال	stuur
ارسال	versturen
دیدار	ontmoet
دیدار	ontmoeten
دیدار	ontmoeting
دیدار	vergadering
دیدار	meeting
دیدار	bijeenkomst
دیدار	vergaderen
دیدار	ontmoeting
دیدار	tegenkomen
فضا	ruimte
فضا	spatie
عکاسی	fotografie
عکاسی	fotograferen
عکاسی	fotografisch
عکاسی	fotografische
توماس	thomas
صادق	sadiq
صادق	eerlijke
صادق	eerlijk
انگلیس	engeland
انگلیس	england
پیوست	bijvoegen
پیوست	bijlage
پیوست	aanhangsel
پیوست	appendix
پیوست	bijgevoegd
پیوست	bijgevoegde
پیوست	gehecht
پیوست	bijlage
پیوست	gehechtheid
موسی	moses
موسی	mozes
پای	voet
پای	taart
پای	pie
پای	poot
پای	been
پیکچرز	plaatjes
مثبت	positief
مثبت	positieve
ارتباطات	connecties
ارتباطات	aansluitingen
ارتباطات	verbindingen
ارتباطات	communicatie
ارتباطات	mededelingen
ارتباطات	communicatie
ارتباطات	mededeling
سلطنت	regeren
سلطنت	heerschappij
سلطنت	regeerperiode
فراوانی	overvloed
فراوانی	overvloedige
فراوانی	overvloedig
جراحی	chirurgie
جراحی	opereren
جراحی	operatie
جراحی	chirurgische
جراحی	chirurgisch
سابقه	precedent
سابقه	ongekende
سابقه	ongekend
مدافع	verdediger
رستم	rustam
مس	koper
مس	brass
مس	messing
مس	koperen
قرارداد	protocol
قرارداد	overeenkomst
قرارداد	akkoord
قرارداد	contract
قلب	heart
قلب	hart
قلب	hartje
دارایی	eigenschap
دارایی	eigendom
دارایی	vastgoed
دارایی	activa
دارایی	aanwinst
دارایی	asset
رهبران	leiders
بهداشت	hygiënisch
بهداشت	sanitair
بهداشت	sanitaire
بهداشت	hygiëne
بهداشت	gezondheid
بابل	babel
بابل	babylon
شبه	pseudo
نشست	sessie
نشست	zitting
نشست	zat
نشست	sat
ظرفیت	capaciteit
درک	derek
درک	begrijpen
درک	begrijp
آلن	allen
آلن	alan
مسیحیت	christendom
تاجیکستان	tadzjikistan
پیتر	petrus
پیتر	peter
متال	metalen
متال	metal
متال	metaal
مسکو	moskou
مسعود	masoud
مسعود	massoud
مسعود	mesut
رومی	rumi
رومی	roman
رومی	romeinse
رومی	romeins
سرویس	dienst
سرویس	service
ابتدای	begin
شاهزاده	prince
شاهزاده	prins
یو	yoo
معمول	gebruikelijke
معمول	gebruikelijk
ملک	eigenschap
ملک	eigendom
ملک	vastgoed
ملک	malek
ملک	landgoed
سرمایه	kapitaal
سرمایه	hoofdstad
سرمایه	hoofdletter
احترام	respecteer
احترام	respect
احترام	respecteren
الکترونیک	elektronica
الکترونیک	electronica
الکترونیک	elektronisch
رقابت	wedijver
رقابت	rivaliteit
رقابت	concurreren
رقابت	concurrerend
رقابت	concurrerende
رقابت	competitief
رقابت	competitieve
رقابت	concurrentie
رقابت	mededinging
رقابت	competitie
کلید	keys
کلید	sleutels
کلید	toetsen
کلید	key
کلید	sleutel
کلید	toets
کهن	kahn
نیم	helft
نیم	half
نیم	nim
شیرین	lieve
شیرین	sweet
شیرین	zoet
شیرین	lief
شیرین	shirin
بد	slechte
بد	bad
بد	slecht
بد	kwaad
بد	slechtheid
بد	evil
بوشهر	bushehr
صرف	besteed
صرف	bestede
صرف	uitgegeven
صرف	besteden
صرف	uitgeven
سان	zon
شاخص	geïndexeerd
شاخص	geïndexeerde
شاخص	index
شاخص	indexcijfer
شاخص	indexeren
شاخص	indicator
شاخص	indicatie
بگیرد	neem
بگیرد	nemen
خواندن	lezen
خواندن	gelezen
خواندن	lees
خواندن	lezen
خواندن	lectuur
خواندن	reading
خواندن	lezing
اسب	paarden
اسب	paard
فعالان	activisten
زیبایی	schoonheden
زیبایی	beauty
زیبایی	schoonheid
هافبک	middenvelder
حذفی	playoffs
حافظه	memories
حافظه	herinneringen
حافظه	geheugen
حافظه	herinneringen
حافظه	herinnering
حافظه	memory
مقیاس	schaal
مقیاس	schalen
نهم	negende
فیلسوفان	filosofen
مکتب	school
مارک	markeren
مارک	merkteken
مارک	markeer
مارک	mark
معمولی	gewone
معمولی	gemeenschappelijk
معمولی	vaak
معمولی	normale
معمولی	normaal
اهداف	doelstellingen
اهداف	doelpunten
اهداف	goals
اهداف	doelen
اهداف	doelwitten
اهداف	doelstellingen
اهداف	doelen
درد	pijn
کارکنان	personeel
کارکنان	personeelszaken
کارکنان	medewerkers
کارکنان	werknemers
فتح	verovering
فتح	veroveringen
فتح	veroveren
فتح	overwinnen
فتح	zege
فتح	overwinning
فتح	victorie
فتح	victory
لوئیزیانا	louisiana
هواپیمای	vliegtuig
هواپیمای	vliegtuigen
هواپیمای	luchtvaartuigen
هواپیمای	luchtvaartuig
هواپیمای	vliegtuig
هواپیمای	vliegtuig
اعتماد	trust
اعتماد	vertrouw
اعتماد	vertrouwen
الان	nu
تربیت	gekoesterd
ریز	riz
ریز	piepklein
ریز	tiny
ماند	gebleven
ماند	bleef
ماند	verbleef
ماند	verbleven
ماند	gebleven
ماند	bleef
درمانی	therapie
درمانی	helende
درمانی	genezing
درمانی	genezen
درمانی	therapeutisch
حالا	nu
خودکار	automaat
خودکار	automatisch
خودکار	automaat
خودکار	automatische
خودکار	automatisch
مغز	hersenen
مغز	brain
مغز	hersens
مغز	brein
اطلاع	informeren
نشریه	tijdschrift
نشریه	journal
نشریه	dagboek
آماده	ready
آماده	gereed
آماده	klaar
گوگل	google
ظاهری	voelbaar
ظاهری	tastbaar
ظاهری	schijnbare
خانم	juffrouw
خانم	miss
خانم	mejuffrouw
خانم	missen
داروهای	medicatie
کتابی	boek
خارجه	buitenlands
سنگی	steen
سنگی	natuursteen
سنگی	stone
سنگی	stenen
سنگی	rotsen
سنگی	rots
سنگی	steen
سنگی	rock
بالایی	upper
بالایی	bovenste
بالایی	opper
پیمان	covenant
پیمان	verbond
پیمان	convenant
پیمان	verdrag
سلیمان	salomon
سلیمان	solomon
سلیمان	salomo
سلیمان	suleiman
انتظار	wachtende
انتظار	afwachten
انتظار	wachten
انتظار	verwacht
انتظار	verwachten
انتظار	verwacht
انتظار	verwachten
یافتن	vinden
یافتن	zoek
یافتن	vind
آلاسکا	alaska
پیر	pir
پیر	ouwe
پیر	oude
پیر	oud
پیر	pierre
کمپانی	gezelschap
کمپانی	bedrijf
کمپانی	onderneming
ناصر	nasser
ناصر	naser
بتن	concrete
بتن	beton
بتن	betonnen
بتن	concreet
عین	ain
پستی	bericht
پستی	post
پستی	mailing
تاج	kroon
تاج	taj
افتخار	fier
افتخار	proud
افتخار	trotse
افتخار	trots
افتخار	eren
افتخار	eer
فلسطین	palestina
فلسطین	palestijnse
فلسطین	palestijns
فلسطین	palestijnse
بازسازی	herbouwen
بازسازی	renovatie
بازسازی	verbouwing
بازسازی	renoveren
بازسازی	wederopbouw
بازسازی	heropbouw
بازسازی	reconstructie
بازسازی	vernieuwing
بازسازی	hernieuwing
بازسازی	verlenging
غار	grot
غار	grotten
تخریب	sloop
تخریب	afbraak
تخریب	slopen
تخریب	verwoesting
تخریب	vernietiging
تخریب	destructie
تخریب	vernieling
هرگز	nooit
هرگز	never
فیزیکی	lichamelijk
فیزیکی	lichamelijke
فیزیکی	fysieke
فیزیکی	fysiek
موسسه	instituut
موسسه	vestiging
موسسه	instelling
موافقت	akkoord
موافقت	afgesproken
موافقت	overeengekomen
موافقت	akkoord
گرجستان	georgisch
گرجستان	georgische
گرجستان	georgië
گرجستان	georgia
پاک	pak
پاک	schoon
پاک	proper
پاک	schoonmaken
پاک	clean
پاک	puur
پاک	zuiver
پاک	pure
پاک	zuivere
نیروگاه	plant
نیروگاه	gepompt
آمدن	komen
آمدن	coming
لایه	lagen
پردازش	verwerking
پردازش	verwerken
پردازش	bewerkt
پردازش	verwerkt
پردازش	verwerkte
اعتقاد	geloof
اعتقاد	overtuiging
کامپیوتر	computer
کامپیوتر	computers
ویژگی	eigenschap
ویژگی	eigendom
ویژگی	vastgoed
ویژگی	kenmerk
ویژگی	functie
وسایل	materiaal
وسایل	uitrusting
وسایل	apparatuur
