το	را
εξώφυλλο	کاور
εξώφυλλο	جلد
εξώφυλλο	پوشش
σχεδιασμός	دیزاین
σχεδιασμός	طرح
σχεδιασμός	طراحی
ανθρώπινο	انسان
ανθρώπινο	انسانی
ανθρώπινο	بشر
τζόουνς	جونز
αντόνιο	آنتونیو
αδέλφια	برادرهای
αδέλφια	برادران
αδέλφια	برادرها
σουδάν	سودان
εύρος	گستره
εύρος	گسترۀ
θρησκευτικές	مذهبی
θρησκευτικές	دینی
υποστηρικτές	حامیان
λατρεία	نیایش
λατρεία	سجده
λατρεία	عبادت
λατρεία	پرستش
σύμβαση	قرارداده
σύμβαση	قرارداد
σύμβαση	کنوانسیون
σύμβαση	همایش
κακή	bad
κακή	بد
ορισμός	تعریف
ιταλικό	ایتالیایی
ιταλικό	ایتالیا
τυχαία	تصادفی
τυχαία	تصادفی
πετρελαίου	نفت
πετρελαίου	اویل
πετρελαίου	روغن
πετρελαίου	نفت
ντράμερ	درامر
ακρωτήριο	کیپ
ακρωτήριο	شنل
ακρωτήριο	دماغه
μέτρησης	پیمانه
σικελίας	سیسیل
μπάλα	بال
μπάλα	توپ
ξεκινώντας	شروع
ξεκινώντας	آغاز
διαστήματα	فواصل
συνεχείς	مستمر
συνεχείς	مداوم
συνεχείς	پیوسته
συνεχείς	پاینده
επισκέπτες	میهمانان
επισκέπτες	میهمان
επισκέπτες	مهمانان
συσκευή	دستگاهی
συσκευή	دستگاهها
συσκευή	وسیله
συσκευή	دستگاه
απαιτήσεις	نیازها
απαιτήσεις	نیازهای
απαιτήσεις	خاسته
απαιτήσεις	تقاضا
απαιτήσεις	ادعا
κονγκό	کنگو
υδρογόνο	هیدروژن
υδρογόνο	هیدروژنی
πρόποδες	کوهپایه
εβραίοι	یهود
εβραίοι	یهودیان
εβραίοι	یهودی
εβραίοι	یهود
εβραίοι	یهودیان
εβραίοι	یهودی
κατάρρευση	بهمنی
κατάρρευση	آوار
κατάρρευση	فروپاشی
κινείται	حرکت
εισήχθη	معرفی
επιχείρημα	حجت
επιχείρημα	برهان
επιχείρημα	استدلال
τομέας	بخش
τομέας	سکتور
μετατροπή	تبدیل
μετατροπή	تبدیل
εισόδου	مدخل
εισόδου	ورودی
εισόδου	ورود
εισόδου	ورودی
γεωγραφικά	جغرافیایی
γεωγραφικά	جغرافی
γεωγραφικά	جغرافیایی
αικατερίνη	کاترین
επιχειρήματα	آرگومان
επιχειρήματα	دلایل
επιχειρήματα	استدلال
ανθολογία	گلچین
φρουρά	نگهبانی
φρουρά	گارد
άγνωστα	ناشناخته
εκπομπές	انتشار
εκπομπές	نشر
εκπομπές	گسیل
άραβες	اعراب
άραβες	عرب
όπλο	سلاح
όπλο	تفنگ
όπλο	تفنگی
όπλο	اسلحه
νεαρός	جوان
νεαρός	یانگ
νεαρός	جوون
νεαρός	یونگ
πολεμικές	رزمی
πέτρα	سنگ
πέτρα	استون
πέτρα	سنگی
πέτρα	سنگسار
πέτρα	پترا
πέτρα	سنگی
πέτρα	صخره
πέτρα	راک
κύκλους	دایره
κύκλους	چرخه
φτάνοντας	میرسد
φτάνοντας	رسا
θείο	گوگرد
θείο	سولفور
θείο	سولفور
ανταλλαγή	تجارت
ανταλλαγή	معاوضه
ανταλλαγή	تبادل
ανταλλαγή	مبادله
λέων	شیر
λέων	لئون
λέων	لیون
λέων	لئو
λέων	leo
αναγνωρίστηκε	تصدیق
νίκο	نیکو
νίκο	نیکو
παρατήρηση	مشاهده
παρατήρηση	رصد
μόνιμη	پایدار
μόνιμη	همیشگی
μόνιμη	دائم
μόνιμη	دائمی
μόνιμη	دایمی
μόνιμη	دایم
πρωταθλητή	قهرمان
πρωταθλητή	قهرمان
πρωταθλητή	پهلوان
πρωταθλητή	champion
δευτερόλεπτα	ثانیه
τζων	جان
τζων	یوحنا
αρχιτέκτονα	معمار
αρχιτέκτονα	architect
ουίλιαμ	ویلیام
ντελ	دِل
ντελ	دل
ντελ	del
ντελ	دل
αμυντικός	مدافع
ηχώ	پژواک
ηχώ	پژواک
ηχώ	اکو
αγώνισμα	رویداد
αγώνισμα	واقعه
αγώνισμα	رخداد
απόσπασμα	نقل
απόσπασμα	برگزیده
απόσπασμα	فوج
απόσπασμα	جوخه
απόσπασμα	استخراج
απόσπασμα	چکیده
πέναλτι	مجازات
πέναλτι	پنالتی
κατανόηση	عقل
ναζί	نازی
ναζί	نازیها
κορυφές	حداکثر
αστέρια	ستارگان
δημοσιεύτηκε	پست
λευκή	سپید
λευκή	وایت
λευκή	سفید
συγγενείς	نزدیکان
συγγενείς	خویشان
συγγενείς	خویشاوندان
λουί	لویی
λουί	لوئی
διαταγή	نظم
διαταγή	فرمان
διαταγή	دستور
διαταγή	سفارش
διαταγή	ترتیب
πολιτιστική	فرهنگی
περιορισμένη	محدود
περιορισμένη	ممنوع
μετακίνηση	حرکت
μετακίνηση	حرکت
μετακίνηση	جنبش
μετακίνηση	تحرک
μετακίνηση	نهضت
ουάσινγκτον	واشینگتون
ουάσινγκτον	واشنگتون
ουάσινγκτον	واشینگتن
ουάσινγκτον	واشنگتن
πω	بگویید
πω	بگو
κύματα	موجی
κύματα	امواج
κύματα	موجها
φύλλο	برگی
φύλλο	برگ
φύλλο	ورقه
φύλλο	برگه
ελληνιστική	هلنیستی
εφαρμόζεται	کاربردی
εφαρμόζεται	کاربردی
μικρότερες	کوچکتر
περιλαμβάνεται	شامل
οργανισμοί	سازمانها
οργανισμοί	سازمانهای
διαπραγματεύσεις	مذاکرات
διαπραγματεύσεις	مذاکره
διαπραγματεύσεις	مذاکره
διαπραγματεύσεις	مذاکرات
νεκροί	مرده
νεκροί	مردن
νεκροί	مُرده
νεκροί	مردگان
μεσογείου	مدیترانه
ψηλά	والا
ψηλά	رفیع
ψηλά	بلند
επικράτεια	قلمروی
επικράτεια	قلمرو
εξωτερικά	خارجی
επίδοση	عملکرد
επίδοση	اجرا
επίδοση	کارایی
μύθο	افسانه
μύθο	اسطوره
μύθο	حکایت
συστατικά	قطعات
συστατικά	اجزای
κορέας	کره
πολιτιστικό	فرهنگی
ισλάμ	اسلام
ρωμαϊκό	رومان
ρωμαϊκό	رومی
ρωμαϊκό	رومن
ρωμαϊκό	روم
πεθαίνει	میمیرد
πεθαίνει	بمیرد
γαλαξία	کهکشان
γαλαξία	گلکسی
στέμμα	کرون
στέμμα	کراون
στέμμα	تاج
ακριβής	دقیقی
ακριβής	دقیق
ακριβής	دقیق
ακριβής	دقیق
αίτημα	درخواست
πόλεμοι	جنگها
στρατιωτικά	ارتش
στρατιωτικά	نظامی
στρατιωτικά	ارتشی
πλήρωμα	سرنشین
πλήρωμα	سرنشینان
πλήρωμα	خدمه
πυροβόλα	شلیک
πυροβόλα	شوت
διανομή	توزیع
χώροι	یونسکو
χώροι	فضاهای
σικάγο	شیکاگو
επιστολές	حروف
σταθερό	ثابت
σταθερό	یکنواخت
σταθερό	پایدار
σταθερό	ثابت
σταθερό	معین
αθλήματα	اسپرت
αθλήματα	اسپورت
αθλήματα	ورزشی
αθλήματα	ورزش
καταδικάστηκε	محکوم
καταδικάστηκε	محکوم
διαθέσιμο	موجود
έθνος	ملت
έθνος	ملتی
εμπρός	جلو
στενή	باریکه
στενή	باریک
πολίτης	غیرنظامی
πολίτης	همشهری
πολίτης	شهروند
πολίτης	شهروندی
παρέμβαση	پارازیت
παρέμβαση	دخالت
παρέμβαση	مداخله
παρέμβαση	تداخل
παρέμβαση	دخالت
παρέμβαση	مداخله
ένοπλες	مسلح
ένοπλες	مجهز
λάδι	نفت
λάδι	اویل
λάδι	روغن
σιδήρου	آهن
αριστερή	چپ
έντονο	شدید
πυρκαγιά	آتشسوزی
πυρκαγιά	آتش
πυρκαγιά	آتیش
νεότερος	جوانترین
νεότερος	جوانتر
μέτρηση	پیمانه
επιχειρηματίας	کارآفرین
επιχειρηματίας	کاسب
επιχειρηματίας	کارآفرین
χαρά	مسرت
χαρά	شادی
χαρά	جوی
χαρά	شادمانی
χαρά	خوشی
χαρά	رضای
χαρά	خوشنودی
χαρά	لذت
αμβέρσα	آنتورپ
έγγραφο	سند
έγγραφο	نوشتار
καταγραφή	ضبط
παρόμοιες	مشابه
μετάδοση	انتقال
μετάδοση	مخابره
μετάδοση	پخش
μετάδοση	مخابره
εφ	eph
ψυχή	نفس
ψυχή	سول
ψυχή	نفسی
αντιπάλους	مخالفان
αξίζει	ارزش
τείχος	وال
τείχος	دیواری
τείχος	دیوار
ιστορικούς	مورخان
οικία	اقامتگاه
οικία	جایگاه
οικία	اقامت
πτολεμαίος	بطلمیوس
θηλυκό	نسوان
θηλυκό	زن
θηλυκό	مؤنث
θηλυκό	مونث
θηλυκό	ماده
χιλ	تپه
χιλ	هیل
ζημιές	آسیبهای
ζημιές	صدمات
ζημιές	صدمه
ζημιές	آسیب
βενιζέλου	venizelos
πέφτει	آبشار
πέφτει	فالز
ομιλία	سخنرانی
ομιλία	گفتار
ελπίδα	امیدی
ελπίδα	هوپ
ελπίδα	امیدوارم
ελπίδα	hope
ελπίδα	امید
σύλληψη	بازداشت
σύλληψη	توقیف
σύλληψη	دستگیر
σύλληψη	دستگیری
σύλληψη	دستگیر
σύλληψη	دستگیری
λευκωσία	نیکوزیا
αίτηση	کاربردی
αίτηση	کاربرد
αίτηση	درخواست
χημικά	شیمیایی
χημικά	شیمیایی
σικελία	سیسیل
πλούσιο	ثروتمند
πλούσιο	ثروتمندان
πλούσιο	پولدار
πλούσιο	پولداری
πλούσιο	غنی
πλούσιο	ریچ
πτυχίο	دیپلم
πτυχίο	زینه
πτυχίο	درجه
γρήγορη	سریع
γρήγορη	سریع
γρήγορη	روزه
γρήγορη	تند
εξοπλισμό	دنده
εξοπλισμό	گیر
ενδεχομένως	بالقوه
εκπαιδευτικό	آموزنده
εκπαιδευτικό	آموزشی
σοβαρή	جدی
σοβαρή	شدید
αποελ	apoel
ιατρός	پزشکان
ιατρός	پزشک
βαριά	سنگینی
βαριά	سنگین
ουρανό	آسمان
ουρανό	اسکای
κόντρα	کنترا
ταξίδια	سفرهای
ταξίδια	سفرها
ταξίδια	مسافرت
ταξίδια	travel
ταξίδια	سفر
ταξίδια	سفر
ταξίδια	مسافرت
ταξίδια	سفرها
θετικές	مثبت
φάσεις	مراحل
ήρωες	قهرمانان
κρις	کریس
προορισμό	مقصد
πατριαρχείο	patriarchate
σκοτώσει	بکش
σκοτώσει	بکشی
σκοτώσει	بکشم
σκοτώσει	کشتن
επιδόσεις	عملکرد
επιδόσεις	اجرا
επιδόσεις	کارایی
αντικατάσταση	جایگزینی
αντικατάσταση	جایگزینی
αντικατάσταση	جایگزین
αντικατάσταση	جانشینی
αντικατάσταση	جانشین
αντικατάσταση	جایگزینی
αντικατάσταση	جایگزین
βιομηχανική	صنعتی
συνεργάτης	همکار
συνεργάτης	شریک
συνεργάτης	همتای
κλαμπ	باشگاه
κλαμπ	چماق
κλαμπ	کلاب
κλαμπ	کلوب
κλαμπ	کلوپ
κλαμπ	خاج
αλφάβητο	الفبا
αλφάβητο	الفبای
εσωτερικά	داخلی
εσωτερικά	درونی
επιρροές	تاثیر
επιρροές	تأثیر
επιρροές	نفوذ
περού	پرو
περού	پرو
υποχρεώσεις	تعهدات
υποχρεώσεις	قراردادها
υποχρεώσεις	بدهی
υποχρεώσεις	وفا
σπήλαιο	غار
σπήλαιο	غاری
δέλτα	دلتا
δέλτα	دلتای
μπράιαν	براین
μπράιαν	برایان
φρανσουά	فرانسوا
ιδιωτική	خلوت
ιδιωτική	شخصی
ιδιωτική	سرباز
ιδιωτική	private
ιδιωτική	خصوصی
θετικά	مثبت
δυσκολίες	دشواری
δυσκολίες	سختی
δυσκολίες	مشکلات
τάφο	مقبره
τάφο	آرامگاه
τάφο	قبر
στάλθηκε	ارسالی
ατομικό	شخصی
ατομικό	فرد
βουλγαρική	بلغاری
νομοθεσία	قانونگذاری
αραβική	عرب
