から	od
オブジェクト	objekti
代理店	agencija
代理店	agencije
バンコク	bangkok
オイル	ulje
注釈	annotated
注釈	annotation
トライアル	suđenje
トライアル	suđenjima
トライアル	suđenja
リサーチ	istraživanje
リサーチ	istraživanja
取り扱い	rukovanje
シベリア	sibirski
シベリア	sibira
ムハンマド	muhammed
頭文字	početni
頭文字	inicijalima
頭文字	initials
矛盾	kontradikcije
矛盾	kontradikciju
皮膚	koža
誇り	ponos
誇り	ponosna
誇り	proud
誇り	ponosni
スプリント	sprint
切断	amputacija
アムステルダム	amsterdam
宝石	nakita
宝石	nakit
宝石	dragulja
ホン	hong
座標	koordinaciju
座標	koordinate
必須	potrebnih
シャトル	šatl
パキスタン	pakistan
パキスタン	pakistanski
複製	duplikat
レーン	lane
ケリー	kelly
ケリー	kerry
ミズーリ	missouri
写本	rukopisi
写本	rukopisa
写本	rukopis
笑顔	smile
笑顔	osmijeh
笑顔	osmijeha
両側	strane
紀元	epohe
紀元	epoha
頻度	frekvencija
取り組み	napore
取り組み	napori
乗る	prevoz
追悼	spomen
追悼	memorijal
追悼	komemoraciji
追悼	pomen
追悼	memorijalni
ギャル	gal
アルプス	alpi
有機	organska
広州	guangzhou
コロラド	colorado
プチ	petit
ウォン	osvojen
ウォン	pobijedio
ウォン	pobijedila
ウォン	osvojena
ウォン	pobjedio
赤字	deficit
語源	porijekla
語源	porijeklo
語源	etimologija
オルガン	organ
帽子	kape
帽子	hat
帽子	šešir
批評	kritika
批評	kritike
批評	critique
洞窟	pećina
ウイング	krilo
ムーア	moore
ムーア	mur
本当	istina
本当	tačna
精度	preciznost
精度	preciznosti
精度	tačnost
精度	preciznost
ミシェル	michelle
ミシェル	michel
裁判官	kadiluk
裁判官	sudaca
裁判官	sudije
裁判官	suci
ペース	tempo
系図	genealogija
アドルフ	adolph
アドルフ	adolf
磐田	iwata
モーツァルト	mozart
ベッド	krevet
ベッド	postelju
ベッド	bed
本堂	hondo
ブリス	uspjeti
円形	kružni
ヴィクトリア	viktorija
ヴィクトリア	victoria
参考文献	bibliography
参考文献	reference
魔法使い	čarobnjak
魔法使い	čarobnjaka
錬金術	alhemičar
錬金術	alhemija
風俗	mores
古賀	koga
忠実	vjernike
忠実	vjerna
忠実	vjernici
制約	ograničenja
地面	terenu
地面	tlo
地面	kopnena
地面	tlu
地面	ground
ビタミン	vitamini
ビタミン	vitamini
クルーズ	krstarenje
最適	optimalna
マック	mac
マック	mack
透明	transparentno
透明	transparentnost
透明	transparency
透明	transparentnosti
アンダーソン	anderson
放射	zračenje
放射	radijacija
助言	savjet
索引	indeks
アップデート	update
アップデート	ažurirane
アップデート	ažuriranja
速報	breaking
シーク	tražiti
決断	odlukom
決断	odluka
葬儀	sahrane
葬儀	sahrane
ターゲット	meta
ターゲット	mete
テクノ	tehno
ヒップ	hip
ホームズ	holmes
ホームズ	holmesa
ローレンス	lawrence
満足	zadovoljstvo
満足	pribavlja
満足	zadovoljan
スティーヴン	stephen
スティーヴン	steven
気圧	pritisak
筋肉	mišići
筋肉	mišićima
筋肉	mišiće
筋肉	mišić
バッテリー	baterija
楽園	raj
支給	odredbom
支給	odredbu
支給	opskrba
カンファレンス	konferencija
対称	simetrija
吹田	suita
パイプ	cijev
パイプ	cevi
因子	faktor
クラッシュ	crush
クラッシュ	sudar
クラッシュ	pad
ルノー	renault
ユリ	ljiljani
ユリ	ljiljanima
ユリ	ljiljan
停車駅	staje
停車駅	prestaje
停車駅	sprečava
写像	mapiranje
引き分け	tie
シャープ	oštrim
シャープ	oštre
シャープ	oštru
シャープ	oštrog
信者	vjernika
信者	vjernici
仮名	kana
祈り	moli
祈り	molitvi
祈り	molitve
祈り	mole
祈り	namaz
祈り	molitva
好み	favoriti
マルコ	marko
マルコ	marco
マルコ	marko
ジーン	jean
ジーン	gen
アコースティック	acoustic
アンドリュー	andrew
ドラマー	bubnjara
潜入	infiltracija
十五	petnaest
ガソリン	benzin
ガソリン	benzin
みき	miki
マスターズ	masters
勧告	savjetodavni
勧告	savjetodavna
アルメニア	armenski
アルメニア	armenije
係数	koeficijent
係数	coefficients
係数	faktor
読書	reading
読書	čita
トランペット	truba
クリストファー	christopher
テクノロジー	tehnologija
怪物	čudovište
怪物	monster
延期	odgođena
延期	odgođeno
延期	odložena
文法	gramatika
ハドソン	hudson
樺太	sahalin
ソフィア	sofija
ソフィア	sofija
ソフィア	sophia
医者	doktori
医者	ljekari
医者	doktor
サテライト	sateliti
辞書	rječnik
木材	drva
木材	drvo
個性	ličnost
ブレイク	blake
ガールズ	djevojke
ガールズ	girls
フォーム	forme
フォーム	formama
フォーム	oblici
フォーム	oblike
フォーム	oblik
フォーム	formirati
フォーム	forma
フォーム	formi
フォーム	formiraju
ちょうど	samo
ルビー	ruby
モントリオール	montreal
アプローチ	pristupe
アプローチ	pristupa
アプローチ	pristup
アプローチ	pristupom
アプローチ	pristupu
アプローチ	prilaz
農家	poljoprivrednici
農家	poljoprivrednike
農家	poljoprivrednicima
農家	farmera
セダン	sedan
ナトリウム	natrijum
ナトリウム	natrij
持株	drže
持株	holding
寄与	doprinos
バリエーション	varijacije
バリエーション	varijacija
繁栄	prosperitet
繁栄	prosperiteta
親族	rodbina
本物	real
本物	pravi
情勢	situacijama
加算	dodaju
加算	dodati
加算	dodajte
ケータイ	keitai
通知	primijetiti
通知	obavještenje
通知	primjeti
ウォーズ	ratovi
神道	šintoizam
フアン	juan
不参加	odbio
スパルタ	sparta
サムネイル	thumbnails
プライベート	privatno
プライベート	privatne
プライベート	privatni
プライベート	privatna
マツダ	mazda
収益	profit
収益	dobit
収益	prihodi
収益	prihodi
収益	zarada
収益	prihoda
収益	prihodi
収益	prihode
阿蘇	aso
人質	taoc
人質	taoce
ロッド	rod
楽しむ	uživaju
楽しむ	uživati
最年少	najmlađe
最年少	najmlađi
ブラザーズ	braće
ブラザーズ	braća
水力	hidroelektrane
水力	hidroelektrana
焦点	fokusu
焦点	fokus
富士通	fujitsu
ようこそ	dobrodošli
歩く	walking
歩く	hod
由美	yumi
ガム	gum
魔術	sihr
サミュエル	samuel
サーバー	servere
サーバー	server
ひょう	hail
ヘッセン	hesse
ユニフォーム	dresove
ユニフォーム	uniforme
ユニフォーム	ujednačen
先住民	autohtone
ファーム	farma
沿革	historija
カンボジア	kambodža
呪い	prokletstvo
聖人	sveti
聖人	saint
ルドルフ	rudolph
ルドルフ	rudolf
モル	mor
モル	mol
合う	odgovara
合う	uklapa
野党	opozicioni
野党	protivljenje
野党	opozicija
美穂	miho
アンディ	andy
クリーブランド	cleveland
ブロー	udarac
注文	naređenje
注文	naredbu
注文	reda
注文	red
注文	naređenje
注文	naređenja
デート	datum
デート	datiraju
気分	osećaj
気分	feeling
気分	osjećaju
気分	osjećaj
気分	raspoloženje
オークランド	oakland
オークランド	auckland
シンガー	pjevačica
シンガー	pjevač
立法	zakonodavstva
立法	zakonodavstvo
モニター	monitor
モニター	monitora
モニター	monitoru
ソロモン	sulejman
適応	prilagođena
適応	adaptacija
擁護	brani
擁護	brane
擁護	odbraniti
擁護	braniti
擁護	odbrani
ビクター	viktor
ビクター	victor
長崎市	nagasaki
干渉	miješanja
チョコレート	čokolada
エディション	izdanje
エディション	izdanja
レンジ	domet
レンジ	dometa
野望	ambicija
ワニ	crocodile
年表	hronologija
差し替え	zamjenjuje
リッチ	bogata
リッチ	bogato
リッチ	bogati
リッチ	bogatim
リッチ	bogat
リッチ	ricci
バッファ	tampon
愛する	voljeti
記念碑	spomen
記念碑	memorijal
記念碑	komemoraciji
記念碑	pomen
記念碑	memorijalni
記念碑	spomenika
記念碑	spomenici
記念碑	spomenik
待つ	sačeka
待つ	čekati
待つ	wait
アベニュー	avenue
グルジア	georgia
グルジア	džordžija
グルジア	gruzija
ワード	riječ
難民	izbjeglica
難民	izbjeglica
難民	izbjeglice
予言	predvidio
予言	predviđanje
予言	predviđanja
予言	proročanstva
デバイス	uređaj
デバイス	uređaji
デバイス	uređajima
デバイス	uređaji
神学	teolog
神学	teologije
武藤	muto
ドライ	suha
ドライ	suho
オックスフォード	oxford
ファイア	vatra
進撃	napad
オト	oto
アルゴリズム	algoritmi
アルゴリズム	algoritam
括弧	parentheses
括弧	zagradi
歩き	hod
メンタル	mentalne
メンタル	mentalno
メンタル	duševna
イスラム教	muslim
イスラム教	musliman
イスラム教	muslimani
イスラム教	islam
合金	legura
リンゴ	jabuka
リンゴ	jabuke
フォント	font
バナナ	banana
バナナ	banane
バナナ	bananas
計測	mjera
計測	mjeri
クレア	claire
関節	zajedničke
関節	zglobova
免疫	imunološki
免疫	imuni
免疫	imunitet
混同	konfuzije
カルチャー	kultura
望ましい	poželjno
カタルーニャ	catalunya
メモリー	sjećanje
メモリー	uspomena
メモリー	pamćenje
メモリー	memorija
メモリー	memorije
メモリー	memorijski
天津	tianjin
パニック	panika
ジャングル	džungla
ナウ	sada
ナウ	now
ナウ	sad
プレステージ	prestiž
リーチ	leach
リーチ	dostići
シューティング	strijelac
レフ	lev
稲荷	inari
ドレス	dress
ロビン	robin
セールス	prodaja
グラント	grant
ブレーブス	braves
ドナルド	donald
鉱業	rudarstvo
アルベルト	albert
アルベルト	alberto
氏族	klan
氏族	klana
勢い	zamajac
パブリック	javni
パブリック	javnost
パブリック	javna
パブリック	javno
手順	koraka
手順	koraci
手順	procedura
手順	procedure
手順	postupak
手順	procedura
手順	uputstvu
手順	uputstva
手順	upute
手順	instrukcije
エージェント	agenti
エージェント	agens
エージェント	agent
強盗	pljačkaša
強盗	pljačka
強盗	pljačke
ケンブリッジ	cambridge
最速	najbrže
すき	suki
ミルク	mlijeko
最短	najkraće
パブ	pub
イーグル	orao
キミ	kimi
マルク	marc
マルク	marka
マルク	mark
高麗	goryeo
処女	djevičanstvo
処女	virgin
処女	djevice
処女	djevica
処女	djevojačka
処女	djevice
栄光	veličanstveni
栄光	uzvišeni
晴れ	sunčan
晴れ	sani
司祭	sveštenik
司祭	sveštenika
司祭	sveštenici
ディック	dick
ひまわり	himawari
カプセル	kapsula
カプセル	kapsule
クリーム	krem
クリーム	krema
微分	diferencijacija
微分	derivacija
微分	diferencijalna
ボスニア	bosna
失踪	nestao
革新	inovativni
革新	inovativnih
革新	reforma
革新	inovacija
宇野	uno
ランナー	trkača
担保	zalog
インストール	ustanovama
インストール	instalira
インストール	instalacija
インストール	instalaciju
インストール	instalacija
子爵	vikont
ナイフ	nož
アロー	strela
中国人	kineski
サックス	sax
サックス	saksofon
星座	sazviježđe
星座	sazviježđa
パイオニア	pioneer
パイオニア	pionir
流入	priliv
金星	venera
灰色	gray
灰色	siva
灰色	sive
灰色	sivi
灰色	siva
ウォルター	valter
ウォルター	walter
侯爵	marquis
ネルソン	nelson
コンゴ	kongo
除外	isključenja
除外	isključujući
除外	isključena
除外	isključi
アンソニー	anthony
ハッチ	otvora
カエル	žaba
孤立	izolacija
孤立	izolaciju
孤立	izolacije
孤立	izdvoje
コーラ	coke
コーラ	kolu
コーラ	kora
コーラ	cola
巡査	oficire
巡査	oficir
巡査	oficirom
休暇	odmor
ネズミ	pacova
ネズミ	pacova
紙幣	novčanice
紙幣	novčanica
紙幣	račune
紙幣	novčanice
紙幣	bills
青色	plava
森本	morimoto
現金	novac
暴行	napad
ゴードン	gordon
詐欺	prevaru
詐欺	prevare
詐欺	prevara
詐欺	prijevara
軌跡	lokus
軌跡	locus
シチリア	sicilija
オーク	hrast
金銭	novac
尊敬	poštovanje
カップル	parova
カップル	parovi
カップル	par
カップル	nekoliko
ブロードウェイ	broadwayu
拉致	oteo
知り合い	poznanika
知り合い	poznanicima
ゲオルク	georg
スティーブ	steve
両手	ruke
両手	rukama
ルネサンス	renesansa
三次	kubni
三次	kubna
三次	kubični
センサー	senzor
クラリネット	klarinet
ハンデ	hande
ジェームス	james
勝者	pobjednik
勝者	pobjednici
原稿	rukopis
エチオピア	etiopiji
エチオピア	etiopski
ギャング	gangster
ギャング	banda
ギャング	družina
ギャング	bande
ギャング	bande
アイヌ	ainu
デリー	delhi
デリー	derry
動詞	glagoli
動詞	glagola
レバー	poluga
レバー	jetra
自信	uvjereni
自信	uvjerena
自信	uvjeren
自信	povjerenje
ラッキー	lucky
誘惑	iskušenja
マーチ	mart
グスタフ	gustav
レイアウト	raspored
歓迎	dobrodošli
仮説	hipoteza
孤独	lonely
孤独	usamljeni
孤独	solitude
バラード	balada
ニックネーム	nadimak
ハイウェイ	autoput
等しい	jednaki
等しい	jednakih
等しい	jednake
等しい	jednaka
等しい	jednako
パーフェクト	savršen
パーフェクト	savršena
アイスランド	island
クン	kung
カスタム	običaj
土井	doi
アーチ	arch
アルバート	albert
アンソロジー	antologija
青島	qingdao
コリン	collin
コリン	colin
コリン	kolin
告発	optužbe
屋上	krovu
屋上	krov
屋上	krovu
カウ	krava
墓所	grob
墓所	groblje
キングス	kraljevi
動機	motiv
ラボ	laboratorija
ラボ	laboratoriji
ラボ	lab
フィクション	fikcija
今夜	tonight
今夜	večeras
リアルタイム	realtime
ミラクル	čudo
ミラクル	miracle
バク	tapir
選択肢	izbori
ピート	pete
自伝	autobiografija
ウォーク	hod
アピール	žalbi
悲しみ	žalost
悲しみ	tuge
悲しみ	tuga
悲しみ	tuge
プロセッサ	procesor
ポプラ	poplar
スターリン	staljin
武道	budo
コカ	koka
コカ	coca
十八	osamnaest
遠い	udaljenim
遠い	udaljeni
遠い	udaljene
遠い	daleki
運転手	vozač
運転手	vozača
パレスチナ	palestinu
パレスチナ	palestina
パレスチナ	palestinski
正直	iskreno
正直	iskrenost
正直	honest
レジャー	rekreativnih
スマイル	smile
スマイル	osmijeh
暴動	nemira
暴動	nemiri
ゴシック	gothic
サイレント	tiha
調節	podešavanje
コロン	colón
内装	enterijera
ムスリム	muslim
ムスリム	musliman
ムスリム	muslimani
プラスチック	plastika
血管	vaskularnog
サイモン	simon
コパ	copa
コパ	kup
ベートーヴェン	beethoven
中井	nakai
引数	argumente
引数	argumenti
土壌	tlo
土壌	tlu
間接	indirektni
間接	indirektna
感動	impresionirana
感動	impresioniran
リム	obruč
パラメータ	parameter
パラメータ	parametara
パラメータ	parametri
高地	upland
高地	highland
ピッツバーグ	pittsburgh
ウェイン	wayne
バーチャル	virtualna
バーチャル	virtuelna
バーチャル	virtualni
賠償	odštetu
賠償	kompenzacije
賠償	kompenzaciju
賠償	naknadu
賠償	naknade
テラ	terra
飲食店	restoran
システムズ	sistemi
セクション	odeljak
セクション	sekcija
セクション	sekcije
補償	kompenzacije
補償	kompenzaciju
補償	naknadu
補償	naknade
ティム	tim
パナマ	panama
レッスン	časovi
レッスン	lekcije
レッスン	lekcija
レッスン	časovi
ウラン	uranij
シール	pečat
アルミニウム	aluminij
アルミニウム	aluminijum
アルミニウム	aluminijuma
タラ	tara
タラ	cod
ねこ	mačka
メンテナンス	održavanje
だって	jer
マドンナ	madonna
モーリス	morris
モーリス	maurice
重い	heavy
重い	teški
重い	težak
重い	teška
重い	teške
ミリオン	milion
愛子	aiko
木製	drvena
木製	drveni
木製	drvene
木製	drvenih
木製	drvenim
木製	drva
木製	drvo
ネパール	nepala
ホーク	soko
ホーク	hawk
ホーク	hawke
喫煙	pušenje
タバコ	cigareta
タバコ	duhan
タバコ	duhana
タバコ	cigareta
タバコ	cigarete
主権	suverenitet
主権	suverena
寿司	suši
取り消し	undo
宣教師	misionari
頂上	samit
志賀	shiga
直ちに	odmah
通話	call
通話	poziv
通話	poziva
ベネズエラ	venecuela
ダラス	dallas
ハードウェア	hardversko
差異	razlika
差異	razlike
差異	razlika
レモン	limun
工廠	arsenal
ヒント	savjeta
