और	oraz
अक्षर	postacie
अक्षर	znaki
अक्षर	postaci
अक्षर	bohaterowie
अक्षर	postać
कारक	czynniki
कारक	współczynniki
कारक	czynnik
कारक	współczynnik
किंगडम	królestwie
किंगडम	królestwa
किंगडम	królestwo
हिन्द	indo
बीज	nasion
बीज	nasienie
बीज	ziarno
बीज	nasiona
बीज	ziarna
बीज	nasion
बीज	nasiona
जल्दी	szybkie
जल्दी	szybki
जल्दी	szybko
जल्दी	wczesny
जल्दी	wczesna
जल्दी	wcześnie
जल्दी	wczesne
जल्दी	szybko
घाट	ghat
घाट	forda
घाट	ford
यंत्र	urządzenia
यंत्र	wyrób
यंत्र	urządzenie
यंत्र	instrument
यंत्र	przyrząd
यंत्र	instrumenty
यंत्र	machine
यंत्र	automat
यंत्र	maszyny
यंत्र	maszyna
यंत्र	instrumenty
यंत्र	przyrządy
कर्म	karmę
कर्म	karma
कर्म	karmy
कदम	step
कदम	krok
कदम	kroków
कदम	stopnie
कदम	etapy
कदम	schody
कदम	kroki
साथी	towarzysz
साथी	towarzyszem
साथी	wspólnik
साथी	partner
साथी	partnerka
साथी	partnerem
साथी	partnera
साथी	wspólnik
ऊपरी	upper
ऊपरी	górne
ऊपरी	górny
ऊपरी	górna
पुस्तकों	książki
पुस्तकों	książek
आशा	nadzieja
आशा	hope
आशा	oby
नौ	dziewięciu
नौ	nine
नौ	dziewięć
रचित	złożona
रचित	złożony
शिक्षण	nauczanie
शिक्षण	uczenie
शिक्षण	nauczania
ऊँचाई	wysokości
ऊँचाई	wysokość
ऊँचाई	wysokości
ऊँचाई	wzrost
ऊँचाई	wysokość
आकर्षण	atrakcja
आकर्षण	przyciąganie
आकर्षण	atrakcyjność
आकर्षण	atrakcje
आकर्षण	wdzięk
आकर्षण	uroku
आकर्षण	czar
आकर्षण	urok
आकर्षण	uroki
आकर्षण	urok
आकर्षण	atrakcji
आकर्षण	atrakcje
सर्वेक्षण	ankiety
सर्वेक्षण	przeglądy
सर्वेक्षण	sondaże
सर्वेक्षण	ankieta
सर्वेक्षण	ankiety
सर्वेक्षण	ankietę
हद	granice
हद	limity
हद	ograniczenia
मुहम्मद	muhammad
मुहम्मद	muhammed
स्टूडियो	studia
स्टूडियो	studio
राज्यपाल	gubernator
रोगियों	pacjenci
रोगियों	pacjentów
गेंद	piłkę
गेंद	ball
गेंद	piłka
गेंद	kula
राजाओं	kings
राजाओं	królowie
राजाओं	królów
पुस्तकालय	biblioteki
पुस्तकालय	bibliotek
पुस्तकालय	bibliotekę
पुस्तकालय	biblioteka
पुस्तकालय	biblioteki
पुस्तकालय	bibliotece
बॉलीवुड	bollywood
सिनेमा	kino
सिनेमा	kina
प्राणी	zwierząt
प्राणी	zwierzak
प्राणी	zwierzęta
प्राणी	zwierzę
प्राणी	istota
प्राणी	stwór
प्राणी	stworzenie
अंग्रेजों	brytyjskie
अंग्रेजों	brytyjska
अंग्रेजों	brytyjski
अंग्रेजों	british
कर्मचारी	pracownik
कर्मचारी	pracownika
कर्मचारी	pracowników
कर्मचारी	pracownicy
कर्मचारी	robotnik
कर्मचारी	pracownik
कर्मचारी	pracownika
काले	czarna
काले	czarne
काले	black
काले	czerń
काले	czarny
मंच	peron
मंच	platformie
मंच	platforma
मंच	platformy
मंच	platform
मंच	forum
प्रेरणा	motywacji
प्रेरणा	motywacja
प्रेरणा	inspiracje
प्रेरणा	inspiracja
प्रेरणा	inspiracji
प्रेरणा	inspirację
मारे	zabici
मारे	zabił
मारे	zabita
मारे	zabity
तीसरा	trzecia
तीसरा	trzeci
तीसरा	trzecie
चलती	przenoszenie
चलती	przeprowadzka
चलती	przeprowadzki
हिमाचल	himachal
तुरंत	natychmiast
अकबर	akbar
शुरूआत	początku
शुरूआत	poczatek
शुरूआत	początek
शुरूआत	startów
शुरूआत	uruchamia
कृत्रिम	sztuczna
कृत्रिम	sztuczny
कृत्रिम	sztuczne
फिल्में	filmy
तमिलनाडु	tamilnadu
यात्री	pasażerowie
यात्री	pasażerom
यात्री	pasażerów
यात्री	pasażerów
यात्री	pasażerski
यात्री	pasażer
यात्री	pasażera
यात्री	podróżnik
चार्ल्स	karol
चार्ल्स	charles
चार्ल्स	karola
अड्डा	adda
रामायण	ramajana
प्रगति	progress
प्रगति	postępu
प्रगति	postępy
प्रगति	postęp
विद्वान	erudyta
विद्वान	uczony
जहाज	statek
जहाज	statkiem
जहाज	okręt
जहाज	okręty
जहाज	statki
बचपन	dzieciństwa
बचपन	dzieciństwo
बचपन	dzieciństwie
बातचीत	rozmów
बातचीत	konwersacji
बातचीत	rozmowy
बातचीत	interakcje
बातचीत	współdziałanie
बातचीत	interakcji
केंद्रित	skoncentrowany
केंद्रित	skupiona
केंद्रित	skupiony
तारीख़	termin
तारीख़	randka
तारीख़	data
नर	samiec
नर	męskie
नर	męska
नर	męski
नर	mężczyzna
जाये	jaye
संकट	kryzys
संकट	kryzysu
रोगों	choroby
रोगों	chorób
संगठनों	organizacje
जानी	jani
बाबा	baba
बाबा	babę
फ्रेंच	francuski
फ्रेंच	francuska
फ्रेंच	french
फ्रेंच	francuskie
वीर	vir
वीर	dzielny
वीर	odważny
वीर	dzielna
वीर	odważna
वीर	bohaterski
वीर	veer
उपयोगकर्ता	użytkownika
उपयोगकर्ता	użytkownik
उपयोगकर्ता	użytkownicy
उपयोगकर्ता	użytkowników
उपयोगकर्ता	użytkownikom
बिल	bill
बिल	rachunek
ग्रैंड	wielka
ग्रैंड	grand
निर्देशित	skierowany
निर्देशित	skierowana
निर्देशित	reżyseria
निर्देशित	skierowane
प्रोटीन	białko
प्रोटीन	białka
प्रोटीन	białek
प्रोटीन	białka
महाराजा	maharadża
हास्य	humoru
हास्य	humor
हास्य	komedia
हास्य	komedii
हास्य	komik
ग्राहक	klienci
ग्राहक	klienta
ग्राहक	klient
ग्राहक	klientka
ग्राहक	klienci
ग्राहक	klientów
ग्राहक	klienta
ग्राहक	klient
ग्राहक	klientka
तृतीय	iii
तृतीय	trzecia
तृतीय	trzeci
तृतीय	trzecie
तिथि	termin
तिथि	randka
तिथि	data
खाते	rachunki
खाते	konta
खाते	kont
देवताओं	bogowie
देवताओं	bogów
नवीन	innowacyjność
नवीन	innowacyjne
नवीन	innowacyjnych
नवीन	innowacyjny
नवीन	nowatorskie
खाड़ी	zatoka
खाड़ी	zatoce
खाड़ी	zatoka
खाड़ी	zatoki
खाड़ी	bay
अर्जुन	arjun
तरल	ciecz
तरल	płyny
तरल	płyn
तरल	płynny
तरल	ciecz
तरल	płynne
तरल	płyn
संबद्ध	przynależność
संबद्ध	partner
संबद्ध	partnerski
संबद्ध	powiązanych
संबद्ध	powiązany
संबद्ध	związany
संबद्ध	powiązane
संबद्ध	związane
संबद्ध	wspólnik
संबद्ध	współpracownik
दौरे	zwiedzanie
दौरे	tour
दौरे	wycieczka
संयोजन	skład
संयोजन	kombinacja
संयोजन	kombinacje
संयोजन	integracja
संयोजन	integracji
संयोजन	integrację
निदेशक	dyrektor
निदेशक	dyrektora
निदेशक	reżyser
सामान	rzeczy
सामान	bagaże
सामान	bagażu
सामान	bagaż
किला	zamek
किला	castle
किला	zamku
किला	twierdza
किला	fortecy
किला	forteca
किला	fortu
किला	fort
मंगल	wt
मंगल	marsie
मंगल	marsa
मंगल	mars
अन्तर्राष्ट्रीय	international
अन्तर्राष्ट्रीय	międzynarodowe
अन्तर्राष्ट्रीय	międzynarodowy
अन्तर्राष्ट्रीय	międzynarodowych
अन्तर्राष्ट्रीय	międzynarodowa
थोड़ा	nieznacznie
थोड़ा	lekko
थोड़ा	nieco
शुल्क	opłata
शुल्क	honorarium
शुल्क	opłaty
शुल्क	opłat
शुल्क	opłaty
लोगो	logo
लोगो	logo
माह	miesiące
माह	miesięcy
माह	miesiącach
माह	miesiąc
माह	miesiąca
माह	miesiac
सलाह	rady
सलाह	porady
सलाह	salah
सलाह	doradza
आहार	dieta
आहार	diety
स्वामित्व	zastrzeżone
स्वामित्व	własności
स्वामित्व	własność
गिरजाघर	katedra
गिरजाघर	kościoła
गिरजाघर	kościół
गिरजाघर	church
पीढ़ी	pokolenie
पीढ़ी	wytwarzanie
पीढ़ी	generacja
पीढ़ी	generowanie
गृह	domu
गृह	dom
छवि	zdjęcia
छवि	obrazów
छवि	obrazy
छवि	obrazki
छवि	obrazek
छवि	obraz
छवि	wizerunek
पुष्टि	potwierdzona
पुष्टि	potwierdzam
पुष्टि	potwierdzono
पुष्टि	potwierdzone
पुष्टि	potwierdzenia
पुष्टि	potwierdzenie
कलाकारों	artystów
कलाकारों	artyści
कलाकारों	wykonawcy
यूनिवर्सिटी	uniwersytety
यूनिवर्सिटी	uniwersytetu
यूनिवर्सिटी	university
यूनिवर्सिटी	uczelnia
यूनिवर्सिटी	uniwersytet
औपचारिक	formalne
औपचारिक	formalny
औपचारिक	formalnie
जातियों	wyścigi
जातियों	ras
जातियों	rasy
वित्त	finansowania
वित्त	finansowanie
वित्त	finanse
तीर्थ	pielgrzymka
मध्यम	średnio
मध्यम	średnie
मध्यम	średni
मध्यम	średnia
मध्यम	umiarkowanie
द्रव	ciecz
द्रव	płyny
