மற்றும்	وال
கேட்ட	سمع
அபிவிருத்தி	التنمية
அபிவிருத்தி	تنمية
அபிவிருத்தி	التطوير
பாதுகாக்க	حماية
பார்வையாளர்கள்	جمهور
பார்வையாளர்கள்	الجمهور
பார்வையாளர்கள்	المشاهدين
கண்காணிப்பு	تتبع
கண்காணிப்பு	التعقب
கண்காணிப்பு	التتبع
கண்காணிப்பு	تعقب
கண்காணிப்பு	الرصد
கண்காணிப்பு	رصد
சக்கரம்	العجلة
சக்கரம்	عجلة
சக்கரம்	شقرا
சக்கரம்	شاكرا
கோடுகள்	السطور
கோடுகள்	الخطوط
கோடுகள்	خطوط
அனுமதிக்கிறது	تسمح
அனுமதிக்கிறது	يسمح
புராண	ملحمية
புராண	ملحمي
புராண	ملحمة
எப்பொழுதும்	دايما
எப்பொழுதும்	دائما
எப்பொழுதும்	دوما
சிங்கம்	اسد
சிங்கம்	الاسد
வேல்ஸ்	ويلز
புறநகர்	الضواحي
புறநகர்	ضواحي
வழிகள்	السبل
வழிகள்	سبل
வழிகள்	طرق
யானைகள்	الفيلة
பாலிவுட்	بوليود
உறுதியாக	طبعا
உறுதியாக	اكيد
உறுதியாக	متاكد
ஜாக்	جاك
கண்டம்	القارة
கண்டம்	قارة
பாதுகாப்பான	امان
பாதுகாப்பான	امنة
கட்டம்	شبكة
கட்டம்	الشبكة
வாதம்	حجة
வாதம்	الحجة
மாறுபடும்	تختلف
போதே	بينما
தேயிலை	شاي
தேயிலை	الشاي
தேயிலை	شاى
அண்ணன்	عنان
படைப்பு	خلق
படைப்பு	انشاء
படைப்பு	الانشاء
படைப்பு	الخلق
படைப்பு	الابداعية
படைப்பு	مبدع
படைப்பு	مبدعة
படைப்பு	ابداع
துணி	النسيج
துணி	نسيج
துணி	قماش
துணி	القماش
துணி	النسيج
துணி	قماش
துணி	نسيج
துணி	القماش
துணி	المنسوجات
அவனுக்கு	له
அவனுக்கு	هو
நிக்கோபார்	نيكوبار
சனி	سبت
சனி	السبت
சனி	جلس
சனி	جلست
மூங்கில்	الخيزران
விடை	اجابة
விடை	الاجابة
விடை	جواب
விடை	الجواب
தேவைகளை	احتياجات
தேவைகளை	يحتاج
தேவைகளை	الاحتياجات
தேவைகளை	حاجات
தேவைகளை	الحاجات
சார்ல்ஸ்	شارل
சார்ல்ஸ்	تشارليز
சார்ல்ஸ்	تشارلز
சார்ல்ஸ்	شارلز
நியாயமான	المعقول
நியாயமான	معقولة
உதவியது	ساعدت
எட்வர்ட்	ادوارد
ஏதோ	شيء
ஏதோ	شئ
ஏதோ	حاجه
ஏதோ	شي
ராஜீவ்	راجيف
களஞ்சியம்	صومعة
களஞ்சியம்	سيلو
இடைநிலை	وسيطة
கேள்விகள்	الاسئلة
கேள்விகள்	اسئلة
நல	رفاه
நல	رفاهية
நல	الرفاه
விளையாட்டரங்கம்	استاد
விளையாட்டரங்கம்	ملعب
விளையாட்டரங்கம்	الملعب
எல்லைகள்	حدود
எல்லைகள்	الحدود
எல்லைகள்	حدود
கதிர்வீச்சு	الاشعاع
கதிர்வீச்சு	الاشعاعات
கதிர்வீச்சு	اشعاع
அழைக்கப்பட்டார்	دعا
அழைக்கப்பட்டார்	دعيت
அழைக்கப்பட்டார்	مدعو
டோனி	توني
டோனி	طوني
பனை	النخيل
பனை	الكف
சூறாவளி	اعصار
சூறாவளி	الاعصار
சூறாவளி	اعصار
சூறாவளி	الاعصار
சூறாவளி	اعصار
சூறாவளி	الاعصار
ஆனந்த்	اناند
பிரிட்டன்	بريطانيا
பெருங்கோவில்	كاتدرائية
நிலங்கள்	اراضي
நிலங்கள்	اراض
நிலங்கள்	الاراضي
பெல்	بيل
பெல்	الجرس
பெல்	جرس
நிழல்	ظلال
நிழல்	الظلال
நிழல்	الظل
நிழல்	تظليل
நிழல்	التظليل
நிழல்	الظل
நிழல்	ظل
நிழல்	الظل
நாடார்	nadar
விருத்தி	التنمية
விருத்தி	تنمية
விருத்தி	التطوير
இதயம்	القلب
இதயம்	قلبا
இதயம்	قلب
விமர்சனங்கள்	مراجعات
விமர்சனங்கள்	المراجعات
விமர்சனங்கள்	الاستعراضات
விமர்சனங்கள்	الانتقاد
விமர்சனங்கள்	انتقادات
விமர்சனங்கள்	انتقاد
விமர்சனங்கள்	الانتقادات
விமர்சனங்கள்	نقد
விமர்சனங்கள்	النقد
எங்கு	اين
எங்கு	حيث
இணைக்க	ربط
இணைக்க	تواصل
இணைக்க	التواصل
இணைக்க	للتواصل
திட்டமிடல்	التخطيط
திட்டமிடல்	تخطيط
தொகுத்தல்	التعديل
தொகுத்தல்	تحرير
தொகுத்தல்	التحرير
தொகுத்தல்	التجميع
தொகுத்தல்	تجميع
வரவேற்பு	ويلكوم
வரவேற்பு	نرحب
வரவேற்பு	استقبال
வரவேற்பு	الاستقبال
இராமன்	رامان
மைக்	مايك
பவர்	قوة
பவர்	طاقة
பவர்	الطاقة
பவர்	القوة
பவர்	السلطة
தரை	ارضية
தரை	طابق
தரை	الارضية
தரை	الطابق
இளவரசி	الاميرة
இளவரசி	اميرة
இளவரசி	الاميره
டெல்	تل
டெல்	ديل
தொழில்கள்	الوظائف
தொழில்கள்	وظائف
கணவன்	الزوج
கணவன்	زوجي
கணவன்	زوج
தேவன்	اللهم
தேவன்	الله
டத்தோ	داتو
வாக்கெடுப்பு	استطلاع
வாக்கெடுப்பு	الاستطلاع
வாக்கெடுப்பு	الاقتراع
வாக்கெடுப்பு	اقتراع
கோட்டைகள்	الحصون
உலோகங்கள்	معادن
உலோகங்கள்	الفلزات
உலோகங்கள்	المعادن
படுகொலைகள்	مذبحة
படுகொலைகள்	المذبحة
படுகொலைகள்	مجزرة
யுனெஸ்கோ	اليونسكو
சுவை	تذوق
சுவை	ذوق
சுவை	الذوق
சுவை	نكهة
சுவை	النكهة
எரிக்	ايريك
எரிக்	اريك
பீடம்	المذبح
சேரும்	ميلان
