から	no
強制	obligāts
強制	obligāti
ロス	ros
ロス	rosa
ロス	ross
ボン	bonnas
サウンド	skaņu
サウンド	skaņa
サウンド	skaņas
サウンド	izklausās
サウンド	skaņas
サウンド	skan
ベトナム	vjetnama
世帯	mājsaimniecību
世帯	mājsaimniecībām
世帯	mājsaimniecības
世帯	mājsaimniecībā
衝突	sadursme
衝突	sadursmes
生成	ģenerē
生成	ģenerēt
ローカル	lokāli
ローカル	vietēji
ローカル	vietējie
ローカル	vietējā
ローカル	vietējais
ローカル	lokāla
ローカル	lokālā
境界	robežas
境界	robeža
続ける	turpina
続ける	turpināt
蒸気	tvaika
蒸気	tvaiku
蒸気	tvaiki
蒸気	tvaika
インチ	collu
インチ	collas
体験	pieredze
体験	pieredzes
アメリカン	american
アメリカン	amerikāņu
アメリカン	amerikas
ブレーキ	bremzēšanas
ブレーキ	bremzēšana
ブレーキ	bremzes
ブレーキ	bremžu
ブレーキ	bremzēm
ブレーキ	bremzes
兵士	kareivis
兵士	karavīrs
兵士	kareivji
兵士	karavīri
兵士	karavīru
スタン	stens
解放	atbrīvošanas
解放	atbrīvošana
解放	atbrīvošanās
石油	eļļa
石油	eļļas
石油	nafta
バレーボール	volejbols
バレーボール	volejbola
リード	niedru
リード	svins
リード	svina
リード	svinu
ゴルフ	golf
ゴルフ	golfa
坂本	sakamoto
シート	lapa
シート	loksne
シート	loksnes
ミッション	misijas
ミッション	misija
ミッション	misijas
組み合わせ	kombinācijas
組み合わせ	kombinēt
組み合わせ	kombinācija
組み合わせ	apvienojums
人形	lelles
人形	lelle
ミュージカル	mūzikli
ミュージカル	mūzikas
ミュージカル	muzikāls
スリー	trim
スリー	trīs
現場	skatuves
現場	skatuve
エジプト	ēģipte
プレミアム	piemaksas
プレミアム	piemaksa
プレミアム	prēmija
趣味	hobijs
趣味	hobiji
将来	nākotnes
将来	nākotne
将来	nākotnē
将来	nākotni
授業	nodarbības
授業	mācība
授業	nodarbība
料金	nodeva
料金	maksa
身体	ķermeņa
身体	ķermenis
作者	autori
作者	autoriem
作者	autors
作者	autore
推薦	ieteikumu
推薦	ieteikums
類似	analogas
類似	analogi
類似	analoga
スカ	ska
地理	ģeogrāfija
ダブルス	dubultspēles
百万	miljons
百万	miljoni
表面	virsma
訪問	apmeklē
訪問	viesos
訪問	ciemos
訪問	apmeklējuma
訪問	vizīte
訪問	apmeklējums
訪問	apmeklēt
訪問	apmeklējumi
訪問	vizītes
合格	tuvo
合格	pagājuši
フランス語	francijas
フランス語	franču
パイロット	piloti
パイロット	pilotam
パイロット	pilota
パイロット	pilots
パイロット	izmēģinājuma
トルコ	turciju
トルコ	turcijā
トルコ	tītara
トルコ	turcija
トルコ	turcijas
マス	foreles
ウクライナ	ukraina
ディスク	diska
ディスク	disks
ディスク	diska
ディスク	disks
ディスク	disku
続き	turpinājums
続き	turpināšana
続き	turpinājās
続き	turpinājums
国勢調査	skaitīšana
次元	dimensija
シカゴ	čikāgas
パーソナリティ	personība
パーソナリティ	personības
国籍	pilsonība
国籍	tautību
称号	virsraksti
称号	virsraksts
称号	tituls
敗北	sakāvi
規則	noteikumi
クラシック	klasiskais
クラシック	klasisko
クラシック	klasiskā
クラシック	klasisks
クラシック	klasika
クラシック	klasiska
クラシック	klasisks
車線	joslas
機会	iespēja
機会	iespējas
大隊	bataljona
スカイ	debesis
スカイ	sky
ドリーム	sapnis
ドリーム	sapņot
ソニー	sony
ロゴ	logo
ロゴ	logotips
ロゴ	logo
コア	kodola
コア	kodols
学期	semestra
古典	klasika
古典	klasikas
古典	klasiskais
古典	klasisko
古典	klasiskā
古典	klasisks
古典	klasika
古典	klasiska
古典	klasisks
大人	pieaugušo
大人	pieaugušie
大人	pieauguši
大人	pieaugušais
大人	pieaugušajiem
大人	pieaugušiem
大人	pieaugušie
海岸	krasts
海岸	piekraste
ボックス	kaste
ボックス	aile
ボックス	kārba
ボックス	kārbas
ボックス	kastes
神話	mītus
神話	mitoloģija
神話	mītu
神話	mīts
フィギュア	figūriņa
フィギュア	skaitļi
フィギュア	attēls
フィギュア	attēlā
区画	apakšrajons
区画	sadalījuma
移住	emigrācijas
柔道	džudo
支部	zars
支部	zaru
支部	filiāle
支部	zara
どこ	kur
どこ	ja
貿易	tirdzniecība
貿易	tirdzniecības
挿入	ievietot
挿入	ievietošana
挿入	ievietošanas
敷地	telpas
敷地	vietne
敷地	vieta
マッチ	atbilst
マッチ	atbilstība
マッチ	atbilst
マッチ	sakritība
マッチ	mača
マッチ	sakrīt
空気	gaiss
快速	ātra
快速	ātrs
快速	straujš
譲渡	pārvietošana
譲渡	nodošana
譲渡	nodošanas
譲渡	pārsūtīšana
譲渡	piešķiršana
南海	nankai
ピン	tapas
ピン	tapa
ピン	pin
両親	vecāki
両親	vecākiem
セイ	pateikt
セイ	saki
セイ	teikt
投資	ieguldījumi
投資	ieguldīt
投資	ieguldīšana
投資	investīcijas
投資	ieguldījums
投資	ieguldījumi
投資	investīcijas
投資	ieguldījumi
ミステリー	noslēpumainā
小川	strauts
大宮	omiya
経過	progress
経過	pagājis
疑問	jautājums
疑問	jautājumu
キャンパス	augstskolas
ゲート	vārtus
ゲート	vārti
ゲート	vārtiem
恋人	mīļie
恋人	mīļa
恋人	mīļotājiem
恋人	mīļākais
ノース	ziemeļi
ノース	ziemeļos
ノース	ziemeļu
ロング	ilgi
ロング	garais
ロング	gara
ロング	garas
ロング	garš
ナショナル	nacionālais
別名	segvārdu
日立	hitachi
話題	temats
話題	tēma
水曜	trešdien
水曜	trešdiena
水曜	trešdienās
本体	ķermeņa
本体	ķermenis
育成	audzināts
怪獣	briesmonis
テキサス	teksasas
反乱	sacelšanās
反乱	sacelšanos
反乱	sacelšanās
反乱	sacelšanos
反乱	sacelšanās
反乱	dumpis
消費	patēriņš
不可能	neiespējams
不可能	neiespējami
不可能	neiespējama
ジャズ	jazz
ジャズ	džeza
利益	peļņa
利益	pabalsts
利益	labums
利益	ieguvums
爆弾	bumba
抵抗	pretošanās
抵抗	rezistence
抵抗	izturība
抵抗	pretestība
文芸	literatūra
文芸	literatūrā
文芸	literatūras
側面	sāna
側面	aspektiem
側面	aspekti
側面	aspekts
リチャード	rihards
リチャード	ričards
日産	nissan
患者	pacienti
患者	pacientiem
患者	pacients
患者	pacientam
カット	griezums
離脱	atsaukšana
離脱	atsaukšanu
離脱	izstāšanās
離脱	anulēšana
メタル	metāla
メタル	metāls
プラス	plus
プラス	pluss
学年	pakāpes
学年	pakāpe
相互	abpusēja
相互	savstarpēja
相互	savstarpēju
業界	nozare
業界	rūpniecība
業界	industrija
白い	balti
白い	balta
白い	balts
白い	baltais
白い	baltā
株主	akcionāri
株主	akcionāra
株主	akcionārs
場面	ainas
場面	skatuves
場面	skatuve
リック	riks
書く	rakstīt
書く	rakstiet
警視	superintendents
ジム	vingrošanas
ジム	džims
メッセージ	ziņojums
メッセージ	vēstule
メッセージ	ziņu
メッセージ	vēstījums
メッセージ	ziņa
メッセージ	vēstules
メッセージ	ziņojumi
詩人	dzejnieks
詩人	dzejniekiem
顧問	padomnieks
顧問	padomdevējs
顧問	konsultants
オンライン	tiešsaistes
オンライン	tiešsaistē
オンライン	online
脱退	atsaukšana
脱退	atsaukšanu
脱退	izstāšanās
脱退	anulēšana
記号	simbolus
記号	simboli
記号	simbols
記号	parakstīt
記号	zīme
変換	transformācija
変換	pārveidošanās
変換	pārveidošana
変換	transformācijas
変換	pārveide
変換	pārveidot
変換	pārvērst
変換	pārvērtības
変換	pārveidot
変換	pārveidošana
変換	pārvēršana
変換	konversija
変換	konvertēšana
過程	process
過程	procesā
オーバー	pār
襲撃	uzbruka
ヘッド	vadītājs
ヘッド	galvu
ヘッド	galvas
ヘッド	galva
ヘッド	galvas
資産	aktīvs
資産	aktīva
資産	aktīvi
マリ	mari
マリ	mali
手紙	vēstulēs
手紙	vēstules
手紙	burti
手紙	vēstule
手紙	burts
アイテム	postenis
アイテム	priekšmeti
アイテム	posteņi
爆撃	bombardēšanas
単に	vienkārši
ジン	dzjiņ
ジン	džins
小田	oda
小田	alb
ダブル	dubulta
ダブル	dubultā
ダブル	dubults
交響曲	simfonijas
入力	ievade
入力	ievades
入力	ieejas
公表	paziņojums
公表	publicēšana
公表	publikācija
公表	publicēšanas
任意	brīvprātīgs
任意	brīvprātīga
任意	brīvprātīgais
任意	brīvprātīgi
任意	patvaļīgas
任意	patvaļīgi
黄金	golden
黄金	zelta
短い	īsa
短い	īsais
短い	īsā
短い	īsi
短い	īss
ハム	šķiņķi
ハム	šķiņķi
発達	attīstība
発達	izstrāde
発達	attīstīšana
神経	nerva
ボード	valdi
ボード	padomju
ボード	dēļi
姿勢	attieksme
姿勢	poza
議長	priekšsēdētājs
議長	runātājs
議長	runātāja
議長	priekšsēdētāja
議長	priekšsēdētājs
スポンサー	sponsorēja
スポンサー	sponsors
スポンサー	sponsoru
スポンサー	sponsoriem
スポンサー	sponsoru
ドイツ語	vācijas
ドイツ語	vācietis
ドイツ語	vācu
気象	laikapstākļi
気象	laika
メトロ	metro
ボディ	ķermeņa
ボディ	ķermenis
ポケット	kabatas
ポケット	kabatā
ポケット	kabatas
ピーター	pīters
ピーター	pēteris
ナレーション	narrated
ヒーロー	varonis
フロント	priekšējais
フロント	fronte
フロント	priekšpusē
フロント	priekšā
フロント	priekšējie
再建	pārbūve
再建	atjaunot
再建	atjaunošanas
再建	rekonstrukcija
ドーム	dome
ブラウン	brauns
ブラウン	brūnais
ブラウン	brūna
ブラウン	brūns
ブラウン	braun
オス	tēviņi
オス	vīrieši
オス	vīrietis
オス	vīriešu
オス	tēviņi
オス	vīrieši
国境	robežas
国境	robeža
リニューアル	atjaunošana
織田	oda
織田	alb
ドライブ	brauc
ドライブ	disks
ドライブ	braukt
ドライブ	vadīt
ドライブ	vada
イスラエル	izraēla
試み	mēģinājumi
試み	mēģinājums
クリス	kris
クリス	kriss
暗殺	slepkavības
暗殺	slepkavība
暗殺	slepkavības
チャン	chan
武将	militāristu
近藤	kondo
斎藤	saito
火曜	otrdienās
立候補	kandidatūru
漢字	kandži
手段	līdzekļi
手段	nozīmē
特典	labumiem
特典	pluss
措置	pasākumi
クール	forša
クール	forši
クール	cool
約束	solīt
約束	apsolu
約束	solījums
多様	daudzveidīga
リオ	rio
ラウンド	apaļš
ラウンド	apaļi
ラウンド	kārta
ラウンド	apaļa
リス	vāvere
リス	gadīgā
リス	vāveres
ベルギー	beļģija
ベルギー	beļģijā
ベルギー	beļģijas
ベルギー	beļģu
循環	aprite
上陸	izkraušanas
上陸	izkraušana
上陸	nosēšanās
上陸	piezemēšanās
上陸	nolaišanās
西村	nišimura
感染	inficēšanās
感染	infekcija
感染	infekcijas
地獄	ellē
地獄	elle
現実	realitāte
現実	realitāte
現実	īstenība
幼稚園	bērnudārzs
幼稚園	bērnudārza
幼稚園	bērnudārzu
若い	jaunāka
若い	jaunāki
若い	jaunāks
若い	jaunākā
若い	jaunākiem
若い	jauni
ブルース	blues
最強	stiprākais
承認	pieņemšana
承認	pieņemšanas
承認	pieņemam
承認	pieņem
承認	akceptēt
承認	pieņemu
承認	pieņemt
承認	apstiprināšana
承認	apstiprinājums
承認	apstiprina
承認	apstiprināt
フライ	lido
フライ	lidot
フライ	dfr
極めて	ārkārtīgi
学ぶ	mācies
学ぶ	mācīties
藤田	fujita
スピード	ātrums
スピード	ātrumu
スピード	apgriezieni
スピード	ātrumi
スピード	ātrumiem
プレス	spied
プレス	nospiest
プレス	preses
プレス	nospied
プレス	prese
水戸	mito
阿部	abe
アシスタント	palīgs
アシスタント	asistents
半分	pusi
指示	instrukcija
指示	norādījums
指示	instrukcija
指示	instrukcijas
指示	norādījumi
予想	pieņēmums
答え	atbildēt
答え	atbildi
答え	atbilde
イカ	kalmārs
定員	jauda
定員	ietilpība
定員	spēja
定員	kapacitāte
財政	finansējums
財政	finanses
財政	finanšu
研究者	pētnieku
研究者	pētnieks
研究者	pētniekiem
研究者	pētnieki
意図	nolūki
意図	nodomi
ケーブル	kabeļi
ケーブル	kabeļi
ケーブル	kabeļu
ケーブル	kabelis
トランス	transs
トランス	trans
十字	krustu
十字	krusta
十字	krusts
ハード	cieto
ハード	smagi
ハード	cietās
ハード	grūti
ハード	cietais
さいたま	saitama
教皇	pāvests
任命	iecelšana
任命	tikšanās
任命	iecelšanu
ドラム	dram
ドラム	bungas
ドラム	tvertne
ドラム	bungas
ドラム	spoles
ガラス	stikls
ガラス	stikla
ガラス	glāze
ガラス	stikli
悪い	slikts
悪い	slikta
悪い	slikti
ヤード	pagalms
ヤード	būvētava
ヤード	būvētavas
ヤード	būvētavas
教員	pasniedzēja
教員	skolotāju
教員	skolotāja
教員	skolotājs
教員	skolotāji
教員	skolotājiem
教員	pasniedzēji
キャリア	karjeru
キャリア	karjera
キャリア	karjeras
キャリア	pārvadātājs
キャリア	kabīne
キャリア	nesējs
キャリア	karjera
キャリア	karjeras
月曜日	pirmdienās
月曜日	pirmdien
月曜日	pirmdienā
月曜日	pirmdiena
マラソン	ventspilī
マラソン	maratons
恐れ	baiļu
恐れ	bailes
恐れ	bailēs
自宅	mājās
自宅	home
自宅	mājas
自宅	majas
出発	izbraukšana
出発	aiziešana
出発	izlidošanas
出発	atiet
単純	vienkārši
単純	vienkāršs
単純	vienkārša
単純	vienkāršas
単純	vienkāršā
インターナショナル	international
インターナショナル	starptautiskā
インターナショナル	starptautiski
合唱	koris
進む	pārsūtīt
タル	tal
パック	iepakojumi
パック	pakas
パック	pakās
パック	ripa
パック	iepakojums
脱出	evakuācijas
脱出	izbēgt
脱出	aizbēgt
ターミナル	termināla
ターミナル	termināli
ターミナル	termināļa
サウス	dienvidu
サウス	dienvidos
サウス	dienvidi
ウェスト	rietumu
ウェスト	rietumos
ウェスト	rietumi
ウェスト	west
輸入	imports
輸入	importēt
輸入	importē
輸入	ievešana
輸入	imports
輸入	imports
体育館	vingrošanas
体育館	ģimnāzija
ガイド	rokasgrāmata
ガイド	ceļvedis
混乱	nekārtību
混乱	apjukums
混乱	apjucis
混乱	sajaukt
ファースト	pirmais
ファースト	pirmā
ファースト	pirmās
ファースト	pirmie
ファースト	pirma
ファースト	vispirms
タワー	tornis
タワー	torņa
タワー	tornī
タワー	torni
聖書	bībele
絵画	gleznu
絵画	krāsošana
絵画	zīmēšana
絵画	glezna
絵画	gleznas
予算	budžets
予算	budžeti
ジョー	džo
福田	fukuda
ボクシング	boksa
ボクシング	bokss
スコットランド	skotijas
スコットランド	skotija
フィリピン	filipīnas
フィリピン	filipīnu
コート	mētelis
コート	tiesa
コート	palāta
両方	abas
両方	abus
両方	gan
両方	abi
災害	katastrofu
災害	katastrofa
災害	katastrofas
災害	katastrofās
イヤー	gadu
イヤー	gads
マリー	marijas
マリー	marie
マリー	marija
経歴	karjeru
経歴	karjera
経歴	karjeras
プール	baseini
社団	apvienība
社団	biedrība
社団	asociācija
ショップ	veikals
ショップ	veikalā
ショップ	veikala
ショップ	veikalos
ショップ	veikali
仮面	maska
タクシー	taksometru
相談	konsultācijas
相談	apspriedes
相談	konsultācijas
相談	apspriešana
相談	apspriedes
ウルトラ	ultra
シナリオ	scenāriji
シナリオ	scenārijā
シナリオ	scenārijs
楽章	kustība
楽章	kustību
モンゴル	mongolijas
辞任	atkāpies
辞任	atkāpās
辞任	atkāpšanās
辞任	atkāpjas
誘導	indukcija
誘導	indukcijas
ウッド	koksne
ウッド	koks
ウッド	koka
ウッド	kokmateriāli
離婚	šķiršanās
スミス	smith
スミス	smits
デンマーク	dānijā
デンマーク	dānija
ペン	pen
ペン	pildspalvas
ボーナス	bonus
ボーナス	bonusu
豊田	toyota
オフィス	biroji
オフィス	birojiem
オフィス	birojus
オフィス	birojs
オフィス	biroja
オフィス	biroju
キャンペーン	kampaņas
キャンペーン	kampaņa
キャンペーン	kampaņā
弟子	mācekļi
弟子	māceklis
走る	braukšana
走る	darbināt
走る	skrien
走る	palaist
交代	mainīgas
交代	pārmaiņus
交代	mainīgs
助手	palīgs
助手	asistents
バラエティ	šķirne
バラエティ	šķirnes
編纂	apkopošana
編纂	apkopošanas
編纂	apkopojums
最低	minimālā
最低	minimālais
最低	minimums
ラス	russ
ラス	ras
ラス	las
権限	iestāde
権限	atļaujas
クリスマス	ziemassvētkos
クリスマス	ziemassvētku
クリスマス	ziemassvētkus
クリスマス	ziemassvētki
取扱	apstrāde
取扱	apiešanās
取扱	apstrādes
ラグビー	regbija
マックス	max
マックス	maks
マックス	makss
退職	pensijā
退職	pensionēšanās
退職	pensijā
