در	ドア
حاشیه	余白
کویت	クウェート
روانی	サイコ
فن	ファン
درس	レッスン
درس	授業
درس	教訓
درس	レッスン
درس	授業
کنگ	カン
کنگ	コング
تمشک	ラズベリー
تامین	サプライ
تامین	供給
اعراب	ベドウィン
اعراب	デザート
اعراب	砂漠
فیلیپ	フィリップ
حرارت	ヒート
ممنوع	制限
ممنوع	禁止
انتاریو	オンタリオ
تقویت	強化
کوهستانی	マウンテン
مشاور	コンサルタント
مشاور	カウンセラー
مشاور	顧問
مشاور	アドバイザー
نوازنده	音楽家
نوازنده	ミュージシャン
نوازنده	ミュージシャン
معیار	基準
معیار	条件
نرم	スムーズ
نرم	スムース
نرم	滑らか
نرم	やわらかい
نرم	柔らかい
نرم	ソフト
نرم	穏やか
نرم	優しい
سقف	天井
سقف	屋上
سقف	屋根
قبرس	キプロス
مصنوعی	合成
مصنوعی	遺物
مصنوعی	人工
فکری	知識人
توصیه	おすすめ
توصیه	すすめる
توصیه	薦める
توصیه	おすすめ
کلیسا	チャーチ
کلیسا	教会堂
کلیسا	教会
لیبی	リビア
لیبی	リビア
هوانوردی	航空
دوازده	十二
بزرگراه	ハイウェイ
بزرگراه	公道
اخبار	news
اخبار	ニュース
کنفرانس	カンファレンス
کنفرانس	会議
آلی	有機
هاروارد	ハーバード
جمینای	ジェミニ
سو	スー
سو	スー
ترور	暗殺
ترور	トレヴァー
ترور	トレバー
معدن	鉱業
شکایت	クレーム
شکایت	苦情
شکایت	苦情
شکایت	クレーム
خشونت	暴力
افتتاح	開く
افتتاح	オープニング
طلای	gold
طلای	ゴールド
میانی	真ん中
میانی	ミドル
میانی	中間
میانی	中級
دارا	ダラ
لو	ルー
پزشک	医師
توهین	侮蔑
توهین	侮辱
سازنده	クリエーター
سازنده	メーカー
سازنده	製造業者
سازنده	メーカー
آزمون	テスト
آزمون	テスト
آزمون	試験
آزمون	クイズ
تبلیغات	プロモーション
تبلیغات	広告
تبلیغات	プロパガンダ
آیداهو	アイダホ
ضرب	乗算
ضرب	乗法
ضرب	乗算
ضرب	製品
ضرب	プロダクト
ضرب	テンポ
کوتاهی	短い
کوتاهی	ショート
ملاقات	meet
ملاقات	会う
ملاقات	訪問
ملاقات	ミーティング
ملاقات	会議
برسد	訪問
افزودن	追加
افزودن	加算
کمال	カマル
کمال	完璧
وان	バン
وان	ヴァン
مجازی	バーチャル
مجازی	仮想
اقامت	住民
اقامت	住居
اقامت	居所
چمن	芝生
چمن	grass
مایکروسافت	microsoft
پیاده	フィート
نیجریه	ナイジェリア
نیجریه	ナイジェリア
علامت	シグナル
علامت	信号
علامت	サイン
علامت	記号
علامت	署名
تونس	チュニス
توافق	同意
توافق	合意
توافق	決済
توافق	和解
توافق	集落
توافق	妥協
توافق	協定
توافق	合意
توافق	配置
توافق	編曲
صعود	アセンション
صعود	登山
صعود	クライミング
مریم	ミリアム
مریم	メアリ
مریم	メアリー
مریم	マルヤム
کوروش	キュロス
رادیویی	ラジオ
متروی	地下鉄
متروی	地下鉄
متروی	メトロ
شاهان	キングス
بیل	ビル
معبد	神社
معبد	テンプル
معبد	寺院
معبد	神殿
استانبول	イスタンブール
ارکستر	オーケストラ
بنی	ベニ
بنی	ベニー
ون	バン
ون	ヴァン
کانادایی	カナダ
کانادایی	カナディアン
مخالفان	抵抗
مخالفان	レジスタンス
پیانو	ピアノ
مانع	バリア
مانع	障壁
عمان	オマーン
سلاح	武器
سلاح	兵器
سلاح	武器
سلاح	凶器
مدنی	シビック
رئال	real
رئال	本物
رئال	リアル
سیاره	惑星
فاکس	キツネ
رنگی	カラフル
راحتی	快適
ساختمانی	建物
شریف	シャリフ
دبیر	秘書
آگاهی	意識
آگاهی	知識
مقابله	戦闘
اتفاقات	イベント
اتفاقات	行事
اسمیت	スミス
مفاهیم	概念
مفاهیم	コンセプト
مصالح	素材
مصالح	材料
مصالح	マテリアル
مصالح	材料
مصالح	素材
تأکید	強調
تأکید	一貫性
شرط	状態
شرط	条件
وحید	vahid
بزرگان	長老
روزانه	デイリー
واقعیت	真実
واقعیت	真理
واقعیت	リアリティ
واقعیت	現実
تمرکز	焦点
تمرکز	フォーカス
گوشت	食肉
گوشت	肉体
حقیقی	real
حقیقی	本物
حقیقی	リアル
حقیقی	トゥルー
حقیقی	true
حقیقی	本当
تئوری	セオリー
تئوری	理論
اردن	ヨルダン
اردن	ジョーダン
فاز	フェーズ
فاز	位相
الف	alf
الف	エルフ
پیچیده	コンプレックス
پیچیده	錯体
پیچیده	複雑
پیچیده	複雑
پیچیده	ツイスト
بیماران	患者
ایمنی	安全
ایمنی	セーフティ
گیر	歯車
گیر	ギア
جسم	本文
جسم	身体
جسم	本体
جسم	ボディ
جسم	コーパス
جسم	肉体
پرانتز	括弧
پرانتز	括弧
پرانتز	かっこ
ماریا	マリア
ماریا	マリヤ
سوال	質問
سوال	疑問
سوال	質問
احزاب	会社
احزاب	当事者
احزاب	パーティ
احزاب	パーティー
زاویه	角度
زاویه	アングル
روس	ロシア
فرستاده	メッセンジャー
فرستاده	messenger
عام	ジェネリック
آفتاب	太陽
آفتاب	sun
آفتاب	サンシャイン
آفتاب	日光
آفتاب	日差し
اتهام	告発
اتهام	チャージ
اتهام	課金
اتهام	充電
اتهام	告発
پدیده	現象
ارمنیان	アルメニア
کوبا	キューバ
فرصت	チャンス
فرصت	好機
فرصت	機会
مربیگری	コーチング
مربیگری	コーチ
مربیگری	コーチング
کندی	キャンディ
کندی	キャンディー
کندی	ケネディ
زیبای	美容
بعداً	後で
نگاهی	ルック
نگاهی	外観
فاطمه	ファティマ
قدمت	古い
قدمت	オールド
اخلاقی	道徳
نماز	祈り
نماز	礼拝
نماز	祈祷
نماز	祈り
اخلاق	気性
اخلاق	道徳
اینها	これらの
اینها	これら
تبلیغ	広告
تبلیغ	プロモーション
تبلیغ	宣伝
تبلیغ	宣伝
منطق	論理
امین	忠実
امین	信頼
امین	正直
مونیخ	ミュンヘン
بحران	危機
شناگر	競泳
شناگر	水泳
تولیدی	製造業
پارلمان	議会
پارلمان	国会
ریو	リョウ
ریو	リュウ
ریو	リオ
سپرده	預金
سپرده	預金
سپرده	デポジット
ایزو	iso
خاکستری	灰色
خاکستری	グレイ
خاکستری	グレー
خاکستری	灰色
خاکستری	グレイ
خاکستری	グレー
فورد	フォード
ستاد	スタッフ
تخمین	見積もり
مخفی	隠し
مخفی	秘密
انقلابی	revolution
انقلابی	革命
انقلابی	レボリューション
انقلابی	ruf
کس	カス
کس	キャス
بال	ボール
بال	ウイング
میوه	フルーツ
میوه	果実
میوه	果物
میوه	フルーツ
میوه	果実
میوه	果物
کارت	カード
تراکم	縮合
تراکم	凝縮
تراکم	圧縮
تراکم	密度
سیر	にんにく
سیر	ニンニク
سیر	ガーリック
تصادفی	ランダム
تصادفی	アクシデント
تصادفی	事故
تصادفی	偶然
هیات	委任
هیات	委嘱
معیارهای	メトリック
معیارهای	指標
معیارهای	基準
معیارهای	条件
آنا	アナ
آنا	アンナ
سگ	イヌ
عوارض	合併症
عوارض	地形
استیون	スティーヴン
هیجانی	感情
هیجانی	スリリング
آگوست	アウグスト
آفریقایی	アフリカ
تکامل	進化
تکامل	evolution
ایده	アイデア
ایده	アイディア
ایده	アイデア
ایده	観念
ایده	アイディア
نیرو	体力
نیرو	強度
نیرو	フォース
هندوستان	ヒンドゥスターン
هندوستان	インド
روان	走る
روان	ランニング
روان	流れる
مجری	司会
مجری	提示
مجری	プレゼン
ژیمناستیک	体操
خویشاوندان	親族
خویشاوندان	親戚
ضروری	緊急
ضروری	essentials
ضروری	必需品
نیک	ニック
سرود	聖歌
زرین	ゴールデン
زرین	黄金
زرین	gold
زرین	ゴールド
فرا	フラ
دکترای	医師
دکترای	医者
پرده	画面
پرده	スクリーン
پرده	カーテン
افسران	役員
آلبانی	オールバニ
آلبانی	アルバニー
وارنر	ワーナー
شور	塩水
شور	塩辛い
تمایل	意欲
فرم	形式
فرم	フォーム
فقه	法学
اسکندر	アレクサンドロス
اسکندر	アレクサンダー
اسکندر	アレキサンダー
نسبی	相対
نسبی	親戚
سیگنال	シグナル
سیگنال	信号
طرفداران	ファン
خریداری	購入
سینه	おっぱい
سینه	乳房
سینه	母乳
واشنگتن	ワシントン
آدم	アダム
سطحی	浅い
سطحی	浅瀬
سطحی	表面
سطحی	曲面
رقم	ディジット
ویروس	ウィルス
ویروس	ウイルス
ویروس	ウィルス
ویروس	ウイルス
ژنرال	全般
ژنرال	一般
ژنرال	将軍
قزاقستان	カザフスタン
زندانیان	囚人
ضربه	バンプ
ضربه	インパクト
ضربه	衝撃
ضربه	キック
ایر	空気
ایر	航空
ایر	エア
پیروز	win
پیروز	勝利
پیروز	勝ち
پیروز	勝つ
پیروز	勝利
نمایندگی	表現
نمایندگی	エージェンシー
نمایندگی	代理店
تایوان	中華民国
تایوان	台湾
قاسم	カシム
عقیده	意見
زیستی	生物
پزشکان	医師
پزشکان	医師
پزشکان	医師
پزشکان	医者
جاری	現在
سطوح	レベル
پیدایش	出現
پیدایش	ジェネシス
معلم	教員
معلم	教師
معلم	先生
معلم	教員
معلم	教師
پیشرفته	上級
آزمایشگاه	labs
آزمایشگاه	研究室
آزمایشگاه	研究室
آزمایشگاه	ラボ
طیف	スペクトル
جزئیات	詳細
جزئیات	ディテール
حس	感じる
حس	feel
حس	フィール
حس	気分
حس	フィーリング
حس	センス
حس	感覚
پیرو	フォロワー
گفتمان	談話
کمبود	欠如
کمبود	不足
کمبود	不足
جوامع	コミュニティ
جوامع	社会
تیراندازی	射撃
استدلال	論証
استدلال	引数
استدلال	論証
استدلال	推論
قله	山頂
قله	ピーク
خودمختار	自律
یورو	ユーロ
حومه	田舎
حومه	郊外
حومه	郊外
حومه	郊外
اون	彼女
دفن	埋葬
دفن	埋める
خوردن	食べる
آنلاین	オンライン
ادعای	債権
ادعای	主張
ادعای	取得
شیشه	グラス
شیشه	ガラス
مربوطه	関連
انتخاباتی	選任
انتخاباتی	選挙
مقدماتی	小学校
قومی	民族
مجتمع	統合
دانشجو	生徒
دانشجو	学生
شاگردان	瞳孔
شاگردان	弟子
نوجوانان	青少年
نظم	オーダー
نظم	注文
معانی	意味
تنهایی	孤独
تنهایی	孤独
تنهایی	寂しい
آلفا	alpha
آلفا	アルファ
چرخ	ホイール
چرخ	車輪
چرخ	ホイール
چرخ	車輪
چرخ	カート
چرخ	荷車
هرات	ヘラート
هرات	コンプレックス
هرات	錯体
هرات	複雑
گردش	周遊
گردش	遠足
گردش	循環
گردش	観光
بم	バム
پور	por
پور	pur
آیت	ait
تبعید	exile
تبعید	流罪
تبعید	亡命
تبعید	流罪
جنگلی	フォレスト
جنگلی	森林
جنگلی	ジャングル
روزگار	日数
آسیاب	ミル
آسیاب	グラインドコア
آسیاب	グラインド
بحرین	バーレーン
قربانی	犠牲
قربانی	生贄
جوزف	ヨセフ
آندره	アンドレ
پارس	バーク
پارس	樹皮
وکیل	弁護士
وکیل	弁護士
اختراع	発明
اختراع	発明
اختراع	発明
گرامی	名誉
گرامی	尊い
عمارت	マンション
داغ	熱い
داغ	ホット
داغ	暑い
جدایی	別れ
جدایی	別居
جدایی	分離
سفیر	大使
سفیر	アンバサダー
سفیر	サファイア
مزرعه	農場
مزرعه	ファーム
لیسانس	独身
تحقیقاتی	研究
تحقیقاتی	リサーチ
سینا	シエナ
سینا	シナイ半島
الفبای	アルファベット
حرفه	経歴
حرفه	キャリア
حرفه	職業
همراهی	エスコート
همراهی	護送
وسعت	拡大
ادب	礼儀
ادب	マナー
خودروی	自動車
خودروی	クルマ
خودروی	ハイブリッド
کوهی	マウンテン
بوسنی	ボスニア
افسانه	伝説
افسانه	神話
نجف	ナジャフ
قفقاز	コーカサス
مجاز	認可
معمولا	通常
معمولا	通常
اروگوئه	ウルグアイ
سراب	蜃気楼
گمان	意見
گمان	想定
گمان	就任
گمان	ファンシー
گمان	空想
چای	お茶
چای	紅茶
محاصره	封鎖
کف	フロア
اکران	選考
اکران	スクリーニング
فرماندار	知事
کنسرت	コンサート
کنسرت	コンサート
بیمه	保険
آلبرت	アルベルト
آلبرت	アルバート
گلی	グリー
گلی	クレイ
گلی	粘土
کجا	どこ
قیام	スタンディング
ونزوئلا	ベネズエラ
