και	そして
ρυθμός	評価
ρυθμός	テンポ
ρυθμός	リズム
κάστρα	城郭
θεατές	観客
σφαγή	虐殺
σφαγή	屠殺
σουλτάνος	スルタン
σουλτάνος	スルターン
ελαφρά	わずか
ελαφρά	あまり
σεν	セン
βιρτζίνια	バージニア
βιρτζίνια	ヴァージニア
μέταλλα	メタル
μέταλλα	金属
μέταλλα	金属
σκηνοθέτες	取締役
υποκατάσταση	置換
χορός	ダンス
χορός	ダンス
χορός	ダンシング
χορός	踊り
χορός	踊る
κολέγιο	カレッジ
κολέγιο	大学
κύμα	波動
κύμα	ウェーブ
κέρματα	硬貨
κέρματα	コイン
βία	暴力
μαδρίτη	マドリッド
μαδρίτη	マドリード
κάρλος	カルロス
πύλες	ゲイツ
κορίτσι	ガール
κορίτσι	少女
κορίτσι	女の子
πρόσφατη	最近
ρίο	リオ
βυζάντιο	ビザンチウム
αρσενικό	ヒ素
αρσενικό	男性
αρσενικό	オス
επαγγελματίες	プロフェッショナル
ψηφιακή	デジタル
ηλεκτρονική	エレクトロニクス
ηλεκτρονική	エレクトロニック
τεράστιο	巨大
κατάργηση	廃止
ήλιος	太陽
ήλιος	sun
άσπρο	白い
άσπρο	ホワイト
θεολογία	神学
εκδοχές	バージョン
πρόεδροι	社長
ερώτημα	問い合わせ
ερώτημα	質問
ερώτημα	疑問
σύνταξη	年金
σύνταξη	構文
τεχνικά	テクニカル
ιδιοκτήτης	オーナー
ιδιοκτήτης	所有者
κτήρια	建物
κτήρια	建築物
ωραία	ナイス
ωραία	ニース
ωραία	素敵
τάσεις	トレンド
τάσεις	流行
τάσεις	トレンド
σελήνη	ムーン
εύκολο	イージー
εύκολο	易しい
εύκολο	やさしい
εύκολο	簡単
ολυμπιακοί	オリンピック
απάντησε	回答
απάντησε	答え
απάντησε	答弁
θηλαστικά	哺乳類
μεσαιωνική	中世
ισοπαλία	引き分け
ισοπαλία	ネクタイ
ισοπαλία	引き分け
ισοπαλία	ドロー
κεφαλή	head
κεφαλή	ヘッド
κεφαλή	頭部
κεφαλή	弾頭
άθροισμα	合計
άθροισμα	総和
φυλακές	刑務所
φυλακές	監獄
φυλακές	刑務所
φυλακές	監獄
σαλβαδόρ	サルバドール
ηλεκτρονικό	エレクトロニック
κάλεσε	通話
κάλεσε	コール
αερίου	気体
αερίου	ガス
σύνδρομο	症候群
ζεύγος	ペア
πόρων	リソース
πόρων	資源
συνοικίες	ディストリクト
άσκηση	運動
άσκηση	行使
άσκηση	エクササイズ
σημείωση	メモ
σημείωση	ノート
ηλεκτρική	エレクトリック
ηλεκτρική	電気
ηλεκτρικό	エレクトリック
ηλεκτρικό	電気
αθηνά	アテーナー
επιπτώσεις	インパクト
επιπτώσεις	衝撃
επιπτώσεις	エフェクト
επιπτώσεις	効果
δορυφόρος	サテライト
δορυφόρος	衛星
αρσενικά	オス
αρσενικά	男性
αρσενικά	オス
τραγωδία	悲劇
κλειδί	キー
κλειδί	key
λευκά	白い
λευκά	ホワイト
μάρκο	マルコ
μάρκο	マルコ
πρωταθλητές	チャンピオンズ
πρωταθλητές	チャンピオン
μόρια	モリア
μόρια	分子
αυτόνομη	自律
τατουάζ	入れ墨
τατουάζ	刺青
τατουάζ	タトゥー
τατουάζ	入れ墨
τατουάζ	刺青
τατουάζ	タトゥー
διαταγές	命令
διαταγές	オーダー
διαταγές	注文
παιδεία	教育
παιδεία	学歴
αντίγραφο	重複
αντίγραφο	複製
αντίγραφο	コピー
αντίγραφο	レプリカ
φωτογραφίας	撮影
φωτογραφίας	写真
ανοικτό	オープン
ανοικτό	開館
ανοικτό	開く
θρησκευτικά	宗教
διάσταση	ディメンション
διάσταση	次元
διάσταση	寸法
μυθιστορήματα	小説
χένρι	ヘンリー
αξιολόγηση	査定
αξιολόγηση	評価
αξιολόγηση	評価
αξιολόγηση	評定
αντίθετο	反対
ορολογία	用語
δημοφιλές	人気
δημοφιλές	ポピュラー
εντολές	コマンド
εντολές	命令
εντολές	オーダー
εντολές	注文
χειρόγραφα	写本
χειρόγραφα	原稿
χειρόγραφα	写本
κλινική	クリニック
κλινική	診療所
μπαρόκ	バロック
πόλο	ポロ
κάτοχος	オーナー
κάτοχος	所有者
κάτοχος	ホルダー
μεθυλο	メチル
ιδρυτικό	創設
επίσκεψη	訪問
διακοπή	休憩
διακοπή	ブレーク
διακοπή	区切り
διακοπή	中断
αποδοχή	承諾
αποδοχή	受入れ
αποδοχή	承認
αποδοχή	受付
αποδοχή	受け入れ
αποδοχή	受け入れる
αποδοχή	承認
άφιξη	到着
κυνήγι	ハント
κυνήγι	狩り
κυνήγι	狩り
κυνήγι	ハンティング
κυνήγι	狩猟
χριστιανούς	キリスト教徒
πλεονέκτημα	利点
πλεονέκτημα	アドバンテージ
πληθυσμούς	人口
κόκκινη	赤い
κόκκινη	赤色
κόκκινη	レッド
μουσικές	ミュージカル
μοναχός	修道士
μοναχός	モンク
μισέλ	ミシェル
μισέλ	ミシェル
ψάρια	魚類
ψάρια	フィッシュ
μπιλ	ビル
τέξας	テキサス
κανονικό	レギュラー
κανονικό	普通
κανονικό	ノーマル
τζόνσον	ジョンソン
κόστα	コスタ
τζαμί	モスク
πάλη	レスリング
πάλη	闘争
πάλη	格闘
πάλη	ファイト
θαλάσσια	マリン
αδυναμία	衰弱
οχυρό	要塞
οχυρό	フォート
οχυρό	要塞
τόνι	トニー
μελετητές	学者
αγορές	購入
αγορές	マーケット
σύμπλεγμα	クラスタ
αδερφή	姉妹
αδερφή	シスター
σαμόα	サモア
σαμόα	サモア
φόρμουλα	公式
φόρμουλα	数式
συντεταγμένες	座標
έρχονται	来る
έρχονται	カミング
λόγοι	理由
προσβολή	侮蔑
προσβολή	侮辱
πληθυσμοί	人口
λύσεις	ソリューション
ανεξάρτητες	独立
ανεξάρτητες	インディペンデント
συμπεριλαμβανομένης	含む
κριμαίας	クリミア半島
πτήσεις	フライト
κρασί	ワイン
νάτριο	ナトリウム
μαργαρίτα	マーガレット
μαργαρίτα	マルゲリータ
μαργαρίτα	デイジー
πόρτο	ポルト
αφροδίτη	アプロディーテー
αφροδίτη	アフロディーテ
αφροδίτη	ウェヌス
αφροδίτη	金星
αφροδίτη	ヴィーナス
απονομή	授与
σύμπαν	宇宙
σύμπαν	cosmos
σύμπαν	コスモス
συντάκτες	エディタ
συντάκτες	作家
συντάκτες	著者
συντάκτες	作者
διαταραχή	擾乱
διαταραχή	騒乱
διαταραχή	無秩序
σαίξπηρ	シェイクスピア
σαίξπηρ	シェークスピア
οτιδήποτε	何でも
συνεισφορές	貢献
μαίρη	メアリ
μαίρη	メアリー
ακριβή	高い
ακριβή	高額
σιδηροδρομικός	鉄道
πόδι	フィート
παρκ	パーク
παρκ	公園
άνθη	お花
αστέρι	スター
αστέρι	恒星
αστέρι	star
συνέβαλε	寄稿
δωμάτιο	部屋
δωμάτιο	ルーム
πάσχα	イースター
συμφώνησε	同意
συμφώνησε	合意
γραμματεία	事務局
δημόσιες	公衆
δημόσιες	公開
δημόσιες	パブリック
ανθρώπινα	ヒト
ανθρώπινα	ヒューマン
ανθρώπινα	人間
φτερά	羽毛
φτερά	ウイングス
απαγόρευση	禁酒
απαγόρευση	禁止
απαγόρευση	禁酒令
αίθουσες	部屋
αίθουσες	ルーム
επιβάτες	乗客
υιός	息子
αξιωματικοί	役員
φιλοξενεί	ホスト
σερβικά	セルビア
διάλυμα	ソリューション
διάλυμα	溶液
καύσης	燃焼
σύνολα	集合
σύνολα	セット
σύνολα	合計
δημοφιλή	人気
δημοφιλή	ポピュラー
δημοφιλή	トレンド
εξορία	exile
εξορία	流罪
εξορία	亡命
εξορία	追放
εξορία	流罪
εξορία	配流
ανατροπή	subversion
ανατροπή	ひねり
ανατροπή	ツイスト
ανατροπή	転覆
επιλογές	オプション
επιλογές	選択肢
ενότητες	モジュール
ενότητες	セクション
αντιπολίτευση	野党
υποψήφιοι	候補者
υποψήφιοι	志願者
φορτίο	読み込む
φορτίο	ロード
φορτίο	読み込み
φορτίο	貨物
φορτίο	出荷
αφιερωμένο	専用
ακμή	ニキビ
γαλαξίας	銀河
γαλαξίας	銀河系
αζερμπαϊτζάν	アゼルバイジャン
ιωάννα	ジョーン
ιωάννα	ジャンヌ
ατλέτικο	アトレティコ
ατλέτικο	アトレチコ
πολίτη	市民
συνδέσμους	リンク
αριστοτέλη	アリストテレス
ελάχιστο	最低限
ελάχιστο	最低
ελάχιστο	最小
ελάχιστο	最小限
γυρίσματα	撮影
γυρίσματα	射撃
επίλυση	解決
επίλυση	解消
κεντρικός	中央
κεντρικός	セントラル
κουλτούρα	文化
κουλτούρα	カルチャー
πτηνά	鳥類
χαρτί	用紙
χαρτί	ペーパー
σετ	集合
σετ	セット
σετ	集合
σετ	セット
χάρις	ハリス
εξαιρετική	優れた
τρόφιμα	食べ物
τρόφιμα	料理
τρόφιμα	食品
τρόφιμα	食材
χρήσιμο	役に立つ
χρήσιμο	役立つ
προσδιορισμός	裁決
εργατικό	分娩
εργατικό	労働
ποταμών	河川
ανοιχτό	オープン
ανοιχτό	開館
ανοιχτό	開く
θετική	陽性
θετική	ポジティブ
πέμπτο	フィフス
χαμηλό	低い
παράταση	延長
παράταση	内線
κυμαίνεται	範囲
βλάστηση	植生
αποστάσεις	距離
αστική	アーバン
οδηγία	ディレクティブ
μεταφορών	輸送
μεταφορών	交通
στιούαρτ	スチュワート
στιούαρτ	スチュアート
στιούαρτ	ステュアート
χειρόγραφο	原稿
χειρόγραφο	写本
έντομα	昆虫
έντομα	バグ
έντομα	不具合
θείου	硫黄
αθλητισμός	スポーツ
αθλητισμός	スポーツ
δουλεύει	ワークス
δουλεύει	作品
πολεμικά	軍艦
μόριο	分子
γουινέας	ギニア
σοβαρό	深刻
παρατηρηθεί	観測
σκάκι	チェス
ποτάμι	河川
διάγραμμα	ダイアグラム
διάγραμμα	グラフ
διάγραμμα	チャート
πεδιάδα	無地
πεδιάδα	平野
ονόματι	named
αρμενία	アルメニア
ποσειδώνα	海王星
ποσειδώνα	ネプチューン
σκέψης	考え
σκέψης	思考
τραυματίες	怪我
τραυματίες	負傷
σμήνος	クラスタ
σμήνος	群れ
σμήνος	戦隊
αναγνώστες	読者
αναγνώστες	リーダー
ιιι	iii
διπλωμάτης	外交官
απολύτως	絶対に
χιλή	チリ
σαράντα	四十
άγρια	ワイルド
άγρια	野生
μαρίνα	marina
μαρίνα	マリーナ
πτέρυγα	ウォード
πτέρυγα	ウイング
υποψήφια	候補者
υποψήφια	候補
εκμετάλλευση	搾取
εκμετάλλευση	持株
ανώτατη	supreme
διάσημος	セレブリティ
διάσημος	有名人
νυν	現在
συνεχίζεται	継続
συνεχίζεται	続き
συνεχίζεται	継続
προετοιμασία	準備
προετοιμασία	調製
προετοιμασία	仕込み
