kategória	категорія
dedičstvo	успадкування
dedičstvo	спадщина
jen	джен
problému	задача
problému	проблему
problému	проблема
zachované	збережена
zachované	збереглося
zachované	зберегла
zachované	зберігав
kameňa	камінь
kameňa	stone
kameňa	стоун
vyjadriť	express
vyjadriť	експрес
porovnanie	порівняння
porovnanie	порівняння
porovnanie	порівняти
porovnanie	порівнювати
porovnanie	порівняйте
nevie	знає
fotografií	photos
fotografií	фотографій
kandidát	кандидат
mladosť	молодість
mladosť	юнацтва
mladosť	юність
mladosť	молодь
snahy	зусилля
roberta	роберта
info	info
info	інформації
info	інформація
anne	анн
anne	анна
oliver	олівер
nástupcom	наступником
procesor	процесор
procesor	процесор
procesor	процесора
procesor	цп
daná	вказаний
daná	дано
daná	надано
daná	даного
onedlho	soon
onedlho	скоро
napoleon	наполеона
napoleon	наполеон
kórejská	корейська
turistické	туристичний
turistické	туристичні
turistické	турист
turistické	туристичне
bruce	брюс
bass	бас
bass	басс
bohaté	багаті
bohaté	багатий
bohaté	rich
vyvinul	походять
areálu	університеті
bank	банк
padol	упав
padol	впала
padol	впав
padol	впала
padol	провалився
padol	падали
odborná	фахівець
odborná	професійний
odborná	професіонал
odborná	professional
odborná	професійні
výhody	переваги
výhody	плюси
výhody	переваги
výhody	вигоди
rastu	росту
rastu	зростання
rastu	ріст
hop	гоп
hop	hop
hop	хоп
zasa	знов
zasa	знову
victoria	вікторія
ovplyvnený	змушена
ovplyvnený	чинив
germain	жермен
obchodná	комерційне
obchodná	комерційного
obchodná	комерційні
obchodná	комерційна
obchodná	комерційний
ústava	конституція
príčiny	причини
príčiny	причинами
príčiny	причини
tenis	теніс
nepriateľa	ворог
polícia	поліція
rovnice	рівняння
rovnice	рівняння
štúdio	студія
štúdio	студії
štúdio	studio
štúdio	студію
štúdio	майстерні
štúdio	денне
vhodný	відповідний
vhodný	відповідні
vhodný	відповідну
vhodný	підходить
doktor	лікар
doktor	лікаря
doktor	доктор
doktor	лікарю
cyril	кирило
lord	господь
lord	господа
lord	володар
lord	лорд
občania	громадяни
občania	громадян
občania	громадянам
všeobecná	загальна
všeobecná	загальні
všeobecná	звичайний
všeobecná	загальний
všeobecná	загальне
všeobecná	загальні
všeobecná	генерал
všeobecná	загальний
všeobecná	загальне
villa	вілла
carlo	карло
hlboko	глибока
hlboko	deep
hlboko	глибоко
hlboko	глибокий
gary	гарі
gary	гері
atómov	атоми
atómov	атомів
billy	біллі
existovala	існував
existovala	існували
existovala	існувало
konfederácie	спрямованою
konfederácie	конфедерація
arabské	арабських
arabské	арабський
arabské	арабські
arabské	арабська
arabské	арабський
metód	способи
metód	методи
kurz	курс
kurz	майданчик
pracovali	спрацювало
pracovali	працював
pracovali	працювали
pracovali	працювала
velenie	наказую
velenie	командний
velenie	команда
motívy	теми
motívy	тем
motívy	мотиви
motívy	мотиви
zameriava	фокусується
potravín	харчування
potravín	їжа
potravín	foods
potravín	продуктовий
smery	напрямки
architektonické	архітектурний
náš	наше
náš	наша
náš	наші
náš	наш
náš	наші
rozhranie	інтерфейс
hrebeň	гребінець
hrebeň	хребта
hrebeň	хребет
znižuje	опускає
znižuje	зменшує
dráma	драматичний
dráma	драма
dráma	драми
ohrozené	зникнення
ohrozené	розкриті
opak	протилежність
opak	відміну
opak	протилежний
opak	навпаки
snáď	сподіваюсь
snáď	сподіваємося
snáď	напевне
snáď	сподіваємось
kancelárie	заклади
kancelárie	працевлаштування
kancelárie	офіс
kancelárie	office
daniela	даніела
siene	зал
jane	джейн
dôležitá	важлива
dôležitá	важливі
dôležitá	важливий
dôležitá	важливе
dôležitá	важливо
škody	ламати
škody	пошкодження
škody	сутичка
škody	збитки
výstava	виставку
výstava	експонат
výstava	виставка
výstava	виставки
webe	сайті
webe	сайт
webe	web
webe	веб
santiago	сантьяго
vila	vila
vila	вілла
jimmy	джимі
jimmy	джиммі
grande	гранде
grande	гранд
vedecká	науковий
vedecká	наукових
vedecká	наукова
chemický	хімічна
chemický	хімічні
chemický	хімічний
potreba	need
potreba	треба
potreba	потрібно
potreba	потреби
potreba	потреба
potreba	необхідність
michaela	мікаела
michaela	михайло
michaela	майкл
michaela	michael
michaela	михаїл
subst	subst
cross	хрест
cross	хрестик
cross	крос
vysvetlenie	пояснення
vysvetlenie	пояснення
bit	біт
vetvy	філії
vetvy	гілками
vetvy	гілки
obrana	оборона
obrana	захист
obrana	оборони
obrana	захист
obrana	оборону
vybavená	придатний
vybavená	обладнаний
záujmy	інтереси
záujmy	зацікавлення
záujmy	інтересів
ibn	ібн
dvanásť	дванадцять
partizánske	партизанів
ivo	іво
tovaru	товари
tovaru	засоби
tovaru	товар
zrušená	відкликано
zrušená	скасовано
zrušená	скасовано
zväzok	гучність
zväzok	пучок
aktivít	заняття
aktivít	діяльності
aktivít	діяльність
slovinsko	словенії
slovinsko	словенія
váži	важить
tele	тіло
tele	тіла
