kategória	категорія
zbrane	зброї
zbrane	зброя
zbrane	зброю
zbrane	руки
toky	потоки
toky	потоків
toky	протікає
toky	тече
nemal	мали
nemal	мав
pravidelne	регулярно
pravidelne	формальні
pravidelne	регулярний
pravidelne	звичайний
pravidelne	формальний
pravidelne	періодично
motorov	двигуни
motorov	рушії
kráľovná	цариці
kráľovná	королева
kráľovná	queen
kráľovná	краля
kráľovná	цариця
ľadový	айсберг
ľadový	лід
ľadový	льодом
ľadový	холодний
dát	дані
dát	data
hlavy	головах
hlavy	голів
hlavy	голови
hlavy	головами
filip	філіп
filip	філіп
autori	письменники
autori	письменників
autori	авторів
autori	автори
pravidlá	правила
vzdelanie	освіта
vzdelanie	освіти
vzdelanie	education
poprad	попрад
holandsko	нідерланди
holandsko	нідерландах
holandsko	нідерландів
fotografie	photos
fotografie	фотографій
fotografie	фотографія
fotografie	фотографії
fotografie	світлини
fotografie	світлин
fotografie	фото
vojsko	військові
vojsko	військовий
vojsko	поповнення
vojsko	війська
vojsko	армії
vojsko	армія
vojsko	військо
vojsko	армійський
island	ісландія
island	ісландії
navrhol	рекомендації
navrhol	запропоновані
navrhol	рекомендовані
mier	миру
mier	мир
washington	washington
washington	вашингтон
washington	вашингтона
opis	опис
patrila	належали
patrila	належав
bližšie	ближче
bližšie	ближча
bližšie	ближче
preteky	гонок
preteky	раси
preteky	перегони
preteky	забіг
preteky	раса
preteky	перегони
preteky	гонки
preteky	racing
tlak	тиск
vysoký	високий
vysoký	висока
vysoký	значне
vysoký	високе
vysoký	високі
vysoký	високий
poitou	пуату
paríža	paris
paríža	париж
west	захід
west	вест
vosges	вогези
stroj	machine
stroj	машина
stroj	автомат
konal	діяли
filozofi	філософи
štít	щит
štít	щити
stroje	техніка
stroje	ютери
stroje	автоматів
stroje	машини
stroje	машинами
chemik	хімік
patrili	належали
patrili	належав
budúcnosti	майбутнє
ťažko	hard
ťažko	тяжко
ťažko	важкий
ťažko	складна
ťažko	важка
ťažko	жорсткий
ťažko	навряд
ťažko	важко
ťažko	складно
ťažko	складне
štruktúra	текстура
štruktúra	текстури
štruktúra	структура
štruktúra	структури
budapešti	будапешт
priebeh	прогрес
priebeh	поступ
publicista	публіцист
pozdĺž	вздовж
pozdĺž	уздовж
princíp	принцип
profesionálny	фахівець
profesionálny	професійний
profesionálny	професіонал
profesionálny	professional
profesionálny	професійні
evanjelický	лютеранська
používali	використовується
používali	використана
používali	використані
používali	використано
operácie	дії
operácie	операцій
operácie	операції
operácie	дія
operácie	операція
ryby	рибки
ryby	риби
ryby	риб
ryby	риба
ryby	рибу
ryby	рибка
ryby	риби
semifinále	півфіналі
meuse	мез
inžinier	інженер
súčasnej	сучасна
súčasnej	contemporary
súčasnej	сучасне
orne	орн
life	життя
life	лайф
vedúci	керівник
vedúci	менеджер
vedúci	лід
vedúci	свинець
vedúci	ведучий
vedúci	ліда
afrike	африка
muž	чоловічий
muž	самець
muž	чоловічі
muž	чоловіча
muž	людина
muž	чоловік
muž	мужчина
muž	man
marek	марек
mix	мікс
mix	суміші
mix	суміш
gitarista	гітарист
žiline	жиліна
kameň	камінь
kameň	stone
kameň	стоун
kameň	скеля
kameň	рок
kameň	кручі
kameň	rock
prešiel	пройшов
prešiel	пройдено
prešiel	передано
prešiel	перейшов
prešiel	минули
pôdy	виноробстві
pôdy	земля
pôdy	ґрунту
pôdy	ґрунт
pôdy	земля
správu	повідомлення
stanislav	станіслав
vhodné	відповідний
vhodné	відповідні
vhodné	відповідну
vhodné	підходить
gymnázium	граматики
gymnázium	граматика
gymnázium	гімназія
pink	рожева
pink	рожевий
dobré	хороші
dobré	гарні
dobré	добрий
dobré	добре
systémov	систем
systémov	systems
osobný	особисті
osobný	особисте
osobný	особистий
osobný	персональний
zmluva	договір
zmluva	контракт
zmluva	договір
zmluva	договору
dlhá	довгий
dlhá	хай
dlhá	лонг
dlhá	long
dlhá	довга
dlhá	довгі
sprava	правий
sprava	права
sprava	право
sprava	праворуч
tony	тоні
tony	тонни
tony	тонн
zvyšok	залишок
zvyšok	залишку
zvyšok	відпочинок
úlohy	завдання
úlohy	задачі
úlohy	ролі
úlohy	призначення
úlohy	доручення
úlohy	задачу
úlohy	завдання
úlohy	задачі
klávesy	клавіші
klávesy	ключі
klávesy	клавіатур
novinár	журналіст
