மற்றும்	y
ஒற்றை	soltera
ஒற்றை	sencillo
ஒற்றை	single
அச்சு	eje
அச்சு	ejes
ஆஸ்திரேலியா	australia
கட்டப்பட்ட	construidos
கட்டப்பட்ட	construido
கட்டப்பட்ட	construida
கட்டப்பட்ட	construidos
கட்டப்பட்ட	construido
கட்டப்பட்ட	construida
பார்த்து	mirando
பார்த்து	viendo
பார்த்து	observando
வழங்கிய	proporcionada
வழங்கிய	proporcionados
வழங்கிய	proporcionado
எனப்படுகிறது	consagración
கடவுளின்	dioses
கடவுளின்	dios
வீதம்	calificar
வீதம்	tasa
வேளாண்மை	agricultura
ஐரோப்பா	europa
முடியவில்லை	fracasado
முடியவில்லை	fallado
முடியவில்லை	falló
முடியவில்லை	fracaso
எழுத	escribe
எழுத	escribo
எழுத	escribir
எழுத	escriba
எழுத	escritura
அறிஞர்கள்	académicos
அறிஞர்கள்	estudiosos
அறிஞர்கள்	eruditos
புலவர்கள்	poetas
பிரான்ஸ்	francia
பிரான்ஸ்	france
ஜெர்மனி	alemania
கொண்டே	mantener
கொண்டே	conservar
பயன்படுத்தப்பட்டது	utilizada
பயன்படுத்தப்பட்டது	usada
பயன்படுத்தப்பட்டது	usado
பயன்படுத்தப்பட்டது	utilizado
பயன்படுத்தப்பட்டது	utilizados
பயன்படுத்தப்பட்டது	usados
விரிவான	detallada
விரிவான	detalladas
விரிவான	detallado
தலைநகரம்	capitales
தலைநகரம்	capital
வட்டார	local
வட்டார	locales
பிரபல	famosa
பிரபல	famosas
பிரபல	famosos
பிரபல	famoso
பார்வை	alcance
பார்வை	reach
பார்வை	alcances
பார்வை	vistas
பார்வை	vista
பார்வை	view
பார்வை	ver
தகுதி	elegibilidad
தகுதி	admisibilidad
தகுதி	merezco
தகுதி	merecer
தகுதி	merece
தகுதி	mereces
தகுதி	merecen
தகுதி	cualificaciones
தகுதி	titulación
தகுதி	cualificación
தகுதி	calificación
தகுதி	elegible
தகுதி	elegibles
பாகம்	part
பாகம்	parte
பாகம்	módulo
பாகம்	modulo
பாகம்	módulos
மரபணு	gene
மரபணு	gen
மரபணு	genes
எல்லை	fronterizo
எல்லை	fronteriza
எல்லை	frontera
எல்லை	fronteras
எல்லை	borde
எல்லை	límite
எல்லை	frontera
எல்லை	limite
எல்லை	limitar
எல்லை	límite
எல்லை	alcance
எல்லை	intervalo
எல்லை	gama
எல்லை	rango
எல்லை	cordillera
நடு	middle
வேறுபாடு	diferencia
வேறுபாடு	contrastes
வேறுபாடு	contraste
உறுப்பு	término
உறுப்பு	elemento
நெடுஞ்சாலைகள்	carreteras
நெடுஞ்சாலைகள்	autopistas
மருத்துவர்	medico
மருத்துவர்	médico
மருத்துவர்	medico
மருத்துவர்	médico
மருத்துவர்	doctora
மருத்துவர்	doctor
இடத்தை	lugar
இடத்தை	place
எதிர்த்து	contra
எதிர்த்து	against
ஏற்ற	monte
ஏற்ற	montura
ஏற்ற	montar
புதினம்	novela
இடையிலான	entre
இலக்கணம்	grammer
இலக்கணம்	literatura
இலக்கணம்	gramática
லண்டன்	londres
கோப்பை	trofeo
கோப்பை	taza
கோப்பை	taza
கோப்பை	copa
கோப்பை	cup
அலி	alí
அலி	ali
வினை	reacción
வினை	reacciones
கருத்தில்	considerando
கண்டி	kandy
உள்ளடக்கிய	integrador
உள்ளடக்கிய	inclusiva
உள்ளடக்கிய	inclusivo
வகுப்பு	clase
வகுப்பு	class
வகுப்பு	clases
இறுதியாக	finalmente
பொருளாதாரம்	económicas
பொருளாதாரம்	económicos
பொருளாதாரம்	económico
பொருளாதாரம்	economico
பொருளாதாரம்	económica
பொருளாதாரம்	económico
பொருளாதாரம்	economía
பொருளாதாரம்	económicas
பொருளாதாரம்	financiero
பொருளாதாரம்	financial
பொருளாதாரம்	financieros
பொருளாதாரம்	financiera
பொருளாதாரம்	economia
பொருளாதாரம்	economía
பொருளாதாரம்	económica
தவறான	incorrecta
தவறான	incorrectos
தவறான	incorrectas
தவறான	incorrecto
தவறான	equivocado
தவறான	equivocados
தவறான	mal
தவறான	incorrecto
உச்ச	supremo
உச்ச	supremos
உச்ச	suprema
உச்ச	clímax
ஆப்பிரிக்க	africana
ஆப்பிரிக்க	africanos
ஆப்பிரிக்க	africanas
ஆப்பிரிக்க	africano
முகம்மது	mohammad
முகம்மது	mahoma
முகம்மது	mohamed
முக்கியமாக	principalmente
முடிகிறது	finalizando
முடிகிறது	terminando
முடிகிறது	acabado
முடிகிறது	acabando
முடிகிறது	finaliza
முடிகிறது	termina
முடிகிறது	extremos
முடிகிறது	terminando
நடந்து	caminar
நடந்து	caminando
நடந்து	pasear
நடந்து	paseando
விளைவு	resultado
விளைவு	efecto
விளைவுகள்	efectos
இத்தாலி	italia
இணையத்தளம்	website
இணையத்தளம்	web
இணையத்தளம்	sitio
உருவாக்கம்	creación
அமைதி	paz
அமைதி	peace
அமைதி	silencio
அமைதி	silenciosas
அமைதி	silenciosa
அமைதி	silencioso
அமைதி	silent
அமைதி	tranquilo
அமைதி	calmado
அமைதி	tranquila
அமைதி	calma
ஐந்தாம்	quinto
ஐந்தாம்	quinta
வழக்கமான	regulares
வழக்கமான	regular
வழக்கமான	regularidad
நன்றாக	bien
நன்றாக	fine
நன்றாக	fino
பண்பாட்டு	culturales
பண்பாட்டு	cultural
பண்பாட்டு	cultura
இருபது	twenty
இருபது	veintiuno
இருபது	veinte
பீட்டர்	pedro
பீட்டர்	peter
விஜய்	vijay
வேகம்	rapidez
வேகம்	celeridad
வேகம்	speed
வேகம்	velocidad
வேகம்	rapidez
வேகம்	rápido
வேகம்	rapido
வேகம்	fast
வேகம்	ayuno
உளவியல்	psicologia
உளவியல்	psicología
சதவீதம்	porcentaje
சதவீதம்	%
சதவீதம்	porcentaje
மகா	maha
பாலியல்	sexualmente
பாலியல்	sexuales
பாலியல்	sexual
அருங்காட்சியகம்	museo
அருங்காட்சியகம்	museos
காட்டுகிறது	mostrando
காட்டுகிறது	espectáculos
காட்டுகிறது	muestra
காட்டுகிறது	shows
புவி	earth
புவி	tierra
புவி	terrestre
மன	mental
மன	mentales
சிவாஜி	shivaji
இரும்பு	plancha
இரும்பு	hierro
நடந்தது	ocurrió
நடந்தது	sucedió
நடந்தது	pasó
பழமையான	legend
பழமையான	leyenda
பழமையான	clásicos
பழமையான	clásica
பழமையான	clasico
பழமையான	classic
பழமையான	clásico
செயற்கை	sintética
செயற்கை	sintéticas
செயற்கை	sintético
செயற்கை	sintéticos
செயற்கை	artificiales
செயற்கை	artificial
