اتھاہ	deep
پرتاب	kemegahan
پرتاب	grandeur
پرتاب	ringan
پرتاب	cahaya
پرتاب	light
پرتاب	kilauan
پرتاب	glitter
پرتاب	aim
پرتاب	bersinar
پرتاپ	maruah
پرتاپ	panas
پرتاپ	haba
پرتاپ	kehangatan
پرتاپ	kemegahan
پرتاپ	glory
پرتاپ	kemuliaan
پرتاپ	keagungan
پرتال	check
پرتال	semak
پرتال	chek
پرتال	bagasi
پرتال	muatkan
پرتال	cubaan
پرتال	percubaan
پرتال	testing
پرتالنا	sukatan
پرتالنا	ukur
پرتالنا	mengukur
پُرتگال	portugal
پُرتگالی	portugis
پرتِگّیا	janji
پرتِگّیا	komitmen
پرتِگّیا	commitment
پرتِگّیا	perjanjian
پرتِگّیا	agreement
پرتِگّیا	persetujuan
پُرتگیز	portugis
پُرتگیزی	portugis
پرتلا	tali
پرتَو	balok
پرتَو	ringan
پرتَو	cahaya
پرتَو	light
پرتَو	pantulan
پرتَو	imej
پرتَو	ray
پِرتی	peta
پِرتی	akaun
پِرتی	status
پرتیت	grace
پرتیت	muhibah
پرتیکشا	penantian
پرتیکشا	tunggu
پرتیکشا	kerinduan
پرتیکشا	keinginan
پرتیکشا	kemahuan
پرتھا	tradisi
پرتھا	kemasyhuran
پرتھا	fame
پرتھا	kemasyuran
پرتھا	suai
پرتھک	single
پرتھک	bujang
پرتھک	singel
پرتھک	berasingan
پرتھم	original
پرتھم	primer
پرتھم	utama
پرتھم	terawal
پرتھم	pertama
پرتھم	first
پرتھم	dulu
پرتھم	dahulu
پرتھوی	world
پرتھوی	dunia
پرتھوی	tanah
پرتھوی	ground
پرتھوی	bumi
پرجا	perlumbaan
پرجا	race
پرجا	ras
پرجا	penyewa
پرجا	family
پرجا	keluarga
پرجا	subjek
پرجا	keturunan
پرچ	zarah
پرچ	boh
پرچ	piece
پرچار	diffusion
پرچار	matawang
پرچار	suai
پرچار	berkhutbah
پرچار	diffusion
پرچار	matawang
پرچار	suai
پرچار	propaganda
پرچار	berkhutbah
پرچارک	pengkhutbah
پرچارک	penceramah
پرچانا	pesona
پرچانا	charm
پرچانا	jinak
پرچخ	boh
پرچخ	piece
پرچخ	cebisan
پُرچک	sanjungan
پُرچک	tanda
پُرچک	petanda
پُرچک	sign
پُرچک	tandatangan
پُرچک	pembayang
پُرچک	galakan
پُرچک	dorongan
پُرچک	sokongan
پُرچک	support
پُرچک	sokong
پرچلت	semasa
پرچلت	adat
پرچلت	dikenali
پرچلت	diakui
پرچلت	diiktiraf
پرچلن	semasa
پرچم	tassel
پرچم	malai
پرچم	sepanduk
پرچم	banner
پرچم	panji
پرچم	tassel
پرچم	malai
پرچم	ensign
پرچم	bendera
پرچم	sepanduk
پرچم	banner
پرچم	panji
پرچنڈ	furious
پرچنڈ	tegang
پرچنڈ	sengit
پرچنڈ	intense
پرچنڈ	brave
پرچنڈ	berani
پرچنڈ	bold
پرچنڈ	tebal
پرچنڈ	keganasan
پرچنڈ	menyeksakan
پرچنڈمورتی	oleander
پرچُول	curiosity
پرچُول	carian
پرچُول	gelintar
پرچُول	tabiat
پرچُول	kemaruk
پرچُول	ketagihan
پرچُون	runcit
پرچُون	runcit
پرچُون	peruncitan
پرچُون	retail
پرچہ	huruf
پرچہ	letter
پرچہ	magazine
پرچہ	majalah
پرچہ	chit
پرچہ	mesej
پرچہ	akhbar
پرچہ	periodical
پرچی	permit
پرچی	note
پرچی	nota
پرچی	huruf
پرچی	letter
پرچی	chit
پرچی	gelincir
پرچی	slip
پرچی	undilah
پرچی	undian
پرچی	undi
پرچی	mengundi
پرچھا	penyelesaian
پرچھا	decision
پرچھا	keputusannya
پرچھا	keputusan
پرچھانواں	syaitan
پرچھانواں	demon
پرچھانواں	bayangan
پرچھانواں	bayang
پرچھانواں	shadow
پرچھانواں	bebayang
پرچھانواں	pantulan
پرچھانواں	jin
پرچھانواں	imej
پرچھانواں	naungan
پرچھائیں	imaginasi
پرچھائیں	bayangan
پرچھائیں	bayang
پرچھائیں	shadow
پرچھائیں	bebayang
پرچھائیں	mewah
پرچھائیں	fancy
پرچھائیں	pantulan
پرچھائیں	naungan
پرچھی	karung
پرچھی	pouch
پرچھی	bag
پرچھی	beg
پرخاش	bertengkar
پرخاش	berbalah
پرخاش	pergaduhan
پرخاش	permusuhan
پرخچا	bahagian
پرخچا	bit
پرخچا	boh
پرخچا	piece
پرداخت	penyempurnaan
پرداخت	pelengkapan
پرداخت	didikan
پرداخت	bantuan
پرداخت	pertolongan
پرداخت	bantu
پرداخت	bantuan
پرداخت	help
پرداخت	membantu
پرداخت	kesempurnaan
پرداخت	caring
پرداخت	pembetulan
پرداخت	sokongan
پرداخت	support
پرداخت	sokong
پرداختہ	dihiasi
پرداختہ	selesai
پرداختہ	tamat
پرداختہ	digilap
پرداز	setiakawan
پرداز	finishing
پرداز	tabiat
پرداز	kesempurnaan
پرداز	selesaikan
پرداز	finish
پرداز	style
پرداز	gaya
پرداز	subjenis
پرداز	bergaya
پرداز	stail
پرداز	tampil
پرداز	pencapaian
پرداز	melengkapkan
پرداز	performer
پردازی	keanggunan
پردازی	elegance
پردازی	kesempurnaan
پردازی	hiasan
پردان	menawarkan
پردان	presenting
پردگی	bersederhana
پردوش	kesilapan
پردوش	yaasin
پردوش	dosa
پردہ	pengasingan
پردہ	purdah
پردہ	kerahsiaan
پردہ	privacy
پردہ	privasi
پردہ	modesty
پردہ	kerahsiaan
پردہ	penutup
پردہ	cover
پردہ	screen
پردہ	skrin
پردہ	dalih
پردہ	cadar
پردہ	pengasingan
پردہ	purdah
پردہ	kerahsiaan
پردہ	privacy
پردہ	privasi
پردہ	modesty
پردہ	kerahsiaan
پردہ	penutup
پردہ	cover
پردہ	screen
پردہ	skrin
پردہ	dalih
پردہ	cadar
پردہ	langsir
پردیپ	ringan
پردیپ	cahaya
پردیپ	light
پردیپ	tanglung
پردیپ	lantern
پردیپ	kecemerlangan
پردیپ	lampu
پردیپ	pelita
پردھان	chief
پردھان	ketua
پردھان	kepala
پردھان	presiden
پردھان	pengetua
پردھان	leader
پردھان	pemimpin
پردھان	kepala
پردھان	intelek
پردھان	hikmat
پردھان	kebijaksanaan
پردھان	hikmah
پردھانتا	kehebatan
پردھانتا	kebesaran
پُرزہ	jahat
پُرزہ	down
پُرزہ	kebawah
پُرزہ	sharp
پُرزہ	tajam
پُرزہ	bit
پُرزہ	nap
پُرزہ	boh
پُرزہ	piece
پُرزہ	scrap
پرَس	touchstone
پُرس	mempersoalkan
پُرس	asking
پُرس	bertanya
پُرس	menanya
پُرس	siasatan
پُرس	inquiry
پرسا	kapak
پرساد	muhibah
پُرسان	menyoal
پُرسان	asking
پُرسان	bertanya
پُرسان	menanya
پُرسان	pembantu
پُرسان	helper
پُرسان	penolong
پُرسان	guardian
پُرسان	wali
پرستار	peminat
پرستار	fan
پرستار	kipas
پرستار	servant
پرستار	hamba
پرستار	peminat
پرستار	fan
پرستار	kipas
پرستار	servant
پرستار	hamba
پرستان	jamaah
پرستان	penyembah
پرِستان	wonderland
پرستاؤ	awai
پرستاؤ	peluang
پرستاؤ	kesempatan
پرستاؤ	pengantar
پرستاؤ	pengenalan
پرستاؤ	perkenalan
پرستاؤ	majlis
پرستاؤ	prelude
پرستش	pengabdian
پرستش	penyembahan
پرستش	sembah
پرستش	beribadat
پرستش	beribadah
پرِستک	swift
پرستی	penyembahan
پرستی	sembah
پرستی	beribadat
پرستی	beribadah
پرستیدہ	disanjungi
پرستیدہ	dihormati
پرستھان	berlepas
پرسدھ	terkenal
پرسدھ	famous
پُرسِش	hormat
پُرسِش	respect
پُرسِش	siasatan
پُرسِش	inquiry
پُرسِش	asking
پُرسِش	bertanya
پُرسِش	menanya
پُرسِش	mempersoalkan
پرسن	terang
پرسن	cerah
پرسن	clear
پرسن	jelas
پرسنّتا	kebahagiaan
پرسنّتا	delight
پرسنگ	saying
پرسنگ	pengabdian
پرسنگ	lampiran
پرسنگ	syarikat
پرسنگ	adherence
پرسُوت	bersalin
پرسُوت	persalinan
پرسول	lembing
پرسیا	sabit
پرش	kapak
پرش	kapak
پُرش	ketinggian
پُرش	tinggi
پُرش	height
پُرش	suaminya
پُرش	suami
پُرش	lelaki
پُرش	jantan
پُرش	male
پرشاسن	pentadbiran
پرشاسن	pengurusan
پرشاسن	management
پرِشد	jemaah
پرِشد	majlis
پرِشد	dewan
پرِشد	perhimpunan
پرِشد	assembly
پرِشد	perjumpaan
پرِشد	rapat
پرِشد	mesyuarat
پرِشد	meeting
پرِشد	khalayak
پرِشد	penonton
پرشن	persoalan
پرشن	soalan
پرشن	menanya
پرشن	pertanyaan
پُرکار	dihiasi
پُرکار	tebal
پُرکار	bijak
پُرکار	wise
پرَکار	setiakawan
پرَکار	perbezaan
پرَکار	kind
پرَکار	mod
پرَکار	way
پرَکار	susun
پرَکار	kaedah
پرکاش	diffusion
پرکاش	ringan
پرکاش	cahaya
پرکاش	light
پرکاش	bersinar
پرکاش	pendedahan
پرکالا	tangga
پرکالا	langkah
پرکالا	steps
پرکالہ	portion
پرکالہ	bahagian
پرکالہ	boh
پرکالہ	piece
پرکالہ	spark
پرکالہ	mka
پرکان	gandar
پرکان	paksi
پرکانا	pujuk
پرکانا	pesona
پرکانا	charm
پرَکٹ	clear
پرَکٹ	jelas
پرَکرتی	ruang
پرَکرتی	space
پرَکرتی	angkasa
پرکشا	test
پرکشا	siasatan
پرکشا	penyiasatan
پرکشا	penyelidikan
پرکشا	peperiksaan
پرکشا	pemeriksaan
پرکوپ	keghairahan
پرکوپ	keterujaan
پرکوپ	kegembiraan
پرکوٹا	pagar
پرکوٹا	sempadan
پرکوٹا	wall
پرکوٹا	dinding
پِرکی	rebus
پرکھ	kalis
پرکھ	bukti
پرکھ	buktinya
پرکھ	test
پرکھ	inspection
پرکھ	peperiksaan
پرکھ	pemeriksaan
پرکھ	scrutiny
پُرُکھ	jantan
پُرُکھ	male
پُرکھا	lelaki
پُرکھا	progenitor
پُرکھا	ancestor
پرکھنا	test
پرکھیا	tester
پرکھیا	inspektor
پرگاہ	sampah
پرگت	lampiran
پرگت	persahabatan
پرگت	ikatan
پرگت	bond
پرگیان	intelligence
پرگیان	kecerdasan
پرگیان	perisikan
پرگیان	hikmat
پرگیان	kebijaksanaan
پرگیان	hikmah
پرگیان	ilmu
پرگیان	pengetahuan
پرگھٹ	clear
پرگھٹ	jelas
پرَلے	kiamat
پرم	terbaik
پرم	best
پرم	chief
پرم	ketua
پرم	kepala
پرم	supreme
پرم	melampau
پرم	hebat
پرم	superior
پرم	pertama
پرم	first
پرم	dulu
پرم	dahulu
پرم	paramount
پرما	keindahan
پرما	kecantikan
پرما	beauty
پرما	style
پرما	gaya
پرما	subjenis
پرما	bergaya
پرما	stail
پرمانڑو	atom
پرمپرا	tempahan
پرمپرا	pesanan
پرمپرا	susunan
پرمپرا	tempah
پرمپرا	order
پرمپرا	kaedah
پرمپرا	suai
پرمپرا	kayuh
پرمپرا	tradisi
پرُمکھ	chief
پرُمکھ	ketua
پرُمکھ	kepala
پرُمکھ	pengetua
پرُمکھ	kepala
پرمل	jelai
پرمل	jagung
پرمل	harum
پرمنڈل	sfera
پرمنڈل	bola
پرمنڈل	bebola
پرمنڈل	bulatan
پرمنڈل	orb
پرمنڈل	membulat
پرمنڈل	pusingan
پرمنڈل	bulat
پرمنڈل	glob
پرمنڈل	globe
پرمیشور	allah
پرَن	kelmarin
پرَن	kemarin
پرَن	moonlight
پرن	sayap
پرن	wing
پرن	dedaun
پرن	daun
پِرَن	janji
پِرَن	ikrar
پِرَن	berikrar
پِرَن	perjanjian
پِرَن	agreement
پِرَن	persetujuan
پرناش	kemusnahan
پرناش	kematian
پرناش	death
پرناش	maut
پرناش	ajal
پرناش	hujung
پرناش	penghujung
پرناش	hilangnya
پرنالا	conduit
پرِنام	result
پرِنام	pengubahan
پرِنام	perubahan
پرِنام	ubah
پرِنام	transformasi
پرِنام	perubahannya
پرِنام	hujung
پرِنام	penghujung
پرِنام	punca
پرِنام	sebab
پرِنام	selesaikan
پرِنام	finish
پرِنام	alasan
پرِنام	sebab
پرِنام	reason
پرنام	sujudlah
پرنام	berjemaah
پرنام	busur
پرنام	bow
پرنانا	kahwin
پرنتو	namun
پرنتو	bagaimanapun
پرنتو	namun
پرنتو	still
پرنتو	masih
پرنتو	pegun
پرنتو	tapi
پرنتو	tetapi
پرند	terbang
پرند	flying
پرند	pearl
پرند	mutiara
پرند	burung
پرند	harapan
پرند	harap
پرند	hope
پرند	bersayap
پُرندر	pencuri
پرندہ	flyer
پرندہ	risalah
پرندہ	flyer
پرندہ	risalah
پرندہ	burung
پرنی	chief
پرنی	ketua
پرنی	kepala
پرنی	guide
پرنی	panduan
پرنی	tuhan
پرنی	lord
پُرو	heaven
پُرو	syurga
پُرو	banyak
پروا	perhatian
پروا	bimbang
پروا	risau
پروا	kebimbangan
پروا	mahu
پروا	peduli
پروا	care
پروا	kebimbangan
پروا	kecemasan
پروا	kegelisahan
پرِوار	family
پرِوار	keluarga
پرواز	bongkak
پرواز	kesombongan
پرواز	terbang
پرواز	flying
پرواز	flight
پرواز	penerbangan
پرواز	berlepas
پرواز	kebanggaan
پرواز	pride
پرواز	maruah
پرواز	dalat
پرواز	capaian
پرواز	reach
پرواز	capaian
پروان	benar
پروان	true
پروان	hany
پروان	cuma
پروان	hanya
پروان	sahih
پروانجات	lesen
پروانجات	geran
پروانجات	permit
پروانجات	huruf
پروانچہ	tempahan
پروانچہ	pesanan
پروانچہ	susunan
پروانچہ	tempah
پروانچہ	order
پروانچہ	lesen
پروانچی	messenger
پروانگی	tinggalkan
پروانگی	tempahan
پروانگی	pesanan
پروانگی	susunan
پروانگی	tempah
پروانگی	order
پروانگی	arahan
پروانگی	perintah
پروانگی	tinggalkan
پروانگی	tempahan
پروانگی	pesanan
پروانگی	susunan
پروانگی	tempah
پروانگی	order
پروانگی	arahan
پروانگی	perintah
پروانگی	keizinan
پروانگی	izin
پروانہ	waran
پروانہ	permit
پروانہ	huruf
پروانہ	letter
پروانہ	pencinta
پروانہ	kekasih
پروانہ	lover
پروانہ	servant
پروانہ	hamba
پروانہ	lesen
پرواہ	longkang
پروجن	keinginan
پروجن	kemahuan
پروجن	wish
پروجن	hajat
پروجن	minat
پروجن	interest
پروجن	faedah
پروجن	memerlukan
پروجن	perlukan
پروجن	perlu
پروجن	need
پرور	penyokong
پرور	pelindung
پرورتن	pertukaran
پرورتن	exchange
پرورتن	barter
پروردِگار	providence
پروردِگار	pereka
پروردِگار	allah
پروردہ	servant
پروردہ	hamba
پروردہ	disokong
پروردہ	dibesarkan
پرورِش	sokongan
پرورِش	support
پرورِش	sokong
پرورِش	maintenance
پرورِش	penyelenggaraan
پرورِش	kebaikannya
پرورِش	kebaikan
پرورِندہ	belai
پروسا	menghidang
پروسا	dihidangkan
پروسیا	waiter
پروسیا	pelayan
پُرولتاری	proletariat
پُرولتاری	proletarian
پِرونا	menembusi
پروی	merbok
پروی	tekukur
پرویز	precious
پرویز	mustika
پرویز	bertuah
پرویز	beruntung
پرویز	menang
پرویزن	saringan
پِرویش	entrance
پِرویش	kemasukkan
پِرویش	kemasukan
پرَوین	mengetahui
پرَوین	cerdas
پرَوین	cemerlang
پرَوین	excellent
پرَوین	pandai
پرّہ	sisi
پرّہ	sampingan
پرّہ	samping
پرّہ	tepi
پرّہ	sempadan
پرہلاد	kebahagiaan
پرہلاد	joy
پرہلاد	kegembiraan
پرہلاد	keseronokan
پرہلاد	kesenangan
پرہیز	pencegahan
پرہیز	peduli
پرہیز	care
پرہیز	pantang
پرہیز	pencegahan
پرہیز	peduli
پرہیز	care
پرہیزگاری	pantang
پری	pencinta
پری	kekasih
پری	lover
پری	tercinta
پری	peri
پری	pencinta
پری	kekasih
پری	lover
پری	fairy
پری	tercinta
پری	peri
پُری	kampung
پُری	bandar
پُری	filling
پرے	beyond
پرے	away
پرے	jauhnya
پرے	yonder
پرِیّا	jelita
پریاگ	altar
پریاگ	india
پَرِیت	ghost
پَرِیت	hantu
پرِیت	love
پرِیت	cinta
پرِیت	menyukai
پریتا	reel
پرِیتم	suaminya
پرِیتم	suami
پرِیتم	pencinta
پرِیتم	kekasih
پرِیتم	lover
پریتن	perjuangan
پریتن	usaha
پریچَے	foreword
پریچَے	pengantar
پریچَے	pengenalan
پریچَے	perkenalan
پریچَے	preface
پریدہ	berselerak
پریدہ	diterbangkan
پریڈ	perarakan
پریڈ	parade
پریشان	berselerak
پریشان	perplexed
پریشان	malang
پریشان	jijik
پریشان	meluat
پریشان	bermasalah
پریشان	gelisah
پریشان	diganggu
پریشان	terganggu
پریشانی	kebimbangan
پریشانی	kecemasan
پریشانی	kegelisahan
پریشانی	kebimbangan
پریشانی	kecemasan
پریشانی	kegelisahan
پریشانی	buai
پریشانی	masalah
پریشانی	menyusahkan
پریکھا	penyesalan
پریکھا	menyesal
پریکھا	sesal
پریکھا	kebimbangan
پریکھا	aduan
پریکھا	duka
پریم	love
پریم	cinta
پریم	persahabatan
پریم	kebaikannya
پریم	kebaikan
پریمی	pencinta
پریمی	kekasih
پریمی	lover
پریمیکا	tercinta
پریوا	merpati
پریوا	messenger
پریوا	merbok
پریوا	tekukur
پرِیوار	family
پرِیوار	keluarga
پریوگ	usaha
پریوگ	penggunaan
پریوگ	kegunaan
پریوگ	procedure
پریوگ	prosedur
پڑا	useless
پڑا	sujudlah
پڑا	melahu
پڑاخا	keropok
پڑاخا	bang
پڑاقا	keropok
پڑاقا	bang
پڑائو	stesyen
پڑائو	stesen
پڑائو	kem
پڑائو	perkhemahan
پڑائو	kemah
پڑت	kadar
پڑت	rate
پڑتا	share
پڑتا	kos
پڑتا	dividen
پڑتا	portion
پڑتا	kuota
پڑتا	kouta
پڑتال	semakan
پڑتال	inspection
پڑتال	semakan
پڑتال	siasatan
پڑتال	penyiasatan
پڑتال	penyelidikan
پڑتال	perbandingan
پڑتال	check
پڑتال	semak
پڑتال	chek
پڑتال	audit
پڑچون	runcit
پڑخچے	kepingan
پڑخچے	potongan
پڑخچے	cebisan
پڑم	rakit
پڑنا	fall
پڑنا	jatuh
پِڑوانا	crush
پِڑوانا	perahan
پِڑوانا	mengasak
پڑوس	kejiranan
پڑی	kebimbangan
پڑی	kecemasan
پڑی	kegelisahan
پڑی	malapetaka
پڑی	bimbang
پڑی	risau
پڑیَل	lembam
پڑیَل	malas
پڑیَل	sampah
پڑھا	baca
پڑھانا	goda
پڑھانا	ajar
پڑھانا	mendidik
پڑھانا	didik
پڑھائی	bacaan
پڑھائی	reading
پڑھائی	pembacaan
پڑھائی	membaca
پڑھائی	bacaan
پڑھائی	reading
پڑھائی	pembacaan
پڑھائی	membaca
پڑھائی	study
پڑھائی	kajian
پڑِھن	belanak
پڑھنا	baca
پڑھنا	menguraikan
پڑھنا	study
پڑھنا	kajian
پڑھنا	pelajari
پڑھنا	belajarlah
پڑھنا	belajar
پز	penaik
پز	baking
پز	masakan
پز	memasak
پز	cooking
پِزشک	doktor
پِزوہش	siasatan
پِزوہش	penyiasatan
پِزوہش	penyelidikan
پِزوہش	carian
پِزوہش	gelintar
پِزوہش	peperiksaan
پِزوہش	pemeriksaan
پِژمان	sedih
پِژمان	sad
پژمُردگی	kesedihan
پژمُردہ	sedih
پژمُردہ	sad
پژمُردہ	layu
پس	belakang
پس	belakang
پس	punggung
پس	selepas
پِساچ	ghost
پِساچ	hantu
پسادست	hutang
پسادست	meminjam
پسارا	perluasan
پسارا	pengembangan
پسارنا	kembang
پسارنا	memanjangkan
پسارنا	stretch
پسارنا	membentangkan
پسارنا	display
پسارنا	sebarkan
پِسان	serbuk
پِسان	bedak
پِسان	tepung
پسانا	skim
پساوا	menolak
پسپا	ditewaskan
پسپا	dikalahkan
پسپا	defeated
پسپائی	berundur
پسپائی	tewaskan
پسپائی	kekalahan
پست	letih
