και	és
φιναλίστ	döntős
φιναλίστ	döntős
σωστά	jobbra
σωστά	helyes
σωστά	korrekt
άνοιξε	nyitva
τρόπους	módok
τρόπους	modor
κάποτε	egyszer
εμπορικό	pláza
εμπορικό	bevásárlóközpont
νικήτρια	győztes
νικήτρια	nyertes
γιουγκοσλαβίας	jugoszlávia
σοβαρά	komolyan
αφαίρεση	eltávolítása
αφαίρεση	eltávolítás
αφαίρεση	eltávolítása
αφαίρεση	eltávolítás
αφαίρεση	eltávolítása
συμπτώματα	tünetei
συμπτώματα	tünetek
προσωρινά	ideiglenesen
προσωρινά	átmenetileg
προσωρινά	ideiglenesen
προσωρινά	ideiglenes
προσωρινά	átmeneti
προσωρινά	ideiglenes
κερδίζει	győz
κερδίζει	nyert
υδρογόνου	hidrogén
άγνωστο	ismeretlenek
άγνωστο	ismeretlen
εντούτοις	mindamellett
εντούτοις	mindazonáltal
εντούτοις	azonban
κύτταρα	sejtek
κύτταρα	cellák
συνέντευξη	interjú
ρουμανία	románia
συνάντηση	találkozni
συνάντηση	találkozó
συνάντηση	gyűlés
συνάντηση	találkozás
συνάντηση	találkozó
συνάντηση	megbeszélés
μετακόμισε	elköltözött
μετακόμισε	költözött
οικισμούς	telepek
οικισμούς	települések
λουδοβίκος	louis
λουδοβίκος	lajos
λουδοβίκος	ludovico
αντ	hangyák
αντ	hangya
αντ	helyett
αντ	ehelyett
αντ	helyette
αντ	ade
ανακάλυψε	felfedezte
ανακάλυψε	felfedezett
λογισμικό	szoftverek
λογισμικό	szoftver
ενέργειες	műveletek
ενέργειες	fellépések
ενέργειες	akciók
ενέργειες	intézkedések
ενέργειες	cselekvések
πολωνίας	lengyelország
αεροπορία	repülés
αεροπορία	légiközlekedés
αεροπορία	légiközlekedési
μαδρίτης	madrid
μαδρίτης	madridi
σωματείο	union
σωματείο	unió
σωματείο	szakszervezet
σωματείο	unión
σωματείο	uniós
παρόν	ajándék
παρόν	jelen
ιησού	jézus
νομίσματα	érméket
νομίσματα	érme
νομίσματα	érmék
νομίσματα	pénznem
νομίσματα	valuták
πρακτικά	gyakorlati
πρακτικά	praktikus
πρακτικά	gyakorlatilag
σημαντικός	fontos
ενεργό	aktív
ενεργό	aktívak
προβολή	kijelző
προβολή	megjelenítés
προβολή	megjelenítési
προβολή	megtekintés
προβολή	kilátás
προβολή	nézet
ρυθμό	lépést
ρυθμό	tempó
ρυθμό	ritmus
συνελήφθη	letartóztatott
συνελήφθη	letartóztatták
βορειοδυτικά	északnyugat
καλλιτέχνης	művész
καλλιτέχνης	előadó
άντζελες	angeles
μαύρη	fekete
μαύρη	black
στήλη	oszlop
νόμισμα	pénznem
νόμισμα	valuta
νόμισμα	fizetőeszköz
νόμισμα	érme
συλλογές	gyűjtemények
δημιουργώντας	létrehozása
δημιουργώντας	létrehozva
στόλου	flotta
καταστράφηκε	megsemmisült
καταστράφηκε	elpusztult
καταστράφηκε	elpusztította
καταστράφηκε	tönkretette
καταστράφηκε	tönkrement
καταστράφηκε	tönkretett
βιογραφία	életrajz
καθηγητή	professzor
καρδιά	szívem
καρδιά	szívvel
καρδιά	szív
στάδια	stadionok
στάδια	szakaszok
στάδια	szakaszok
στάδια	lépcső
στάδια	lépcsők
στάδια	lépések
στάδια	lépés
στάδια	lépéseket
γιου	yoo
καθαρά	világos
καθαρά	tiszta
καθαρά	tiszta
καθαρά	clean
καθαρά	háló
καθαρά	nettó
καθαρά	net
αντίπαλο	rivális
αντίπαλο	ellenfél
αντίπαλο	ellenfele
ολοκλήρωση	befejezés
ολοκλήρωση	befejezése
ολοκλήρωση	integráció
ολοκλήρωση	beilleszkedés
ολοκλήρωση	komplett
ολοκλήρωση	teljes
ολοκλήρωση	teljessé
τέταρτο	negyedszer
τέταρτο	negyedik
έδειξε	mutatta
έδειξε	mutatott
έδειξε	megmutatta
παρουσιάστηκε	bemutatott
θεωρίες	elméletek
ιταλοί	olaszok
ανεξάρτητη	független
ανεξάρτητη	önálló
ανεξάρτητη	függetlenek
εργαστήριο	laboratórium
εργαστήριο	laboratóriumi
εργαστήριο	műhely
εργαστήριο	laboratórium
εργαστήριο	labor
αντικατέστησε	levált
αντικατέστησε	helyébe
αντικατέστησε	helyettesíteni
δείγμα	mintavétel
δείγμα	minta
δείγμα	példány
δημιουργήθηκαν	létrehozott
δημιουργήθηκαν	létrehozva
δημιουργήθηκαν	teremtett
πληροφορία	információ
πληροφορία	tájékoztatás
πληροφορία	információk
πορτογαλία	portugália
ιστορικοί	történészek
πού	hol
πού	ahol
ονομασίες	nevek
ονομασίες	neveket
παραμονή	éva
παραμονή	eve
παραμονή	maradj
εμμανουήλ	emmanuel
βάσεις	alapítványok
βάσεις	bázisok
ελάχιστα	minimum
ελάχιστα	minimális
ελάχιστα	legkisebb
ελάχιστα	minimálisan
ελάχιστα	minimális
ελάχιστα	minimálisan
απαιτείται	szükséges
μεγάλωσε	felemelt
μεγάλωσε	nevelt
μεγάλωσε	felvetett
μεγάλωσε	emelt
νομικά	jogilag
νομικά	törvényesen
νομικά	legálisan
νομικά	jogi
νομικά	legális
νομικά	törvényes
διαχειριστής	admin
διαχειριστής	adminisztrátor
διαχειριστής	menedzser
διαχειριστής	vezető
διαχειριστής	kezelő
διαχειριστής	igazgató
διαχειριστής	adminisztrátor
διαχειριστής	ügyvezető
διαχειριστής	ügyintéző
διαχειριστής	tisztviselő
πολεμικό	hadihajó
στενά	szorosan
ακρίβεια	precíziós
ακρίβεια	pontosság
ακρίβεια	pontosság
υγεία	egészségügy
υγεία	egészségügyi
υγεία	egészség
ιαπωνίας	japán
άρτας	arta
δημήτρη	dimitri
πολέμους	háborúk
υπογραφή	aláírás
υπογραφή	aláírva
υπογραφή	aláírás
υπογραφή	aláírt
υπογραφή	aláírás
σταθμοί	állomások
θεώρημα	tétel
αναγέννηση	reneszánsz
αναγέννηση	regeneráció
αναγέννηση	újjászületés
σταμάτησε	leállt
σταμάτησε	megállt
προηγούμενο	precedens
προηγούμενο	előző
προηγούμενο	korábbi
μέσος	átlagos
μέσος	átlagosan
μέσος	átlag
επάγγελμα	foglalkozása
επάγγελμα	szakma
επάγγελμα	foglalkozás
επάγγελμα	foglalkozása
επάγγελμα	megszállás
επάγγελμα	foglalkozás
αγωνιστής	harcos
αγωνιστής	bunyós
αγωνιστής	agonista
ιράκ	irak
ιράκ	iraki
διάλυση	feloszlatását
μέγα	mega
πρωτοβουλία	kezdeményező
πρωτοβουλία	kezdeményezés
μηχανικός	autószerelő
μηχανικός	szerelő
μηχανικός	mérnök
αριθμοί	számadatok
αριθμοί	számok
αριθμοί	figurák
αριθμοί	számok
εμπορίου	kereskedelem
εμπορίου	kereskedelmi
εμπορίου	kereskedés
εμπορίου	csere
εμπορίου	kereskedelem
εμπορίου	kereskedelmi
οπτικά	vizuálisan
οπτικά	vizuális
οπτικά	optikai
απαιτεί	igényli
απαιτεί	megköveteli
απαιτεί	követel
απαιτεί	igényes
έληξε	lejárt
γάμος	házasság
γάμος	házasságot
γάμος	esküvő
γάμος	esküvőn
γάμος	esküvőre
μηχανή	gépezet
μηχανή	gép
μηχανή	hajtómű
μηχανή	motor
βραζιλίας	brazil
βραζιλίας	brazília
ειδικές	specifikus
ειδικές	konkrét
πότε	mikor
πότε	amikor
εγχώρια	hazai
εγχώρια	belföldi
ισπανική	spanyolul
ισπανική	spanyolok
ισπανική	spanyol
βασιλεία	bázeli
βασιλεία	uralma
βασιλεία	uralom
όπερα	opera
όπερα	operát
λεπτομέρειες	részletek
λεπτομέρειες	részleteket
λεπτομέρειες	részlet
λεπτομέρειες	részletes
νήσοι	szigetek
νήσοι	szigeteket
συγκέντρωσε	gyülekező
όψη	megtekintés
όψη	kilátás
όψη	nézet
εργαλεία	eszközök
εργαλεία	szerszám
εργαλεία	szerszámok
ευθύνη	kötelezettség
ευθύνη	felelősség
ευθύνη	felelősséget
ευθύνη	felelősség
εργάζεται	működik
δίδαξε	tanítsd
δίδαξε	tanítson
δίδαξε	tanítani
δίδαξε	tanított
κανονικά	általában
νικητές	győztesek
νικητές	nyertesek
μα	de
φοιτητές	diákok
φοιτητές	hallgatók
φοιτητές	tanulók
οδηγήσει	ólom
οδηγήσει	vezet
αποφάσεις	döntések
αποφάσεις	határozatok
αποφάσεις	ítéletek
αποφάσεις	határozatok
κύκλου	ciklus
κύκλου	ciklusban
εγκατάσταση	telepítés
εγκατάσταση	létesítmény
εγκατάσταση	létesítmény
εγκατάσταση	telepítés
εγκατάσταση	telepíteni
εγκατάσταση	telepítése
αναφοράς	hivatkozás
αναφοράς	referencia
αναφοράς	utalás
ψηφοφορία	szavazz
ψηφοφορία	szavazás
ψηφοφορία	szavazat
ψηφοφορία	szavazzatok
ψηφοφορία	szavazás
ψηφοφορία	szavazati
ψηφοφορία	szavazó
βρετανός	britek
βρετανός	angol
βρετανός	brit
ατμόσφαιρα	légkör
ατμόσφαιρα	atmoszféra
ατμόσφαιρα	hangulat
τύπους	típusok
τύπους	típusai
άμυνα	védelem
άμυνα	védekezés
άμυνα	védelmi
άμυνα	védelem
άμυνα	védekezés
άμυνα	védelmi
απεικόνιση	kijelző
απεικόνιση	megjelenítés
απεικόνιση	megjelenítési
απεικόνιση	illusztráció
απεικόνιση	képalkotó
κωνσταντίνο	constantino
κέρκυρα	korfu
εκτίμηση	értékelés
εκτίμηση	becsült
εκτίμηση	becslés
σχετικό	relatív
σχετικό	viszonylagos
σχετικό	rokon
σχετικό	vonatkozó
σχετικό	releváns
σχετικό	relevánsak
σχετικό	lényeges
σχετικό	összefüggő
σχετικό	kapcsolódó
σχετικό	rokonok
σχετικό	rokon
σχετικό	kapcsolatban
βράδυ	este
βράδυ	estét
ποσό	összeg
κατέχει	tartja
τέχνες	művészet
τέχνες	művészetek
τέχνες	művészeti
παντρεμένος	házas
παντρεμένος	házasok
μεθόδους	módszer
μεθόδους	módszerek
τελετή	szertartás
τελετή	ceremónia
τελετή	ünnepség
κόμης	gróf
παρουσιάζεται	bemutatott
καθιερώθηκε	bevezetett
καθιερώθηκε	bemutatott
συγκέντρωση	koncentrációja
συγκέντρωση	koncentráció
συγκέντρωση	összefonódás
συγκέντρωση	koncentrációt
συγκέντρωση	összegyűlt
συγκέντρωση	gyülekező
συγκέντρωση	összejövetel
ήττες	veszteségek
ήττες	veszteség
ήττες	veszteségeket
αφήνοντας	elmegy
ασθενείς	páciensek
ασθενείς	betegek
δυστυχώς	sajnos
δυστυχώς	sajna
δυστυχώς	sajnos
δυστυχώς	sajna
τάξεις	órák
τάξεις	osztályok
ρόλους	szerepei
νέοι	fiatalok
νέοι	ifjúsági
νέοι	fiatalság
νέοι	ifjúság
ζωγράφοι	festők
πολ	paul
πολ	pál
απόπειρα	kísérlet
απόπειρα	próbálkozás
λεπτό	vékony
λεπτό	sovány
λεπτό	perc
παράγοντας	faktor
παράγοντας	tényező
αλλού	máshol
αλλού	másutt
αλλού	máshová
βρίσκει	talál
βρίσκει	megtalálja
ηχογραφήσεις	felvételeket
ηχογραφήσεις	felvételek
εκατοστά	centiméter
εκατοστά	centi
εκατοστά	hüvelyk
αθηναίοι	athéniak
ορχήστρα	band
ορχήστρα	banda
ορχήστρα	együttes
ορχήστρα	zenekar
ορχήστρα	zenekar
άνοιγμα	nyitva
άνοιγμα	megnyitás
άνοιγμα	nyitás
άνοιγμα	megnyitó
άνοιγμα	nyitó
άνοιγμα	nyílás
χαρακτηριστική	jellemző
χαρακτηριστική	jellegzetes
ιρλανδία	írország
δεκάδες	tucatnyi
υγρό	nedves
υγρό	nyirkos
υγρό	folyadék
υγρό	folyékony
υγρό	folyadék
υγρό	vizes
υγρό	nedves
ηγέτες	vezetői
ηγέτες	vezetők
ζευγάρι	páros
ζευγάρι	pár
ιωσήφ	joseph
ιωσήφ	józsef
ιωσήφ	josef
αργεντινή	argentína
διαθήκη	testamentum
καλλιτέχνη	művész
καλλιτέχνη	előadó
αλβανία	albánia
πριγκίπισσα	királylány
πριγκίπισσα	hercegnő
λι	lee
ήχου	audio
ήχου	hang
σχεδιασμό	dizájn
σχεδιασμό	tervezési
σχεδιασμό	design
σχεδιασμό	tervezés
παρόμοιο	hasonló
παρόμοιο	hasonlóak
παρόμοιο	hasonlók
αθλητικός	sportos
αθλητικός	atlétikai
δημοψήφισμα	népszavazás
πουλιά	madarak
ποιότητα	minőségi
ποιότητα	minősége
ποιότητα	minőség
σύντομη	rövid
σύντομη	alacsony
