மற்றும்	et
மையங்கள்	centres
கருப்பை	utérus
கருப்பை	utérus
மாநகராட்சி	corporation
ஆயுதங்கள்	armements
ஆயுதங்கள்	armes
ஆயுதங்கள்	armement
பராமரிப்பு	entretien
பராமரிப்பு	maintenance
ஞாயிறு	dim
ஞாயிறு	soleil
ஞாயிறு	sunday
ஞாயிறு	dimanches
ஞாயிறு	dimanche
கண்கள்	yeux
சகோதரி	sis
சகோதரி	sœur
சகோதரி	sister
சகோதரி	soeur
சகோதரி	sœur
சகோதரி	sissy
பணியாளர்	salarié
பணியாளர்	travailleur
பணியாளர்	employé
விழாக்கள்	festivals
விழாக்கள்	fêtes
முக்கோணம்	traduire
முக்கோணம்	traduit
முக்கோணம்	triangulaire
முக்கோணம்	triangle
முக்கோணம்	triangles
இணைக்கிறது	connecter
இணைக்கிறது	raccordement
இணைக்கிறது	reliant
இணைக்கிறது	connexion
கணம்	moment
கணம்	instant
சிறிதளவு	légèrement
அனுபவம்	expérimentées
அனுபவம்	expérimentée
அனுபவம்	expérimenté
அனுபவம்	expérimentés
அனுபவம்	expériences
அனுபவம்	expérience
கோரி	cori
கோரி	exiger
கோரி	exigeante
கோரி	exigeants
கோரி	exigeant
கோரி	corey
கோரி	cory
ஒப்பிடுகையில்	comparés
ஒப்பிடுகையில்	comparé
இயக்கங்கள்	opérations
உடை	robe
உடை	vinaigrette
உடை	pansement
உடை	pansements
உடை	dressing
டாலர்கள்	dollars
மற்றவர்கள்	autres
ஸ்பெயின்	espagne
நோக்கியா	nokia
அக்னி	agni
அதிகளவில்	hautement
காளி	kali
டே	tae
டே	dey
பாடலை	chant
பாடலை	chanson
நடுத்தர	moyen
நடுத்தர	moyennes
நடுத்தர	médium
நடுத்தர	moyenne
நடுத்தர	milieu
ஹோட்டல்	hôtel
வடிவவியல்	géométrique
வடிவவியல்	géométrie
நீக்கம்	spot
பழுப்பு	brown
பழுப்பு	marron
பழுப்பு	bruns
பழுப்பு	brun
பழுப்பு	brunes
பழுப்பு	brune
பழுப்பு	brûlure
பழுப்பு	graver
பழுப்பு	brûler
பழுப்பு	brûlent
பழுப்பு	gris
பழுப்பு	grise
பழுப்பு	gray
பழுப்பு	gris
பழுப்பு	grise
தடுக்கும்	empêcher
தடுக்கும்	prévenir
நாட்களுக்கு	jours
நாட்களுக்கு	journées
பழக்கம்	habitude
பழக்கம்	habitudes
பழக்கம்	habit
அழகான	beau
அழகான	superbe
அழகான	magnifiques
அழகான	magnifique
அழகான	belle
அழகான	belle
அழகான	ravissante
அழகான	charmant
அழகான	charmante
அழகான	adorable
இணையாக	parallèlement
இணையாக	parallèles
இணையாக	parallèle
நடப்பு	actuel
நடப்பு	courant
நடப்பு	actuels
நடப்பு	actuelle
நடப்பு	actuel
நடப்பு	présent
நடப்பு	présents
நடப்பு	présente
நடப்பு	présenter
இறையியல்	théologique
இறையியல்	théologie
தோன்றுகிறது	semble
தோன்றுகிறது	semble
தோன்றுகிறது	paraît
தோன்றுகிறது	apparaît
தோன்றுகிறது	apparait
நெட்வொர்க்	reseau
நெட்வொர்க்	réseaux
நெட்வொர்க்	réseau
பக்கத்தை	pages
பக்கத்தை	page
அரியானா	haryana
சின்னங்கள்	icônes
வளாகத்தில்	campus
கோரிக்கை	demander
கோரிக்கை	demande
கோரிக்கை	requête
கோரிக்கை	demandez
காலி	galle
காலி	vides
காலி	vider
காலி	vide
ஆலன்	allen
ஆலன்	allan
ஆலன்	alain
ஆலன்	alan
யோகம்	yoga
மூலங்கள்	sources
மூலங்கள்	ressources
வீழ்ச்சி	défaite
வீழ்ச்சி	défaites
வீழ்ச்சி	vaincre
வீழ்ச்சி	tomber
வீழ்ச்சி	automne
வீழ்ச்சி	chute
வீழ்ச்சி	fall
பாடினார்	sang
பாடினார்	chanté
பாடினார்	chantait
தொழிலில்	industrie
கொடுக்கப்பட்ட	donné
கொடுக்கப்பட்ட	donnés
சொந்தமான	personnel
சொந்தமான	personnelle
சொந்தமான	personnelles
சொந்தமான	personnels
வாழ	live
வாழ	vivant
வாழ	vivre
முன்னோடி	pionnier
முன்னோடி	pioneer
முன்னோடி	pionniers
முன்னோடி	pionnière
பிறர்	autres
காந்த	magnétiques
காந்த	magnétique
காந்த	magnétisme
அப்பால்	beyond
எண்ணற்ற	nombreux
எண்ணற்ற	nombreuses
எண்ணற்ற	innombrables
கண்டறியப்பட்டது	détectée
கண்டறியப்பட்டது	détecté
கண்டறியப்பட்டது	détectées
கண்டறியப்பட்டது	détectés
கண்டறியப்பட்டது	diagnostiquée
கண்டறியப்பட்டது	diagnostiqués
கண்டறியப்பட்டது	diagnostiqué
கண்டறியப்பட்டது	trouvée
கண்டறியப்பட்டது	trouvé
கண்டறியப்பட்டது	trouvées
கண்டறியப்பட்டது	retrouvé
கண்டறியப்பட்டது	trouvés
அமைப்புகளில்	paramètres
அமைப்புகளில்	réglages
அமைப்புகளில்	configuration
அமைப்புகளில்	paramétrage
துடுப்பாட்டம்	criquets
துடுப்பாட்டம்	cricket
துடுப்பாட்டம்	criquet
எகிப்திய	égyptiens
எகிப்திய	égyptienne
எகிப்திய	égyptien
பாட்டு	chant
பாட்டு	chanson
பாடும்	chant
பாடும்	chanter
ஜாவா	java
நாணயங்கள்	pièces
நாணயங்கள்	monnaies
டூ	doo
ஹார்ட்	hart
ஆடு	chèvre
ஆடு	bouc
அம்மா	amma
அம்மா	maman
அம்மா	mère
அம்மா	mom
அம்மா	maman
அம்மா	mère
அம்மா	mere
அம்மா	maman
படகு	rafting
படகு	bateau
படகு	canot
தொழில்துறை	industrie
தொழில்துறை	industrielle
தொழில்துறை	industriels
தொழில்துறை	industrielles
தொழில்துறை	industriel
குல	avec
துல்லியமாக	exacte
துல்லியமாக	précises
துல்லியமாக	précis
துல்லியமாக	justement
துல்லியமாக	précisément
கூற்று	expression
கூற்று	énoncé
கூற்று	déclaration
ஒப்புதல்	consentement
ஒப்புதல்	approuve
ஒப்புதல்	approuvent
ஒப்புதல்	approuver
ஒப்புதல்	approbation
ஒப்புதல்	agrément
ஒப்புதல்	homologation
சக	confrère
சக	collègue
அதிகாரப்பூர்வமாக	officiellement
டென்னிஸ்	tennis
மணல்	sables
மணல்	sable
இடை	taille
நுட்பம்	textures
நுட்பம்	textures
நுட்பம்	texture
நுட்பம்	exactitude
நுட்பம்	précision
நுட்பம்	justesse
கவலை	angoisse
கவலை	anxieux
கவலை	inquiétude
கவலை	anxiété
