hän	她
square	方塊
square	方形
square	廣場
kuvittaja	illustrator
atlas	atlas
hunt	獵
hunt	hunt
hunt	狩獵
toimiala	部門
toimiala	工業
toimiala	產業
toimiala	行業
toimiala	業界
lapsuus	童年
prototyyppi	原型
stora	stora
hylätty	廢棄
hylätty	遺棄
sanakirja	詞典
sanakirja	字典
englannista	英國
englannista	英格蘭
jamie	jamie
helen	海倫
helen	helen
lentävät	飛
lentävät	飛翔
lentävät	飛行
tower	tower
tower	塔
tower	塔台
poistaminen	刪除
poistaminen	廢除
poistaminen	裁撤
poistaminen	消除
poistaminen	刪除
ylläpito	保養
ylläpito	維護
ylläpito	維修
ylläpito	維持
ylläpito	保養
pienemmät	較小
sisältä	內在
sisältä	裡面
sisältä	內心
sisältä	內部
kolumbia	哥倫比亞
flash	閃光
flash	閃光燈
flash	flash
flash	閃
flash	閃電俠
taiteilijoiden	藝術家
taiteilijoiden	藝人
rataa	追蹤
rataa	曲目
rataa	軌道
rataa	軌跡
rataa	軌跡
rataa	曲目
rataa	軌道
kritiikki	批評
kritiikki	批判
kritiikki	批判
peugeot	標緻
leon	leon
öljyn	油
öljyn	石油
öljyn	機油
laajennettu	擴大
laajennettu	延伸
laajennettu	擴展
laajennettu	延長
laajennettu	擴大
jansson	jansson
ilmaa	空中
ilmaa	air
ilmaa	航空
ilmaa	空氣
mahdollisuudet	可能性
mahdollisuudet	機遇
mahdollisuudet	機會
käytettyjä	使用
käytettyjä	二手
klubi	幫會
klubi	club
klubi	俱樂部
vaara	風險
vaara	危害
vaara	危險
vaara	危險性
terrori	恐
terrori	恐怖
terrori	恐怖主義
tuomio	判斷
tuomio	判決
tuomio	判斷力
tuomio	句子
tuomio	刑期
tuomio	判刑
markkina	市場
kullan	金
kullan	金子
kullan	黃金
kullan	金色
kullan	gold
volkswagen	大眾
vakio	常數
vakio	標準
joet	河流
leikkaus	手術
leikkaus	外科手術
jenny	珍妮
jenny	jenny
julie	julie
leijona	獅
leijona	獅子
harvey	harvey
ehdotettu	推薦
bon	bon
salama	閃光
salama	閃光燈
salama	flash
salama	閃
salama	閃電俠
salama	閃電
salama	電光
jin	金
jin	晉
jin	仁
jin	jin
jin	晉
ilmiön	現象
nicole	nicole
asennettu	安裝
lotus	lotus
lotus	蓮花
lotus	蓮
pariskunta	夫妻
pariskunta	情侶
pariskunta	夫婦
lea	lea
yksittäiset	個人
yksittäiset	個別
yksittäiset	個體
käytännöt	政策
lääkärin	內科醫生
iän	年紀
iän	年齡
guinea	幾內亞
vene	船
vene	船隻
vene	艇
honda	本田
ensiksi	首先
ensiksi	第一
ghost	鬼魂
ghost	鬼
ghost	幽靈
teknologian	技術
teknologian	科技
soveltaa	適用
monica	monica
camp	露營
camp	難民營
camp	營
camp	營地
aasia	亞洲
eye	眼
eye	眼睛
kohtalo	天命
kohtalo	命運
kohtalo	命運
kauas	遠
kamera	鏡頭
kamera	照相機
kamera	相機
kamera	攝影機
ohjaajat	導師
hiukset	頭髮
hiukset	毛髮
hiukset	髮型
hiukset	發
savo	savo
perusta	基金會
perusta	基地
perusta	基礎
perusta	基數
perusta	秘魯
perusta	基礎
perusta	依據
puhtaasti	純粹
todd	todd
nbc	nbc
liettua	立陶宛
suunnitelmien	計劃
nimityksiä	任用
nimityksiä	任命
ketjun	鏈
ketjun	連鎖
ketjun	鏈條
chicagossa	芝加哥
hoitoa	治療
vhs	vhs
kukkia	花
kukkia	鮮花
kukkia	花卉
kukkia	花兒
kukkia	花朵
leopold	leopold
kangas	布
kangas	畫布
kangas	帆布
kangas	布料
kangas	纖維
kangas	織物
laskeva	遞減
laskeva	降
laskeva	遞減
laskeva	遞減
laskeva	衰落
string	弦樂
string	字串
string	弦
yliopistojen	大學
enkeli	angel
enkeli	天使
botti	bot
ktp	ktp
luotettava	可靠
laitteet	裝備
laitteet	電器
laitteet	用具
laitteet	儀器
laitteet	器械
laitteet	裝置
jorge	jorge
mielenkiintoinen	有趣
tiger	虎
tiger	老虎
cambridge	劍橋
maría	maría
öljyä	油
öljyä	石油
öljyä	機油
bulgaria	保加利亞
harvemmin	極少
suunta	方向
suunta	方向
suunta	定向
ahmed	ahmed
uni	睡
uni	睡眠
uni	睡覺
uni	夢
uni	夢幻
uni	夢境
uni	做夢
uni	夢想
uni	uni
kuvaava	敘述
kuvaava	描述
pintaan	表面
pintaan	地面
pintaan	地表
luonnollinen	自然
luonnollinen	天然
hyökkäykset	攻擊
hyökkäykset	襲擊
keisarinna	皇后
lueteltu	上市
taito	技藝
taito	技巧
taito	技能
hankala	棘手
hankala	困難
hankala	難
hankala	艱難
federaation	聯邦
butler	管家
ratkaisua	溶液
praha	布拉格
kommentit	評論
kommentit	意見
ibm	ibm
terveys	健康
olympialaiset	奧運會
olympialaiset	奧運
lat	lat
lat	緯度
lat	叻
vaatimuksia	要求
vaatimuksia	要求
maanjäristys	地震
manageri	管理者
manageri	經理人
manageri	經理
suosittua	熱門
suosittua	流行
suosittua	受歡迎
suosittua	人氣
rocky	洛基
catherine	catherine
papua	豆
näytetään	顯示
opposition	反對
opposition	反對派
opposition	反對黨
taitava	熟練
taitava	才華
syyskuu	九月份
syyskuu	九月
suuntaa	方向
trio	三重唱
yrittäjä	創業者
taloustieteilijä	經濟學家
madonna	聖母
järjestys	訂單
järjestys	命令
järjestys	秩序
järjestys	訂購
järjestys	順序
iho	肌膚
thaimaan	泰國
siemenet	種子
siemenet	籽
siemenet	種子
michelle	michelle
asuntoja	公寓
lentäjä	試點
lentäjä	飛行員
lentäjä	駕駛員
alempi	更低
alempi	較低
alempi	低
vanhempia	父母親
vanhempia	父母
vanhempia	家長
vanhempia	年長
vanhempia	老年
divisioonaa	師團
huonoin	最糟糕
huonoin	最壞
huonoin	最糟
youtubessa	youtube
standardin	標準
hallinnoi	管理
nykyaikainen	摩登
nykyaikainen	現代
nykyaikainen	近代
nykyaikainen	現代化
nykyaikainen	當代
kuolla	垂死
etuja	優點
etuja	長處
etuja	優勢
etuja	福利
tuomittu	定罪
tuomittu	判刑
tuomittu	注定
vastine	對口
vastine	等效
vastine	相當於
volvo	富豪
peace	平安
peace	和平
kokoelmat	收藏
kukka	花卉
kukka	花
kukka	花兒
kukka	花朵
homer	荷馬
maalauksia	油畫
maalauksia	繪畫
kopio	重複
kopio	複製
kopio	複製
kopio	副本
huilu	笛
huilu	笛子
olemassaolo	存在
tukholmaan	斯德哥爾摩
korvaa	替代
korvaa	取代
korvaa	替換
korvaa	更換
korvaa	代替
poliisit	警方
poliisit	警務
poliisit	警察
taloutta	經濟學
taloutta	經濟
kokoa	大小
kokoa	體積
kokoa	尺寸
festivaali	節
festivaali	節慶
festivaali	節日
forum	論壇
ylempi	優越
ylempi	上級
osake	股票
osake	存貨
osake	庫存
rakastaa	戀愛
rakastaa	愛
rakastaa	love
rakastaa	愛情
luetteloon	名單
luetteloon	清單
luetteloon	列表
snake	蛇
hurrikaani	颶風
nepalin	尼泊爾
miekka	刀
miekka	劍
miekka	寶劍
kenny	kenny
laatua	素質
laatua	品質
laatua	優質
laatua	質量
puhelin	電話
puhelin	手機
puhelin	電話
grey	灰色
grey	灰
grey	grey
senttiä	釐米
periaate	原則
periaate	原理
ristiriidassa	不一致
ristiriidassa	不相容
albanian	阿爾巴尼亞
henkilöstö	人員
henkilöstö	人事
bennett	bennett
yksitoista	十一
yksitoista	eleven
jenni	珍妮
jenni	jenny
vaihto	兌換
vaihto	交換
vaihto	交易所
vaihto	交流
vaihto	交換
vaihto	互換
standardi	標準
suunnan	方向
kosto	復仇
kosto	報復
kosto	報仇
kosto	復仇
koordinaatit	坐標
koordinaatit	座標
sopivaa	適當
listaa	名單
listaa	清單
listaa	列表
ilmoituksen	通知
järvet	湖泊
sääntö	細則
lyhyet	簡短
lyhyet	短期
lyhyet	短
lyhyet	矮
kapasiteetti	容量
kapasiteetti	能力
kimi	金
kimi	kim
spencer	spencer
holmes	福爾摩斯
metroasema	站
metroasema	車站
metroasema	地鐵
vaatteita	服裝
vaatteita	衣物
vaatteita	衣服
vaatteita	服裝
vaatteita	衣物
vaatteita	衣服
laajat	廣泛
laajat	遼闊
asfaltti	瀝青
israelissa	以色列
järkevää	理性
työntekijöitä	僱員
työntekijöitä	員工
työntekijöitä	勞動者
työntekijöitä	工人
antoine	antoine
floridassa	佛羅里達
floridassa	佛羅里達州
kaupunginjohtaja	市長
kaupunginjohtaja	鎮長
pintaa	表面
pintaa	地面
pintaa	地表
ten	十
ten	十個
ten	ten
hugh	休
lentoyhtiö	航空公司
lentoyhtiö	航空
rauniot	廢墟
rauniot	遺址
rauniot	遺跡
konsertti	音樂會
konsertti	演唱會
juristi	律師
kriisin	危機
edestä	前面
edestä	陣線
poistamista	刪除
raamattu	聖經
jäänteitä	殘留物
lucky	幸運
sergio	sergio
oxfordin	牛津
aikuiset	成人
aikuiset	成年人
aikuiset	成人
aikuiset	成年人
aikuiset	成年
yhteiskunnallinen	社會
yhteiskunnallinen	社交
liu	劉
rumpuja	鼓聲
rumpuja	鼓
finaali	決賽
finaali	決賽
tor	tor
epävirallinen	非正式
raskaana	懷孕
raskaana	孕婦
mielipide	意見
betty	betty
näkyvä	可見
potilas	病患
potilas	患者
potilas	病人
vero	納稅
vero	稅務
vero	稅收
vero	稅
vero	稅金
hiekka	沙
hiekka	沙子
hiekka	砂
hiekka	金沙
hiekka	金砂
hiekka	sands
konsertissa	音樂會
konsertissa	演唱會
tykki	大炮
tykki	砲
tykki	大砲
tykki	炮
tykki	槍支
tykki	槍
tykki	炮
crystal	水晶
crystal	crystal
crystal	晶體
lämmin	溫暖
lämmin	暖
rauhaa	平安
rauhaa	和平
käskee	命令
face	臉
face	臉部
kuvauksia	描述
polttoaineen	燃料
polttoaineen	燃油
muunnos	轉換
muunnos	轉換
muunnos	變換
muunnos	轉化
muunnos	轉型
muunnos	轉變
muunnos	變形
muunnos	轉換
muunnos	變換
muunnos	轉變
muunnos	變形
omistajan	所有者
omistajan	業主
laivat	船隻
laivat	艇
laivat	船隻
laivat	船舶
bushin	布希
leski	喪偶
leski	寡婦
leski	鰥夫
leski	遺孀
leski	寡婦
tuotu	進口
peruste	標準
muisti	記憶力
muisti	記憶
muisti	記憶體
muisti	回憶
lyhyempi	縮短
cook	做飯
cook	煮
cook	廚師
lasti	貨運
lasti	貨物
lasti	貨
musikaali	音樂
musikaali	音樂劇
neuvottelut	談判
neuvottelut	協商
neuvottelut	磋商
neuvottelut	談判
neuvottelut	談判
vähentynyt	減少
vähentynyt	減
vähentynyt	降低
vähentynyt	減少
tavoitteet	目標
prahan	布拉格
hankalaa	棘手
hankalaa	困難
hankalaa	難
hankalaa	艱難
harvardin	哈佛
salmen	海峽
columbus	哥倫布
osavaltiot	國家
ateena	雅典
mooseksen	摩西
pahaa	壞
pahaa	惡
pahaa	邪惡
liikkeet	動作
texasin	德州
texasin	德克薩斯州
veturi	機車
veturi	火車頭
lenin	列寧
view	檢視
view	瀏覽
hiihto	滑雪
hiihto	滑雪
aseistus	軍備
tilastoja	統計數字
palautetta	回饋
palautetta	反饋
muodosta	形式
muodosta	表格
muodosta	構造
muodosta	建構
merkkiä	字元
merkkiä	角色
berliiniin	柏林
berliiniin	berlin
brownin	棕
brownin	褐
brownin	布朗
brownin	brown
brownin	棕色
christina	christina
finn	finn
solistina	獨唱
solistina	獨奏
leslie	leslie
poistuu	出口
oranssi	橙
oranssi	橘色
oranssi	橘子
oranssi	橙色
oranssi	橘
espanjalaiset	西班牙文
espanjalaiset	西班牙語
ruth	ruth
amerikkalaiset	美式
kortti	卡
kortti	名片
kortti	紙牌
kortti	卡片
cameron	cameron
raskasta	重
raskasta	重型
raskasta	沈重
rajojen	邊界
rajojen	界線
rajojen	界限
rajojen	邊界
rajojen	邊框
rajojen	邊境
bella	貝拉
martinin	martin
martinin	馬丁
rugby	橄欖球
emanuel	emanuel
menetelmän	法
menetelmän	方法
menetelmän	辦法
menetelmän	方式
raita	追蹤
raita	曲目
raita	軌道
raita	軌跡
raita	stripe
raita	條紋
limited	有限
limited	限量
limited	限
limited	受限
meyer	meyer
tutkinto	文憑
tutkinto	度
tutkinto	程度
tutkinto	學位
tutkinto	畢業
tutkinto	研究生
tutkinto	畢業生
hong	虹
hong	洪
owen	owen
owen	歐文
arviointi	評估
arviointi	評價
arviointi	評估
ohut	苗條
ohut	瘦
ohut	薄
ohut	瘦
lakeja	法律
ulkona	外部
ulkona	室外
ulkona	外面
ulkona	外
ulkona	室外
ulkona	戶外
solun	細胞
solun	牢房
sovitus	贖罪
onnettomuudet	事故
rpm	rpm
rpm	轉速
perinne	傳統
quebec	魁北克
junan	火車
junan	列車
vuosikymmeniä	幾十年
pimeyden	黑暗
piirre	功能
piirre	特色
piirre	特徵
palveluja	服務業
palveluja	服務
leen	lee
leen	李
knut	knut
tunnusta	坦白
erikoinen	異常
erikoinen	不尋常
erikoinen	特別
apu	援助
apu	協助
apu	援助
apu	apu
orange	橙
orange	橘色
orange	橘子
orange	橙色
orange	橘
haluttu	通緝
rantaan	岸上
rantaan	岸
rantaan	岸邊
rantaan	海岸
rantaan	上岸
marraskuu	十一月
marraskuu	十一月
hills	丘陵
newton	牛頓
bostonin	波士頓
päiviä	日子
päiviä	天數
henkinen	靈性
henkinen	精神
henkinen	心智
henkinen	心理
henkinen	精神
matkailu	旅行
matkailu	旅費
matkailu	旅遊
matkailu	旅遊
matkailu	遊客
matkailu	旅遊
galleria	畫廊
xvi	十六
jälkeläisiä	後代
jälkeläisiä	後裔
jälkeläisiä	後代
avaa	開
avaa	營業
avaa	開啟
avaa	開放
majakka	燈塔
majakka	燈塔
vuosittainen	每年
kiinnostaa	興趣
kiinnostaa	感興趣
ruutu	箱
ruutu	框
ruutu	盒
ruutu	盒子
ruutu	方框
ruutu	幀
ruutu	框框
ruutu	框架
ruutu	框
ruutu	螢幕
somalian	索馬利亞
somalian	索馬利亞
negatiivinen	負面
negatiivinen	負
negatiivinen	否定
negatiivinen	陰性
negatiivinen	消極
mieli	頭腦
mieli	心靈
varjo	影
varjo	影子
varjo	陰影
varjo	暗影
varjo	陰影
mission	任務
puhetta	講話
puhetta	演講
puhetta	語音
puhetta	演說
puhetta	聊
runon	詩
hidas	緩慢
hidas	慢
joulun	聖誕
joulun	聖誕節
onnen	幸福
libyan	利比亞
kilpi	板
kilpi	盾牌
kuvio	圖案
kuvio	格局
kuvio	模式
kuvio	圖表
kuvio	圖
kuvio	圖表
kuvio	圖形
kuvio	圖
pyynnön	請求
pyynnön	要求
asianajaja	律師
vaiheita	階段
vaiheita	階段
vaiheita	步驟
mainos	廣告
mainos	廣告
epäiltiin	涉嫌
epäiltiin	疑似
mestarit	冠軍
taistella	格鬥
taistella	打架
taistella	戰鬥
taistella	打架
taistella	打
taistella	戰鬥
nopeaa	快速
luonnosta	草稿
luonnosta	大自然
luonnosta	自然
luonnosta	性質
lotta	charlotte
korkeat	高
nigerian	奈及利亞
burns	燒傷
käsialaa	筆跡
käsialaa	手寫
käsialaa	字跡
kehon	屍體
kehon	體
kehon	身體
näyttelijöitä	演員
tunnukset	符號
tunnukset	id
vangit	囚犯
vangit	犯人
vangit	囚徒
massan	紙漿
guinean	幾內亞
rintama	前面
rintama	陣線
metallia	金屬
valtakunnallinen	全國
hanoi	河內
natsien	納粹黨
natsien	納粹
hallinta	控制權
hallinta	控制
hallinta	管理
hallinta	管理
kehittyneet	進化
kehittyneet	先進
kärsii	受苦
maisema	風景
maisema	景觀
lisääntyminen	生殖
lisääntyminen	複製
lisääntyminen	繁殖
päiväntasaajan	赤道
päiväntasaajan	赤道
yleiset	常見
yleiset	通用
yleiset	共同
key	鑰匙
key	鍵
key	key
key	關鍵
perinteiset	傳統
susi	狼
korkeakoulu	大學
korkeakoulu	學院
korkeakoulu	書院
korkeakoulu	大學
huuliharppu	口琴
tapasivat	遇見
kiva	很好
kiva	尼斯
hoidon	治療
hoidon	療法
hoidon	治療
puhuttu	口語
kilpailijat	參賽者
kilpailijat	對手
valmet	valmet
rex	rex
hawk	鷹
hawk	雕
käsikirja	手冊
käsikirja	手冊
käsikirja	手動
järkeä	感
angela	angela
miljoonia	百萬
bin	bin
bin	斌
bin	彬
etsivä	警探
etsivä	偵探
jälkeenpäin	事後
maineen	緬因州
ohittaa	繞道
ohittaa	覆蓋
etäisyydet	距離
aamuna	早晨
aamuna	早上
aamuna	上午
sovi	適合
rakenteita	結構
uhri	受害人
uhri	受害者
uhri	死者
kristus	基督
pakottaa	武力
hannah	hannah
kohtalon	天命
kohtalon	命運
kohtalon	命運
taiteellinen	藝術
erityisiä	具體
galaxy	銀河
galaxy	星系
galaxy	galaxy
galaxy	銀河系
koripallo	籃球
mason	梅森
mason	mason
omaisuutta	地產
omaisuutta	屬性
omaisuutta	財產
omaisuutta	物業
tyhjä	空白
tyhjä	空
tyhjä	空白
kannet	封面
kannet	甲板
orgaaninen	有機
hapen	氧氣
hapen	氧
kiinasta	中國
kohdat	項目
kohdat	點數
kohdat	積分
eduard	eduard
loma	假期
loma	holiday
loma	假日
loma	度假
loma	節日
loma	假期
loma	渡假
loma	度假
loma	假期
loma	假日
loma	節假日
loma	節日
monivuotinen	長年
monivuotinen	常年
raportin	報告
raportin	檢舉
jackie	成龍
koirat	犬
koirat	狗
vahinkoa	損傷
vahinkoa	損傷
vahinkoa	損壞
vahinkoa	損害
touko	may
touko	梅
touko	五月份
touko	五月
määrätty	指派
kristityt	基督教
kristityt	基督徒
kristityt	基督教徒
kristityt	基督徒
kerää	收集
kerää	集合
halli	廳
halli	霍爾
halli	大廳
halli	hall
anime	動畫
promo	促銷
aikakausi	紀元
vaunut	馬車
vaunut	戰車
vuosituhannen	千禧年
vuosituhannen	千年
piirsi	drew
rgb	rgb
kuukausia	月
kuukausia	月份
epäilty	涉嫌
epäilty	疑似
epäilty	嫌犯
epäilty	嫌疑犯
epäilty	疑犯
marina	marina
hotellin	飯店
hotellin	酒店
hotellin	賓館
hotellin	旅館
laitteiden	裝置
olympia	奧林匹克
olympia	奧運
vajaan	棚
highway	高速公路
highway	公路
taloja	房屋
taloja	房子
pätkä	矮子
rannat	沙灘
rannat	海灘
floridan	佛羅里達
floridan	佛羅里達州
brandon	brandon
kokko	篝火
vastarintaa	阻力
vastarintaa	電阻
vastarintaa	抵抗
vastarintaa	抵制
painettu	印刷
painettu	列印
tuhoa	消滅
tuhoa	摧毀
tuhoa	毀滅
tuhoa	破壞
tuhoa	毀滅
tuhoa	毀壞
tuhoa	銷毀
cole	cole
cole	科爾
regina	regina
säde	梁
säde	束
säde	光束
säde	半徑
vieras	訪客
vieras	賓客
vieras	來賓
vieras	客人
vieras	陌生人
vieras	陌生
tulosten	成果
tulosten	結果
korvat	耳
korvat	耳朵
lämpöä	熱
lämpöä	熱火
lämpöä	加熱
lämpöä	熱力
lämpöä	熱量
lämpöä	溫暖
ulkopuolinen	外人
ulkopuolinen	局外人
keskikokoinen	介質
keskikokoinen	中型
keskikokoinen	中等
keskikokoinen	媒介
tulipalo	消防
tulipalo	火
tulipalo	火焰
tulipalo	火災
miekan	刀
miekan	劍
miekan	寶劍
teemoja	主題
sid	sid
mayer	mayer
osallistuminen	參與
osallistuminen	參與
isoisä	爺爺
isoisä	祖父
rannikkoa	海岸線
solujen	細胞
jet	噴射
jet	噴氣
ralli	集結
ralli	集會
myynnin	銷售
myynnin	銷售量
myynnin	銷售額
kennedyn	肯尼迪
kennedyn	kennedy
verkkoon	電網
kirjaimellisesti	字面上
kirjaimellisesti	字面
egyptiin	埃及
kristinusko	基督教
yksilöiden	標本
työntekijät	僱員
työntekijät	員工
työntekijät	勞動者
työntekijät	工人
aktiivisia	積極
aktiivisia	活躍
castro	castro
kuljettajan	駕駛
kuljettajan	司機
kuljettajan	駕駛員
järjestöt	社團
sekaisin	混淆
sekaisin	困惑
saariston	群島
aukio	正方形
aukio	平方
aukio	方塊
aukio	方形
aukio	廣場
pidemmälle	進一步
väkivaltaa	暴力
pérez	pérez
laajempaa	廣義
laajempaa	更寬
laajempaa	廣義
legenda	傳說
legenda	傳奇
tapahtumaan	事件
tapahtumaan	活動
toimintoja	功能
isot	big
isot	大
riitti	儀式
riitti	禮
puhemies	總統
puhemies	主席
puhemies	揚聲器
puhemies	議長
edwin	edwin
kahvila	食堂
kahvila	咖啡廳
kahvila	咖啡館
kahvila	cafe
kahvila	咖啡廳
kahvila	咖啡館
aamu	早晨
aamu	早上
aamu	上午
tina	錫
tina	鐵皮
tina	tin
tina	tina
viestinnän	通訊
aviomies	丈夫
liittoutuneet	盟軍
liittoutuneet	盟國
liittoutuneet	盟友
liittoutuneet	盟軍
liittoutuneet	盟國
liittoutuneet	同盟
rajoja	邊界
rajoja	界線
rajoja	界限
rajoja	邊疆
kristittyjä	基督教徒
kristittyjä	基督徒
hävittäjät	戰鬥機
hävittäjät	鬥士
hävittäjät	驅逐艦
kiviä	岩
kiviä	岩石
sukellusveneen	潛水艇
sukellusveneen	潛艇
markkinat	市場
markkinat	市場
washingtonissa	華盛頓
ajat	時代
ajat	times
ajat	時報
korvattu	取代
alpha	alpha
eagle	鷹
eagle	老鷹
eagle	雕
eagle	鵰
valentin	valentin
suu	嘴巴
suu	口
suu	嘴
suu	口腔
elisa	elisa
psykologian	心理
psykologian	心理學
sabbath	安息日
puhdas	純潔
puhdas	純純
puhdas	純
puhdas	純粹
puhdas	乾淨
puhdas	清潔
milanon	米蘭
kansalainen	市民
kansalainen	公民
fis	fis
uhrien	受害人
uhrien	受害者
maku	味道
maku	味覺
maku	品味
maku	味
maku	風味
suojella	保護
suojella	保護
kuoron	合唱團
kuoron	唱詩班
vuoret	山
vuoret	山脈
vuoret	山區
sedan	轎車
katherine	katherine
ajatukset	想法
ajatukset	思想
demokratian	民主
kerros	層
kerros	下限
kerros	地板
ohjus	導彈
villi	狂野
villi	野
villi	野性
villi	野生
luxemburgin	盧森堡
fair	公平
olento	生物
lokakuu	十月
lokakuu	十月份
lokakuu	十月
suuntaus	趨勢
suuntaus	趨向
suuntaus	方向
suuntaus	定向
jensen	jensen
hirviö	野獸
hirviö	獸
hirviö	怪獸
hirviö	妖怪
hirviö	怪獸
hirviö	怪物
vallitsee	reigns
aurora	極光
espanjaa	西班牙文
espanjaa	西班牙語
epäselvä	曖昧
epäselvä	模糊
epäselvä	模稜兩可
epäselvä	模糊不清
epäselvä	模糊
case	案例
case	個案
case	案件
luettelot	名單
luodaan	創建
kalaa	魚類
kalaa	魚
kalaa	魚兒
heinäkuu	七月
heinäkuu	七月份
vuorten	山
vuorten	山脈
vuorten	山區
ajoitettu	排定
suojata	保護
kiinnostuneita	興趣
kiinnostuneita	感興趣
muotoilu	格式
muotoilu	格式化
muotoilu	設計
muotoilu	塑造
sudanin	蘇丹
mitat	尺寸
irene	irene
lääkkeiden	藥品
lääkkeiden	醫藥
todellisuuden	現實
erotettu	分居
hevosvoimaa	馬力
valikoima	挑選
valikoima	選取
valikoima	選擇
valikoima	甄選
kirjoittaminen	書寫
kirjoittaminen	寫入
kirjoittaminen	寫
kirjoittaminen	撰寫
kirjoittaminen	寫作
keltaiset	黃色
keltaiset	黃
luominen	創作
luominen	創建
luominen	創造
luominen	建立
luominen	創建
arsenal	武庫
arsenal	arsenal
seikkailu	探險
seikkailu	冒險
käymään	參觀
käymään	訪問
linkkiä	連結
linkkiä	link
gloria	gloria
asp	asp
silmä	眼
silmä	眼睛
karibian	加勒比
kokemus	體驗
kokemus	經驗
katto	天花板
katto	上限
katto	屋頂
kerttu	gretel
kirjaimet	信
kirjaimet	字母
kirjaimet	信件
kysymyksen	問題
kysymyksen	提問
maila	蝙蝠
madison	madison
maastossa	地形
maastossa	地勢
riippumaton	獨立
asemat	職位
taiteilijoita	藝術家
taiteilijoita	藝人
nalle	熊
irma	irma
laukaisu	發射
kenian	肯亞
valvoo	顯示器
valvoo	監視器
immonen	immonen
vastuu	責任
vastuu	負債
vastuu	責任
vastuu	責任
varaa	圖書
varaa	書
varaa	書籍
varaa	準備金
varaa	儲備
lane	lane
lane	巷
lane	車道
vaunun	電車
googlen	google
kulutus	消費
kulutus	消費量
kulutus	消耗
ski	滑雪
ihme	奇蹟
ihme	奇跡
alba	alba
sega	sega
turbo	渦輪
lasku	拒絕
lasku	減少
lasku	下降
lasku	衰落
lasku	bill
lasku	法案
lasku	減少
lasku	減
lasku	降低
lasku	降落
lasku	登陸
lasku	落地
lasku	著陸
lasku	發票
natura	natura
arabia	阿拉伯
arabia	阿拉伯文
arabia	阿拉伯語
lou	婁
lou	盧
lou	lou
bach	巴赫
kalastusta	釣魚
kalastusta	漁業
kalastusta	捕撈
kalastusta	捕魚
lorenzo	lorenzo
värejä	顏色
värejä	色彩
värejä	顏色
värejä	色彩
alexandra	alexandra
ketju	鏈
ketju	連鎖
ketju	鏈條
rikki	破碎
rikki	破損
rikki	斷
rikki	硫磺
rikki	硫
rikki	硫磺
rikki	硫
ranger	遊俠
tiedemies	科學家
vartalo	屍體
vartalo	體
vartalo	身體
topi	toby
isäntä	主持人
isäntä	主機
isäntä	主人
isäntä	大師
isäntä	師父
isäntä	師傅
lama	衰退
lama	喇嘛
lama	蕭條
lama	抑鬱
lama	抑鬱症
lama	沮喪
piirteet	特徵
piirteet	特性
piirteet	特點
piirteet	功能
piirteet	特色
piirteet	特徵
piirteet	地物
piirteet	特點
damon	damon
ilmainen	free
ilmainen	自由
ilmainen	免費
kapinallisten	叛亂分子
kapinallisten	反叛
kapinallisten	叛軍
fanien	粉絲
kirjailijoita	作家
kirjailijoita	作者
palkkaa	雇用
palkkaa	雇傭
palkkaa	招聘
palkkaa	聘用
palkkaa	雇用
säätää	調整
hiili	煤礦
hiili	煤炭
hiili	煤
hiili	炭
hiili	木炭
hiili	碳
hiili	炭
vastuuta	責任
vastuuta	責任
viite	裁判
viite	參考
huumeiden	藥物
vankien	囚犯
vankien	犯人
vankien	囚徒
mao	毛
säädetty	頒布
saavutettu	已達到
funk	funk
vaihteisto	變速箱
vaihteisto	齒輪箱
hevoset	馬
hevoset	馬匹
läpimurto	突破性
läpimurto	突破
myönnetään	准予
piireissä	圈
piireissä	圈子
piireissä	圓圈
tuotettu	生成
dokumentin	紀錄片
pysyvän	站立
pysyvän	常備
pysyvän	常設
pistää	刺針
pistää	蜇
pelko	恐懼
horn	牛角
horn	喇叭
horn	號角
ilmoitus	通知
ilmoitus	公告
ilmoitus	宣告
ilmoitus	通知
ilmoitus	宣言
sankarit	英雄
tarinoiden	故事
tarinoiden	動態
päivien	日子
päivien	天數
yksityisen	隱私
yksityisen	私人
yksityisen	私營
lucy	露西
lucy	lucy
piiritys	包圍
piiritys	圍城
piiritys	圍困
piiritys	圍攻
sophie	sophie
akselin	軸
akselin	軸線
akselin	軸
akselin	軸心
venezuelan	委內瑞拉
omistajat	所有者
omistajat	業主
keskeyttää	暫停
keskeyttää	中斷
hiljaa	悄悄地
erilliset	分離
kirjeitä	信
kirjeitä	字母
kirjeitä	信件
tulevaisuuteen	今後
tulevaisuuteen	將來
tulevaisuuteen	未來
mitata	測量
mitata	度量
mitata	計量
mitata	衡量
mitata	量度
kesäkuu	六月份
kesäkuu	六月
kunnia	名譽
kunnia	榮譽
kunnia	名譽
kunnia	榮譽
kunnia	榮耀
kunnia	光榮
ansaitsi	賺取
burton	burton
osuu	命中
osuu	命中
pjotr	pyotr
linjat	線條
linjat	線
vastapäätä	對面
lainasi	借
jeanne	貞德
veri	血液
veri	血
veri	血跡
veri	鮮血
kitaran	吉他
esineet	物體
esineet	天體
esineet	物件
rannan	沙灘
rannan	海灘
nikita	nikita
tehtaat	工廠
tehtaat	mills
duncan	鄧肯
duncan	duncan
kilon	千克
kilon	公斤
felipe	felipe
jokia	河流
rajattu	有限
rajattu	限量
