kategória	kategorya
béta	beta
kegyetlen	malupit
keith	keith
joachim	joachim
magnus	magnus
kenya	kenya
teljesítette	natupad
reggeli	agahan
reggeli	almusal
szabályozás	regulasyon
szabályozás	regulasyon
elmenekült	tumatakas
elmenekült	nakalabas
dante	dante
utasítás	instruksiyon
utasítás	instruksyon
utasítás	pagtuturo
utasítás	tagubilin
utasítás	tagubilin
étterem	restawran
étterem	kainan
étterem	restaurant
látogatók	bisita
craig	craig
jules	jules
fejlődési	sikolohiyang
farka	tail
farka	buntot
metro	kalakhang
metro	metro
figyelemmel	sasailalim
figyelemmel	paksa
figyelemmel	subject
növekszik	lumalaki
növekszik	lumalaki
növekszik	lumalaking
növekszik	pagtaas
mechanikus	makina
elvált	diborsiyado
berger	berger
kapni	makatanggap
kapni	matanggap
kapni	tumanggap
barátság	pagkakaibigan
barátság	pakikipagkaibigan
sin	kasalanan
karakterek	character
karakterek	characters
nacional	nacional
edinburgh	edinburgh
véleményt	opinyon
művelet	aksiyon
művelet	pagkilos
művelet	aksyon
művelet	operation
művelet	operasyong
művelet	operasyon
szombat	sabado
szombat	saturday
szombat	sat
árvíz	baha
árvíz	flood
árvíz	baha
árvíz	pagbaha
árvíz	baha
árvíz	pagbaha
üveg	baso
üveg	salamin
üveg	pampalaki
üveg	bote
láma	lama
láma	llama
augusztusban	august
augusztusban	agosto
szia	bye
fiore	fiore
könyveket	libro
könyveket	aklat
üzletember	businessman
üzletember	negosyante
legénység	crew
együttesen	kolektibong
együttesen	pinagsama
vadászat	hunt
vadászat	mangkukulam
vadászat	pangangaso
alkalom	okasyon
luke	luke
luke	lucas
lucius	lucio
kaland	pakikipagsapalaran
kaland	adventure
kaland	adventures
adva	binigay
adva	given
adva	ibinigay
virgin	virgin
virgin	birhen
jedi	jedi
silva	silva
sivatag	desert
sivatag	disyerto
harang	bells
harang	bell
erdőben	kagubatan
erdőben	woods
erdőben	kakahuyan
ingrid	ingrid
alpok	alpes
palace	palasyo
helység	lokalidad
holokauszt	holocaust
elfogták	nakunan
elfogták	captured
folyékony	likido
összegyűjtött	tinipon
összegyűjtött	inipon
összegyűjtött	kapnayan
fényt	liwanag
fényt	magaan
fényt	ilaw
rendezvény	pangyayari
rendezvény	kaganapan
rendezvény	event
kódex	codex
ismeretes	kilala
kamera	kamera
kamera	camera
jogosult	karapat
jogosult	hawak
jogosult	panghawakan
jogosult	holder
jogosult	entitled
befejezett	nakumpleto
befejezett	natapos
befejezett	tapos
könnyedén	madaling
festette	pininturahan
sejt	cell
sejt	cellular
alumínium	aluminium
alumínium	aluminum
dec	dis
háromszoros	triple
ősz	taglagas
ősz	autumn
ősz	gray
ősz	abo
ősz	grey
ősz	taglagas
ősz	mahulog
locke	locke
tengeralattjáró	submarine
tengeralattjáró	sub
tengeralattjáró	rap
aves	aves
szerv	organo
szerv	organ
beatrix	beatrix
macedónia	masedonya
felhasználva	paggamit
jamie	jamie
baker	baker
loir	loir
veneto	veneto
chou	chou
márvány	marmol
áldozatok	casualties
áldozatok	biktima
szerény	humble
szerény	mapagkumbaba
ghána	ghana
phd	phd
vhs	vhs
számolt	mabibilang
számolt	counted
kérdéseket	katanungan
kérdéseket	tanong
misztikus	mystical
misztikus	mystic
misztikus	misteryosong
misztikus	mahiwaga
tengely	axis
tan	tan
máj	atay
máj	hepatic
szibériai	siberian
szibériai	siberia
megnőtt	lumago
megnőtt	nadagdagan
nyomon	track
nyomon	subaybayan
bemutatja	presents
linda	linda
apollo	apollo
jorge	jorge
látogatott	pinuntahan
látogatott	bumisita
látogatott	binisita
szindróma	syndrome
szakértő	dalubhasa
szakértő	expert
szakértő	eksperto
philadelphia	philadelphia
sevilla	sevilla
azonosító	pagkakakilanlan
azonosító	identification
árok	trench
hajtómű	engine
hajtómű	makina
feltétel	kalagayan
feltétel	kondisyon
feltétel	kundisyon
lópez	lópez
felszín	ibabaw
marina	marina
keresztelő	binyagan
keresztelő	binyag
keresztelő	bautismo
keresztelő	christening
grúzia	georgian
grúzia	georgia
borított	sakop
nyomozó	detective
nyomozó	tiktik
nyomozó	imbestigador
harvard	harvard
lírai	lyrical
kézikönyve	handbook
jelölni	nominate
illusztráció	illustration
polgárok	mamamayan
polgárok	mamamayan
polgárok	citizen
vénusz	venus
missouri	missouri
feltételezések	pagpapalagay
háttere	background
baktériumok	bacteria
leopold	leopold
colin	colin
szakadt	torn
szakadt	napunit
szakadt	punit
arábia	arabia
megőrizte	nakapreserba
engedélyezett	pinahihintulutang
engedélyezett	lisensiyado
engedélyezett	pinahintulutan
engedélyezett	pinahintulutan
engedélyezett	pinayagan
engedélyezett	pinapayagang
engedélyezett	pinapayagan
engedélyezett	inaprubahan
engedélyezett	naaprubahan
menedéket	tirahan
rosszabb	malala
antoine	antoine
gazda	magsasaka
gazda	farmer
győz	nanalo
győz	panalo
italia	italia
himnusz	himno
himnusz	awit
fejlődik	umuusbong
fejlődik	develops
bel	bel
bűn	kasalanan
bűn	krimen
marketing	pamimili
marketing	marketing
literes	litre
literes	litro
literes	litro
kárt	damage
kárt	pinsala
elfogadja	tinatanggap
elfogadja	tumatanggap
bejárat	pasukan
gravitációs	gravitational
javított	pinagandang
javított	pinahusay
javított	pinabuting
megnövekedett	nadagdagan
isaac	isaac
próféta	propeta
nevelés	magpalaki
nevelés	pagyamanin
bátor	brave
bátor	matapang
bátor	bold
bátor	matapang
kozmikus	cosmic
csapattársa	teammate
joan	joan
objektumok	bagay
eltűnik	mawala
eltűnik	nawawala
űrhajósok	astronaut
kinevezett	hinirang
newcastle	newcastle
malajzia	malaysia
malajzia	malaysian
savoie	savoie
gyűrűk	singsing
gyűrűk	rings
giorgio	giorgio
tanárok	teachers
szünet	break
bináris	binary
helyébe	pinagpalit
helyébe	pinalitan
szempontok	turing
szempontok	aspeto
szempontok	pamantayan
szöul	seoul
jupiter	jupiter
ellenőrzött	kinokontrol
ellenőrzött	kontrolado
ellenőrzött	check
ellenőrzött	tiningnan
csoda	himala
csoda	milagro
csoda	miracle
csoda	taka
csoda	nagtataka
csoda	wonder
hordozó	carrier
hordozó	substrate
kampány	kampanya
feljegyzések	records
feljegyzések	talaan
feljegyzések	notes
feljegyzések	tala
elméletek	theories
ajtó	pinto
ajtó	pintuan
ajtó	pinto
művelt	pinagaralan
művelt	nilinang
lázadó	rebel
lázadó	rebelde
rendezés	settlement
rendezés	pagkakaayos
marokkó	morocco
kerekes	gulong
margaret	margaret
strauss	strauss
ernest	ernest
automata	awtomatiko
automata	auto
automata	awtomatiko
automata	awtomatikong
legegyszerűbb	pinakasimpleng
amszterdam	amsterdam
england	inglatera
england	england
bevezetett	nagpakilala
bevezetett	pinakilala
bevezetett	nagpasimula
bevezetett	ipinakilala
sakk	ahedres
sakk	chess
üreg	cavity
változtatás	pagbabago
változtatás	nagbabago
változtatás	nababago
változtatás	palitan
változtatás	magbabago
változtatás	pagbabago
változtatás	baguhin
változtatás	change
elérése	maaabot
elérése	maabot
elérése	naabot
elérése	naaabot
elérése	abot
elérése	abutin
orr	ilong
greg	greg
nehézségek	nahirapan
sorok	lines
kamerun	cameroon
virágzó	masaganang
virágzó	halamang
virágzó	yumayabong
tanítás	pagtuturo
kalcium	calcium
javaslatokat	panukala
külföldre	abroad
xml	xml
teremtett	ginawa
teremtett	nilikha
akarod	gustong
akarod	gusto
akarod	want
akarod	nais
vesztes	talo
vesztes	loser
kommunizmus	komunismo
szerelt	nakakabit
tokyo	tokyo
tetszett	ginusto
tetszett	nagustuhan
gát	dam
irányítja	pagkontrol
irányítja	nagdadala
modul	module
modul	plugin
objektum	bagay
objektum	object
archívum	arkibo
archívum	archive
archívum	archives
tágabb	wider
általánosságban	kadalasan
értelmezése	interpretation
értelmezése	interpreting
értelmezése	pagpapaliwanag
viking	programang
pakisztán	pakistan
pakisztán	pakistani
dub	dub
bölcs	matalino
összeállított	naipon
összeállított	tipunin
összeállított	binuo
express	ipahayag
express	express
tata	tata
találat	hits
találat	tumama
találat	hit
találat	tinamaan
találat	laban
találat	tugma
hektár	hectares
kálium	potassium
memória	memorya
memória	alaala
kapcsolt	nakakonekta
kapcsolt	konektado
april	april
april	abril
kivételes	natatanging
végrehajtott	ipinatupad
végrehajtott	gumanap
végrehajtott	ginanap
belváros	downtown
nyilvánosan	publiko
nyilvánosan	pampubliko
jelentkező	aplikante
eladási	nagtitinda
eladási	selling
eladási	pagbebenta
eladási	nagbebenta
skála	scale
koncerten	konsiyerto
koncerten	concert
állás	posisyon
állás	opinyon
állás	trabaho
állás	job
sara	sara
aston	aston
vízgyűjtő	imbakang
log	log
elemet	element
elemet	elementong
elemet	elemento
könyvtáros	librarian
túlzott	pinagrabe
túlzott	sobrang
sel	sel
dioxid	dioxide
balkáni	balkan
catherine	catherine
füzet	polyeto
füzet	notebook
sziklás	mabato
sziklás	batuhan
xxi	xxi
novemberben	nobyembre
novemberben	november
pápua	papua
louise	louise
szerver	server
tájékoztató	informative
idézett	cited
petra	petra
usd	usd
merev	matibay
merev	matigas
gilbert	gilbert
enterprise	enterprise
mama	mama
viselkedés	ugali
viselkedés	inasal
viselkedés	gawi
őrült	insane
őrült	nababaliw
őrült	ulol
őrült	baliw
őrült	loko
őrült	galit
előnyben	kagustuhan
klaus	klaus
honduras	honduras
kuba	cuba
weber	weber
carmen	carmen
boszniai	bosnia
felnőttek	matanda
védekező	defensive
védekező	tinatanggihan
produkció	productions
gamma	gamma
tulajdonságok	katangian
tulajdonságok	katangian
silver	pilak
silver	silver
provence	provence
szenved	paghihirap
szenved	magdusa
megnevezés	paglalarawan
megnevezés	designation
bázis	base
discovery	pagtuklas
discovery	pagkatuklas
részecskék	particles
katalán	katalan
katalán	catalan
wall	dingding
wall	pader
macedón	masedonyo
szélsőséges	grabe
szélsőséges	grave
geológus	geologist
műanyag	plastik
műanyag	plastic
uganda	turkiya
uganda	uganda
vak	bulag
hajnal	dawn
hajnal	liwayway
hajnal	twilight
beszámoló	iulat
beszámoló	ulat
nővér	nurse
nővér	nars
hallgatott	nakinig
hallgatott	napakinggan
júniusban	june
júniusban	hunyo
maradni	lumalayo
vida	vida
hamarabb	maaga
kerámia	palayok
hugh	hugh
felfedező	exploring
felfedező	explorer
ábra	diagram
ábra	pigura
ábra	personalidad
ábra	figure
geometriai	geometric
alpes	alpes
cook	lutuin
cook	kusinero
hello	hello
campania	campania
muhammad	muhammad
ronald	ronald
piroska	pula
piroska	red
philipp	philipp
leszármazottja	descendant
michigan	michigan
beethoven	beethoven
bordeaux	burdeos
calabria	calabria
hoffmann	hoffmann
turner	turner
célok	goals
célok	pinupuntirya
calvados	calvados
tucat	dosenang
tucat	dosena
tucat	dozen
acél	bakal
acél	steel
acél	asero
északkelet	isan
tervezési	disenyo
asszisztens	assistant
asszisztens	katulong
meghatározza	specifies
meghatározza	tumutukoy
meghatározza	tukuyin
meghatározza	tumutukoy
jelezte	ipinahiwatig
londonba	london
londonba	londres
jelenségek	phenomena
frederick	frederick
frederick	federico
ham	magpatawa
ham	ham
származás	pinanggalingan
származás	origin
származás	pinagmulan
származás	lahi
dell	dell
ramszesz	ramses
ramszesz	rameses
változtatások	pagbabago
változtatások	nagbabago
változtatások	nababago
pekingi	beijing
pekingi	peking
rakéták	rockets
kísérte	sinamahan
kísérte	sinabayan
esztétikai	aesthetic
vandál	vandal
étel	pagkain
étel	pagkain
tower	tore
tower	tower
tower	toreng
feltárt	natukoy
porta	porta
ágyú	cannon
irány	direction
irány	direksiyon
irány	direksyon
irány	heading
irány	tutungo
laza	maluwag
laza	kaswal
laza	casual
kísérő	hatid
júliusban	hulyo
collins	collins
piramis	pyramid
ételek	pagkain
ételek	pinggan
sportoló	atleta
sportoló	jock
edmund	edmund
eloszlás	pamamahagi
tragédia	tragic
tragédia	trahedya
megtartott	retained
megtartott	iningatan
castle	mangarap
castle	kastilyo
owen	owen
egér	mouse
egér	daga
bárány	lamb
bárány	cordero
bárány	tupa
pennsylvania	pennsylvania
mississippi	mississippi
ralph	ralph
vagyon	fortune
vagyon	yaman
vagyon	asset
cameron	cameron
gyártottak	manufactured
gyártottak	panindang
luca	luca
toulouse	toulouse
egyebek	miscellaneous
egyebek	kalokohan
egyebek	iba
decemberben	december
decemberben	disyembre
baba	baby
baba	sanggol
baba	baba
baba	manika
baba	manikang
baba	doll
északnyugat	northwest
mitchell	mitchell
leonard	leonard
johan	johan
szakember	dalubhasa
szakember	expert
szakember	eksperto
szakember	espesyalista
verona	verona
rajzfilm	cartoon
rajzfilm	cartoons
marsall	marshal
élőlények	organismo
élőlények	organism
roberts	roberts
verseket	verses
verseket	tula
hétvége	weekend
motorok	bisikleta
motorok	motors
tekintett	tiningnan
atp	atp
szálló	inn
szálló	otel
kazah	kazakhstan
kazah	kazakh
távú	term
távú	termino
távú	kataga
angelo	angelo
gottfried	gottfried
feleség	asawa
alkohol	alak
alkohol	alkohol
miami	miami
funkció	tungkulin
funkció	punsiyon
funkció	paggana
funkció	functionality
funkció	andar
funkció	tampok
funkció	itampok
közgyűlés	assembly
közgyűlés	pagpupulong
közgyűlés	pagtitipon
helikopter	helicopter
huszadik	twentieth
tajvan	taiwan
szálloda	otel
szálloda	hotel
próza	tuluyan
névtelen	unnamed
névtelen	anonymous
tanácsot	advice
tanácsot	payo
tanácsot	sabihan
használat	paggamit
használat	gamitin
birmingham	birmingham
lipcsei	leipzig
áldozatot	alay
gibson	gibson
fertőzés	impeksiyon
fertőzés	impeksiyon
fertőzés	infection
lázadók	rebelde
lázadók	rebel
lázadók	rebelde
jurij	yuri
angola	angola
várban	mangarap
várban	kastilyo
elképzelés	konsepto
elképzelés	idea
elképzelés	ideya
elképzelés	pangitain
elképzelés	paningin
bowl	bowl
bowl	mangkok
megengedett	pinahintulutan
megengedett	pinayagan
megengedett	pinapayagang
megengedett	pinapayagan
megengedett	pinahihintulutang
edgar	edgar
vulkán	bulkan
vulkán	vulcan
keringő	balse
ahmed	ahmed
ahmed	ahmad
vinni	carry
fide	fide
legendák	legends
legendák	alamat
legendák	legend
érett	hinog
érett	mature
goethe	goethe
wallace	wallace
fogott	nahuli
gyűjti	nangongolekta
pátriárka	patriarka
zárva	locked
zárva	nakasara
zárva	sarado
zárva	saradong
full	busog
full	full
full	buo
full	buong
bari	bari
telefon	phone
telefon	telepono
telefon	telephone
telefon	telepono
hívott	tinawagan
hívott	tinatawag
hívott	tinawag
zappa	zappa
algéria	algerian
algéria	algeria
farok	tail
farok	buntot
farok	dick
farok	titi
farok	titi
portré	portrait
róka	fox
aaron	aaron
homokos	homo
homokos	sandy
helen	helen
tenor	tenor
objektív	layunin
objektív	lens
objektív	lente
gyűlés	assembly
gyűlés	pagpupulong
gyűlés	pagtitipon
gyűlés	rally
gyűlés	miting
gyűlés	pulong
gyűlés	pagkakakilala
gyűlés	pagpupulong
graz	graz
kráter	crater
sors	kapalaran
sors	destiny
sors	tadhana
sors	kapalaran
levélben	sulat
levélben	liham
levélben	letter
csehov	chekhov
mélyebb	deeper
letölthető	download
legalacsonyabb	pinakamababa
legalacsonyabb	pinakamababang
ibolya	viola
ibolya	violet
kövek	bato
kövek	bato
periódus	panahon
filozófusok	pilosopong
jelet	senyas
jelet	signal
jelet	hudyat
wiener	wiener
havonta	monthly
havonta	buwanang
határok	limitasyon
határok	frontiers
határok	borders
tartalmazta	nakapaloob
tartalmazta	naglaman
vadon	wild
vadon	ligaw
vadon	kagubatan
kívánja	pagbati
kívánja	wishes
kívánja	kagustuhan
hunt	hunt
hunt	mangkukulam
lemezek	plates
lemezek	plato
élőben	mabuhay
élőben	mamuhay
élőben	live
absztrakt	abstract
kommunisták	komunista
nfl	nfl
bélyeg	stamp
bélyeg	stamps
pavel	pavel
áprilisban	april
áprilisban	abril
középre	gitnang
középre	gitna
középre	center
középre	sentro
középre	sentro
középre	centre
lóhere	clover
rapid	mabilisan
leírja	naglalarawan
leírja	inilalarawan
lehetőségeket	pagkakataon
lehetőségeket	oportunidad
kentucky	kentucky
demeter	demeter
ökológiai	ekolohiya
nuvola	nuvola
remény	umaasa
remény	umasa
remény	sana
adás	broadcast
adás	pagsasahimpapawid
adás	transmission
adás	paghahatid
hunter	hunter
beceneve	palayaw
bin	bin
balett	ballet
murphy	murphy
mikó	miko
erich	erich
önként	kusang
ida	ida
jótékonysági	kawanggawa
jótékonysági	charity
horn	sungay
turista	turista
összetétel	komposisyon
adminisztrátor	admin
adminisztrátor	administrator
adminisztrátor	administrador
adminisztrátor	tagapangasiwa
besorolás	categorisation
besorolás	rating
besorolás	klasipikasyon
trinidad	trinidad
parancs	command
parancs	utos
parancs	orders
parancs	order
hacsak	maliban
elst	elst
kenneth	kenneth
előállított	ginawa
előállított	manufactured
előállított	panindang
félelem	takot
nba	nba
mágikus	magical
jellemzők	katangian
jellemzők	tampok
jellemzők	katangian
labdát	bola
kancellár	kansilyer
szék	upuan
szék	silya
szék	upuan
kreatív	creative
kreatív	malikhain
sugár	beam
sugár	radius
hatásos	epektibo
hatásos	epektibong
hatásos	effective
hatásos	mabisa
körülvevő	nakapaligid
jeruzsálem	herusalem
jeruzsálem	jerusalem
szimbolikus	symbolic
elfogadni	tanggapin
elfogadni	accept
esős	maulan
unix	unix
vizek	waters
filmzene	soundtrack
beiratkozott	enroll
erdészeti	forestry
haditengerészeti	naval
sebesült	nasugatan
konyha	ulam
konyha	pagkain
konyha	lutong
konyha	kusina
menedzser	namamahala
menedzser	manager
menedzser	tagapamahala
nicholas	nicolás
nicholas	nicholas
fül	tainga
fül	tenga
fül	tainga
írással	pagsusulat
szoftverek	software
hajón	barko
ács	carpenter
ács	karpintero
elektromágneses	electromagnetic
leírni	describe
leírni	ilarawan
megadva	binigay
megadva	given
megadva	ibinigay
megadva	tinukoy
rák	alimango
rák	talangka
rák	alimasag
rák	kanser
múzeumi	museo
koponya	bungo
minősége	kalidad
minősége	quality
rájátszás	playoff
rájátszás	playoffs
systems	systems
systems	sistema
alkalmazások	aplikasyon
alkalmazások	apps
garden	hardin
dombon	burol
képesség	kakayahang
képesség	kakayahan
képesség	kapabilidad
képesség	skill
képesség	kasanayan
képesség	kakayahan
csatlakozó	pagkabit
viola	viola
válaszolt	sumagot
válaszolt	nasagot
válaszolt	sinagot
válaszolt	tumugon
válaszolt	sumagot
trón	trono
javítása	pagpapabuti
javítása	pagpapahusay
javítása	mapabuti
javítása	pagbutihin
javítása	pagpapabuti
phoenix	phoenix
funkcionális	pagganap
gyémánt	diamond
gyémánt	brilyante
gyémánt	oros
gyémánt	diamonds
titkár	sekretarya
titkár	kalihim
ítélt	hinusgahan
ring	ring
ring	singsing
ring	tawagan
opcionális	opsiyonal
opcionális	opsyonal
látnivalók	attractions
látnivalók	tanawin
gyógyszerész	parmasyutiko
ismertető	polyeto
blake	blake
dame	dame
malcolm	malcolm
osztályok	departamento
osztályok	pasok
thai	thai
liège	liège
visszatérés	comeback
visszatérés	bumalik
visszatérés	pagbabalik
figura	pigura
figura	personalidad
figura	figure
lelet	artifact
maja	maya
maja	maja
szeres	fold
lejjebb	lower
medici	medici
intelligens	talino
intelligens	matalino
intelligens	smart
összehasonlítás	paghahambing
összehasonlítás	ikumpara
összehasonlítás	ihambing
összehasonlítás	paghambingin
érdemi	pangngalan
érdemi	makabuluhan
leíró	estadistikang
arca	mukha
diana	diana
sánchez	sánchez
angyalok	angels
angyalok	anghel
angyalok	avengers
pápák	popes
lovak	kabayo
örményország	armenia
prefektúra	prefecture
prefektúra	prepektura
fotók	photos
fotók	larawan
cia	cia
rómeó	romeo
evans	evans
üzlet	shop
üzlet	tindahan
üzlet	mamili
üzlet	pakikitungo
üzlet	deal
üzlet	tindahan
üzlet	store
üzlet	negosyong
üzlet	negosyo
humán	humanities
szardínia	sardinia
szardínia	sardine
szardínia	sardinas
ragadozók	predators
ragadozók	predator
kellemetlen	alanganin
kellemetlen	awkward
kellemetlen	nakakahiya
pontszám	score
pontszám	iskor
pontszám	scores
tarn	tarn
guatemala	guatemala
gondolatok	thoughts
gondolatok	saloobin
gondolatok	reflections
zum	zum
belföldi	domestic
belföldi	katutubo
belföldi	indigenous
ram	ram
járőrök	patrol
lex	lex
puccini	puccini
caroline	caroline
szakaszok	phases
szakaszok	yugto
előírt	inireseta
azerbajdzsán	azerbaijan
azerbajdzsán	aserbayan
rajzolta	drew
tekintélyes	prestihiyoso
neumann	neumann
tea	tsaa
tea	tsa
con	con
komikus	comic
komikus	komedyante
komikus	nakakatawang
látogató	bisita
látogató	bisita
rugalmas	flexible
rugalmas	nababaluktot
rugalmas	nababanat
fennsík	plateau
egyforma	magkapareho
megszerzett	nakuha
hamlet	hamlet
lépést	pace
allan	allan
floyd	floyd
nyerni	manalo
firefox	firefox
cornelius	cornelius
doubs	doubs
emilia	emilia
összeesküvés	conspiracy
gomb	buttons
gomb	button
koppenhága	copenhagen
sötétebb	darker
úttörő	groundbreaking
úttörő	pioneer
nagysága	magnitude
gyógyító	healing
merénylet	asasinasyon
meghívott	naimbitahan
meghívott	inimbitahan
meghívott	inanyayahan
ásatások	excavations
tanzánia	tanzania
jelentést	iulat
jelentést	ulat
rodríguez	rodríguez
megközelítés	lapitan
megközelítés	lumapit
megközelítés	diskarte
szomszéd	kapwa
szomszéd	kapitbahay
szomszéd	neighbor
fizetni	pay
fizetni	bayaran
fizetni	magbayad
vendégek	panauhin
bush	bush
spencer	spencer
marino	marino
eduard	eduard
pontokat	tuldok
masters	masters
labda	bola
janet	janet
megmarad	nananatiling
fra	fra
négyzet	parisukat
agresszív	aggressive
agresszív	agresibo
agresszív	mapusok
hihetetlen	incredible
hercegek	princes
fénykép	itrato
fénykép	larawan
fénykép	litrato
fénykép	litratong
fénykép	photograph
fénykép	litrato
fénykép	picture
fénykép	larawan
rivális	karibal
rivális	karibal
hull	hull
minták	pattern
vajdasági	vojvodina
népszavazás	reperendum
felvételi	pangangalap
felvételi	pagpasok
alessandro	alessandro
védi	pinoprotektahan
square	parisukat
kalmár	calamari
pol	pol
nagymester	grandmaster
vállalati	corporate
vállalati	korporasyon
pokol	impiyerno
pokol	hell
pokol	inferno
termelési	produksyon
termelési	production
megakadályozza	pinipigilan
katonaság	military
katonaság	pangmilitar
katonaság	militar
ward	ward
garfield	garfield
naplója	talaarawan
naplója	diary
fiktív	inimbentong
járni	paglalakad
járni	maglakad
járni	lumakad
járni	lakad
járni	walk
julie	julie
theodor	theodor
nemzedék	henerasyon
nemzedék	generation
mare	mare
gloria	gloria
vinci	vinci
novi	novi
meghatározni	matukoy
meghatározni	tukuyin
hart	hart
dordogne	dordogne
tapasztalatok	maranasan
tapasztalatok	karanasan
fernández	fernández
cpu	cpu
hajós	mandaragat
hajós	bangka
felajánlotta	inaalok
felajánlotta	inalok
felajánlotta	inaalay
megegyező	magkapareho
emlékezetes	memorable
elment	gone
elment	mawala
amazon	amazon
formátum	format
pokémon	pokémon
pokémon	pokemon
innsbruck	innsbruck
néztem	nanood
néztem	napanood
néztem	pinanood
néma	tahimik
néma	mute
monica	monica
fájdalom	sakit
fájdalom	kirot
alakulat	corps
csaták	battles
leszállás	landing
fender	fender
foglaló	deposito
foglaló	deposit
meglátogatta	pinuntahan
meglátogatta	bumisita
meglátogatta	binisita
geometria	heometriya
geometria	geometric
pókember	kapangyarihan
domináns	dominant
domináns	nangingibabaw
költségek	gastos
költségek	gastos
költségek	halaga
költségek	gastusin
költségek	gastos
költségek	dag
elhagyott	iniwan
dalmácia	dalmatia
sergio	sergio
bihari	bihari
szikla	boulder
szikla	bangin
szikla	cliff
szikla	bato
szikla	rock
mecset	mosque
richter	richter
samsung	samsung
pascal	pascal
láthatatlan	invisible
láthatatlan	tago
birkózás	wrestling
férj	asawa
férj	lakay
warren	warren
szuper	pambihira
szuper	galing
szuper	super
bond	bono
bond	bond
infravörös	infrared
tunézia	tunisia
minőség	kalidad
minőség	quality
nézet	pagtingin
nézet	tingnan
nézet	tignan
nézet	panonood
nézet	view
szakértők	eksperto
szigeteket	kapuluang
páncélozott	pagsakay
páncélozott	armored
racionális	talino
meghaladta	nalampasan
meghaladta	lumampas
szalon	salon
szalon	parlor
számítógépek	kompyuter
számítógépek	computer
számítógépek	ekolohiya
megnyitás	pagbubukas
megnyitás	binubuksan
megnyitás	opening
massa	massa
nov	nobyembre
támad	umaatake
támad	inaatake
nyíl	arrow
koch	koch
törekvés	aspiration
törekvés	nagsusumikap
törekvés	pursuit
törekvés	ambisyon
unit	yunit
unit	unit
productions	productions
füst	usok
cbs	cbs
brüsszeli	brussels
kimagasló	outstanding
hibákat	pagkakamali
justin	justin
doo	doo
beszéde	speech
beszéde	pananalita
beszéde	talumpati
beszéde	pagsasalita
esp	esp
kent	kent
meuse	meuse
cole	cole
alekszej	alexei
meyer	meyer
kérés	hilingin
kérés	kahilingan
kérés	hiling
kérés	request
kérés	humiling
narancs	orange
narancs	kahel
narancs	oranges
cum	cum
guadalajara	guadalajara
örökre	forever
örökre	magpakailanman
egyszerűsített	pinasimpleng
kognitív	cognitive
szabálytalan	lubak
szabálytalan	irregular
irányítás	kontrol
irányítás	kontrolin
irányítás	management
irányítás	pamamahala
irányítás	tagapamahala
irányítás	pamamahala
zaragoza	zaragoza
kígyó	ahas
kígyó	serpent
lanka	lanka
trevor	trevor
remete	ermitanyo
építő	builder
luc	luc
kevert	mixed
kevert	magkahalong
tengerészeti	naval
ásványi	mineral
mérnökök	inhinyero
gyalog	paa
gyalog	naglalakad
gyalog	lumalakad
gyalog	pawn
gyalog	paglalakad
gyalog	maglakad
gyalog	lumakad
gyalog	lakad
gyalog	walk
doboz	box
doboz	kahon
churchill	churchill
teljesül	natupad
formáció	formation
szörnyű	terrible
magyarázatot	paliwanag
classic	classic
classic	klasikong
classic	klasiko
wood	kahoy
wood	wood
mátrix	matrix
mátrix	matris
global	pandaigdigang
global	global
global	pandaigdigan
könyvtári	aklatan
könyvtári	library
fenyő	pino
weiss	weiss
békák	palaka
koncertek	konsiyerto
austin	austin
indítás	ilunsad
indítás	paglulunsad
statisztikák	istatistika
statisztikák	istatistika
statisztikák	stats
kilátás	pagtingin
kilátás	tingnan
kilátás	tignan
kilátás	panonood
kilátás	view
sophie	sophie
etióp	ethiopian
barnabás	barnabas
barlangok	tabon
utazik	byahe
utazik	naglalakbay
előkészítő	preparatory
előkészítő	prep
schneider	schneider
élve	buhay
borbély	barbero
edwards	edwards
leszármazottai	descendants
bella	bella
adatlap	profile
tevékenységek	gawain
tevékenységek	aktibidades
tevékenységek	gawain
tevékenységek	aktibidad
harcosok	warriors
harcosok	fighters
szintetizátor	synthesizer
orvostudomány	medisina
orvostudomány	gamot
germain	germain
láz	lagnat
láz	fever
nitrogén	nitrogen
jonas	jonas
szárnya	wing
szárnya	pakpak
növekedés	pagtaas
növekedés	dagdagan
növekedés	taasan
növekedés	paglago
növekedés	paglaki
tanulás	aral
tanulás	learning
egyenlet	equation
flash	flash
támogatója	tagasuporta
computer	kompyuter
computer	computer
toszkána	tuscany
moto	moto
börtön	kulungan
börtön	bilangguan
una	una
okos	matalino
okos	matalino
okos	smart
mélység	lalim
lane	lane
grafika	graphics
divízió	division
divízió	dibisyon
személyisége	personalidad
személyisége	pagkatao
atlas	atlas
kalózok	pirates
brad	brad
kapcsolódott	nakakonekta
kapcsolódott	konektado
alexandre	alexandre
szászok	sakson
fehéroroszország	belarus
versailles	versailles
sainte	sainte
tények	katotohanan
ger	ger
bass	bass
spirituális	espirituwal
spirituális	spiritual
sekély	mababaw
kulcs	keys
kulcs	susi
kulcs	susi
kulcs	key
ajánlatot	alok
ajánlatot	offer
újonc	newcomer
újonc	baguhan
újonc	recruit
újonc	rookie
hannover	hannover
leone	leone
lmbt	lgbt
jövőbeli	kinabukasan
jövőbeli	hinaharap
kezeli	handles
asszonyok	kababaihan
