το	на
αργεντινή	аржентина
διαθήκη	завет
καλλιτέχνη	изпълнител
καλλιτέχνη	художничка
καλλιτέχνη	художник
καλλιτέχνη	артист
καλλιτέχνη	творец
αλβανία	албания
πριγκίπισσα	принцеса
λι	лии
λι	лий
ήχου	звук
ήχου	аудио
γένους	род
σχεδιασμό	проектиране
σχεδιασμό	дизайн
παρόμοιο	подобно
παρόμοιο	подобен
παρόμοιο	сходен
παρόμοιο	подобна
παρόμοιο	подобни
αθλητικός	атлетичен
δημοψήφισμα	референдум
πουλιά	птички
πουλιά	птиците
πουλιά	птици
ποιότητα	качество
ποιότητα	качеството
σύντομη	кратко
σύντομη	къса
σύντομη	кратка
σύντομη	късо
σύντομη	кратък
σύντομη	кратко
σύντομη	кратка
διδασκαλία	преподаването
διδασκαλία	преподаване
απόδειξη	разписка
απόδειξη	получаване
απόδειξη	доказателство
απόδειξη	доказателството
απόδειξη	доказване
απόδειξη	доказателства
καταστροφές	бедствията
καταστροφές	бедствия
διάθεση	настроението
διάθεση	настроение
διοικητικές	административно
διοικητικές	административен
διοικητικές	административна
διοικητικές	административни
ρώσος	руснак
ρώσος	руски
ρώσος	руснаци
ρώσος	руска
ρώσος	руско
είκοσι	двадесет
κατοικία	жилище
κατοικία	пребиваване
κατοικία	резиденция
κατοικία	местоживеене
διοικητικό	административно
διοικητικό	административен
διοικητικό	административна
διοικητικό	административни
άντρες	мъжете
άντρες	men
άντρες	мъже
κινηματογράφο	киното
κινηματογράφο	кино
ποιητή	поет
ποιητή	поетът
ποιητή	поета
ποιότητας	качество
ποιότητας	качеството
συνδέονται	свързани
συνδέονται	свързан
συνδέονται	свързано
συνδέονται	свързана
παλαιό	старо
παλαιό	стари
παλαιό	стар
παλαιό	стара
διέταξε	нареди
διέταξε	наредено
διέταξε	поръчани
φαινόμενα	явления
φαινόμενα	феномен
φαινόμενα	феномени
κοινοβουλίου	парламента
κοινοβουλίου	парламентът
κοινοβουλίου	парламент
διάταγμα	наредба
διάταγμα	указ
διάταγμα	декрет
διάταγμα	указ
διάταγμα	постановление
ινδίας	индия
τείχη	стени
τείχη	стените
σύγχρονο	модерно
σύγχρονο	модерни
σύγχρονο	модерна
σύγχρονο	съвременно
σύγχρονο	модерен
σύγχρονο	съвременен
σύγχρονο	съвременни
σύγχρονο	съвременна
σύγχρονο	съвременно
