से	از
अर्द्ध	نیمه
खाया	خورده
खाया	خورد
खाया	خورده
बार्सिलोना	بارسلون
बार्सिलोना	بارسلونا
प्रवक्ता	سخنگوی
प्रवक्ता	سخنگو
प्रवक्ता	سخنگوی
क्रिकेटर	ورزشکار
अग्रिम	پیشرفتهای
अस्त्र	آسترا
विकिमीडिया	ویکیمدیا
माइक्रोफोन	میکروفن
माइक्रोफोन	میکروفون
अब्राहम	آبراهام
अब्राहम	قصّه
अब्राहम	ابراهیم
जुड़वां	دوقلو
जुड़वां	دوقلوها
जुड़वां	دوقلو
गोल्फ	گلف
विडियो	ویدیویی
विडियो	ویدئویی
विडियो	ویدیوی
विडियो	ویدئو
विडियो	ویدیو
विडियो	ویدئوی
गोले	نماها
गोले	صدف
हज़ारों	هزاران
हज़ारों	هزارها
मुकेश	موکش
हिप	باسن
हिप	هیپ
क्षीण	خفیف
क्षीण	سخی
मंजिल	استوری
मंजिल	کف
मंजिल	کفپوش
मंजिल	طبقه
मूर्तियां	بتان
मूर्तियां	بتها
कीमतों	قیمتها
दुरुपयोग	سوءاستفاده
पुनर्जागरण	رنسانس
शेट्टी	شتی
लेक	لخ
मिल्वौकी	میلواکی
कंधे	شونه
कंधे	شانه
मज़बूत	قوی
कंट्रोल	مهار
कंट्रोल	کنترل
कंट्रोल	کنترول
कंट्रोल	مهار
थीम	چهره
थीम	چهرۀ
थीम	تم
पाउडर	باروت
पाउडर	پودر
समाजवाद	سوسیالیسم
समाजवाद	جامعهشناسی
संगमरमर	مرمر
संगमरमर	تیله
संगमरमर	مایلستون
सेक्स	سکس
सेक्स	جنسیت
सेक्स	جنسی
वीरता	دلیری
वीरता	دلاوری
कीर्ति	شهرتش
कीर्ति	شهرت
कीर्ति	شهرتی
मिलाने	میلان
जेन	جِین
जेन	جن
अरबों	میلیارد
अरबों	میلیاردها
गतिशीलता	تحرک
कहां	کجا
कहां	کجای
आतंरिक	داخلی
आतंरिक	درونی
कैथरीन	کاترین
करन	کاران
पत्ती	برگی
पत्ती	برگ
कुंडली	کویل
हिम	اسنو
हिम	برف
हिम	برفی
कब्ज़ा	تسخیر
कब्ज़ा	تملک
कब्ज़ा	مالکیت
कब्ज़ा	تصرف
कब्ज़ा	تصاحب
हस्तांतरण	انتقال
हस्तांतरण	مخابره
हस्तांतरण	انتقال
हस्तांतरण	انتقال
हस्तांतरण	ترابری
लॉजिक	منطق
लॉजिक	منطقی
टकराव	برخورد
टकराव	تصادم
टकराव	کلش
टकराव	برخورد
लिनक्स	لینوکس
धुरी	چرخاندن
धुरी	محور
धुरी	محور
घोड़ा	اسب
ख़राब	bad
ख़राब	بد
प्रतिबिंबित	اندیشه
प्रतिबिंबित	منعکس
एकाधिक	چندنفره
कार्बोहाइड्रेट	کربوهیدراتها
पतले	لاغری
पतले	لاغر
दर्रा	گذری
दर्रा	مجالس
दर्रा	گذر
दर्रा	عبور
दर्रा	پاس
गैलेक्सी	کهکشان
गैलेक्सी	گلکسی
आगम	آگاما
रैंक	رتبه
रैंक	درجه
अपूर्ण	ناقص
अपूर्ण	ناتمام
अपूर्ण	ناقص
डेल	دیل
डेल	دِل
डेल	دل
डेल	del
डेल	دل
दूरदर्शी	تلسکوپ
दूरदर्शी	احتیاط
दूरदर्शी	محتاط
दूरदर्शी	محتاطانه
शुक्राणु	نطفه
शुक्राणु	اسپرم
लीवर	اهرم
वज़न	وزنش
वज़न	وزنه
वज़न	وزن
तटस्थ	بیطرف
तटस्थ	بیطرف
तटस्थ	خنثی
उन्मुख	گرا
अनुकूलित	بهینه
अनुकूलित	سفارشی
भेड़	گوسفند
भेड़	گوسفندی
रैखिक	خطی
इकाइयाँ	واحدها
सत्याग्रह	ساتیاگراها
फांसी	چوبه
फांसी	آویزان
सस्ते	ارزان
सस्ते	ارزون
सक्रियता	فعالیتها
सक्रियता	فعالیت
प्रयोगात्मक	تجربی
प्रयोगात्मक	آزمایشی
कब्जे	تسخیر
कब्जे	تملک
कब्जे	مالکیت
कब्जे	تصرف
ऐनी	آن
बेला	بلا
रॉकेट	راکت
रॉकेट	موشک
निकालना	حذف
निकालना	استخراج
नॉर्वे	نروژ
सालाना	سالانه
सालाना	سالیانه
कलम	قلم
चूर्ण	ذغال
चूर्ण	باروت
चूर्ण	پودر
बॉस	رییس
बॉस	رئیس
टोरंटो	toronto
टोरंटो	تورنتو
जॉर्जिया	گرجستان
जॉर्जिया	جورجیا
कोल	کول
मरे	مورای
मरे	موری
खुफिया	هوش
खुफिया	هوشی
अपलोड	بارگذاری
नलिका	لوله
अजीब	عجیب
अजीब	عجیبی
अजीब	عجیب
अजीब	ناشیانه
अजीब	ناجور
ओबामा	اوباما
अल्बर्ट	آلبرت
अल्बर्ट	آلبر
ख़ैबर	خیبر
आन्तरिक	داخلی
आन्तरिक	درونی
वेगास	وگاس
सघन	چکیده
सघन	فشرده
सघन	متراکم
चौदह	چهارده
प्लाज्मा	پلاسما
प्लाज्मा	پلاسمای
छपाई	چاپ
छपाई	چاپ
सर्दी	سرما
सर्दी	سرد
सर्दी	سرماخوردگی
सर्दी	وینتر
सर्दी	زمستان
सर्दी	زمستون
सर्दी	زمستانی
गिलगित	گلگت
घना	متراکم
मीठा	شیرین
सच्चाई	جدیت
सच्चाई	حقیقتی
सच्चाई	واقعیت
सच्चाई	حقیقت
सच्चाई	حق
आदत	عادت
आज़ादी	ازادی
आज़ादी	آزادی
लड़कों	پسران
लड़कों	پسرها
लड़कों	پسرا
पुण्य	فضیلت
पुण्य	پاکدامنی
स्विच	تعویض
स्विच	سوئیچ
स्विच	سویچ
पैन	پان
पैन	پن
प्राध्यापक	پروفسور
प्राध्यापक	پرفسور
वोटों	رای
वोटों	رأی
ताजा	تازه
झरने	آبشار
झरने	ابشار
भिक्षु	راهب
बलूचिस्तान	بلوچستان
नेपोलियन	ناپلئون
बोझ	سربار
बोझ	باری
पूंछ	تیل
पूंछ	دم
पूंछ	دمش
मेमोरियल	یادبود
मेमोरियल	مموریال
सेवानिवृत्त	بازنشست
सेवानिवृत्त	بازنشسته
क्रूज़	کروز
क्रूज़	کروس
धनात्मक	مثبت
आइस	یخ
आइस	یخی
आइस	یخبندان
आइस	آیس
कमज़ोर	ناتوان
कमज़ोर	ضعیفی
कमज़ोर	ضعیف
कमज़ोर	سست
कमज़ोर	لنگ
आयुर्विज्ञान	دارو
आयुर्विज्ञान	طب
आयुर्विज्ञान	پزشکی
आयुर्विज्ञान	داروها
आयुर्विज्ञान	آیورودا
सऊदी	عربستان
अनुमोदन	تصویب
भरतपुर	bharatpur
मोम	مومی
मोम	موم
मोम	واکس
मोम	وکس
सूअर	خوک
सूअर	خوک
पोत	مجرا
सौदे	معاملات
सौदे	معامله
सौदे	معامله
गुलशन	گلشن
मोटाई	ضخامت
पलायन	گریز
दृढ़ता	پشتکار
मुगलों	مغولها
संतों	مقدسات
घूम	چرخیدن
घूम	چرخان
बीजगणित	جبر
मानसून	موسمی
केंद्रों	مراکز
कार्यात्मक	تابعی
बुश	بوته
बुश	بوش
सपने	دریم
सपने	خواب
सपने	رویا
सपने	رؤیا
सपने	رویای
सपने	رؤیای
सपने	رؤیاها
सपने	پریشان
सपने	رویاها
सपने	رویاهای
छाती	سینه
छाती	صندوقچه
घोड़ों	اسبان
घोड़ों	اسب
घोड़ों	اسبها
वॉल	وال
वॉल	دیواری
वॉल	دیوار
